,AAOI_Open,AAOI_High,AAOI_Low,AAOI_Close,AAOI_Adj Close,AAOI_Volume,AAOI_Dividend Amount,AAOI_Split Coefficient
2016-02-29,18.23,18.75,17.1409,17.99,17.99,273947,0.0,1.0
2016-02-26,17.0,18.96,16.58,18.22,18.22,568019,0.0,1.0
2016-02-25,16.0,17.0,15.01,16.89,16.89,1010060,0.0,1.0
2016-02-24,16.17,16.2799,15.6,15.97,15.97,287457,0.0,1.0
2016-02-23,16.3,16.78,16.071,16.45,16.45,233354,0.0,1.0
2016-02-22,16.24,16.57,16.01,16.32,16.32,140382,0.0,1.0
2016-02-19,16.26,16.47,15.91,15.98,15.98,220365,0.0,1.0
2016-02-18,16.6,16.67,15.73,16.47,16.47,184239,0.0,1.0
2016-02-17,16.17,17.11,16.17,16.43,16.43,365734,0.0,1.0
2016-02-16,15.52,16.089,15.31,15.98,15.98,220356,0.0,1.0
2016-02-12,14.65,15.34,14.44,15.3,15.3,149083,0.0,1.0
2016-02-11,14.16,14.62,13.83,14.55,14.55,262715,0.0,1.0
2016-02-10,14.61,15.26,14.16,14.54,14.54,366575,0.0,1.0
2016-02-09,14.44,15.55,14.2901,14.53,14.53,371496,0.0,1.0
2016-02-08,15.22,15.22,13.96,14.68,14.68,360308,0.0,1.0
2016-02-05,16.07,16.14,15.43,15.45,15.45,184626,0.0,1.0
2016-02-04,15.3,16.38,15.3,16.15,16.15,226932,0.0,1.0
2016-02-03,15.7,15.7,15.02,15.42,15.42,197628,0.0,1.0
2016-02-02,15.65,15.8,15.26,15.41,15.41,278842,0.0,1.0
2016-02-01,15.9,16.01,15.5,15.97,15.97,263769,0.0,1.0
2016-01-29,16.26,16.66,15.87,16.37,16.37,227345,0.0,1.0
2016-01-28,16.5,17.05,15.93,16.27,16.27,597211,0.0,1.0
2016-01-27,15.47,16.39,15.245,16.28,16.28,542428,0.0,1.0
2016-01-26,13.49,15.41,13.375,15.14,15.14,497429,0.0,1.0
2016-01-25,13.81,14.25,13.14,13.31,13.31,191241,0.0,1.0
2016-01-22,13.25,14.283,13.08,13.89,13.89,334185,0.0,1.0
2016-01-21,12.43,13.05,12.22,12.93,12.93,214675,0.0,1.0
2016-01-20,12.37,12.61,11.34,12.36,12.36,531856,0.0,1.0
2016-01-19,13.6,13.82,12.15,12.61,12.61,472119,0.0,1.0
2016-01-15,13.64,13.83,12.94,13.42,13.42,212828,0.0,1.0
2016-01-14,14.05,14.53,13.62,14.16,14.16,259238,0.0,1.0
2016-01-13,15.05,15.1601,13.8,13.97,13.97,241774,0.0,1.0
2016-01-12,14.93,15.1,14.31,14.93,14.93,207797,0.0,1.0
2016-01-11,14.93,15.12,14.36,14.71,14.71,239839,0.0,1.0
2016-01-08,15.42,15.69,14.65,14.79,14.79,222783,0.0,1.0
2016-01-07,15.48,16.03,14.92,15.29,15.29,374302,0.0,1.0
2016-01-06,15.7,16.11,15.688,16.05,16.05,258748,0.0,1.0
2016-01-05,16.3,16.36,15.6,16.08,16.08,322658,0.0,1.0
2016-01-04,16.96,17.1,16.28,16.29,16.29,385496,0.0,1.0
2015-12-31,17.72,17.74,17.15,17.16,17.16,103224,0.0,1.0
2015-12-30,17.97,18.26,17.8,17.8,17.8,128900,0.0,1.0
2015-12-29,17.66,18.09,17.56,18.04,18.04,199299,0.0,1.0
2015-12-28,17.52,17.6,16.95,17.56,17.56,230611,0.0,1.0
2015-12-24,17.18,17.73,17.09,17.58,17.58,149318,0.0,1.0
2015-12-23,16.99,17.25,16.92,17.12,17.12,188504,0.0,1.0
2015-12-22,17.01,17.13,16.62,16.92,16.92,155921,0.0,1.0
2015-12-21,17.14,17.36,16.85,17.0,17.0,263140,0.0,1.0
2015-12-18,16.77,17.06,16.67,16.92,16.92,303876,0.0,1.0
2015-12-17,16.93,17.16,16.84,16.87,16.87,244931,0.0,1.0
2015-12-16,16.81,17.0999,16.63,16.91,16.91,201088,0.0,1.0
2015-12-15,17.18,17.18,16.5,16.77,16.77,233580,0.0,1.0
2015-12-14,16.8,17.29,16.56,17.01,17.01,255279,0.0,1.0
2015-12-11,16.84,17.06,16.57,16.73,16.73,213404,0.0,1.0
2015-12-10,17.37,17.45,16.95,17.17,17.17,157139,0.0,1.0
2015-12-09,17.13,17.71,17.0,17.47,17.47,259947,0.0,1.0
2015-12-08,17.09,17.38,16.79,17.23,17.23,333382,0.0,1.0
2015-12-07,17.97,17.97,17.33,17.43,17.43,224664,0.0,1.0
2015-12-04,17.83,18.11,17.51,17.98,17.98,279634,0.0,1.0
2015-12-03,18.5,18.8,17.75,17.82,17.82,282123,0.0,1.0
2015-12-02,18.71,18.9,18.37,18.49,18.49,192070,0.0,1.0
2015-12-01,18.78,18.85,18.13,18.83,18.83,337956,0.0,1.0
2015-11-30,18.72,18.87,18.38,18.75,18.75,232866,0.0,1.0
2015-11-27,18.46,18.75,18.11,18.56,18.56,129838,0.0,1.0
2015-11-25,18.46,18.58,18.14,18.38,18.38,159550,0.0,1.0
2015-11-24,18.37,18.877,18.34,18.52,18.52,224511,0.0,1.0
2015-11-23,17.86,18.62,17.77,18.56,18.56,440898,0.0,1.0
2015-11-20,17.39,18.25,17.32,17.96,17.96,425124,0.0,1.0
2015-11-19,17.32,18.0,17.21,17.33,17.33,434990,0.0,1.0
2015-11-18,16.7,16.7,16.12,16.64,16.64,389777,0.0,1.0
2015-11-17,17.03,17.15,16.19,16.68,16.68,462738,0.0,1.0
2015-11-16,16.67,17.1899,16.35,16.93,16.93,421165,0.0,1.0
2015-11-13,16.06,16.7,15.73,16.6,16.6,568753,0.0,1.0
2015-11-12,16.59,16.7125,15.99,16.11,16.11,380746,0.0,1.0
2015-11-11,17.02,17.4,16.75,16.76,16.76,277363,0.0,1.0
2015-11-10,16.74,16.97,16.51,16.91,16.91,470719,0.0,1.0
2015-11-09,17.43,17.58,16.6,16.76,16.76,549815,0.0,1.0
2015-11-06,17.69,20.2,16.945,17.63,17.63,1311608,0.0,1.0
2015-11-05,18.22,18.73,17.32,17.73,17.73,732200,0.0,1.0
2015-11-04,20.1,20.215,17.75,18.31,18.31,1261200,0.0,1.0
2015-11-03,20.39,20.91,20.13,20.43,20.43,312883,0.0,1.0
2015-11-02,20.62,21.18,20.09,20.33,20.33,550900,0.0,1.0
2015-10-30,20.44,20.75,19.83,20.62,20.62,261423,0.0,1.0
2015-10-29,20.74,21.0,20.24,20.41,20.41,428771,0.0,1.0
2015-10-28,20.38,21.59,20.145,21.3,21.3,580501,0.0,1.0
2015-10-27,19.73,20.67,19.47,20.45,20.45,512192,0.0,1.0
2015-10-26,19.62,20.005,19.53,19.81,19.81,240512,0.0,1.0
2015-10-23,19.53,19.95,19.06,19.76,19.76,370096,0.0,1.0
2015-10-22,18.19,19.66,17.8647,19.38,19.38,483963,0.0,1.0
2015-10-21,18.38,18.65,17.875,17.94,17.94,171998,0.0,1.0
2015-10-20,17.94,18.28,17.7,18.24,18.24,275028,0.0,1.0
2015-10-19,18.43,18.57,17.51,17.9,17.9,263527,0.0,1.0
2015-10-16,18.87,18.87,18.07,18.58,18.58,178741,0.0,1.0
2015-10-15,17.41,18.94,17.4,18.91,18.91,251678,0.0,1.0
2015-10-14,18.32,18.42,17.16,17.24,17.24,363029,0.0,1.0
2015-10-13,18.91,18.91,18.31,18.37,18.37,256455,0.0,1.0
2015-10-12,19.57,19.57,17.6,18.94,18.94,698159,0.0,1.0
2015-10-09,20.29,20.61,20.0401,20.1,20.1,206779,0.0,1.0
2015-10-08,19.67,20.35,19.28,20.31,20.31,197744,0.0,1.0
2015-10-07,19.29,19.83,18.86,19.81,19.81,204193,0.0,1.0
2015-10-06,19.47,19.92,18.7,19.08,19.08,124371,0.0,1.0
2015-10-05,18.44,19.45,18.4,19.44,19.44,233334,0.0,1.0
2015-10-02,17.94,18.26,17.64,18.17,18.17,154753,0.0,1.0
2015-10-01,18.74,18.79,17.7,18.04,18.04,348633,0.0,1.0
2015-09-30,17.1,18.92,16.8901,18.78,18.78,460474,0.0,1.0
2015-09-29,17.69,18.2,16.67,16.89,16.89,366298,0.0,1.0
2015-09-28,17.49,17.74,17.2,17.62,17.62,302211,0.0,1.0
2015-09-25,18.89,19.12,17.4999,17.64,17.64,386295,0.0,1.0
2015-09-24,18.63,18.72,18.25,18.64,18.64,236927,0.0,1.0
2015-09-23,18.98,19.32,18.55,18.78,18.78,202739,0.0,1.0
2015-09-22,19.39,19.48,18.71,18.9,18.9,217630,0.0,1.0
2015-09-21,19.62,19.8,18.87,19.72,19.72,275175,0.0,1.0
2015-09-18,19.22,19.72,19.05,19.54,19.54,614401,0.0,1.0
2015-09-17,19.82,20.09,19.53,19.57,19.57,239217,0.0,1.0
2015-09-16,19.17,20.3,19.13,19.89,19.89,313354,0.0,1.0
2015-09-15,18.86,19.13,18.64,19.01,19.01,352458,0.0,1.0
2015-09-14,20.04,20.2,18.64,18.86,18.86,665381,0.0,1.0
2015-09-11,21.0,21.16,19.773,20.32,20.32,354369,0.0,1.0
2015-09-10,20.72,21.59,20.63,21.26,21.26,223761,0.0,1.0
2015-09-09,22.0,22.4,20.66,20.77,20.77,363880,0.0,1.0
2015-09-08,20.69,22.2,20.51,21.66,21.66,436633,0.0,1.0
2015-09-04,20.23,20.55,20.09,20.17,20.17,217665,0.0,1.0
2015-09-03,20.48,20.64,20.29,20.51,20.51,210280,0.0,1.0
2015-09-02,20.04,20.48,19.68,20.47,20.47,295938,0.0,1.0
2015-09-01,20.13,20.5,19.51,19.67,19.67,335234,0.0,1.0
2015-08-31,21.0,21.21,20.51,20.61,20.61,422944,0.0,1.0
2015-08-28,20.48,21.6,20.45,21.11,21.11,314634,0.0,1.0
2015-08-27,19.79,20.76,19.6001,20.49,20.49,351136,0.0,1.0
2015-08-26,19.55,19.73,18.945,19.7,19.7,434524,0.0,1.0
2015-08-25,19.76,19.99,19.05,19.18,19.18,431965,0.0,1.0
2015-08-24,18.57,19.93,17.99,19.06,19.06,771895,0.0,1.0
2015-08-21,19.8,20.23,19.58,19.89,19.89,458108,0.0,1.0
2015-08-20,21.44,21.6,20.31,20.33,20.33,402140,0.0,1.0
2015-08-19,21.63,22.0,21.24,21.72,21.72,338912,0.0,1.0
2015-08-18,22.0,22.29,21.77,21.83,21.83,405489,0.0,1.0
2015-08-17,21.96,22.7,21.5,21.87,21.87,1875820,0.0,1.0
2015-08-14,22.38,22.7564,21.75,22.11,22.11,326193,0.0,1.0
2015-08-13,22.32,22.79,22.21,22.51,22.51,623989,0.0,1.0
2015-08-12,21.8,22.49,21.55,22.38,22.38,489308,0.0,1.0
2015-08-11,21.65,22.36,21.3,22.1,22.1,817015,0.0,1.0
2015-08-10,21.87,22.23,21.41,21.99,21.99,521138,0.0,1.0
2015-08-07,20.71,21.87,20.41,21.85,21.85,582036,0.0,1.0
2015-08-06,19.95,21.56,19.7,20.95,20.95,1646514,0.0,1.0
2015-08-05,19.1,19.55,18.86,19.0,19.0,402207,0.0,1.0
2015-08-04,18.98,19.2,18.53,18.73,18.73,250313,0.0,1.0
2015-08-03,19.59,19.79,18.6,19.02,19.02,291709,0.0,1.0
2015-07-31,18.53,19.8326,18.51,19.45,19.45,361388,0.0,1.0
2015-07-30,18.15,18.68,18.05,18.56,18.56,206526,0.0,1.0
2015-07-29,18.44,18.47,18.02,18.2,18.2,151969,0.0,1.0
2015-07-28,18.41,18.46,17.43,18.42,18.42,209842,0.0,1.0
2015-07-27,18.27,18.59,18.0,18.24,18.24,257774,0.0,1.0
2015-07-24,18.71,18.92,18.4,18.55,18.55,198126,0.0,1.0
2015-07-23,18.36,19.0,18.36,18.72,18.72,299136,0.0,1.0
2015-07-22,18.51,18.81,17.95,18.31,18.31,171569,0.0,1.0
2015-07-21,18.51,18.93,18.23,18.67,18.67,176625,0.0,1.0
2015-07-20,19.25,19.5899,18.07,18.58,18.58,270724,0.0,1.0
2015-07-17,19.34,19.52,19.06,19.28,19.28,355423,0.0,1.0
2015-07-16,19.3,19.54,18.835,19.28,19.28,498952,0.0,1.0
2015-07-15,19.7,19.85,19.29,19.53,19.53,251921,0.0,1.0
2015-07-14,19.85,20.33,19.3352,19.7,19.7,456453,0.0,1.0
2015-07-13,19.26,20.93,18.63,19.96,19.96,1830196,0.0,1.0
2015-07-10,16.51,17.065,16.35,16.91,16.91,235021,0.0,1.0
2015-07-09,16.28,16.56,15.54,16.19,16.19,193850,0.0,1.0
2015-07-08,17.05,17.05,15.8,16.05,16.05,250616,0.0,1.0
2015-07-07,17.15,17.426,15.88,17.19,17.19,314138,0.0,1.0
2015-07-06,16.93,17.59,16.68,17.06,17.06,166068,0.0,1.0
2015-07-02,17.96,17.96,17.02,17.06,17.06,326511,0.0,1.0
2015-07-01,17.59,18.07,17.24,18.07,18.07,296695,0.0,1.0
2015-06-30,17.5,18.025,17.22,17.36,17.36,149025,0.0,1.0
2015-06-29,18.56,18.56,17.18,17.33,17.33,259411,0.0,1.0
2015-06-26,19.18,19.76,18.16,18.71,18.71,557105,0.0,1.0
2015-06-25,19.11,19.62,18.55,19.13,19.13,274828,0.0,1.0
2015-06-24,18.44,19.99,18.29,19.2,19.2,1158544,0.0,1.0
2015-06-23,18.07,18.47,17.93,17.99,17.99,104881,0.0,1.0
2015-06-22,18.41,18.79,17.52,18.01,18.01,251116,0.0,1.0
2015-06-19,18.74,18.89,17.05,18.36,18.36,607572,0.0,1.0
2015-06-18,18.76,19.1,18.59,18.99,18.99,267496,0.0,1.0
2015-06-17,18.98,19.18,18.42,18.66,18.66,150332,0.0,1.0
2015-06-16,19.03,19.25,18.55,18.86,18.86,170468,0.0,1.0
2015-06-15,18.23,19.28,17.93,19.05,19.05,327963,0.0,1.0
2015-06-12,18.33,18.59,18.05,18.43,18.43,119046,0.0,1.0
2015-06-11,18.25,18.63,18.02,18.31,18.31,143985,0.0,1.0
2015-06-10,17.64,18.42,17.52,18.29,18.29,239618,0.0,1.0
2015-06-09,17.77,17.89,17.1,17.54,17.54,166317,0.0,1.0
2015-06-08,18.12,18.439,17.52,17.69,17.69,194063,0.0,1.0
2015-06-05,17.67,18.22,17.22,18.21,18.21,188973,0.0,1.0
2015-06-04,18.47,18.55,17.42,17.67,17.67,331407,0.0,1.0
2015-06-03,18.32,18.73,18.01,18.6,18.6,262356,0.0,1.0
2015-06-02,17.74,18.39,17.6301,18.16,18.16,297902,0.0,1.0
2015-06-01,17.79,18.25,17.36,17.85,17.85,294374,0.0,1.0
2015-05-29,18.05,18.68,17.735,17.86,17.86,279386,0.0,1.0
2015-05-28,18.65,18.95,17.33,18.01,18.01,432119,0.0,1.0
2015-05-27,19.0,19.0,18.06,18.77,18.77,577197,0.0,1.0
2015-05-26,17.31,19.35,16.39,19.18,19.18,1412115,0.0,1.0
2015-05-22,15.68,16.96,15.45,16.67,16.67,613237,0.0,1.0
2015-05-21,15.11,15.64,15.11,15.62,15.62,295069,0.0,1.0
2015-05-20,14.65,15.16,14.53,15.16,15.16,220407,0.0,1.0
2015-05-19,14.67,14.89,14.4659,14.53,14.53,90331,0.0,1.0
2015-05-18,14.48,14.95,14.46,14.8,14.8,166577,0.0,1.0
2015-05-15,14.64,14.8499,14.19,14.52,14.52,124348,0.0,1.0
2015-05-14,14.85,14.92,14.63,14.72,14.72,131858,0.0,1.0
2015-05-13,14.85,15.03,14.42,14.68,14.68,136701,0.0,1.0
2015-05-12,14.8,14.89,14.37,14.81,14.81,141546,0.0,1.0
2015-05-11,15.06,15.246,14.42,14.78,14.78,170612,0.0,1.0
2015-05-08,14.5,15.4,14.0,15.14,15.14,566658,0.0,1.0
2015-05-07,13.67,13.89,13.5,13.85,13.85,170432,0.0,1.0
2015-05-06,13.52,13.69,13.2832,13.65,13.65,234831,0.0,1.0
2015-05-05,13.71,14.07,13.21,13.44,13.44,252947,0.0,1.0
2015-05-04,13.58,14.25,13.36,13.67,13.67,166255,0.0,1.0
2015-05-01,14.09,14.4299,13.42,13.61,13.61,395414,0.0,1.0
2015-04-30,14.73,14.75,13.753,14.28,14.28,614924,0.0,1.0
2015-04-29,14.94,15.47,14.794,15.01,15.01,194942,0.0,1.0
2015-04-28,14.81,15.15,14.642,15.1,15.1,146989,0.0,1.0
2015-04-27,14.82,15.25,14.776,14.87,14.87,163106,0.0,1.0
2015-04-24,14.96,15.09,14.58,14.85,14.85,122595,0.0,1.0
2015-04-23,14.58,15.03,14.42,15.0,15.0,115399,0.0,1.0
2015-04-22,14.94,14.9699,14.26,14.6,14.6,157480,0.0,1.0
2015-04-21,14.88,14.97,14.72,14.97,14.97,197026,0.0,1.0
2015-04-20,14.8,15.0399,14.6,14.76,14.76,219142,0.0,1.0
2015-04-17,14.64,15.2454,14.41,14.76,14.76,557013,0.0,1.0
2015-04-16,13.63,14.73,13.63,14.53,14.53,299367,0.0,1.0
2015-04-15,13.05,13.85,13.05,13.61,13.61,220610,0.0,1.0
2015-04-14,13.24,13.46,12.75,13.02,13.02,529620,0.0,1.0
2015-04-13,13.45,13.4546,13.15,13.19,13.19,104973,0.0,1.0
2015-04-10,13.75,13.75,13.26,13.45,13.45,204200,0.0,1.0
2015-04-09,13.3,13.72,13.3,13.7,13.7,300749,0.0,1.0
2015-04-08,13.24,13.55,13.2,13.28,13.28,118183,0.0,1.0
2015-04-07,13.7,13.87,13.15,13.19,13.19,180620,0.0,1.0
2015-04-06,13.46,13.79,13.0,13.69,13.69,140413,0.0,1.0
2015-04-02,13.4,13.7899,13.1641,13.46,13.46,178662,0.0,1.0
2015-04-01,13.83,13.89,13.16,13.43,13.43,192794,0.0,1.0
2015-03-31,13.85,13.99,13.67,13.88,13.88,184547,0.0,1.0
2015-03-30,13.3,14.05,13.2721,13.89,13.89,183141,0.0,1.0
2015-03-27,13.27,13.38,12.85,13.19,13.19,133521,0.0,1.0
2015-03-26,13.71,13.72,13.12,13.32,13.32,241972,0.0,1.0
2015-03-25,14.1,14.1599,13.685,13.71,13.71,146866,0.0,1.0
2015-03-24,14.0,14.2186,13.9,14.08,14.08,148956,0.0,1.0
2015-03-23,13.85,14.46,13.77,13.95,13.95,232155,0.0,1.0
2015-03-20,13.89,14.0076,13.534,13.8,13.8,244361,0.0,1.0
2015-03-19,13.25,13.93,13.1432,13.78,13.78,239796,0.0,1.0
2015-03-18,12.76,13.4,12.67,13.27,13.27,226081,0.0,1.0
2015-03-17,12.69,13.0,12.5,12.85,12.85,140701,0.0,1.0
2015-03-16,13.01,13.09,12.5,12.73,12.73,238943,0.0,1.0
2015-03-13,12.93,13.13,12.56,12.98,12.98,293629,0.0,1.0
2015-03-12,12.39,12.98,12.33,12.95,12.95,238053,0.0,1.0
2015-03-11,12.08,12.43,11.9,12.34,12.34,169712,0.0,1.0
2015-03-10,11.91,12.28,11.9,12.12,12.12,140677,0.0,1.0
2015-03-09,12.48,12.48,11.87,12.0,12.0,198124,0.0,1.0
2015-03-06,12.72,12.97,12.39,12.41,12.41,266717,0.0,1.0
2015-03-05,12.96,13.1,12.67,12.74,12.74,260540,0.0,1.0
2015-03-04,12.99,12.99,12.53,12.88,12.88,303088,0.0,1.0
2015-03-03,13.18,13.46,12.98,13.02,13.02,490413,0.0,1.0
2015-03-02,12.5,13.35,12.455,13.27,13.27,665576,0.0,1.0
2015-02-27,11.7,12.66,11.55,12.48,12.48,457613,0.0,1.0
2015-02-26,10.65,12.3,10.6,11.82,11.82,1558244,0.0,1.0
2015-02-25,10.4,10.8108,9.98,10.51,10.51,316599,0.0,1.0
2015-02-24,10.03,10.74,9.83,10.35,10.35,304002,0.0,1.0
2015-02-23,10.21,10.2346,9.97,10.06,10.06,216182,0.0,1.0
2015-02-20,10.22,10.3,10.11,10.22,10.22,93711,0.0,1.0
2015-02-19,10.12,10.2902,10.05,10.21,10.21,153149,0.0,1.0
2015-02-18,10.23,10.31,10.11,10.17,10.17,107238,0.0,1.0
2015-02-17,10.15,10.375,10.08,10.25,10.25,215888,0.0,1.0
2015-02-13,10.17,10.36,10.02,10.15,10.15,143804,0.0,1.0
2015-02-12,10.27,10.775,10.1047,10.2,10.2,310569,0.0,1.0
2015-02-11,10.15,10.36,9.97,10.21,10.21,162936,0.0,1.0
2015-02-10,9.88,10.29,9.64,10.2,10.2,167107,0.0,1.0
2015-02-09,9.53,9.89,9.43,9.85,9.85,90616,0.0,1.0
2015-02-06,9.42,9.71,9.36,9.6,9.6,111781,0.0,1.0
2015-02-05,9.24,9.48,9.099,9.37,9.37,110266,0.0,1.0
2015-02-04,9.03,9.3,8.78,9.15,9.15,161373,0.0,1.0
2015-02-03,8.76,9.16,8.76,9.02,9.02,206694,0.0,1.0
2015-02-02,8.97,8.97,8.63,8.71,8.71,132924,0.0,1.0
2015-01-30,9.12,9.28,8.86,8.94,8.94,138236,0.0,1.0
2015-01-29,9.16,9.3,8.9,9.2,9.2,246246,0.0,1.0
2015-01-28,9.4,9.4,8.94,9.08,9.08,235781,0.0,1.0
2015-01-27,9.12,9.49,9.05,9.41,9.41,194788,0.0,1.0
2015-01-26,9.21,9.52,9.09,9.25,9.25,174170,0.0,1.0
2015-01-23,9.0,9.4699,8.96,9.21,9.21,180929,0.0,1.0
2015-01-22,8.78,9.06,8.612,8.98,8.98,172531,0.0,1.0
2015-01-21,8.62,8.89,8.56,8.74,8.74,144523,0.0,1.0
2015-01-20,8.58,8.69,8.38,8.6,8.6,144009,0.0,1.0
2015-01-16,8.35,8.7,8.17,8.59,8.59,210743,0.0,1.0
2015-01-15,8.86,8.86,8.36,8.38,8.38,313727,0.0,1.0
2015-01-14,9.01,9.12,8.51,8.8,8.8,557945,0.0,1.0
2015-01-13,9.84,10.21,9.07,9.25,9.25,484058,0.0,1.0
2015-01-12,10.06,10.06,9.57,9.7,9.7,160012,0.0,1.0
2015-01-09,10.0,10.16,9.87,10.11,10.11,108871,0.0,1.0
2015-01-08,9.99,10.23,9.84,9.96,9.96,214578,0.0,1.0
2015-01-07,10.35,10.3899,9.7026,9.85,9.85,351825,0.0,1.0
2015-01-06,10.65,10.69,10.15,10.25,10.25,183507,0.0,1.0
2015-01-05,10.75,10.85,10.4,10.65,10.65,204672,0.0,1.0
2015-01-02,11.28,11.28,10.72,10.79,10.79,184597,0.0,1.0
2014-12-31,11.05,11.48,10.8434,11.22,11.22,248374,0.0,1.0
2014-12-30,10.87,11.18,10.87,11.01,11.01,156492,0.0,1.0
2014-12-29,10.71,11.1,10.53,10.94,10.94,234274,0.0,1.0
2014-12-26,10.73,10.73,10.34,10.63,10.63,110006,0.0,1.0
2014-12-24,10.89,10.94,10.6,10.75,10.75,67013,0.0,1.0
2014-12-23,10.56,10.84,10.45,10.8,10.8,276639,0.0,1.0
2014-12-22,10.7,10.71,10.31,10.43,10.43,220147,0.0,1.0
2014-12-19,10.66,10.84,10.04,10.64,10.64,246180,0.0,1.0
2014-12-18,10.27,10.81,10.07,10.71,10.71,249737,0.0,1.0
2014-12-17,9.77,10.2,9.67,10.11,10.11,194195,0.0,1.0
2014-12-16,9.47,9.98,9.2901,9.78,9.78,282588,0.0,1.0
2014-12-15,9.69,9.89,9.26,9.48,9.48,289193,0.0,1.0
2014-12-12,9.81,9.96,9.48,9.64,9.64,250780,0.0,1.0
2014-12-11,9.85,10.177,9.6501,9.94,9.94,306439,0.0,1.0
2014-12-10,10.19,10.19,9.58,9.77,9.77,395704,0.0,1.0
2014-12-09,9.59,10.25,9.38,10.25,10.25,370676,0.0,1.0
2014-12-08,10.11,10.17,9.59,9.78,9.78,430070,0.0,1.0
2014-12-05,10.05,10.33,9.93,10.14,10.14,400970,0.0,1.0
2014-12-04,10.15,10.15,9.93,9.99,9.99,316276,0.0,1.0
2014-12-03,9.97,10.2,9.86,10.15,10.15,316403,0.0,1.0
2014-12-02,10.25,10.3,9.5,10.0,10.0,822485,0.0,1.0
2014-12-01,10.8,11.01,10.17,10.27,10.27,807358,0.0,1.0
2014-11-28,11.62,11.62,10.75,10.85,10.85,394520,0.0,1.0
2014-11-26,11.86,11.99,11.35,11.62,11.62,690156,0.0,1.0
2014-11-25,12.35,12.5,11.9,11.94,11.94,412513,0.0,1.0
2014-11-24,12.51,12.62,12.24,12.34,12.34,400382,0.0,1.0
2014-11-21,12.84,12.84,12.36,12.49,12.49,256254,0.0,1.0
2014-11-20,12.25,12.65,12.03,12.61,12.61,390435,0.0,1.0
2014-11-19,12.63,12.63,12.19,12.33,12.33,317651,0.0,1.0
2014-11-18,11.9,12.7,11.9,12.61,12.61,550744,0.0,1.0
2014-11-17,12.16,12.21,11.8,11.88,11.88,348673,0.0,1.0
2014-11-14,12.03,12.342,12.0,12.17,12.17,276615,0.0,1.0
2014-11-13,12.4,12.58,12.06,12.1,12.1,655839,0.0,1.0
2014-11-12,11.71,12.35,11.7001,12.32,12.32,997370,0.0,1.0
2014-11-11,13.0,13.93,11.51,11.74,11.74,3407239,0.0,1.0
2014-11-10,15.8,16.07,15.63,15.68,15.68,489336,0.0,1.0
2014-11-07,15.93,16.28,15.43,15.73,15.73,286567,0.0,1.0
2014-11-06,15.88,16.05,15.57,15.95,15.95,392057,0.0,1.0
2014-11-05,15.82,16.09,15.3,15.85,15.85,169500,0.0,1.0
2014-11-04,16.14,16.3,15.82,15.86,15.86,162850,0.0,1.0
2014-11-03,16.1,16.6603,15.955,16.2,16.2,217614,0.0,1.0
2014-10-31,15.58,16.19,15.26,16.14,16.14,243749,0.0,1.0
2014-10-30,15.4,15.49,15.11,15.25,15.25,189614,0.0,1.0
2014-10-29,15.48,15.52,15.146,15.38,15.38,105923,0.0,1.0
2014-10-28,15.2,15.58,15.145,15.34,15.34,231387,0.0,1.0
2014-10-27,15.2,15.55,14.77,15.06,15.06,340400,0.0,1.0
2014-10-24,14.82,15.598,14.82,15.22,15.22,327082,0.0,1.0
2014-10-23,14.9,15.38,14.53,14.81,14.81,280720,0.0,1.0
2014-10-22,15.0,15.31,14.69,14.73,14.73,233614,0.0,1.0
2014-10-21,15.1,15.46,14.72,14.91,14.91,193892,0.0,1.0
2014-10-20,14.81,15.13,14.53,14.89,14.89,218059,0.0,1.0
2014-10-17,15.36,15.6,14.44,14.86,14.86,368706,0.0,1.0
2014-10-16,13.03,15.35,13.03,15.1,15.1,472653,0.0,1.0
2014-10-15,13.03,13.78,12.83,13.41,13.41,314152,0.0,1.0
2014-10-14,12.37,13.46,12.14,13.4,13.4,715086,0.0,1.0
2014-10-13,13.15,13.51,12.12,12.13,12.13,287750,0.0,1.0
2014-10-10,14.0,14.03,13.0,13.07,13.07,415307,0.0,1.0
2014-10-09,14.65,14.9099,13.9,14.0,14.0,143289,0.0,1.0
2014-10-08,14.49,14.98,14.07,14.7,14.7,184241,0.0,1.0
2014-10-07,14.66,15.0,14.282,14.52,14.52,194585,0.0,1.0
2014-10-06,15.86,16.0,14.63,14.67,14.67,263514,0.0,1.0
2014-10-03,15.37,16.14,15.12,15.79,15.79,165247,0.0,1.0
2014-10-02,15.22,15.52,14.37,15.19,15.19,531354,0.0,1.0
2014-10-01,16.01,16.1,15.2,15.21,15.21,230730,0.0,1.0
2014-09-30,16.65,16.79,15.61,16.1,16.1,534046,0.0,1.0
2014-09-29,16.58,16.81,16.33,16.63,16.63,162907,0.0,1.0
2014-09-26,17.05,17.1,16.57,16.81,16.81,230281,0.0,1.0
2014-09-25,17.75,17.94,16.91,16.96,16.96,174501,0.0,1.0
2014-09-24,17.16,17.9,17.0,17.77,17.77,167518,0.0,1.0
2014-09-23,17.02,17.35,16.9,17.1,17.1,169200,0.0,1.0
2014-09-22,17.94,17.94,17.03,17.1,17.1,165900,0.0,1.0
2014-09-19,18.56,18.72,17.79,18.08,18.08,172000,0.0,1.0
2014-09-18,18.18,18.56,18.0999,18.51,18.51,153400,0.0,1.0
