,ABBV_Open,ABBV_High,ABBV_Low,ABBV_Close,ABBV_Adj Close,ABBV_Volume,ABBV_Dividend Amount,ABBV_Split Coefficient
2017-10-04,89.52,90.44,89.305,89.9,66.1826660838971,3205853,0.0,1.0
2017-10-03,90.44,90.64,89.02,89.7,66.0354298968362,4284211,0.0,1.0
2017-10-02,89.74,90.41,88.91,90.39,66.5433947421965,5840957,0.0,1.0
2017-09-29,88.69,89.35,87.67,88.86,65.4170379111802,6741247,0.0,1.0
2017-09-28,86.67,90.95,86.38,88.96,65.4906560047107,14780327,0.0,1.0
2017-09-27,85.35,85.3919,83.19,84.75,62.3913342670777,6448814,0.0,1.0
2017-09-26,86.35,86.91,85.161,85.35,62.8330428282605,5681763,0.0,1.0
2017-09-25,86.92,87.78,86.4,86.57,63.7311835693323,8143384,0.0,1.0
2017-09-22,87.22,87.75,86.77,87.48,64.4011082204596,6790179,0.0,1.0
2017-09-21,87.36,87.7,86.67,87.41,64.3495755549883,7039818,0.0,1.0
2017-09-20,86.4,87.475,86.25,87.41,64.3495755549883,6484698,0.0,1.0
2017-09-19,85.54,86.66,85.38,86.37,63.5839473822714,7560461,0.0,1.0
2017-09-18,87.47,87.81,85.075,85.32,62.8109574002014,9655625,0.0,1.0
2017-09-15,89.39,89.69,86.52,87.37,64.3201283175761,20332092,0.0,1.0
2017-09-14,88.23,89.32,88.15,89.22,65.6820630478899,9997339,0.0,1.0
2017-09-13,87.58,88.84,87.416,88.47,65.1299273464113,9018210,0.0,1.0
2017-09-12,86.97,87.97,86.5,87.75,64.5998770729919,11085405,0.0,1.0
2017-09-11,84.46,87.1,84.38,87.0,64.0477413715134,12534041,0.0,1.0
2017-09-08,81.29,86.09,81.11,85.34,62.8256810189075,14730393,0.0,1.0
2017-09-07,77.29,82.45,77.0,81.78,60.2048768892226,15320232,0.0,1.0
2017-09-06,75.61,77.455,75.35,77.05,56.7227410652311,7678544,0.0,1.0
2017-09-05,75.39,75.58,74.73,75.25,55.3976153816825,6309109,0.0,1.0
2017-09-01,75.59,76.0,75.26,75.42,55.5227661406843,3831695,0.0,1.0
2017-08-31,74.11,75.4,73.9201,75.3,55.4344244284478,5921758,0.0,1.0
2017-08-30,73.621,74.18,73.58,73.92,54.4184947377272,3073646,0.0,1.0
2017-08-29,72.78,73.9,72.78,73.89,54.3964093096681,3329315,0.0,1.0
2017-08-28,72.67,73.57,72.56,73.32,53.9767861765444,4533174,0.0,1.0
2017-08-25,72.22,72.78,72.21,72.48,53.3583941908884,3852441,0.0,1.0
2017-08-24,71.72,72.31,71.4,72.11,53.0860072448256,4028279,0.0,1.0
2017-08-23,71.29,71.9,71.27,71.52,52.6516604929958,3002092,0.0,1.0
2017-08-22,70.91,71.88,70.76,71.75,52.8209821081159,3499957,0.0,1.0
2017-08-21,69.92,70.825,69.91,70.7,52.0479921260459,3961680,0.0,1.0
2017-08-18,69.52,70.4401,69.47,69.96,51.5032182339204,3967143,0.0,1.0
2017-08-17,70.6,70.68,69.83,69.85,51.4222383310369,4952629,0.0,1.0
2017-08-16,70.49,70.75,70.105,70.42,51.8418614641606,4715542,0.0,1.0
2017-08-15,71.08,71.14,70.2801,70.34,51.7829669893362,3694264,0.0,1.0
2017-08-14,71.23,71.29,70.7,70.82,52.1363338382825,2604230,0.0,1.0
2017-08-11,70.74,71.01,70.43,70.63,51.9964594605746,3233487,0.0,1.0
2017-08-10,72.01,72.19,70.39,70.44,51.8565850828667,5893135,0.0,1.0
2017-08-09,71.26,72.14,71.0999,72.02,53.0197509606482,4517865,0.0,1.0
2017-08-08,71.33,71.91,71.01,71.47,52.6148514462306,4353997,0.0,1.0
2017-08-07,70.94,71.23,70.64,71.22,52.4308062124044,3496033,0.0,1.0
2017-08-04,71.17,71.37,70.35,70.99,52.2614845972843,4725037,0.0,1.0
2017-08-03,70.61,71.01,70.36,70.99,52.2614845972843,4377498,0.0,1.0
2017-08-02,70.25,70.74,69.93,70.71,52.055353935399,4907222,0.0,1.0
2017-08-01,70.03,70.84,69.85,70.38,51.8124142267484,6648737,0.0,1.0
2017-07-31,70.52,70.58,69.83,69.91,51.4664091871552,7740218,0.0,1.0
2017-07-28,71.64,72.44,69.38,70.44,51.8565850828667,7951830,0.0,1.0
2017-07-27,72.78,72.8017,70.88,71.73,52.8062584894098,7351961,0.0,1.0
2017-07-26,72.37,72.6896,71.95,72.59,53.4393740937719,4676556,0.0,1.0
2017-07-25,74.4,74.55,72.47,72.52,53.3878414283006,6154413,0.0,1.0
2017-07-24,74.63,74.75,73.8375,73.91,54.4111329283742,5407627,0.0,1.0
2017-07-21,73.98,75.04,73.85,74.63,54.9411832017936,4922621,0.0,1.0
2017-07-20,72.99,74.22,72.945,74.01,54.4847510219046,5220708,0.0,1.0
2017-07-19,72.48,72.77,72.02,72.77,53.5718866621268,3145522,0.0,1.0
2017-07-18,72.63,72.86,71.75,72.23,53.1743489570622,5247379,0.0,1.0
2017-07-17,73.1,73.47,72.69,72.7,53.5203539966554,3459145,0.0,1.0
2017-07-14,72.62,73.23,72.51,73.11,53.8221881801304,4256868,0.0,1.0
2017-07-13,71.94,72.895,71.67,72.63,53.4688213311841,5168709,0.0,1.0
2017-07-12,71.51,72.13,71.3,71.88,52.9166856297055,4841537,0.64,1.0
2017-07-11,71.89,72.17,71.33,71.84,52.4205004914237,3527484,0.0,1.0
2017-07-10,71.8,72.225,71.5789,71.83,52.4132036511548,3150182,0.0,1.0
2017-07-07,72.11,72.11,71.63,72.03,52.5591404565318,4123406,0.0,1.0
2017-07-06,72.24,72.45,71.41,71.73,52.3402352484663,4343910,0.0,1.0
2017-07-05,72.48,72.74,71.99,72.48,52.8874982686301,4733154,0.0,1.0
2017-07-03,72.76,72.99,72.37,72.42,52.843717227017,2570706,0.0,1.0
2017-06-30,72.57,72.82,72.21,72.51,52.9093887894367,4683091,0.0,1.0
2017-06-29,73.15,73.17,71.91,72.48,52.8874982686301,4391431,0.0,1.0
2017-06-28,72.72,73.54,72.58,72.92,53.2085592404596,4194616,0.0,1.0
2017-06-27,72.7,73.06,72.25,72.39,52.8218267062105,4478190,0.0,1.0
2017-06-26,72.79,72.945,72.41,72.74,53.0772161156202,4012508,0.0,1.0
2017-06-23,73.2,73.49,72.26,72.64,53.0042477129317,6797205,0.0,1.0
2017-06-22,71.49,73.67,71.41,73.18,53.3982770874497,9921254,0.0,1.0
2017-06-21,71.11,71.7,71.05,71.34,52.0556584779811,6070160,0.0,1.0
2017-06-20,71.44,71.81,71.16,71.22,51.9680963947549,6492054,0.0,1.0
2017-06-19,71.11,71.59,70.94,71.34,52.0556584779811,6325260,0.0,1.0
2017-06-16,70.8,71.12,70.49,71.05,51.8440501101845,9020326,0.0,1.0
2017-06-15,70.341,70.65,69.88,70.6,51.5156922980862,4670036,0.0,1.0
2017-06-14,69.48,70.79,69.37,70.52,51.4573175759354,6573178,0.0,1.0
2017-06-13,69.62,70.03,69.42,69.67,50.8370861530831,5225616,0.0,1.0
2017-06-12,69.79,69.9,68.89,69.53,50.7349303893192,6034751,0.0,1.0
2017-06-09,68.8,69.83,68.7201,69.67,50.8370861530831,6112345,0.0,1.0
2017-06-08,68.67,69.05,68.335,68.76,50.1730736886177,6033209,0.0,1.0
2017-06-07,68.01,69.32,68.01,68.75,50.1657768483488,8404762,0.0,1.0
2017-06-06,67.48,68.095,67.37,67.87,49.5236549046899,5472179,0.0,1.0
2017-06-05,67.25,67.86,66.88,67.51,49.2609686550113,4899169,0.0,1.0
2017-06-02,66.809,67.31,66.62,67.25,49.0712508080212,5623481,0.0,1.0
2017-06-01,66.255,66.725,66.12,66.71,48.6772214335032,4516912,0.0,1.0
2017-05-31,66.24,66.41,65.61,66.02,48.1737394549525,6874577,0.0,1.0
2017-05-30,65.89,66.2,65.81,66.02,48.1737394549525,4740856,0.0,1.0
2017-05-26,66.14,66.41,65.851,66.06,48.202926816028,4064896,0.0,1.0
2017-05-25,66.06,66.57,65.8,66.32,48.3926446630181,4030788,0.0,1.0
2017-05-24,65.79,66.12,65.57,65.93,48.1080678925329,3174632,0.0,1.0
2017-05-23,65.44,66.26,65.43,65.84,48.0423963301132,4676455,0.0,1.0
2017-05-22,65.55,65.619,64.8,65.44,47.7505227193592,5475547,0.0,1.0
2017-05-19,65.74,66.01,65.31,65.58,47.8526784831231,5947195,0.0,1.0
2017-05-18,65.37,66.1,65.2,65.63,47.8891626844674,5953445,0.0,1.0
2017-05-17,64.98,66.34,64.61,65.37,47.6994448374773,12620651,0.0,1.0
2017-05-16,66.73,66.92,66.33,66.85,48.7793771972672,6247520,0.0,1.0
2017-05-15,66.07,66.85,65.95,66.67,48.6480340724278,8410166,0.0,1.0
2017-05-12,65.27,66.19,65.21,66.06,48.202926816028,6007756,0.0,1.0
2017-05-11,65.9,65.96,64.655,65.3,47.6483669555953,7795328,0.0,1.0
2017-05-10,66.16,66.23,65.36,65.98,48.1445520938772,5128178,0.0,1.0
2017-05-09,66.2,66.95,65.86,66.17,48.2831920589853,4387216,0.0,1.0
2017-05-08,66.94,66.95,66.14,66.21,48.3123794200607,4410652,0.0,1.0
2017-05-05,67.19,67.22,66.3246,66.99,48.8815329610311,4543305,0.0,1.0
2017-05-04,66.74,67.4,66.62,67.23,49.0566571274835,4217976,0.0,1.0
2017-05-03,66.45,66.88,66.21,66.74,48.6991119543098,4966429,0.0,1.0
2017-05-02,66.51,66.68,66.18,66.63,48.6188467113524,4176705,0.0,1.0
2017-05-01,66.0,66.665,65.94,66.48,48.5093941073197,4563914,0.0,1.0
2017-04-28,66.06,66.32,65.441,65.94,48.1153647328017,5465620,0.0,1.0
2017-04-27,65.45,67.5,65.12,66.07,48.2102236562968,11639483,0.0,1.0
2017-04-26,65.19,65.92,65.02,65.04,47.4586491086052,4953498,0.0,1.0
2017-04-25,64.94,65.63,64.82,65.1,47.5024301502183,4775055,0.0,1.0
2017-04-24,64.4,65.16,64.26,64.66,47.1813691783888,7120988,0.0,1.0
2017-04-21,63.76,64.29,63.547,63.82,46.5684345958054,4154869,0.0,1.0
2017-04-20,63.72,64.0,63.29,63.78,46.53924723473,5708615,0.0,1.0
2017-04-19,63.9,63.93,63.31,63.45,46.2984515058579,4057127,0.0,1.0
2017-04-18,64.03,64.0799,63.1153,63.65,46.4443883112349,4755959,0.0,1.0
2017-04-17,64.79,64.9701,64.06,64.31,46.9259797689791,4189518,0.0,1.0
2017-04-13,64.24,64.725,64.085,64.13,46.7946366441398,3896680,0.0,1.0
2017-04-12,64.17,64.41,63.67,64.37,46.9697608105922,6121973,0.0,1.0
2017-04-11,64.43,64.43,63.32,64.18,46.831120845484,5404529,0.64,1.0
2017-04-10,65.5,65.7757,64.91,64.97,46.9394927696868,7136184,0.0,1.0
2017-04-07,65.06,65.93,64.83,65.54,47.3513060816572,6089261,0.0,1.0
2017-04-06,65.03,65.195,64.65,65.08,47.0189655141021,4628438,0.0,1.0
2017-04-05,65.23,65.76,64.86,64.96,46.9322679747399,4396317,0.0,1.0
2017-04-04,65.12,65.295,64.83,65.11,47.0406398989427,3457881,0.0,1.0
2017-04-03,65.24,65.59,64.88,65.03,46.9828415393679,5229211,0.0,1.0
2017-03-31,65.46,65.52,65.15,65.16,47.0767638736769,4057839,0.0,1.0
2017-03-30,65.76,65.82,65.25,65.46,47.2935077220824,3749633,0.0,1.0
2017-03-29,65.95,66.27,65.68,65.77,47.5174763654348,3649941,0.0,1.0
2017-03-28,65.96,66.21,65.6364,65.98,47.6691970593187,5067333,0.0,1.0
2017-03-27,65.37,66.275,65.24,66.1,47.7558945986809,4962319,0.0,1.0
2017-03-24,65.51,66.115,65.32,65.62,47.409104441232,4056243,0.0,1.0
2017-03-23,65.52,66.065,65.36,65.65,47.4307788260726,4099497,0.0,1.0
2017-03-22,65.38,65.73,65.1,65.52,47.3368564917635,5662572,0.0,1.0
2017-03-21,65.96,66.0,65.04,65.35,47.2140349776671,5187438,0.0,1.0
2017-03-20,65.78,66.01,65.56,65.8,47.5391507502753,4252114,0.0,1.0
2017-03-17,66.04,66.09,65.5,65.69,47.45967800586,11288046,0.0,1.0
2017-03-16,66.4,66.45,65.55,65.9,47.6113986997439,5162786,0.0,1.0
2017-03-15,65.7,66.79,65.68,66.55,48.0810103712891,5241216,0.0,1.0
2017-03-14,65.88,66.05,65.6,65.67,47.4452284159663,3728039,0.0,1.0
2017-03-13,65.87,65.94,65.3,65.85,47.5752747250096,7577385,0.0,1.0
2017-03-10,65.3,66.45,65.11,65.88,47.5969491098501,12788109,0.0,1.0
2017-03-09,64.14,64.72,64.05,64.5,46.5999274071848,6957213,0.0,1.0
2017-03-08,63.75,64.675,63.5,64.14,46.3398347890982,7049660,0.0,1.0
2017-03-07,63.14,64.14,62.97,63.69,46.0147190164899,9637663,0.0,1.0
2017-03-06,63.0,63.85,62.88,63.55,45.913571887234,6837019,0.0,1.0
2017-03-03,63.11,63.53,62.83,63.34,45.7618511933502,6125782,0.0,1.0
2017-03-02,62.78,63.599,62.6,63.25,45.6968280388285,8190430,0.0,1.0
2017-03-01,62.16,62.93,61.95,62.83,45.3933866510608,7737382,0.0,1.0
2017-02-28,62.11,62.4,61.69,61.84,44.6781319513226,6756122,0.0,1.0
2017-02-27,62.02,62.37,61.68,62.22,44.9526741593029,5214091,0.0,1.0
2017-02-24,61.92,62.23,61.49,62.09,44.8587518249939,6536054,0.0,1.0
2017-02-23,61.68,62.2353,61.45,61.94,44.7503799007911,8057672,0.0,1.0
2017-02-22,61.72,61.95,61.3,61.36,44.3313417938738,6422208,0.0,1.0
2017-02-21,61.84,62.11,61.5,61.83,44.6709071563758,8503319,0.0,1.0
2017-02-17,61.54,62.08,61.17,61.77,44.6275583866947,8124442,0.0,1.0
2017-02-16,61.67,61.91,60.81,61.48,44.418039333236,5662016,0.0,1.0
2017-02-15,60.92,61.84,60.4,61.65,44.5408608473324,8927630,0.0,1.0
2017-02-14,60.44,60.98,60.15,60.82,43.9412028667439,13562193,0.0,1.0
2017-02-13,60.58,60.859,60.4344,60.51,43.7172342233915,6396046,0.0,1.0
2017-02-10,60.85,61.0,60.27,60.42,43.6522110688699,5749160,0.0,1.0
2017-02-09,60.74,61.0,60.42,60.84,43.9556524566376,4324649,0.0,1.0
2017-02-08,60.14,61.02,60.05,60.52,43.7244590183384,5357808,0.0,1.0
2017-02-07,60.65,60.87,60.4,60.56,43.7533581981258,4210235,0.0,1.0
2017-02-06,60.51,60.965,60.35,60.65,43.8183813526474,5358115,0.0,1.0
2017-02-03,60.9,61.06,60.44,60.67,43.8328309425411,6470271,0.0,1.0
2017-02-02,60.65,61.12,60.48,60.89,43.9917764313718,5365347,0.0,1.0
2017-02-01,61.07,61.1,60.27,60.89,43.9917764313718,5888681,0.0,1.0
2017-01-31,60.01,61.315,59.75,61.11,44.1507219202025,8149664,0.0,1.0
2017-01-30,59.91,60.47,59.27,60.43,43.6594358638167,7792453,0.0,1.0
2017-01-27,60.0,61.25,59.52,60.0,43.3487696811021,14151123,0.0,1.0
2017-01-26,61.16,61.9,61.07,61.27,44.2663186393521,7764486,0.0,1.0
2017-01-25,60.6,61.63,60.34,61.38,44.3457913837675,8052806,0.0,1.0
2017-01-24,60.91,60.93,59.67,60.58,43.7678077880195,6642033,0.0,1.0
2017-01-23,61.02,61.26,60.68,60.96,44.0423499959998,5244715,0.0,1.0
2017-01-20,61.41,61.77,61.08,61.15,44.1796210999899,6729941,0.0,1.0
2017-01-19,61.45,61.88,61.1201,61.38,44.3457913837675,5384163,0.0,1.0
2017-01-18,61.76,62.14,61.315,61.66,44.5480856422793,5519207,0.0,1.0
2017-01-17,61.75,62.04,61.1,61.86,44.6925815412163,8446663,0.0,1.0
2017-01-13,61.35,62.41,61.05,61.99,44.7865038755254,7295072,0.0,1.0
2017-01-12,60.77,61.43,60.42,61.28,44.273543434299,8194353,0.0,1.0
2017-01-11,63.38,63.645,60.59,61.14,44.1723963050431,13565179,0.64,1.0
2017-01-10,64.05,64.5,63.77,64.07,45.8097350479785,6523547,0.0,1.0
2017-01-09,63.8,64.38,63.75,64.21,45.9098343597736,8792848,0.0,1.0
2017-01-06,63.881,64.0,63.52,63.79,45.6095364243881,4722267,0.0,1.0
2017-01-05,63.38,63.95,63.03,63.77,45.5952365227031,5359393,0.0,1.0
2017-01-04,62.64,63.7999,62.64,63.29,45.2520388822625,8674823,0.0,1.0
2017-01-03,62.92,63.03,61.935,62.41,44.6228432081214,9328198,0.0,1.0
2016-12-30,62.729,62.93,62.41,62.62,44.7729921758141,5998775,0.0,1.0
2016-12-29,62.39,63.06,62.39,62.73,44.8516416350818,4990040,0.0,1.0
2016-12-28,62.51,62.75,62.25,62.27,44.5227438963262,5190362,0.0,1.0
2016-12-27,62.52,63.015,62.41,62.5,44.687192765704,5396206,0.0,1.0
2016-12-23,61.78,62.395,61.47,62.34,44.5727935522238,4798062,0.0,1.0
2016-12-22,61.58,61.92,61.35,61.66,44.0865968949329,5625978,0.0,1.0
2016-12-21,62.225,62.41,61.43,61.45,43.9364479272402,5498667,0.0,1.0
2016-12-20,62.34,62.71,61.75,62.16,44.4440944370586,5751786,0.0,1.0
2016-12-19,62.37,63.33,62.12,62.22,44.4869941421136,5964359,0.0,1.0
2016-12-16,62.12,62.49,61.83,62.22,44.4869941421136,10555844,0.0,1.0
2016-12-15,61.8,62.111,61.55,62.02,44.3439951252634,6416907,0.0,1.0
2016-12-14,61.55,62.3,61.51,61.67,44.0937468457754,5115655,0.0,1.0
2016-12-13,62.33,62.44,61.36,61.99,44.3225452727358,8599585,0.0,1.0
2016-12-12,61.53,62.45,61.51,62.04,44.3582950269484,5984483,0.0,1.0
2016-12-09,61.19,61.925,60.92,61.54,44.0007974848228,7102861,0.0,1.0
2016-12-08,60.02,60.98,59.09,60.9,43.543200630902,9192264,0.0,1.0
2016-12-07,60.26,60.65,58.8,59.99,42.8925551042333,13095613,0.0,1.0
2016-12-06,60.76,61.72,60.33,61.62,44.0579970915629,7610418,0.0,1.0
2016-12-05,59.6,61.22,59.57,60.86,43.5146008275319,10227657,0.0,1.0
2016-12-02,59.19,60.0,58.95,59.43,42.4921578570526,8020668,0.0,1.0
2016-12-01,60.83,60.83,58.75,59.16,42.2991091843048,8266058,0.0,1.0
2016-11-30,61.63,61.84,60.63,60.8,43.4717011224768,9025182,0.0,1.0
2016-11-29,59.7,62.1,59.52,61.59,44.0365472390353,11858682,0.0,1.0
2016-11-28,59.13,59.94,59.01,59.46,42.5136077095801,6274639,0.0,1.0
2016-11-25,60.04,60.67,59.67,60.51,43.264352548044,2942309,0.0,1.0
2016-11-23,58.81,60.38,58.6,60.18,43.0284041702411,5580284,0.0,1.0
2016-11-22,60.49,60.56,58.61,58.93,42.134660314927,8516828,0.0,1.0
2016-11-21,60.7,60.8,60.2,60.42,43.2000029904614,6328304,0.0,1.0
2016-11-18,61.65,62.1426,60.39,60.52,43.2715024988865,7023246,0.0,1.0
2016-11-17,61.75,61.99,61.13,61.7,44.115196698303,4879527,0.0,1.0
2016-11-16,62.67,62.97,61.42,61.54,44.0007974848228,6570990,0.0,1.0
2016-11-15,63.39,63.39,61.98,62.87,44.951740946877,5610308,0.0,1.0
2016-11-14,63.4,63.64,62.251,62.97,45.0232404553021,8315696,0.0,1.0
2016-11-11,63.54,63.85,62.79,63.1,45.1161898162547,10201578,0.0,1.0
2016-11-10,63.06,65.05,62.79,64.0,45.7596853920809,15948718,0.0,1.0
2016-11-09,64.1,64.695,60.41,62.64,44.7872920774992,18693998,0.0,1.0
2016-11-08,58.8,59.605,58.0316,58.81,42.0488609048168,9353242,0.0,1.0
2016-11-07,56.81,61.16,56.635,58.91,42.1203604132419,17763114,0.0,1.0
2016-11-04,56.07,56.87,55.87,56.04,40.0683245214408,11186952,0.0,1.0
2016-11-03,57.12,57.288,55.85,55.89,39.9610752588031,9842344,0.0,1.0
2016-11-02,56.46,57.19,56.4,56.79,40.6045708346293,9779042,0.0,1.0
2016-11-01,56.0,56.61,55.68,56.45,40.3614725059838,9798803,0.0,1.0
2016-10-31,57.06,57.3,55.72,55.78,39.8824257995355,14185393,0.0,1.0
2016-10-28,57.55,58.39,55.0623,57.6,41.1837168528728,24859961,0.0,1.0
2016-10-27,61.45,61.72,60.6,61.46,43.9435978780827,6612491,0.0,1.0
2016-10-26,61.51,61.71,60.71,61.02,43.6290000410121,4560823,0.0,1.0
2016-10-25,61.06,61.655,60.95,61.55,44.0079474356653,6432640,0.0,1.0
2016-10-24,61.13,61.68,61.02,61.12,43.7004995494372,3934849,0.0,1.0
2016-10-21,61.38,61.44,60.6499,60.98,43.6004002376421,4341676,0.0,1.0
2016-10-20,61.45,61.98,61.33,61.76,44.1580964033581,4391317,0.0,1.0
2016-10-19,62.04,62.16,61.17,61.43,43.9221480255551,5588887,0.0,1.0
2016-10-18,60.62,61.62,60.4,61.55,44.0079474356653,6655071,0.0,1.0
2016-10-17,60.1,60.71,59.86,60.14,42.999804366871,6138658,0.0,1.0
2016-10-14,61.45,61.515,60.15,60.17,43.0212542193985,5606379,0.0,1.0
2016-10-13,60.96,61.61,60.6793,61.15,43.7219494019648,5988601,0.0,1.0
2016-10-12,62.0,62.23,61.015,61.21,43.7648491070199,4563776,0.57,1.0
2016-10-11,63.08,63.26,62.05,62.39,44.1969720910808,5308309,0.0,1.0
2016-10-10,63.07,63.66,62.92,63.31,44.8486985588447,3135309,0.0,1.0
2016-10-07,63.1,63.58,62.5,62.93,44.5795071917248,3811971,0.0,1.0
2016-10-06,63.16,63.21,62.56,62.83,44.5086673582722,4446105,0.0,1.0
2016-10-05,63.08,63.75,63.0,63.39,44.9053704256068,4442517,0.0,1.0
2016-10-04,63.31,63.53,62.55,63.0,44.6290950751416,4719437,0.0,1.0
2016-10-03,63.02,63.29,62.25,63.23,44.7920266920826,4239556,0.0,1.0
2016-09-30,62.67,63.255,62.45,63.07,44.6786829585585,7316537,0.0,1.0
2016-09-29,64.3,64.31,62.8,62.82,44.501583374927,6431183,0.0,1.0
2016-09-28,64.94,64.94,63.885,64.22,45.4933410432634,5645599,0.0,1.0
2016-09-27,63.95,64.75,63.69,64.57,45.7412804603476,4358334,0.0,1.0
2016-09-26,64.52,64.88,64.02,64.07,45.3870812930845,5567517,0.0,1.0
2016-09-23,65.05,65.33,64.75,64.98,46.0317237775032,5153604,0.0,1.0
2016-09-22,64.12,65.2,64.0801,65.08,46.1025636109558,5416092,0.0,1.0
2016-09-21,63.49,64.25,63.195,64.1,45.4083332431203,7587358,0.0,1.0
2016-09-20,63.36,63.55,62.76,63.28,44.8274466088089,4826460,0.0,1.0
2016-09-19,63.62,63.71,62.83,62.91,44.5653392250343,7903516,0.0,1.0
2016-09-16,63.53,63.79,63.17,63.27,44.8203626254637,11164219,0.0,1.0
2016-09-15,63.17,63.82,62.92,63.35,44.8770344922258,7810182,0.0,1.0
2016-09-14,63.41,63.96,63.06,63.34,44.8699505088805,5889749,0.0,1.0
2016-09-13,63.66,64.15,63.01,63.34,44.8699505088805,7640367,0.0,1.0
2016-09-12,62.98,64.231,62.66,64.08,45.3941652764298,6653007,0.0,1.0
2016-09-09,63.22,64.0,63.06,63.36,44.884118475571,8848534,0.0,1.0
2016-09-08,63.96,64.15,63.44,64.06,45.3799973097393,8238846,0.0,1.0
2016-09-07,64.37,65.14,64.29,64.97,46.024639794158,5714320,0.0,1.0
2016-09-06,64.7,64.895,64.05,64.61,45.7696163937286,6286293,0.0,1.0
2016-09-02,64.37,64.48,63.8737,64.12,45.4225012098108,4100767,0.0,1.0
2016-09-01,64.1,64.14,63.605,64.03,45.3587453597035,5126674,0.0,1.0
2016-08-31,64.21,64.45,63.5,64.1,45.4083332431203,6750010,0.0,1.0
2016-08-30,64.54,64.71,64.105,64.16,45.4508371431919,5531774,0.0,1.0
2016-08-29,64.84,65.09,64.19,64.51,45.698776560276,5099200,0.0,1.0
2016-08-26,64.68,65.02,64.21,64.61,45.7696163937286,7041630,0.0,1.0
2016-08-25,65.04,65.43,64.27,64.72,45.8475402105265,6378983,0.0,1.0
2016-08-24,66.31,66.53,64.84,65.06,46.0883956442653,8551058,0.0,1.0
2016-08-23,67.26,67.49,65.99,66.17,46.8747177955892,10227754,0.0,1.0
2016-08-22,67.31,67.79,66.92,67.01,47.4697723965911,7884845,0.0,1.0
2016-08-19,66.57,67.18,66.51,67.1,47.5335282466985,6709360,0.0,1.0
2016-08-18,66.57,67.43,66.55,66.77,47.2997567963049,8205847,0.0,1.0
2016-08-17,66.69,67.35,66.35,66.83,47.3422606963764,7945418,0.0,1.0
2016-08-16,67.13,67.61,66.5,66.74,47.2785048462691,7147645,0.0,1.0
2016-08-15,67.47,68.1239,67.32,67.39,47.738963763711,5215360,0.0,1.0
2016-08-12,66.86,67.39,66.55,67.19,47.5972840968058,5215441,0.0,1.0
2016-08-11,66.86,67.11,66.7,66.95,47.4272684965196,4246610,0.0,1.0
2016-08-10,66.7,66.96,66.19,66.43,47.058901362566,4506059,0.0,1.0
2016-08-09,66.34,67.25,66.25,66.76,47.2926728129596,5717281,0.0,1.0
2016-08-08,66.38,66.67,65.75,66.34,46.9951455124587,5309293,0.0,1.0
2016-08-05,66.15,66.6,66.12,66.54,47.1368251793639,5045559,0.0,1.0
2016-08-04,66.58,66.98,66.08,66.1,46.8251299121724,4901851,0.0,1.0
2016-08-03,66.81,67.0,66.225,66.57,47.1580771293997,6355050,0.0,1.0
2016-08-02,66.93,67.06,66.051,66.78,47.3068407796501,8763200,0.0,1.0
2016-08-01,66.23,67.08,66.23,66.94,47.4201845131743,7599007,0.0,1.0
2016-07-29,65.27,66.4,65.15,66.23,46.9172216956608,10524966,0.0,1.0
2016-07-28,64.79,65.06,63.93,64.72,45.8475402105265,6556138,0.0,1.0
2016-07-27,64.42,65.115,64.32,64.9,45.9750519107412,6220302,0.0,1.0
2016-07-26,64.41,64.73,63.96,64.45,45.6562726602044,4885138,0.0,1.0
2016-07-25,63.91,64.5,63.71,64.32,45.564180876716,7241174,0.0,1.0
2016-07-22,64.0,64.09,63.575,63.81,45.2028977261078,4972888,0.0,1.0
2016-07-21,63.23,64.0,63.17,63.89,45.2595695928698,6515660,0.0,1.0
2016-07-20,63.57,63.9,63.3299,63.41,44.9195383922973,7502821,0.0,1.0
2016-07-19,63.41,63.97,63.09,63.32,44.85578254219,5789488,0.0,1.0
2016-07-18,63.23,63.77,63.18,63.56,45.0257981424762,6384655,0.0,1.0
2016-07-15,63.82,64.17,63.13,63.32,44.85578254219,8826486,0.0,1.0
2016-07-14,63.7,64.14,62.94,63.62,45.0683020425478,12090057,0.0,1.0
2016-07-13,64.81,65.04,64.25,64.77,45.8829601272528,7684151,0.57,1.0
2016-07-12,64.67,65.81,64.32,65.5,45.9953150954248,11870483,0.0,1.0
2016-07-11,64.25,64.985,64.07,64.35,45.1877637616883,9641282,0.0,1.0
2016-07-08,63.48,64.48,62.74,64.16,45.054342236984,7921725,0.0,1.0
2016-07-07,63.6,63.75,63.21,63.43,44.5417226946992,7081909,0.0,1.0
2016-07-06,61.84,63.76,61.8,63.37,44.4995895816346,9202126,0.0,1.0
2016-07-05,62.5,62.71,61.77,61.92,43.4813726825756,6293627,0.0,1.0
2016-07-01,61.98,63.22,61.83,62.71,44.036125337925,6533694,0.0,1.0
2016-06-30,61.79,62.02,61.14,61.91,43.4743504970649,7920605,0.0,1.0
2016-06-29,60.58,62.03,60.23,61.81,43.4041286419574,9308022,0.0,1.0
2016-06-28,59.28,60.13,59.15,59.99,42.1260908790005,9897535,0.0,1.0
2016-06-27,59.38,59.68,58.329,58.68,41.206184577092,7947017,0.0,1.0
2016-06-24,59.26,60.6,59.18,59.86,42.0348024673607,9877986,0.0,1.0
