,CXO_Open,CXO_High,CXO_Low,CXO_Close,CXO_Adj Close,CXO_Volume,CXO_Dividend Amount,CXO_Split Coefficient
2019-09-30,68.51,69.17,67.72,67.9,66.7723895203564,1392960,0.0,1.0
2019-09-27,67.43,69.25,67.03,68.8,67.6574432842492,1755155,0.0,1.0
2019-09-26,69.42,69.44,68.0,68.35,67.2149164023028,1799891,0.0,1.0
2019-09-25,70.5,71.36,69.16,70.16,68.9948578607983,1433652,0.0,1.0
2019-09-24,72.33,72.77,70.91,71.37,70.1847634766986,1601177,0.0,1.0
2019-09-23,71.78,73.47,71.53,72.91,71.6991888060263,1440952,0.0,1.0
2019-09-20,73.21,74.44,72.59,73.23,72.0138745887437,3649238,0.0,1.0
2019-09-19,74.05,74.86,72.11,72.68,71.4730083996981,1762608,0.0,1.0
2019-09-18,73.17,74.61,72.26,73.46,72.2400549950719,1844590,0.0,1.0
2019-09-17,75.59,76.07,71.14,74.38,73.1447766203845,2942090,0.0,1.0
2019-09-16,78.93,78.93,73.95,76.15,74.8853823560404,4882624,0.0,1.0
2019-09-13,73.55,74.11,71.44,73.56,72.3383943021711,1737789,0.0,1.0
2019-09-12,73.0,73.34,71.44,72.39,71.1878244091105,3133137,0.0,1.0
2019-09-11,75.34,77.3,74.13,74.75,73.5086320566516,2014625,0.0,1.0
2019-09-10,74.99,77.43,74.45,74.77,73.5282999180714,2250914,0.0,1.0
2019-09-09,70.54,74.3,70.48,74.24,73.0071015904456,2334601,0.0,1.0
2019-09-06,69.82,70.15,68.49,69.68,68.5228291867222,4079611,0.0,1.0
2019-09-05,73.5,73.89,70.12,70.36,69.1915364749967,3900253,0.0,1.0
2019-09-04,71.0,73.18,70.35,72.97,71.7581923902858,3330546,0.0,1.0
2019-09-03,71.76,72.23,69.28,69.44,68.2868148496841,7471269,0.0,1.0
2019-08-30,72.78,73.63,71.63,73.15,71.9352031430644,2209503,0.0,1.0
2019-08-29,71.25,73.4,70.78,72.67,71.4631744689882,1539527,0.0,1.0
2019-08-28,69.59,71.31,69.19,70.73,69.5553919112638,1328107,0.0,1.0
2019-08-27,69.82,69.98,68.25,69.02,67.8737897598674,1282654,0.0,1.0
2019-08-26,70.87,71.28,68.72,69.19,68.0409665819361,1118333,0.0,1.0
2019-08-23,71.5,73.13,69.59,69.96,68.7981792465999,2150451,0.0,1.0
2019-08-22,73.13,74.25,72.6,73.05,71.8368638359652,1407736,0.0,1.0
2019-08-21,73.25,74.01,71.52,72.76,71.5516798453775,1362581,0.0,1.0
2019-08-20,72.3,72.77,71.1,72.33,71.1288208248509,3048828,0.0,1.0
2019-08-19,73.19,73.62,72.27,72.98,71.7680263209957,1569358,0.0,1.0
2019-08-16,69.51,71.79,69.34,71.63,70.4404456751565,2829538,0.0,1.0
2019-08-15,68.94,70.31,68.41,69.26,68.1098040969055,2335034,0.0,1.0
2019-08-14,69.08,69.21,67.3,68.87,67.7262807992186,3347230,0.0,1.0
2019-08-13,70.25,72.87,69.71,71.22,70.0372545160498,2191001,0.0,1.0
2019-08-12,71.34,71.7,69.76,70.98,69.8012401790117,2916568,0.0,1.0
2019-08-09,73.59,73.64,71.84,71.91,70.7157957350343,2096503,0.0,1.0
2019-08-08,69.47,73.51,69.3,73.41,72.1908853415223,5159478,0.125,1.0
2019-08-07,65.09,69.41,63.92,68.0,66.7570572274905,10101633,0.0,1.0
2019-08-06,69.4,70.22,66.2,66.64,65.4219160829407,6437886,0.0,1.0
2019-08-05,70.75,71.96,69.65,70.23,68.9462960159803,4566951,0.0,1.0
2019-08-02,76.05,77.21,72.76,72.85,71.5184061620983,8016819,0.0,1.0
2019-08-01,78.7,81.13,72.98,75.97,74.5813770231243,17881152,0.0,1.0
2019-07-31,97.86,99.42,96.93,97.68,95.8945492644305,1707460,0.0,1.0
2019-07-30,94.85,98.57,94.42,97.93,96.1399796218845,1445150,0.0,1.0
2019-07-29,97.01,97.56,94.44,95.1,93.3617079755051,1186308,0.0,1.0
2019-07-26,97.91,98.33,96.4,97.13,95.3546024780317,1326663,0.0,1.0
2019-07-25,103.58,103.74,98.07,98.31,96.5130337652146,1661189,0.0,1.0
2019-07-24,101.72,104.88,101.72,102.26,100.390833412988,1277656,0.0,1.0
2019-07-23,100.71,102.2,99.9,102.07,100.204306341323,990706,0.0,1.0
2019-07-22,101.69,102.32,99.64,100.69,98.8495307681768,1169831,0.0,1.0
2019-07-19,98.94,101.79,97.97,101.62,99.7625316979057,1975811,0.0,1.0
2019-07-18,97.92,99.46,97.4,98.84,97.0333461230171,2510358,0.0,1.0
2019-07-17,98.5,99.7,98.04,98.22,96.4246788365312,2097088,0.0,1.0
2019-07-16,99.33,99.69,97.34,98.8,96.9940772658245,1608849,0.0,1.0
2019-07-15,102.59,103.02,98.68,99.07,97.2591420518748,1124780,0.0,1.0
2019-07-12,102.44,103.25,101.65,102.19,100.322112912901,935171,0.0,1.0
2019-07-11,103.14,103.51,101.86,102.7,100.822790842107,1102537,0.0,1.0
2019-07-10,101.28,103.25,101.11,103.0,101.117307271052,1318303,0.0,1.0
2019-07-09,100.4,100.61,98.82,100.27,98.437207767654,1337970,0.0,1.0
2019-07-08,100.07,102.0,99.68,100.85,99.0066061969473,893926,0.0,1.0
2019-07-05,98.69,101.01,98.69,100.93,99.0851439113326,1055494,0.0,1.0
2019-07-03,99.47,99.97,98.55,98.8,96.9940772658245,883287,0.0,1.0
2019-07-02,103.01,103.48,98.51,98.97,97.1609699088932,1774589,0.0,1.0
2019-07-01,105.5,105.94,101.54,103.4,101.509995842978,2060512,0.0,1.0
2019-06-28,102.19,103.92,102.12,103.18,101.294017128419,2261038,0.0,1.0
2019-06-27,102.16,104.05,101.8,101.84,99.9785104124652,1410396,0.0,1.0
2019-06-26,103.57,105.09,102.52,102.56,100.685349841933,1569945,0.0,1.0
2019-06-25,102.85,103.32,101.32,102.09,100.223940769919,1254982,0.0,1.0
2019-06-24,106.76,107.69,102.79,103.21,101.323468771313,1441671,0.0,1.0
2019-06-21,105.52,107.45,104.97,106.87,104.91656920444,2557974,0.0,1.0
2019-06-20,104.99,105.99,103.35,104.97,103.051298487789,2211488,0.0,1.0
2019-06-19,104.55,105.47,101.97,102.58,100.704984270529,1531942,0.0,1.0
2019-06-18,102.0,105.33,102.0,104.9,102.982577987702,1960648,0.0,1.0
2019-06-17,97.72,101.27,97.43,101.05,99.2029504829106,1326599,0.0,1.0
2019-06-14,100.23,100.67,98.17,98.36,96.5621198367054,1528351,0.0,1.0
2019-06-13,99.77,100.47,98.83,100.35,98.5157454820393,1106066,0.0,1.0
2019-06-12,99.66,99.86,97.36,98.16,96.3657755507422,1253954,0.0,1.0
2019-06-11,100.9,102.47,100.48,100.84,98.9967889826492,1330299,0.0,1.0
2019-06-10,100.04,101.0,98.335,99.5,97.6812822666957,1572797,0.0,1.0
2019-06-07,100.61,100.92,98.99,100.22,98.3881216961632,2458716,0.0,1.0
2019-06-06,99.03,101.25,98.17,100.1,98.2703151245853,2165922,0.0,1.0
2019-06-05,101.38,101.38,96.95,98.4,96.6013886938981,2187836,0.0,1.0
2019-06-04,100.42,102.34,98.73,101.25,99.3992947688738,1668002,0.0,1.0
2019-06-03,98.77,100.29,98.09,99.46,97.6420134095031,1288040,0.0,1.0
2019-05-31,96.09,99.13,95.88,98.01,96.2185173362698,1893936,0.0,1.0
2019-05-30,100.81,100.93,96.77,98.13,96.3363239078477,1329588,0.0,1.0
2019-05-29,98.29,100.7,96.64,100.49,98.6531864822136,2036343,0.0,1.0
2019-05-28,101.6,101.75,99.51,100.13,98.2997667674798,1534919,0.0,1.0
2019-05-24,104.12,104.42,98.68,101.23,99.3796603402775,2638981,0.0,1.0
2019-05-23,107.99,107.99,101.15,102.87,100.989683485176,2368975,0.0,1.0
2019-05-22,114.87,114.87,109.6,109.87,107.861733493888,1728165,0.0,1.0
2019-05-21,112.75,116.92,112.75,115.6,113.486997286734,1260904,0.0,1.0
2019-05-20,112.9,113.31,111.66,112.18,110.129509996763,1455114,0.0,1.0
2019-05-17,112.99,114.3,112.21,112.9,110.836349426231,1311277,0.0,1.0
2019-05-16,113.86,115.19,113.77,114.03,111.945694641923,962990,0.0,1.0
2019-05-15,110.48,113.87,110.21,113.28,111.209403569561,975652,0.0,1.0
2019-05-14,111.97,113.31,111.6,111.92,109.874262425011,1447162,0.0,1.0
2019-05-13,111.26,112.77,109.87,111.28,109.245960709929,1289798,0.0,1.0
2019-05-10,110.56,112.85,108.4,112.45,110.394574782813,2107601,0.0,1.0
2019-05-09,109.01,112.07,107.41,110.92,108.892540995195,1827654,0.125,1.0
2019-05-08,105.6,112.02,105.6,110.16,108.024695538121,2434048,0.0,1.0
2019-05-07,106.47,107.29,103.5,106.2,104.141454848842,2783449,0.0,1.0
2019-05-06,107.52,108.94,106.12,107.9,105.808502619492,2363024,0.0,1.0
2019-05-03,105.74,110.63,105.74,109.49,107.367682593218,2595887,0.0,1.0
2019-05-02,108.29,108.83,103.91,104.86,102.827428959036,3804521,0.0,1.0
2019-05-01,115.95,117.37,108.74,108.77,106.661638831531,3854262,0.0,1.0
2019-04-30,116.8,117.2,114.16,115.38,113.143512810352,2890672,0.0,1.0
2019-04-29,117.21,117.96,115.68,115.97,113.722076448402,1527675,0.0,1.0
2019-04-26,119.61,119.965,116.04,118.11,115.820595406749,2894633,0.0,1.0
2019-04-25,120.94,123.02,120.05,121.01,118.664382780211,2216452,0.0,1.0
2019-04-24,124.08,124.53,120.83,121.18,118.831087557276,3611176,0.0,1.0
2019-04-23,120.25,123.3,119.09,122.55,120.174531937153,2937583,0.0,1.0
2019-04-22,118.57,120.46,116.82,120.24,117.90930820174,2598688,0.0,1.0
2019-04-18,114.3,117.1,113.73,116.96,114.692886620721,1891947,0.0,1.0
2019-04-17,116.76,117.42,113.84,114.55,112.329601251741,1715672,0.0,1.0
2019-04-16,115.52,116.93,114.36,115.89,113.643627141547,1383552,0.0,1.0
2019-04-15,113.33,117.54,112.96,115.44,113.202349790493,2418356,0.0,1.0
2019-04-12,114.03,117.31,112.69,113.89,111.682394470194,4189762,0.0,1.0
2019-04-11,107.19,107.37,101.6,104.73,102.699948835398,3948945,0.0,1.0
2019-04-10,108.4,109.12,107.4,107.74,105.651604005784,1621681,0.0,1.0
2019-04-09,111.53,111.53,107.51,108.09,105.994819723271,1651755,0.0,1.0
2019-04-08,110.77,113.1,110.52,112.0,109.829029595766,2561756,0.0,1.0
2019-04-05,109.55,110.27,108.26,109.83,107.701092147348,4722408,0.0,1.0
2019-04-04,108.85,109.25,106.32,109.21,107.093110019229,1704014,0.0,1.0
2019-04-03,112.23,112.37,107.4,108.87,106.759700465099,2218451,0.0,1.0
2019-04-02,112.32,113.41,111.12,111.59,109.426976898139,967040,0.0,1.0
2019-04-01,112.07,113.85,110.8,112.11,109.93689739269,1497667,0.0,1.0
2019-03-29,113.08,113.76,110.57,110.96,108.809188606662,1363747,0.0,1.0
2019-03-28,106.35,111.72,106.35,111.31,109.152404324149,1439825,0.0,1.0
2019-03-27,107.59,109.62,106.94,108.95,106.838149771953,1168270,0.0,1.0
2019-03-26,106.76,109.92,106.5,108.42,106.318423114044,1303776,0.0,1.0
2019-03-25,104.11,105.57,103.0,105.15,103.111807696382,1105778,0.0,1.0
2019-03-22,108.34,108.47,103.9,104.51,102.484213241549,1480880,0.0,1.0
2019-03-21,109.11,110.78,107.66,109.91,107.779541454202,925736,0.0,1.0
2019-03-20,105.92,110.95,105.92,109.63,107.504968880213,1700820,0.0,1.0
2019-03-19,108.12,108.47,106.02,106.5,104.435639749545,1081498,0.0,1.0
2019-03-18,104.04,107.53,103.54,107.23,105.151489674589,1645121,0.0,1.0
2019-03-15,103.31,103.92,102.7952,103.55,101.5428215593,2116634,0.0,1.0
2019-03-14,102.14,104.02,102.14,103.72,101.709526336365,1281372,0.0,1.0
2019-03-13,103.37,103.74,100.97,102.1,100.120927872569,2061419,0.0,1.0
2019-03-12,100.86,102.52,100.19,102.16,100.179764852709,1574685,0.0,1.0
2019-03-11,101.29,101.88,99.04,99.85,97.9145411172967,2212259,0.0,1.0
2019-03-08,100.0,101.05,98.11,100.28,98.3362061416375,1485857,0.0,1.0
2019-03-07,105.81,106.0,102.36,102.47,100.483755916769,2059708,0.0,1.0
2019-03-06,107.95,107.95,104.7,105.34,103.298124800161,1908627,0.0,1.0
2019-03-05,111.86,111.86,108.68,108.75,106.642026504817,1866093,0.0,1.0
2019-03-04,111.67,112.47,108.82,111.04,108.887637913516,1504704,0.0,1.0
2019-03-01,110.58,111.8,109.66,111.02,108.868025586803,1693528,0.0,1.0
2019-02-28,111.34,111.48,108.21,110.0,107.867796924413,2047356,0.125,1.0
2019-02-27,108.79,113.07,108.64,111.37,109.087278487826,1780806,0.0,1.0
2019-02-26,108.64,109.54,107.3,108.47,106.246719022847,1639857,0.0,1.0
2019-02-25,105.5,109.07,105.36,108.82,106.589545165172,2960099,0.0,1.0
2019-02-22,104.53,107.38,104.53,106.04,103.866526091848,3573395,0.0,1.0
2019-02-21,112.11,112.7,103.32,103.7,101.574488454589,5864039,0.0,1.0
2019-02-20,115.99,116.19,112.15,112.45,110.145142012715,6778398,0.0,1.0
2019-02-19,121.81,122.58,119.48,121.0,118.519894918084,2961115,0.0,1.0
2019-02-15,120.93,123.4,120.89,122.97,120.449516347742,2428953,0.0,1.0
2019-02-14,118.66,120.33,118.01,119.37,116.923304598113,1400539,0.0,1.0
2019-02-13,117.0,120.42,117.0,119.51,117.060435055043,1781302,0.0,1.0
2019-02-12,117.94,120.14,116.0,116.5,114.112130231048,2093818,0.0,1.0
2019-02-11,111.52,116.62,111.41,116.41,114.023974937307,1937134,0.0,1.0
2019-02-08,112.75,113.74,109.76,112.65,110.341042665472,2055139,0.0,1.0
2019-02-07,115.87,116.04,111.13,112.75,110.438992991851,1469287,0.0,1.0
2019-02-06,116.89,118.67,116.31,117.27,114.866347744163,811610,0.0,1.0
2019-02-05,119.81,119.98,117.43,118.03,115.61077022464,1924810,0.0,1.0
2019-02-04,118.68,120.15,117.37,119.98,117.520801589022,1038274,0.0,1.0
2019-02-01,120.63,121.82,119.56,120.19,117.726497274417,1182487,0.0,1.0
2019-01-31,121.49,122.46,119.09,119.84,117.383671132092,1552324,0.0,1.0
2019-01-30,118.1,121.19,117.66,121.02,118.539484983359,1637728,0.0,1.0
2019-01-29,118.27,118.67,116.97,117.26,114.856552711525,1029355,0.0,1.0
2019-01-28,116.46,116.95,115.1,115.99,113.612583566517,1288837,0.0,1.0
2019-01-25,117.18,120.03,116.46,118.55,116.120111921808,1297115,0.0,1.0
2019-01-24,114.76,117.55,114.27,116.08,113.700738860257,1272243,0.0,1.0
2019-01-23,119.02,119.64,113.49,115.23,112.86816108604,2578143,0.0,1.0
2019-01-22,122.97,122.97,117.98,118.31,115.8850311385,2293099,0.0,1.0
2019-01-18,126.47,126.54,123.0,124.87,122.310572548935,2902198,0.0,1.0
2019-01-17,122.22,126.31,121.84,125.22,122.65339869126,1832768,0.0,1.0
2019-01-16,122.87,124.97,122.25,123.63,121.09598850184,2089492,0.0,1.0
2019-01-15,122.76,123.94,121.86,122.43,119.920584585297,1405339,0.0,1.0
2019-01-14,118.85,121.98,118.51,121.54,119.048826680528,1239059,0.0,1.0
2019-01-11,120.66,121.78,119.35,120.45,117.981168123001,1369295,0.0,1.0
2019-01-10,121.84,123.25,120.39,122.33,119.822634258919,1617026,0.0,1.0
2019-01-09,121.96,124.88,120.44,122.94,120.420131249828,2256373,0.0,1.0
2019-01-08,116.68,120.1,116.68,119.45,117.001664859216,2664825,0.0,1.0
2019-01-07,112.3,116.01,111.63,115.02,112.662465400644,1951959,0.0,1.0
2019-01-04,108.96,112.19,107.37,112.1,109.80231587039,2053448,0.0,1.0
2019-01-03,107.12,108.98,105.26,106.86,104.669718768152,1564283,0.0,1.0
2019-01-02,100.42,106.98,100.14,106.69,104.503203213309,1640711,0.0,1.0
2018-12-31,102.57,103.89,101.51,102.79,100.683140484544,1602502,0.0,1.0
2018-12-28,103.54,104.08,100.24,101.81,99.7232272860339,1231362,0.0,1.0
2018-12-27,99.88,102.85,98.06,102.85,100.741910680371,1501760,0.0,1.0
2018-12-26,96.1,102.63,93.31,102.57,100.467649766511,2189642,0.0,1.0
2018-12-24,98.76,99.05,94.9,94.9,92.9548597332739,1037829,0.0,1.0
2018-12-21,100.89,102.23,98.35,99.85,97.8034008890137,3696491,0.0,1.0
2018-12-20,103.05,106.83,101.18,101.57,99.4881465027253,3927108,0.0,1.0
2018-12-19,105.84,107.63,103.06,104.78,102.632351979478,3005779,0.0,1.0
2018-12-18,110.28,110.28,104.36,104.9,102.749892371132,3011358,0.0,1.0
2018-12-17,114.13,114.76,109.18,109.78,107.529868298407,2309781,0.0,1.0
2018-12-14,119.69,120.02,114.4,115.02,112.662465400644,1574313,0.0,1.0
2018-12-13,121.42,121.82,118.83,120.67,118.196658841034,1741494,0.0,1.0
2018-12-12,123.38,125.34,122.09,122.21,119.705093867265,2452229,0.0,1.0
2018-12-11,122.69,123.22,120.14,121.85,119.352472692302,1640531,0.0,1.0
2018-12-10,121.17,126.0,118.34,120.45,117.981168123001,1845106,0.0,1.0
2018-12-07,123.61,126.78,122.0,122.41,119.900994520022,2357906,0.0,1.0
2018-12-06,125.25,125.26,117.735,120.82,118.343584330602,3128574,0.0,1.0
2018-12-04,134.82,135.31,127.99,128.41,125.778014102737,1638790,0.0,1.0
2018-12-03,134.71,135.72,133.46,134.74,131.978269762501,1648912,0.0,1.0
2018-11-30,130.45,131.04,128.39,130.34,127.668455401843,2372075,0.0,1.0
2018-11-29,128.3,133.07,128.3,131.5,128.804679187835,1455968,0.0,1.0
2018-11-28,126.42,128.63,125.46,127.59,124.974821426432,1533577,0.0,1.0
2018-11-27,128.1,130.39,126.57,126.9,124.29896417442,1977862,0.0,1.0
2018-11-26,128.62,130.14,127.6,128.78,126.140430310337,1605121,0.0,1.0
2018-11-23,129.82,130.67,125.66,126.96,124.357734370247,1268360,0.0,1.0
2018-11-21,135.58,138.01,134.39,135.51,132.732487275616,1332040,0.0,1.0
2018-11-20,136.6,137.97,133.54,133.87,131.126101923007,2013666,0.0,1.0
2018-11-19,136.14,139.99,135.0,139.03,136.180338764142,2123462,0.0,1.0
2018-11-16,135.05,139.07,135.05,138.39,135.553456675319,2413658,0.0,1.0
2018-11-15,127.97,134.68,127.14,134.59,131.831344272933,2389930,0.0,1.0
2018-11-14,130.15,131.09,127.58,128.79,126.150225342975,2329863,0.0,1.0
2018-11-13,129.07,130.83,126.91,127.5,124.886666132691,2836034,0.0,1.0
2018-11-12,138.16,138.23,129.62,129.84,127.17870376995,1710917,0.0,1.0
2018-11-09,133.7,137.56,132.39,136.52,133.72178557204,1399589,0.0,1.0
2018-11-08,142.25,142.57,135.51,136.25,133.457319690817,1687007,0.0,1.0
2018-11-07,144.0,144.88,141.17,142.92,139.990606460269,1547164,0.0,1.0
2018-11-06,142.18,142.63,138.37,141.37,138.472376401401,1191793,0.0,1.0
2018-11-05,142.99,144.34,139.54,141.96,139.050283327034,1464748,0.0,1.0
2018-11-02,144.95,145.85,140.61,141.05,138.158935356989,1949382,0.0,1.0
2018-11-01,141.04,145.1,139.01,143.65,140.705643842832,2434182,0.0,1.0
2018-10-31,140.38,145.43,138.62,139.09,136.239108959969,3752052,0.0,1.0
2018-10-30,130.16,136.94,130.15,135.75,132.967568058924,2580778,0.0,1.0
2018-10-29,135.25,136.07,129.06,130.93,128.246362327477,1777924,0.0,1.0
2018-10-26,134.11,137.0,131.15,135.18,132.409251198567,2143616,0.0,1.0
2018-10-25,136.12,137.58,134.49,136.34,133.545474984558,1746012,0.0,1.0
2018-10-24,143.2,143.2,134.41,134.61,131.850934338209,1737109,0.0,1.0
2018-10-23,144.0,144.0,139.08,141.78,138.873972739553,1452905,0.0,1.0
2018-10-22,147.68,147.68,145.41,146.84,143.830259254309,1128919,0.0,1.0
2018-10-19,148.19,150.45,146.95,147.54,144.515911538959,1635643,0.0,1.0
2018-10-18,148.52,149.58,146.67,147.95,144.917507877111,1293029,0.0,1.0
2018-10-17,152.75,152.75,149.37,150.45,147.366266036576,882437,0.0,1.0
2018-10-16,151.89,153.38,150.1,152.98,149.844409293954,1460055,0.0,1.0
2018-10-15,150.6,152.35,149.3,151.08,147.983353092761,1038575,0.0,1.0
2018-10-12,152.93,153.36,147.63,150.43,147.3466759713,1772047,0.0,1.0
2018-10-11,151.65,153.46,148.67,150.56,147.474011395592,2786846,0.0,1.0
2018-10-10,160.03,160.03,153.1,153.16,150.020719881435,1848172,0.0,1.0
2018-10-09,157.15,160.81,157.09,159.96,156.681342075179,1365601,0.0,1.0
2018-10-08,157.02,157.36,155.19,156.39,153.184515423464,1314921,0.0,1.0
2018-10-05,156.45,158.33,155.79,158.23,154.98680142883,1836993,0.0,1.0
2018-10-04,156.38,156.55,154.5,155.64,152.449887975624,1927341,0.0,1.0
2018-10-03,153.95,157.41,152.86,157.13,153.909347838665,2005865,0.0,1.0
2018-10-02,153.77,154.18,152.03,153.75,150.598626807069,1562681,0.0,1.0
2018-10-01,152.88,154.85,152.08,153.84,150.68678210081,1317419,0.0,1.0
2018-09-28,150.5,154.07,150.5,152.75,149.619123543283,2028827,0.0,1.0
2018-09-27,151.5,151.7,149.82,151.44,148.335974267724,1495990,0.0,1.0
2018-09-26,150.05,151.54,149.3,150.52,147.434831265041,1580507,0.0,1.0
2018-09-25,148.76,151.05,148.76,150.95,147.856017668469,2649511,0.0,1.0
2018-09-24,145.11,148.15,144.77,147.07,144.05554500498,2701923,0.0,1.0
2018-09-21,144.19,145.03,142.27,142.88,139.951426329717,4494081,0.0,1.0
2018-09-20,145.36,146.0,141.35,142.93,140.000401492907,1580489,0.0,1.0
2018-09-19,143.55,146.43,143.41,145.07,142.096538477408,1415664,0.0,1.0
2018-09-18,143.05,144.24,142.01,143.55,140.607693516454,1450114,0.0,1.0
2018-09-17,142.35,144.09,141.14,141.63,138.727047249985,1421783,0.0,1.0
2018-09-14,141.09,143.05,140.68,141.11,138.217705552816,1599206,0.0,1.0
2018-09-13,140.4,143.29,138.68,141.83,138.922947902742,2603711,0.0,1.0
2018-09-12,137.34,143.2,137.34,140.21,137.336152615409,2455049,0.0,1.0
2018-09-11,132.7,138.05,132.61,136.55,133.751170669953,1643115,0.0,1.0
2018-09-10,133.39,134.33,132.18,132.61,129.891927810637,996990,0.0,1.0
2018-09-07,131.28,133.1,129.77,132.91,130.185778789773,2141338,0.0,1.0
2018-09-06,134.83,135.46,132.41,132.75,130.029058267567,1373345,0.0,1.0
2018-09-05,134.19,136.1,132.13,135.49,132.71289721034,1650432,0.0,1.0
2018-09-04,137.32,138.52,134.66,135.42,132.644331981875,1063892,0.0,1.0
2018-08-31,138.28,138.49,136.24,137.15,134.338872628225,956906,0.0,1.0
2018-08-30,137.18,139.18,137.03,138.53,135.690587132249,771283,0.0,1.0
2018-08-29,137.69,137.89,136.56,137.35,134.534773280982,1067459,0.0,1.0
2018-08-28,139.14,139.81,137.17,137.36,134.54456831362,1494128,0.0,1.0
2018-08-27,138.08,139.07,137.72,138.43,135.59263680587,1536726,0.0,1.0
2018-08-24,136.05,138.77,136.05,137.99,135.161655369805,2078272,0.0,1.0
2018-08-23,135.24,135.85,133.22,134.36,131.606058522262,1342286,0.0,1.0
2018-08-22,136.04,137.05,134.89,136.29,133.496499821369,1110470,0.0,1.0
2018-08-21,136.47,137.99,134.72,135.03,132.262325708999,1332200,0.0,1.0
2018-08-20,134.59,136.34,134.17,135.71,132.928387928373,1489750,0.0,1.0
2018-08-17,134.42,136.21,133.3,135.05,132.281915774274,2444587,0.0,1.0
2018-08-16,138.64,138.64,131.53,133.58,130.842045976509,2328688,0.0,1.0
2018-08-15,135.88,135.88,128.97,131.36,128.667548730905,2936630,0.0,1.0
2018-08-14,137.56,138.11,135.47,137.16,134.348667660862,1484737,0.0,1.0
2018-08-13,137.52,138.56,135.08,135.96,133.173263744319,1536634,0.0,1.0
2018-08-10,134.91,138.01,134.34,137.73,134.90698452122,1729583,0.0,1.0
2018-08-09,135.57,135.93,133.98,134.84,132.076220088879,1247340,0.0,1.0
2018-08-08,135.57,136.15,132.93,134.95,132.183965447896,2097138,0.0,1.0
2018-08-07,135.98,138.37,135.6,136.43,133.633630278299,1801141,0.0,1.0
2018-08-06,133.57,137.26,133.5,135.15,132.379866100653,2063747,0.0,1.0
2018-08-03,140.63,141.36,133.45,133.5,130.763685715406,3600152,0.0,1.0
2018-08-02,141.44,143.08,133.42,142.0,139.089463457586,4779499,0.0,1.0
2018-08-01,143.43,144.38,140.09,143.14,140.206097178302,3025628,0.0,1.0
2018-07-31,148.65,149.04,144.78,145.85,142.860551023161,2047043,0.0,1.0
2018-07-30,149.86,151.23,148.73,149.15,146.092911793654,1291176,0.0,1.0
2018-07-27,148.37,150.65,147.11,148.31,145.270129052074,1334804,0.0,1.0
2018-07-26,149.05,149.7,146.03,149.37,146.308402511687,1797100,0.0,1.0
2018-07-25,145.9,147.58,144.2,147.27,144.251445657737,2105115,0.0,1.0
2018-07-24,143.25,146.1,142.56,145.38,142.400184489182,2586644,0.0,1.0
2018-07-23,144.29,145.78,141.34,143.41,140.470563059524,2530220,0.0,1.0
2018-07-20,148.84,149.23,142.11,144.29,141.332525931655,4224807,0.0,1.0
2018-07-19,149.14,151.55,147.9,148.27,145.230948921523,10949159,0.0,1.0
2018-07-18,150.76,150.79,146.07,149.66,146.592458458185,5085645,0.0,1.0
2018-07-17,146.65,149.14,145.55,148.06,145.025253236128,4168809,0.0,1.0
2018-07-16,146.23,149.19,145.76,147.86,144.829352583371,2576504,0.0,1.0
2018-07-13,146.08,150.09,144.83,148.08,145.044843301404,1983377,0.0,1.0
2018-07-12,144.4,145.73,141.46,145.55,142.566700044025,1819845,0.0,1.0
2018-07-11,144.38,146.31,142.57,144.25,141.293345801104,2459084,0.0,1.0
2018-07-10,146.59,148.49,144.51,145.39,142.40997952182,1219101,0.0,1.0
2018-07-09,142.67,145.88,142.34,145.41,142.429569587095,1452685,0.0,1.0
2018-07-06,135.79,141.78,135.0,141.46,138.560531695141,1360416,0.0,1.0
2018-07-05,137.07,137.85,135.1,137.43,134.613133542085,1051231,0.0,1.0
2018-07-03,137.61,139.45,135.6,136.31,133.516089886645,851672,0.0,1.0
2018-07-02,136.93,137.8,133.4,135.39,132.614946883962,1410928,0.0,1.0
2018-06-29,137.18,140.66,136.93,138.35,135.514276544768,1785293,0.0,1.0
2018-06-28,138.35,138.91,135.28,137.4,134.583748444171,2151465,0.0,1.0
2018-06-27,133.19,139.73,133.19,137.78,134.95595968441,4001227,0.0,1.0
2018-06-26,125.84,132.56,125.46,131.69,128.990784807954,2527842,0.0,1.0
2018-06-25,126.89,128.11,124.54,125.35,122.780734115552,1505059,0.0,1.0
2018-06-22,129.49,129.55,126.51,127.36,124.749535675761,2812839,0.0,1.0
2018-06-21,129.71,130.87,123.83,124.47,121.91877124342,3181455,0.0,1.0
2018-06-20,131.69,132.14,128.37,131.41,128.716523894094,1948647,0.0,1.0
2018-06-19,126.11,131.84,125.85,130.55,127.874151087238,2134110,0.0,1.0
2018-06-18,125.49,130.74,125.49,128.62,125.983709788132,2956249,0.0,1.0
2018-06-15,127.37,127.37,124.75,125.74,123.162740388428,3236234,0.0,1.0
2018-06-14,132.56,132.85,126.78,127.25,124.641790316745,2116938,0.0,1.0
2018-06-13,132.61,134.04,131.22,131.6,128.902629514213,2179654,0.0,1.0
2018-06-12,129.96,135.05,129.39,133.86,131.116306890369,3109007,0.0,1.0
2018-06-11,128.4,130.5,127.43,129.63,126.973008084555,1498060,0.0,1.0
2018-06-08,129.93,130.33,126.81,128.28,125.650678678444,1434987,0.0,1.0
