,VAC_Open,VAC_High,VAC_Low,VAC_Close,VAC_Adj Close,VAC_Volume,VAC_Dividend Amount,VAC_Split Coefficient
2015-01-08,73.09,75.42,72.778,75.24,63.870430324022,206596,0.0,1.0
2015-01-07,71.13,72.59,70.84,72.5,61.5444736641626,272548,0.0,1.0
2015-01-06,73.08,73.22,70.0,70.49,59.8382061874044,291649,0.0,1.0
2015-01-05,74.0,74.49,72.34,72.9,61.8840293809304,168100,0.0,1.0
2015-01-02,74.92,75.23,73.53,74.33,63.0979410683753,157717,0.0,1.0
2014-12-31,75.55,76.21,74.47,74.54,63.2762078196784,113730,0.0,1.0
2014-12-30,75.6,76.29,74.81,75.22,63.8534525381836,115771,0.0,1.0
2014-12-29,74.92,76.26,74.38,75.92,64.4476750425272,94805,0.0,1.0
2014-12-26,74.54,75.07,74.33,74.92,63.5987857506078,68016,0.0,1.0
2014-12-24,73.31,74.966,73.31,74.17,62.9621187816681,108079,0.0,1.0
2014-12-23,72.35,73.33,72.224,73.3,62.2235850976982,124256,0.0,1.0
2014-12-22,71.83,72.47,71.67,72.33,61.4001624845363,260218,0.0,1.0
2014-12-19,72.7,72.8199,71.39,71.56,60.7465177297583,675629,0.0,1.0
2014-12-18,72.21,72.74,71.3,72.71,61.7227404154657,160246,0.0,1.0
2014-12-17,69.92,71.34,69.63,71.28,60.5088287280208,236839,0.0,1.0
2014-12-16,71.45,72.18,69.85,69.87,59.3118948264144,224025,0.0,1.0
2014-12-15,72.82,73.47,71.24,71.6,60.7804733014351,174212,0.0,1.0
2014-12-12,72.18,73.69,72.18,72.25,61.3322513411827,152793,0.0,1.0
2014-12-11,72.72,74.18,72.68,72.9,61.8840293809304,114481,0.0,1.0
2014-12-10,74.2,74.7,72.25,72.39,61.4510958420515,179885,0.0,1.0
2014-12-09,72.51,74.6258,72.48,74.39,63.1488744258904,204191,0.0,1.0
2014-12-08,74.86,75.43,72.8,73.52,62.4103407419205,204789,0.0,1.0
2014-12-05,74.34,75.67,74.34,75.21,63.8449636452644,195676,0.0,1.0
2014-12-04,74.61,74.9199,73.77,74.44,63.1913188904864,139897,0.0,1.0
2014-12-03,74.66,75.06,73.9,74.53,63.2677189267592,137571,0.0,1.0
2014-12-02,73.03,75.0,73.03,74.45,63.1998077834056,163430,0.0,1.0
2014-12-01,73.18,73.88,72.83,73.08,62.0368294534759,144185,0.0,1.0
2014-11-28,73.1,74.5,73.1,73.51,62.4018518490013,58451,0.0,1.0
2014-11-26,73.01,73.24,72.36,73.17,62.1132294897487,98535,0.0,1.0
2014-11-25,72.97,73.29,72.62,73.13,62.0792739180719,104438,0.0,1.0
2014-11-24,71.59,72.8699,71.51,72.7,61.7142515225465,110606,0.0,1.0
2014-11-21,72.58,73.0299,71.25,71.37,60.5852287642936,108658,0.0,1.0
2014-11-20,71.29,72.08,71.0,71.76,60.9162955881422,93025,0.0,1.0
2014-11-19,72.16,72.16,71.07,71.49,60.6870954793239,108201,0.0,1.0
2014-11-18,71.55,72.54,71.01,72.17,61.2643401978292,112858,0.0,1.0
2014-11-17,71.87,72.55,71.4,71.55,60.7380288368391,100323,0.0,1.0
2014-11-14,71.86,72.34,71.5746,72.08,61.1879401615564,113378,0.0,1.0
2014-11-13,72.57,72.76,71.52,71.86,61.0011845173341,160174,0.0,1.0
2014-11-12,71.96,72.55,71.47,72.4,61.4595847349707,75773,0.0,1.0
2014-11-11,71.34,72.14,71.01,72.1,61.2049179473948,127340,0.0,1.0
2014-11-10,70.82,71.26,70.41,71.24,60.474873156344,146617,0.0,1.0
2014-11-07,70.0,70.93,67.84,70.93,60.211717475849,234997,0.0,1.0
2014-11-06,70.1,70.79,69.85,70.13,59.5326060423134,157038,0.0,1.0
2014-11-05,70.2,70.55,69.44,70.01,59.4307393272831,163314,0.0,1.0
2014-11-04,69.66,69.9,69.04,69.8,59.25247257598,254811,0.0,1.0
2014-11-03,69.29,70.11,69.25,69.71,59.1760725397072,248146,0.0,1.0
2014-10-31,70.83,70.83,68.83,69.44,58.946872430889,380259,0.0,1.0
2014-10-30,69.12,70.48,69.096,69.75,59.210028111384,262455,0.0,1.0
2014-10-29,69.48,70.16,68.63,69.35,58.8704723946162,195465,0.0,1.0
2014-10-28,67.96,69.44,67.49,69.36,58.8789612875354,199618,0.0,1.0
2014-10-27,66.89,67.94,66.37,67.42,57.2321160612116,159850,0.0,1.0
2014-10-24,66.2,66.93,65.5486,66.92,56.8076714152519,229528,0.25,1.0
2014-10-23,66.99,68.22,66.06,66.33,56.097258373882,227957,0.0,1.0
2014-10-22,66.84,67.42,66.21,66.37,56.1310875663282,141718,0.0,1.0
2014-10-21,66.03,66.91,66.03,66.69,56.4017211058977,184245,0.0,1.0
2014-10-20,63.17,65.94,63.17,65.54,55.4291318230699,256012,0.0,1.0
2014-10-17,63.5,64.91,62.7,63.26,53.5008678536375,387174,0.0,1.0
2014-10-16,57.48,63.95,57.48,62.72,53.0441737556141,638906,0.0,1.0
2014-10-15,59.06,59.81,57.82,59.07,49.9572599448999,321154,0.0,1.0
2014-10-14,60.07,61.25,59.64,60.08,50.811447054166,208658,0.0,1.0
2014-10-13,60.0,60.62,59.3211,59.44,50.2701799750271,225344,0.0,1.0
2014-10-10,60.25,61.02,59.92,60.0,50.7437886692737,173728,0.0,1.0
2014-10-09,61.9,61.9,60.54,60.55,51.2089400654087,174913,0.0,1.0
2014-10-08,61.38,62.03,60.71,61.99,52.4267909934713,275063,0.0,1.0
2014-10-07,61.52,62.195,61.05,61.13,51.6994633558783,205652,0.0,1.0
2014-10-06,62.74,63.0,60.77,61.94,52.3845045029135,221696,0.0,1.0
2014-10-03,62.33,63.25,62.29,62.62,52.9596007744986,134246,0.0,1.0
2014-10-02,62.48,63.12,61.42,61.83,52.2914742236865,179434,0.0,1.0
2014-10-01,63.11,63.31,62.305,62.51,52.8665704952716,324928,0.0,1.0
2014-09-30,63.0,64.05,62.88,63.41,53.6277273253107,263889,0.0,1.0
2014-09-29,63.13,63.19,62.56,63.06,53.3317218914066,114377,0.0,1.0
2014-09-26,62.59,63.74,62.59,63.62,53.8053305856532,171774,0.0,1.0
2014-09-25,62.63,62.9299,61.93,62.57,52.9173142839409,170124,0.0,1.0
2014-09-24,62.86,63.12,62.42,62.74,53.0610883518372,133002,0.0,1.0
2014-09-23,63.28,63.62,62.63,62.85,53.1541186310642,378539,0.0,1.0
2014-09-22,63.43,63.89,63.09,63.39,53.6108127290876,177172,0.0,1.0
2014-09-19,62.99,63.78,62.98,63.62,53.8053305856532,420100,0.0,1.0
2014-09-18,62.59,62.99,62.42,62.89,53.1879478235104,153600,0.0,1.0
2014-09-17,61.21,62.58,61.12,62.5,52.8581131971601,336100,0.0,1.0
2014-09-16,59.86,61.39,59.86,61.35,51.8855239143323,186400,0.0,1.0
2014-09-15,60.39,60.86,59.78,60.17,50.88756273717,179300,0.0,1.0
2014-09-12,61.5,61.78,60.21,60.52,51.183568171074,212400,0.0,1.0
2014-09-11,60.13,61.6,60.02,61.45,51.9700968954478,199700,0.0,1.0
2014-09-10,61.13,61.13,60.15,60.43,51.1074524880701,122200,0.0,1.0
2014-09-09,61.09,61.21,60.87,60.97,51.5641465860936,158600,0.0,1.0
2014-09-08,61.02,61.36,61.0,61.25,51.8009509332169,147800,0.0,1.0
2014-09-05,60.47,61.44,60.02,61.21,51.7671217407707,163000,0.0,1.0
2014-09-04,60.05,60.81,59.85,60.68,51.3188849408588,255800,0.0,1.0
2014-09-03,60.49,60.79,59.95,60.01,50.7522459673852,157900,0.0,1.0
2014-09-02,59.66,60.75,59.5,60.23,50.9383065258392,215500,0.0,1.0
2014-08-29,59.9,60.0,59.43,59.59,50.3970394467003,160700,0.0,1.0
2014-08-28,59.08,60.1,58.96,59.82,50.5915573032659,119200,0.0,1.0
2014-08-27,59.47,59.58,59.34,59.43,50.2617226769156,105000,0.0,1.0
2014-08-26,59.41,59.71,59.17,59.7,50.4900697259273,147100,0.0,1.0
2014-08-25,59.62,59.76,59.2,59.43,50.2617226769156,104500,0.0,1.0
2014-08-22,59.62,59.62,59.11,59.46,50.2870945712502,110300,0.0,1.0
2014-08-21,59.56,59.9,58.9,59.67,50.4646978315927,130800,0.0,1.0
2014-08-20,59.91,59.93,59.44,59.59,50.3970394467003,129700,0.0,1.0
2014-08-19,60.77,60.82,60.04,60.1,50.8283616503891,84100,0.0,1.0
2014-08-18,59.83,60.62,59.83,60.59,51.2427692578549,151500,0.0,1.0
2014-08-15,59.83,59.89,58.94,59.37,50.2109788882463,183100,0.0,1.0
2014-08-14,60.09,60.23,59.18,59.32,50.1686923976886,154800,0.0,1.0
2014-08-13,57.89,60.18,57.79,59.92,50.6761302843813,305000,0.0,1.0
2014-08-12,57.42,58.12,57.37,57.75,48.8408965941759,286500,0.0,1.0
2014-08-11,57.04,57.93,56.74,57.47,48.6040922470526,173800,0.0,1.0
2014-08-08,56.06,56.94,55.79,56.81,48.0459105716906,216500,0.0,1.0
2014-08-07,56.35,56.86,55.77,56.01,47.369326722767,193300,0.0,1.0
2014-08-06,57.19,57.85,56.16,56.27,47.5892164736672,1309200,0.0,1.0
2014-08-05,57.41,58.16,57.19,57.57,48.6886652281681,260800,0.0,1.0
2014-08-04,57.55,57.94,57.05,57.76,48.8493538922875,219100,0.0,1.0
2014-08-01,57.6,57.76,57.06,57.5,48.6294641413873,225800,0.0,1.0
2014-07-31,57.09,57.61,57.09,57.55,48.671750631945,241500,0.0,1.0
2014-07-30,57.6,57.96,57.04,57.74,48.8324392960644,149500,0.0,1.0
2014-07-29,57.15,57.81,57.15,57.24,48.4095743904871,123800,0.0,1.0
2014-07-28,57.53,57.53,56.57,57.02,48.2235138320331,153100,0.0,1.0
2014-07-25,58.04,58.08,57.02,57.37,48.5195192659372,182000,0.0,1.0
2014-07-24,58.1,59.85,57.88,58.24,49.2553042016416,296900,0.0,1.0
2014-07-23,56.93,57.65,56.87,57.1,48.2911722169254,255300,0.0,1.0
2014-07-22,56.62,57.26,56.39,57.0,48.20659923581,248400,0.0,1.0
2014-07-21,56.23,56.81,55.87,56.48,47.7668197340096,116700,0.0,1.0
2014-07-18,55.35,56.85,55.35,56.56,47.834478118902,143200,0.0,1.0
2014-07-17,56.18,56.32,55.28,55.43,46.8788034322973,80200,0.0,1.0
2014-07-16,56.95,57.05,56.47,56.55,47.8260208207904,94600,0.0,1.0
2014-07-15,57.47,57.77,56.54,56.7,47.9528802924636,157400,0.0,1.0
2014-07-14,57.72,57.91,57.35,57.42,48.5618057564949,103400,0.0,1.0
2014-07-11,57.16,57.58,56.7,57.42,48.5618057564949,112900,0.0,1.0
2014-07-10,56.97,57.52,56.62,57.15,48.3334587074832,151100,0.0,1.0
2014-07-09,57.73,58.05,57.46,57.91,48.9762133639606,148500,0.0,1.0
2014-07-08,57.88,58.1,57.33,57.55,48.671750631945,137800,0.0,1.0
2014-07-07,58.16,58.75,58.05,58.13,49.1622739224146,132700,0.0,1.0
2014-07-03,58.33,58.63,58.24,58.57,49.5343950393226,67800,0.0,1.0
2014-07-02,58.07,58.67,58.01,58.08,49.1199874318569,162900,0.0,1.0
2014-07-01,58.87,59.39,58.36,58.38,49.3737063752033,191300,0.0,1.0
2014-06-30,57.8,58.94,57.49,58.63,49.5851388279919,279000,0.0,1.0
2014-06-27,57.08,57.97,57.08,57.89,48.9592987677376,533700,0.0,1.0
2014-06-26,57.46,57.9,57.25,57.66,48.764780911172,154100,0.0,1.0
2014-06-25,57.37,57.86,57.22,57.58,48.6971225262796,199000,0.0,1.0
2014-06-24,57.67,58.07,57.53,57.55,48.671750631945,250500,0.0,1.0
2014-06-23,57.35,57.83,57.23,57.67,48.7732382092835,205100,0.0,1.0
2014-06-20,56.7,57.39,56.55,57.34,48.4941473716025,345100,0.0,1.0
2014-06-19,56.82,56.98,56.4,56.54,47.8175635226789,221000,0.0,1.0
2014-06-18,56.46,56.93,56.29,56.79,48.0289959754675,128500,0.0,1.0
2014-06-17,55.82,56.62,55.67,56.45,47.741447839675,160100,0.0,1.0
2014-06-16,56.16,56.27,55.68,55.98,47.3439548284323,115800,0.0,1.0
2014-06-13,55.88,56.62,55.44,56.39,47.6907040510057,179100,0.0,1.0
2014-06-12,55.97,55.97,55.01,55.89,47.2678391454284,628900,0.0,1.0
2014-06-11,56.2,56.54,55.44,55.98,47.3439548284323,162900,0.0,1.0
2014-06-10,56.14,56.59,55.94,56.37,47.6737894547826,146300,0.0,1.0
2014-06-09,56.46,57.04,56.1,56.3,47.6145883680018,241700,0.0,1.0
2014-06-06,56.82,57.44,56.55,56.6,47.8683073113482,240800,0.0,1.0
2014-06-05,56.65,57.14,55.96,57.11,48.299629515037,155600,0.0,1.0
2014-06-04,56.56,56.85,56.12,56.48,47.7668197340096,166600,0.0,1.0
2014-06-03,56.5,56.86,56.26,56.63,47.8936792056828,456100,0.0,1.0
2014-06-02,56.87,57.09,56.01,56.61,47.8767646094597,173700,0.0,1.0
2014-05-30,56.54,56.87,56.37,56.65,47.9105938019059,241700,0.0,1.0
2014-05-29,55.81,56.65,55.78,56.49,47.7752770321212,115100,0.0,1.0
2014-05-28,56.35,56.35,55.54,55.59,47.0141202020821,172200,0.0,1.0
2014-05-27,56.65,56.66,56.15,56.47,47.7583624358981,102900,0.0,1.0
2014-05-23,55.65,56.5,55.65,56.27,47.5892164736672,109400,0.0,1.0
2014-05-22,54.95,55.97,54.78,55.65,47.0648639907513,135000,0.0,1.0
2014-05-21,54.83,54.95,54.08,54.74,46.2952498626007,212600,0.0,1.0
2014-05-20,55.93,56.15,54.36,54.5,46.0922747079236,237800,0.0,1.0
2014-05-19,55.54,56.26,55.54,56.21,47.5384726849979,128400,0.0,1.0
2014-05-16,55.11,55.7,54.8,55.67,47.0817785869744,112500,0.0,1.0
2014-05-15,55.94,55.94,54.51,55.22,46.7012001719549,220200,0.0,1.0
2014-05-14,56.97,56.99,56.11,56.25,47.5723018774441,161100,0.0,1.0
2014-05-13,57.17,57.87,56.91,56.97,48.1812273414753,214400,0.0,1.0
2014-05-12,56.64,57.75,56.64,57.26,48.4264889867102,142800,0.0,1.0
2014-05-09,55.4,56.5,55.4,56.47,47.7583624358981,210500,0.0,1.0
2014-05-08,54.93,55.8,54.71,55.4,46.8534315379627,267700,0.0,1.0
2014-05-07,55.14,55.5,54.47,54.98,46.4982250172778,318000,0.0,1.0
2014-05-06,55.61,55.94,54.99,55.0,46.5151396135009,136100,0.0,1.0
2014-05-05,55.52,56.02,55.13,55.89,47.2678391454284,109500,0.0,1.0
2014-05-02,55.59,57.03,55.59,55.9,47.27629644354,199000,0.0,1.0
2014-05-01,54.37,55.5,53.92,55.46,46.904175326632,218700,0.0,1.0
2014-04-30,54.3,54.62,54.04,54.48,46.0753601117005,386700,0.0,1.0
2014-04-29,51.25,54.84,50.61,54.41,46.0161590249197,220800,0.0,1.0
2014-04-28,53.23,53.34,51.84,52.71,44.5784183459569,183300,0.0,1.0
2014-04-25,54.63,54.63,52.84,52.97,44.7983080968571,260400,0.0,1.0
2014-04-24,55.88,55.88,54.62,54.82,46.362908247493,189600,0.0,1.0
2014-04-23,55.78,55.92,55.38,55.45,46.8957180285204,170000,0.0,1.0
2014-04-22,55.03,56.09,54.81,55.84,47.2255526548707,153500,0.0,1.0
2014-04-21,54.74,55.1,54.47,54.78,46.3290790550469,89900,0.0,1.0
2014-04-17,53.66,54.88,53.66,54.74,46.2952498626007,123500,0.0,1.0
2014-04-16,53.75,53.88,52.96,53.86,45.5510076287847,142300,0.0,1.0
2014-04-15,53.78,54.14,52.73,53.63,45.3564897722191,171900,0.0,1.0
2014-04-14,54.11,54.31,53.31,53.58,45.3142032816614,177500,0.0,1.0
2014-04-11,54.35,54.58,53.65,53.75,45.4579773495577,207100,0.0,1.0
2014-04-10,56.4,56.62,54.92,54.95,46.4728531229431,181700,0.0,1.0
2014-04-09,57.08,57.43,56.46,56.49,47.7752770321212,214200,0.0,1.0
2014-04-08,56.59,57.35,56.39,56.9,48.1220262546945,162800,0.0,1.0
2014-04-07,56.98,57.32,56.33,56.57,47.8429354170135,258100,0.0,1.0
2014-04-04,57.8,58.14,56.89,57.08,48.2742576207024,296000,0.0,1.0
2014-04-03,57.43,57.74,57.19,57.46,48.5956349489411,189400,0.0,1.0
2014-04-02,56.73,57.49,56.53,57.43,48.5702630546064,127600,0.0,1.0
2014-04-01,56.1,56.84,56.01,56.75,47.9951667830213,140200,0.0,1.0
2014-03-31,55.28,56.08,54.82,55.91,47.2847537416515,160800,0.0,1.0
2014-03-28,53.82,54.96,53.82,54.83,46.3713655456046,143600,0.0,1.0
2014-03-27,54.61,54.7,53.63,53.82,45.5171784363385,174600,0.0,1.0
2014-03-26,55.03,55.53,54.45,54.61,46.1853049871506,192400,0.0,1.0
2014-03-25,55.19,55.71,54.71,55.01,46.5235969116124,156500,0.0,1.0
2014-03-24,56.2,56.2,54.77,55.03,46.5405115078355,199300,0.0,1.0
2014-03-21,55.29,56.17,55.29,55.9,47.27629644354,388200,0.0,1.0
2014-03-20,55.07,55.39,54.63,55.11,46.6081698927279,113000,0.0,1.0
2014-03-19,55.13,55.35,54.84,55.17,46.6589136813971,155600,0.0,1.0
2014-03-18,54.37,55.26,54.37,55.19,46.6758282776202,140300,0.0,1.0
2014-03-17,54.42,54.61,54.08,54.34,45.9569579381389,217700,0.0,1.0
2014-03-14,54.01,54.47,53.79,54.05,45.711696292904,183200,0.0,1.0
2014-03-13,55.2,55.31,54.0,54.16,45.804726572131,272800,0.0,1.0
2014-03-12,54.45,55.5,54.45,55.05,46.5574261040586,250200,0.0,1.0
2014-03-11,55.03,55.47,54.39,54.85,46.3882801418277,223700,0.0,1.0
2014-03-10,54.59,54.95,54.1,54.94,46.4643958248316,198000,0.0,1.0
2014-03-07,54.41,55.02,54.06,54.84,46.3798228437161,230500,0.0,1.0
2014-03-06,53.86,54.38,53.77,54.02,45.6863243985694,190800,0.0,1.0
2014-03-05,53.95,53.96,53.56,53.87,45.5594649268962,149700,0.0,1.0
2014-03-04,52.86,54.22,52.62,53.97,45.6440379080117,674800,0.0,1.0
2014-03-03,51.62,52.56,51.61,52.41,44.3246994026105,275600,0.0,1.0
2014-02-28,51.83,52.5,51.62,52.44,44.3500712969452,267600,0.0,1.0
2014-02-27,49.43,51.95,49.05,51.86,43.8595480064755,212200,0.0,1.0
2014-02-26,49.99,50.5,49.86,50.36,42.5909532897437,169900,0.0,1.0
2014-02-25,49.88,50.21,49.7,49.99,42.2780332596165,137300,0.0,1.0
2014-02-24,50.05,50.26,49.77,49.78,42.1004299992741,264600,0.0,1.0
2014-02-21,50.39,50.63,49.67,50.11,42.3795208369551,210200,0.0,1.0
2014-02-20,50.43,50.71,50.05,50.27,42.5148376067398,152900,0.0,1.0
2014-02-19,50.28,51.2,50.25,50.46,42.6755262708592,212700,0.0,1.0
2014-02-18,50.23,50.85,50.0,50.51,42.7178127614169,164400,0.0,1.0
2014-02-14,50.02,50.47,49.55,50.05,42.3287770482858,134900,0.0,1.0
2014-02-13,48.55,50.04,48.55,50.04,42.3203197501742,184500,0.0,1.0
2014-02-12,48.94,49.5,48.68,48.87,41.3308158711234,144300,0.0,1.0
2014-02-11,48.74,49.16,48.5,48.95,41.3984742560158,110600,0.0,1.0
2014-02-10,48.79,49.04,48.24,48.67,41.1616699088925,131300,0.0,1.0
2014-02-07,48.71,49.18,48.15,48.95,41.3984742560158,118300,0.0,1.0
2014-02-06,47.6,48.77,47.5,48.42,40.9502374561039,127900,0.0,1.0
2014-02-05,47.38,48.12,47.16,47.54,40.2059952222878,210200,0.0,1.0
2014-02-04,47.42,47.9,47.14,47.54,40.2059952222878,163200,0.0,1.0
2014-02-03,47.86,47.86,46.63,47.3,40.0030200676107,451900,0.0,1.0
2014-01-31,47.53,48.32,47.47,47.88,40.4935433580804,181600,0.0,1.0
2014-01-30,48.21,48.87,48.05,48.45,40.9756093504385,185800,0.0,1.0
2014-01-29,48.4,48.85,47.58,47.84,40.4597141656342,366300,0.0,1.0
2014-01-28,48.41,49.05,48.36,48.9,41.356187765458,204400,0.0,1.0
2014-01-27,48.89,49.61,48.11,48.32,40.8656644749884,235900,0.0,1.0
2014-01-24,49.82,49.9,48.57,48.85,41.3139012749003,280600,0.0,1.0
2014-01-23,51.11,51.15,49.91,50.18,42.4387219237359,219900,0.0,1.0
2014-01-22,50.54,51.35,50.02,50.79,42.9546171085402,176300,0.0,1.0
2014-01-21,50.53,50.96,49.8,50.52,42.7262700595284,233000,0.0,1.0
2014-01-17,50.86,51.1,50.15,50.32,42.5571240972975,220100,0.0,1.0
2014-01-16,51.59,51.89,50.91,51.0,43.1322203688826,114700,0.0,1.0
2014-01-15,51.61,52.14,51.36,51.76,43.7749750253601,136100,0.0,1.0
2014-01-14,50.97,51.82,50.78,51.6,43.6396582555754,126100,0.0,1.0
2014-01-13,52.11,52.24,50.5,50.66,42.8446722330901,163800,0.0,1.0
2014-01-10,52.06,52.4,51.58,52.31,44.2401264214951,116900,0.0,1.0
2014-01-09,52.46,52.53,51.82,51.99,43.9694928819256,174800,0.0,1.0
2014-01-08,51.98,52.49,51.42,52.37,44.2908702101644,270700,0.0,1.0
2014-01-07,52.21,52.57,51.79,52.01,43.9864074781487,171600,0.0,1.0
2014-01-06,52.74,52.75,51.64,51.9,43.8933771989217,192700,0.0,1.0
2014-01-03,52.47,52.86,52.01,52.66,44.5361318553992,132400,0.0,1.0
2014-01-02,52.45,52.8,52.0,52.35,44.2739556139413,167300,0.0,1.0
2013-12-31,53.05,53.34,52.69,52.76,44.6207048365146,116900,0.0,1.0
2013-12-30,52.93,53.25,52.7,53.04,44.8575091836379,107000,0.0,1.0
2013-12-27,53.71,53.71,52.87,53.02,44.8405945874148,119700,0.0,1.0
2013-12-26,53.38,53.53,52.99,53.46,45.2127157043228,152800,0.0,1.0
2013-12-24,52.95,53.58,52.95,53.24,45.0266551458688,58400,0.0,1.0
2013-12-23,53.47,53.5,52.75,53.0,44.8236799911917,151900,0.0,1.0
2013-12-20,52.26,53.42,52.05,53.35,45.1196854250958,268400,0.0,1.0
2013-12-19,52.54,52.82,52.17,52.27,44.2062972290489,96200,0.0,1.0
2013-12-18,51.75,52.79,51.41,52.75,44.6122475384031,124400,0.0,1.0
2013-12-17,51.4,51.99,51.0,51.63,43.66503014991,180300,0.0,1.0
2013-12-16,50.88,51.64,50.85,51.43,43.4958841876791,100100,0.0,1.0
2013-12-13,50.35,51.08,50.25,50.74,42.9123306179824,171600,0.0,1.0
2013-12-12,49.96,50.8,49.8,50.13,42.3964354331782,359700,0.0,1.0
2013-12-11,50.62,50.74,49.72,49.82,42.1342591917202,213200,0.0,1.0
2013-12-10,51.12,51.62,50.09,50.54,42.7431846557515,175400,0.0,1.0
2013-12-09,51.61,51.97,51.16,51.3,43.385939312229,228300,0.0,1.0
2013-12-06,52.21,52.65,51.58,51.59,43.6312009574638,237200,0.0,1.0
2013-12-05,51.24,51.99,51.24,51.87,43.8680053045871,163700,0.0,1.0
2013-12-04,51.5,51.75,50.68,51.41,43.478969591456,138300,0.0,1.0
2013-12-03,51.86,52.86,51.7,51.84,43.8426334102525,283700,0.0,1.0
2013-12-02,52.58,52.58,51.63,52.1,44.0625231611526,159300,0.0,1.0
2013-11-29,52.4,52.6,51.76,52.24,44.1809253347143,44000,0.0,1.0
2013-11-27,52.08,52.21,51.56,52.2,44.1470961422681,65100,0.0,1.0
2013-11-26,51.72,52.45,51.45,51.92,43.9102917951448,122000,0.0,1.0
2013-11-25,51.73,51.78,51.11,51.73,43.7496031310254,135700,0.0,1.0
2013-11-22,51.41,51.62,50.91,51.57,43.6142863612407,61900,0.0,1.0
2013-11-21,50.8,51.69,50.55,51.3,43.385939312229,125900,0.0,1.0
2013-11-20,50.98,51.23,50.34,50.54,42.7431846557515,73900,0.0,1.0
2013-11-19,51.08,51.54,50.54,50.83,42.9884463009863,90300,0.0,1.0
2013-11-18,51.52,51.89,50.95,51.2,43.3013663311135,100800,0.0,1.0
2013-11-15,51.18,51.55,50.99,51.45,43.5127987839022,101700,0.0,1.0
2013-11-14,50.97,51.23,50.66,51.23,43.3267382254482,63500,0.0,1.0
2013-11-13,50.0,51.11,49.95,51.1,43.2167933499981,106700,0.0,1.0
2013-11-12,50.4,50.62,49.96,50.34,42.5740386935206,152400,0.0,1.0
2013-11-11,50.51,51.13,50.51,50.68,42.8615868293132,68600,0.0,1.0
2013-11-08,49.63,50.78,49.62,50.76,42.9292452142055,239800,0.0,1.0
2013-11-07,50.74,50.88,49.49,49.66,41.9989424219355,228600,0.0,1.0
2013-11-06,50.88,50.97,50.31,50.62,42.8108430406439,117800,0.0,1.0
2013-11-05,50.7,51.0,50.14,50.53,42.73472735764,176300,0.0,1.0
2013-11-04,50.03,50.89,49.99,50.86,43.013818195321,127300,0.0,1.0
2013-11-01,49.99,50.17,49.48,49.98,42.269575961505,211500,0.0,1.0
2013-10-31,50.17,50.69,50.05,50.08,42.3541489426204,260400,0.0,1.0
2013-10-30,51.15,51.3,50.22,50.31,42.548666799186,248900,0.0,1.0
2013-10-29,50.17,51.01,50.17,50.95,43.0899338783249,185900,0.0,1.0
2013-10-28,50.02,50.27,49.67,50.15,42.4133500294012,202500,0.0,1.0
2013-10-25,50.13,50.57,49.49,50.12,42.3879781350666,233800,0.0,1.0
2013-10-24,49.25,50.57,49.13,49.84,42.1511737879433,571800,0.0,1.0
2013-10-23,48.43,49.17,48.16,49.06,41.4915045352428,174900,0.0,1.0
2013-10-22,48.36,48.96,48.0,48.87,41.3308158711234,407700,0.0,1.0
2013-10-21,49.5,49.5,48.69,49.11,41.5337910258005,198300,0.0,1.0
2013-10-18,49.6,49.67,49.04,49.35,41.7367661804776,361900,0.0,1.0
2013-10-17,48.15,49.12,48.09,49.12,41.542248323912,390100,0.0,1.0
2013-10-16,48.13,49.41,48.08,48.28,40.8318352825422,372400,0.0,1.0
2013-10-15,48.72,49.26,47.78,47.82,40.4427995694111,620600,0.0,1.0
2013-10-14,48.19,49.12,47.86,48.75,41.2293282937849,602600,0.0,1.0
2013-10-11,47.08,48.6,46.69,48.58,41.0855542258886,572100,0.0,1.0
2013-10-10,47.25,48.32,46.38,47.0,39.7493011242644,985500,0.0,1.0
2013-10-09,44.81,45.02,44.05,44.5,37.634976596378,204300,0.0,1.0
2013-10-08,45.56,45.64,44.37,44.68,37.7872079623858,196300,0.0,1.0
2013-10-07,45.28,45.95,45.06,45.55,38.5229928980903,187600,0.0,1.0
2013-10-04,44.74,45.65,44.74,45.58,38.5483647924249,205400,0.0,1.0
2013-10-03,44.86,45.1,44.05,44.85,37.9309820302821,207500,0.0,1.0
2013-10-02,44.8,45.49,44.75,45.05,38.100127992513,193700,0.0,1.0
2013-10-01,44.13,45.28,43.54,45.28,38.2946458490785,202400,0.0,1.0
2013-09-30,44.15,44.31,43.5,44.0,37.2121116908007,205700,0.0,1.0
2013-09-27,44.01,44.33,43.67,44.28,37.448916037924,94700,0.0,1.0
2013-09-26,43.76,44.57,43.63,44.53,37.6603484907126,117800,0.0,1.0
2013-09-25,44.44,44.44,43.59,43.63,36.8991916606735,150500,0.0,1.0
2013-09-24,44.25,44.72,43.48,44.5,37.634976596378,239100,0.0,1.0
2013-09-23,44.37,44.56,43.89,44.29,37.4573733360355,181900,0.0,1.0
2013-09-20,44.68,44.74,43.84,44.34,37.4996598265932,276600,0.0,1.0
2013-09-19,44.7,44.8,44.28,44.47,37.6096047020433,137500,0.0,1.0
2013-09-18,43.75,44.82,43.5,44.67,37.7787506642742,205800,0.0,1.0
2013-09-17,43.78,44.02,43.58,43.8,37.0429657285698,150200,0.0,1.0
2013-09-16,43.83,44.03,43.47,43.78,37.0260511323467,113100,0.0,1.0
