,EXP_Open,EXP_High,EXP_Low,EXP_Close,EXP_Adj Close,EXP_Volume,EXP_Dividend Amount,EXP_Split Coefficient
2010-01-07,25.05,25.13,24.52,24.79,22.4285295182992,663800,0.0,1.0
2010-01-06,25.16,25.36,25.03,25.12,22.7270940500071,411400,0.0,1.0
2010-01-05,25.71,25.76,25.17,25.32,22.9080422510421,714200,0.0,1.0
2010-01-04,26.24,26.27,25.7,25.83,23.3694601636816,377000,0.0,1.0
2009-12-31,26.25,26.25,25.93,26.05,23.5685031848202,426900,0.0,1.0
2009-12-30,26.14,26.34,25.94,26.15,23.6589772853378,320400,0.0,1.0
2009-12-29,26.53,26.6025,26.29,26.3,23.7946884361141,292100,0.0,1.0
2009-12-28,26.91,27.15,26.4,26.53,24.0027788673044,227300,0.0,1.0
2009-12-24,26.98,27.06,26.81,26.96,24.3918174995299,97900,0.0,1.0
2009-12-23,27.03,27.1,26.76,26.82,24.2651537588053,191900,0.0,1.0
2009-12-22,26.27,26.96,26.27,26.91,24.3465804492711,258400,0.0,1.0
2009-12-21,26.28,26.59,26.0701,26.4,23.8851625366316,262500,0.1,1.0
2009-12-18,26.14,26.29,25.92,26.16,23.5787113946522,798700,0.0,1.0
2009-12-17,26.33,26.54,25.97,26.05,23.479565436953,332300,0.0,1.0
2009-12-16,26.78,26.95,26.38,26.52,23.9031890743951,248300,0.0,1.0
2009-12-15,26.7,26.9299,26.26,26.65,24.0203615698578,255400,0.0,1.0
2009-12-14,27.05,27.05,26.44,26.75,24.1104942586753,494500,0.0,1.0
2009-12-11,26.76,27.18,26.47,26.8,24.1555606030841,396400,0.0,1.0
2009-12-10,27.11,27.68,26.61,26.81,24.1645738719658,231800,0.0,1.0
2009-12-09,26.87,27.24,26.63,26.92,24.263719829665,103700,0.0,1.0
2009-12-08,27.15,27.28,26.75,26.98,24.3177994429555,197400,0.0,1.0
2009-12-07,27.4,27.5,27.21,27.4,24.6963567359889,145100,0.0,1.0
2009-12-04,27.73,28.08,27.25,27.53,24.8135292314516,119300,0.0,1.0
2009-12-03,27.76,28.15,27.28,27.35,24.6512903915802,116900,0.0,1.0
2009-12-02,27.47,28.36,27.27,27.82,25.0749140290223,264300,0.0,1.0
2009-12-01,27.31,27.72,27.2,27.38,24.6783301982254,134700,0.0,1.0
2009-11-30,27.07,27.38,26.56,26.96,24.299772905192,259900,0.0,1.0
2009-11-27,27.13,27.66,27.02,27.08,24.407932131773,42300,0.0,1.0
2009-11-25,27.51,27.91,27.42,27.75,25.0118211468501,106300,0.0,1.0
2009-11-24,27.69,27.69,27.05,27.39,24.6873434671072,103100,0.0,1.0
2009-11-23,27.77,28.03,27.49,27.78,25.0388609534953,140700,0.0,1.0
2009-11-20,27.53,27.54,26.89,27.23,24.5431311649992,141600,0.0,1.0
2009-11-19,27.63,27.71,27.06,27.55,24.8315557692151,254300,0.0,1.0
2009-11-18,27.8,28.2,27.61,27.81,25.0659007601406,268500,0.0,1.0
2009-11-17,27.57,27.75,27.15,27.64,24.9126751891509,331700,0.0,1.0
2009-11-16,27.12,27.7,27.12,27.54,24.8225425003334,438500,0.0,1.0
2009-11-13,26.65,27.32,26.56,27.01,24.3448392496008,145200,0.0,1.0
2009-11-12,27.42,27.5,26.57,26.7,24.0654279142666,140700,0.0,1.0
2009-11-11,27.33,27.91,27.19,27.42,24.7143832737524,252700,0.0,1.0
2009-11-10,26.56,27.08,26.34,27.02,24.3538525184825,295600,0.0,1.0
2009-11-09,25.95,26.73,25.95,26.68,24.0474013765031,212100,0.0,1.0
2009-11-06,25.18,26.08,25.14,25.69,23.1550877572101,234900,0.0,1.0
2009-11-05,25.11,25.62,25.02,25.53,23.0108754551021,480100,0.0,1.0
2009-11-04,25.37,25.89,24.83,25.0,22.5331722043695,324200,0.0,1.0
2009-11-03,24.64,25.41,24.17,25.36,22.8576498841124,402600,0.0,1.0
2009-11-02,25.0,25.8,24.51,24.79,22.3438935578527,707900,0.0,1.0
2009-10-30,25.34,25.34,24.33,24.85,22.3979731711432,568300,0.0,1.0
2009-10-29,25.05,25.6,24.98,25.43,22.9207427662846,338200,0.0,1.0
2009-10-28,25.05,25.17,24.63,24.97,22.5061323977242,672900,0.0,1.0
2009-10-27,25.45,25.59,25.04,25.36,22.8576498841124,505200,0.0,1.0
2009-10-26,25.94,26.85,25.48,25.63,23.1010081439196,465500,0.0,1.0
2009-10-23,27.98,28.25,26.12,26.18,23.5967379324157,688000,0.0,1.0
2009-10-22,28.76,28.91,27.72,28.08,25.3092590199478,406800,0.0,1.0
2009-10-21,29.11,29.56,28.06,28.28,25.4895243975827,535200,0.0,1.0
2009-10-20,29.65,29.65,28.64,29.11,26.2376257147678,505500,0.0,1.0
2009-10-19,29.6,29.7,29.03,29.55,26.6342095455647,352800,0.0,1.0
2009-10-16,29.65,29.65,28.97,29.35,26.4539441679297,421300,0.0,1.0
2009-10-15,29.46,29.82,29.35,29.75,26.8144749231997,320200,0.0,1.0
2009-10-14,29.7,29.89,29.53,29.69,26.7603953099092,329500,0.0,1.0
2009-10-13,29.21,29.5799,28.93,29.44,26.5350635878655,219500,0.0,1.0
2009-10-12,29.41,29.72,29.14,29.25,26.3638114791123,228700,0.0,1.0
2009-10-09,29.53,29.68,29.0,29.47,26.5621033945107,322800,0.0,1.0
2009-10-08,29.37,30.0,29.27,29.45,26.5440768567472,457400,0.0,1.0
2009-10-07,28.9,29.44,28.67,29.25,26.3638114791123,924500,0.0,1.0
2009-10-06,28.43,29.4,28.41,28.92,26.0663736060146,664300,0.0,1.0
2009-10-05,27.97,28.62,27.76,28.25,25.4624845909375,338200,0.0,1.0
2009-10-02,27.9,28.42,27.65,27.88,25.1289936423128,757900,0.1,1.0
2009-10-01,28.65,28.86,28.26,28.57,25.6588759242629,926700,0.0,1.0
2009-09-30,28.6,28.9,27.71,28.58,25.6678569798892,436500,0.0,1.0
2009-09-29,28.12,28.82,28.09,28.41,25.5151790342426,387200,0.0,1.0
2009-09-28,27.18,28.3,27.07,28.26,25.3804631998485,234800,0.0,1.0
2009-09-25,27.24,27.61,26.75,27.16,24.3925470809584,432400,0.0,1.0
2009-09-24,28.18,28.39,26.85,27.2,24.4284713034635,235500,0.0,1.0
2009-09-23,28.91,29.06,28.13,28.14,25.2726905323332,193000,0.0,1.0
2009-09-22,29.62,29.81,28.55,28.64,25.7217433136469,388800,0.0,1.0
2009-09-21,29.3,30.09,29.07,29.73,26.7006783769106,635300,0.0,1.0
2009-09-18,29.47,29.81,29.14,29.54,26.5300383200115,457700,0.0,1.0
2009-09-17,28.33,29.76,28.0,29.44,26.4402277637487,786400,0.0,1.0
2009-09-16,27.06,28.96,27.04,28.44,25.5421222011214,419300,0.0,1.0
2009-09-15,26.93,27.19,26.5,27.04,24.2847744134431,207700,0.0,1.0
2009-09-14,27.52,27.52,26.55,26.76,24.0333048559075,426700,0.0,1.0
2009-09-11,26.46,27.65,26.4,27.63,24.8146566953932,481300,0.0,1.0
2009-09-10,25.59,26.36,24.9,26.29,23.6111952414726,528100,0.0,1.0
2009-09-09,25.75,26.12,25.46,25.55,22.9465971251284,450500,0.0,1.0
2009-09-08,25.34,26.28,25.01,25.75,23.1262182376539,637400,0.0,1.0
2009-09-04,24.59,24.73,24.32,24.46,21.9676620618646,444900,0.0,1.0
2009-09-03,24.53,24.83,24.24,24.59,22.0844157850061,258900,0.0,1.0
2009-09-02,25.28,25.39,24.4,24.47,21.9766431174909,344800,0.0,1.0
2009-09-01,26.13,26.49,25.1,25.26,22.6861465119665,407000,0.0,1.0
2009-08-31,27.26,27.29,26.07,26.33,23.6471194639777,289100,0.0,1.0
2009-08-28,27.32,27.59,26.82,27.28,24.5003197484737,221900,0.0,1.0
2009-08-27,27.09,27.44,26.26,27.19,24.4194902478372,210700,0.0,1.0
2009-08-26,27.11,27.32,26.66,27.02,24.2668123021906,217100,0.0,1.0
2009-08-25,27.33,27.755,26.98,27.07,24.3117175803219,252500,0.0,1.0
2009-08-24,28.11,28.39,27.19,27.32,24.5362439709788,226000,0.0,1.0
2009-08-21,27.45,27.97,27.44,27.89,25.0481641416764,168700,0.0,1.0
2009-08-20,26.4,27.3098,26.28,27.17,24.4015281365847,219700,0.0,1.0
2009-08-19,26.21,26.62,26.21,26.36,23.6740626308565,265400,0.0,1.0
2009-08-18,25.85,26.83,25.78,26.55,23.8447026877557,281700,0.0,1.0
2009-08-17,25.88,25.94,25.5,25.69,23.0723319038962,209900,0.0,1.0
2009-08-14,27.79,27.79,26.27,26.59,23.8806269102608,265000,0.0,1.0
2009-08-13,27.41,27.83,27.17,27.79,24.9583535854136,173600,0.0,1.0
2009-08-12,26.85,27.75,26.79,27.47,24.6709598053729,162100,0.0,1.0
2009-08-11,27.07,27.3,26.54,26.81,24.0782101340388,196800,0.0,1.0
2009-08-10,27.51,27.59,26.76,27.1,24.3386607472008,210000,0.0,1.0
2009-08-07,27.4,28.46,27.03,27.53,24.7248461391305,775100,0.0,1.0
2009-08-06,28.3,28.52,26.92,27.12,24.3566228584533,394200,0.0,1.0
2009-08-05,28.21,28.51,27.76,28.25,25.3714821442222,126500,0.0,1.0
2009-08-04,28.0,28.81,27.45,28.33,25.4433305892324,325500,0.0,1.0
2009-08-03,27.44,28.2,27.38,28.08,25.2188041985755,331400,0.0,1.0
2009-07-31,27.49,27.88,27.22,27.3,24.5182818597262,371600,0.0,1.0
2009-07-30,27.42,27.83,26.9501,27.35,24.5631871378576,544200,0.0,1.0
2009-07-29,27.28,27.28,26.32,26.7,23.9794185221498,338800,0.0,1.0
2009-07-28,26.39,27.42,26.39,27.31,24.5272629153525,516300,0.0,1.0
2009-07-27,27.49,27.54,26.5,26.7,23.9794185221498,612300,0.0,1.0
2009-07-24,28.24,28.94,27.51,27.6,24.7877135285144,681800,0.0,1.0
2009-07-23,27.26,29.34,27.0,28.54,25.6319327573841,1287800,0.0,1.0
2009-07-22,26.64,27.89,26.37,27.44,24.6440166384941,704900,0.0,1.0
2009-07-21,26.87,26.96,26.33,26.74,24.0153427446549,342100,0.0,1.0
2009-07-20,25.89,26.8,25.77,26.46,23.7638731871193,350500,0.0,1.0
2009-07-17,25.25,25.8,25.25,25.75,23.1262182376539,289700,0.0,1.0
2009-07-16,24.54,25.33,24.54,25.21,22.6412412338351,272500,0.0,1.0
2009-07-15,23.73,24.62,23.73,24.49,21.9946052287434,556600,0.0,1.0
2009-07-14,22.89,23.34,22.54,23.3,20.9258596092169,793600,0.0,1.0
2009-07-13,22.82,23.22,22.33,23.03,20.6833711073075,777500,0.0,1.0
2009-07-10,23.15,23.41,22.65,22.72,20.404958382893,533400,0.0,1.0
2009-07-09,23.35,23.64,22.97,23.23,20.862992219833,383200,0.0,1.0
2009-07-08,23.98,24.33,22.67,23.2,20.8360490529542,453800,0.0,1.0
2009-07-07,24.38,24.76,23.95,23.97,21.5275903361772,344700,0.0,1.0
2009-07-06,24.12,24.42,23.68,24.37,21.8868325612281,420600,0.0,1.0
2009-07-02,24.82,24.82,24.26,24.51,22.012567339996,494100,0.0,1.0
2009-07-01,25.32,25.6,24.96,25.31,22.7310517900978,428100,0.0,1.0
2009-06-30,25.1,25.71,24.85,25.24,22.6681844007139,364300,0.0,1.0
2009-06-29,24.79,25.26,24.5308,25.0,22.4526390656834,263000,0.0,1.0
2009-06-26,23.84,24.75,23.54,24.44,21.9496999506121,739500,0.0,1.0
2009-06-25,22.93,23.79,22.53,23.78,21.356950279278,221800,0.0,1.0
2009-06-24,22.42,23.96,22.24,23.13,20.7731816635702,525800,0.0,1.0
2009-06-23,22.23,22.68,22.08,22.5,20.207375159115,202500,0.0,1.0
2009-06-22,22.37,22.73,22.15,22.32,20.0457161578421,349800,0.1,1.0
2009-06-19,23.45,23.54,22.63,22.73,20.3228870770629,498300,0.0,1.0
2009-06-18,23.69,23.69,23.07,23.14,20.689467970226,550700,0.0,1.0
2009-06-17,23.85,24.12,23.52,23.75,21.2348688112734,362300,0.0,1.0
2009-06-16,24.89,25.28,24.07,24.17,21.6103907018307,513400,0.0,1.0
2009-06-15,24.83,24.94,24.4,24.65,22.0395585767532,604800,0.0,1.0
2009-06-12,24.5,25.03,24.0,24.96,22.3167294959741,427000,0.0,1.0
2009-06-11,23.84,24.75,23.23,24.6,21.9948535897821,602200,0.0,1.0
2009-06-10,24.15,24.29,23.25,23.84,21.3153377878214,289300,0.0,1.0
2009-06-09,23.96,24.17,23.59,24.04,21.4941577357058,247500,0.0,1.0
2009-06-08,24.12,24.19,23.68,23.92,21.3868657669752,222700,0.0,1.0
2009-06-05,24.77,24.95,23.96,24.18,21.6193316992249,328300,0.0,1.0
2009-06-04,24.73,24.89,24.07,24.45,21.8607386288688,356400,0.0,1.0
2009-06-03,25.82,25.85,24.23,24.76,22.1379095480897,365100,0.0,1.0
2009-06-02,25.79,26.38,25.45,26.16,23.3896491832805,316000,0.0,1.0
2009-06-01,25.2,26.16,24.72,25.69,22.9694223057522,456800,0.0,1.0
2009-05-29,24.38,25.12,23.96,24.6,21.9948535897821,392500,0.0,1.0
2009-05-28,24.81,25.28,23.8,24.27,21.6998006757729,581400,0.0,1.0
2009-05-27,24.09,25.1,23.96,24.67,22.0574405715417,774200,0.0,1.0
2009-05-26,22.61,24.26,22.57,24.21,21.6461546914075,412400,0.0,1.0
2009-05-22,23.29,23.64,22.83,22.87,20.448061040582,369700,0.0,1.0
2009-05-21,24.37,24.37,22.93,23.14,20.689467970226,510600,0.0,1.0
2009-05-20,24.77,26.18,24.36,24.51,21.9143846132342,462300,0.0,1.0
2009-05-19,24.49,24.85,24.1,24.5,21.9054436158399,410600,0.0,1.0
2009-05-18,23.7,24.47,23.34,24.42,21.8339156366862,787800,0.0,1.0
2009-05-15,24.54,24.63,23.46,23.59,21.0918128529659,902700,0.0,1.0
2009-05-14,24.59,24.98,24.0,24.59,21.9859125923879,588800,0.0,1.0
2009-05-13,26.0,26.12,24.55,24.69,22.0753225663301,701300,0.0,1.0
2009-05-12,27.9,28.0,25.5,26.37,23.5774101285592,780500,0.0,1.0
2009-05-11,28.07,28.4,27.38,27.62,24.6950348028367,791700,0.0,1.0
2009-05-08,29.75,29.84,27.87,28.52,25.4997245683165,565700,0.0,1.0
2009-05-07,29.2,29.2,28.47,29.0,25.9288924432391,837700,0.0,1.0
2009-05-06,29.73,29.73,28.43,28.89,25.8305414719027,421100,0.0,1.0
2009-05-05,28.47,29.13,28.38,28.98,25.9110104484507,503500,0.0,1.0
2009-05-04,27.85,28.68,26.7,28.66,25.6248985318356,783600,0.0,1.0
2009-05-01,27.76,27.95,27.1,27.85,24.9006777429038,547700,0.0,1.0
2009-04-30,28.3,28.65,27.71,27.8,24.8559727559327,967400,0.0,1.0
2009-04-29,27.13,27.92,26.88,27.79,24.8470317585384,622200,0.0,1.0
2009-04-28,26.36,27.34,26.15,26.76,23.9261090269337,736000,0.0,1.0
2009-04-27,26.61,27.15,26.45,26.71,23.8814040399626,797400,0.0,1.0
2009-04-24,25.59,27.19,25.309,26.94,24.0870469800297,1286300,0.0,1.0
2009-04-23,27.4,27.99,24.94,26.0,23.246593224973,829100,0.0,1.0
2009-04-22,25.5,27.33,25.01,26.63,23.8098760608089,1209700,0.0,1.0
2009-04-21,25.77,27.32,25.41,27.09,24.221161940943,820800,0.0,1.0
2009-04-20,27.23,27.23,25.42,25.74,23.0141272927233,404800,0.0,1.0
2009-04-17,27.53,27.86,27.12,27.4,24.4983328601638,469600,0.0,1.0
2009-04-16,26.75,27.45,26.0,27.35,24.4536278731927,571700,0.0,1.0
2009-04-15,25.59,26.79,25.22,26.59,23.774112071232,533900,0.0,1.0
2009-04-14,26.13,26.75,25.9,26.0,23.246593224973,487200,0.0,1.0
2009-04-13,26.48,26.58,25.01,26.31,23.5237641441938,561800,0.0,1.0
2009-04-09,24.99,27.19,24.16,26.51,23.7025840920782,1136200,0.0,1.0
2009-04-08,26.08,26.16,25.38,25.79,23.0588322796944,440300,0.0,1.0
2009-04-07,27.47,27.47,25.7,25.92,23.1750652458192,970000,0.0,1.0
2009-04-06,26.47,28.05,26.36,27.82,24.8738547507211,1056200,0.0,1.0
2009-04-03,25.76,26.83,25.76,26.8,23.9618730165106,702900,0.0,1.0
2009-04-02,25.28,27.12,25.28,26.55,23.7383480816551,622700,0.0,1.0
2009-04-01,23.87,25.42,23.6,25.03,22.3793164777336,907200,0.0,1.0
2009-03-31,23.18,24.62,23.18,24.25,21.6819186809844,609200,0.0,1.0
2009-03-30,23.67,23.92,22.7,23.15,20.6984089676202,385300,0.1,1.0
2009-03-27,24.51,24.84,23.66,24.31,21.6420783657138,633200,0.0,1.0
2009-03-26,23.85,25.0,23.7,24.9,22.1673283137094,687200,0.0,1.0
2009-03-25,23.15,24.415,22.31,23.27,20.7162140506031,585900,0.0,1.0
2009-03-24,23.11,23.22,22.42,22.51,20.0396208972529,970200,0.0,1.0
2009-03-23,23.89,23.89,22.87,23.61,21.0189004613124,1157500,0.0,1.0
2009-03-20,23.97,23.97,22.91,23.12,20.5826759282313,1179900,0.0,1.0
2009-03-19,23.76,24.16,23.26,23.76,21.1524385836841,1235100,0.0,1.0
2009-03-18,22.14,23.77,21.66,23.44,20.8675572559577,1250400,0.0,1.0
2009-03-17,21.21,22.24,21.135,22.13,19.7013243205778,695600,0.0,1.0
2009-03-16,20.82,21.68,20.68,21.21,18.8822905033645,1017300,0.0,1.0
2009-03-13,21.0,21.19,20.45,20.78,18.4994812192322,421800,0.0,1.0
2009-03-12,19.83,20.79,19.77,20.72,18.4460659702835,470300,0.0,1.0
2009-03-11,19.41,20.19,19.055,19.97,17.7783753584247,721700,0.0,1.0
2009-03-10,18.42,19.59,18.31,19.45,17.3154432008694,507600,0.0,1.0
2009-03-09,17.12,18.61,16.86,17.91,15.9444518111861,617600,0.0,1.0
2009-03-06,17.46,17.89,16.97,17.45,15.5349349025795,601000,0.0,1.0
2009-03-05,18.05,18.32,17.31,17.52,15.5972526930196,351800,0.0,1.0
2009-03-04,18.27,18.88,18.02,18.29,16.2827483878612,665200,0.0,1.0
2009-03-03,18.67,18.77,17.58,17.85,15.8910365622374,765000,0.0,1.0
2009-03-02,19.5,19.93,18.4,18.53,16.496409383656,853700,0.0,1.0
2009-02-27,18.6,19.5,17.92,19.07,16.9771466241943,648700,0.0,1.0
2009-02-26,18.36,19.06,18.25,18.85,16.7812907113824,1021500,0.0,1.0
2009-02-25,17.56,18.69,17.14,18.11,16.1225026410151,1169900,0.0,1.0
2009-02-24,16.71,17.72,16.46,17.53,15.606155234511,428500,0.0,1.0
2009-02-23,17.24,17.84,16.56,16.79,14.9473671641438,847700,0.0,1.0
2009-02-20,17.42,17.61,16.22,17.11,15.2322484918702,1376300,0.0,1.0
2009-02-19,19.98,20.44,17.68,18.04,16.060184850575,1284400,0.0,1.0
2009-02-18,19.87,20.12,19.22,19.73,17.5647143626299,845400,0.0,1.0
2009-02-17,20.14,20.2,19.49,19.83,17.6537397775444,1092900,0.0,1.0
2009-02-13,21.44,21.88,20.45,20.77,18.4905786777407,624900,0.0,1.0
2009-02-12,20.45,21.36,20.2,21.3,18.9624133767875,883400,0.0,1.0
2009-02-11,21.41,21.62,19.95,21.05,18.7398498395013,670900,0.0,1.0
2009-02-10,21.55,22.8,21.08,21.34,18.9980235427533,856000,0.0,1.0
2009-02-09,21.99,22.88,21.86,22.15,19.7191294035607,1148600,0.0,1.0
2009-02-06,21.02,22.1,20.88,21.94,19.5321760322403,899100,0.0,1.0
2009-02-05,18.45,21.0,18.23,20.94,18.6419218830953,1426300,0.0,1.0
2009-02-04,18.15,18.36,17.61,17.88,15.9177441867118,696700,0.0,1.0
2009-02-03,18.08,18.35,17.67,18.01,16.0334772261006,582900,0.0,1.0
2009-02-02,17.83,18.49,17.49,17.83,15.8732314792545,418200,0.0,1.0
2009-01-30,19.36,19.36,17.83,18.08,16.0957950165408,419700,0.0,1.0
2009-01-29,20.12,20.4,19.09,19.2,17.0928796635831,330100,0.0,1.0
2009-01-28,20.17,21.12,19.802,20.59,18.3303329308946,515000,0.0,1.0
2009-01-27,19.35,19.95,19.13,19.61,17.4578838647326,211800,0.0,1.0
2009-01-26,19.02,20.05,18.79,19.32,17.1997101614805,451200,0.0,1.0
2009-01-23,18.31,19.63,18.03,19.01,16.9237313752456,549400,0.0,1.0
2009-01-22,18.85,19.09,18.14,18.64,16.5943373400619,651000,0.0,1.0
2009-01-21,19.05,19.33,18.39,19.28,17.1640999955147,384700,0.0,1.0
2009-01-20,19.97,19.97,18.55,18.89,16.8169008773482,1233800,0.0,1.0
2009-01-16,20.36,20.39,19.05,19.99,17.7961804414076,476200,0.0,1.0
2009-01-15,18.44,20.12,17.78,19.74,17.5736169041214,731800,0.0,1.0
2009-01-14,18.9,18.9,18.19,18.63,16.5854347985705,849000,0.0,1.0
2009-01-13,19.17,19.66,18.7,19.31,17.1908076199891,546800,0.0,1.0
2009-01-12,20.1,20.1,18.89,19.17,17.0661720391088,956300,0.0,1.0
2009-01-09,20.75,21.88,19.72,19.97,17.7783753584247,884400,0.0,1.0
2009-01-08,19.17,19.54,18.72,19.35,17.2264177859549,488200,0.0,1.0
2009-01-07,20.2,20.2,19.15,19.48,17.3421508253437,619100,0.0,1.0
2009-01-06,19.86,20.71,19.85,20.19,17.9742312712366,809600,0.0,1.0
2009-01-05,18.61,19.88,18.44,19.64,17.4845914892069,760700,0.0,1.0
2009-01-02,18.55,19.24,17.83,18.71,16.6566551305021,434400,0.0,1.0
2008-12-31,17.07,18.79,16.9964,18.41,16.3895788857586,799600,0.0,1.0
2008-12-30,16.8,17.25,16.572,17.24,15.347981531259,654600,0.0,1.0
2008-12-29,17.5,17.56,16.71,16.93,15.0720027450241,398800,0.0,1.0
2008-12-26,17.62,17.79,17.14,17.51,15.5883501515282,738800,0.0,1.0
2008-12-24,17.86,17.86,17.27,17.64,15.704083190917,112000,0.0,1.0
2008-12-23,18.1,18.11,17.54,17.68,15.7396933568828,387000,0.0,1.0
2008-12-22,19.23,19.27,17.51,17.98,16.0067696016263,461100,0.0,1.0
2008-12-19,19.4,19.61,18.49,18.81,16.7456805454166,492500,0.1,1.0
2008-12-18,19.71,20.23,18.96,19.2,17.002488972607,960500,0.0,1.0
2008-12-17,19.89,20.51,19.89,20.03,17.737492402152,869700,0.0,1.0
2008-12-16,19.58,20.4,19.26,20.19,17.8791798102571,609900,0.0,1.0
2008-12-15,20.86,20.86,18.84,19.34,17.1264654546989,391100,0.0,1.0
2008-12-12,18.8,20.33,18.66,20.3,17.9765899033293,1074000,0.0,1.0
2008-12-11,20.24,20.36,18.88,19.08,16.8962234165282,1004200,0.0,1.0
2008-12-10,20.35,20.56,19.63,20.42,18.0828554594081,933900,0.0,1.0
2008-12-09,21.84,21.95,19.5,20.17,17.8614688842439,1151300,0.0,1.0
2008-12-08,20.08,22.73,20.08,21.68,19.1986437982354,1809800,0.0,1.0
2008-12-05,19.28,19.96,18.39,19.7,17.4452621229353,648100,0.0,1.0
2008-12-04,19.45,20.3,18.95,19.36,17.1441763807121,826400,0.0,1.0
2008-12-03,18.91,20.45,18.85,19.57,17.33014110385,1239700,0.0,1.0
2008-12-02,18.84,19.93,18.66,19.29,17.0821881396661,715600,0.0,1.0
2008-12-01,20.6,21.22,18.52,18.69,16.5508603592721,736000,0.0,1.0
2008-11-28,21.0,21.95,20.56,21.0,18.5964723137889,248100,0.0,1.0
2008-11-26,18.6,22.1,18.1,21.11,18.6938824068611,1651000,0.0,1.0
2008-11-25,17.14,18.79,16.65,18.77,16.6217040633247,1106200,0.0,1.0
2008-11-24,16.81,17.54,16.15,17.14,15.1782635932544,1950100,0.0,1.0
2008-11-21,15.33,16.64,14.73,16.48,14.593803034821,1602400,0.0,1.0
2008-11-20,15.34,16.26,14.27,15.12,13.389460065928,1388100,0.0,1.0
2008-11-19,17.01,18.13,15.52,15.54,13.7613895122038,1425100,0.0,1.0
2008-11-18,18.22,18.83,18.06,18.53,16.4091729511671,827100,0.0,1.0
2008-11-17,18.25,19.23,17.82,18.28,16.1877863760029,969900,0.0,1.0
2008-11-14,17.8,18.75,17.8,18.75,16.6039931373115,5447100,0.0,1.0
2008-11-13,17.5,18.3899,16.28,18.0,15.9398334118191,1832400,0.0,1.0
2008-11-12,17.56,17.92,16.67,17.01,15.063142574169,1014600,0.0,1.0
2008-11-11,18.47,18.47,17.6,17.81,15.7715796146943,1355000,0.0,1.0
2008-11-10,17.68,18.25,17.36,17.42,15.4262165574382,572800,0.0,1.0
2008-11-07,18.66,18.67,17.51,17.78,15.7450132256746,507000,0.0,1.0
2008-11-06,18.4,18.7,17.38,18.08,16.0106771158716,615800,0.0,1.0
2008-11-05,18.86,19.8,18.42,18.45,16.3383292471145,927300,0.0,1.0
2008-11-04,19.38,20.09,18.96,19.11,16.9227898055479,720000,0.0,1.0
2008-11-03,18.08,19.46,18.0,18.98,16.8076687864625,835400,0.0,1.0
2008-10-31,15.67,18.25,15.01,17.71,15.6830249846287,1415700,0.0,1.0
2008-10-30,14.94,15.78,14.56,15.78,13.9739206243614,716300,0.0,1.0
2008-10-29,13.99,15.0,13.93,14.56,12.8935541375603,788200,0.0,1.0
2008-10-28,14.99,15.03,13.01,14.41,12.7607221924618,1208400,0.0,1.0
2008-10-27,16.33,17.11,14.5,14.65,12.9732533046194,682300,0.0,1.0
2008-10-24,15.45,15.98,15.08,15.71,13.9119323833154,931800,0.0,1.0
2008-10-23,16.84,17.12,15.7,16.59,14.6912131278932,1136400,0.0,1.0
2008-10-22,16.93,17.56,16.11,16.74,14.8240450729917,857300,0.0,1.0
2008-10-21,18.19,18.19,17.0,17.41,15.4173610944317,432600,0.0,1.0
2008-10-20,17.51,18.29,16.74,18.27,16.1789309129964,827900,0.0,1.0
2008-10-17,14.24,18.28,14.2,17.37,15.3819392424054,2689400,0.0,1.0
2008-10-16,15.13,15.6,14.23,14.92,13.2123508057967,1037400,0.0,1.0
2008-10-15,16.94,16.94,14.96,15.0,13.2831945098492,630600,0.0,1.0
2008-10-14,17.09,17.8,16.78,17.12,15.1605526672412,982400,0.0,1.0
2008-10-13,16.79,17.17,16.12,16.99,15.0454316481559,740000,0.0,1.0
2008-10-10,14.69,16.4,13.93,15.9,14.0801861804402,1422000,0.0,1.0
2008-10-09,17.87,17.87,15.29,15.51,13.7348231231841,879200,0.0,1.0
2008-10-08,16.0,17.66,15.97,17.02,15.0719980371756,1611100,0.0,1.0
2008-10-07,17.24,18.02,16.5,16.5,14.6115139608341,1135700,0.0,1.0
2008-10-06,17.95,18.2,16.31,17.27,15.2933846123397,1242000,0.0,1.0
2008-10-03,20.55,20.83,18.78,18.78,16.6305595263312,1034700,0.0,1.0
2008-10-02,21.25,21.38,19.74,19.8,17.533816753001,678600,0.2,1.0
2008-10-01,22.24,22.57,21.22,21.66,18.9891235435001,862000,0.0,1.0
2008-09-30,21.71,22.46,21.51,22.37,19.6115740382316,1169900,0.0,1.0
2008-09-29,24.13,24.38,20.45,21.37,18.7348832005815,1589400,0.0,1.0
2008-09-26,26.0,26.0,24.05,24.26,21.2685197213902,1265800,0.0,1.0
2008-09-25,25.91,26.9,24.725,26.44,23.1797057474673,1354800,0.0,1.0
2008-09-24,26.32,27.09,25.83,25.98,22.7764279621483,662200,0.0,1.0
2008-09-23,26.71,27.0901,25.9,26.11,22.8903977710428,563600,0.0,1.0
2008-09-22,31.0,31.0,26.38,26.58,23.3024424647383,981000,0.0,1.0
2008-09-19,29.49,30.0,24.4,27.97,24.5210427290719,2258900,0.0,1.0
2008-09-18,26.97,27.81,25.85,27.39,24.0125620432348,1972600,0.0,1.0
2008-09-17,26.46,26.92,25.93,26.09,22.8728639542898,1162700,0.0,1.0
