,STRA_Open,STRA_High,STRA_Low,STRA_Close,STRA_Adj Close,STRA_Volume,STRA_Dividend Amount,STRA_Split Coefficient
2019-08-22,177.47,178.44,173.27,176.07,152.502025562815,96625,0.0,1.0
2019-08-21,179.08,180.49,168.38,176.99,153.298878311822,120346,0.0,1.0
2019-08-20,178.96,182.5,175.74,177.65,153.870533544806,137523,0.0,1.0
2019-08-19,177.26,180.28,175.16,178.97,155.013844010774,179197,0.0,1.0
2019-08-16,174.39,176.13,173.635,175.17,151.722495699655,94883,0.0,1.0
2019-08-15,171.54,173.66,170.74,172.97,149.816978256376,71732,0.0,1.0
2019-08-14,171.37,174.44,168.62,170.7,147.850830712628,76303,0.0,1.0
2019-08-13,170.62,174.55,169.99,173.44,150.224066073803,67778,0.0,1.0
2019-08-12,173.16,173.76,170.52,170.8,147.937445141868,67796,0.0,1.0
2019-08-09,175.39,177.13,170.83,174.01,150.717768320471,70812,0.0,1.0
2019-08-08,173.87,177.04,173.68,175.72,152.198875060475,86789,0.0,1.0
2019-08-07,169.64,173.55,161.99,172.57,149.470520539416,106352,0.0,1.0
2019-08-06,168.53,171.96,168.06,171.37,148.431147388536,114091,0.0,1.0
2019-08-05,172.25,175.25,164.53,167.27,144.879955789697,196873,0.0,1.0
2019-08-02,176.04,177.36,174.79,175.29,151.826433014743,116310,0.0,1.0
2019-08-01,179.66,179.71,175.37,176.96,153.27289398305,163799,0.0,1.0
2019-07-31,188.64,188.64,170.29,177.99,154.165022604222,352447,0.0,1.0
2019-07-30,184.24,186.03,181.55,182.02,157.655584102593,276077,0.0,1.0
2019-07-29,187.47,188.66,184.35,185.34,160.53118315336,102341,0.0,1.0
2019-07-26,187.0,188.37,184.31,187.6,162.488669254183,122841,0.0,1.0
2019-07-25,187.45,188.99,186.04,186.39,161.440634660379,76356,0.0,1.0
2019-07-24,186.23,188.12,183.88,187.78,162.644575226815,130766,0.0,1.0
2019-07-23,187.36,188.21,185.8,186.67,161.683155062251,160535,0.0,1.0
2019-07-22,186.7,187.65,185.44,186.11,161.198114258508,161215,0.0,1.0
2019-07-19,187.68,189.79,185.37,185.84,160.96425529956,159002,0.0,1.0
2019-07-18,179.45,188.34,179.45,188.04,162.869772742839,211773,0.0,1.0
2019-07-17,181.82,181.86,179.49,180.11,156.001248504109,90523,0.0,1.0
2019-07-16,183.76,185.08,181.83,181.84,157.499678129961,87127,0.0,1.0
2019-07-15,181.44,183.94,178.02,183.58,159.006769198736,436517,0.0,1.0
2019-07-12,183.11,185.64,180.99,180.99,156.763455481421,435895,0.0,1.0
2019-07-11,181.48,182.58,180.62,182.43,158.010703262477,76040,0.0,1.0
2019-07-10,182.41,183.16,178.95,180.89,156.676841052181,113806,0.0,1.0
2019-07-09,179.94,181.25,179.4,181.19,156.936684339901,254441,0.0,1.0
2019-07-08,180.64,182.96,178.9,180.0,155.905972631945,113039,0.0,1.0
2019-07-05,181.02,182.47,180.53,181.21,156.954007225749,229865,0.0,1.0
2019-07-03,180.94,182.43,180.0,181.75,157.421725143645,114788,0.0,1.0
2019-07-02,180.85,181.35,179.35,180.19,156.070540047501,173221,0.0,1.0
2019-07-01,180.4,181.74,176.87,180.75,156.555580851245,124504,0.0,1.0
2019-06-28,181.35,182.54,177.54,178.0,154.173684047146,398692,0.0,1.0
2019-06-27,177.13,181.08,177.13,180.43,156.278414677677,119710,0.0,1.0
2019-06-26,175.62,177.01,173.08,176.6,152.961082037786,141945,0.0,1.0
2019-06-25,178.2,178.2,172.71,174.76,151.367376539771,184506,0.0,1.0
2019-06-24,181.05,182.76,176.25,177.45,153.697304686326,135994,0.0,1.0
2019-06-21,178.56,183.49,178.56,180.42,156.269753234753,189627,0.0,1.0
2019-06-20,181.05,183.17,179.21,179.63,155.585499243758,166000,0.0,1.0
2019-06-19,176.36,180.5,175.1,180.07,155.966602732413,132726,0.0,1.0
2019-06-18,181.24,182.2,175.58,176.64,152.995727809482,245661,0.0,1.0
2019-06-17,181.81,182.99,179.72,180.35,156.209123134285,92663,0.0,1.0
2019-06-14,180.78,182.95,179.67,181.08,156.841408467737,95868,0.0,1.0
2019-06-13,181.69,182.29,179.81,180.84,156.633533837561,100460,0.0,1.0
2019-06-12,178.92,183.18,177.6,181.05,156.815424138965,116908,0.0,1.0
2019-06-11,179.12,182.4,177.14,178.92,154.970536796154,88997,0.0,1.0
2019-06-10,183.54,185.9,178.67,179.37,155.360301727734,128487,0.0,1.0
2019-06-07,184.86,186.33,182.74,182.84,158.365822422361,120056,0.0,1.0
2019-06-06,184.93,186.95,182.47,183.95,159.327242586924,133791,0.0,1.0
2019-06-05,182.57,184.93,180.9,184.79,160.05480379254,131383,0.0,1.0
2019-06-04,179.97,181.715,178.01,181.34,157.066605983761,138037,0.0,1.0
2019-06-03,176.97,180.01,170.03,178.46,154.57211042165,170775,0.0,1.0
2019-05-31,176.67,178.95,175.38,175.99,152.432734019423,164165,0.0,1.0
2019-05-30,176.9,179.18,176.9,178.3,154.433527334866,92877,0.0,1.0
2019-05-29,177.96,178.0,175.59,176.67,153.021712138254,106021,0.0,1.0
2019-05-28,180.14,181.9,178.4,178.5,154.606756193346,137673,0.0,1.0
2019-05-24,177.49,181.69,175.33,180.23,156.105185819197,150818,0.5,1.0
2019-05-23,175.8,178.43,174.75,176.72,152.641556122219,136738,0.0,1.0
2019-05-22,175.72,178.42,172.03,176.87,152.771118330335,105914,0.0,1.0
2019-05-21,175.31,177.23,174.35,176.06,152.071482406506,131381,0.0,1.0
2019-05-20,173.38,174.96,172.31,174.59,150.801772766965,92147,0.0,1.0
2019-05-17,174.76,176.24,172.86,174.61,150.819047728048,125342,0.0,1.0
2019-05-16,172.6,177.49,172.6,175.98,152.002382562178,163139,0.0,1.0
2019-05-15,169.34,173.3,168.99,172.65,149.126101541993,188028,0.0,1.0
2019-05-14,168.85,170.95,167.13,170.59,147.346780550528,149554,0.0,1.0
2019-05-13,168.93,169.65,166.11,168.5,145.541547117439,112202,0.0,1.0
2019-05-10,171.54,173.07,169.61,172.63,149.108826580911,141137,0.0,1.0
2019-05-09,167.5,174.43,166.63,171.76,148.357365773836,225697,0.0,1.0
2019-05-08,165.6,168.63,163.99,168.48,145.524272156357,140983,0.0,1.0
2019-05-07,165.89,166.59,164.0,165.41,142.872565630241,151364,0.0,1.0
2019-05-06,161.83,168.12,160.07,167.06,144.297749919521,209516,0.0,1.0
2019-05-03,162.54,165.81,161.01,164.82,142.362954278316,244019,0.0,1.0
2019-05-02,158.4,163.53,157.55,162.49,140.350421312241,321988,0.0,1.0
2019-05-01,151.88,159.24,147.58,158.56,136.955891459591,609698,0.0,1.0
2019-04-30,143.93,144.44,139.11,143.35,123.818283556587,147868,0.0,1.0
2019-04-29,145.56,146.76,142.9,143.97,124.353807350135,113239,0.0,1.0
2019-04-26,141.52,147.15,140.59,144.82,125.087993196128,115264,0.0,1.0
2019-04-25,142.62,142.62,139.61,141.1,121.874850434841,58670,0.0,1.0
2019-04-24,143.8,144.0,141.03,142.61,123.179109996546,88815,0.0,1.0
2019-04-23,139.51,145.71,139.31,143.94,124.327894908511,174902,0.0,1.0
2019-04-22,139.16,140.18,136.86,139.52,120.510128509348,139137,0.0,1.0
2019-04-18,141.96,142.7,138.54,139.33,120.346016379067,110424,0.0,1.0
2019-04-17,141.42,142.63,139.53,142.17,122.799060852738,128532,0.0,1.0
2019-04-16,141.23,141.4,139.04,140.72,121.546626174279,83560,0.0,1.0
2019-04-15,140.31,141.22,138.2,140.66,121.494801291032,84085,0.0,1.0
2019-04-12,139.98,141.56,138.74,139.96,120.890177653156,100512,0.0,1.0
2019-04-11,141.54,142.07,135.7,139.3,120.320103937444,63213,0.0,1.0
2019-04-10,139.29,141.89,139.29,141.37,122.10806240945,84706,0.0,1.0
2019-04-09,139.05,140.82,138.66,139.08,120.13007936554,98354,0.0,1.0
2019-04-08,139.36,139.96,137.41,139.62,120.596503314759,89136,0.0,1.0
2019-04-05,138.64,139.83,138.34,139.33,120.346016379067,140353,0.0,1.0
2019-04-04,135.36,138.28,135.36,138.02,119.214506428184,157411,0.0,1.0
2019-04-03,134.17,135.75,133.31,135.2,116.778736915595,94145,0.0,1.0
2019-04-02,132.0,133.57,130.75,133.4,115.223990418198,108760,0.0,1.0
2019-04-01,131.66,132.6,130.05,132.08,114.083842986774,143073,0.0,1.0
2019-03-29,134.33,135.05,131.06,131.31,113.418756985109,145244,0.0,1.0
2019-03-28,130.3,134.15,128.15,133.83,115.595402081465,100516,0.0,1.0
2019-03-27,132.38,133.14,129.32,129.82,112.131772384486,116895,0.0,1.0
2019-03-26,132.53,134.05,132.14,132.69,114.61072929978,135061,0.0,1.0
2019-03-25,132.14,132.69,130.72,131.8,113.841993531623,111550,0.0,1.0
2019-03-22,136.14,136.93,132.4,132.54,114.481167091664,174413,0.0,1.0
2019-03-21,133.11,137.07,133.11,136.58,117.970709230266,130435,0.0,1.0
2019-03-20,135.84,135.84,132.14,133.56,115.362190106856,106484,0.0,1.0
2019-03-19,136.98,138.435,135.5339,136.01,117.478372839424,110610,0.0,1.0
2019-03-18,138.38,139.55,135.05,136.5,117.901609385937,153810,0.0,1.0
2019-03-15,137.17,140.86,136.76,138.29,119.447718402793,228793,0.0,1.0
2019-03-14,138.65,139.38,136.5,137.36,118.644432712471,125962,0.0,1.0
2019-03-13,138.66,140.0,137.43,138.82,119.905504871471,137850,0.0,1.0
2019-03-12,138.11,138.95,136.12,138.77,119.862317468766,156059,0.0,1.0
2019-03-11,134.2,138.07,132.96,137.63,118.877644687081,176459,0.0,1.0
2019-03-08,135.15,136.97,133.43,133.79,115.560852159301,126664,0.5,1.0
2019-03-07,139.02,139.02,133.94,136.18,117.187257778342,183311,0.0,1.0
2019-03-06,142.28,143.35,136.35,139.26,119.837696564928,253594,0.0,1.0
2019-03-05,141.8,142.54,139.46,141.82,122.04065867326,230197,0.0,1.0
2019-03-04,143.58,143.89,136.66,142.15,122.324634257537,260923,0.0,1.0
2019-03-01,135.81,151.18,133.39,144.61,124.441543158511,571476,0.0,1.0
2019-02-28,127.5,131.52,126.62,130.78,112.540384581081,389086,0.0,1.0
2019-02-27,125.54,127.25,122.76,127.06,109.339205267412,146589,0.0,1.0
2019-02-26,126.26,126.91,125.08,125.7,108.168881647361,116004,0.0,1.0
2019-02-25,128.17,128.17,125.98,126.25,108.642174287823,142456,0.0,1.0
2019-02-22,127.31,128.66,124.58,127.33,109.571548927275,177945,0.0,1.0
2019-02-21,120.4,127.49,118.94,126.92,109.218730777113,308951,0.0,1.0
2019-02-20,119.79,121.07,118.76,120.19,103.427349922007,170227,0.0,1.0
2019-02-19,119.48,120.41,118.27,119.8,103.091742413316,124502,0.0,1.0
2019-02-15,119.59,120.83,118.12,119.11,102.497975282555,141521,0.0,1.0
2019-02-14,117.53,119.23,116.95,118.75,102.188183736071,162112,0.0,1.0
2019-02-13,115.21,118.46,114.54,118.27,101.775128340759,217679,0.0,1.0
2019-02-12,114.4,116.53,113.03,114.9,98.8751352528383,167837,0.0,1.0
2019-02-11,111.01,113.5,110.09,113.47,97.6445743876376,187653,0.0,1.0
2019-02-08,110.12,112.8,109.39,111.0,95.5190601659273,118724,0.0,1.0
2019-02-07,111.22,112.02,109.12,110.57,95.1490313742935,100407,0.0,1.0
2019-02-06,114.95,115.46,111.64,111.74,96.1558539003668,113568,0.0,1.0
2019-02-05,113.5,114.88,113.32,114.5,98.5309224234115,131933,0.0,1.0
2019-02-04,109.21,113.44,109.21,113.44,97.6187584254306,143930,0.0,1.0
2019-02-01,109.46,110.95,108.35,109.42,94.1594194896916,146063,0.0,1.0
2019-01-31,108.61,109.84,107.58,109.4,94.1422088482202,145000,0.0,1.0
2019-01-30,110.11,110.97,107.71,108.47,93.341914019803,178174,0.0,1.0
2019-01-29,111.78,112.79,109.26,109.34,94.0905769238062,109179,0.0,1.0
2019-01-28,112.12,113.3,111.08,111.18,95.6739559391694,102703,0.0,1.0
2019-01-25,111.52,113.66,111.38,113.6,97.7564435572013,135663,0.0,1.0
2019-01-24,110.13,112.41,109.14,111.01,95.527665486663,136491,0.0,1.0
2019-01-23,109.04,110.32,106.35,110.13,94.7703972619241,82635,0.0,1.0
2019-01-22,110.36,111.3234,107.835,108.74,93.5742576796661,135760,0.0,1.0
2019-01-18,109.13,111.91,109.07,111.26,95.7427985050547,107478,0.0,1.0
2019-01-17,106.71,109.95,106.7,108.99,93.7893906980578,163429,0.0,1.0
2019-01-16,108.68,109.92,106.72,107.64,92.6276723987425,145691,0.0,1.0
2019-01-15,107.93,109.52,107.09,108.55,93.4107565856884,93341,0.0,1.0
2019-01-14,109.69,109.69,106.34,107.92,92.8686213793412,151253,0.0,1.0
2019-01-11,108.48,110.87,106.2,110.49,95.0801888084082,164122,0.0,1.0
2019-01-10,108.5,109.68,108.01,109.35,94.0991822445419,102332,0.0,1.0
2019-01-09,110.31,112.21,108.81,109.01,93.8066013395292,107799,0.0,1.0
2019-01-08,111.64,112.83,109.39,109.52,94.2454726970483,184315,0.0,1.0
2019-01-07,113.0,114.8,110.19,110.35,94.9597143181088,137403,0.0,1.0
2019-01-04,110.49,114.68,108.98,113.31,97.5068892558669,194931,0.0,1.0
2019-01-03,110.8,112.02,108.12,109.15,93.9270758298285,103773,0.0,1.0
2019-01-02,111.79,116.535,110.12,111.98,96.3623815980229,138447,0.0,1.0
2018-12-31,113.88,114.4,111.94,113.42,97.6015477839592,119572,0.0,1.0
2018-12-28,111.07,116.11,110.035,113.43,97.6101531046949,123626,0.0,1.0
2018-12-27,107.38,112.78,107.38,111.06,95.5706920903413,114999,0.0,1.0
2018-12-26,105.7,109.46,102.22,109.3,94.0561556408636,78246,0.0,1.0
2018-12-24,106.68,107.02,104.42,104.43,89.8653644425927,71662,0.0,1.0
2018-12-21,111.26,113.36,107.49,107.89,92.8428054171342,445951,0.0,1.0
2018-12-20,114.31,114.31,109.2,112.02,96.3968028809656,195384,0.0,1.0
2018-12-19,120.32,121.55,113.95,114.48,98.5137117819402,199639,0.0,1.0
2018-12-18,125.8,126.35,119.99,120.21,103.444560563479,287376,0.0,1.0
2018-12-17,127.66,128.05,123.6325,125.25,107.781642214256,450453,0.0,1.0
2018-12-14,126.76,129.66,124.66,128.5,110.578371453348,421208,0.0,1.0
2018-12-13,124.38,127.44,124.1,126.98,109.270362701527,320603,0.0,1.0
2018-12-12,121.88,124.69,121.45,124.38,107.032979310253,164449,0.0,1.0
2018-12-11,121.06,121.45,119.45,120.57,103.754352109963,209364,0.0,1.0
2018-12-10,119.59,120.54,117.05,119.63,102.94545196081,148824,0.0,1.0
2018-12-07,125.89,126.77,118.15,119.59,102.911030677867,242654,0.0,1.0
2018-12-06,128.18,128.73,124.17,125.45,107.953748628969,247381,0.0,1.0
2018-12-04,135.44,135.76,127.22,128.63,110.690240622912,180526,0.0,1.0
2018-12-03,137.21,138.37,132.4,136.21,117.213073740549,148382,0.0,1.0
2018-11-30,135.13,137.99,135.06,136.49,117.454022721148,214347,0.5,1.0
2018-11-29,132.98,136.44,130.66,135.41,116.099344599391,177782,0.0,1.0
2018-11-28,130.73,134.02,128.72,133.36,114.341692605973,122260,0.0,1.0
2018-11-27,130.52,131.96,129.23,129.84,111.323675524592,229367,0.0,1.0
2018-11-26,129.66,131.88,128.38,131.67,112.892701450424,127143,0.0,1.0
2018-11-23,129.05,129.23,126.13,128.31,110.011866963651,144948,0.0,1.0
2018-11-21,129.43,132.2,128.89,130.24,111.666632011113,150954,0.0,1.0
2018-11-20,127.68,130.9,127.39,128.54,110.2090669434,227431,0.0,1.0
2018-11-19,134.17,134.17,128.44,129.17,110.74922340967,177069,0.0,1.0
2018-11-16,136.17,140.05,132.76,134.18,115.044753403341,298905,0.0,1.0
2018-11-15,137.13,141.9,137.13,138.82,119.02304864698,216025,0.0,1.0
2018-11-14,143.99,146.62,136.2,137.89,118.225674815819,148890,0.0,1.0
2018-11-13,144.47,145.36,140.72,142.56,122.229691795947,279921,0.0,1.0
2018-11-12,140.42,146.3,138.79,144.09,123.541500356889,229845,0.0,1.0
2018-11-09,141.39,148.26,133.78,140.33,120.317709383595,232119,0.0,1.0
2018-11-08,140.32,154.89,138.94,150.21,128.788734600654,347548,0.0,1.0
2018-11-07,132.88,136.61,131.92,134.28,115.130492524971,224375,0.0,1.0
2018-11-06,131.59,133.99,131.59,132.9,113.947292646475,106936,0.0,1.0
2018-11-05,129.14,131.75,126.91,131.6,112.832684065283,176781,0.0,1.0
2018-11-02,126.46,129.53,126.09,128.58,110.243362592052,90066,0.0,1.0
2018-11-01,124.61,126.37,124.48,125.82,107.87696283506,116594,0.0,1.0
2018-10-31,124.24,127.69,123.38,125.82,107.87696283506,99235,0.0,1.0
2018-10-30,124.34,125.04,123.19,124.14,106.436545591673,134839,0.0,1.0
2018-10-29,127.09,127.09,122.59,124.23,106.51371080114,78728,0.0,1.0
2018-10-26,124.23,126.76,123.56,125.79,107.851241098571,75466,0.0,1.0
2018-10-25,123.06,126.26,122.8,125.72,107.79122371343,71928,0.0,1.0
2018-10-24,123.7,125.5,122.5,122.5,105.030423996939,108042,0.0,1.0
2018-10-23,126.16,126.74,123.65,123.8,106.145032578131,112654,0.0,1.0
2018-10-22,128.71,129.85,127.36,127.76,109.540301794685,84893,0.0,1.0
2018-10-19,127.45,129.79,125.79,128.3,110.003293051488,90950,0.0,1.0
2018-10-18,131.2,131.5,126.93,127.7,109.488858321707,110731,0.0,1.0
2018-10-17,132.71,134.5,129.95,131.5,112.746944943652,116623,0.0,1.0
2018-10-16,126.02,133.68,126.0,133.35,114.33311869381,167036,0.0,1.0
2018-10-15,122.94,125.84,122.54,125.36,107.482562875561,163905,0.0,1.0
2018-10-12,123.93,124.98,121.83,122.78,105.270493537503,162100,0.0,1.0
2018-10-11,126.69,127.05,122.44,122.57,105.09044138208,135345,0.0,1.0
2018-10-10,129.24,131.29,127.14,127.41,109.240214868979,77467,0.0,1.0
2018-10-09,127.53,130.55,127.53,129.56,111.083605984027,118239,0.0,1.0
2018-10-08,130.88,131.75,127.79,127.94,109.694632213619,98903,0.0,1.0
2018-10-05,131.99,132.54,128.55,130.92,112.249658038198,89706,0.0,1.0
2018-10-04,134.76,134.84,129.99,131.41,112.669779734185,95406,0.0,1.0
2018-10-03,132.77,135.39,132.75,134.99,115.739240288545,83526,0.0,1.0
2018-10-02,135.95,137.39,132.0,132.21,113.355692707227,119705,0.0,1.0
2018-10-01,137.4,138.0,135.35,136.17,116.750961923781,110919,0.0,1.0
2018-09-28,135.49,137.21,135.49,137.03,117.4883183698,175660,0.0,1.0
2018-09-27,136.04,136.92,135.21,135.72,116.365135876445,112493,0.0,1.0
2018-09-26,137.52,137.52,135.39,135.5,116.176509808859,86624,0.0,1.0
2018-09-25,137.27,137.96,136.18,137.53,117.917013977951,124039,0.0,1.0
2018-09-24,136.82,138.04,135.81,137.48,117.874144417136,81152,0.0,1.0
2018-09-21,135.81,137.86,134.6,136.87,117.351135775192,255143,0.0,1.0
2018-09-20,134.97,136.85,124.83,135.82,116.450874998075,134100,0.0,1.0
2018-09-19,135.05,136.13,133.61,134.71,115.49917074798,111897,0.0,1.0
2018-09-18,136.71,138.5,134.66,134.87,115.636353342589,130037,0.0,1.0
2018-09-17,138.23,138.84,136.56,136.7,117.20537926842,84339,0.0,1.0
2018-09-14,136.58,138.42,135.6,138.22,118.508613917199,129907,0.0,1.0
2018-09-13,135.25,136.75,134.3,136.57,117.093918410301,85434,0.0,1.0
2018-09-12,135.4,135.88,134.1,134.98,115.730666376382,108219,0.0,1.0
2018-09-11,134.85,136.06,134.08,134.94,115.69637072773,144355,0.0,1.0
2018-09-10,133.3,135.33,132.08,135.26,115.970735916946,133563,0.0,1.0
2018-09-07,133.72,135.54,131.66,132.95,113.99016220729,89668,0.0,1.0
2018-09-06,136.62,136.62,134.07,134.41,115.24195338309,144096,0.0,1.0
2018-09-05,135.74,136.72,134.55,136.62,117.136787971116,76061,0.0,1.0
2018-09-04,138.73,138.73,135.05,135.77,116.40800543726,124235,0.0,1.0
2018-08-31,136.91,138.86,136.82,138.77,118.980179086165,174157,0.0,1.0
2018-08-30,136.89,137.67,135.69,137.04,117.496892281963,104024,0.5,1.0
2018-08-29,138.84,138.97,137.33,137.39,117.368751131445,166060,0.0,1.0
2018-08-28,138.22,138.8,136.59,138.38,118.214482724866,88518,0.0,1.0
2018-08-27,136.78,138.44,135.88,137.6,117.54814874217,140234,0.0,1.0
2018-08-24,136.0,137.64,135.54,136.01,116.189852546676,93917,0.0,1.0
2018-08-23,136.63,137.31,134.88,135.01,115.335578209887,81696,0.0,1.0
2018-08-22,137.84,138.84,136.33,136.73,116.804930069164,135086,0.0,1.0
2018-08-21,137.04,138.58,133.11,137.76,117.684832636057,378007,0.0,1.0
2018-08-20,129.25,134.36,128.42,134.25,114.686329713927,180324,0.0,1.0
2018-08-17,128.8,129.37,127.28,129.12,110.303902366199,102818,0.0,1.0
2018-08-16,127.92,130.82,127.64,129.0,110.201389445785,181790,0.0,1.0
2018-08-15,123.86,127.97,122.72,127.96,109.312944135524,150853,0.0,1.0
2018-08-14,123.56,124.35,122.93,123.92,105.861675814896,66293,0.0,1.0
2018-08-13,126.91,126.91,122.95,123.23,105.272226522512,120440,0.0,1.0
2018-08-10,126.26,128.49,125.75,126.64,108.185302010963,90838,0.0,1.0
2018-08-09,123.75,127.89,123.6,127.15,108.620981922725,178196,0.0,1.0
2018-08-08,124.87,125.34,123.28,123.79,105.750620151114,103066,0.0,1.0
2018-08-07,123.18,124.99,122.05,124.52,106.37424041697,302755,0.0,1.0
2018-08-06,123.69,124.36,122.48,123.19,105.23805554904,196069,0.0,1.0
2018-08-03,126.08,127.68,122.41,122.62,104.751119177071,245686,0.0,1.0
2018-08-02,130.0,130.0,121.01,126.42,107.997361656869,422722,0.0,1.0
2018-08-01,123.46,132.01,120.16,131.56,112.388331747965,219601,0.0,1.0
2018-07-31,119.13,119.62,117.52,117.84,100.667687847219,348123,0.0,1.0
2018-07-30,119.52,120.23,118.62,119.03,101.684274307998,120054,0.0,1.0
2018-07-27,121.3,121.3,119.18,119.56,102.137039706496,69384,0.0,1.0
2018-07-26,119.95,120.93,119.31,120.86,103.247596344322,81535,0.0,1.0
2018-07-25,119.49,120.54,118.89,119.96,102.478749441212,46613,0.0,1.0
2018-07-24,120.96,121.11,118.66,119.18,101.812415458516,78077,0.0,1.0
2018-07-23,119.9,120.64,118.92,120.4,102.854630149399,73598,0.0,1.0
2018-07-20,119.48,120.23,119.33,120.01,102.521463158051,65319,0.0,1.0
2018-07-19,119.04,120.16,118.53,119.92,102.44457846774,44528,0.0,1.0
2018-07-18,118.52,119.52,117.97,119.32,101.932013865667,82611,0.0,1.0
2018-07-17,118.85,119.72,118.1,118.52,101.248594396236,77938,0.0,1.0
2018-07-16,119.71,119.71,117.55,119.09,101.735530768205,80010,0.0,1.0
2018-07-13,120.19,120.34,119.32,119.51,102.094325989657,22365,0.0,1.0
2018-07-12,120.19,120.45,118.74,119.8,102.342065547326,91395,0.0,1.0
2018-07-11,118.04,121.27,118.04,119.68,102.239552626911,141689,0.0,1.0
2018-07-10,118.57,119.41,117.69,119.24,101.863671918724,73158,0.0,1.0
2018-07-09,118.64,119.1,117.88,118.33,101.086282272246,73729,0.0,1.0
2018-07-06,117.36,118.4,116.4,118.4,101.146081475821,57736,0.0,1.0
2018-07-05,116.97,117.21,115.38,117.21,100.129495015042,70405,0.0,1.0
2018-07-03,116.4,116.72,114.84,116.39,99.428990058875,95863,0.0,1.0
2018-07-02,112.79,116.06,112.38,115.99,99.0872803241594,67039,0.0,1.0
2018-06-29,112.86,113.85,112.32,113.01,96.5415428005281,88770,0.0,1.0
2018-06-28,111.92,113.07,111.16,112.86,96.4134016500097,94123,0.0,1.0
2018-06-27,112.98,112.98,111.43,112.32,95.9520935081437,126917,0.0,1.0
2018-06-26,112.42,113.86,112.11,112.99,96.5244573137923,146187,0.0,1.0
2018-06-25,113.43,113.43,111.31,112.24,95.8837515612005,64827,0.0,1.0
2018-06-22,115.0,116.1,113.32,113.73,97.1566203230162,160604,0.0,1.0
2018-06-21,115.5,115.87,114.93,115.31,98.5063737751429,91958,0.0,1.0
2018-06-20,113.74,115.73,113.28,115.59,98.7455705894438,90422,0.0,1.0
2018-06-19,109.88,113.65,109.58,113.48,96.9430517388189,79662,0.0,1.0
2018-06-18,109.0,110.28,108.14,110.18,94.1239464274151,79194,0.0,1.0
2018-06-15,109.44,110.36,108.83,109.14,93.2355011171546,105995,0.0,1.0
2018-06-14,109.05,110.29,107.99,110.16,94.1068609406794,57861,0.0,1.0
2018-06-13,110.37,110.78,106.92,108.89,93.0219325329573,143634,0.0,1.0
2018-06-12,111.15,112.0,109.89,110.0,93.9701770467931,78248,0.0,1.0
2018-06-11,111.57,112.64,110.58,111.1,94.909878817261,168015,0.0,1.0
2018-06-08,110.65,111.98,110.42,111.35,95.1234474014583,107295,0.0,1.0
2018-06-07,112.2,112.24,110.47,110.8,94.6535965162243,53237,0.0,1.0
2018-06-06,111.52,112.27,110.29,112.16,95.8154096142574,55727,0.0,1.0
2018-06-05,110.01,111.86,109.63,111.04,94.8586223570537,92745,0.0,1.0
2018-06-04,109.76,110.42,108.0,110.12,94.0726899672078,88483,0.0,1.0
2018-06-01,109.87,109.87,106.87,109.15,93.2440438605225,97168,0.25,1.0
