,CME_Open,CME_High,CME_Low,CME_Close,CME_Adj Close,CME_Volume,CME_Dividend Amount,CME_Split Coefficient
2023-07-10,182.48,182.82,181.125,181.3,172.190466886876,1253782,0.0,1.0
2023-07-07,182.91,183.73,181.84,181.95,172.807807225963,905969,0.0,1.0
2023-07-06,183.68,184.0,182.36,183.25,174.042487904137,1458161,0.0,1.0
2023-07-05,185.5,185.53,181.95,183.85,174.612340524833,1362578,0.0,1.0
2023-07-03,185.26,186.59,183.75,186.16,176.806273114511,481246,0.0,1.0
2023-06-30,183.85,186.41,183.85,185.29,175.979986814502,1768231,0.0,1.0
2023-06-29,183.15,183.93,182.28,183.36,174.146960884598,1394776,0.0,1.0
2023-06-28,180.55,183.24,179.44,183.14,173.938014923676,1936589,0.0,1.0
2023-06-27,179.79,180.48,177.975,178.95,169.958544122485,1442030,0.0,1.0
2023-06-26,180.99,181.05,177.97,178.89,169.901558860415,1300747,0.0,1.0
2023-06-23,182.1,182.96,180.94,181.67,172.541876002972,2211097,0.0,1.0
2023-06-22,181.01,182.49,180.4,182.1,172.950270381137,917406,0.0,1.0
2023-06-21,182.165,183.18,180.32,181.6,172.475393197224,1332609,0.0,1.0
2023-06-20,183.52,184.28,182.22,182.69,173.510625458154,1739178,0.0,1.0
2023-06-16,183.05,184.93,182.77,184.11,174.859276660468,3639647,0.0,1.0
2023-06-15,182.56,183.7,181.01,182.22,173.064240905276,1454367,0.0,1.0
2023-06-14,177.89,181.98,177.37,181.51,172.38991530412,1565963,0.0,1.0
2023-06-13,179.65,180.06,177.04,177.74,168.809341337415,2574473,0.0,1.0
2023-06-12,183.25,183.25,177.55,179.35,170.338445869615,2220237,0.0,1.0
2023-06-09,185.76,186.12,184.51,184.84,175.552597348981,831583,0.0,1.0
2023-06-08,181.43,185.57,180.98,185.45,176.131947513355,1389513,1.1,1.0
2023-06-07,185.07,185.07,181.94,182.55,172.355331109959,1670823,0.0,1.0
2023-06-06,186.61,187.3225,183.1,184.35,174.054808491487,1408445,0.0,1.0
2023-06-05,186.5,189.165,185.58,186.27,175.867584365117,1653682,0.0,1.0
2023-06-02,180.44,185.68,180.02,185.3,174.951754887293,1581154,0.0,1.0
2023-06-01,179.25,180.46,178.56,180.02,169.966621234811,1384007,0.0,1.0
2023-05-31,178.67,180.53,177.235,178.75,168.767545526733,6500965,0.0,1.0
2023-05-30,176.0,178.32,175.73,178.2,168.248260771267,1501297,0.0,1.0
2023-05-26,176.7,177.85,176.4,176.67,166.803704996968,1105211,0.0,1.0
2023-05-25,178.99,179.145,176.55,177.02,167.134158932265,1212708,0.0,1.0
2023-05-24,178.65,180.41,178.09,180.07,170.013828939854,1345769,0.0,1.0
2023-05-23,181.81,182.39,178.87,179.08,169.079116380014,1316394,0.0,1.0
2023-05-22,181.39,182.15,179.95,181.93,171.769955567433,1158512,0.0,1.0
2023-05-19,181.59,183.23,181.04,181.82,171.666098616339,1080838,0.0,1.0
2023-05-18,182.21,182.4974,180.285,181.81,171.656657075331,940526,0.0,1.0
2023-05-17,181.52,182.765,179.86,182.51,172.317564945925,1326070,0.0,1.0
2023-05-16,183.44,184.83,181.55,181.59,171.448943173144,733055,0.0,1.0
2023-05-15,184.95,185.555,184.0,184.37,174.073691573504,934965,0.0,1.0
2023-05-12,184.44,185.3,184.02,184.95,174.621300951996,862454,0.0,1.0
2023-05-11,185.25,185.55,182.56,183.48,173.233394423749,938913,0.0,1.0
2023-05-10,184.87,185.89,182.96,185.31,174.961196428302,1002839,0.0,1.0
2023-05-09,185.69,186.38,184.56,184.63,174.319171639725,722194,0.0,1.0
2023-05-08,184.75,186.19,184.2,185.69,175.319974986624,641453,0.0,1.0
2023-05-05,184.93,186.2,183.2801,185.13,174.791248690149,984521,0.0,1.0
2023-05-04,180.06,184.51,179.9,183.93,173.65826376913,1468619,0.0,1.0
2023-05-03,186.34,187.11,181.145,181.33,171.203463106923,1235220,0.0,1.0
2023-05-02,185.38,185.87,182.4413,185.53,175.168910330489,1181260,0.0,1.0
2023-05-01,185.79,187.41,185.74,186.63,176.207479841422,1091624,0.0,1.0
2023-04-28,183.95,185.87,183.22,185.77,175.395507314692,1158950,0.0,1.0
2023-04-27,184.75,184.87,182.65,184.41,174.111457737538,1533440,0.0,1.0
2023-04-26,186.2,188.52,183.51,184.93,174.602417869979,2098953,0.0,1.0
2023-04-25,186.75,188.59,186.32,187.79,177.302698598407,1655822,0.0,1.0
2023-04-24,189.73,190.11,186.87,187.22,176.764530760923,1272265,0.0,1.0
2023-04-21,190.02,191.28,188.305,189.73,179.134357554054,1168913,0.0,1.0
2023-04-20,193.14,193.5,189.42,190.35,179.71973309658,1131640,0.0,1.0
2023-04-19,191.83,193.63,190.88,192.27,181.53250897021,1004891,0.0,1.0
2023-04-18,192.09,192.395,190.82,191.38,180.692211820454,1217085,0.0,1.0
2023-04-17,190.27,192.4,189.0678,192.12,181.390885855083,1158629,0.0,1.0
2023-04-14,189.94,190.8,188.705,190.48,179.842473129691,1174986,0.0,1.0
2023-04-13,191.4,192.5,189.47,189.93,179.323188374224,1364878,0.0,1.0
2023-04-12,192.18,193.38,191.14,191.74,181.03210729676,1404145,0.0,1.0
2023-04-11,193.14,193.68,191.02,191.58,180.881042640624,1562151,0.0,1.0
2023-04-10,194.43,195.0,192.32,192.74,181.976261397609,1003065,0.0,1.0
2023-04-06,195.3,196.3,193.78,195.1,184.204465075612,1370087,0.0,1.0
2023-04-05,193.38,195.5,193.15,195.19,184.289438944689,1586073,0.0,1.0
2023-04-04,189.61,193.47,189.61,193.04,182.259507627864,1276939,0.0,1.0
2023-04-03,190.8,192.17,190.17,190.31,179.681966932546,1669610,0.0,1.0
2023-03-31,188.99,192.0,188.8,191.52,180.824393394573,2047224,0.0,1.0
2023-03-30,188.3,189.09,187.29,188.93,178.379034273375,1309231,0.0,1.0
2023-03-29,188.0,188.69,186.155,187.05,176.604024563779,1615374,0.0,1.0
2023-03-28,185.54,187.58,184.64,187.32,176.858946171008,1629312,0.0,1.0
2023-03-27,185.35,185.92,183.96,185.02,174.687391739056,2108945,0.0,1.0
2023-03-24,180.05,183.99,178.12,183.55,173.299485210808,1382947,0.0,1.0
2023-03-23,178.87,181.9,176.51,180.03,169.97606277582,2100149,0.0,1.0
2023-03-22,182.81,183.245,179.43,179.48,169.456778020353,1861659,0.0,1.0
2023-03-21,185.34,186.14,181.75,182.71,172.506395766095,2753199,0.0,1.0
2023-03-20,186.86,187.7,183.07,184.78,174.460794754852,1952532,0.0,1.0
2023-03-17,187.21,190.235,185.28,185.98,175.593779675871,5039463,0.0,1.0
2023-03-16,182.75,189.11,182.57,187.21,176.755089219915,2176619,0.0,1.0
2023-03-15,182.45,185.58,180.65,182.67,172.468629602061,2785412,0.0,1.0
2023-03-14,181.08,185.49,180.6,185.37,175.017845674353,2340260,0.0,1.0
2023-03-13,174.01,182.515,174.01,179.71,169.673933463548,3158679,0.0,1.0
2023-03-10,177.02,178.3,174.15,174.67,164.91539679527,2024545,0.0,1.0
2023-03-09,181.11,181.57,176.7,177.47,167.559028277647,1644956,1.1,1.0
2023-03-08,182.1,183.085,180.405,181.92,170.702460795596,1271678,0.0,1.0
2023-03-07,184.81,185.02,181.2,182.22,170.983962215113,1696816,0.0,1.0
2023-03-06,185.76,186.78,184.31,184.9,173.498708229473,1455176,0.0,1.0
2023-03-03,186.59,188.0,184.92,185.29,173.864660074846,1416318,0.0,1.0
2023-03-02,183.5,186.55,182.5,186.5,175.000049133567,1345554,0.0,1.0
2023-03-01,185.0,185.47,183.16,184.23,172.870021725883,1713796,0.0,1.0
2023-02-28,183.82,186.11,182.4,185.36,173.9303437394,2140527,0.0,1.0
2023-02-27,188.14,188.51,183.94,184.14,172.785571300027,1435245,0.0,1.0
2023-02-24,186.4,187.685,185.92,187.17,175.628735637157,1640571,0.0,1.0
2023-02-23,186.745,189.14,186.15,187.1,175.563051972603,1382829,0.0,1.0
2023-02-22,187.59,188.54,186.395,187.0,175.469218166097,1336743,0.0,1.0
2023-02-21,187.8,188.9271,186.73,187.89,176.304339044,1674548,0.0,1.0
2023-02-17,188.08,189.42,187.58,188.64,177.008092592794,1662536,0.0,1.0
2023-02-16,188.29,189.43,187.285,188.5,176.876725263686,1556421,0.0,1.0
2023-02-15,185.14,188.37,184.95,188.29,176.679674270024,1144825,0.0,1.0
2023-02-14,186.07,187.44,184.9325,186.39,174.896831946411,1225517,0.0,1.0
2023-02-13,184.88,186.76,184.12,185.21,173.789593029641,1645925,0.0,1.0
2023-02-10,183.08,184.57,182.4238,184.1,172.748037777425,1714796,0.0,1.0
2023-02-09,188.51,189.63,182.7,182.92,171.640798860655,2253070,0.0,1.0
2023-02-08,178.32,188.0,178.32,187.43,175.872703534073,2701970,0.0,1.0
2023-02-07,173.42,178.365,173.42,177.8,166.836507967551,1846775,0.0,1.0
2023-02-06,175.56,176.26,174.02,174.76,163.983960249771,2681522,0.0,1.0
2023-02-03,175.68,179.5,174.535,176.55,165.663585386227,3078861,0.0,1.0
2023-02-02,176.76,178.625,175.09,175.995,165.142807760119,2569916,0.0,1.0
2023-02-01,176.26,177.64,174.9,175.54,164.715863940517,1953850,0.0,1.0
2023-01-31,175.87,176.67,174.16,176.66,165.766802573384,1850255,0.0,1.0
2023-01-30,175.96,178.53,175.54,175.96,165.109965927842,2075175,0.0,1.0
2023-01-27,176.44,176.59,174.73,175.68,164.847231269625,1582167,0.0,1.0
2023-01-26,174.08,177.135,173.8701,176.77,165.87001976054,2437743,0.0,1.0
2023-01-25,172.0,174.459,172.0,173.38,162.689053719989,2621469,0.0,1.0
2023-01-24,174.97,175.99,171.93,173.13,162.454469203724,1551454,0.0,1.0
2023-01-23,176.24,176.24,173.75,174.36,163.608625023747,1688626,0.0,1.0
2023-01-20,174.63,175.74,173.63,175.06,164.265461669289,2329672,0.0,1.0
2023-01-19,174.97,175.844,173.63,174.27,163.524174597892,1884669,0.0,1.0
2023-01-18,175.97,178.215,175.6,175.78,164.941065076131,1877522,0.0,1.0
2023-01-17,176.7,177.82,175.67,175.99,165.138116069794,1762452,0.0,1.0
2023-01-13,175.16,177.04,174.9,175.62,164.790930985722,1070546,0.0,1.0
2023-01-12,175.0,176.84,173.06,176.705,165.809027786311,1956647,0.0,1.0
2023-01-11,177.61,177.97,175.39,175.64,164.809697747023,1396479,0.0,1.0
2023-01-10,176.09,178.47,176.04,177.5,166.555006548033,1378852,0.0,1.0
2023-01-09,175.33,178.67,174.85,175.8,164.959831837433,2177677,0.0,1.0
2023-01-06,170.55,175.64,169.23,175.09,164.29361181124,1950876,0.0,1.0
2023-01-05,170.54,171.76,169.41,169.75,159.282886543823,1501365,0.0,1.0
2023-01-04,169.92,170.47,168.03,170.08,159.592538105293,2237307,0.0,1.0
2023-01-03,168.27,168.99,166.545,168.95,158.532216091776,2483814,0.0,1.0
2022-12-30,168.09,169.2592,166.95,168.16,157.790929020379,1045333,0.0,1.0
2022-12-29,168.7,170.29,168.28,169.16,158.729267085438,1351695,0.0,1.0
2022-12-28,168.16,169.51,167.51,167.94,157.584494646066,1209956,0.0,1.0
2022-12-27,170.31,170.74,166.6107,167.68,157.340526749151,1951675,4.5,1.0
2022-12-23,173.29,173.85,172.35,173.33,158.391413064411,1312163,0.0,1.0
2022-12-22,172.04,173.26,170.23,173.17,158.245202794462,1900275,0.0,1.0
2022-12-21,170.01,172.9,169.25,172.87,157.971058538307,1871734,0.0,1.0
2022-12-20,171.16,172.06,169.07,169.19,154.608222329474,1770429,0.0,1.0
2022-12-19,171.39,172.035,169.51,170.68,155.969805468376,1367039,0.0,1.0
2022-12-16,171.2,172.12,170.03,171.12,156.371883710737,3124521,0.0,1.0
2022-12-15,173.08,173.93,171.09,172.47,157.605532863434,1722028,0.0,1.0
2022-12-14,178.0,179.855,174.68,174.92,159.844377622032,2426498,0.0,1.0
2022-12-13,183.37,183.46,177.695,178.13,162.777721162889,1680466,0.0,1.0
2022-12-12,178.52,180.93,177.16,180.89,165.299848319514,2438461,0.0,1.0
2022-12-09,177.31,179.25,177.27,178.83,163.417391093917,2474405,0.0,1.0
2022-12-08,174.91,177.77,174.75,177.2,161.927873968809,1769469,1.0,1.0
2022-12-07,179.35,180.505,175.35,176.0,159.928764413638,2441125,0.0,1.0
2022-12-06,181.12,181.99,179.7,179.89,163.463553581644,2485524,0.0,1.0
2022-12-05,176.98,180.68,175.06,180.38,163.90880980075,2937177,0.0,1.0
2022-12-02,176.59,177.9,175.47,176.63,160.501236695346,3193424,0.0,1.0
2022-12-01,178.21,179.42,176.975,177.9,161.655268120376,3246385,0.0,1.0
2022-11-30,174.94,177.2,172.0501,176.5,160.383107494359,3865069,0.0,1.0
2022-11-29,173.5,175.38,172.7703,174.81,158.847427881523,2123503,0.0,1.0
2022-11-28,174.8,175.36,172.31,173.13,157.320835130302,2296518,0.0,1.0
2022-11-25,176.44,176.74,174.0,175.0,159.020078252197,1086688,0.0,1.0
2022-11-23,174.81,177.725,174.655,176.0,159.928764413638,2087133,0.0,1.0
2022-11-22,177.55,177.6,174.02,174.25,158.338563631116,1558525,0.0,1.0
2022-11-21,172.97,176.9404,172.7,176.5,160.383107494359,2520076,0.0,1.0
2022-11-18,174.0,174.34,171.16,172.5,156.748362848594,2074092,0.0,1.0
2022-11-17,174.43,175.37,173.41,173.53,157.684309594879,2399665,0.0,1.0
2022-11-16,174.29,176.3917,173.99,174.89,158.920122774439,2684767,0.0,1.0
2022-11-15,174.82,175.76,171.68,173.79,157.920567996853,2024673,0.0,1.0
2022-11-14,174.08,178.64,173.82,173.9,158.020523474612,2023679,0.0,1.0
2022-11-11,175.12,175.56,171.35,174.25,158.338563631116,2723589,0.0,1.0
2022-11-10,175.9,175.9,171.86,174.34,158.420345385646,2417957,0.0,1.0
2022-11-09,174.535,174.56,170.81,171.0,155.385333606433,1769117,0.0,1.0
2022-11-08,169.75,174.1599,169.25,173.2,157.384443161603,3225840,0.0,1.0
2022-11-07,171.14,171.55,169.39,169.74,154.240389043017,1738381,0.0,1.0
2022-11-04,171.89,172.92,169.22,170.67,155.085467173157,2069709,0.0,1.0
2022-11-03,171.13,173.325,170.8,170.92,155.312638713517,973317,0.0,1.0
2022-11-02,173.22,175.74,171.76,172.88,157.093663589942,2564571,0.0,1.0
2022-11-01,174.505,175.3,172.0,173.53,157.684309594879,1559385,0.0,1.0
2022-10-31,173.37,174.91,172.79,173.3,157.475311777747,1610216,0.0,1.0
2022-10-28,173.8,175.56,171.68,174.75,158.792906711837,1658405,0.0,1.0
2022-10-27,172.75,175.07,171.65,172.73,156.957360665726,2033997,0.0,1.0
2022-10-26,176.55,178.22,171.07,171.93,156.230411736573,2171185,0.0,1.0
2022-10-25,171.26,176.36,171.07,175.8,159.74702718135,3025502,0.0,1.0
2022-10-24,170.42,173.52,170.02,172.01,156.303106629488,2400668,0.0,1.0
2022-10-21,170.4,170.4,166.58,169.99,154.467560583377,3395373,0.0,1.0
2022-10-20,171.98,173.675,169.95,170.4,154.840121909568,1777282,0.0,1.0
2022-10-19,173.64,175.29,172.46,172.8,157.020968697027,1139469,0.0,1.0
2022-10-18,177.04,177.07,173.88,174.26,158.347650492731,1236598,0.0,1.0
2022-10-17,174.25,176.51,173.49,174.15,158.247695014972,1492491,0.0,1.0
2022-10-14,174.5,175.8328,171.355,171.82,156.130456258814,1299236,0.0,1.0
2022-10-13,170.88,175.05,168.5,174.44,158.51121400179,2228933,0.0,1.0
2022-10-12,173.11,175.82,171.49,171.71,156.030500781056,2459231,0.0,1.0
2022-10-11,169.93,171.7,169.01,169.95,154.431213136919,1696408,0.0,1.0
2022-10-10,170.67,171.09,168.485,169.46,153.985956917813,2172789,0.0,1.0
2022-10-07,174.812,174.99,169.33,169.92,154.403952552076,1950666,0.0,1.0
2022-10-06,180.88,181.54,175.44,175.65,159.610724257134,1875683,0.0,1.0
2022-10-05,180.47,184.545,179.35,180.87,164.354066019857,1424888,0.0,1.0
2022-10-04,179.33,182.23,177.42,182.13,165.499010583272,2061408,0.0,1.0
2022-10-03,177.58,179.27,175.11,178.18,161.90970024558,2023801,0.0,1.0
2022-09-30,179.16,180.905,176.96,177.13,160.955579776067,1641608,0.0,1.0
2022-09-29,179.51,180.57,177.51,178.67,162.354956464686,1623444,0.0,1.0
2022-09-28,176.4,180.41,175.37,179.53,163.136426563525,1810977,0.0,1.0
2022-09-27,180.95,181.96,175.08,176.26,160.165022815613,1781246,0.0,1.0
2022-09-26,180.4,180.955,177.87,179.98,163.545335336174,1195947,0.0,1.0
2022-09-23,183.0,184.135,178.75,181.08,164.544890113759,1265750,0.0,1.0
2022-09-22,183.2,184.79,181.29,183.33,166.589433977002,1237699,0.0,1.0
2022-09-21,186.57,187.72,181.97,182.03,165.408141967128,1383121,0.0,1.0
2022-09-20,189.29,189.84,185.17,187.25,170.151483729851,984207,0.0,1.0
2022-09-19,190.77,190.79,188.71,190.72,173.304624710052,819911,0.0,1.0
2022-09-16,191.12,193.82,189.94,191.56,174.067921085662,1708832,0.0,1.0
2022-09-15,191.97,194.185,190.57,190.77,173.350059018124,1416138,0.0,1.0
2022-09-14,195.73,195.73,189.75,191.3,173.831662683688,1856716,0.0,1.0
2022-09-13,197.77,199.69,193.59,194.08,176.357810212494,1926980,0.0,1.0
2022-09-12,201.18,202.185,199.69,200.21,181.928056382128,953815,0.0,1.0
2022-09-09,201.97,201.97,199.15,201.32,182.936698021328,1637125,0.0,1.0
2022-09-08,198.79,202.48,198.5,201.98,183.536430887879,983857,1.0,1.0
2022-09-07,196.89,200.47,196.84,200.34,181.14931798245,1236566,0.0,1.0
2022-09-06,195.47,199.72,194.62,198.03,179.060594190199,1663770,0.0,1.0
2022-09-02,200.93,201.26,193.98,194.69,176.040534681058,1511844,0.0,1.0
2022-09-01,194.5,199.53,194.02,199.42,180.317445303285,1703153,0.0,1.0
2022-08-31,197.23,198.26,195.16,195.61,176.872407360222,1769476,0.0,1.0
2022-08-30,197.0,197.83,193.88,195.19,176.492639397995,1610342,0.0,1.0
2022-08-29,195.69,197.13,194.32,195.4,176.682523379109,1153356,0.0,1.0
2022-08-26,199.54,200.43,196.18,196.35,177.54152234129,1056496,0.0,1.0
2022-08-25,199.97,201.49,197.8914,199.13,180.055224567461,815124,0.0,1.0
2022-08-24,197.99,199.5,197.17,198.9,179.84725639767,987811,0.0,1.0
2022-08-23,199.24,199.24,197.16,197.68,178.744120888343,1092136,0.0,1.0
2022-08-22,201.96,203.9954,199.32,199.69,180.561581850431,1007897,0.0,1.0
2022-08-19,206.47,206.61,201.64,202.07,182.713600303053,1868882,0.0,1.0
2022-08-18,207.1,209.24,207.0,207.92,188.00322549122,1081026,0.0,1.0
2022-08-17,203.48,206.58,202.03,206.45,186.674037623424,1451071,0.0,1.0
2022-08-16,201.24,205.66,200.07,205.46,185.778870283888,1376210,0.0,1.0
2022-08-15,199.97,205.25,199.97,202.29,182.912526378505,972220,0.0,1.0
2022-08-12,200.01,202.74,198.59,202.6,183.192831303006,1445678,0.0,1.0
2022-08-11,198.57,201.93,197.51,199.02,179.955761529735,1970353,0.0,1.0
2022-08-10,204.35,204.35,196.92,198.4,179.395151680733,2305835,0.0,1.0
2022-08-09,202.03,203.59,201.06,202.95,183.509304604862,731468,0.0,1.0
2022-08-08,204.06,204.18,199.415,201.46,182.162032548389,742130,0.0,1.0
2022-08-05,199.98,202.21,199.4,202.15,182.785937057763,1174819,0.0,1.0
2022-08-04,198.0,202.56,198.0,200.03,180.869013057948,1080620,0.0,1.0
2022-08-03,198.7,199.34,196.08,197.74,178.798373454375,982677,0.0,1.0
2022-08-02,195.91,198.875,194.94,197.52,178.599447378923,1062179,0.0,1.0
2022-08-01,197.52,198.805,193.88,195.75,176.998996680965,1498317,0.0,1.0
2022-07-29,198.87,200.6,197.85,199.48,180.371697869317,1493057,0.0,1.0
2022-07-28,195.45,200.355,191.71,199.52,180.407866246672,1787079,0.0,1.0
2022-07-27,201.79,202.7399,194.22,195.99,177.216006945095,2318948,0.0,1.0
2022-07-26,204.45,205.5641,202.88,203.78,184.259798434978,1186856,0.0,1.0
2022-07-25,204.5,205.75,203.06,204.46,184.874660850013,1241649,0.0,1.0
2022-07-22,205.43,206.55,202.92,204.48,184.892745038691,951202,0.0,1.0
2022-07-21,204.55,205.81,203.36,205.79,186.077259397066,1036476,0.0,1.0
2022-07-20,205.28,206.2,202.86,204.15,184.594355925512,1395494,0.0,1.0
2022-07-19,202.47,204.695,200.9,203.82,184.295966812333,1344402,0.0,1.0
2022-07-18,202.58,203.29,199.99,200.44,181.239738925837,964671,0.0,1.0
2022-07-15,200.09,202.29,198.77,201.94,182.596053076649,1760357,0.0,1.0
2022-07-14,200.79,201.67,198.01,199.53,180.416908341011,1560025,0.0,1.0
2022-07-13,201.42,205.55,201.32,203.55,184.051830265187,759644,0.0,1.0
2022-07-12,208.54,210.17,202.53,203.17,183.708230680315,959530,0.0,1.0
2022-07-11,209.55,210.0,206.74,208.34,188.382993453447,798373,0.0,1.0
2022-07-08,207.56,211.19,207.36,208.9,188.889350736417,1270549,0.0,1.0
2022-07-07,204.9,209.26,204.505,208.78,188.780845604352,1279112,0.0,1.0
2022-07-06,205.81,206.96,202.92,203.96,184.422556133076,1123719,0.0,1.0
2022-07-05,203.58,204.495,199.53,204.36,184.784239906626,1066877,0.0,1.0
2022-07-01,203.87,204.51,200.41,204.28,184.711903151916,1822170,0.0,1.0
2022-06-30,204.52,206.26,202.54,204.7,185.091671114143,1149224,0.0,1.0
2022-06-29,206.31,208.885,204.71,206.15,186.402774793261,853538,0.0,1.0
2022-06-28,209.55,212.09,205.42,206.12,186.375648510245,1223283,0.0,1.0
2022-06-27,211.08,211.29,208.65,209.44,189.377623830709,1050765,0.0,1.0
2022-06-24,209.12,210.38,207.01,210.0,189.883981113679,1556091,0.0,1.0
2022-06-23,209.31,211.29,206.405,208.46,188.491498585512,1217655,0.0,1.0
2022-06-22,206.6,210.6,205.39,208.46,188.491498585512,1581154,0.0,1.0
2022-06-21,202.47,209.3,201.78,208.5,188.527666962867,1936018,0.0,1.0
2022-06-17,202.72,203.25,197.12,200.53,181.321117774886,3571594,0.0,1.0
2022-06-16,197.33,204.97,196.73,203.28,183.807693718041,2167953,0.0,1.0
2022-06-15,197.5,203.13,196.835,200.88,181.637591076742,1434573,0.0,1.0
2022-06-14,202.76,202.94,195.175,196.11,177.32451207716,2345432,0.0,1.0
2022-06-13,195.96,206.11,195.271,202.99,183.545472982217,2937963,0.0,1.0
2022-06-10,196.58,201.465,195.32,199.9,180.751465831545,2471099,0.0,1.0
2022-06-09,199.14,201.17,197.89,197.93,178.970173246812,1319884,1.0,1.0
2022-06-08,201.65,203.47,199.11,199.57,179.545958250974,1094739,0.0,1.0
2022-06-07,198.72,203.08,198.67,202.76,182.415886631094,1145075,0.0,1.0
2022-06-06,202.97,203.37,198.975,199.36,179.357028796483,1228823,0.0,1.0
2022-06-03,201.62,203.94,199.22,200.0,179.932813800645,1061408,0.0,1.0
2022-06-02,200.0,204.74,199.37,204.68,184.14324164358,1308310,0.0,1.0
2022-06-01,199.2,201.0,197.735,199.37,179.366025437173,1617604,0.0,1.0
2022-05-31,199.84,200.36,197.45,198.83,178.880206839911,2286597,0.0,1.0
2022-05-27,198.83,199.94,197.51,199.93,179.869837315815,1123884,0.0,1.0
2022-05-26,195.74,198.59,195.18,196.91,177.152851827425,1029210,0.0,1.0
2022-05-25,192.93,196.76,191.09,195.43,175.8213490053,1897874,0.0,1.0
2022-05-24,191.58,192.63,187.9,191.67,172.438612105848,1226716,0.0,1.0
2022-05-23,194.27,194.56,191.26,191.6,172.375635621018,1879088,0.0,1.0
2022-05-20,192.09,193.0,188.73,192.11,172.83446429621,2601985,0.0,1.0
2022-05-19,186.71,191.36,186.19,190.15,171.071122720963,1611306,0.0,1.0
2022-05-18,194.96,195.13,187.1,188.48,169.568683725728,1832366,0.0,1.0
2022-05-17,198.7,199.31,194.03,196.03,176.361147446702,1664331,0.0,1.0
2022-05-16,200.49,200.66,195.04,196.17,176.487100416363,2064833,0.0,1.0
2022-05-13,198.2,202.315,196.09,200.1,180.022780207545,1888586,0.0,1.0
2022-05-12,198.02,199.165,191.94,196.01,176.343154165322,2572520,0.0,1.0
2022-05-11,200.11,202.35,197.975,198.62,178.691277385421,1498271,0.0,1.0
2022-05-10,203.49,205.646,198.09,200.27,180.175723099276,1574908,0.0,1.0
2022-05-09,208.83,209.244,200.655,201.6,181.37227631105,1821288,0.0,1.0
2022-05-06,212.2,212.85,208.15,210.37,189.262330196209,1296100,0.0,1.0
2022-05-05,219.99,219.99,211.13,213.27,191.871355996318,1427329,0.0,1.0
2022-05-04,218.5,220.955,213.75,220.66,198.519873466252,1622853,0.0,1.0
2022-05-03,217.56,220.49,216.83,219.16,197.170377362747,1125321,0.0,1.0
2022-05-02,219.39,220.99,213.49,216.78,195.029176878519,1463198,0.0,1.0
2022-04-29,224.53,225.95,218.89,219.34,197.332316895168,1294954,0.0,1.0
