,LYB_Open,LYB_High,LYB_Low,LYB_Close,LYB_Adj Close,LYB_Volume,LYB_Dividend Amount,LYB_Split Coefficient
2016-09-23,77.84,78.36,77.39,77.39,43.0719815240996,2132428,0.0,1.0
2016-09-22,78.65,79.34,78.01,78.18,43.5116619143831,1873884,0.0,1.0
2016-09-21,78.1,78.8,77.52,78.14,43.4893996161409,3230937,0.0,1.0
2016-09-20,78.71,78.99,77.47,77.54,43.1554651425079,2835725,0.0,1.0
2016-09-19,77.87,78.79,77.76,78.44,43.6563668529574,2882309,0.0,1.0
2016-09-16,75.92,77.31,75.56,77.12,42.9217110109648,5157782,0.0,1.0
2016-09-15,75.46,76.665,75.33,76.52,42.5877765373317,4592169,0.0,1.0
2016-09-14,74.53,75.7401,74.08,75.46,41.9978256339134,7890577,0.0,1.0
2016-09-13,75.83,76.29,74.02,74.47,41.4468337524189,3696015,0.0,1.0
2016-09-12,75.73,77.25,75.55,76.75,42.7157847522244,3050364,0.0,1.0
2016-09-09,78.22,78.98,76.17,76.19,42.4041125768336,3803966,0.0,1.0
2016-09-08,79.59,79.76,78.28,78.53,43.7064570240024,3423203,0.0,1.0
2016-09-07,79.21,80.29,79.14,79.5,44.2463177563758,2937159,0.0,1.0
2016-09-06,79.66,79.97,78.4,79.47,44.2296210326941,2500950,0.0,1.0
2016-09-02,79.23,80.03,79.13,79.72,44.3687603967079,1677522,0.0,1.0
2016-09-01,78.87,79.27,78.223,78.48,43.6786291511996,2415851,0.0,1.0
2016-08-31,79.53,80.33,78.33,78.89,43.9068177081822,2838018,0.0,1.0
2016-08-30,78.51,80.45,78.51,79.94,44.49120303704,2059525,0.0,1.0
2016-08-29,79.08,79.75,79.08,79.67,44.3409325239051,1776477,0.0,1.0
2016-08-26,79.37,80.33,78.75,79.17,44.0626537958776,2841783,0.0,1.0
2016-08-25,78.1,79.71,77.9644,78.94,43.9346455809849,2341901,0.0,1.0
2016-08-24,78.71,79.37,77.94,78.09,43.4615717433382,2139756,0.0,1.0
2016-08-23,79.19,79.98,78.3,78.97,43.9513423046666,2487456,0.0,1.0
2016-08-22,79.27,79.495,78.37,78.43,43.6508012783969,2687567,0.0,1.0
2016-08-19,77.78,80.33,77.78,79.87,44.4522440151161,4193298,0.0,1.0
2016-08-18,77.43,78.27,76.76,78.11,43.4727028924593,3108329,0.0,1.0
2016-08-17,76.54,77.455,76.3,77.19,42.9606700328886,3110989,0.0,1.0
2016-08-16,77.73,78.11,76.75,76.8,42.7436126250272,3478022,0.0,1.0
2016-08-15,75.49,77.88,75.485,77.49,43.1276372697051,3263918,0.0,1.0
2016-08-12,75.51,76.5,74.99,75.33,41.9254731646262,2574504,0.85,1.0
2016-08-11,74.73,76.9,74.42,76.63,42.1731295432569,3454479,0.0,1.0
2016-08-10,74.9,75.45,74.33,74.4,40.9458546002651,2287100,0.0,1.0
2016-08-09,75.64,75.74,74.39,74.55,41.0284067264753,2534103,0.0,1.0
2016-08-08,74.77,75.63,74.59,75.42,41.5072090584945,3085718,0.0,1.0
2016-08-05,74.64,75.36,74.34,74.5,41.0008893510719,2988932,0.0,1.0
2016-08-04,73.46,74.9,73.41,74.34,40.912833749781,3148088,0.0,1.0
2016-08-03,72.06,73.86,71.55,73.56,40.4835626934879,2898411,0.0,1.0
2016-08-02,74.53,74.89,71.75,71.97,39.6085101556596,5507086,0.0,1.0
2016-08-01,75.26,75.43,74.26,74.89,41.2155248792184,3864908,0.0,1.0
2016-07-29,76.25,76.25,73.77,75.26,41.4191534572036,7180254,0.0,1.0
2016-07-28,77.9,79.41,77.58,79.02,43.4884600875396,2795638,0.0,1.0
2016-07-27,78.97,79.16,77.79,78.14,43.0041542804397,2337060,0.0,1.0
2016-07-26,78.77,79.265,78.32,78.85,43.394901011168,1684918,0.0,1.0
2016-07-25,77.99,78.88,77.71,78.87,43.4059079613294,2258783,0.0,1.0
2016-07-22,79.09,79.38,78.13,78.16,43.015161230601,3137335,0.0,1.0
2016-07-21,79.14,80.24,78.98,79.09,43.5269844131044,2221346,0.0,1.0
2016-07-20,78.56,79.86,78.21,79.48,43.7416199412509,2120452,0.0,1.0
2016-07-19,78.2,79.15,77.84,78.74,43.3343627852805,2393834,0.0,1.0
2016-07-18,77.55,78.66,77.35,78.5,43.2022793833442,1891202,0.0,1.0
2016-07-15,77.97,78.35,77.44,77.91,42.877574353584,2303456,0.0,1.0
2016-07-14,78.0,78.4,77.2801,77.61,42.7124701011636,2861499,0.0,1.0
2016-07-13,77.52,77.85,76.15,76.76,42.2446747193057,3017247,0.0,1.0
2016-07-12,76.62,78.09,76.59,77.46,42.6299179749534,3516940,0.0,1.0
2016-07-11,77.15,77.77,75.82,75.96,41.8043967128513,3652967,0.0,1.0
2016-07-08,75.46,77.27,75.2874,76.74,42.2336677691444,2928055,0.0,1.0
2016-07-07,73.64,75.2,73.46,74.52,41.0118963012332,3480249,0.0,1.0
2016-07-06,72.71,73.14,71.48,73.11,40.2359063148573,4557770,0.0,1.0
2016-07-05,73.88,73.99,72.46,72.85,40.0928159627595,3557735,0.0,1.0
2016-07-01,74.6,75.78,74.09,74.69,41.1054553776048,2845697,0.0,1.0
2016-06-30,74.51,74.63,73.21,74.42,40.9568615504264,3750720,0.0,1.0
2016-06-29,73.75,74.329,72.965,74.01,40.7312190721185,2796333,0.0,1.0
2016-06-28,72.79,74.31,70.63,72.34,39.8121387336448,4994587,0.0,1.0
2016-06-27,73.77,73.935,69.82,71.32,39.2507842754154,8667550,0.0,1.0
2016-06-24,77.39,77.39,74.74,74.91,41.2265318293798,7179602,0.0,1.0
2016-06-23,78.63,79.62,78.09,79.05,43.5049705127816,3999803,0.0,1.0
2016-06-22,79.57,79.8,78.85,78.97,43.4609427121362,1543897,0.0,1.0
2016-06-21,79.86,80.27,78.5,78.91,43.4279218616521,3326790,0.0,1.0
2016-06-20,80.88,82.6,79.58,79.61,43.8131651172998,4025724,0.0,1.0
2016-06-17,79.18,80.24,78.95,80.05,44.0553180208497,3674884,0.0,1.0
2016-06-16,78.32,79.23,77.71,79.09,43.5269844131044,2969570,0.0,1.0
2016-06-15,79.04,80.25,78.83,79.11,43.5379913632657,3209419,0.0,1.0
2016-06-14,79.0,80.62,77.39,78.65,43.2848315095544,5035228,0.0,1.0
2016-06-13,79.66,80.54,78.86,79.22,43.5985295891532,3670526,0.0,1.0
2016-06-10,79.11,81.16,78.93,80.47,44.2864639742383,3743037,0.0,1.0
2016-06-09,81.61,81.61,79.765,79.92,43.9837728448009,4533704,0.0,1.0
2016-06-08,82.73,83.51,82.13,82.35,45.3211172894063,2700414,0.0,1.0
2016-06-07,81.87,82.87,81.17,82.31,45.2991033890836,3515440,0.0,1.0
2016-06-06,80.41,81.96,79.97,81.51,44.8588253826291,3380124,0.0,1.0
2016-06-03,80.31,80.39,78.65,79.76,43.89571724351,3455930,0.0,1.0
2016-06-02,81.89,81.99,80.1,80.58,44.3470022001258,3679181,0.0,1.0
2016-06-01,80.7,82.75,80.09,82.5,45.4036694156165,2625072,0.0,1.0
2016-05-31,81.87,82.2,81.0,81.36,44.7762732564189,3238185,0.0,1.0
2016-05-27,81.12,81.97,80.7,81.4,44.7982871567416,1913926,0.0,1.0
2016-05-26,82.99,83.7,81.34,81.37,44.7817767314996,1850496,0.0,1.0
2016-05-25,81.21,82.99,81.1,82.71,45.5192423923108,3050347,0.0,1.0
2016-05-24,80.39,80.58,79.8001,80.45,44.2754570240769,3141790,0.0,1.0
2016-05-23,80.12,81.015,79.84,80.1,44.0828353962531,2187779,0.0,1.0
2016-05-20,80.7,81.59,80.07,80.44,44.2699535489963,2224323,0.85,1.0
2016-05-19,81.57,81.66,80.01,80.83,44.0194408336249,3164549,0.0,1.0
2016-05-18,83.15,83.77,81.21,81.62,44.4496691926322,2727137,0.0,1.0
2016-05-17,83.06,85.0,83.0,83.89,45.685894983704,3539909,0.0,1.0
2016-05-16,81.05,83.79,80.8,83.27,45.3482474108121,3504334,0.0,1.0
2016-05-13,81.03,82.3468,80.39,80.72,43.9595356190796,2549281,0.0,1.0
2016-05-12,83.23,83.5,81.075,81.25,44.2481698346161,2590801,0.0,1.0
2016-05-11,82.33,82.9979,81.26,81.87,44.585817407508,2386861,0.0,1.0
2016-05-10,81.36,82.63,81.0,82.32,44.8308841942843,2940926,0.0,1.0
2016-05-09,81.54,82.5,80.05,81.16,44.1991564772609,2623422,0.0,1.0
2016-05-06,81.44,82.5,81.21,82.1,44.7110737651937,1921974,0.0,1.0
2016-05-05,81.92,82.93,81.3,81.62,44.4496691926322,2786529,0.0,1.0
2016-05-04,82.1,82.98,81.18,81.4,44.3298587635416,3241841,0.0,1.0
2016-05-03,82.61,83.34,81.15,82.97,45.1848695529613,3860176,0.0,1.0
2016-05-02,83.0,84.18,82.0,83.82,45.6477734835388,3874383,0.0,1.0
2016-04-29,85.66,86.06,81.6,82.67,45.0214916951104,6077721,0.0,1.0
2016-04-28,88.36,89.0,86.11,86.36,47.0310393466763,3555727,0.0,1.0
2016-04-27,89.55,90.28,88.01,89.16,48.5558993532846,3680781,0.0,1.0
2016-04-26,88.85,90.07,88.58,89.64,48.817303925846,2597920,0.0,1.0
2016-04-25,89.17,90.0,87.95,88.25,48.0603198511369,3272320,0.0,1.0
2016-04-22,93.15,93.15,88.31,90.2,49.1222759271677,5241996,0.0,1.0
2016-04-21,90.89,93.75,90.49,90.69,49.3891264283242,4673306,0.0,1.0
2016-04-20,90.81,91.41,90.13,90.44,49.2529782134484,2584279,0.0,1.0
2016-04-19,89.13,91.24,89.13,91.1,49.6124095007204,3483371,0.0,1.0
2016-04-18,86.75,88.79,85.33,88.48,48.1855762088226,2151525,0.0,1.0
2016-04-15,88.75,89.31,88.0697,88.15,48.0058605651866,2541057,0.0,1.0
2016-04-14,89.37,89.37,87.9,88.4,48.1420087800624,1838025,0.0,1.0
2016-04-13,88.69,89.67,87.61,88.4,48.1420087800624,3205174,0.0,1.0
2016-04-12,85.82,88.16,85.45,87.88,47.8588204931208,3389810,0.0,1.0
2016-04-11,84.69,86.65,84.47,85.19,46.3938657010578,2582165,0.0,1.0
2016-04-08,85.77,86.77,82.24,83.87,45.6750031265139,6172937,0.0,1.0
2016-04-07,85.39,86.1,84.11,84.39,45.9581914134555,2166517,0.0,1.0
2016-04-06,85.11,86.34,84.03,86.23,46.9602422749409,2850651,0.0,1.0
2016-04-05,84.87,85.29,84.24,84.87,46.2195959860169,2559367,0.0,1.0
2016-04-04,86.74,87.68,85.97,86.16,46.9221207747757,2081995,0.0,1.0
2016-04-01,84.5,86.91,83.58,86.83,47.2869979906427,2740629,0.0,1.0
2016-03-31,86.07,87.23,85.4,85.58,46.606256916264,2413209,0.0,1.0
2016-03-30,85.9,86.9099,85.39,85.9,46.780526631305,2704619,0.0,1.0
2016-03-29,84.38,85.31,83.65,85.19,46.3938657010578,2963097,0.0,1.0
2016-03-28,85.53,85.58,84.66,85.11,46.3502982722976,1805395,0.0,1.0
2016-03-24,83.61,85.4,83.29,85.37,46.4918924157684,2736395,0.0,1.0
2016-03-23,85.85,85.92,84.26,84.71,46.1324611284964,3714170,0.0,1.0
2016-03-22,85.79,86.7,84.85,86.07,46.8731074174204,2974789,0.0,1.0
2016-03-21,87.62,88.1602,85.53,86.2,46.9439044891558,3486035,0.0,1.0
2016-03-18,89.72,89.99,86.79,87.62,47.7172263496501,9606386,0.0,1.0
2016-03-17,86.55,89.18,86.5418,88.6,48.250927351963,4898313,0.0,1.0
2016-03-16,83.3,86.42,83.3,86.33,47.0147015608912,3289055,0.0,1.0
2016-03-15,83.7,84.65,82.52,84.22,45.86561062734,4304352,0.0,1.0
2016-03-14,86.81,87.45,84.64,84.75,46.1542448428765,4337145,0.0,1.0
2016-03-11,86.49,87.83,86.25,87.48,47.6409833493196,4436729,0.0,1.0
2016-03-10,82.68,85.04,82.36,84.98,46.2795012005622,4738713,0.0,1.0
2016-03-09,81.95,82.92,80.89,82.59,44.9779242663501,7156130,0.0,1.0
2016-03-08,83.19,84.08,80.54,80.58,43.8832926187492,6357563,0.0,1.0
2016-03-07,82.12,84.26,81.93,84.24,45.87650248453,3567291,0.0,1.0
2016-03-04,80.39,83.24,79.75,82.0,44.6566144792434,5473217,0.0,1.0
2016-03-03,80.17,80.9,79.72,79.9,43.5129694742871,3608325,0.0,1.0
2016-03-02,81.36,81.57,79.39,80.43,43.8016036898237,3638577,0.0,1.0
2016-03-01,81.09,81.61,79.75,80.89,44.0521164051951,3816800,0.0,1.0
2016-02-29,80.52,82.01,79.94,80.21,43.6817932607331,4192170,0.0,1.0
2016-02-26,80.64,81.16,79.465,80.17,43.6600095463529,3526862,0.0,1.0
2016-02-25,77.46,78.56,76.33,78.18,42.576269755942,2567050,0.78,1.0
2016-02-24,76.0,78.41,75.04,78.25,42.1934284245499,3358228,0.0,1.0
2016-02-23,80.09,80.31,76.59,77.0,41.5194119960428,2662067,0.0,1.0
2016-02-22,79.69,81.3944,79.64,80.56,43.4390107844312,2730033,0.0,1.0
2016-02-19,79.66,80.0,77.93,78.14,42.1341149788413,3250123,0.0,1.0
2016-02-18,79.5,80.25,78.72,80.2,43.2448940530212,3711634,0.0,1.0
2016-02-17,79.0,81.04,78.55,79.1,42.6517595959348,3789416,0.0,1.0
2016-02-16,77.61,78.39,76.9,77.93,42.0208802188521,3706565,0.0,1.0
2016-02-12,74.87,76.53,73.44,76.46,41.2282368989277,3533066,0.0,1.0
2016-02-11,73.3,74.74,72.15,73.43,39.5944210762262,4018799,0.0,1.0
2016-02-10,75.59,77.61,74.5501,75.02,40.4517699732874,2236773,0.0,1.0
2016-02-09,75.0,76.47,74.07,75.72,40.8292191732514,3909354,0.0,1.0
2016-02-08,78.31,78.34,73.14,75.72,40.8292191732514,5160840,0.0,1.0
2016-02-05,78.84,81.35,78.6301,79.75,43.0022481387586,5351727,0.0,1.0
2016-02-04,75.82,80.4625,75.82,79.66,42.9537189559061,5640497,0.0,1.0
2016-02-03,75.39,76.45,71.5,75.48,40.699808018978,6170390,0.0,1.0
2016-02-02,75.23,76.28,73.82,75.2,40.5488283389924,5035905,0.0,1.0
2016-02-01,77.59,77.96,75.999,77.25,41.6542152817442,5507575,0.0,1.0
2016-01-29,77.51,78.51,76.08,77.97,42.0424487445643,5172244,0.0,1.0
2016-01-28,78.75,80.19,77.16,77.39,41.729705121737,3832133,0.0,1.0
2016-01-27,77.21,78.62,76.02,76.71,41.3630401846291,2994119,0.0,1.0
2016-01-26,76.44,77.67,75.55,77.62,41.8537241445823,3629764,0.0,1.0
2016-01-25,78.5,78.58,75.8,75.84,40.8939247503881,4050070,0.0,1.0
2016-01-22,77.43,80.0,77.13,78.49,42.3228395788233,6191412,0.0,1.0
2016-01-21,72.43,74.79,71.55,74.59,40.2199083218809,4437470,0.0,1.0
2016-01-20,71.74,73.41,69.095,72.34,39.006678750568,5215733,0.0,1.0
2016-01-19,75.02,75.97,72.18,73.98,39.8909883047694,5176115,0.0,1.0
2016-01-15,74.72,75.93,74.14,74.98,40.4302014475752,4970361,0.0,1.0
2016-01-14,74.91,77.67,73.94,76.37,41.1797077160751,4797901,0.0,1.0
2016-01-13,79.75,79.75,74.82,74.94,40.4086329218629,5040513,0.0,1.0
2016-01-12,77.44,78.27,75.84,78.15,42.1395071102694,4539527,0.0,1.0
2016-01-11,78.83,78.98,75.53,76.33,41.1581391903629,6074854,0.0,1.0
2016-01-08,80.52,81.53,79.15,79.59,42.9159740359097,4011933,0.0,1.0
2016-01-07,82.38,82.57,79.62,80.09,43.1855806073125,5271046,0.0,1.0
2016-01-06,85.11,85.57,82.66,83.51,45.0296895557082,3823952,0.0,1.0
2016-01-05,87.82,88.34,86.25,87.64,47.2566398354959,2333591,0.0,1.0
2016-01-04,86.28,87.27,85.55,87.18,47.0086017898053,2657295,0.0,1.0
2015-12-31,87.0,87.9,86.88,86.9,46.8576221098197,1804419,0.0,1.0
2015-12-30,88.07,88.79,87.55,87.76,47.3213454126326,1240068,0.0,1.0
2015-12-29,87.77,89.0,87.77,88.66,47.8066372411578,2085135,0.0,1.0
2015-12-28,87.71,87.8697,86.77,86.92,46.8684063726758,2168929,0.0,1.0
2015-12-24,89.45,89.89,88.17,88.17,47.542422801183,1314919,0.0,1.0
2015-12-23,88.165,89.8,87.72,89.75,48.3943795668161,2862567,0.0,1.0
2015-12-22,88.06,88.06,86.63,87.09,46.9600726069528,2816823,0.0,1.0
2015-12-21,87.97,88.63,86.31,86.98,46.9007591612442,3025233,0.0,1.0
2015-12-18,87.44,89.59,87.06,87.53,47.1973263897873,6326760,0.0,1.0
2015-12-17,89.3,89.36,87.36,87.69,47.2836004926362,2498565,0.0,1.0
2015-12-16,88.61,90.13,87.56,88.93,47.9522247897154,3632079,0.0,1.0
2015-12-15,86.96,89.31,86.81,88.05,47.4777172240463,4245137,0.0,1.0
2015-12-14,85.34,85.81,83.22,85.72,46.2213506013089,4245011,0.0,1.0
2015-12-11,86.0,87.23,85.2,85.58,46.1458607613161,4169053,0.0,1.0
2015-12-10,88.3,88.945,87.14,87.5,47.1811499955031,2526054,0.0,1.0
2015-12-09,88.25,90.97,87.41,88.83,47.8983034754348,6489774,0.0,1.0
2015-12-08,88.7,89.37,85.82,87.37,47.1110522869384,7114970,0.0,1.0
2015-12-07,95.5,95.63,89.57,90.49,48.7933972924923,5429136,0.0,1.0
2015-12-04,94.94,96.64,93.89,96.33,51.9424020464779,3582767,0.0,1.0
2015-12-03,95.66,96.3,94.28,95.17,51.3169148008232,3880603,0.0,1.0
2015-12-02,96.37,96.82,94.5,95.08,51.2683856179707,2541335,0.0,1.0
2015-12-01,96.0,97.2,95.71,97.08,52.3468119035822,3352561,0.0,1.0
2015-11-30,95.61,96.8,95.41,95.82,51.667403343647,2827103,0.0,1.0
2015-11-27,94.48,95.89,94.48,95.16,51.3115226693952,1115319,0.0,1.0
2015-11-25,96.02,96.87,95.27,95.95,51.7375010522117,2031877,0.0,1.0
2015-11-24,94.27,96.82,93.93,96.32,51.9370099150498,3665980,0.0,1.0
2015-11-23,93.62,95.09,93.6,94.42,50.9125049437189,2672168,0.0,1.0
2015-11-20,93.45,94.93,93.14,93.29,50.3031940923484,2253297,0.0,1.0
2015-11-19,94.85,95.1,92.9,93.12,50.2115278580715,2332337,0.78,1.0
2015-11-18,94.38,95.12,93.99,95.07,50.8371667035874,2870342,0.0,1.0
2015-11-17,94.0,95.37,93.0,93.99,50.2596539231111,2827956,0.0,1.0
2015-11-16,91.85,94.52,91.63,94.42,50.4895895671896,2861742,0.0,1.0
2015-11-13,90.1,92.28,90.08,91.78,49.0778916593589,3130505,0.0,1.0
2015-11-12,90.75,91.0,88.77,90.05,48.1528017424849,4101880,0.0,1.0
2015-11-11,93.78,94.43,92.34,92.53,49.4789422013562,2151184,0.0,1.0
2015-11-10,94.33,94.72,92.13,93.47,49.981592213993,2729824,0.0,1.0
2015-11-09,95.78,96.78,94.23,94.49,50.5270209511094,2484704,0.0,1.0
2015-11-06,94.55,96.22,94.2,96.18,51.4307215057435,3653033,0.0,1.0
2015-11-05,94.83,95.8192,93.88,94.99,50.7943879791076,3029826,0.0,1.0
2015-11-04,95.58,96.5,94.97,95.42,51.0243236231861,4020990,0.0,1.0
2015-11-03,93.59,96.2012,93.5,95.31,50.9655028770265,4619945,0.0,1.0
2015-11-02,92.69,94.29,92.26,93.62,50.0618023223924,3314732,0.0,1.0
2015-10-30,92.28,93.57,91.63,92.91,49.6821411426349,5478911,0.0,1.0
2015-10-29,91.58,92.47,91.56,92.0,49.1955331516781,3095500,0.0,1.0
2015-10-28,90.91,92.98,90.24,92.15,49.2757432600776,5376783,0.0,1.0
2015-10-27,91.39,92.39,89.65,90.43,48.3560006837636,5199229,0.0,1.0
2015-10-26,93.84,94.54,92.4,92.41,49.4147741146367,3254672,0.0,1.0
2015-10-23,95.16,95.498,90.75,94.16,50.3505587126305,5286710,0.0,1.0
2015-10-22,93.27,94.61,92.92,94.51,50.5377156322293,5116169,0.0,1.0
2015-10-21,93.93,94.0,90.835,91.25,48.7944826096807,5104019,0.0,1.0
2015-10-20,93.33,95.4,92.74,93.34,49.9120767867134,3158559,0.0,1.0
2015-10-19,93.45,93.71,92.4,93.36,49.9227714678333,3647897,0.0,1.0
2015-10-16,94.66,95.24,92.53,94.16,50.3505587126305,3321512,0.0,1.0
2015-10-15,93.75,94.15,91.49,93.4,49.9441608300732,4289739,0.0,1.0
2015-10-14,92.5,94.53,92.0,94.15,50.3452113720706,2982972,0.0,1.0
2015-10-13,92.13,94.44,91.74,92.28,49.3452586873571,4469549,0.0,1.0
2015-10-12,94.71,94.79,91.96,92.68,49.5591523097557,4156225,0.0,1.0
2015-10-09,98.15,98.25,94.73,95.45,51.040365644866,5172591,0.0,1.0
2015-10-08,95.57,97.51,95.155,97.5,52.1365704596589,3712306,0.0,1.0
2015-10-07,95.23,96.63,92.77,95.59,51.1152284127055,5486251,0.0,1.0
2015-10-06,90.88,94.57,90.53,93.63,50.0671496629524,4996432,0.0,1.0
2015-10-05,89.49,91.29,89.37,90.55,48.4201687704832,4333980,0.0,1.0
2015-10-02,83.93,88.47,83.841,88.43,47.2865325717706,2967767,0.0,1.0
2015-10-01,84.72,87.04,84.13,85.98,45.9764341345792,5318491,0.0,1.0
2015-09-30,82.33,84.06,81.96,83.36,44.5754309078683,3568738,0.0,1.0
2015-09-29,80.84,81.9,80.14,80.96,43.2920691734767,3732981,0.0,1.0
2015-09-28,83.49,83.66,80.22,80.6,43.099564913318,3502639,0.0,1.0
2015-09-25,85.05,85.23,83.67,84.51,45.1903750722643,2758856,0.0,1.0
2015-09-24,82.16,84.3,80.82,83.85,44.8374505953066,4056913,0.0,1.0
2015-09-23,84.93,85.86,83.09,83.2,44.4898734589089,3067189,0.0,1.0
2015-09-22,85.02,85.69,84.02,84.93,45.4149633757828,3770943,0.0,1.0
2015-09-21,86.22,87.51,85.74,86.76,46.3935266982564,3102480,0.0,1.0
2015-09-18,84.53,85.77,84.01,85.69,45.8213612583402,6854757,0.0,1.0
2015-09-17,86.27,87.62,85.86,86.2,46.0940756268984,4302219,0.0,1.0
2015-09-16,84.3,87.42,83.67,87.3,46.6822830884945,3935668,0.0,1.0
2015-09-15,82.8,84.405,82.65,83.78,44.8000192113869,3989736,0.0,1.0
2015-09-14,83.68,83.73,81.65,82.39,44.0567388735517,3496119,0.0,1.0
2015-09-11,83.49,83.97,82.615,83.77,44.7946718708269,3845223,0.0,1.0
2015-09-10,82.88,85.03,82.78,84.11,44.9764814498657,3701164,0.0,1.0
2015-09-09,85.01,86.08,82.66,83.12,44.4470947344292,5653884,0.0,1.0
2015-09-08,81.89,83.5,81.7,83.17,44.473831437229,3429035,0.0,1.0
2015-09-04,80.82,81.755,79.775,80.25,42.9124079937192,4031695,0.0,1.0
2015-09-03,83.34,84.13,82.145,82.69,44.2171590903507,3707750,0.0,1.0
2015-09-02,82.72,82.98,80.94,82.76,44.2545904742704,3565829,0.0,1.0
2015-09-01,82.01,84.82,81.11,81.55,43.6075622665147,4562650,0.0,1.0
2015-08-31,84.17,86.17,82.5,85.38,45.6555937009813,3472489,0.0,1.0
2015-08-28,84.33,86.35,84.02,85.43,45.6823304037811,4249167,0.0,1.0
2015-08-27,83.79,85.94,82.61,85.26,45.5914256142617,6441025,0.0,1.0
2015-08-26,80.77,81.58,79.74,80.9,43.2599851301169,7122235,0.0,1.0
2015-08-25,81.75,82.23,77.65,77.72,41.5595308320481,7427028,0.0,1.0
2015-08-24,75.0,80.69,72.76,77.25,41.3082058257297,7916834,0.0,1.0
2015-08-21,82.86,83.47,80.15,80.25,42.9124079937192,6246530,0.78,1.0
2015-08-20,84.48,85.76,83.79,83.91,44.4376176077129,4695791,0.0,1.0
2015-08-19,85.31,85.69,82.795,84.93,44.977796012669,5802029,0.0,1.0
2015-08-18,87.19,87.69,85.92,86.18,45.639779352076,3215784,0.0,1.0
2015-08-17,86.76,87.7,85.495,87.32,46.2435081576152,3411222,0.0,1.0
2015-08-14,89.09,90.1,86.55,87.11,46.1322949565948,4581010,0.0,1.0
2015-08-13,89.49,89.875,88.49,89.28,47.2814980338054,3137332,0.0,1.0
2015-08-12,87.93,89.82,87.3,89.38,47.334456700958,3943075,0.0,1.0
2015-08-11,89.27,89.55,88.15,89.36,47.3238649675274,3525407,0.0,1.0
2015-08-10,87.5,91.5,86.36,91.42,48.4148135108702,4384196,0.0,1.0
2015-08-07,89.8,90.52,86.87,86.99,46.0687445560118,4421776,0.0,1.0
2015-08-06,91.4,92.1,90.01,90.18,47.7581260381784,3443073,0.0,1.0
2015-08-05,92.45,93.46,90.89,91.64,48.5313225786058,3865114,0.0,1.0
2015-08-04,90.53,91.93,90.44,91.56,48.4889556448838,3098829,0.0,1.0
2015-08-03,93.35,93.53,89.06,90.07,47.6998715043106,6221225,0.0,1.0
2015-07-31,94.94,95.75,93.5,93.83,49.6911173892469,3302953,0.0,1.0
2015-07-30,93.8,94.2,92.66,94.15,49.8605851241351,2351741,0.0,1.0
2015-07-29,92.95,94.99,91.27,93.76,49.6540463222401,5471621,0.0,1.0
2015-07-28,93.24,93.36,88.7,92.46,48.9655836492568,6223755,0.0,1.0
2015-07-27,89.04,90.7,88.76,89.85,47.583362436575,4871152,0.0,1.0
2015-07-24,93.985,93.985,88.51,90.37,47.8587475057683,6388281,0.0,1.0
2015-07-23,96.09,96.105,93.78,93.8,49.6752297891011,4504767,0.0,1.0
2015-07-22,95.95,96.28,95.1,95.71,50.686740331715,2980053,0.0,1.0
2015-07-21,96.37,97.56,95.19,96.06,50.8720956667489,3223842,0.0,1.0
2015-07-20,97.05,97.5,95.324,96.23,50.9621254009083,3873504,0.0,1.0
2015-07-17,100.43,100.43,96.91,97.5,51.6347004737458,3825247,0.0,1.0
2015-07-16,100.75,101.49,99.91,100.75,53.355857156204,1975676,0.0,1.0
2015-07-15,100.98,101.37,99.5,100.3,53.1175431540175,2225448,0.0,1.0
2015-07-14,99.34,101.3999,99.03,101.12,53.5518042246685,3021704,0.0,1.0
2015-07-13,99.13,99.96,98.88,99.45,52.6673944832207,2078662,0.0,1.0
2015-07-10,98.52,99.06,97.59,98.38,52.1007367446883,2130402,0.0,1.0
2015-07-09,96.82,98.9299,96.68,97.31,51.5340790061559,3585445,0.0,1.0
2015-07-08,96.45,96.84,94.46,95.07,50.3478048619386,3426236,0.0,1.0
2015-07-07,98.8,99.0,94.29,97.62,51.6982508743289,9028207,0.0,1.0
2015-07-06,100.0,101.56,98.63,98.75,52.2966838131528,3860396,0.0,1.0
2015-07-02,101.5,102.03,101.03,101.65,53.832485160577,2395994,0.0,1.0
2015-07-01,104.15,104.66,100.5,101.06,53.5200290243769,4304740,0.0,1.0
2015-06-30,102.37,104.95,102.25,103.52,54.8228122363299,3005875,0.0,1.0
2015-06-29,102.64,103.62,101.55,101.62,53.8165975604313,2936829,0.0,1.0
2015-06-26,105.73,106.36,104.32,104.63,55.4106534417233,2860160,0.0,1.0
2015-06-25,105.17,106.5,104.89,106.13,56.2050334490117,2879239,0.0,1.0
2015-06-24,104.65,105.1,103.76,104.81,55.5059790425979,2980529,0.0,1.0
2015-06-23,105.0,105.33,103.71,104.45,55.3153278408487,3171580,0.0,1.0
2015-06-22,104.97,105.48,104.01,104.96,55.5854170433268,2012050,0.0,1.0
2015-06-19,104.52,105.05,103.93,103.94,55.0452386383707,3179837,0.0,1.0
2015-06-18,104.51,105.38,103.76,104.82,55.5112749093132,3366901,0.0,1.0
2015-06-17,105.22,105.72,102.56,103.64,54.886362636913,4748242,0.0,1.0
2015-06-16,103.39,104.77,102.72,104.67,55.4318369085843,1764016,0.0,1.0
2015-06-15,103.06,104.31,102.49,103.87,55.0081675713639,1649784,0.0,1.0
