,BCPC_Open,BCPC_High,BCPC_Low,BCPC_Close,BCPC_Adj Close,BCPC_Volume,BCPC_Dividend Amount,BCPC_Split Coefficient
2023-05-12,125.45,126.2,124.8527,125.53,124.534622908864,42794,0.0,1.0
2023-05-11,124.1,125.77,123.84,125.1,124.108032549183,60255,0.0,1.0
2023-05-10,127.29,127.29,124.36,125.18,124.187398197495,68205,0.0,1.0
2023-05-09,127.6,127.97,123.27,125.51,124.514781496786,101354,0.0,1.0
2023-05-08,129.29,129.73,126.71,128.1,127.084244360914,52805,0.0,1.0
2023-05-05,130.97,131.095,127.745,128.46,127.441389778321,87673,0.0,1.0
2023-05-04,129.79,129.79,127.73,129.25,128.225125555411,66166,0.0,1.0
2023-05-03,130.58,133.07,127.81,130.67,129.633865812963,85272,0.0,1.0
2023-05-02,130.48,131.02,127.31,130.51,129.475134516338,82383,0.0,1.0
2023-05-01,130.41,133.41,130.035,131.01,129.971169818293,87928,0.0,1.0
2023-04-28,128.56,132.17,128.56,131.4,130.358077353818,96801,0.0,1.0
2023-04-27,124.75,126.83,124.24,126.29,125.288596567836,48705,0.0,1.0
2023-04-26,124.47,125.305,123.09,124.09,123.106041239233,62807,0.0,1.0
2023-04-25,127.75,128.915,125.43,125.49,124.494940084708,84519,0.0,1.0
2023-04-24,128.47,130.0,128.35,128.95,127.927504374237,59486,0.0,1.0
2023-04-21,127.62,128.84,126.34,128.67,127.649724605142,117742,0.0,1.0
2023-04-20,125.39,127.86,124.7,127.51,126.498922704607,93520,0.0,1.0
2023-04-19,126.74,128.32,126.11,127.27,126.260825759668,81440,0.0,1.0
2023-04-18,129.25,130.29,126.55,127.41,126.399715644215,57770,0.0,1.0
2023-04-17,127.11,129.39,126.28,128.97,127.947345786316,59514,0.0,1.0
2023-04-14,127.81,128.67,125.8601,127.0,125.992966696612,59333,0.0,1.0
2023-04-13,126.67,128.0,126.15,127.92,126.90567165221,54458,0.0,1.0
2023-04-12,128.46,129.99,126.11,126.77,125.764790457713,57569,0.0,1.0
2023-04-11,128.09,128.9751,127.4,127.51,126.498922704607,67216,0.0,1.0
2023-04-10,124.72,127.74,124.3,127.39,126.379874232137,81774,0.0,1.0
2023-04-06,124.98,125.77,124.2,125.72,124.723116323607,59024,0.0,1.0
2023-04-05,123.88,125.73,123.5,125.48,124.485019378669,53671,0.0,1.0
2023-04-04,127.7,127.7,123.03,124.39,123.403662420406,73629,0.0,1.0
2023-04-03,126.83,127.06,124.59,126.98,125.973125284534,73752,0.0,1.0
2023-03-31,125.7,126.66,119.47,126.48,125.477089982579,112599,0.0,1.0
2023-03-30,125.71,126.15,123.715,124.9,123.909618428401,72434,0.0,1.0
2023-03-29,126.05,126.73,124.765,125.16,124.167556785417,63655,0.0,1.0
2023-03-28,123.52,125.02,122.99,124.75,123.760807837814,88169,0.0,1.0
2023-03-27,124.31,125.09,123.17,124.14,123.155644769429,61096,0.0,1.0
2023-03-24,120.19,122.95,118.6,122.63,121.657618157524,97917,0.0,1.0
2023-03-23,123.28,124.91,120.88,121.34,120.37784707848,114448,0.0,1.0
2023-03-22,126.77,127.7,123.16,123.35,122.37190899234,115568,0.0,1.0
2023-03-21,129.1,129.8,126.88,127.27,126.260825759668,107561,0.0,1.0
2023-03-20,126.84,128.74,126.17,127.39,126.379874232137,114969,0.0,1.0
2023-03-17,128.06,129.405,124.55,125.78,124.782640559842,360385,0.0,1.0
2023-03-16,125.24,129.96,125.24,129.48,128.45330179431,101179,0.0,1.0
2023-03-15,125.46,127.05,124.4,126.88,125.873918224143,117349,0.0,1.0
2023-03-14,127.46,128.28,125.0,128.14,127.12392718507,82257,0.0,1.0
2023-03-13,122.98,126.56,122.01,124.2,123.215169005663,98251,0.0,1.0
2023-03-10,126.44,126.44,123.81,124.82,123.830252780088,83893,0.0,1.0
2023-03-09,129.43,129.96,127.0,127.25,126.24098434759,98489,0.0,1.0
2023-03-08,128.37,129.22,127.7,128.98,127.957266492355,77933,0.0,1.0
2023-03-07,128.56,129.0,126.595,127.87,126.856068122014,76752,0.0,1.0
2023-03-06,132.28,132.98,127.94,128.56,127.540596838712,123126,0.0,1.0
2023-03-03,131.57,133.0,130.64,132.71,131.65768984494,66331,0.0,1.0
2023-03-02,131.92,132.0,130.63,131.16,130.119980408879,72136,0.0,1.0
2023-03-01,129.71,132.8,129.71,132.67,131.618007020784,117616,0.0,1.0
2023-02-28,130.87,132.58,129.96,130.0,128.969178508343,111956,0.0,1.0
2023-02-27,131.62,132.52,128.75,130.29,129.256878983477,126858,0.0,1.0
2023-02-24,132.65,133.45,129.91,131.76,130.715222771225,103619,0.0,1.0
2023-02-23,134.53,135.08,131.62,132.92,131.866024671761,75426,0.0,1.0
2023-02-22,134.13,135.74,132.1801,134.09,133.026747278337,132642,0.0,1.0
2023-02-21,136.35,137.81,133.23,133.53,132.471187740147,116410,0.0,1.0
2023-02-17,135.4,138.16,131.01,138.12,137.024791812095,93099,0.0,1.0
2023-02-16,135.35,137.97,133.45,134.79,133.721196701074,92879,0.0,1.0
2023-02-15,132.89,137.68,132.46,137.62,136.52875651014,98627,0.0,1.0
2023-02-14,135.49,135.88,132.89,133.32,132.262852913326,90646,0.0,1.0
2023-02-13,133.64,135.76,133.5,135.67,134.594218832515,81421,0.0,1.0
2023-02-10,134.21,135.03,133.39,133.75,132.689443273007,102281,0.0,1.0
2023-02-09,139.09,140.21,133.61,134.48,133.413654813862,105580,0.0,1.0
2023-02-08,141.57,142.53,136.84,138.09,136.995029693978,114346,0.0,1.0
2023-02-07,139.06,142.35,139.06,142.06,140.933549991502,107600,0.0,1.0
2023-02-06,139.57,140.975,137.04,140.22,139.108140080307,92349,0.0,1.0
2023-02-03,137.89,140.42,136.88,139.83,138.721232544782,184987,0.0,1.0
2023-02-02,136.18,140.31,134.17,139.71,138.602184072313,228782,0.0,1.0
2023-02-01,130.34,137.905,129.79,135.72,134.64382236271,167474,0.0,1.0
2023-01-31,127.71,131.06,127.47,130.63,129.594182988807,193065,0.0,1.0
2023-01-30,128.41,129.8491,127.81,128.42,127.401706954165,76090,0.0,1.0
2023-01-27,128.72,130.0,127.46,128.88,127.858059431964,65545,0.0,1.0
2023-01-26,129.91,129.91,126.79,129.37,128.34417402788,71370,0.0,1.0
2023-01-25,128.84,129.86,127.79,129.67,128.641795209053,76228,0.0,1.0
2023-01-24,128.85,131.13,127.07,130.18,129.147751217047,51325,0.0,1.0
2023-01-23,125.92,129.84,124.53,129.76,128.731081563405,71049,0.0,1.0
2023-01-20,125.27,126.0075,124.11,125.72,124.723116323607,100511,0.0,1.0
2023-01-19,125.22,126.09,123.42,124.14,123.155644769429,110195,0.0,1.0
2023-01-18,130.97,131.47,126.37,126.45,125.447327864462,150812,0.0,1.0
2023-01-17,130.94,131.99,129.49,130.96,129.921566288097,70297,0.0,1.0
2023-01-13,127.32,131.41,125.585,130.41,129.375927455946,84462,0.0,1.0
2023-01-12,125.62,128.34,125.095,127.67,126.657654001232,87426,0.0,1.0
2023-01-11,123.78,126.49,123.15,126.12,125.119944565171,71475,0.0,1.0
2023-01-10,124.28,124.74,121.65,123.28,122.302464050066,107542,0.0,1.0
2023-01-09,121.78,125.22,121.78,125.07,124.078270431065,105358,0.0,1.0
2023-01-06,118.66,121.9,117.77,121.49,120.526657669066,65277,0.0,1.0
2023-01-05,119.07,119.4,116.675,117.39,116.459168193034,89956,0.0,1.0
2023-01-04,122.21,123.595,119.89,120.12,119.167520941709,91165,0.0,1.0
2023-01-03,123.07,123.38,120.21,121.77,120.804437438161,90052,0.0,1.0
2022-12-30,122.68,122.68,121.22,122.11,121.141741443491,66261,0.0,1.0
2022-12-29,120.68,123.5,119.605,123.16,122.183415577597,100341,0.0,1.0
2022-12-28,121.15,122.82,119.735,120.16,119.207203765866,58921,0.0,1.0
2022-12-27,121.68,122.74,120.71,121.44,120.477054138871,38512,0.0,1.0
2022-12-23,120.89,122.46,120.79,121.8,120.834199556279,50156,0.71,1.0
2022-12-22,121.54,121.94,120.1,121.93,120.262133310726,68434,0.0,1.0
2022-12-21,121.74,123.725,121.135,122.46,120.784883500627,65601,0.0,1.0
2022-12-20,122.09,123.385,121.25,121.44,119.778835965345,60694,0.0,1.0
2022-12-19,121.97,122.675,120.3,122.5,120.824336345148,97588,0.0,1.0
2022-12-16,120.86,122.89,119.97,120.88,119.226496142053,380540,0.0,1.0
2022-12-15,127.67,128.43,122.21,122.69,121.011737356622,135581,0.0,1.0
2022-12-14,131.6,133.61,128.29,129.18,127.412961380133,128657,0.0,1.0
2022-12-13,134.92,135.99,131.19,131.78,129.977396273989,114023,0.0,1.0
2022-12-12,131.59,131.79,130.03,131.27,129.474372506348,82339,0.0,1.0
2022-12-09,132.77,133.65,131.02,131.57,129.770268840254,84708,0.0,1.0
2022-12-08,133.36,134.78,130.06,133.53,131.703458221777,65622,0.0,1.0
2022-12-07,129.95,133.61,128.4,133.36,131.535783632563,77223,0.0,1.0
2022-12-06,130.83,132.815,128.48,129.26,127.491867069174,130188,0.0,1.0
2022-12-05,139.99,139.99,130.54,131.27,129.474372506348,137749,0.0,1.0
2022-12-02,139.48,143.06,139.48,141.08,139.15018262509,95754,0.0,1.0
2022-12-01,141.79,142.4,139.77,140.9,138.972644824746,63811,0.0,1.0
2022-11-30,137.31,140.88,135.12,140.8,138.874012713444,129087,0.0,1.0
2022-11-29,139.05,140.13,137.79,137.79,135.905186163249,60763,0.0,1.0
2022-11-28,141.09,143.74,138.265,138.82,136.921096909661,77360,0.0,1.0
2022-11-25,142.31,143.0693,140.97,141.94,139.998418782289,27984,0.0,1.0
2022-11-23,141.72,143.2599,140.29,141.88,139.939239515507,61387,0.0,1.0
2022-11-22,142.5,143.05,139.79,141.46,139.524984648038,85135,0.0,1.0
2022-11-21,141.84,143.585,141.23,142.3,140.353494382976,77109,0.0,1.0
2022-11-18,142.82,143.49,139.76,141.66,139.722248870643,111209,0.0,1.0
2022-11-17,139.79,140.73,138.19,140.71,138.785243813272,76360,0.0,1.0
2022-11-16,142.71,142.89,140.13,141.54,139.60389033708,98437,0.0,1.0
2022-11-15,142.88,143.67,141.385,142.73,140.777612461576,91687,0.0,1.0
2022-11-14,140.93,143.39,140.3,142.11,140.166093371502,70875,0.0,1.0
2022-11-11,142.54,143.88,139.44,141.03,139.100866569439,95076,0.0,1.0
2022-11-10,137.82,141.74,136.53,141.62,139.682796026122,108123,0.0,1.0
2022-11-09,132.51,134.92,132.51,133.25,131.427288310131,71152,0.0,1.0
2022-11-08,133.99,136.69,132.17,133.56,131.733047855167,90202,0.0,1.0
2022-11-07,138.0,138.6494,131.85,133.02,131.200434454136,88756,0.0,1.0
2022-11-04,134.43,138.185,132.09,137.13,135.254214228655,74186,0.0,1.0
2022-11-03,133.3,134.93,131.59,133.89,132.058533822465,53404,0.0,1.0
2022-11-02,139.69,140.99,134.88,134.88,133.034991724356,126563,0.0,1.0
2022-11-01,140.28,140.415,138.07,139.3,137.394531043912,62264,0.0,1.0
2022-10-31,139.42,140.86,137.7,139.8,137.887691600422,98388,0.0,1.0
2022-10-28,137.06,140.88,136.42,140.14,138.22304077885,77899,0.0,1.0
2022-10-27,136.88,139.03,135.65,136.43,134.563789449539,73356,0.0,1.0
2022-10-26,135.69,137.52,133.85,135.66,133.804322192513,58263,0.0,1.0
2022-10-25,132.55,136.0196,132.55,134.89,133.044854935486,64328,0.0,1.0
2022-10-24,131.13,132.69,130.1,132.22,130.411377563718,60217,0.0,1.0
2022-10-21,128.38,131.629,124.77,130.34,128.557093871238,79455,0.0,1.0
2022-10-20,131.77,132.35,125.81,127.3,125.558677687652,78411,0.0,1.0
2022-10-19,131.33,132.3,130.04,131.86,130.056301963031,55389,0.0,1.0
2022-10-18,130.66,133.39,130.52,132.59,130.776316375536,84627,0.0,1.0
2022-10-17,128.09,130.07,128.09,129.21,127.442551013523,81793,0.0,1.0
2022-10-14,128.08,128.08,125.0,126.32,124.592082996891,77103,0.0,1.0
2022-10-13,121.45,127.66,121.45,126.91,125.174012453574,85643,0.0,1.0
2022-10-12,123.48,124.94,122.278,123.91,122.215049114509,71959,0.0,1.0
2022-10-11,122.94,124.5,122.05,123.42,121.731751769128,91848,0.0,1.0
2022-10-10,122.63,127.725,122.05,123.49,121.80079424704,44706,0.0,1.0
2022-10-07,123.73,123.99,120.745,121.94,120.271996521856,92704,0.0,1.0
2022-10-06,125.61,125.84,123.8808,124.19,122.491219026155,62482,0.0,1.0
2022-10-05,127.5,128.33,125.26,126.33,124.601946208021,64964,0.0,1.0
2022-10-04,126.99,128.39,126.99,128.15,126.39705063372,85594,0.0,1.0
2022-10-03,123.29,126.86,122.965,126.02,124.296186662984,95170,0.0,1.0
2022-09-30,121.82,125.08,121.035,121.58,119.916920921168,116233,0.0,1.0
2022-09-29,121.55,122.11,120.42,121.77,120.104321932643,59632,0.0,1.0
2022-09-28,120.7,123.72,120.31,122.94,121.258317634878,82460,0.0,1.0
2022-09-27,124.24,124.7,119.11,119.7,118.062637228688,98685,0.0,1.0
2022-09-26,121.22,124.65,120.41,123.76,122.067100947556,114956,0.0,1.0
2022-09-23,121.24,121.7,119.71,121.1,119.443486786918,62339,0.0,1.0
2022-09-22,122.8,122.84,121.12,122.0,120.331175788638,63578,0.0,1.0
2022-09-21,124.99,126.16,122.98,123.09,121.406265801831,77367,0.0,1.0
2022-09-20,124.99,125.62,123.75,124.43,122.72793609328,121244,0.0,1.0
2022-09-19,122.5,125.99,122.5,125.96,124.237007396203,106198,0.0,1.0
2022-09-16,124.55,124.55,120.53,123.22,121.534487546524,230177,0.0,1.0
2022-09-15,128.73,128.8,125.31,125.71,123.990427117948,141285,0.0,1.0
2022-09-14,131.69,131.69,128.53,129.54,127.76803698082,140853,0.0,1.0
2022-09-13,132.75,133.74,131.76,131.76,129.957669851728,121217,0.0,1.0
2022-09-12,134.08,135.54,133.58,135.2,133.350614480523,73657,0.0,1.0
2022-09-09,133.23,134.565,132.29,133.42,131.594962899344,71214,0.0,1.0
2022-09-08,133.12,134.42,132.38,133.13,131.308929776568,79081,0.0,1.0
2022-09-07,130.71,134.35,130.39,134.35,132.512241534454,143426,0.0,1.0
2022-09-06,129.57,131.15,128.57,130.37,128.586683504628,114599,0.0,1.0
2022-09-02,131.14,133.25,128.52,129.2,127.432687802393,81958,0.0,1.0
2022-09-01,130.51,130.65,129.28,130.43,128.64586277141,63126,0.0,1.0
2022-08-31,134.34,136.425,131.19,131.82,130.01684911851,85361,0.0,1.0
2022-08-30,136.83,136.83,134.01,134.12,132.28538767846,74927,0.0,1.0
2022-08-29,136.88,137.69,135.64,136.38,134.514473393888,56226,0.0,1.0
2022-08-26,142.0,142.0,137.57,138.0,136.112313596983,104848,0.0,1.0
2022-08-25,138.06,141.48,138.06,141.48,139.544711070299,65472,0.0,1.0
2022-08-24,136.21,137.72,135.79,137.16,135.283803862045,52900,0.0,1.0
2022-08-23,138.53,138.965,135.78,136.31,134.445430915977,86798,0.0,1.0
2022-08-22,138.4,140.63,136.51,139.02,137.118361132265,132901,0.0,1.0
2022-08-19,137.21,138.57,136.845,138.0,136.112313596983,125971,0.0,1.0
2022-08-18,137.51,138.73,135.84,138.16,136.270124975067,76460,0.0,1.0
2022-08-17,136.17,137.69,135.045,136.96,135.086539639441,61283,0.0,1.0
2022-08-16,134.9,136.82,134.505,136.65,134.780780094404,55591,0.0,1.0
2022-08-15,134.12,136.14,133.545,135.5,133.646510814429,73733,0.0,1.0
2022-08-12,130.38,134.219,130.35,134.17,132.334703734111,66707,0.0,1.0
2022-08-11,129.38,130.62,128.26,129.48,127.708857714039,50638,0.0,1.0
2022-08-10,127.1,129.03,126.05,128.4,126.643630911976,96584,0.0,1.0
2022-08-09,128.06,128.06,125.05,125.21,123.497266561437,90378,0.0,1.0
2022-08-08,128.37,128.855,126.74,127.77,126.022248610772,106535,0.0,1.0
2022-08-05,126.19,127.68,125.31,127.51,125.765805121387,96024,0.0,1.0
2022-08-04,125.63,127.015,125.385,126.75,125.01620107549,126800,0.0,1.0
2022-08-03,125.45,126.26,123.91,125.92,124.197554551682,119076,0.0,1.0
2022-08-02,127.11,128.355,124.53,124.53,122.826568204582,106800,0.0,1.0
2022-08-01,134.2,136.875,127.66,127.86,126.111017510944,158193,0.0,1.0
2022-07-29,135.36,136.88,134.24,135.76,133.902954303815,100768,0.0,1.0
2022-07-28,133.4,135.06,132.76,134.85,133.005402090965,86843,0.0,1.0
2022-07-27,133.68,133.97,131.65,133.5,131.673868588386,151201,0.0,1.0
2022-07-26,133.62,134.23,132.99,133.78,131.950038500032,71798,0.0,1.0
2022-07-25,133.88,134.43,133.33,134.31,132.472788689934,68486,0.0,1.0
2022-07-22,133.08,134.545,131.86,133.13,131.308929776568,86403,0.0,1.0
2022-07-21,131.2,132.51,130.47,132.51,130.697410686495,111860,0.0,1.0
2022-07-20,130.74,131.295,129.22,130.9,129.10943369453,95308,0.0,1.0
2022-07-19,127.05,130.57,127.03,130.35,128.566957082368,116905,0.0,1.0
2022-07-18,129.7,129.7,126.06,126.36,124.631535841412,83798,0.0,1.0
2022-07-15,130.47,130.98,128.015,129.51,127.73844734743,126186,0.0,1.0
2022-07-14,124.27,128.56,122.73,128.17,126.416777055981,107900,0.0,1.0
2022-07-13,125.18,127.325,125.14,125.72,124.000290329078,90313,0.0,1.0
2022-07-12,127.73,129.37,126.35,126.71,124.976748230969,96287,0.0,1.0
2022-07-11,129.73,130.325,127.86,128.19,126.436503478241,77778,0.0,1.0
2022-07-08,131.27,132.02,129.18,130.36,128.576820293498,122233,0.0,1.0
2022-07-07,132.39,132.85,130.9554,131.41,129.612457462171,106622,0.0,1.0
2022-07-06,128.82,132.34,128.82,131.8,129.997122696249,115614,0.0,1.0
2022-07-05,129.32,130.01,127.46,128.94,127.176244313008,182595,0.0,1.0
2022-07-01,129.2,130.61,128.37,130.37,128.586683504628,129022,0.0,1.0
2022-06-30,126.56,130.5584,126.25,129.74,127.965301203425,144386,0.0,1.0
2022-06-29,126.04,128.005,125.265,127.98,126.229376044507,114898,0.0,1.0
2022-06-28,125.69,127.49,125.38,126.26,124.53290373011,131014,0.0,1.0
2022-06-27,126.88,127.345,125.125,125.58,123.862205373255,133755,0.0,1.0
2022-06-24,121.59,126.66,121.42,126.6,124.868252908537,366513,0.0,1.0
2022-06-23,118.58,121.62,117.7,121.33,119.670340642913,192692,0.0,1.0
2022-06-22,116.18,119.17,116.0959,117.98,116.366164914291,109875,0.0,1.0
2022-06-21,115.34,117.26,110.1456,116.67,115.074084256232,150857,0.0,1.0
2022-06-17,114.93,116.26,114.15,114.59,113.022536341147,273307,0.0,1.0
2022-06-16,114.28,114.9,112.575,113.6,112.046078439256,173861,0.0,1.0
2022-06-15,117.79,117.79,115.3,116.29,114.699282233284,116469,0.0,1.0
2022-06-14,118.58,118.58,114.68,116.54,114.945862511539,95749,0.0,1.0
2022-06-13,116.77,118.37,116.48,117.53,115.922320413431,93582,0.0,1.0
2022-06-10,122.38,122.71,118.71,118.97,117.342622816182,72747,0.0,1.0
2022-06-09,124.99,125.77,124.03,124.04,122.343270859202,101100,0.0,1.0
2022-06-08,126.29,128.09,124.31,124.99,123.280275916572,89768,0.0,1.0
2022-06-07,125.58,127.42,125.37,127.08,125.341687042787,83918,0.0,1.0
2022-06-06,126.15,128.53,125.98,126.86,125.124696397923,85517,0.0,1.0
2022-06-03,127.93,128.35,125.75,125.87,124.148238496031,95734,0.0,1.0
2022-06-02,123.95,128.775,122.91,128.52,126.761989445538,93250,0.0,1.0
2022-06-01,124.88,125.24,123.62,123.97,122.27422838129,129835,0.0,1.0
2022-05-31,126.63,127.28,122.86,124.43,122.72793609328,155958,0.0,1.0
2022-05-27,127.29,128.59,126.29,126.89,125.154286031313,106147,0.0,1.0
2022-05-26,124.32,127.24,124.32,126.53,124.799210430625,97571,0.0,1.0
2022-05-25,122.79,125.289,122.505,124.09,122.392586914853,126355,0.0,1.0
2022-05-24,121.89,122.93,119.63,122.82,121.139959101315,89917,0.0,1.0
2022-05-23,121.71,122.12,118.75,121.79,120.124048354903,142667,0.0,1.0
2022-05-20,120.13,122.56,116.68,120.52,118.871420541366,153100,0.0,1.0
2022-05-19,117.49,119.68,117.49,118.7,117.076316115666,129517,0.0,1.0
2022-05-18,118.16,119.34,115.9,118.1,116.484523447853,229100,0.0,1.0
2022-05-17,119.9,120.6,119.185,119.9,118.259901451292,98778,0.0,1.0
2022-05-16,118.25,119.899,117.94,118.22,116.602881981416,111561,0.0,1.0
2022-05-13,118.98,120.1,117.78,118.91,117.283443549401,106609,0.0,1.0
2022-05-12,116.35,117.79,114.79,117.77,116.159037480556,115557,0.0,1.0
2022-05-11,118.02,120.42,115.735,116.17,114.580923699721,93114,0.0,1.0
2022-05-10,119.53,119.92,116.36,118.03,116.415480969942,94818,0.0,1.0
2022-05-09,118.47,119.82,117.39,118.47,116.849462259671,90901,0.0,1.0
2022-05-06,120.23,120.75,118.0,119.29,117.658245572349,75960,0.0,1.0
2022-05-05,124.33,124.8106,119.04,120.65,118.999642286058,94781,0.0,1.0
2022-05-04,122.83,125.73,121.635,125.39,123.674804361781,90126,0.0,1.0
2022-05-03,121.7,124.205,118.71,122.32,120.646798544804,88693,0.0,1.0
2022-05-02,122.87,124.36,119.97,122.14,120.469260744461,117421,0.0,1.0
2022-04-29,133.86,134.84,122.65,123.2,121.514761124263,95162,0.0,1.0
2022-04-28,127.3,127.68,123.52,127.59,125.844710810428,89106,0.0,1.0
2022-04-27,125.36,128.11,125.36,126.02,124.296186662984,81900,0.0,1.0
2022-04-26,128.4,129.61,125.145,125.36,123.64521472839,85447,0.0,1.0
2022-04-25,129.05,130.05,126.65,129.4,127.629952024997,78354,0.0,1.0
2022-04-22,131.83,132.11,129.65,129.65,127.876532303253,62974,0.0,1.0
2022-04-21,134.71,134.77,131.59,132.04,130.233839763375,65082,0.0,1.0
2022-04-20,134.16,135.5,133.33,133.57,131.742911066298,62318,0.0,1.0
2022-04-19,130.33,133.77,130.33,133.12,131.299066565438,75430,0.0,1.0
2022-04-18,132.82,133.34,130.08,130.82,129.030528005488,74610,0.0,1.0
2022-04-14,135.31,135.96,133.26,133.42,131.594962899344,66071,0.0,1.0
2022-04-13,133.91,135.6,133.6,135.05,133.20266631357,71504,0.0,1.0
2022-04-12,134.83,136.03,132.85,133.68,131.85140638873,91411,0.0,1.0
2022-04-11,134.0,135.84,133.065,133.69,131.86126959986,73984,0.0,1.0
2022-04-08,136.9,137.27,134.335,134.7,132.857453924012,99076,0.0,1.0
2022-04-07,135.95,136.98,134.99,136.56,134.692011194232,108523,0.0,1.0
2022-04-06,135.37,136.31,134.955,135.55,133.69582687008,95026,0.0,1.0
2022-04-05,138.32,138.32,135.845,136.37,134.504610182758,81431,0.0,1.0
2022-04-04,139.58,140.08,136.365,137.93,136.043271119072,61289,0.0,1.0
2022-04-01,137.04,139.93,135.0875,139.82,137.907418022683,284353,0.0,1.0
2022-03-31,137.23,138.45,136.38,136.7,134.830096150055,113389,0.0,1.0
2022-03-30,140.78,140.98,137.3,137.65,135.767101207426,83790,0.0,1.0
2022-03-29,138.3,141.17,138.3,140.54,138.617569224058,115050,0.0,1.0
2022-03-28,137.16,137.9,135.94,137.68,135.796690840816,55967,0.0,1.0
2022-03-25,137.36,137.96,136.36,137.7,135.816417263077,68606,0.0,1.0
2022-03-24,137.08,137.34,135.77,137.08,135.204898173004,61042,0.0,1.0
2022-03-23,139.13,139.13,136.23,136.61,134.741327249883,70979,0.0,1.0
2022-03-22,139.9,142.18,139.0,139.85,137.937007656073,162578,0.0,1.0
2022-03-21,140.4,141.3,139.21,139.99,138.075092611896,148840,0.0,1.0
2022-03-18,139.1,140.75,136.55,140.2,138.282220045631,289377,0.0,1.0
2022-03-17,135.94,139.28,135.55,138.9,137.000002598703,164585,0.0,1.0
2022-03-16,135.4,137.67,133.93,136.18,134.317209171284,176637,0.0,1.0
2022-03-15,133.87,135.09,133.04,134.5,132.660189701408,107955,0.0,1.0
2022-03-14,134.2,135.02,132.773,133.17,131.348382621089,110751,0.0,1.0
2022-03-11,136.58,137.27,133.16,133.51,131.683731799516,108658,0.0,1.0
2022-03-10,134.42,136.36,133.2175,136.05,134.188987426591,104775,0.0,1.0
2022-03-09,133.03,136.41,131.74,136.03,134.169261004331,138185,0.0,1.0
2022-03-08,133.24,133.69,129.48,131.21,129.415193239567,168114,0.0,1.0
2022-03-07,140.35,140.38,133.49,134.13,132.29525088959,189978,0.0,1.0
2022-03-04,137.51,140.98,136.11,140.87,138.943055191355,108341,0.0,1.0
2022-03-03,139.1,139.1,137.55,138.28,136.388483508629,101481,0.0,1.0
2022-03-02,137.3,139.65,136.465,138.57,136.674516631406,137451,0.0,1.0
2022-03-01,137.48,138.25,134.11,136.5,134.632831927451,158420,0.0,1.0
2022-02-28,139.55,140.0,137.53,138.34,136.447662775411,135377,0.0,1.0
2022-02-25,139.46,141.24,139.01,141.04,139.110729780569,85293,0.0,1.0
2022-02-24,135.49,138.79,135.49,138.73,136.832328009489,100540,0.0,1.0
2022-02-23,140.4,141.45,137.4,137.62,135.737511574035,95753,0.0,1.0
2022-02-22,139.38,147.8,137.5,140.02,138.104682245287,135913,0.0,1.0
2022-02-18,133.79,139.77,133.79,138.01,136.122176808114,139605,0.0,1.0
2022-02-17,139.04,139.74,138.425,138.58,136.684379842536,117935,0.0,1.0
2022-02-16,139.37,140.11,138.2,139.93,138.015913345115,124767,0.0,1.0
2022-02-15,138.56,139.84,137.96,139.38,137.473436732953,74610,0.0,1.0
2022-02-14,138.2,138.935,136.18,137.73,135.846006896468,113446,0.0,1.0
2022-02-11,138.06,139.05,135.68,137.74,135.855870107598,90752,0.0,1.0
2022-02-10,138.28,139.91,137.31,138.07,136.181356074895,86042,0.0,1.0
2022-02-09,141.15,142.39,138.95,139.91,137.996186922855,118117,0.0,1.0
2022-02-08,138.36,141.89,138.36,140.64,138.71620133536,147263,0.0,1.0
