,KALU_Open,KALU_High,KALU_Low,KALU_Close,KALU_Adj Close,KALU_Volume,KALU_Dividend Amount,KALU_Split Coefficient
2023-06-08,70.0,70.0,68.03,69.08,65.5923815399476,62375,0.0,1.0
2023-06-07,69.03,70.8,69.03,70.16,66.6178559473469,111150,0.0,1.0
2023-06-06,65.45,68.7,65.45,68.21,64.766304933987,79038,0.0,1.0
2023-06-05,67.02,67.31,64.1,65.79,62.4684826507405,106008,0.0,1.0
2023-06-02,64.62,67.78,64.4847,67.41,64.0066942618394,122979,0.0,1.0
2023-06-01,61.07,63.495,60.32,62.6,59.4395350955518,76059,0.0,1.0
2023-05-31,62.64,62.64,59.7,60.4,57.3506057471458,93847,0.0,1.0
2023-05-30,63.56,64.0,62.455,62.73,59.5629718297758,70626,0.0,1.0
2023-05-26,62.54,63.5,62.32,63.42,60.2181360345031,75042,0.0,1.0
2023-05-25,62.95,63.41,61.63,62.61,59.4490302289536,74904,0.0,1.0
2023-05-24,64.3,64.3,62.35,62.94,59.7623696312145,54877,0.0,1.0
2023-05-23,65.01,66.2599,64.25,65.11,61.822813579415,57014,0.0,1.0
2023-05-22,63.995,66.33,63.995,65.43,62.126657848274,92390,0.0,1.0
2023-05-19,64.71,65.89,63.95,64.55,61.2910861089116,229525,0.0,1.0
2023-05-18,61.88,63.85,59.9,63.63,60.4175338359419,101750,0.0,1.0
2023-05-17,60.26,62.42,59.62,62.1,58.9647784254595,134717,0.0,1.0
2023-05-16,60.89,61.79,59.44,59.52,56.5150340077834,127408,0.0,1.0
2023-05-15,60.79,62.295,60.54,61.39,58.2906239539285,80913,0.0,1.0
2023-05-12,60.5,60.5,59.63,60.11,57.0752468784923,68473,0.0,1.0
2023-05-11,60.33,60.82,59.9,60.19,57.1512079457071,85965,0.0,1.0
2023-05-10,63.27,63.27,60.28,61.56,58.4520412217599,76249,0.0,1.0
2023-05-09,62.51,62.98,61.92,61.92,58.7938660242263,68337,0.0,1.0
2023-05-08,63.58,64.18,62.5863,63.16,59.9712625660551,79640,0.0,1.0
2023-05-05,63.26,63.42,62.28,63.02,59.8383306984293,78301,0.0,1.0
2023-05-04,61.04,61.745,59.88,61.7,58.5849730893857,138006,0.0,1.0
2023-05-03,62.05,63.61,61.05,61.49,58.385575287947,114836,0.0,1.0
2023-05-02,63.38,63.38,60.13,62.09,58.9552832920577,107674,0.0,1.0
2023-05-01,65.67,66.2658,62.98,63.6,60.3890484357363,172799,0.0,1.0
2023-04-28,64.55,65.8899,62.79,65.72,62.4020167169275,183136,0.0,1.0
2023-04-27,60.98,65.28,60.61,64.29,61.0442126404637,243742,0.0,1.0
2023-04-26,57.66,58.93,56.79,58.14,55.2047055983288,264420,0.0,1.0
2023-04-25,60.21,60.21,57.1098,57.36,54.4640851929848,223274,0.0,1.0
2023-04-24,61.85,62.9525,60.82,60.98,57.9013234844528,144756,0.77,1.0
2023-04-21,64.16,64.16,62.071,63.45,59.4953680176281,145379,0.0,1.0
2023-04-20,66.55,67.26,64.22,64.84,60.7987338418125,107377,0.0,1.0
2023-04-19,66.41,67.59,65.26,67.29,63.0960333160944,124113,0.0,1.0
2023-04-18,67.57,67.67,65.174,66.85,62.6834570839785,168380,0.0,1.0
2023-04-17,66.2,67.38,65.58,67.0,62.8241080721998,198970,0.0,1.0
2023-04-14,67.42,67.52,64.93,65.86,61.7551605617176,199367,0.0,1.0
2023-04-13,68.84,68.85,67.06,67.17,62.9835125255174,242823,0.0,1.0
2023-04-12,71.48,71.48,67.78,68.18,63.9305625128744,146237,0.0,1.0
2023-04-11,73.14,73.89,72.06,72.11,67.6156184042736,109962,0.0,1.0
2023-04-10,70.43,72.67,70.43,72.5,67.9813109736491,75350,0.0,1.0
2023-04-06,70.41,71.02,68.85,70.82,66.40601990557,90152,0.0,1.0
2023-04-05,71.27,71.94,69.57,70.05,65.6840114993671,112255,0.0,1.0
2023-04-04,74.92,74.92,71.305,72.09,67.5968649391774,100188,0.0,1.0
2023-04-03,74.83,75.33,73.4,74.81,70.1473361922578,81312,0.0,1.0
2023-03-31,73.6,74.81,72.94,74.63,69.9785550063922,96303,0.0,1.0
2023-03-30,72.5,73.09,71.19,72.68,68.1500921595147,137660,0.0,1.0
2023-03-29,73.91,73.91,71.54,71.79,67.3155629627347,182001,0.0,1.0
2023-03-28,72.89,74.375,72.51,73.0,68.4501476010536,235883,0.0,1.0
2023-03-27,71.56,74.13,70.51,72.89,68.3470035430246,167782,0.0,1.0
2023-03-24,65.89,70.94,65.2875,70.35,65.9653134758098,385993,0.0,1.0
2023-03-23,63.9,67.22,63.9,66.895,62.7256523804449,295637,0.0,1.0
2023-03-22,66.34,67.08,63.675,63.75,59.7766699940708,149152,0.0,1.0
2023-03-21,64.59,66.96,64.535,66.52,62.3740249098915,214060,0.0,1.0
2023-03-20,62.05,63.88,62.05,62.96,59.0359081227717,179153,0.0,1.0
2023-03-17,64.82,65.125,61.13,61.83,57.9763373448376,673768,0.0,1.0
2023-03-16,64.45,66.3,63.25,65.63,61.5394957131116,193631,0.0,1.0
2023-03-15,67.38,69.41,64.085,65.51,61.4269749225345,237589,0.0,1.0
2023-03-14,72.37,72.66,68.75,70.17,65.7965322899442,222486,0.0,1.0
2023-03-13,70.43,72.535,68.9,69.46,65.1307842790299,177514,0.0,1.0
2023-03-10,75.27,75.39,70.59,71.28,66.8373496027822,169044,0.0,1.0
2023-03-09,78.11,78.62,75.1,75.58,70.8693445984607,166669,0.0,1.0
2023-03-08,79.28,79.58,77.42,77.86,73.0072396194251,149845,0.0,1.0
2023-03-07,80.39,81.355,79.24,79.52,74.5637772224079,97190,0.0,1.0
2023-03-06,83.76,83.76,80.14,80.73,75.6983618607268,118168,0.0,1.0
2023-03-03,83.79,84.67,82.04,84.33,79.073985578039,187985,0.0,1.0
2023-03-02,79.9,83.11,79.9,82.91,77.7424895562103,104886,0.0,1.0
2023-03-01,79.24,81.88,79.24,81.47,76.3922400692854,117628,0.0,1.0
2023-02-28,76.48,80.61,76.17,79.32,74.3762425714461,285301,0.0,1.0
2023-02-27,75.59,78.76,75.2,76.31,71.5538460744712,206358,0.0,1.0
2023-02-24,76.64,77.8,71.43,75.2,70.5130287616333,245616,0.0,1.0
2023-02-23,80.43,80.43,72.1901,78.81,73.8980292114936,332392,0.0,1.0
2023-02-22,84.88,87.535,84.21,85.07,79.7678637865976,168148,0.0,1.0
2023-02-21,87.05,88.64,84.9,85.08,79.7772405191457,102700,0.0,1.0
2023-02-17,89.08,90.01,88.01,88.08,82.5902602835726,128609,0.0,1.0
2023-02-16,88.86,91.75,88.08,88.63,83.1059805737175,90021,0.0,1.0
2023-02-15,87.37,89.98,85.7774,89.91,84.306202339873,152952,0.0,1.0
2023-02-14,85.45,89.2,83.54,89.01,83.4622964105449,87308,0.0,1.0
2023-02-13,83.62,86.37,82.95,85.33,80.011658832848,55648,0.0,1.0
2023-02-10,84.42,84.42,82.15,83.89,78.6614093459231,94243,0.0,1.0
2023-02-09,88.3,88.3,84.2734,84.98,79.6834731936648,79262,0.0,1.0
2023-02-08,89.45,90.2,86.09,86.76,81.3525315872248,98786,0.0,1.0
2023-02-07,88.51,90.68,88.17,90.11,84.4937369908347,82130,0.0,1.0
2023-02-06,94.08,94.54,88.01,89.16,83.6029473987662,113364,0.0,1.0
2023-02-03,91.43,94.55,91.43,93.92,88.0662720916569,111143,0.0,1.0
2023-02-02,90.2,92.88,88.83,92.73,86.9504409184342,118481,0.0,1.0
2023-02-01,87.18,90.73,85.2001,89.84,84.2405652120363,221497,0.0,1.0
2023-01-31,85.97,88.21,85.97,87.52,82.0651632608796,135790,0.0,1.0
2023-01-30,86.11,87.1,85.44,85.67,80.330467739483,48564,0.0,1.0
2023-01-27,88.62,89.38,86.935,87.09,81.6619637613117,51335,0.0,1.0
2023-01-26,88.95,89.4,86.79,89.18,83.6217008638624,45622,0.0,1.0
2023-01-25,84.23,88.41,83.43,88.08,82.5902602835726,70615,0.0,1.0
2023-01-24,84.71,86.62,83.6,85.17,79.8616311120785,95136,0.77,1.0
2023-01-23,84.92,85.91,84.51,85.8,79.7315330395199,74542,0.0,1.0
2023-01-20,85.85,86.73,83.81,85.26,79.2297261882222,147088,0.0,1.0
2023-01-19,86.67,87.75,85.46,85.62,79.5642640890873,107812,0.0,1.0
2023-01-18,88.89,91.8,87.4,87.95,81.7294677252421,99441,0.0,1.0
2023-01-17,88.26,88.81,87.37,88.62,82.35207992963,53467,0.0,1.0
2023-01-13,87.49,89.25,87.16,88.38,82.1290546623866,52300,0.0,1.0
2023-01-12,87.69,89.23,86.66,88.37,82.1197619429181,61128,0.0,1.0
2023-01-11,87.48,87.69,86.12,87.18,81.0139283261695,60636,0.0,1.0
2023-01-10,84.47,87.5,82.85,87.15,80.9860501677641,86241,0.0,1.0
2023-01-09,83.72,86.28,83.72,84.78,78.7836756537354,119772,0.0,1.0
2023-01-06,80.2,83.62,79.45,82.31,76.4883739450219,76460,0.0,1.0
2023-01-05,78.04,80.07,76.21,79.23,73.6262163487315,90910,0.0,1.0
2023-01-04,76.32,79.375,75.57,78.15,72.6226026461361,90278,0.0,1.0
2023-01-03,76.59,78.01,75.07,75.67,70.3180082179542,92459,0.0,1.0
2022-12-30,75.47,76.73,74.79,75.96,70.58749708254,58037,0.0,1.0
2022-12-29,74.82,76.53,74.555,76.4,70.9963767391529,69517,0.0,1.0
2022-12-28,77.03,77.03,74.11,74.49,69.2214673206741,63546,0.0,1.0
2022-12-27,77.87,78.56,76.27,76.69,71.2658656037387,58378,0.0,1.0
2022-12-23,76.3,77.31,76.08,77.08,71.6282816630092,46879,0.0,1.0
2022-12-22,77.41,79.5777,74.44,76.36,70.959205861279,124142,0.0,1.0
2022-12-21,77.79,78.955,77.155,77.95,72.4367482567666,94587,0.0,1.0
2022-12-20,75.13,77.75,74.575,76.28,70.8848641055312,96911,0.0,1.0
2022-12-19,77.98,79.215,73.97,75.13,69.8162013666565,131861,0.0,1.0
2022-12-16,75.54,77.6,75.23,76.81,71.3773782373604,1462618,0.0,1.0
2022-12-15,82.12,82.12,77.63,77.76,72.2601865868656,180325,0.0,1.0
2022-12-14,83.36,84.64,81.3401,83.76,77.8358182679509,159344,0.0,1.0
2022-12-13,85.6,85.6,82.32,83.79,77.8636964263563,367863,0.0,1.0
2022-12-12,80.13,82.76,78.89,82.65,76.8043264069501,239580,0.0,1.0
2022-12-09,80.6,81.89,79.91,80.32,74.6391227707953,171864,0.0,1.0
2022-12-08,81.61,83.23,80.0,81.04,75.3081985725255,118977,0.0,1.0
2022-12-07,83.1,83.69,80.38,80.56,74.8621480380387,94956,0.0,1.0
2022-12-06,84.93,85.51,82.94,83.79,77.8636964263563,91337,0.0,1.0
2022-12-05,90.08,90.155,83.885,84.28,78.3190396803116,109994,0.0,1.0
2022-12-02,87.5,90.46,87.2841,89.79,83.4393281074416,93076,0.0,1.0
2022-12-01,89.79,90.85,87.93,89.12,82.8167159030537,65779,0.0,1.0
2022-11-30,88.2,90.88,86.19,90.4,84.0061839950186,95936,0.0,1.0
2022-11-29,86.63,88.955,86.63,87.19,81.023221045638,62658,0.0,1.0
2022-11-28,88.24,88.7,85.56,85.9,79.8244602342046,75986,0.0,1.0
2022-11-25,89.7,90.32,89.52,90.01,83.6437679357481,20332,0.0,1.0
2022-11-23,89.03,89.77,88.19,89.23,82.918935817207,57934,0.0,1.0
2022-11-22,87.36,89.19,86.735,88.92,82.6308615136842,110607,0.0,1.0
2022-11-21,86.73,87.6,84.0,86.68,80.5492923527457,119985,0.0,1.0
2022-11-18,93.19,93.42,88.48,88.63,82.3613726490984,126606,0.0,1.0
2022-11-17,92.35,93.54,90.955,91.51,85.0376758560194,104111,0.0,1.0
2022-11-16,94.09,95.43,86.3652,95.1,88.3737621452021,61596,0.0,1.0
2022-11-15,95.56,96.46,94.07,94.98,88.2622495115804,99781,0.0,1.0
2022-11-14,92.22,97.58,92.02,94.48,87.7976135381566,111523,0.0,1.0
2022-11-11,92.89,95.01,92.665,93.12,86.5338036904439,162253,0.0,1.0
2022-11-10,86.42,90.53,86.16,90.43,84.034062153424,109445,0.0,1.0
2022-11-09,84.06,84.715,82.56,83.35,77.4548167697434,62686,0.0,1.0
2022-11-08,84.42,85.9,82.855,84.72,78.7279193369245,93516,0.0,1.0
2022-11-07,84.1,85.49,82.61,83.5,77.5942075617705,97078,0.0,1.0
2022-11-04,81.43,84.9441,81.325,84.0,78.0588435351943,82477,0.0,1.0
2022-11-03,78.52,79.63,77.0,79.05,73.4589473982989,62841,0.0,1.0
2022-11-02,82.55,83.18,78.09,78.61,73.050067741686,74560,0.0,1.0
2022-11-01,81.84,84.25,81.84,83.01,77.1388643078152,104161,0.0,1.0
2022-10-31,78.74,81.22,78.42,80.79,75.0758805858136,104828,0.0,1.0
2022-10-28,79.82,80.14,77.165,79.09,73.4961182761728,111190,0.0,1.0
2022-10-27,80.61,81.34,78.9,79.68,74.0443887248129,113459,0.0,1.0
2022-10-26,81.62,82.625,79.79,80.35,74.6670009292007,129718,0.0,1.0
2022-10-25,76.37,81.51,76.37,80.49,74.7970990017594,130964,0.0,1.0
2022-10-24,76.7,78.795,76.11,76.94,71.4981835904506,184508,0.77,1.0
2022-10-21,76.44,78.6245,76.19,77.18,71.0105496012222,274891,0.0,1.0
2022-10-20,70.74,76.3,69.88,75.83,69.7684630248857,470736,0.0,1.0
2022-10-19,67.33,68.4,66.07,66.98,61.6258954689021,126522,0.0,1.0
2022-10-18,69.74,70.69,68.08,68.79,63.2912115453236,98485,0.0,1.0
2022-10-17,66.88,68.8999,66.88,67.82,62.3987493386225,90032,0.0,1.0
2022-10-14,66.86,68.14,64.99,65.42,60.1905954251355,95673,0.0,1.0
2022-10-13,65.02,67.73,63.47,67.24,61.8651121428632,145460,0.0,1.0
2022-10-12,69.52,70.8,65.78,67.72,62.3067429255606,261300,0.0,1.0
2022-10-11,69.49,71.01,68.1,69.78,64.202075034637,188343,0.0,1.0
2022-10-10,68.215,70.035,67.46,69.65,64.0824666976564,91828,0.0,1.0
2022-10-07,69.76,69.76,66.64,67.38,61.9939211211499,98193,0.0,1.0
2022-10-06,69.41,70.94,69.28,70.02,64.4228904259857,121219,0.0,1.0
2022-10-05,70.94,71.25,70.01,70.38,64.7541135130088,181555,0.0,1.0
2022-10-04,68.31,71.77,68.31,71.72,65.9869994480391,171834,0.0,1.0
2022-10-03,63.07,66.74,62.29,66.62,61.294672381879,175821,0.0,1.0
2022-09-30,62.57,63.32,61.29,61.35,56.4459344135136,135263,0.0,1.0
2022-09-29,62.54,63.26,59.24,62.5,57.5040081637262,139992,0.0,1.0
2022-09-28,63.07,63.22,61.94,62.25,57.2739921310713,145249,0.0,1.0
2022-09-27,62.65,64.55,62.13,62.64,57.6328171420129,115977,0.0,1.0
2022-09-26,63.12,63.86,61.315,62.05,57.0899793049473,127906,0.0,1.0
2022-09-23,64.83,64.83,62.29,63.3,58.2400594682219,145965,0.0,1.0
2022-09-22,67.71,67.71,65.93,66.26,60.9634492948559,94021,0.0,1.0
2022-09-21,69.73,70.32,67.04,67.04,61.6810993167392,145178,0.0,1.0
2022-09-20,71.19,71.19,69.26,69.48,63.9260557954511,98812,0.0,1.0
2022-09-19,68.46,72.88,68.46,72.47,66.6770475460038,149668,0.0,1.0
2022-09-16,73.55,73.55,68.92,69.64,64.0732660563502,607674,0.0,1.0
2022-09-15,76.38,77.801,74.01,74.18,68.2503572093633,211712,0.0,1.0
2022-09-14,80.27,80.855,76.15,77.48,71.2865688404081,197019,0.0,1.0
2022-09-13,81.35,83.62,80.47,81.04,74.5619971454139,195455,0.0,1.0
2022-09-12,78.32,84.12,78.32,83.86,77.1565779937612,190627,0.0,1.0
2022-09-09,75.52,77.63,75.51,77.26,71.0841547316717,119410,0.0,1.0
2022-09-08,72.09,75.1,71.48,74.71,68.7379911985917,102008,0.0,1.0
2022-09-07,70.66,72.865,69.3752,72.48,66.68624818731,75743,0.0,1.0
2022-09-06,70.84,71.965,68.81,71.04,65.3613558392177,165681,0.0,1.0
2022-09-02,70.24,71.74,69.22,69.53,63.9720590019821,88580,0.0,1.0
2022-09-01,70.82,70.82,68.47,69.88,64.294081447699,132845,0.0,1.0
2022-08-31,73.32,73.32,71.59,71.76,66.0238020132638,109473,0.0,1.0
2022-08-30,74.6,74.76,71.67,73.27,67.4130988504995,112594,0.0,1.0
2022-08-29,75.13,75.84,74.21,75.13,69.124418133452,75590,0.0,1.0
2022-08-26,79.6,79.6,75.95,76.17,70.0812848292964,58876,0.0,1.0
2022-08-25,77.65,79.6885,77.65,79.15,72.8230759385428,60045,0.0,1.0
2022-08-24,77.09,77.82,76.15,77.65,71.4429797426134,74455,0.0,1.0
2022-08-23,76.05,78.8874,75.76,77.36,71.1761611447337,87481,0.0,1.0
2022-08-22,76.58,76.77,72.738,75.67,69.6212527639865,132227,0.0,1.0
2022-08-19,79.05,79.05,76.75,77.98,71.7466009057179,115850,0.0,1.0
2022-08-18,78.35,81.01,77.94,80.35,73.9271528952864,105653,0.0,1.0
2022-08-17,77.22,78.0,76.73,77.86,71.6361932100435,96648,0.0,1.0
2022-08-16,78.78,79.15,77.86,78.54,72.2618368188649,160842,0.0,1.0
2022-08-15,77.17,79.215,76.0638,78.1,71.8570086013922,168536,0.0,1.0
2022-08-12,76.58,79.165,76.315,78.5,72.2250342536401,130678,0.0,1.0
2022-08-11,77.61,78.64,76.48,76.6,70.4769124054628,90696,0.0,1.0
2022-08-10,73.38,76.94,72.59,76.47,70.3573040684823,165827,0.0,1.0
2022-08-09,72.4,72.4,71.01,71.66,65.9317956002019,75242,0.0,1.0
2022-08-08,73.06,74.84,72.09,72.52,66.7230507525347,169161,0.0,1.0
2022-08-05,70.0,72.73,69.55,72.61,66.8058565242905,148124,0.0,1.0
2022-08-04,72.36,72.96,70.13,70.23,64.6161038934158,143966,0.0,1.0
2022-08-03,73.09,73.12,71.01,72.48,66.68624818731,162457,0.0,1.0
2022-08-02,74.84,76.15,72.68,72.71,66.8978629373525,158348,0.0,1.0
2022-08-01,74.84,75.49,72.88,74.96,68.9680072312466,164061,0.0,1.0
2022-07-29,76.18,77.04,75.31,75.77,69.7132591770485,138943,0.0,1.0
2022-07-28,75.15,75.99,72.83,75.55,69.5108450683122,152692,0.0,1.0
2022-07-27,72.92,75.02,72.92,74.35,68.4067681115687,292712,0.0,1.0
2022-07-26,70.52,73.51,66.25,73.5,67.624713600542,843326,0.0,1.0
2022-07-25,72.89,74.0,71.59,73.4,67.53270718748,249785,0.0,1.0
2022-07-22,72.53,73.44,70.38,71.46,65.7477827740779,197236,0.77,1.0
2022-07-21,73.08,73.98,71.22,72.81,66.2757311889882,195285,0.0,1.0
2022-07-20,74.86,75.56,72.89,74.16,67.5045766374861,253850,0.0,1.0
2022-07-19,72.97,75.6306,71.66,74.66,67.9597045813742,312511,0.0,1.0
2022-07-18,76.45,78.12,71.94,72.59,66.0754748936774,216348,0.0,1.0
2022-07-15,75.43,75.61,73.46,74.79,68.0780378467852,241094,0.0,1.0
2022-07-14,73.09,74.62,72.28,74.37,67.6957303739191,137887,0.0,1.0
2022-07-13,74.2,75.83,73.67,75.12,68.3784222897513,120651,0.0,1.0
2022-07-12,71.97,76.12,71.97,75.07,68.3329094953625,98683,0.0,1.0
2022-07-11,73.52,73.62,72.04,73.25,66.6762437796097,147982,0.0,1.0
2022-07-08,77.92,78.64,73.36,74.02,67.3771408131974,352204,0.0,1.0
2022-07-07,77.12,80.14,77.12,78.32,71.2912411306353,71324,0.0,1.0
2022-07-06,76.79,76.79,73.03,76.11,69.2795756186498,123663,0.0,1.0
2022-07-05,76.73,77.0755,73.79,76.72,69.8348317101933,184953,0.0,1.0
2022-07-01,77.78,80.33,76.4536,79.12,72.0194458408563,124854,0.0,1.0
2022-06-30,77.18,79.77,76.44,79.09,71.992138164223,97283,0.0,1.0
2022-06-29,81.08,81.08,77.59,78.89,71.8100869866677,131349,0.0,1.0
2022-06-28,80.04,81.295,79.98,80.9,73.639701321098,113930,0.0,1.0
2022-06-27,78.19,80.575,77.13,79.07,71.9739330464675,108151,0.0,1.0
2022-06-24,71.24,77.37,71.24,77.26,70.3263698895925,523776,0.0,1.0
2022-06-23,74.09,74.09,69.42,70.87,64.5098347667023,213875,0.0,1.0
2022-06-22,74.91,75.33,72.03,74.29,67.622909902897,133818,0.0,1.0
2022-06-21,79.595,80.21,76.33,76.86,69.962267534482,157482,0.0,1.0
2022-06-17,76.33,77.77,74.14,77.38,70.4356005961256,466492,0.0,1.0
2022-06-16,84.21,84.21,75.31,76.14,69.3068832952831,191706,0.0,1.0
2022-06-15,86.39,87.13,84.9,85.66,77.9725193469129,135300,0.0,1.0
2022-06-14,87.81,88.09,84.48,85.09,77.4536734908804,124217,0.0,1.0
2022-06-13,88.2,89.97,86.805,87.8,79.920466946754,160280,0.0,1.0
2022-06-10,92.56,92.67,90.46,91.03,82.8605934642713,102558,0.0,1.0
2022-06-09,98.36,98.36,93.695,93.78,85.363797155656,103481,0.0,1.0
2022-06-08,102.52,102.54,98.17,99.3,90.3884096561808,84946,0.0,1.0
2022-06-07,103.25,104.3,100.95,103.14,93.8837922652416,99072,0.0,1.0
2022-06-06,102.15,104.64,100.94,104.58,95.1945607436394,76544,0.0,1.0
2022-06-03,103.02,104.64,98.94,101.24,92.1543060784667,75896,0.0,1.0
2022-06-02,100.46,103.99,100.46,103.83,94.5118688278072,89912,0.0,1.0
2022-06-01,102.97,103.75,98.99,99.95,90.9800759832354,104073,0.0,1.0
2022-05-31,101.93,103.77,99.18,102.17,93.0008440540986,133042,0.0,1.0
2022-05-27,101.14,102.54,100.66,102.08,92.9189210241988,77988,0.0,1.0
2022-05-26,98.7,102.44,98.7,100.85,91.799306282234,106235,0.0,1.0
2022-05-25,95.85,98.37,95.84,97.97,89.1777693254384,152245,0.0,1.0
2022-05-24,98.06,98.06,94.55,96.38,87.7304624638742,108960,0.0,1.0
2022-05-23,98.57,99.23,96.97,98.89,90.0152047421926,122560,0.0,1.0
2022-05-20,96.96,99.04,92.73,96.83,88.1400776133735,136953,0.0,1.0
2022-05-19,99.65,100.73,96.3,96.47,87.8123854937741,184968,0.0,1.0
2022-05-18,104.5,107.41,100.8,101.24,92.1543060784667,192047,0.0,1.0
2022-05-17,100.05,104.47,99.76,104.47,95.094432595984,115234,0.0,1.0
2022-05-16,97.21,98.04,95.09,97.85,89.0685386189053,149292,0.0,1.0
2022-05-13,96.18,97.62,94.38,95.34,86.7837963405869,96561,0.0,1.0
2022-05-12,93.19,95.13,90.38,95.05,86.5198221331318,156229,0.0,1.0
2022-05-11,94.02,97.5,93.81,94.65,86.1557197780213,150252,0.0,1.0
2022-05-10,94.53,95.565,90.48,92.93,84.5900796510462,173669,0.0,1.0
2022-05-09,93.51,94.72,92.1158,93.13,84.7721308286014,145733,0.0,1.0
2022-05-06,95.99,97.45,94.29,95.63,87.047770548042,139429,0.0,1.0
2022-05-05,102.55,102.55,93.995,96.3,87.6576419928521,169576,0.0,1.0
2022-05-04,101.74,104.07,100.0,103.97,94.6393046520959,105102,0.0,1.0
2022-05-03,96.4,101.51,96.4,101.19,92.1087932840779,144196,0.0,1.0
2022-05-02,95.7,97.45,94.61,96.9,88.2037955255179,210607,0.0,1.0
2022-04-29,99.29,100.99,96.24,96.5,87.8396931704074,144389,0.0,1.0
2022-04-28,96.56,100.74,96.29,100.0,91.0255887776242,114015,0.0,1.0
2022-04-27,93.72,100.25,93.635,96.56,87.8943085236739,169512,0.0,1.0
2022-04-26,92.44,94.05,90.945,92.8,84.4717463856353,147682,0.0,1.0
2022-04-25,96.15,96.23,89.59,93.48,85.0907203893231,171463,0.0,1.0
2022-04-22,99.0,100.585,95.47,97.48,88.7317439404281,208414,0.77,1.0
2022-04-21,104.45,105.78,99.81,100.69,90.9353618052082,193675,0.0,1.0
2022-04-20,102.33,103.83,100.87,102.12,92.2268263735014,117767,0.0,1.0
2022-04-19,101.53,103.6854,99.79,102.48,92.5519503207641,121847,0.0,1.0
2022-04-18,100.16,103.455,99.85,101.53,91.693984348821,173496,0.0,1.0
2022-04-14,95.69,100.78,95.69,100.49,90.7547373900623,141542,0.0,1.0
2022-04-13,91.54,96.61,91.54,96.05,86.7448753738231,114746,0.0,1.0
2022-04-12,89.77,92.0,89.77,90.84,82.0396093592721,79258,0.0,1.0
2022-04-11,88.57,90.665,88.13,88.81,80.2062715455411,65556,0.0,1.0
2022-04-08,91.06,91.93,88.66,88.77,80.170146662512,75815,0.0,1.0
2022-04-07,91.64,92.31,90.22,91.28,82.4369830725931,130969,0.0,1.0
2022-04-06,91.28,92.34,89.56,91.64,82.7621070198558,78883,0.0,1.0
2022-04-05,94.13,94.82,91.04,91.36,82.5092328386515,78270,0.0,1.0
2022-04-04,94.68,94.68,92.08,93.91,84.8121941317618,78625,0.0,1.0
2022-04-01,94.94,95.9,92.95,94.72,85.5437230131028,112437,0.0,1.0
2022-03-31,94.2,96.16,93.67,94.16,85.0379746506942,95891,0.0,1.0
2022-03-30,95.61,96.89,94.7,94.97,85.7695035320352,86356,0.0,1.0
2022-03-29,92.94,95.5,91.53,95.08,85.8688469603654,160414,0.0,1.0
2022-03-28,95.6,96.06,92.4826,93.28,84.2432272240522,84583,0.0,1.0
2022-03-25,96.73,98.75,95.55,96.41,87.0699993210857,86326,0.0,1.0
2022-03-24,97.48,98.0443,94.71,96.91,87.5215603589505,63079,0.0,1.0
2022-03-23,95.0,97.24,94.54,96.64,87.2777173985035,84127,0.0,1.0
2022-03-22,97.0,97.575,95.07,95.12,85.9049718433946,59349,0.0,1.0
2022-03-21,92.13,96.5,92.13,96.16,86.8442188021533,121177,0.0,1.0
2022-03-18,91.71,92.78,89.99,91.93,83.0240124218173,331778,0.0,1.0
2022-03-17,90.23,93.07,90.23,92.27,83.3310739275654,79108,0.0,1.0
2022-03-16,88.47,91.71,88.47,90.92,82.1118591253305,113199,0.0,1.0
2022-03-15,87.03,88.1,85.045,87.12,78.6799952375582,128447,0.0,1.0
2022-03-14,87.75,90.43,85.82,87.52,79.04124406785,142885,0.0,1.0
2022-03-11,91.31,91.62,86.93,87.18,78.734182562102,79165,0.0,1.0
2022-03-10,90.05,92.13,89.5,91.36,82.5092328386515,53673,0.0,1.0
2022-03-09,88.64,92.52,88.64,90.44,81.6783605289803,85238,0.0,1.0
2022-03-08,88.07,90.26,86.05,88.01,79.4837738849575,115274,0.0,1.0
2022-03-07,94.61,94.61,88.5101,88.73,80.1340217794828,113657,0.0,1.0
2022-03-04,95.82,95.82,92.1643,95.13,85.9140030641519,78306,0.0,1.0
2022-03-03,94.32,97.0725,90.82,96.92,87.5305915797078,127297,0.0,1.0
2022-03-02,92.5,95.0288,92.38,94.21,85.0831307544807,79259,0.0,1.0
2022-03-01,95.7,98.04,90.7611,91.98,83.0691685256038,125298,0.0,1.0
2022-02-28,95.31,98.12,94.08,96.5,87.1512803079014,139571,0.0,1.0
2022-02-25,95.52,98.665,94.99,97.67,88.2079331365049,148934,0.0,1.0
2022-02-24,96.1,98.37,90.09,94.98,85.7785347527925,229280,0.0,1.0
2022-02-23,102.83,104.2899,101.55,102.95,92.9764176963569,82725,0.0,1.0
2022-02-22,104.12,104.5,101.77,102.31,92.39841956789,83239,0.0,1.0
2022-02-18,102.55,104.44,101.93,103.97,93.8976022136011,54882,0.0,1.0
2022-02-17,104.52,105.29,102.16,103.14,93.1480108907456,65755,0.0,1.0
2022-02-16,103.01,106.37,103.01,105.47,95.2522853271954,69363,0.0,1.0
2022-02-15,100.41,103.83,99.875,103.53,93.5002285002801,45459,0.0,1.0
2022-02-14,100.0,100.7,97.625,99.84,90.1677080408381,105527,0.0,1.0
