,JNJ_Open,JNJ_High,JNJ_Low,JNJ_Close,JNJ_Adj Close,JNJ_Volume,JNJ_Dividend Amount,JNJ_Split Coefficient
2011-05-23,65.19,65.69,65.08,65.56,44.475955449185,12020200,0.0,1.0
2011-05-20,66.25,66.33,65.28,65.69,44.5641475512044,12367000,0.0,1.0
2011-05-19,66.53,66.53,65.85,66.39,45.0390281005398,9685100,0.0,1.0
2011-05-18,66.17,66.51,65.94,66.5,45.113652186864,9028400,0.0,1.0
2011-05-17,66.23,66.48,65.855,66.4,45.0458121083875,10784100,0.0,1.0
2011-05-16,66.41,66.79,66.19,66.37,45.0254600848445,11513200,0.0,1.0
2011-05-13,67.09,67.25,65.95,66.62,45.1950602810358,11700900,0.0,1.0
2011-05-12,66.04,67.37,65.8199,67.19,45.5817487283517,15622200,0.0,1.0
2011-05-11,66.32,66.74,65.81,66.57,45.1611402417975,19986100,0.0,1.0
2011-05-10,65.61,65.8,65.28,65.76,44.611635606138,9693100,0.0,1.0
2011-05-09,65.11,65.76,65.07,65.63,44.5234435041185,9003100,0.0,1.0
2011-05-06,65.25,65.5,65.12,65.27,44.2792192216032,11904600,0.0,1.0
2011-05-05,65.45,65.61,64.8,65.01,44.1028350175643,14925200,0.0,1.0
2011-05-04,66.0,66.32,65.37,65.67,44.5505795355091,13408900,0.0,1.0
2011-05-03,66.11,66.46,66.01,66.26,44.9508359985204,13105500,0.0,1.0
2011-05-02,65.92,66.31,65.81,66.21,44.9169159592822,15456200,0.0,1.0
2011-04-29,65.59,65.975,65.4,65.72,44.5844995747474,12100000,0.0,1.0
2011-04-28,65.39,65.74,64.93,65.38,44.3538433079273,13091400,0.0,1.0
2011-04-27,63.45,65.6,63.4,65.57,44.4827394570326,23777500,0.0,1.0
2011-04-26,64.07,65.3,64.07,64.95,44.0621309704784,14500000,0.0,1.0
2011-04-25,63.65,64.2,63.51,64.11,43.4922743112759,7226900,0.0,1.0
2011-04-21,63.81,64.3,63.77,64.07,43.4651382798853,11688100,0.0,1.0
2011-04-20,63.21,64.54,63.18,64.39,43.6822265310101,26732100,0.0,1.0
2011-04-19,62.0,62.87,61.8,62.69,42.5289451969098,26083100,0.0,1.0
2011-04-18,60.45,61.19,60.1,60.46,41.0161114468841,20034800,0.0,1.0
2011-04-15,60.24,60.95,59.98,60.56,41.0839515253606,18608500,0.0,1.0
2011-04-14,59.55,60.12,59.49,60.02,40.7176151015876,10436200,0.0,1.0
2011-04-13,59.66,59.95,59.5143,59.6,40.4326867719864,10509000,0.0,1.0
2011-04-12,59.66,60.08,59.66,59.94,40.6633430388064,9208000,0.0,1.0
2011-04-11,59.54,60.17,59.5,59.86,40.6090709760252,9845800,0.0,1.0
2011-04-08,59.73,59.78,59.31,59.46,40.3377106621193,7853200,0.0,1.0
2011-04-07,59.72,59.76,59.25,59.48,40.3512786778146,9232900,0.0,1.0
2011-04-06,59.7,59.9,59.6,59.66,40.4733908190722,10011200,0.0,1.0
2011-04-05,59.75,59.96,59.48,59.8,40.5683669289393,10557700,0.0,1.0
2011-04-04,59.5,60.18,59.46,60.15,40.805807203607,9415100,0.0,1.0
2011-04-01,59.63,59.64,59.06,59.49,40.3580626856622,9908000,0.0,1.0
2011-03-31,59.21,59.7,59.21,59.25,40.1952464973186,9680200,0.0,1.0
2011-03-30,59.34,59.73,59.24,59.38,40.2834385993381,10736400,0.0,1.0
2011-03-29,58.98,59.31,58.93,59.22,40.1748944737757,9280300,0.0,1.0
2011-03-28,58.98,59.3,58.98,59.24,40.188462489471,8382500,0.0,1.0
2011-03-25,59.01,59.09,58.65,58.98,40.0120782854321,8077400,0.0,1.0
2011-03-24,58.98,59.08,58.73,59.03,40.0459983246704,8655800,0.0,1.0
2011-03-23,58.72,58.89,58.5,58.72,39.8356940813933,9899800,0.0,1.0
2011-03-22,58.8,59.15,58.7,58.79,39.8831821363268,10151800,0.0,1.0
2011-03-21,58.67,59.16,58.67,58.83,39.9103181677174,10692700,0.0,1.0
2011-03-18,58.56,58.69,58.1,58.57,39.7339339636785,14371900,0.0,1.0
2011-03-17,58.21,58.375,57.9,58.13,39.435437618382,12456000,0.0,1.0
2011-03-16,58.57,58.57,57.5,57.66,39.1165892495425,16995600,0.0,1.0
2011-03-15,58.78,58.84,58.02,58.48,39.6728778930497,16016800,0.0,1.0
2011-03-14,59.49,59.49,58.92,59.13,40.1138384031469,11775000,0.0,1.0
2011-03-11,59.24,59.865,59.11,59.69,40.4937428426152,10426600,0.0,1.0
2011-03-10,60.14,60.3,59.4,59.61,40.439470779834,14852300,0.0,1.0
2011-03-09,60.7,61.06,60.32,60.4,40.9754073997983,3110629,0.0,1.0
2011-03-08,60.47,60.99,60.34,60.71,41.1857116430754,2931708,0.0,1.0
2011-03-07,61.09,61.1,60.3,60.4,40.9754073997983,9584000,0.0,1.0
2011-03-04,61.29,61.29,60.34,61.06,41.4231519177431,11432700,0.0,1.0
2011-03-03,61.12,61.2,60.81,61.05,41.4163679098954,7802700,0.0,1.0
2011-03-02,60.5,60.93,60.36,60.81,41.2535517215518,10264600,0.0,1.0
2011-03-01,61.25,61.5,60.6,60.7,41.1789276352277,14035300,0.0,1.0
2011-02-28,59.93,61.45,59.77,61.44,41.6809442159537,20031000,0.0,1.0
2011-02-25,59.92,59.95,59.36,59.64,40.4598228033769,11863700,0.54,1.0
2011-02-24,60.47,60.5,60.03,60.25,40.5068847441585,11766700,0.0,1.0
2011-02-23,60.76,61.08,60.37,60.39,40.6010086257217,12100300,0.0,1.0
2011-02-22,60.68,60.99,60.45,60.65,40.7758101200534,11050500,0.0,1.0
2011-02-18,60.89,61.22,60.55,61.11,41.0850743023324,12393000,0.0,1.0
2011-02-17,60.37,60.93,60.33,60.79,40.8699340016166,7133700,0.0,1.0
2011-02-16,60.61,60.74,60.5,60.52,40.6884093728876,9426400,0.0,1.0
2011-02-15,60.6,60.7,60.48,60.62,40.7556407168613,8572800,0.0,1.0
2011-02-14,60.69,60.98,60.65,60.7,40.8094257920402,8130800,0.0,1.0
2011-02-11,60.74,61.17,60.51,60.7,40.8094257920402,9630800,0.0,1.0
2011-02-10,60.64,61.07,60.42,60.93,40.9640578831798,8627500,0.0,1.0
2011-02-09,60.93,60.94,60.64,60.88,40.9304422111929,8541500,0.0,1.0
2011-02-08,60.94,60.99,60.75,60.94,40.9707810175771,7867600,0.0,1.0
2011-02-07,60.88,60.99,60.65,60.87,40.9237190767955,8217000,0.0,1.0
2011-02-04,60.94,60.99,60.65,60.84,40.9035496736034,9725500,0.0,1.0
2011-02-03,60.66,60.97,60.59,60.8,40.8766571360139,10078900,0.0,1.0
2011-02-02,60.46,60.76,60.28,60.62,40.7556407168613,9994200,0.0,1.0
2011-02-01,59.7,60.74,59.7,60.63,40.7623638512586,14780500,0.0,1.0
2011-01-31,60.16,60.22,59.69,59.77,40.1841742930848,19056200,0.0,1.0
2011-01-28,60.9101,61.0,60.0,60.01,40.3455295186216,15298800,0.0,1.0
2011-01-27,60.64,61.04,60.6,60.68,40.7959795232455,11219500,0.0,1.0
2011-01-26,61.18,61.25,60.6,60.6,40.7421944480665,20262100,0.0,1.0
2011-01-25,60.89,61.625,60.71,61.08,41.0649048991403,28056700,0.0,1.0
2011-01-24,62.56,62.72,62.16,62.22,41.8313422204406,11373000,0.0,1.0
2011-01-21,63.25,63.25,62.46,62.66,42.1271601339249,12932200,0.0,1.0
2011-01-20,62.73,63.1,62.54,62.86,42.2616228218723,11518600,0.0,1.0
2011-01-19,62.05,62.61,62.01,62.56,42.0599287899512,9596700,0.0,1.0
2011-01-18,62.219,62.59,62.01,62.1,41.7506646076721,13944900,0.0,1.0
2011-01-14,62.95,62.97,62.25,62.55,42.0532056555538,11274700,0.0,1.0
2011-01-13,62.56,62.98,62.35,62.91,42.2952384938592,9489700,0.0,1.0
2011-01-12,62.45,62.88,62.32,62.5,42.019589983567,8312700,0.0,1.0
2011-01-11,62.22,62.35,62.0,62.27,41.8649578924274,7372800,0.0,1.0
2011-01-10,62.29,62.4,62.0,62.16,41.7910034140563,9775000,0.0,1.0
2011-01-07,63.2,63.25,62.56,62.6,42.0868213275407,11084800,0.0,1.0
2011-01-06,63.43,63.53,62.9,63.21,42.4969325257803,7606000,0.0,1.0
2011-01-05,63.41,63.54,62.95,63.31,42.564163869754,11837900,0.0,1.0
2011-01-04,63.13,63.35,62.75,63.35,42.5910564073435,12346300,0.0,1.0
2011-01-03,62.63,63.18,62.53,62.82,42.2347302842828,14894800,0.0,1.0
2010-12-31,61.9,62.09,61.75,61.85,41.5825862477379,4981400,0.0,1.0
2010-12-30,62.1,62.19,61.9,61.94,41.6430944573142,5770100,0.0,1.0
2010-12-29,62.12,62.44,62.1101,62.13,41.7708340108642,4968700,0.0,1.0
2010-12-28,62.06,62.3,61.9,62.05,41.7170489356853,6354200,0.0,1.0
2010-12-27,62.19,62.24,61.82,61.93,41.6363713229168,5163700,0.0,1.0
2010-12-23,62.02,62.46,62.02,62.25,41.8515116236327,7229500,0.0,1.0
2010-12-22,62.33,62.4,61.92,62.02,41.6968795324932,8850100,0.0,1.0
2010-12-21,62.79,62.8,62.28,62.34,41.912019833209,7908200,0.0,1.0
2010-12-20,62.54,62.65,62.23,62.49,42.0128668491696,8907000,0.0,1.0
2010-12-17,62.25,62.54,61.98,62.54,42.0464825211564,15961000,0.0,1.0
2010-12-16,62.75,62.79,62.04,62.4,41.9523586395932,11141100,0.0,1.0
2010-12-15,62.93,63.16,62.44,62.57,42.0666519243485,11534100,0.0,1.0
2010-12-14,62.03,62.94,61.8901,62.77,42.201114612296,13491200,0.0,1.0
2010-12-13,61.8301,61.97,61.56,61.86,41.5893093821352,13672100,0.0,1.0
2010-12-10,62.19,62.33,61.69,61.91,41.6229250541221,11457300,0.0,1.0
2010-12-09,62.43,62.96,61.75,62.06,41.7237720700826,12965600,0.0,1.0
2010-12-08,62.22,62.56,62.14,62.45,41.9859743115801,7871900,0.0,1.0
2010-12-07,62.56,62.74,62.25,62.31,41.8918504300169,9528800,0.0,1.0
2010-12-06,62.31,62.48,62.2,62.2,41.8178959516458,8989000,0.0,1.0
2010-12-03,62.51,62.77,62.23,62.56,42.0599287899512,9882800,0.0,1.0
2010-12-02,62.39,62.88,62.27,62.6,42.0868213275407,10160400,0.0,1.0
2010-12-01,62.18,62.48,61.82,62.42,41.965804908388,15364700,0.0,1.0
2010-11-30,61.48,61.8199,61.25,61.55,41.3808922158167,12633500,0.0,1.0
2010-11-29,61.81,62.01,61.39,61.91,41.6229250541221,12019300,0.0,1.0
2010-11-26,62.5,62.57,62.14,62.3,41.8851272956195,4638800,0.54,1.0
2010-11-24,63.03,63.49,62.93,63.29,42.185068531823,9591400,0.0,1.0
2010-11-23,62.99,63.25,62.65,62.87,41.9051233780331,14766500,0.0,1.0
2010-11-22,63.5,63.82,63.09,63.62,42.4050254383723,11179200,0.0,1.0
2010-11-19,63.89,64.22,63.65,63.83,42.5449980152673,12889800,0.0,1.0
2010-11-18,63.47,64.0,63.3,63.83,42.5449980152673,9400100,0.0,1.0
2010-11-17,63.13,63.29,62.92,63.06,42.031765233319,7416900,0.0,1.0
2010-11-16,63.65,63.95,62.65,63.14,42.0850881197552,15651000,0.0,1.0
2010-11-15,64.11,64.69,63.98,64.14,42.7516242002075,12729400,0.0,1.0
2010-11-12,63.69,64.09,63.51,63.67,42.4383522423949,12944800,0.0,1.0
2010-11-11,63.7,63.95,63.58,63.92,42.604986262508,9109500,0.0,1.0
2010-11-10,64.24,64.34,63.55,63.95,42.6249823449215,10795400,0.0,1.0
2010-11-09,64.47,64.5,64.1,64.31,42.8649353338844,9218500,0.0,1.0
2010-11-08,64.56,64.61,64.1,64.33,42.8782660554934,8484400,0.0,1.0
2010-11-05,64.75,64.84,64.1,64.65,43.0915576012381,9276500,0.0,1.0
2010-11-04,64.32,64.92,64.24,64.76,43.1648765700879,11337400,0.0,1.0
2010-11-03,63.99,64.2,63.55,64.19,42.7849510042301,9322100,0.0,1.0
2010-11-02,63.94,64.2,63.72,63.88,42.5783248192899,8632100,0.0,1.0
2010-11-01,63.88,64.09,63.31,63.69,42.451682964004,9356000,0.0,1.0
2010-10-29,63.64,63.84,63.32,63.74,42.4850097680266,9309900,0.0,1.0
2010-10-28,63.94,64.11,63.51,63.56,42.3650332735452,10116000,0.0,1.0
2010-10-27,63.58,63.69,63.28,63.57,42.3716986343497,11916100,0.0,1.0
2010-10-26,63.85,63.95,63.61,63.84,42.5516633760718,7122900,0.0,1.0
2010-10-25,64.04,64.23,63.85,63.98,42.6449784273351,7794700,0.0,1.0
2010-10-22,64.08,64.12,63.64,63.81,42.5316672936582,6774800,0.0,1.0
2010-10-21,63.86,64.22,63.52,63.99,42.6516437881396,11111700,0.0,1.0
2010-10-20,63.32,64.03,63.06,63.6,42.3916947167633,10206800,0.0,1.0
2010-10-19,62.89,63.67,62.5,63.29,42.185068531823,17235400,0.0,1.0
2010-10-18,63.69,63.98,63.25,63.86,42.5649940976808,10814100,0.0,1.0
2010-10-15,63.98,64.0,63.14,63.57,42.3716986343497,13265100,0.0,1.0
2010-10-14,63.79,63.8,63.39,63.74,42.4850097680266,8632700,0.0,1.0
2010-10-13,63.43,63.79,63.29,63.58,42.3783639951542,10104700,0.0,1.0
2010-10-12,63.13,63.44,62.97,63.29,42.185068531823,8707400,0.0,1.0
2010-10-11,63.26,63.31,63.04,63.3,42.1917338926276,6172100,0.0,1.0
2010-10-08,63.38,63.39,63.03,63.23,42.1450763669959,7354800,0.0,1.0
2010-10-07,63.29,63.5,63.0,63.22,42.1384110061914,9826600,0.0,1.0
2010-10-06,62.89,63.26,62.5,63.21,42.1317456453869,11339800,0.0,1.0
2010-10-05,62.08,62.94,62.01,62.8,41.8584658524014,12439400,0.0,1.0
2010-10-04,61.54,61.98,61.3,61.67,41.1052800814904,8703600,0.0,1.0
2010-10-01,62.09,62.25,61.57,61.75,41.1586029679266,9773200,0.0,1.0
2010-09-30,62.49,62.7,61.55,61.96,41.2985755448216,12845600,0.0,1.0
2010-09-29,62.31,62.55,62.13,62.31,41.5318631729798,9590000,0.0,1.0
2010-09-28,61.96,62.6,61.69,62.43,41.6118475026341,12132800,0.0,1.0
2010-09-27,62.22,62.32,61.93,62.03,41.3452330704532,7687600,0.0,1.0
2010-09-24,61.98,62.4,61.83,62.14,41.418552039303,12636900,0.0,1.0
2010-09-23,61.63,62.0,61.57,61.81,41.1985951327537,8393800,0.0,1.0
2010-09-22,61.98,62.5,61.9,61.97,41.3052409056261,9353300,0.0,1.0
2010-09-21,61.86,62.23,61.8,61.94,41.2852448232125,9449200,0.0,1.0
2010-09-20,61.65,62.23,61.51,62.09,41.3852252352804,10991500,0.0,1.0
2010-09-17,61.59,61.72,61.13,61.57,41.0386264734452,12240600,0.0,1.0
2010-09-16,60.82,61.39,60.76,61.29,40.8519963709185,10496300,0.0,1.0
2010-09-15,60.67,61.15,60.5,61.05,40.69202771161,9111500,0.0,1.0
2010-09-14,60.43,60.97,60.25,60.58,40.3787557537974,9912900,0.0,1.0
2010-09-13,60.06,60.38,59.92,60.32,40.2054563728799,10706600,0.0,1.0
2010-09-10,59.94,60.0,59.77,59.98,39.9788341055261,8358800,0.0,1.0
2010-09-09,59.39,60.0282,59.26,59.82,39.8721883326537,14077700,0.0,1.0
2010-09-08,58.42,59.03,58.42,58.85,39.2256483346151,8412500,0.0,1.0
2010-09-07,58.8,58.97,58.63,58.7,39.1256679225472,5625100,0.0,1.0
2010-09-03,58.85,59.0,58.5,58.93,39.2789712210512,7533400,0.0,1.0
2010-09-02,58.52,58.79,58.3,58.61,39.0656796753065,8079700,0.0,1.0
2010-09-01,57.67,58.36,57.44,58.29,38.8523881295618,11603700,0.0,1.0
2010-08-31,57.25,57.44,57.0,57.02,38.0058873073874,14563100,0.0,1.0
2010-08-30,57.6,57.8,57.26,57.3,38.1925174099141,9240100,0.0,1.0
2010-08-27,57.45,57.88,56.99,57.6,38.3924782340497,11674800,0.54,1.0
2010-08-26,58.2,58.22,57.78,57.8,38.1679608174763,12834100,0.0,1.0
2010-08-25,58.0,58.2,57.84,57.98,38.2868229791917,11675000,0.0,1.0
2010-08-24,58.5,58.69,57.8591,58.01,38.3066333394776,14930400,0.0,1.0
2010-08-23,58.98,59.35,58.81,58.87,38.8745303343397,8842900,0.0,1.0
2010-08-20,58.7,58.91,58.49,58.74,38.7886854397675,11286200,0.0,1.0
2010-08-19,59.17,59.18,58.4,58.72,38.7754785329102,11949700,0.0,1.0
2010-08-18,59.46,59.82,59.03,59.35,39.1914960989139,10534900,0.0,1.0
2010-08-17,58.93,59.48,58.5,59.22,39.1056512043417,13479100,0.0,1.0
2010-08-16,57.99,58.11,57.47,58.01,38.3066333394776,8751200,0.0,1.0
2010-08-13,58.49,58.49,58.06,58.15,38.3990816874784,8546700,0.0,1.0
2010-08-12,58.15,58.71,58.1,58.52,38.6434094643376,8240500,0.0,1.0
2010-08-11,58.92,58.95,58.3,58.5,38.6302025574804,11470100,0.0,1.0
2010-08-10,59.41,59.81,58.9,59.43,39.2443237263429,13550800,0.0,1.0
2010-08-09,60.0,60.25,59.79,60.05,39.6537378389179,6674700,0.0,1.0
2010-08-06,59.52,60.0,59.25,59.96,39.5943067580602,8524100,0.0,1.0
2010-08-05,59.53,59.89,59.512,59.76,39.4622376894877,9796700,0.0,1.0
2010-08-04,59.37,59.93,59.23,59.74,39.4490307826304,10508800,0.0,1.0
2010-08-03,58.75,59.6,58.71,59.35,39.1914960989139,10855100,0.0,1.0
2010-08-02,58.5,58.88,58.41,58.72,38.7754785329102,11455600,0.0,1.0
2010-07-30,57.63,58.36,57.27,58.09,38.3594609669066,12978000,0.0,1.0
2010-07-29,58.1,58.27,57.71,57.83,38.1877711777622,13031000,0.0,1.0
2010-07-28,58.14,58.25,57.65,57.83,38.1877711777622,13502100,0.0,1.0
2010-07-27,57.95,58.44,57.62,58.1,38.3660644203352,16964000,0.0,1.0
2010-07-26,57.65,58.01,57.48,57.74,38.1283400969046,11775200,0.0,1.0
2010-07-23,57.28,57.64,57.0,57.63,38.0557021091897,15076600,0.0,1.0
2010-07-22,57.43,57.62,56.86,57.02,37.6528914500433,17972900,0.0,1.0
2010-07-21,58.8,58.8,56.87,57.12,37.7189259843296,25707600,0.0,1.0
2010-07-20,58.45,58.77,58.0,58.58,38.6830301849094,22304800,0.0,1.0
2010-07-19,59.72,59.79,59.365,59.57,39.3367720743437,10277500,0.0,1.0
2010-07-16,60.0,60.19,59.25,59.44,39.2509271797715,17569900,0.0,1.0
2010-07-15,60.62,60.75,59.9,60.26,39.7924103609191,12839300,0.0,1.0
2010-07-14,60.16,60.6755,60.05,60.62,40.0301346843498,9668500,0.0,1.0
2010-07-13,60.59,60.96,60.44,60.5,39.9508932432062,10924500,0.0,1.0
2010-07-12,60.48,60.54,60.06,60.21,39.759393093776,10797200,0.0,1.0
2010-07-09,60.97,61.07,60.38,60.54,39.9773070569207,12174000,0.0,1.0
2010-07-08,60.93,61.73,60.64,61.38,40.5319971449256,15895900,0.0,1.0
2010-07-07,59.33,60.7,59.035,60.61,40.0235312309211,17280000,0.0,1.0
2010-07-06,59.5,59.6,58.669,59.08,39.0132028563409,15461100,0.0,1.0
2010-07-02,59.42,59.59,58.85,59.08,39.0132028563409,10534400,0.0,1.0
2010-07-01,59.07,59.25,58.65,59.07,39.0065994029122,17973500,0.0,1.0
2010-06-30,59.04,59.61,58.94,59.06,38.9999959494836,15802100,0.0,1.0
2010-06-29,58.98,59.42,58.68,59.24,39.1188581111989,20236500,0.0,1.0
2010-06-28,58.99,59.79,58.81,59.45,39.2575306332002,3826200,0.0,1.0
2010-06-25,59.63,59.68,58.63,58.7,38.762271626053,13560100,0.0,1.0
2010-06-24,59.03,59.94,59.03,59.6,39.3565824346296,18216100,0.0,1.0
2010-06-23,59.16,59.42,58.71,59.24,39.1188581111989,12659500,0.0,1.0
2010-06-22,59.25,60.09,59.12,59.16,39.0660304837699,13823800,0.0,1.0
2010-06-21,59.5,59.8,58.92,59.13,39.046220123484,12143600,0.0,1.0
2010-06-18,59.18,59.29,58.85,59.18,39.0792373906272,16838200,0.0,1.0
2010-06-17,59.28,59.44,58.65,59.18,39.0792373906272,11723100,0.0,1.0
2010-06-16,59.25,59.58,58.78,59.24,39.1188581111989,8636300,0.0,1.0
2010-06-15,58.93,59.16,58.55,59.14,39.0528235769127,11103200,0.0,1.0
2010-06-14,58.7,59.1,58.38,58.42,38.5773749300514,10524000,0.0,1.0
2010-06-11,58.17,58.48,57.935,58.46,38.6037887437659,14713000,0.0,1.0
2010-06-10,58.72,59.13,58.35,58.5,38.6302025574804,16995200,0.0,1.0
2010-06-09,58.8,58.94,57.94,58.17,38.4122885943356,13173000,0.0,1.0
2010-06-08,58.15,58.71,57.87,58.64,38.7226509054812,14941500,0.0,1.0
2010-06-07,58.17,58.55,58.0,58.0,38.3000298860489,13843300,0.0,1.0
2010-06-04,58.96,59.0307,57.76,58.01,38.3066333394776,21785400,0.0,1.0
2010-06-03,59.89,60.15,59.55,59.77,39.4688411429163,14254200,0.0,1.0
2010-06-02,59.07,59.73,58.69,59.73,39.4424273292018,15581800,0.0,1.0
2010-06-01,58.21,59.41,57.55,58.76,38.8018923466247,19508400,0.0,1.0
2010-05-28,58.72,59.12,58.19,58.3,38.4981334889078,26815900,0.0,1.0
2010-05-27,59.74,59.89,58.71,59.03,38.9801855891977,29926600,0.54,1.0
2010-05-26,60.83,60.83,59.65,59.66,39.0390779293526,18914100,0.0,1.0
2010-05-25,59.71,60.41,59.15,60.35,39.4905858705403,21179000,0.0,1.0
2010-05-24,60.62,61.45,60.21,60.57,39.6345449242522,13993300,0.0,1.0
2010-05-21,59.78,60.9599,59.51,60.88,39.8373963181192,21813000,0.0,1.0
2010-05-20,61.82,61.84,60.55,60.55,39.6214577375512,24098700,0.0,1.0
2010-05-19,62.69,62.959,62.05,62.22,40.7142378270922,18863200,0.0,1.0
2010-05-18,63.44,63.56,62.85,62.97,41.2050073283831,18480900,0.0,1.0
2010-05-17,64.06,64.24,63.2,63.88,41.8004743232827,10260800,0.0,1.0
2010-05-14,64.71,64.79,63.41,63.97,41.8593666634376,12505100,0.0,1.0
2010-05-13,64.84,65.16,64.51,64.67,42.3174181979758,12337000,0.0,1.0
2010-05-12,64.85,65.05,64.49,64.9,42.4679208450383,11036800,0.0,1.0
2010-05-11,64.23,65.09,64.18,64.67,42.3174181979758,10879000,0.0,1.0
2010-05-10,64.91,65.36,64.0,64.75,42.3697669447801,18445400,0.0,1.0
2010-05-07,63.26,63.6,62.09,63.31,41.4274895023016,20467100,0.0,1.0
2010-05-06,65.04,65.1,60.03,63.4,41.4863818424565,24410000,0.0,1.0
2010-05-05,64.58,65.29,64.44,65.14,42.6249670854514,13143700,0.0,1.0
2010-05-04,65.07,65.281,64.41,64.7,42.3370489780274,14895700,0.0,1.0
2010-05-03,65.16,65.62,64.545,65.33,42.7492953591118,15310500,0.0,1.0
2010-04-30,65.13,65.34,64.3,64.3,42.0753052440056,14255900,0.0,1.0
2010-04-29,64.85,65.34,64.85,65.01,42.5399003718943,7930100,0.0,1.0
2010-04-28,64.43,64.86,64.25,64.62,42.2847002312231,12476600,0.0,1.0
2010-04-27,64.57,64.88,64.21,64.28,42.0622180573045,11862200,0.0,1.0
2010-04-26,64.99,65.2,64.72,64.76,42.3763105381307,9281500,0.0,1.0
2010-04-23,64.71,65.04,64.33,65.04,42.559531151946,11674900,0.0,1.0
2010-04-22,65.18,65.24,64.33,64.78,42.3893977248318,19583000,0.0,1.0
2010-04-21,65.98,65.98,65.07,65.39,42.788556919215,13355700,0.0,1.0
2010-04-20,66.03,66.2,65.73,65.99,43.1811725202477,11916400,0.0,1.0
2010-04-19,65.06,66.1,65.06,66.03,43.2073468936499,14626300,0.0,1.0
2010-04-16,65.34,65.65,64.89,65.02,42.5464439652449,15742500,0.0,1.0
2010-04-15,65.29,65.54,65.13,65.51,42.8670800394216,8656900,0.0,1.0
2010-04-14,65.43,65.6,65.18,65.49,42.8539928527205,10501900,0.0,1.0
2010-04-13,65.06,65.85,64.91,65.68,42.9783211263808,12481600,0.0,1.0
2010-04-12,65.11,65.21,64.93,65.11,42.6053363053998,8692200,0.0,1.0
2010-04-09,64.88,65.17,64.78,65.14,42.6249670854514,6972700,0.0,1.0
2010-04-08,65.19,65.19,64.77,64.93,42.48755162509,8962600,0.0,1.0
2010-04-07,65.24,65.49,65.08,65.22,42.6773158322558,9409400,0.0,1.0
2010-04-06,65.13,65.445,65.0,65.31,42.7362081724107,8260100,0.0,1.0
2010-04-05,65.77,65.89,65.38,65.4,42.7951005125656,8617600,0.0,1.0
2010-04-01,65.37,65.77,65.24,65.77,43.0372134665357,10600600,0.0,1.0
2010-03-31,64.84,65.31,64.7,65.2,42.6642286455547,11939100,0.0,1.0
2010-03-30,64.95,64.98,64.56,64.9,42.4679208450383,8311600,0.0,1.0
2010-03-29,64.46,64.935,64.4,64.82,42.415572098234,7812900,0.0,1.0
2010-03-26,64.68,64.72,64.33,64.38,42.12765399081,9450400,0.0,1.0
2010-03-25,65.04,65.25,64.53,64.57,42.2519822644703,10496600,0.0,1.0
2010-03-24,65.31,65.31,64.75,64.75,42.3697669447801,9312500,0.0,1.0
2010-03-23,65.18,65.39,64.87,65.36,42.7689261391634,9453900,0.0,1.0
2010-03-22,65.07,65.44,64.98,65.1,42.5987927120492,8803800,0.0,1.0
2010-03-19,65.25,65.49,64.81,65.11,42.6053363053998,23117600,0.0,1.0
2010-03-18,64.58,65.15,64.37,65.06,42.572618338647,11742100,0.0,1.0
2010-03-17,64.72,64.74,64.48,64.65,42.3043310112747,8060700,0.0,1.0
2010-03-16,64.7,64.72,64.23,64.53,42.2258078910682,8882000,0.0,1.0
2010-03-15,64.14,64.57,64.07,64.57,42.2519822644703,7444700,0.0,1.0
2010-03-12,64.26,64.26,63.85,64.18,41.9967821237991,8223000,0.0,1.0
2010-03-11,64.15,64.22,63.6,64.22,42.0229564972012,9957800,0.0,1.0
2010-03-10,64.49,64.56,64.15,64.29,42.0687616506551,8436600,0.0,1.0
2010-03-09,64.55,64.55,64.09,64.27,42.055674463954,8827100,0.0,1.0
2010-03-08,64.08,64.41,64.02,64.2,42.0098693105002,33380500,0.0,1.0
2010-03-05,63.66,64.07,63.55,64.04,41.9051718168914,10633600,0.0,1.0
2010-03-04,63.4,63.7,63.37,63.57,41.5976229294158,8067200,0.0,1.0
2010-03-03,63.59,63.75,63.22,63.4,41.4863818424565,9360400,0.0,1.0
2010-03-02,63.31,63.64,63.02,63.44,41.5125562158587,9014000,0.0,1.0
2010-03-01,63.27,63.46,63.17,63.39,41.479838249106,9219400,0.0,1.0
2010-02-26,63.46,63.59,63.0,63.0,41.2246381084347,9357800,0.0,1.0
2010-02-25,62.79,63.35,62.52,63.28,41.40785872225,10528900,0.0,1.0
2010-02-24,63.55,63.85,63.25,63.45,41.5190998092093,8519300,0.0,1.0
2010-02-23,63.56,63.85,63.23,63.31,41.4274895023016,12481400,0.0,1.0
2010-02-22,63.81,64.1,63.39,63.49,41.5452741826115,9839700,0.0,1.0
2010-02-19,64.15,64.46,63.62,63.81,41.7546691698289,14222300,0.49,1.0
2010-02-18,63.98,64.7,63.95,64.04,41.585832249391,8260600,0.0,1.0
2010-02-17,63.63,64.36,63.61,63.98,41.5468698831361,9485500,0.0,1.0
2010-02-16,63.25,63.71,62.82,63.61,41.3066019578976,10212400,0.0,1.0
2010-02-12,62.61,63.0,62.11,62.72,40.7286601917833,12335800,0.0,1.0
2010-02-11,62.62,63.21,62.26,62.91,40.8520410182572,8353600,0.0,1.0
2010-02-10,62.79,63.07,62.21,62.73,40.7351539194925,10115800,0.0,1.0
