,SPSC_Open,SPSC_High,SPSC_Low,SPSC_Close,SPSC_Adj Close,SPSC_Volume,SPSC_Dividend Amount,SPSC_Split Coefficient
2016-04-01,43.0,43.0,41.85,42.59,21.295,159036,0.0,1.0
2016-03-31,42.22,43.7,41.67,42.94,21.47,199016,0.0,1.0
2016-03-30,41.28,43.0589,41.0,42.34,21.17,222555,0.0,1.0
2016-03-29,39.92,41.09,39.41,40.95,20.475,243874,0.0,1.0
2016-03-28,39.21,40.94,39.01,40.16,20.08,224445,0.0,1.0
2016-03-24,39.17,39.43,38.35,39.24,19.62,225878,0.0,1.0
2016-03-23,40.23,40.51,39.29,39.31,19.655,166736,0.0,1.0
2016-03-22,40.72,41.175,40.1,40.2,20.1,139466,0.0,1.0
2016-03-21,40.67,41.4,40.65,40.97,20.485,189467,0.0,1.0
2016-03-18,42.0,42.25,40.57,40.65,20.325,252329,0.0,1.0
2016-03-17,40.81,42.47,40.81,42.11,21.055,157505,0.0,1.0
2016-03-16,40.16,41.14,39.92,41.08,20.54,117927,0.0,1.0
2016-03-15,41.21,41.71,39.87,40.16,20.08,226673,0.0,1.0
2016-03-14,40.84,41.6,40.65,41.41,20.705,105369,0.0,1.0
2016-03-11,41.98,42.61,40.42,41.14,20.57,163730,0.0,1.0
2016-03-10,41.9,41.96,40.26,41.5,20.75,209183,0.0,1.0
2016-03-09,41.875,42.29,40.92,41.98,20.99,165772,0.0,1.0
2016-03-08,43.03,44.585,41.5203,41.59,20.795,356173,0.0,1.0
2016-03-07,44.4,44.73,41.836,42.79,21.395,312058,0.0,1.0
2016-03-04,45.75,45.75,44.14,44.61,22.305,297846,0.0,1.0
2016-03-03,45.31,45.81,44.96,45.64,22.82,99501,0.0,1.0
2016-03-02,45.35,45.51,44.72,45.36,22.68,88592,0.0,1.0
2016-03-01,45.3,45.73,42.58,45.29,22.645,97744,0.0,1.0
2016-02-29,44.62,45.805,44.44,44.72,22.36,179369,0.0,1.0
2016-02-26,43.87,44.65,43.75,44.6,22.3,104906,0.0,1.0
2016-02-25,44.0,45.31,43.51,43.65,21.825,154852,0.0,1.0
2016-02-24,42.22,43.88,41.78,43.84,21.92,142613,0.0,1.0
2016-02-23,42.2,42.8592,42.01,42.62,21.31,123451,0.0,1.0
2016-02-22,42.17,42.44,41.7,42.42,21.21,184996,0.0,1.0
2016-02-19,41.67,42.57,41.6175,42.02,21.01,176773,0.0,1.0
2016-02-18,41.22,42.265,41.19,41.8,20.9,387385,0.0,1.0
2016-02-17,41.57,41.72,40.4601,41.4,20.7,291020,0.0,1.0
2016-02-16,41.53,42.428,41.105,41.65,20.825,265679,0.0,1.0
2016-02-12,40.61,41.745,40.07,41.13,20.565,318612,0.0,1.0
2016-02-11,40.61,42.08,40.23,40.52,20.26,258067,0.0,1.0
2016-02-10,41.86,42.61,41.125,41.3,20.65,295156,0.0,1.0
2016-02-09,44.65,46.01,41.31,41.47,20.735,317241,0.0,1.0
2016-02-08,47.51,47.8,44.48,45.32,22.66,270219,0.0,1.0
2016-02-05,49.4,49.4,47.74,48.08,24.04,210281,0.0,1.0
2016-02-04,57.97,57.97,48.06,49.4,24.7,1114885,0.0,1.0
2016-02-03,63.54,63.81,61.82,61.94,30.97,132272,0.0,1.0
2016-02-02,64.47,64.47,61.745,63.1,31.55,168768,0.0,1.0
2016-02-01,64.87,65.77,64.29,64.98,32.49,101990,0.0,1.0
2016-01-29,64.71,65.86,63.435,65.28,32.64,118844,0.0,1.0
2016-01-28,64.88,65.2,64.0,64.6,32.3,102751,0.0,1.0
2016-01-27,64.59,65.06,63.27,64.16,32.08,105093,0.0,1.0
2016-01-26,65.16,65.46,64.25,64.94,32.47,98499,0.0,1.0
2016-01-25,65.65,66.1499,64.28,64.99,32.495,118769,0.0,1.0
2016-01-22,64.06,66.17,63.84,65.72,32.86,111702,0.0,1.0
2016-01-21,63.25,63.53,61.67,63.18,31.59,105131,0.0,1.0
2016-01-20,61.68,64.05,59.21,63.4,31.7,141300,0.0,1.0
2016-01-19,62.69,63.48,61.28,62.21,31.105,144256,0.0,1.0
2016-01-15,61.36,62.44,59.83,62.36,31.18,201054,0.0,1.0
2016-01-14,60.57,63.52,59.365,63.27,31.635,170974,0.0,1.0
2016-01-13,62.56,63.645,59.56,60.32,30.16,143723,0.0,1.0
2016-01-12,63.25,63.7,61.71,62.48,31.24,68454,0.0,1.0
2016-01-11,61.54,63.02,61.17,62.83,31.415,95489,0.0,1.0
2016-01-08,63.93,64.8197,61.2,61.59,30.795,146877,0.0,1.0
2016-01-07,63.9,65.33,63.33,63.98,31.99,143259,0.0,1.0
2016-01-06,65.96,67.095,64.46,64.64,32.32,180804,0.0,1.0
2016-01-05,68.14,68.14,66.34,66.79,33.395,55838,0.0,1.0
2016-01-04,69.16,69.479,66.8,67.8,33.9,77673,0.0,1.0
2015-12-31,70.92,71.82,70.1,70.21,35.105,84459,0.0,1.0
2015-12-30,71.9,72.77,70.83,71.05,35.525,51906,0.0,1.0
2015-12-29,71.31,72.639,70.39,71.8,35.9,47911,0.0,1.0
2015-12-28,70.72,71.25,70.27,71.16,35.58,49785,0.0,1.0
2015-12-24,71.03,71.775,71.03,71.28,35.64,45367,0.0,1.0
2015-12-23,70.68,71.56,70.285,71.17,35.585,65980,0.0,1.0
2015-12-22,70.47,70.92,69.19,70.49,35.245,69019,0.0,1.0
2015-12-21,71.25,71.48,69.52,70.29,35.145,50937,0.0,1.0
2015-12-18,71.04,71.88,70.3,70.7,35.35,98915,0.0,1.0
2015-12-17,72.85,73.4999,71.16,71.46,35.73,73004,0.0,1.0
2015-12-16,70.69,72.7,70.65,72.44,36.22,93299,0.0,1.0
2015-12-15,69.81,70.72,69.36,70.41,35.205,76603,0.0,1.0
2015-12-14,68.54,69.6,67.94,69.24,34.62,91553,0.0,1.0
2015-12-11,69.33,69.8,68.23,68.52,34.26,46762,0.0,1.0
2015-12-10,70.66,71.47,69.91,70.26,35.13,51239,0.0,1.0
2015-12-09,71.55,72.6799,69.895,70.58,35.29,101790,0.0,1.0
2015-12-08,70.2,72.27,70.07,71.63,35.815,119689,0.0,1.0
2015-12-07,72.54,72.54,70.415,71.12,35.56,103288,0.0,1.0
2015-12-04,73.01,73.58,70.87,72.79,36.395,52548,0.0,1.0
2015-12-03,74.62,75.47,71.81,73.07,36.535,52841,0.0,1.0
2015-12-02,73.85,75.2,73.85,74.28,37.14,136687,0.0,1.0
2015-12-01,74.35,74.88,72.61,74.15,37.075,75216,0.0,1.0
2015-11-30,74.75,74.8,73.75,74.32,37.16,80634,0.0,1.0
2015-11-27,73.76,75.05,73.36,74.26,37.13,46904,0.0,1.0
2015-11-25,72.36,73.89,72.0,73.5,36.75,75671,0.0,1.0
2015-11-24,72.49,72.87,72.14,72.49,36.245,59476,0.0,1.0
2015-11-23,72.41,73.58,72.4,72.66,36.33,84622,0.0,1.0
2015-11-20,72.9,73.93,72.43,72.6,36.3,61610,0.0,1.0
2015-11-19,72.61,73.225,72.19,72.41,36.205,46019,0.0,1.0
2015-11-18,72.23,73.255,71.38,72.96,36.48,47788,0.0,1.0
2015-11-17,71.61,72.42,68.01,72.32,36.16,98140,0.0,1.0
2015-11-16,71.17,71.74,71.0,71.33,35.665,115968,0.0,1.0
2015-11-13,72.8,73.17,71.14,71.4,35.7,78454,0.0,1.0
2015-11-12,74.24,74.605,73.18,73.32,36.66,89341,0.0,1.0
2015-11-11,75.38,76.34,74.6,74.66,37.33,82938,0.0,1.0
2015-11-10,73.97,75.59,73.34,75.22,37.61,65373,0.0,1.0
2015-11-09,75.93,75.93,74.05,74.34,37.17,87504,0.0,1.0
2015-11-06,74.19,76.37,74.19,76.37,38.185,67524,0.0,1.0
2015-11-05,74.57,74.995,74.16,74.57,37.285,54046,0.0,1.0
2015-11-04,74.06,74.85,72.54,74.29,37.145,53295,0.0,1.0
2015-11-03,73.52,74.25,72.79,73.85,36.925,86886,0.0,1.0
2015-11-02,71.74,74.0,71.74,73.94,36.97,110231,0.0,1.0
2015-10-30,71.79,72.138,71.29,71.82,35.91,71549,0.0,1.0
2015-10-29,71.85,72.04,71.17,71.7,35.85,62742,0.0,1.0
2015-10-28,71.95,73.674,70.5,71.84,35.92,107258,0.0,1.0
2015-10-27,73.63,73.63,71.1,71.79,35.895,83147,0.0,1.0
2015-10-26,74.42,74.79,73.54,73.77,36.885,86181,0.0,1.0
2015-10-23,76.48,76.87,72.81,74.45,37.225,142736,0.0,1.0
2015-10-22,74.31,75.3503,73.95,75.08,37.54,116039,0.0,1.0
2015-10-21,76.08,76.155,73.72,73.98,36.99,125976,0.0,1.0
2015-10-20,76.89,76.94,74.8001,75.96,37.98,51600,0.0,1.0
2015-10-19,76.13,77.19,75.768,76.74,38.37,80428,0.0,1.0
2015-10-16,76.63,76.805,75.425,76.76,38.38,63230,0.0,1.0
2015-10-15,73.89,76.31,73.7,76.3,38.15,78669,0.0,1.0
2015-10-14,75.92,76.51,73.72,73.81,36.905,52980,0.0,1.0
2015-10-13,77.28,77.865,75.76,76.03,38.015,117135,0.0,1.0
2015-10-12,77.51,78.29,77.03,77.32,38.66,126872,0.0,1.0
2015-10-09,77.3,77.9,76.872,77.15,38.575,86734,0.0,1.0
2015-10-08,76.34,77.04,75.94,76.95,38.475,140941,0.0,1.0
2015-10-07,74.44,77.25,73.58,76.95,38.475,141021,0.0,1.0
2015-10-06,73.83,74.89,73.31,73.85,36.925,110491,0.0,1.0
2015-10-05,71.52,74.95,70.4506,74.39,37.195,186880,0.0,1.0
2015-10-02,67.18,70.53,65.43,70.52,35.26,151435,0.0,1.0
2015-10-01,67.79,68.2,66.65,67.71,33.855,116207,0.0,1.0
2015-09-30,67.73,68.46,66.9,67.89,33.945,97159,0.0,1.0
2015-09-29,67.09,67.49,66.02,67.07,33.535,106092,0.0,1.0
2015-09-28,68.52,68.59,66.2,67.23,33.615,82978,0.0,1.0
2015-09-25,70.3,70.3,68.22,68.44,34.22,83406,0.0,1.0
2015-09-24,69.93,70.03,68.3,69.62,34.81,90048,0.0,1.0
2015-09-23,69.87,70.45,69.55,70.22,35.11,56741,0.0,1.0
2015-09-22,69.31,70.03,69.04,69.86,34.93,55478,0.0,1.0
2015-09-21,69.74,71.105,69.04,69.85,34.925,42966,0.0,1.0
2015-09-18,68.53,70.17,68.53,69.07,34.535,75552,0.0,1.0
2015-09-17,67.2835,70.33,67.2835,69.76,34.88,61897,0.0,1.0
2015-09-16,68.76,69.75,68.76,69.19,34.595,38959,0.0,1.0
2015-09-15,67.64,69.42,67.64,68.9,34.45,34139,0.0,1.0
2015-09-14,68.12,68.12,67.29,67.75,33.875,46004,0.0,1.0
2015-09-11,67.09,68.23,66.765,67.97,33.985,40684,0.0,1.0
2015-09-10,67.9,68.57,67.3,67.56,33.78,27072,0.0,1.0
2015-09-09,69.06,69.459,67.65,67.89,33.945,60468,0.0,1.0
2015-09-08,67.24,68.89,66.7901,68.65,34.325,43311,0.0,1.0
2015-09-04,66.31,67.05,66.0401,66.7,33.35,33608,0.0,1.0
2015-09-03,68.04,68.54,67.22,67.28,33.64,55566,0.0,1.0
2015-09-02,66.96,68.16,65.9,68.11,34.055,77076,0.0,1.0
2015-09-01,67.33,67.85,66.41,66.6,33.3,65575,0.0,1.0
2015-08-31,68.85,69.39,67.82,68.02,34.01,71108,0.0,1.0
2015-08-28,67.68,68.78,67.68,68.78,34.39,51231,0.0,1.0
2015-08-27,68.0,68.16,66.42,68.14,34.07,102254,0.0,1.0
2015-08-26,67.48,67.96,65.5,67.58,33.79,106758,0.0,1.0
2015-08-25,68.77,68.77,65.75,66.02,33.01,155438,0.0,1.0
2015-08-24,67.35,69.37,65.17,66.22,33.11,211949,0.0,1.0
2015-08-21,66.51,68.5,66.266,67.83,33.915,98222,0.0,1.0
2015-08-20,68.87,69.48,67.5,67.6,33.8,93252,0.0,1.0
2015-08-19,70.03,70.213,68.95,69.96,34.98,74357,0.0,1.0
2015-08-18,71.87,72.09,69.66,70.23,35.115,83442,0.0,1.0
2015-08-17,70.94,72.13,70.5,72.05,36.025,129395,0.0,1.0
2015-08-14,70.14,71.65,69.71,71.37,35.685,81942,0.0,1.0
2015-08-13,70.51,71.8,69.76,70.4,35.2,69768,0.0,1.0
2015-08-12,71.53,72.05,69.03,70.7,35.35,121856,0.0,1.0
2015-08-11,73.31,73.67,71.67,71.77,35.885,121477,0.0,1.0
2015-08-10,72.52,74.21,72.52,73.77,36.885,58735,0.0,1.0
2015-08-07,71.38,72.67,70.6,72.56,36.28,122621,0.0,1.0
2015-08-06,72.17,72.49,70.98,71.71,35.855,93901,0.0,1.0
2015-08-05,72.35,72.955,72.0,72.21,36.105,66621,0.0,1.0
2015-08-04,72.2,72.88,71.91,72.06,36.03,42983,0.0,1.0
2015-08-03,72.0,72.99,70.67,71.94,35.97,92020,0.0,1.0
2015-07-31,71.13,72.48,71.13,72.15,36.075,78290,0.0,1.0
2015-07-30,70.68,71.47,69.85,71.24,35.62,60994,0.0,1.0
2015-07-29,71.1,71.33,69.32,70.78,35.39,139610,0.0,1.0
2015-07-28,72.44,73.09,69.06,71.04,35.52,196513,0.0,1.0
2015-07-27,72.83,73.59,72.16,72.5,36.25,139201,0.0,1.0
2015-07-24,73.26,77.8,70.57,72.96,36.48,200305,0.0,1.0
2015-07-23,75.33,75.33,71.84,72.32,36.16,128886,0.0,1.0
2015-07-22,74.3927,75.22,73.94,74.13,37.065,133895,0.0,1.0
2015-07-21,74.79,75.58,74.4701,74.91,37.455,80561,0.0,1.0
2015-07-20,75.35,76.07,74.3501,75.08,37.54,78770,0.0,1.0
2015-07-17,73.88,76.46,73.64,75.08,37.54,308222,0.0,1.0
2015-07-16,71.67,74.07,71.2,73.62,36.81,157005,0.0,1.0
2015-07-15,71.31,71.57,68.74,71.14,35.57,131168,0.0,1.0
2015-07-14,69.9,71.92,69.585,71.16,35.58,111995,0.0,1.0
2015-07-13,69.74,70.0,69.26,69.98,34.99,147725,0.0,1.0
2015-07-10,70.0,70.0,68.91,69.56,34.78,53385,0.0,1.0
2015-07-09,68.71,70.0,67.68,69.26,34.63,94264,0.0,1.0
2015-07-08,66.65,68.3,66.65,68.05,34.025,66769,0.0,1.0
2015-07-07,66.8,67.85,65.34,67.63,33.815,165502,0.0,1.0
2015-07-06,66.76,67.355,65.9,66.99,33.495,53623,0.0,1.0
2015-07-02,66.58,67.11,65.535,66.81,33.405,65712,0.0,1.0
2015-07-01,66.38,66.92,65.6,66.92,33.46,126608,0.0,1.0
2015-06-30,66.9,67.45,65.46,65.8,32.9,99607,0.0,1.0
2015-06-29,69.09,69.28,66.65,66.65,33.325,61736,0.0,1.0
2015-06-26,69.4,69.81,68.97,69.37,34.685,155251,0.0,1.0
2015-06-25,69.51,69.75,68.65,69.05,34.525,101459,0.0,1.0
2015-06-24,69.49,69.52,68.64,69.0,34.5,82125,0.0,1.0
2015-06-23,69.88,70.0,69.07,69.79,34.895,49317,0.0,1.0
2015-06-22,69.74,70.0,69.07,69.86,34.93,71703,0.0,1.0
2015-06-19,68.36,69.99,68.0,69.54,34.77,113775,0.0,1.0
2015-06-18,67.01,68.39,66.1,68.16,34.08,130464,0.0,1.0
2015-06-17,66.77,67.36,65.61,66.57,33.285,60555,0.0,1.0
2015-06-16,65.44,67.16,65.44,66.5,33.25,112850,0.0,1.0
2015-06-15,66.41,66.74,65.34,65.68,32.84,63000,0.0,1.0
2015-06-12,68.03,68.36,66.78,66.88,33.44,47759,0.0,1.0
2015-06-11,68.88,69.57,67.74,68.01,34.005,129346,0.0,1.0
2015-06-10,66.17,68.95,66.17,68.88,34.44,82687,0.0,1.0
2015-06-09,66.25,66.25,65.0672,65.7,32.85,25413,0.0,1.0
2015-06-08,65.88,66.32,65.44,66.07,33.035,61738,0.0,1.0
2015-06-05,65.56,66.42,65.1901,66.36,33.18,44495,0.0,1.0
2015-06-04,65.95,66.49,65.2,65.49,32.745,55448,0.0,1.0
2015-06-03,65.22,66.82,65.13,66.43,33.215,33482,0.0,1.0
2015-06-02,65.38,66.058,64.5,65.19,32.595,45291,0.0,1.0
2015-06-01,65.5,66.15,64.7437,65.48,32.74,82886,0.0,1.0
2015-05-29,66.09,66.395,64.85,65.02,32.51,67381,0.0,1.0
2015-05-28,66.06,66.24,65.02,66.24,33.12,90142,0.0,1.0
2015-05-27,65.87,66.4,64.99,66.06,33.03,70309,0.0,1.0
2015-05-26,65.9,66.06,64.46,65.54,32.77,58160,0.0,1.0
2015-05-22,67.0,67.24,65.85,66.01,33.005,55085,0.0,1.0
2015-05-21,67.99,68.22,67.17,67.3,33.65,47144,0.0,1.0
2015-05-20,69.37,69.37,68.18,68.3,34.15,62092,0.0,1.0
2015-05-19,67.68,69.23,67.18,69.07,34.535,75856,0.0,1.0
2015-05-18,66.93,68.14,66.76,67.9,33.95,42841,0.0,1.0
2015-05-15,67.3,67.57,66.91,66.95,33.475,31624,0.0,1.0
2015-05-14,66.49,67.73,66.437,67.37,33.685,38540,0.0,1.0
2015-05-13,65.8,67.26,65.8,66.5,33.25,40880,0.0,1.0
2015-05-12,66.14,66.64,65.38,66.02,33.01,60699,0.0,1.0
2015-05-11,66.03,66.69,65.63,66.17,33.085,94295,0.0,1.0
2015-05-08,66.18,66.46,65.37,65.56,32.78,70506,0.0,1.0
2015-05-07,65.46,66.27,65.17,65.94,32.97,51233,0.0,1.0
2015-05-06,65.32,65.85,65.1,65.74,32.87,60029,0.0,1.0
2015-05-05,65.58,66.0,64.1,65.4,32.7,112848,0.0,1.0
2015-05-04,65.46,66.16,65.2,65.56,32.78,49315,0.0,1.0
2015-05-01,65.28,65.55,63.54,65.5,32.75,129713,0.0,1.0
2015-04-30,68.05,68.05,64.36,65.26,32.63,102063,0.0,1.0
2015-04-29,68.81,68.95,67.46,68.1,34.05,107120,0.0,1.0
2015-04-28,68.62,69.8,68.46,69.15,34.575,125734,0.0,1.0
2015-04-27,68.07,69.38,67.58,68.95,34.475,123315,0.0,1.0
2015-04-24,72.84,72.84,63.9471,68.18,34.09,191109,0.0,1.0
2015-04-23,67.16,68.38,67.13,67.56,33.78,50393,0.0,1.0
2015-04-22,67.6,68.18,66.66,67.42,33.71,63742,0.0,1.0
2015-04-21,67.35,67.98,67.14,67.46,33.73,44964,0.0,1.0
2015-04-20,66.9,67.7599,66.73,67.3,33.65,41281,0.0,1.0
2015-04-17,69.32,69.3295,66.2,66.7,33.35,85944,0.0,1.0
2015-04-16,69.99,70.37,68.85,69.9,34.95,76292,0.0,1.0
2015-04-15,68.05,69.98,67.8,69.92,34.96,83149,0.0,1.0
2015-04-14,67.96,68.38,67.18,67.89,33.945,29880,0.0,1.0
2015-04-13,67.44,68.33,67.37,67.91,33.955,41141,0.0,1.0
2015-04-10,67.68,68.47,67.06,67.27,33.635,55278,0.0,1.0
2015-04-09,67.7201,68.72,66.41,67.23,33.615,48964,0.0,1.0
2015-04-08,67.76,69.295,67.615,68.36,34.18,56670,0.0,1.0
2015-04-07,68.87,69.64,67.87,68.04,34.02,70444,0.0,1.0
2015-04-06,68.95,69.89,68.61,68.76,34.38,116719,0.0,1.0
2015-04-02,66.64,69.01,66.64,68.77,34.385,93787,0.0,1.0
2015-04-01,66.8,67.97,65.7901,66.54,33.27,87043,0.0,1.0
2015-03-31,67.36,68.16,66.8301,67.1,33.55,187810,0.0,1.0
2015-03-30,66.71,68.44,66.71,67.46,33.73,109391,0.0,1.0
2015-03-27,66.01,67.0,66.01,66.5,33.25,148833,0.0,1.0
2015-03-26,66.45,66.63,65.79,66.07,33.035,152916,0.0,1.0
2015-03-25,67.92,68.04,66.29,66.39,33.195,77091,0.0,1.0
2015-03-24,69.0,69.0,66.97,67.68,33.84,80951,0.0,1.0
2015-03-23,68.93,69.74,68.59,68.79,34.395,68604,0.0,1.0
2015-03-20,69.0,69.99,67.89,68.84,34.42,175215,0.0,1.0
2015-03-19,67.9,69.1097,67.31,68.74,34.37,132365,0.0,1.0
2015-03-18,68.31,68.525,67.44,68.02,34.01,152213,0.0,1.0
2015-03-17,68.0,68.78,67.97,68.25,34.125,92325,0.0,1.0
2015-03-16,68.53,68.96,67.835,68.11,34.055,91941,0.0,1.0
2015-03-13,69.02,69.56,68.3,68.54,34.27,87440,0.0,1.0
2015-03-12,67.25,69.18,66.85,68.89,34.445,141702,0.0,1.0
2015-03-11,66.53,67.33,65.3501,66.9,33.45,93188,0.0,1.0
2015-03-10,66.21,67.21,65.67,66.74,33.37,66328,0.0,1.0
2015-03-09,67.44,69.23,66.61,66.77,33.385,75260,0.0,1.0
2015-03-06,67.58,69.27,67.28,67.54,33.77,80514,0.0,1.0
2015-03-05,68.33,68.71,67.32,68.17,34.085,51387,0.0,1.0
2015-03-04,69.16,69.16,68.14,68.37,34.185,88198,0.0,1.0
2015-03-03,69.45,70.0,68.42,69.61,34.805,97376,0.0,1.0
2015-03-02,68.66,70.24,68.36,69.8,34.9,87169,0.0,1.0
2015-02-27,69.69,70.38,68.43,68.7,34.35,92194,0.0,1.0
2015-02-26,68.82,70.29,68.47,70.0,35.0,104283,0.0,1.0
2015-02-25,66.58,68.79,66.58,68.65,34.325,55986,0.0,1.0
2015-02-24,66.99,67.395,66.06,66.38,33.19,61869,0.0,1.0
2015-02-23,67.39,67.39,66.4,66.82,33.41,57612,0.0,1.0
2015-02-20,68.11,68.11,66.67,67.4,33.7,66197,0.0,1.0
2015-02-19,68.0,68.6,67.53,67.93,33.965,39488,0.0,1.0
2015-02-18,67.85,68.37,67.31,68.02,34.01,66089,0.0,1.0
2015-02-17,68.5,68.96,67.01,68.14,34.07,96536,0.0,1.0
2015-02-13,66.83,68.51,66.71,68.39,34.195,80525,0.0,1.0
2015-02-12,66.72,67.51,65.53,67.0,33.5,164908,0.0,1.0
2015-02-11,67.9,68.66,66.62,66.93,33.465,193578,0.0,1.0
2015-02-10,67.7,69.5,66.53,68.23,34.115,144038,0.0,1.0
2015-02-09,68.0,68.55,65.78,67.1,33.55,109170,0.0,1.0
2015-02-06,63.58,69.04,63.0,68.66,34.33,281862,0.0,1.0
2015-02-05,62.19,63.25,61.86,62.99,31.495,78589,0.0,1.0
2015-02-04,60.15,62.78,60.15,62.61,31.305,96733,0.0,1.0
2015-02-03,60.01,60.96,59.13,60.62,30.31,45253,0.0,1.0
2015-02-02,59.6,59.88,58.25,59.63,29.815,51413,0.0,1.0
2015-01-30,60.31,61.27,59.06,59.3,29.65,114720,0.0,1.0
2015-01-29,59.89,60.75,58.93,60.71,30.355,56389,0.0,1.0
2015-01-28,58.48,60.07,57.94,59.74,29.87,117231,0.0,1.0
2015-01-27,58.26,58.52,57.575,58.04,29.02,37704,0.0,1.0
2015-01-26,58.47,58.99,57.59,58.75,29.375,51710,0.0,1.0
2015-01-23,58.01,58.66,57.04,58.33,29.165,25844,0.0,1.0
2015-01-22,58.18,58.18,56.97,57.81,28.905,44225,0.0,1.0
2015-01-21,58.36,59.18,57.37,57.77,28.885,82485,0.0,1.0
2015-01-20,57.93,58.87,57.02,58.29,29.145,87015,0.0,1.0
2015-01-16,54.68,57.99,54.68,57.74,28.87,108338,0.0,1.0
2015-01-15,54.48,55.03,53.76,54.85,27.425,116709,0.0,1.0
2015-01-14,53.68,55.03,53.16,54.56,27.28,193857,0.0,1.0
2015-01-13,54.43,55.079,53.31,54.11,27.055,59409,0.0,1.0
2015-01-12,54.41,54.85,53.26,53.88,26.94,115975,0.0,1.0
2015-01-09,55.31,55.69,53.76,54.29,27.145,70505,0.0,1.0
2015-01-08,55.07,56.54,54.18,55.5,27.75,110657,0.0,1.0
2015-01-07,54.25,54.85,53.65,54.55,27.275,95072,0.0,1.0
2015-01-06,54.59,54.99,52.83,54.2,27.1,124331,0.0,1.0
2015-01-05,55.21,56.26,53.83,54.53,27.265,62685,0.0,1.0
2015-01-02,57.16,57.16,54.96,55.61,27.805,58247,0.0,1.0
2014-12-31,56.35,57.38,56.12,56.63,28.315,102468,0.0,1.0
2014-12-30,57.18,57.5,55.9,56.07,28.035,42021,0.0,1.0
2014-12-29,57.3,57.84,56.69,57.22,28.61,48585,0.0,1.0
2014-12-26,56.96,58.245,56.87,57.3,28.65,80592,0.0,1.0
2014-12-24,57.0,57.47,56.72,56.99,28.495,61478,0.0,1.0
2014-12-23,57.0,57.63,56.0,56.67,28.335,58426,0.0,1.0
2014-12-22,57.5,58.09,56.44,56.98,28.49,77337,0.0,1.0
2014-12-19,57.51,58.78,57.02,57.63,28.815,153141,0.0,1.0
2014-12-18,57.5,58.3,56.73,57.65,28.825,142970,0.0,1.0
2014-12-17,56.77,58.23,56.77,57.49,28.745,117503,0.0,1.0
2014-12-16,56.93,58.37,55.75,56.91,28.455,309940,0.0,1.0
2014-12-15,56.91,59.9899,56.91,57.24,28.62,70607,0.0,1.0
2014-12-12,57.03,57.57,56.305,56.89,28.445,37741,0.0,1.0
2014-12-11,57.17,58.59,57.17,57.75,28.875,42163,0.0,1.0
2014-12-10,58.92,59.35,56.67,57.03,28.515,52417,0.0,1.0
2014-12-09,56.01,59.14,54.8201,59.12,29.56,65519,0.0,1.0
2014-12-08,57.74,58.56,56.43,56.69,28.345,52746,0.0,1.0
2014-12-05,57.92,58.43,57.63,58.11,29.055,89424,0.0,1.0
2014-12-04,57.61,58.73,56.24,58.01,29.005,313490,0.0,1.0
2014-12-03,56.39,58.14,56.385,57.4,28.7,76706,0.0,1.0
2014-12-02,57.27,57.99,56.47,57.57,28.785,85216,0.0,1.0
2014-12-01,58.48,58.48,56.76,57.1,28.55,55257,0.0,1.0
2014-11-28,59.28,59.87,58.22,58.28,29.14,18126,0.0,1.0
2014-11-26,59.42,59.945,58.63,59.54,29.77,27166,0.0,1.0
2014-11-25,59.35,60.569,58.96,59.36,29.68,31644,0.0,1.0
2014-11-24,58.0,59.53,57.4701,59.52,29.76,58789,0.0,1.0
2014-11-21,59.58,59.692,57.73,57.92,28.96,41400,0.0,1.0
2014-11-20,57.67,59.0,57.67,58.58,29.29,34088,0.0,1.0
2014-11-19,58.64,59.35,56.86,58.13,29.065,69940,0.0,1.0
2014-11-18,60.04,61.0199,58.56,58.96,29.48,52874,0.0,1.0
2014-11-17,61.9,62.2,59.64,59.78,29.89,43646,0.0,1.0
2014-11-14,62.6,62.7999,61.11,62.27,31.135,74732,0.0,1.0
2014-11-13,63.0,63.02,62.266,62.6,31.3,40404,0.0,1.0
2014-11-12,63.61,64.0,62.82,63.0,31.5,53127,0.0,1.0
2014-11-11,62.95,63.68,62.84,63.65,31.825,31995,0.0,1.0
2014-11-10,62.35,63.31,62.01,63.22,31.61,35843,0.0,1.0
2014-11-07,60.97,62.93,60.47,62.31,31.155,77371,0.0,1.0
2014-11-06,60.34,61.75,60.34,61.35,30.675,52062,0.0,1.0
2014-11-05,60.93,61.52,60.69,61.32,30.66,87507,0.0,1.0
2014-11-04,59.94,60.93,59.32,60.09,30.045,38150,0.0,1.0
2014-11-03,58.21,60.72,57.89,59.91,29.955,120316,0.0,1.0
2014-10-31,57.94,60.17,57.32,58.3,29.15,64053,0.0,1.0
2014-10-30,55.68,57.85,55.68,57.06,28.53,68475,0.0,1.0
2014-10-29,56.53,57.69,55.21,56.45,28.225,67974,0.0,1.0
2014-10-28,56.25,58.91,56.02,56.82,28.41,120663,0.0,1.0
2014-10-27,55.4,56.77,55.0201,56.41,28.205,33870,0.0,1.0
2014-10-24,56.06,56.06,55.32,55.5,27.75,56095,0.0,1.0
2014-10-23,56.69,57.66,55.77,56.24,28.12,55935,0.0,1.0
2014-10-22,56.12,56.23,55.15,55.81,27.905,57630,0.0,1.0
2014-10-21,56.55,56.55,55.19,56.2,28.1,57315,0.0,1.0
2014-10-20,55.28,56.25,55.23,56.25,28.125,36761,0.0,1.0
