,TDG_Open,TDG_High,TDG_Low,TDG_Close,TDG_Adj Close,TDG_Volume,TDG_Dividend Amount,TDG_Split Coefficient
2008-12-12,31.01,32.18,30.17,31.92,12.5327673012756,749600,0.0,1.0
2008-12-11,33.34,33.6,31.49,31.7,12.4463885792743,431200,0.0,1.0
2008-12-10,33.52,34.19,32.74,33.58,13.1845340218307,347400,0.0,1.0
2008-12-09,33.5,34.99,32.77,33.32,13.0824500776473,340800,0.0,1.0
2008-12-08,32.57,34.53,32.46,33.88,13.302323188196,690900,0.0,1.0
2008-12-05,30.55,32.25,28.99,32.06,12.5877355789128,451700,0.0,1.0
2008-12-04,31.98,32.45,30.31,30.99,12.1676208855429,499000,0.0,1.0
2008-12-03,32.79,32.96,31.13,32.15,12.6230723288224,619400,0.0,1.0
2008-12-02,32.0,33.38,31.64,33.25,13.0549659388287,697800,0.0,1.0
2008-12-01,34.58,35.15,31.46,31.54,12.3835676905461,733700,0.0,1.0
2008-11-28,33.86,35.6,33.61,35.5,13.938384686569,251400,0.0,1.0
2008-11-26,30.07,34.29,29.8,34.14,13.4044071323794,469000,0.0,1.0
2008-11-25,30.55,31.46,29.81,30.59,12.0105686637224,577500,0.0,1.0
2008-11-24,28.05,30.64,27.68,30.32,11.9045584139936,691200,0.0,1.0
2008-11-21,23.88,27.86,23.0,27.69,10.8719400555239,781400,0.0,1.0
2008-11-20,25.4,27.49,23.93,24.24,9.51736464232207,641800,0.0,1.0
2008-11-19,26.89,27.49,24.82,24.87,9.76472189168935,344900,0.0,1.0
2008-11-18,27.13,27.7,25.77,26.9,10.5617619174284,397400,0.0,1.0
2008-11-17,27.09,28.16,26.64,27.08,10.6324354172476,436600,0.0,1.0
2008-11-14,28.74,29.34,27.21,27.23,10.6913300004303,198500,0.0,1.0
2008-11-13,27.3,29.2,25.93,29.1,11.4255491374411,462400,0.0,1.0
2008-11-12,27.5,27.96,26.86,27.17,10.6677721671572,340400,0.0,1.0
2008-11-11,27.59,29.09,27.25,27.87,10.9426135553431,384800,0.0,1.0
2008-11-10,29.51,29.58,27.77,27.95,10.9740239997072,380300,0.0,1.0
2008-11-07,29.63,29.94,28.32,29.0,11.386286081986,333700,0.0,1.0
2008-11-06,31.67,32.37,29.2,29.41,11.547264609352,662700,0.0,1.0
2008-11-05,33.0,33.86,31.68,31.82,12.4935042458205,696100,0.0,1.0
2008-11-04,30.39,32.31,29.8,32.25,12.6623353842775,487600,0.0,1.0
2008-11-03,30.05,30.82,29.68,29.84,11.716095747809,948200,0.0,1.0
2008-10-31,29.61,30.25,28.77,30.14,11.8338849141744,654200,0.0,1.0
2008-10-30,29.82,30.17,29.33,29.61,11.6257907202622,441400,0.0,1.0
2008-10-29,28.22,30.37,27.84,29.11,11.4294754429866,348300,0.0,1.0
2008-10-28,26.31,28.09,25.79,28.05,11.0132870551623,583300,0.0,1.0
2008-10-27,27.13,27.78,25.59,25.62,10.0591948076028,552900,0.0,1.0
2008-10-24,26.96,28.8,26.92,27.59,10.8326770000687,424200,0.0,1.0
2008-10-23,29.11,29.88,27.51,28.31,11.1153709993456,700100,0.0,1.0
2008-10-22,29.99,30.33,28.25,28.96,11.3705808598039,453100,0.0,1.0
2008-10-21,30.02,31.22,29.41,30.53,11.9870108304494,320900,0.0,1.0
2008-10-20,29.32,30.6,29.1,30.5,11.9752319138128,214100,0.0,1.0
2008-10-17,29.01,30.9,28.12,29.17,11.4530332762597,496500,0.0,1.0
2008-10-16,28.17,30.02,27.21,29.97,11.7671377199007,720000,0.0,1.0
2008-10-15,29.74,29.88,27.88,27.94,10.9700976941617,649700,0.0,1.0
2008-10-14,31.75,32.0,29.55,30.11,11.8221059975379,531200,0.0,1.0
2008-10-13,30.62,31.23,29.51,31.15,12.2304417742711,187800,0.0,1.0
2008-10-10,27.01,29.69,26.5,29.58,11.6140118036257,1139700,0.0,1.0
2008-10-09,29.27,30.49,27.97,27.99,10.9897292218892,661600,0.0,1.0
2008-10-08,27.9,29.82,27.55,28.72,11.2763495267116,620600,0.0,1.0
2008-10-07,29.54,30.21,28.55,28.66,11.2527916934386,423000,0.0,1.0
2008-10-06,30.12,30.12,28.2,29.01,11.3902123875315,581200,0.0,1.0
2008-10-03,32.1,32.75,29.36,30.18,11.8495901363564,595600,0.0,1.0
2008-10-02,33.09,33.54,31.63,31.92,12.5327673012756,593100,0.0,1.0
2008-10-01,33.98,34.41,33.03,33.42,13.1217131331025,268300,0.0,1.0
2008-09-30,33.28,34.38,32.79,34.23,13.439743882289,384000,0.0,1.0
2008-09-29,34.56,34.65,32.26,32.79,12.8743558837352,907000,0.0,1.0
2008-09-26,34.75,35.3,34.22,34.86,13.6871011316562,290400,0.0,1.0
2008-09-25,34.08,35.3,33.88,35.01,13.7459957148389,472800,0.0,1.0
2008-09-24,35.33,35.46,34.03,34.17,13.4161860490159,432900,0.0,1.0
2008-09-23,36.62,37.08,35.25,35.37,13.8873427144774,259700,0.0,1.0
2008-09-22,38.42,39.0,36.42,36.62,14.3781309076664,279800,0.0,1.0
2008-09-19,42.01,42.01,36.17,38.5,15.1162763502228,1179300,0.0,1.0
2008-09-18,35.76,38.07,35.41,37.98,14.9121084618561,1052100,0.0,1.0
2008-09-17,35.36,35.61,34.8,35.23,13.8323744368402,627400,0.0,1.0
2008-09-16,33.85,35.86,32.46,35.79,14.0522475473889,662200,0.0,1.0
2008-09-15,33.72,34.65,33.72,34.0,13.3494388547422,250500,0.0,1.0
2008-09-12,33.72,34.6,33.6,34.6,13.5850171874729,502300,0.0,1.0
2008-09-11,34.16,35.11,33.71,34.0,13.3494388547422,1301500,0.0,1.0
2008-09-10,34.94,35.37,34.25,34.45,13.5261226042902,549000,0.0,1.0
2008-09-09,35.29,36.67,34.99,34.99,13.7381431037479,407800,0.0,1.0
2008-09-08,35.57,35.57,34.28,35.21,13.8245218257492,453900,0.0,1.0
2008-09-05,35.35,35.44,34.55,34.75,13.6439117706556,365800,0.0,1.0
2008-09-04,36.75,36.8,35.49,35.5,13.938384686569,338200,0.0,1.0
2008-09-03,37.21,38.05,37.01,37.1,14.566593573851,223700,0.0,1.0
2008-09-02,37.72,38.66,36.83,37.2,14.6058566293061,270100,0.0,1.0
2008-08-29,37.79,37.9,37.05,37.56,14.7472036289446,216800,0.0,1.0
2008-08-28,36.37,38.02,36.37,37.87,14.8689191008555,241800,0.0,1.0
2008-08-27,35.73,36.66,35.63,36.28,14.244636519119,221200,0.0,1.0
2008-08-26,35.03,36.0,35.0,35.77,14.0443949362979,317100,0.0,1.0
2008-08-25,35.09,35.29,34.8,35.03,13.75384832593,172800,0.0,1.0
2008-08-22,35.05,35.93,34.85,35.28,13.8520059645678,166200,0.0,1.0
2008-08-21,34.98,35.65,34.8,34.97,13.7302904926569,268300,0.0,1.0
2008-08-20,35.5,35.76,34.93,35.29,13.8559322701133,778700,0.0,1.0
2008-08-19,35.78,36.12,35.12,35.44,13.914826853296,382900,0.0,1.0
2008-08-18,36.63,37.08,35.88,36.21,14.2171523803004,217400,0.0,1.0
2008-08-15,36.99,37.19,35.81,36.66,14.3938361298485,406000,0.0,1.0
2008-08-14,36.01,36.99,35.85,36.57,14.3584993799389,260000,0.0,1.0
2008-08-13,36.33,36.69,35.66,36.25,14.2328576024825,483200,0.0,1.0
2008-08-12,36.14,36.72,35.53,36.66,14.3938361298485,288600,0.0,1.0
2008-08-11,37.06,37.14,36.19,36.38,14.2838995745741,394400,0.0,1.0
2008-08-08,35.44,37.1,35.1,37.06,14.550888351669,396600,0.0,1.0
2008-08-07,35.88,35.88,35.0,35.25,13.8402270479312,435200,0.0,1.0
2008-08-06,38.17,38.17,35.94,35.99,14.1307736582991,653400,0.0,1.0
2008-08-05,39.92,40.0,37.36,38.57,15.1437604890413,934900,0.0,1.0
2008-08-04,37.45,38.19,36.96,37.88,14.872845406401,929000,0.0,1.0
2008-08-01,36.85,37.74,35.48,37.52,14.7314984067625,615600,0.0,1.0
2008-07-31,36.7,37.13,35.25,36.81,14.4527307130312,668900,0.0,1.0
2008-07-30,36.68,36.82,35.78,36.55,14.3506467688478,218100,0.0,1.0
2008-07-29,34.87,36.32,34.66,36.32,14.2603417413011,745600,0.0,1.0
2008-07-28,35.38,35.43,34.5,34.65,13.6046487152005,468100,0.0,1.0
2008-07-25,34.6,35.53,34.6,35.38,13.8912690200229,680800,0.0,1.0
2008-07-24,35.98,35.98,34.17,34.28,13.4593754100165,723500,0.0,1.0
2008-07-23,34.12,35.99,34.12,35.56,13.9619425198421,898300,0.0,1.0
2008-07-22,33.35,34.1,32.9,34.1,13.3887019101973,374200,0.0,1.0
2008-07-21,33.53,33.53,32.99,33.45,13.133492049739,363500,0.0,1.0
2008-07-18,34.1,34.14,33.38,33.46,13.1374183552845,423800,0.0,1.0
2008-07-17,33.86,34.29,33.07,34.04,13.3651440769242,533400,0.0,1.0
2008-07-16,32.16,33.51,31.38,33.44,13.1295657441935,486100,0.0,1.0
2008-07-15,31.44,32.47,31.15,31.98,12.5563251345487,565600,0.0,1.0
2008-07-14,32.47,32.47,31.61,31.81,12.489577940275,840200,0.0,1.0
2008-07-11,33.23,33.83,31.76,32.15,12.6230723288224,808700,0.0,1.0
2008-07-10,34.18,34.18,32.97,33.59,13.1884603273762,430500,0.0,1.0
2008-07-09,35.0,35.09,33.9,34.16,13.4122597434704,550400,0.0,1.0
2008-07-08,32.25,35.2,32.25,35.03,13.75384832593,1041000,0.0,1.0
2008-07-07,33.61,33.68,32.23,32.25,12.6623353842775,965500,0.0,1.0
2008-07-03,33.4,33.47,32.89,33.06,12.980366133464,383300,0.0,1.0
2008-07-02,34.23,34.25,32.7,33.2,13.0353344111012,1194200,0.0,1.0
2008-07-01,33.39,38.0,33.27,34.2,13.4279649656524,1134500,0.0,1.0
2008-06-30,35.19,35.19,33.56,33.59,13.1884603273762,947400,0.0,1.0
2008-06-27,35.06,35.06,34.56,34.85,13.6831748261107,1929600,0.0,1.0
2008-06-26,35.51,35.51,34.67,34.74,13.6399854651101,579600,0.0,1.0
2008-06-25,35.8,36.31,35.21,35.5,13.938384686569,543900,0.0,1.0
2008-06-24,36.33,36.49,35.74,35.98,14.1268473527536,878800,0.0,1.0
2008-06-23,36.44,37.0,36.22,36.78,14.4409517963946,988600,0.0,1.0
2008-06-20,36.2,36.27,35.61,36.04,14.1504051860267,478600,0.0,1.0
2008-06-19,36.21,36.41,36.0,36.3,14.25248913021,447800,0.0,1.0
2008-06-18,36.13,36.47,35.94,36.17,14.2014471581184,604800,0.0,1.0
2008-06-17,36.5,36.8,35.89,36.23,14.2250049913914,1283300,0.0,1.0
2008-06-16,36.8,36.8,35.99,36.1,14.1739630192998,705600,0.0,1.0
2008-06-13,36.45,37.09,36.2,36.73,14.4213202686671,791300,0.0,1.0
2008-06-12,37.19,37.83,36.47,36.56,14.3545730743934,1199900,0.0,1.0
2008-06-11,38.58,39.0,36.94,36.97,14.5155516017594,686900,0.0,1.0
2008-06-10,38.49,39.19,38.31,38.65,15.1751709334054,506600,0.0,1.0
2008-06-09,37.88,39.19,37.29,38.95,15.2929600997708,1564900,0.0,1.0
2008-06-06,42.75,42.79,36.37,37.23,14.6176355459427,2957200,0.0,1.0
2008-06-05,43.35,43.43,42.52,42.85,16.8242192625207,597100,0.0,1.0
2008-06-04,43.45,43.62,42.78,43.04,16.8988190678854,771700,0.0,1.0
2008-06-03,43.62,44.4,43.0,43.5,17.079429122979,678000,0.0,1.0
2008-06-02,43.0,44.54,42.76,43.72,17.1658078449802,656200,0.0,1.0
2008-05-30,42.6,43.62,42.6,43.6,17.1186921784341,411800,0.0,1.0
2008-05-29,42.38,42.77,42.22,42.49,16.6828722628822,390400,0.0,1.0
2008-05-28,42.22,42.7,42.13,42.46,16.6710933462457,507300,0.0,1.0
2008-05-27,41.19,42.33,41.19,41.7,16.3726941247867,438000,0.0,1.0
2008-05-23,41.51,42.24,40.95,41.52,16.3020206249675,471200,0.0,1.0
2008-05-22,41.87,42.64,41.61,42.04,16.5061885133342,446100,0.0,1.0
2008-05-21,42.82,43.83,41.79,42.06,16.5140411244252,725200,0.0,1.0
2008-05-20,41.16,42.7,41.16,42.61,16.7299879294284,407500,0.0,1.0
2008-05-19,41.93,42.16,40.82,41.79,16.4080308746963,629500,0.0,1.0
2008-05-16,43.09,43.09,41.95,42.4,16.6475355129726,440200,0.0,1.0
2008-05-15,41.97,43.16,41.68,43.05,16.9027453734309,356300,0.0,1.0
2008-05-14,43.05,43.05,41.51,41.83,16.4237360968784,555700,0.0,1.0
2008-05-13,43.72,43.72,42.0,43.06,16.9066716789764,623800,0.0,1.0
2008-05-12,42.52,43.74,41.62,43.74,17.1736604560713,329900,0.0,1.0
2008-05-09,42.79,43.02,42.2,42.55,16.7064300961553,248300,0.0,1.0
2008-05-08,43.11,43.58,42.67,43.03,16.8948927623399,558400,0.0,1.0
2008-05-07,42.18,43.78,42.18,42.77,16.7928088181566,450200,0.0,1.0
2008-05-06,42.86,43.87,41.43,42.39,16.6436092074271,1269700,0.0,1.0
2008-05-05,38.76,39.49,38.51,39.36,15.4539386271368,349300,0.0,1.0
2008-05-02,38.0,39.07,38.0,38.76,15.2183602944061,504100,0.0,1.0
2008-05-01,37.97,38.06,37.17,37.82,14.8492875731279,528500,0.0,1.0
2008-04-30,38.73,39.0,37.85,37.97,14.9081821563106,208200,0.0,1.0
2008-04-29,38.15,38.82,38.07,38.76,15.2183602944061,145100,0.0,1.0
2008-04-28,37.86,38.34,37.53,38.05,14.9395926006747,146000,0.0,1.0
2008-04-25,37.62,38.24,37.21,37.97,14.9081821563106,112700,0.0,1.0
2008-04-24,36.89,37.79,36.55,37.55,14.7432773233991,218000,0.0,1.0
2008-04-23,36.42,37.31,36.42,36.72,14.4173939631216,220500,0.0,1.0
2008-04-22,36.74,36.76,35.38,36.37,14.2799732690286,351000,0.0,1.0
2008-04-21,36.07,36.93,35.87,36.85,14.4684359352132,353600,0.0,1.0
2008-04-18,36.34,36.34,35.7,36.0,14.1346999638447,372400,0.0,1.0
2008-04-17,35.08,35.93,35.08,35.83,14.0679527695709,225100,0.0,1.0
2008-04-16,34.77,35.33,34.77,35.0,13.7420694092934,465000,0.0,1.0
2008-04-15,35.91,36.14,33.74,34.66,13.608575020746,718400,0.0,1.0
2008-04-14,36.85,36.88,35.11,35.76,14.0404686307524,574900,0.0,1.0
2008-04-11,37.95,37.96,36.75,36.85,14.4684359352132,230900,0.0,1.0
2008-04-10,38.01,38.36,37.83,38.27,15.025971322676,173300,0.0,1.0
2008-04-09,39.2,39.4,37.86,38.19,14.9945608783119,185000,0.0,1.0
2008-04-08,38.97,39.49,38.73,39.4,15.4696438493189,105400,0.0,1.0
2008-04-07,39.66,39.88,39.15,39.2,15.3911177384086,108700,0.0,1.0
2008-04-04,38.75,39.97,38.75,39.63,15.5599488768657,158400,0.0,1.0
2008-04-03,38.32,39.0,38.3,38.77,15.2222865999516,138900,0.0,1.0
2008-04-02,38.29,38.65,38.07,38.5,15.1162763502228,156200,0.0,1.0
2008-04-01,37.2,38.45,36.65,38.3,15.0377502393125,252200,0.0,1.0
2008-03-31,37.12,37.22,36.05,37.05,14.5469620461235,137500,0.0,1.0
2008-03-28,37.68,37.92,37.23,37.32,14.6529722958523,96800,0.0,1.0
2008-03-27,37.6,37.93,37.39,37.58,14.7550562400356,124600,0.0,1.0
2008-03-26,37.67,37.74,36.74,37.4,14.6843827402164,311800,0.0,1.0
2008-03-25,36.2,37.91,36.06,37.78,14.8335823509459,324000,0.0,1.0
2008-03-24,35.9,36.97,35.7,36.68,14.4016887409395,367700,0.0,1.0
2008-03-20,37.1,37.1,34.73,35.62,13.9855003531152,712100,0.0,1.0
2008-03-19,37.83,37.83,36.94,37.05,14.5469620461235,222900,0.0,1.0
2008-03-18,37.09,37.73,36.11,37.52,14.7314984067625,349900,0.0,1.0
2008-03-17,36.63,37.2,36.24,36.49,14.3270889355748,180700,0.0,1.0
2008-03-14,38.45,38.45,36.73,37.61,14.7668351566722,290600,0.0,1.0
2008-03-13,37.68,38.28,36.42,38.12,14.9670767394933,297200,0.0,1.0
2008-03-12,38.81,38.81,37.79,38.05,14.9395926006747,310100,0.0,1.0
2008-03-11,38.49,38.76,38.27,38.76,15.2183602944061,167200,0.0,1.0
2008-03-10,39.0,39.25,37.44,37.9,14.880698017492,434600,0.0,1.0
2008-03-07,38.91,39.12,38.75,39.05,15.3322231552259,183500,0.0,1.0
2008-03-06,39.02,39.79,39.02,39.16,15.3754125162266,191500,0.0,1.0
2008-03-05,39.13,39.37,38.85,39.32,15.4382334049548,161000,0.0,1.0
2008-03-04,38.9,39.22,38.35,38.75,15.2144339888606,249800,0.0,1.0
2008-03-03,38.74,39.14,38.54,39.11,15.355780988499,638700,0.0,1.0
2008-02-29,39.1,39.35,38.75,38.86,15.2576233498612,651300,0.0,1.0
2008-02-28,39.99,39.99,39.37,39.56,15.5324647380471,300500,0.0,1.0
2008-02-27,39.99,40.6,39.69,40.0,15.7052221820496,227400,0.0,1.0
2008-02-26,39.33,39.97,39.03,39.85,15.6463275988669,333600,0.0,1.0
2008-02-25,38.6,39.61,38.6,39.5,15.508906904774,154000,0.0,1.0
2008-02-22,39.03,39.03,38.02,38.64,15.1712446278599,301600,0.0,1.0
2008-02-21,38.86,39.25,38.15,38.65,15.1751709334054,665100,0.0,1.0
2008-02-20,39.04,39.21,38.28,38.88,15.2654759609522,360900,0.0,1.0
2008-02-19,40.03,40.03,39.01,39.39,15.4657175437734,503800,0.0,1.0
2008-02-15,39.75,40.0,39.39,39.63,15.5599488768657,221200,0.0,1.0
2008-02-14,41.01,41.75,39.8,39.86,15.6502539044124,271000,0.0,1.0
2008-02-13,40.48,41.42,40.02,41.26,16.1999366807842,278900,0.0,1.0
2008-02-12,38.77,40.38,38.77,40.03,15.7170010986862,402500,0.0,1.0
2008-02-11,39.74,40.01,38.59,39.3,15.4303807938638,1081300,0.0,1.0
2008-02-08,43.2,43.31,38.53,40.1,15.7444852375047,1755300,0.0,1.0
2008-02-07,44.2,44.39,43.01,44.15,17.3346389834373,278200,0.0,1.0
2008-02-06,45.0,45.0,43.5,44.07,17.3032285390732,378300,0.0,1.0
2008-02-05,44.57,45.18,44.01,44.91,17.6330382048962,481000,0.0,1.0
2008-02-04,43.5,44.35,43.2,44.33,17.4053124832565,295600,0.0,1.0
2008-02-01,41.38,43.48,40.91,43.25,16.9812714843412,348000,0.0,1.0
2008-01-31,40.7,41.72,40.44,41.38,16.2470523473303,317300,0.0,1.0
2008-01-30,41.32,41.32,40.4,40.71,15.983989875781,215200,0.0,1.0
2008-01-29,41.65,41.65,40.15,41.07,16.1253368754194,469400,0.0,1.0
2008-01-28,39.89,40.13,39.19,39.85,15.6463275988669,282800,0.0,1.0
2008-01-25,41.25,41.25,39.7,39.83,15.6384749877759,547000,0.0,1.0
2008-01-24,40.04,42.45,40.04,41.07,16.1253368754194,538300,0.0,1.0
2008-01-23,37.65,40.06,37.33,39.94,15.6816643487765,519800,0.0,1.0
2008-01-22,38.21,39.4,37.58,38.53,15.1280552668593,363300,0.0,1.0
2008-01-18,40.72,41.2,38.88,39.87,15.654180209958,392800,0.0,1.0
2008-01-17,41.75,41.85,40.1,40.33,15.8347902650515,461400,0.0,1.0
2008-01-16,41.31,42.05,41.3,41.64,16.3491362915137,440500,0.0,1.0
2008-01-15,41.02,42.37,41.02,41.72,16.3805467358778,298900,0.0,1.0
2008-01-14,41.46,41.94,40.65,41.77,16.4001782636053,330400,0.0,1.0
2008-01-11,42.2,42.51,41.32,41.75,16.3923256525143,148700,0.0,1.0
2008-01-10,42.12,42.83,41.18,42.24,16.5847146242444,405400,0.0,1.0
2008-01-09,42.92,42.92,41.57,42.24,16.5847146242444,459100,0.0,1.0
2008-01-08,45.18,45.18,42.52,42.63,16.7378405405194,710300,0.0,1.0
2008-01-07,45.7,46.0,44.83,45.09,17.7037117047154,502100,0.0,1.0
2008-01-04,45.01,46.3,44.81,45.56,17.8882480653545,332800,0.0,1.0
2008-01-03,45.0,46.51,45.0,45.53,17.876469148718,366900,0.0,1.0
2008-01-02,45.15,45.31,44.41,45.14,17.723343232443,281500,0.0,1.0
2007-12-31,44.75,45.22,44.54,45.17,17.7351221490795,141100,0.0,1.0
2007-12-28,45.5,45.72,44.57,45.25,17.7665325934436,280700,0.0,1.0
2007-12-27,45.91,46.11,45.19,45.38,17.8175745655353,215300,0.0,1.0
2007-12-26,45.58,46.18,45.58,45.88,18.0138898428109,115000,0.0,1.0
2007-12-24,45.78,46.63,45.06,46.08,18.0924159537212,116800,0.0,1.0
2007-12-21,45.37,46.4,44.96,45.55,17.884321759809,445700,0.0,1.0
2007-12-20,44.78,45.05,44.13,44.75,17.570217316168,352300,0.0,1.0
2007-12-19,44.79,45.06,44.17,44.85,17.6094803716231,176100,0.0,1.0
2007-12-18,45.6,45.6,44.05,44.95,17.6487434270783,493600,0.0,1.0
2007-12-17,44.53,45.85,43.32,45.15,17.7272695379885,498500,0.0,1.0
2007-12-14,46.63,46.63,44.4,45.52,17.8725428431725,539800,0.0,1.0
2007-12-13,46.6,47.27,46.07,46.92,18.4222256195442,240100,0.0,1.0
2007-12-12,47.35,47.76,47.25,47.54,18.665656563366,325900,0.0,1.0
2007-12-11,48.97,48.97,46.72,47.34,18.5871304524557,880600,0.0,1.0
2007-12-10,47.45,49.13,47.42,48.91,19.2035604231012,279100,0.0,1.0
2007-12-07,48.25,48.25,47.0,47.42,18.6185408968198,213700,0.0,1.0
2007-12-06,48.0,48.31,47.5,48.12,18.8933822850057,148900,0.0,1.0
2007-12-05,48.73,48.73,47.56,48.12,18.8933822850057,266300,0.0,1.0
2007-12-04,48.35,48.75,47.45,48.23,18.9365716460063,315200,0.0,1.0
2007-12-03,47.0,48.81,44.85,48.34,18.979761007007,624400,0.0,1.0
2007-11-30,50.31,50.59,47.32,47.68,18.7206248410032,305300,0.0,1.0
2007-11-29,48.81,49.81,48.81,49.15,19.2977917561935,173000,0.0,1.0
2007-11-28,47.68,49.88,47.6,49.02,19.2467497841018,343500,0.0,1.0
2007-11-27,50.24,50.24,47.19,48.0,18.8462666184595,438400,0.0,1.0
2007-11-26,50.2,51.6,49.96,50.19,19.7061275329268,230500,0.0,1.0
2007-11-23,49.0,49.54,48.35,49.54,19.4509176724685,117400,0.0,1.0
2007-11-21,46.62,48.69,46.51,48.05,18.8658981461871,405200,0.0,1.0
2007-11-20,47.53,47.97,46.11,46.9,18.4143730084532,323700,0.0,1.0
2007-11-19,46.74,49.9,45.97,48.5,19.0425818957352,1200400,0.0,1.0
2007-11-16,44.08,47.14,44.08,46.29,18.1748683701769,476300,0.0,1.0
2007-11-15,45.17,45.17,43.78,44.26,17.3778283444379,184100,0.0,1.0
2007-11-14,45.48,46.28,44.82,45.3,17.7861641211712,223700,0.0,1.0
2007-11-13,44.78,45.59,44.62,45.4,17.8254271766263,207000,0.0,1.0
2007-11-12,42.55,45.47,42.21,44.53,17.4838385941667,347400,0.0,1.0
2007-11-09,44.0,44.2,42.48,42.55,16.7064300961553,125000,0.0,1.0
2007-11-08,44.17,44.95,43.81,44.7,17.5505857884405,194100,0.0,1.0
2007-11-07,45.25,45.55,43.88,43.99,17.2718180947091,158800,0.0,1.0
2007-11-06,44.35,46.01,44.25,45.68,17.9353637319007,181700,0.0,1.0
2007-11-05,44.2,44.62,43.44,44.35,17.4131650943475,87700,0.0,1.0
2007-11-02,45.0,45.15,43.73,44.91,17.6330382048962,120300,0.0,1.0
2007-11-01,45.91,46.04,44.44,44.84,17.6055540660776,227800,0.0,1.0
2007-10-31,45.35,45.67,44.71,45.52,17.8725428431725,88100,0.0,1.0
2007-10-30,45.75,45.84,45.05,45.23,17.7586799823526,173500,0.0,1.0
2007-10-29,43.3,46.1,43.3,46.01,18.0649318149026,241300,0.0,1.0
2007-10-26,43.42,44.31,42.68,42.96,16.8674086235213,123900,0.0,1.0
2007-10-25,44.2,44.4,42.65,43.03,16.8948927623399,142300,0.0,1.0
2007-10-24,43.12,44.03,42.16,43.78,17.1893656782533,283000,0.0,1.0
2007-10-23,44.2,44.2,42.43,42.91,16.8477770957937,245800,0.0,1.0
2007-10-22,42.02,44.13,41.15,43.32,17.0087556231597,352800,0.0,1.0
2007-10-19,44.8,45.08,42.91,43.1,16.9223769011585,241400,0.0,1.0
2007-10-18,45.15,45.35,44.82,44.94,17.6448171215327,154500,0.0,1.0
2007-10-17,45.0,45.57,44.76,45.25,17.7665325934436,185800,0.0,1.0
2007-10-16,44.5,45.35,44.26,44.68,17.5427331773494,144200,0.0,1.0
2007-10-15,45.5,45.7,44.0,44.88,17.6212592882597,132700,0.0,1.0
2007-10-12,44.85,45.79,43.07,45.73,17.9549952596282,276000,0.0,1.0
2007-10-11,47.14,48.25,43.0,44.59,17.5073964274398,640700,0.0,1.0
2007-10-10,46.47,47.11,46.0,46.61,18.3005101476333,149500,0.0,1.0
2007-10-09,46.6,47.16,46.07,46.27,18.1670157590859,118200,0.0,1.0
2007-10-08,46.58,46.85,46.0,46.4,18.2180577311776,125700,0.0,1.0
2007-10-05,45.25,46.66,45.13,46.2,18.1395316202673,391500,0.0,1.0
2007-10-04,45.52,45.95,44.52,44.74,17.5662910106225,206400,0.0,1.0
2007-10-03,46.02,46.22,45.33,45.52,17.8725428431725,138600,0.0,1.0
2007-10-02,46.34,46.79,45.8,46.27,18.1670157590859,140200,0.0,1.0
2007-10-01,46.05,46.61,45.3,46.17,18.1277527036308,313200,0.0,1.0
2007-09-28,46.6,47.22,45.62,45.71,17.9471426485372,176900,0.0,1.0
2007-09-27,47.0,47.29,46.31,46.9,18.4143730084532,325500,0.0,1.0
2007-09-26,46.42,47.45,46.2,47.0,18.4536360639083,464900,0.0,1.0
2007-09-25,43.8,46.78,43.72,45.9,18.0217424539019,791300,0.0,1.0
2007-09-24,42.1,43.95,42.1,43.69,17.1540289283437,770200,0.0,1.0
2007-09-21,41.65,42.24,40.87,41.89,16.4472939301515,289100,0.0,1.0
2007-09-20,40.99,41.85,40.91,41.33,16.2274208196028,197100,0.0,1.0
2007-09-19,40.0,41.84,39.81,40.87,16.0468107645092,197300,0.0,1.0
2007-09-18,39.18,40.21,39.02,39.99,15.7012958765041,169500,0.0,1.0
2007-09-17,39.35,39.42,38.68,38.87,15.2615496554067,93100,0.0,1.0
2007-09-14,38.9,39.89,38.81,39.43,15.4814227659554,58100,0.0,1.0
2007-09-13,39.55,39.73,38.71,39.21,15.3950440439541,92700,0.0,1.0
2007-09-12,39.85,39.96,39.27,39.47,15.4971279881375,77800,0.0,1.0
2007-09-11,39.69,40.1,39.57,40.0,15.7052221820496,77500,0.0,1.0
2007-09-10,39.55,40.0,39.21,39.62,15.5560225713202,68200,0.0,1.0
2007-09-07,40.65,40.65,39.06,39.39,15.4657175437734,70600,0.0,1.0
2007-09-06,41.33,41.64,40.97,41.05,16.1174842643284,69300,0.0,1.0
2007-09-05,40.64,41.35,40.54,41.06,16.1214105698739,104400,0.0,1.0
2007-09-04,40.63,40.95,40.4,40.82,16.0271792367816,95600,0.0,1.0
2007-08-31,39.69,40.75,39.56,40.65,15.9604320425079,149300,0.0,1.0
2007-08-30,39.07,39.28,38.8,39.19,15.3871914328631,156900,0.0,1.0
2007-08-29,38.65,39.05,38.42,39.05,15.3322231552259,171200,0.0,1.0
2007-08-28,39.43,39.45,38.45,38.65,15.1751709334054,126300,0.0,1.0
2007-08-27,39.45,39.75,39.21,39.53,15.5206858214105,88500,0.0,1.0
2007-08-24,39.19,39.5,38.8,39.5,15.508906904774,69300,0.0,1.0
2007-08-23,39.95,39.99,39.23,39.29,15.4264544883182,47500,0.0,1.0
2007-08-22,38.6,40.0,38.6,39.81,15.6306223766849,94500,0.0,1.0
