,CPLA_Open,CPLA_High,CPLA_Low,CPLA_Close,CPLA_Adj Close,CPLA_Volume,CPLA_Dividend Amount,CPLA_Split Coefficient
2011-06-27,42.84,43.2,42.32,42.91,38.2961629947814,85200,0.0,1.0
2011-06-24,42.93,43.52,42.64,42.72,38.1265924758113,151000,0.0,1.0
2011-06-23,42.73,43.04,41.71,42.98,38.3586363438757,187900,0.0,1.0
2011-06-22,44.07,44.47,43.05,43.07,38.4389592212826,83500,0.0,1.0
2011-06-21,43.78,44.665,43.5,44.27,39.5099309200413,121600,0.0,1.0
2011-06-20,43.03,44.16,43.03,43.52,38.8405736083171,104200,0.0,1.0
2011-06-17,43.39,44.56,43.12,43.19,38.5460563911585,292900,0.0,1.0
2011-06-16,44.0,45.18,42.97,43.2,38.5549811553148,319200,0.0,1.0
2011-06-15,44.18,46.27,43.95,43.98,39.251112759508,221700,0.0,1.0
2011-06-14,44.58,45.3,43.91,44.68,39.8758462504506,197700,0.0,1.0
2011-06-13,45.55,46.23,44.12,44.16,39.4117585143218,197600,0.0,1.0
2011-06-10,46.99,46.99,45.3,45.38,40.5005797413932,168100,0.0,1.0
2011-06-09,48.16,48.86,47.01,47.05,41.9910153554991,135900,0.0,1.0
2011-06-08,48.91,49.53,47.98,47.99,42.8299431861935,207500,0.0,1.0
2011-06-07,49.63,51.04,48.77,49.16,43.8741405924832,196200,0.0,1.0
2011-06-06,49.48,50.21,48.74,49.43,44.1151092247039,214500,0.0,1.0
2011-06-03,49.07,50.12,49.05,49.528,44.2025719134359,274600,0.0,1.0
2011-06-02,53.58,54.8575,48.84,49.58,44.2489806870488,905800,0.0,1.0
2011-06-01,48.19,49.89,47.345,47.98,42.8210184220371,204500,0.0,1.0
2011-05-31,49.1,49.52,47.84,48.34,43.1423099316648,178200,0.0,1.0
2011-05-27,48.0,48.83,47.83,48.64,43.4100528563544,106800,0.0,1.0
2011-05-26,47.19,48.04,46.94,47.94,42.7853193654118,122800,0.0,1.0
2011-05-25,47.38,48.045,47.05,47.26,42.1784354027819,138500,0.0,1.0
2011-05-24,46.6,47.85,46.28,47.55,42.4372535633152,112000,0.0,1.0
2011-05-23,47.58,47.77,47.07,47.32,42.2319839877198,63900,0.0,1.0
2011-05-20,48.81,49.41,47.54,48.25,43.0619870542578,284300,0.0,1.0
2011-05-19,49.71,50.28,48.85,49.07,43.7938177150763,115500,0.0,1.0
2011-05-18,49.53,49.76,48.66,49.58,44.2489806870488,88000,0.0,1.0
2011-05-17,50.27,50.3,49.23,49.29,43.9901625265154,91900,0.0,1.0
2011-05-16,51.71,51.84,50.29,50.32,44.9094132346167,88000,0.0,1.0
2011-05-13,51.74,51.9,51.29,51.785,46.216891183518,79300,0.0,1.0
2011-05-12,50.4,51.7,50.32,51.58,46.0339335183134,62100,0.0,1.0
2011-05-11,50.26,51.1,49.95,50.5,45.0700589894305,61000,0.0,1.0
2011-05-10,49.88,50.53,49.88,50.53,45.0968332818995,81000,0.0,1.0
2011-05-09,49.56,49.84,48.96,49.54,44.2132816304235,71200,0.0,1.0
2011-05-06,50.56,50.56,49.5,49.55,44.2222063945798,192000,0.0,1.0
2011-05-05,50.5,50.78,49.98,49.99,44.614896017458,262200,0.0,1.0
2011-05-04,50.76,50.88,50.25,50.69,45.2396295084006,173000,0.0,1.0
2011-05-03,50.31,51.26,50.1,50.77,45.3110276216512,258600,0.0,1.0
2011-05-02,49.56,50.36,49.4,50.3,44.891563706304,188400,0.0,1.0
2011-04-29,50.21,50.315,49.31,49.6,44.2668302153614,334000,0.0,1.0
2011-04-28,50.5,50.68,49.45,50.01,44.6327455457707,347400,0.0,1.0
2011-04-27,50.01,51.3,49.48,50.4,44.9808113478673,269700,0.0,1.0
2011-04-26,49.5,50.6,48.89,50.29,44.8826389421477,404200,0.0,1.0
2011-04-25,49.33,50.8,49.1,49.79,44.4364007343316,172400,0.0,1.0
2011-04-21,49.38,49.69,48.72,49.57,44.2400559228925,167900,0.0,1.0
2011-04-20,48.08,48.94,48.03,48.88,43.6242471961062,214900,0.0,1.0
2011-04-19,49.7,49.72,48.47,48.71,43.4725262054487,220500,0.0,1.0
2011-04-18,49.34,49.85,48.58,49.34,44.034786347297,141200,0.0,1.0
2011-04-15,49.22,50.12,48.78,49.96,44.5881217249891,142100,0.0,1.0
2011-04-14,48.54,50.03,48.54,49.4,44.088334932235,223600,0.0,1.0
2011-04-13,49.08,49.79,48.67,49.05,43.7759681867637,313700,0.0,1.0
2011-04-12,50.4,50.82,48.76,48.77,43.5260747903866,117000,0.0,1.0
2011-04-11,51.59,51.959,50.26,50.54,45.1057580460558,154500,0.0,1.0
2011-04-08,52.52,52.52,51.26,51.47,45.9357611125938,77000,0.0,1.0
2011-04-07,52.9,54.1,52.0,52.03,46.4355479053479,71100,0.0,1.0
2011-04-06,51.77,53.37,51.77,53.01,47.3101747926675,114400,0.0,1.0
2011-04-05,50.91,52.7799,50.7,51.75,46.1856545089708,139000,0.0,1.0
2011-04-04,51.0,51.18,50.18,51.04,45.5519962538719,104500,0.0,1.0
2011-04-01,50.12,50.91,49.43,50.73,45.2753285650259,219300,0.0,1.0
2011-03-31,49.53,50.73,49.07,49.79,44.4364007343316,226600,0.0,1.0
2011-03-30,48.8,50.68,48.8,49.67,44.3293035644557,185400,0.0,1.0
2011-03-29,48.51,49.24,46.82,48.78,43.534999554543,330700,0.0,1.0
2011-03-28,50.73,50.7882,49.58,49.74,44.39177691355,143100,0.0,1.0
2011-03-25,51.29,51.6,50.54,50.54,45.1057580460558,145200,0.0,1.0
2011-03-24,51.18,51.78,50.8519,51.0,45.5162971972466,203000,0.0,1.0
2011-03-23,51.18,51.97,50.45,51.38,45.8554382351869,195000,0.0,1.0
2011-03-22,50.85,51.52,50.3919,51.19,45.6858677162168,292400,0.0,1.0
2011-03-21,51.16,51.75,49.91,50.62,45.1771561593064,411300,0.0,1.0
2011-03-18,51.62,53.0,50.32,50.61,45.16823139515,332800,0.0,1.0
2011-03-17,51.86,52.1,50.64,51.22,45.7126420086857,440700,0.0,1.0
2011-03-16,52.44,52.94,51.26,51.36,45.8375887068743,326000,0.0,1.0
2011-03-15,52.45,53.48,52.1201,52.36,46.7300651225065,192300,0.0,1.0
2011-03-14,52.5,54.83,52.5,53.54,47.7831872929526,163500,0.0,1.0
2011-03-11,53.72,55.35,53.34,53.51,47.7564130004837,151800,0.0,1.0
2011-03-10,54.53,54.81,53.07,53.8,48.015231161017,206900,0.0,1.0
2011-03-09,57.07,57.07,54.86,54.99,49.0772780956195,279300,0.0,1.0
2011-03-08,57.15,58.4,56.3801,56.96,50.8354566344151,138200,0.0,1.0
2011-03-07,56.6,58.0,55.31,57.32,51.1567481440427,235800,0.0,1.0
2011-03-04,57.6,57.8,55.48,56.5,50.4249174832242,184600,0.0,1.0
2011-03-03,56.5,58.489,55.98,57.59,51.3977167762634,230500,0.0,1.0
2011-03-02,56.0,57.06,55.1,55.98,49.9608297470954,165600,0.0,1.0
2011-03-01,58.18,58.67,55.26,56.0,49.9786792754081,413900,0.0,1.0
2011-02-28,57.62,58.25,57.0,57.67,51.469114889514,271200,0.0,1.0
2011-02-25,57.45,58.57,56.8,57.06,50.9247042759783,191600,0.0,1.0
2011-02-24,56.79,57.7,55.44,57.46,51.2816948422312,263600,0.0,1.0
2011-02-23,56.1,57.79,54.56,56.43,50.36244413413,302100,0.0,1.0
2011-02-22,56.55,57.85,55.81,55.97,49.9519049829391,171300,0.0,1.0
2011-02-18,55.74,57.83,55.04,56.8,50.6926604079139,369900,0.0,1.0
2011-02-17,53.77,55.95,53.03,55.34,49.3896448410908,431500,0.0,1.0
2011-02-16,51.26,54.48,50.22,54.02,48.2115759724561,711700,0.0,1.0
2011-02-15,55.97,56.84,52.05,52.23,46.6140431884743,1874000,0.0,1.0
2011-02-14,60.35,64.48,60.35,63.34,56.5294561661491,395400,0.0,1.0
2011-02-11,58.89,60.78,58.21,60.55,54.039446966535,243200,0.0,1.0
2011-02-10,58.71,59.94,58.38,59.08,52.7275066355555,228900,0.0,1.0
2011-02-09,59.2,59.54,58.69,59.1,52.7453561638682,136100,0.0,1.0
2011-02-08,58.8,59.75,58.28,59.13,52.7721304563371,210900,0.0,1.0
2011-02-07,57.78,59.66,57.78,59.09,52.7364313997118,210300,0.0,1.0
2011-02-04,58.8,59.205,56.93,57.9,51.6743844651094,172500,0.0,1.0
2011-02-03,60.5,60.89,59.38,59.67,53.2540677207786,232800,0.0,1.0
2011-02-02,58.34,61.15,57.82,60.48,53.9769736174407,464000,0.0,1.0
2011-02-01,57.4,58.49,56.54,58.25,51.9867512105807,157300,0.0,1.0
2011-01-31,57.56,58.05,56.6,57.25,51.0942747949484,130200,0.0,1.0
2011-01-28,57.96,58.39,56.61,57.2,51.0496509741668,160600,0.0,1.0
2011-01-27,58.23,58.23,57.0,57.9,51.6743844651094,160800,0.0,1.0
2011-01-26,57.5,58.78,56.83,58.05,51.8082559274543,272000,0.0,1.0
2011-01-25,56.0,57.43,55.82,57.0,50.8711556910404,183000,0.0,1.0
2011-01-24,57.18,57.82,56.3,56.65,50.5587889455691,115900,0.0,1.0
2011-01-21,57.14,57.52,55.86,57.28,51.1210490874174,200400,0.0,1.0
2011-01-20,55.91,57.5,55.91,56.54,50.4606165398495,184000,0.0,1.0
2011-01-19,56.27,56.38,55.42,56.1,50.0679269169713,216900,0.0,1.0
2011-01-18,55.96,56.46,55.1,56.22,50.1750240868472,141800,0.0,1.0
2011-01-14,54.16,56.4,53.99,56.29,50.2374974359414,206700,0.0,1.0
2011-01-13,53.59,54.5,53.31,54.34,48.4971684254585,209200,0.0,1.0
2011-01-12,53.5,54.216,53.1401,53.68,47.9081339911412,528700,0.0,1.0
2011-01-11,55.83,55.83,52.53,53.18,47.461895783325,842800,0.0,1.0
2011-01-10,58.02,58.89,53.38,53.94,48.1401778592056,1738700,0.0,1.0
2011-01-07,68.96,69.4,66.811,67.18,59.956565602177,236800,0.0,1.0
2011-01-06,66.74,69.06,66.6,68.76,61.3666783388761,230200,0.0,1.0
2011-01-05,66.34,68.23,65.41,66.94,59.7423712624253,136600,0.0,1.0
2011-01-04,68.85,69.85,65.82,66.57,59.4121549886413,205400,0.0,1.0
2011-01-03,67.54,69.15,66.38,68.41,61.0543115934047,339000,0.0,1.0
2010-12-31,66.1,69.55,65.39,66.58,59.4210797527977,152300,0.0,1.0
2010-12-30,66.31,66.99,65.95,66.31,59.180111120577,106000,0.0,1.0
2010-12-29,65.76,66.64,64.76,66.24,59.1176377714827,188200,0.0,1.0
2010-12-28,65.59,65.97,64.44,65.71,58.6446252711976,92000,0.0,1.0
2010-12-27,64.32,65.7899,63.54,65.34,58.3144089974136,128900,0.0,1.0
2010-12-23,64.75,65.77,63.98,64.66,57.7075250347837,118900,0.0,1.0
2010-12-22,64.57,65.13,64.13,64.9,57.9217193745354,129500,0.0,1.0
2010-12-21,64.72,65.37,64.17,64.57,57.6272021573768,117000,0.0,1.0
2010-12-20,62.14,65.25,61.49,64.36,57.439782110094,259900,0.0,1.0
2010-12-17,60.85,62.48,60.69,62.0,55.3335377692018,357200,0.0,1.0
2010-12-16,60.47,61.72,60.28,60.9,54.3518137120063,137700,0.0,1.0
2010-12-15,60.76,61.54,59.99,60.44,53.9412745608154,130100,0.0,1.0
2010-12-14,62.54,62.54,60.22,60.66,54.1376193722545,128100,0.0,1.0
2010-12-13,60.62,63.3,60.44,62.22,55.5298825806409,368300,0.0,1.0
2010-12-10,59.33,61.09,59.33,60.52,54.012672674066,232800,0.0,1.0
2010-12-09,60.25,61.25,59.08,59.5,53.1023467301211,151200,0.0,1.0
2010-12-08,60.03,61.73,59.12,59.58,53.1737448433717,349600,0.0,1.0
2010-12-07,61.0,61.89,60.25,61.79,55.146117721919,219200,0.0,1.0
2010-12-06,57.65,61.0999,57.5,60.51,54.0037479099097,191300,0.0,1.0
2010-12-03,56.11,57.88,56.11,57.86,51.6386854084841,147400,0.0,1.0
2010-12-02,56.71,57.72,56.1,56.46,50.3892184265989,122600,0.0,1.0
2010-12-01,55.72,57.22,55.72,56.68,50.585563238038,185300,0.0,1.0
2010-11-30,55.29,55.34,54.45,54.79,48.898782812493,166200,0.0,1.0
2010-11-29,55.04,56.62,54.97,55.87,49.8626573413759,248400,0.0,1.0
2010-11-26,54.78,55.9,54.78,55.41,49.452118190185,37900,0.0,1.0
2010-11-24,54.37,55.38,54.37,55.24,49.3003971995275,116500,0.0,1.0
2010-11-23,54.7,55.17,54.0,54.21,48.3811464914263,193000,0.0,1.0
2010-11-22,55.43,55.43,54.5505,54.86,48.9612561615873,191700,0.0,1.0
2010-11-19,55.39,55.6399,54.79,55.315,49.3673329307,157800,0.0,1.0
2010-11-18,54.76,55.91,54.57,55.61,49.6306134733115,156800,0.0,1.0
2010-11-17,54.56,55.01,53.71,54.11,48.2918988498631,151200,0.0,1.0
2010-11-16,54.39,55.83,54.09,54.43,48.5774913028654,240600,0.0,1.0
2010-11-15,54.31,56.24,54.31,54.82,48.925557104962,173300,0.0,1.0
2010-11-12,54.23,54.93,53.79,54.28,48.4436198405205,147800,0.0,1.0
2010-11-11,54.56,55.5,54.1,54.83,48.9344818691183,172800,0.0,1.0
2010-11-10,55.24,55.65,54.66,55.0,49.0862028597758,164800,0.0,1.0
2010-11-09,54.93,56.56,54.85,55.24,49.3003971995275,382300,0.0,1.0
2010-11-08,54.29,55.0,53.81,54.72,48.8363094633987,166700,0.0,1.0
2010-11-05,53.47,55.0,53.27,54.61,48.7381370576792,171800,0.0,1.0
2010-11-04,53.22,54.42,52.17,53.21,47.488670075794,354200,0.0,1.0
2010-11-03,55.24,55.5,52.52,54.06,48.2472750290814,400400,0.0,1.0
2010-11-02,56.07,56.47,54.82,55.18,49.2468486145896,561900,0.0,1.0
2010-11-01,55.16,55.66,54.0,55.41,49.452118190185,414800,0.0,1.0
2010-10-29,54.07,55.39,54.0,54.89,48.9880304540562,532200,0.0,1.0
2010-10-28,53.88,54.62,53.55,54.13,48.3097483781757,475600,0.0,1.0
2010-10-27,54.43,54.7099,52.59,53.5,47.7474882363274,662400,0.0,1.0
2010-10-26,57.1,59.33,51.66,54.8,48.9077075766493,2169500,0.0,1.0
2010-10-25,68.0,68.15,65.82,67.34,60.0993618286782,277600,0.0,1.0
2010-10-22,67.17,68.04,66.68,67.5,60.2421580551794,261700,0.0,1.0
2010-10-21,67.64,67.82,65.74,66.95,59.7512960265816,302900,0.0,1.0
2010-10-20,66.32,68.48,66.32,67.23,60.0011894229587,309900,0.0,1.0
2010-10-19,67.0,67.7,65.77,66.07,58.9659167808252,252100,0.0,1.0
2010-10-18,67.83,68.004,67.06,67.94,60.6348476780576,273100,0.0,1.0
2010-10-15,68.83,69.43,66.04,67.77,60.4831266874001,357100,0.0,1.0
2010-10-14,72.34,72.9,60.31,67.39,60.1439856494598,1159400,0.0,1.0
2010-10-13,80.97,81.745,78.59,79.15,70.6395082972955,212300,0.0,1.0
2010-10-12,81.24,81.24,79.09,80.66,71.9871476849003,103400,0.0,1.0
2010-10-11,81.71,82.95,80.47,81.21,72.478009713498,110200,0.0,1.0
2010-10-08,80.23,82.8,78.84,81.77,72.9777965062521,175400,0.0,1.0
2010-10-07,81.48,81.95,80.0201,80.46,71.8086524017738,131600,0.0,1.0
2010-10-06,80.18,81.4,79.43,80.97,72.2638153737463,184100,0.0,1.0
2010-10-05,78.49,81.07,78.49,80.42,71.7729533451485,191900,0.0,1.0
2010-10-04,79.51,79.51,77.71,78.14,69.7381071175069,248700,0.0,1.0
2010-10-01,77.7,79.98,77.23,79.65,71.0857465051117,326200,0.0,1.0
2010-09-30,75.16,78.22,73.51,77.62,69.2740193813781,229900,0.0,1.0
2010-09-29,73.28,75.0,72.855,74.59,66.5698158420123,97000,0.0,1.0
2010-09-28,72.48,74.1,70.03,73.68,65.7576623037869,177400,0.0,1.0
2010-09-27,77.61,78.13,72.41,72.96,65.1150792845317,312600,0.0,1.0
2010-09-24,77.08,78.98,74.93,77.91,69.5328375419115,382600,0.0,1.0
2010-09-23,71.46,78.63,70.5,76.53,68.3012200883389,670400,0.0,1.0
2010-09-22,70.39,72.12,69.17,72.0,64.2583019255247,186800,0.0,1.0
2010-09-21,72.58,73.0,70.06,70.79,63.1784054626096,183600,0.0,1.0
2010-09-20,67.35,72.67,67.02,72.41,64.6242172559339,373900,0.0,1.0
2010-09-17,67.21,69.25,66.01,67.55,60.286781875961,607800,0.0,1.0
2010-09-16,64.99,67.14,63.64,66.44,59.2961330546091,294900,0.0,1.0
2010-09-15,62.78,65.14,61.1,64.87,57.8949450820665,223100,0.0,1.0
2010-09-14,63.04,63.89,61.48,63.15,56.3598856471789,176200,0.0,1.0
2010-09-13,62.68,63.74,60.77,63.22,56.4223589962732,256700,0.0,1.0
2010-09-10,60.07,63.65,59.51,62.07,55.3960111182961,472900,0.0,1.0
2010-09-09,61.98,61.99,57.01,59.79,53.3611648906544,676600,0.0,1.0
2010-09-08,61.39,61.91,60.83,61.64,55.0122462595742,185100,0.0,1.0
2010-09-07,64.77,65.29,60.57,61.4,54.7980519198224,199500,0.0,1.0
2010-09-03,65.36,66.68,64.83,65.28,58.2608604124757,155000,0.0,1.0
2010-09-02,62.99,65.09,61.45,64.7,57.743224091409,209300,0.0,1.0
2010-09-01,63.18,64.0,62.12,63.16,56.3688104113352,346500,0.0,1.0
2010-08-31,66.06,66.42,61.63,62.58,55.8511740902685,379700,0.0,1.0
2010-08-30,67.15,68.11,66.05,66.17,59.0551644223884,132400,0.0,1.0
2010-08-27,67.01,67.98,65.67,67.55,60.286781875961,111400,0.0,1.0
2010-08-26,67.58,68.52,66.4799,66.49,59.3407568753908,149100,0.0,1.0
2010-08-25,65.71,67.64,65.19,67.45,60.1975342343978,160400,0.0,1.0
2010-08-24,64.79,67.32,64.79,66.3,59.1711863564206,182700,0.0,1.0
2010-08-23,66.33,66.51,64.57,65.51,58.4661299880711,209600,0.0,1.0
2010-08-20,65.1,66.1795,64.2,65.85,58.7695719693861,229500,0.0,1.0
2010-08-19,67.62,67.99,65.45,65.57,58.5196785730091,275300,0.0,1.0
2010-08-18,63.45,68.53,62.8,68.0,60.6883962629955,727600,0.0,1.0
2010-08-17,61.57,63.91,59.68,63.45,56.6276285718686,785600,0.0,1.0
2010-08-16,59.83,63.49,56.44,60.94,54.3875127686316,2350600,0.0,1.0
2010-08-13,74.44,74.83,70.13,70.2,62.6518443773866,436600,0.0,1.0
2010-08-12,74.5,76.49,73.63,74.93,66.8732578233273,219100,0.0,1.0
2010-08-11,77.38,77.94,75.31,75.36,67.2570226820492,232700,0.0,1.0
2010-08-10,79.88,79.88,77.78,77.92,69.5417623060678,168400,0.0,1.0
2010-08-09,76.21,82.19,76.21,80.28,71.64800664696,165400,0.0,1.0
2010-08-06,84.87,84.9695,79.42,80.03,71.4248875430519,439400,0.0,1.0
2010-08-05,89.23,89.32,84.92,85.73,76.512003112156,233100,0.0,1.0
2010-08-04,89.23,90.15,88.0001,89.7,80.0551344822161,109900,0.0,1.0
2010-08-03,93.12,93.12,88.83,88.94,79.3768524063356,164600,0.0,1.0
2010-08-02,93.5,93.93,88.9,93.48,83.4286953333062,196000,0.0,1.0
2010-07-30,90.93,93.42,90.93,92.92,82.9289085405521,164300,0.0,1.0
2010-07-29,92.7,93.05,90.94,92.16,82.2506264646716,216500,0.0,1.0
2010-07-28,94.49,94.61,92.61,93.12,83.1074038236786,227100,0.0,1.0
2010-07-27,95.0,96.51,91.35,94.5,84.3390212772511,455500,0.0,1.0
2010-07-26,89.98,92.0,88.46,91.08,81.2867519357887,300400,0.0,1.0
2010-07-23,83.76,89.86,83.54,89.69,80.0462097180598,286900,0.0,1.0
2010-07-22,86.27,86.65,82.82,83.6,74.6110283468592,295600,0.0,1.0
2010-07-21,87.0,87.32,84.85,85.21,76.0479153760272,170500,0.0,1.0
2010-07-20,87.76,89.16,86.5216,87.0,77.645448160009,234000,0.0,1.0
2010-07-19,79.16,89.15,79.16,88.9,79.3411533497103,425700,0.0,1.0
2010-07-16,81.81,82.96,80.51,80.6,71.9335990999623,159600,0.0,1.0
2010-07-15,82.53,83.44,80.795,82.46,73.5936052330384,84400,0.0,1.0
2010-07-14,83.55,84.25,81.91,82.62,73.7364014595396,123400,0.0,1.0
2010-07-13,81.56,84.17,81.56,83.88,74.8609217432362,159800,0.0,1.0
2010-07-12,82.07,82.82,80.93,81.05,72.3352134869969,68000,0.0,1.0
2010-07-09,82.97,83.12,81.85,82.5,73.6293042896637,80800,0.0,1.0
2010-07-08,79.83,83.41,79.83,82.87,73.9595205634476,193700,0.0,1.0
2010-07-07,77.14,79.66,76.23,79.57,71.0143483918611,333200,0.0,1.0
2010-07-06,79.92,80.45,76.87,77.18,68.8813297584999,196000,0.0,1.0
2010-07-02,80.5,80.71,78.66,78.67,70.211119617792,131100,0.0,1.0
2010-07-01,81.21,81.82,79.225,80.07,71.4605865996772,342200,0.0,1.0
2010-06-30,80.0,82.41,79.69,81.35,72.6029564116865,495900,0.0,1.0
2010-06-29,79.15,81.15,79.15,79.78,71.2017684391439,184700,0.0,1.0
2010-06-28,78.85,80.46,77.9,80.07,71.4605865996772,156000,0.0,1.0
2010-06-25,80.65,80.72,77.57,79.12,70.6127340048265,412600,0.0,1.0
2010-06-24,81.21,81.85,79.19,80.61,71.9425238641187,178400,0.0,1.0
2010-06-23,82.31,83.145,81.19,81.79,72.9956460345648,90200,0.0,1.0
2010-06-22,86.99,88.01,82.38,82.65,73.7631757520085,184000,0.0,1.0
2010-06-21,87.25,88.68,85.82,86.53,77.2259842446618,115100,0.0,1.0
2010-06-18,87.36,87.36,85.89,86.22,76.9493165558158,140300,0.0,1.0
2010-06-17,86.6,88.11,86.6,86.87,77.5294262259768,108100,0.0,1.0
2010-06-16,84.9,87.23,84.9,86.42,77.1278118389423,140500,0.0,1.0
2010-06-15,83.74,85.95,82.48,85.58,76.3781316498111,163800,0.0,1.0
2010-06-14,83.56,85.7,82.6,82.97,74.0487682050108,100400,0.0,1.0
2010-06-11,81.02,83.45,81.02,83.45,74.4771568845144,111700,0.0,1.0
2010-06-10,81.48,82.355,80.64,81.7,72.9153231571579,161400,0.0,1.0
2010-06-09,81.87,82.53,80.16,80.43,71.7818781093049,154200,0.0,1.0
2010-06-08,82.3,83.03,80.84,81.44,72.6832792890934,251900,0.0,1.0
2010-06-07,83.55,84.49,82.0,82.04,73.2187651384728,225300,0.0,1.0
2010-06-04,85.51,86.12,83.84,84.0,74.9680189131121,114200,0.0,1.0
2010-06-03,87.41,88.0,85.35,86.73,77.4044795277883,112900,0.0,1.0
2010-06-02,84.35,86.8,83.8,86.73,77.4044795277883,149200,0.0,1.0
2010-06-01,85.71,86.025,84.0,84.41,75.3339342435213,240700,0.0,1.0
2010-05-28,87.0,87.41,85.1,85.91,76.6726488669698,149900,0.0,1.0
2010-05-27,88.75,88.85,86.36,87.12,77.7525453298849,125600,0.0,1.0
2010-05-26,87.89,90.37,86.56,87.57,78.1541597169194,106200,0.0,1.0
2010-05-25,87.11,88.06,84.47,87.71,78.2791064151079,142100,0.0,1.0
2010-05-24,89.12,90.0,87.93,88.74,79.1983571232091,95000,0.0,1.0
2010-05-21,90.06,90.53,88.01,89.55,79.9212630198713,207000,0.0,1.0
2010-05-20,91.65,93.61,90.79,91.05,81.2599776433197,280700,0.0,1.0
2010-05-19,89.85,93.62,89.4,93.17,83.1520276444602,214500,0.0,1.0
2010-05-18,93.27,94.99,89.74,90.26,80.5549212749702,334400,0.0,1.0
2010-05-17,89.56,92.95,87.26,92.92,82.9289085405521,225900,0.0,1.0
2010-05-14,89.75,90.61,88.44,89.1,79.5196486328368,89900,0.0,1.0
2010-05-13,90.0,91.24,89.87,90.3,80.5906203315955,77500,0.0,1.0
2010-05-12,89.44,91.62,89.331,90.39,80.6709432090024,130000,0.0,1.0
2010-05-11,88.2,89.92,87.06,89.09,79.5107238686805,126600,0.0,1.0
2010-05-10,89.06,89.98,87.785,89.0,79.4304009912735,183400,0.0,1.0
2010-05-07,90.01,90.01,86.27,86.96,77.6097491033837,221400,0.0,1.0
2010-05-06,90.68,92.58,82.05,89.9,80.2336297653426,174300,0.0,1.0
2010-05-05,91.45,92.605,90.635,92.02,82.125679766483,197500,0.0,1.0
2010-05-04,94.07,94.57,91.24,92.38,82.4469712761107,171500,0.0,1.0
2010-05-03,91.13,95.19,90.31,95.07,84.8477328341615,160100,0.0,1.0
2010-04-30,93.46,94.68,90.53,90.62,80.8762127845979,218200,0.0,1.0
2010-04-29,97.78,98.01,91.05,94.03,83.9195573619039,392900,0.0,1.0
2010-04-28,94.0,97.71,93.9601,97.58,87.0878486373986,160900,0.0,1.0
2010-04-27,93.87,95.58,92.8,93.3,83.2680495784924,235400,0.0,1.0
2010-04-26,93.92,94.599,92.0405,94.45,84.2943974564695,198000,0.0,1.0
2010-04-23,93.45,93.865,91.83,93.51,83.4554696257752,170700,0.0,1.0
2010-04-22,92.83,93.22,90.62,93.22,83.1966514652418,208600,0.0,1.0
2010-04-21,93.33,93.74,93.09,93.55,83.4911686824004,70000,0.0,1.0
2010-04-20,92.83,93.37,91.52,93.36,83.3215981634303,33000,0.0,1.0
2010-04-19,92.53,93.49,91.72,92.56,82.6076170309245,66500,0.0,1.0
2010-04-16,92.73,93.05,91.845,92.88,82.8932094839268,94700,0.0,1.0
2010-04-15,92.43,93.27,92.43,92.6,82.6433160875498,67200,0.0,1.0
2010-04-14,93.97,94.4,92.14,92.63,82.6700903800187,136100,0.0,1.0
2010-04-13,91.57,93.91,91.47,93.89,83.7946106637154,235600,0.0,1.0
2010-04-12,90.99,91.84,90.3625,91.06,81.2689024074761,77700,0.0,1.0
2010-04-09,91.0,91.2,90.03,90.9,81.1261061809749,86800,0.0,1.0
2010-04-08,91.56,91.66,90.565,90.75,80.99223471863,66200,0.0,1.0
2010-04-07,93.0,93.59,90.61,91.53,81.6883663228232,139900,0.0,1.0
2010-04-06,92.0,93.73,92.0,93.45,83.4019210408372,101400,0.0,1.0
2010-04-05,92.46,92.65,91.8,92.32,82.3934226911727,73800,0.0,1.0
2010-04-01,93.4,93.8275,91.8,92.09,82.1881531155773,88900,0.0,1.0
2010-03-31,93.06,93.9,92.26,92.84,82.8575104273015,215200,0.0,1.0
2010-03-30,91.45,93.12,90.57,93.12,83.1074038236786,398000,0.0,1.0
2010-03-29,90.65,91.395,90.57,91.11,81.3135262282577,97400,0.0,1.0
2010-03-26,91.38,91.81,90.31,90.58,80.8405137279725,103600,0.0,1.0
2010-03-25,91.44,91.81,90.86,90.99,81.2064290583818,157100,0.0,1.0
2010-03-24,91.72,92.21,90.56,90.83,81.0636328318806,268100,0.0,1.0
2010-03-23,91.44,92.17,90.5501,91.75,81.8847111342623,124900,0.0,1.0
2010-03-22,89.81,91.19,89.6,91.16,81.3581500490393,157400,0.0,1.0
2010-03-19,90.44,91.36,89.79,90.1,80.4121250484691,276300,0.0,1.0
2010-03-18,90.61,91.39,90.21,90.65,80.9029870770668,223900,0.0,1.0
2010-03-17,88.89,90.86,88.89,90.57,80.8315889638162,213600,0.0,1.0
2010-03-16,87.68,89.49,87.45,88.77,79.2251314156781,117500,0.0,1.0
2010-03-15,87.32,88.09,86.82,87.68,78.2523321226389,94800,0.0,1.0
2010-03-12,86.49,87.23,85.98,87.23,77.8507177356044,169100,0.0,1.0
2010-03-11,85.51,86.319,84.92,86.25,76.9760908482848,53300,0.0,1.0
2010-03-10,85.3,86.31,85.25,86.06,76.8065203293146,54100,0.0,1.0
2010-03-09,85.72,86.82,84.49,85.55,76.3513573573422,129400,0.0,1.0
2010-03-08,85.24,85.84,84.05,85.63,76.4227554705927,143600,0.0,1.0
