,SRCL_Open,SRCL_High,SRCL_Low,SRCL_Close,SRCL_Adj Close,SRCL_Volume,SRCL_Dividend Amount,SRCL_Split Coefficient
2023-04-25,41.75,42.78,41.728,42.74,42.74,557841,0.0,1.0
2023-04-24,42.12,42.56,42.04,42.26,42.26,350671,0.0,1.0
2023-04-21,42.24,42.38,41.8,42.07,42.07,358780,0.0,1.0
2023-04-20,41.69,42.35,41.62,42.06,42.06,247790,0.0,1.0
2023-04-19,41.6,42.305,41.56,41.99,41.99,337316,0.0,1.0
2023-04-18,42.88,43.03,41.77,41.85,41.85,364587,0.0,1.0
2023-04-17,42.0,43.05,42.0,42.92,42.92,433050,0.0,1.0
2023-04-14,42.32,42.885,41.8,42.0,42.0,364171,0.0,1.0
2023-04-13,42.03,42.22,41.675,42.21,42.21,463328,0.0,1.0
2023-04-12,42.51,42.78,41.84,41.97,41.97,277434,0.0,1.0
2023-04-11,42.23,42.68,42.2,42.31,42.31,362481,0.0,1.0
2023-04-10,41.41,42.05,41.41,42.01,42.01,429989,0.0,1.0
2023-04-06,42.25,43.145,41.63,41.73,41.73,477456,0.0,1.0
2023-04-05,42.41,42.745,41.71,42.07,42.07,493045,0.0,1.0
2023-04-04,43.9,43.9,42.52,42.67,42.67,339701,0.0,1.0
2023-04-03,43.52,43.93,43.45,43.74,43.74,357767,0.0,1.0
2023-03-31,42.84,43.7,42.65,43.61,43.61,522070,0.0,1.0
2023-03-30,42.97,43.28,42.39,42.41,42.41,1036385,0.0,1.0
2023-03-29,42.11,42.54,42.09,42.53,42.53,274502,0.0,1.0
2023-03-28,41.41,42.05,41.21,41.92,41.92,413147,0.0,1.0
2023-03-27,41.51,41.72,41.2,41.4,41.4,508515,0.0,1.0
2023-03-24,40.65,41.04,40.37,41.03,41.03,425731,0.0,1.0
2023-03-23,41.48,42.27,40.79,40.98,40.98,365272,0.0,1.0
2023-03-22,43.0,43.0,41.43,41.47,41.47,404920,0.0,1.0
2023-03-21,42.74,43.57,42.69,42.96,42.96,704545,0.0,1.0
2023-03-20,41.95,42.68,41.88,42.27,42.27,377117,0.0,1.0
2023-03-17,42.43,42.63,41.63,41.9,41.9,820432,0.0,1.0
2023-03-16,42.26,43.17,42.08,42.89,42.89,543718,0.0,1.0
2023-03-15,42.88,43.08,41.98,42.82,42.82,839753,0.0,1.0
2023-03-14,43.84,44.2,43.31,43.6,43.6,386134,0.0,1.0
2023-03-13,43.03,43.995,42.65,43.05,43.05,503402,0.0,1.0
2023-03-10,45.7,45.7,43.405,43.5,43.5,418570,0.0,1.0
2023-03-09,46.18,46.3,44.84,44.9,44.9,296132,0.0,1.0
2023-03-08,46.0,46.74,45.91,46.11,46.11,256730,0.0,1.0
2023-03-07,46.4,46.69,45.84,46.01,46.01,285567,0.0,1.0
2023-03-06,47.73,48.08,46.28,46.4,46.4,566183,0.0,1.0
2023-03-03,47.63,48.12,47.2,47.85,47.85,679076,0.0,1.0
2023-03-02,47.09,47.65,46.82,47.54,47.54,439771,0.0,1.0
2023-03-01,47.44,47.78,46.85,47.3,47.3,1071109,0.0,1.0
2023-02-28,48.17,48.98,47.65,47.68,47.68,963941,0.0,1.0
2023-02-27,47.69,48.225,47.38,47.84,47.84,620595,0.0,1.0
2023-02-24,47.92,48.69,47.285,47.36,47.36,689812,0.0,1.0
2023-02-23,52.0,52.0,47.91,48.86,48.86,1361573,0.0,1.0
2023-02-22,54.65,55.56,54.2625,55.19,55.19,504398,0.0,1.0
2023-02-21,55.57,55.57,54.155,54.53,54.53,536350,0.0,1.0
2023-02-17,55.63,55.96,54.95,55.94,55.94,325538,0.0,1.0
2023-02-16,55.17,55.82,54.74,55.5,55.5,276908,0.0,1.0
2023-02-15,55.02,55.87,54.625,55.73,55.73,250504,0.0,1.0
2023-02-14,55.1,55.83,54.5925,55.53,55.53,249526,0.0,1.0
2023-02-13,54.62,55.36,54.105,55.33,55.33,196372,0.0,1.0
2023-02-10,53.89,54.56,53.51,54.55,54.55,223906,0.0,1.0
2023-02-09,54.69,55.89,53.56,54.14,54.14,224427,0.0,1.0
2023-02-08,54.38,55.03,53.93,54.5,54.5,259490,0.0,1.0
2023-02-07,54.45,54.82,53.79,54.69,54.69,218118,0.0,1.0
2023-02-06,54.63,55.38,54.36,54.68,54.68,243168,0.0,1.0
2023-02-03,55.12,55.7482,54.91,55.05,55.05,343886,0.0,1.0
2023-02-02,54.4,56.12,54.24,55.65,55.65,336184,0.0,1.0
2023-02-01,53.62,54.825,53.475,54.31,54.31,371606,0.0,1.0
2023-01-31,53.19,53.81,52.83,53.81,53.81,341060,0.0,1.0
2023-01-30,52.33,53.08,52.18,52.85,52.85,166595,0.0,1.0
2023-01-27,52.41,52.73,51.445,52.53,52.53,183787,0.0,1.0
2023-01-26,53.31,53.39,52.175,52.49,52.49,193865,0.0,1.0
2023-01-25,52.42,53.17,52.065,53.07,53.07,169762,0.0,1.0
2023-01-24,53.13,53.53,52.82,52.82,52.82,210047,0.0,1.0
2023-01-23,52.82,53.8,52.47,53.35,53.35,335648,0.0,1.0
2023-01-20,52.22,52.82,51.275,52.82,52.82,311961,0.0,1.0
2023-01-19,52.43,52.78,52.07,52.07,52.07,254040,0.0,1.0
2023-01-18,53.3,54.13,52.505,52.67,52.67,239526,0.0,1.0
2023-01-17,52.84,53.465,52.775,52.98,52.98,268864,0.0,1.0
2023-01-13,51.72,52.94,51.425,52.84,52.84,178732,0.0,1.0
2023-01-12,52.77,53.395,51.885,51.94,51.94,254024,0.0,1.0
2023-01-11,52.36,52.93,52.17,52.82,52.82,207811,0.0,1.0
2023-01-10,51.61,52.365,51.24,52.1,52.1,164839,0.0,1.0
2023-01-09,51.89,52.74,51.755,51.95,51.95,214645,0.0,1.0
2023-01-06,50.73,51.89,50.614,51.74,51.74,163878,0.0,1.0
2023-01-05,50.48,50.56,49.61,50.45,50.45,259173,0.0,1.0
2023-01-04,51.29,51.62,50.415,50.9,50.9,408047,0.0,1.0
2023-01-03,50.01,50.845,49.87,50.74,50.74,290390,0.0,1.0
2022-12-30,49.57,50.0,49.23,49.89,49.89,246437,0.0,1.0
2022-12-29,49.06,50.29,48.9,50.03,50.03,288870,0.0,1.0
2022-12-28,50.3,50.83,48.9,48.92,48.92,330717,0.0,1.0
2022-12-27,50.17,50.37,49.47,50.18,50.18,155079,0.0,1.0
2022-12-23,49.1,50.04,48.97,49.96,49.96,184540,0.0,1.0
2022-12-22,50.42,50.79,48.5287,49.28,49.28,309985,0.0,1.0
2022-12-21,49.63,50.86,49.63,50.78,50.78,281342,0.0,1.0
2022-12-20,49.06,49.99,48.3551,49.62,49.62,276799,0.0,1.0
2022-12-19,49.8,50.1949,49.195,49.31,49.31,340496,0.0,1.0
2022-12-16,50.11,50.53,49.305,50.03,50.03,1151051,0.0,1.0
2022-12-15,51.05,51.48,50.38,50.65,50.65,701622,0.0,1.0
2022-12-14,51.77,52.58,51.37,51.76,51.76,320000,0.0,1.0
2022-12-13,52.86,52.99,51.44,51.99,51.99,385415,0.0,1.0
2022-12-12,51.04,51.38,50.57,51.35,51.35,209832,0.0,1.0
2022-12-09,51.13,51.51,50.695,50.84,50.84,200811,0.0,1.0
2022-12-08,51.14,51.675,50.93,51.19,51.19,151044,0.0,1.0
2022-12-07,51.54,52.025,50.59,50.92,50.92,296833,0.0,1.0
2022-12-06,52.54,52.61,51.1242,51.59,51.59,259428,0.0,1.0
2022-12-05,53.73,53.82,52.1,52.59,52.59,500696,0.0,1.0
2022-12-02,52.58,54.14,52.115,53.82,53.82,339304,0.0,1.0
2022-12-01,52.57,53.79,52.46,52.92,52.92,746678,0.0,1.0
2022-11-30,50.86,52.13,50.1,52.13,52.13,439413,0.0,1.0
2022-11-29,50.45,51.04,50.1972,50.85,50.85,224164,0.0,1.0
2022-11-28,51.1,51.47,50.49,50.66,50.66,270660,0.0,1.0
2022-11-25,51.66,51.66,50.76,51.37,51.37,150363,0.0,1.0
2022-11-23,51.41,51.79,51.14,51.5,51.5,229715,0.0,1.0
2022-11-22,50.19,51.525,50.01,51.45,51.45,386338,0.0,1.0
2022-11-21,49.77,50.69,48.815,49.99,49.99,387971,0.0,1.0
2022-11-18,50.0,50.7,49.08,49.75,49.75,810657,0.0,1.0
2022-11-17,50.27,50.59,49.13,49.26,49.26,429732,0.0,1.0
2022-11-16,51.06,51.28,50.77,50.89,50.89,284854,0.0,1.0
2022-11-15,51.74,52.1458,50.65,51.27,51.27,364228,0.0,1.0
2022-11-14,51.41,52.91,51.16,51.25,51.25,483165,0.0,1.0
2022-11-11,51.42,52.335,50.8901,51.8,51.8,354483,0.0,1.0
2022-11-10,50.06,51.06,49.635,51.03,51.03,559536,0.0,1.0
2022-11-09,49.14,49.64,48.11,48.2,48.2,362624,0.0,1.0
2022-11-08,48.3,50.03,48.235,49.59,49.59,524545,0.0,1.0
2022-11-07,47.24,48.32,46.67,48.17,48.17,652389,0.0,1.0
2022-11-04,46.03,46.84,45.12,46.82,46.82,570593,0.0,1.0
2022-11-03,43.98,46.2,42.6,45.24,45.24,848624,0.0,1.0
2022-11-02,44.33,44.33,42.4,42.44,42.44,516940,0.0,1.0
2022-11-01,45.03,45.06,44.45,44.57,44.57,278752,0.0,1.0
2022-10-31,43.95,44.9,43.72,44.58,44.58,356393,0.0,1.0
2022-10-28,43.53,44.18,43.0,44.17,44.17,380395,0.0,1.0
2022-10-27,44.22,44.71,43.26,43.355,43.355,279350,0.0,1.0
2022-10-26,43.99,44.3642,43.23,43.74,43.74,345898,0.0,1.0
2022-10-25,41.94,43.55,41.565,43.51,43.51,699649,0.0,1.0
2022-10-24,41.73,42.4,41.51,41.81,41.81,690473,0.0,1.0
2022-10-21,40.6,41.56,40.185,41.22,41.22,1113777,0.0,1.0
2022-10-20,41.33,41.76,40.64,40.74,40.74,716418,0.0,1.0
2022-10-19,41.83,42.26,40.84,41.33,41.33,405415,0.0,1.0
2022-10-18,41.67,42.58,41.39,42.16,42.16,985461,0.0,1.0
2022-10-17,41.39,42.0,40.78,40.84,40.84,824565,0.0,1.0
2022-10-14,42.23,44.34,40.45,40.87,40.87,637655,0.0,1.0
2022-10-13,40.26,41.97,39.63,41.74,41.74,479972,0.0,1.0
2022-10-12,41.07,41.48,39.955,40.85,40.85,571452,0.0,1.0
2022-10-11,41.7,42.06,40.905,41.23,41.23,561693,0.0,1.0
2022-10-10,42.45,42.78,41.82,41.85,41.85,266637,0.0,1.0
2022-10-07,43.31,43.3491,42.18,42.43,42.43,447168,0.0,1.0
2022-10-06,44.22,44.63,42.9,43.61,43.61,418418,0.0,1.0
2022-10-05,43.91,44.69,43.05,44.51,44.51,929068,0.0,1.0
2022-10-04,43.44,44.98,43.44,44.3,44.3,923368,0.0,1.0
2022-10-03,42.82,43.285,42.11,43.06,43.06,726334,0.0,1.0
2022-09-30,43.2,43.31,42.01,42.11,42.11,562642,0.0,1.0
2022-09-29,43.31,43.75,42.7,43.02,43.02,296938,0.0,1.0
2022-09-28,43.27,43.98,42.8,43.68,43.68,358771,0.0,1.0
2022-09-27,43.68,44.07,42.53,42.94,42.94,334710,0.0,1.0
2022-09-26,44.21,44.55,43.4,43.48,43.48,307354,0.0,1.0
2022-09-23,44.99,45.095,44.2301,44.6,44.6,348658,0.0,1.0
2022-09-22,47.07,47.13,44.83,45.29,45.29,508927,0.0,1.0
2022-09-21,48.21,48.596,47.26,47.27,47.27,238682,0.0,1.0
2022-09-20,49.29,49.61,47.35,47.96,47.96,309565,0.0,1.0
2022-09-19,49.0,49.66,48.95,49.65,49.65,298826,0.0,1.0
2022-09-16,49.98,50.17,49.33,49.41,49.41,1063632,0.0,1.0
2022-09-15,50.26,51.2548,49.63,50.49,50.49,387907,0.0,1.0
2022-09-14,50.13,50.96,49.82,50.31,50.31,302894,0.0,1.0
2022-09-13,51.11,51.4639,50.025,50.14,50.14,318375,0.0,1.0
2022-09-12,51.62,52.51,51.62,52.09,52.09,193483,0.0,1.0
2022-09-09,50.94,51.476,50.94,51.27,51.27,272704,0.0,1.0
2022-09-08,50.1,50.63,49.92,50.6,50.6,307717,0.0,1.0
2022-09-07,49.06,50.77,49.06,50.5,50.5,336434,0.0,1.0
2022-09-06,49.71,50.02,48.76,49.15,49.15,253564,0.0,1.0
2022-09-02,50.03,50.61,49.145,49.37,49.37,297928,0.0,1.0
2022-09-01,49.95,49.95,49.3,49.74,49.74,400546,0.0,1.0
2022-08-31,50.75,50.93,50.02,50.09,50.09,337291,0.0,1.0
2022-08-30,50.63,50.91,50.17,50.69,50.69,241961,0.0,1.0
2022-08-29,51.23,51.3,50.58,50.58,50.58,250577,0.0,1.0
2022-08-26,52.78,53.335,51.34,51.41,51.41,401862,0.0,1.0
2022-08-25,52.22,53.6,52.04,52.91,52.91,636582,0.0,1.0
2022-08-24,51.31,52.28,51.23,52.07,52.07,347778,0.0,1.0
2022-08-23,51.62,52.24,51.31,51.47,51.47,347581,0.0,1.0
2022-08-22,52.63,52.63,51.445,51.64,51.64,243735,0.0,1.0
2022-08-19,53.61,53.61,52.89,53.2,53.2,271705,0.0,1.0
2022-08-18,54.1,54.1,53.545,53.8,53.8,188803,0.0,1.0
2022-08-17,54.49,54.89,53.61,54.13,54.13,343551,0.0,1.0
2022-08-16,53.52,55.31,53.39,55.04,55.04,324689,0.0,1.0
2022-08-15,53.33,54.19,52.77,53.87,53.87,480216,0.0,1.0
2022-08-12,52.76,54.06,52.54,53.43,53.43,597855,0.0,1.0
2022-08-11,52.48,52.89,52.295,52.58,52.58,348717,0.0,1.0
2022-08-10,51.72,53.28,51.72,52.3,52.3,358459,0.0,1.0
2022-08-09,52.64,52.655,51.19,51.28,51.28,572839,0.0,1.0
2022-08-08,50.5,52.87,50.5,52.4,52.4,813675,0.0,1.0
2022-08-05,50.63,51.4964,48.77,50.53,50.53,840416,0.0,1.0
2022-08-04,48.48,48.61,47.12,47.25,47.25,490298,0.0,1.0
2022-08-03,47.74,48.61,47.56,48.29,48.29,427095,0.0,1.0
2022-08-02,48.3,48.3,47.42,47.67,47.67,327028,0.0,1.0
2022-08-01,46.53,48.27,46.04,48.16,48.16,434821,0.0,1.0
2022-07-29,46.82,47.45,46.23,46.87,46.87,271071,0.0,1.0
2022-07-28,46.29,46.9,45.75,46.63,46.63,330282,0.0,1.0
2022-07-27,46.0,46.9,45.55,46.0,46.0,440261,0.0,1.0
2022-07-26,45.07,45.79,44.53,45.77,45.77,309754,0.0,1.0
2022-07-25,45.17,45.57,44.645,44.92,44.92,218870,0.0,1.0
2022-07-22,45.14,45.83,44.38,44.88,44.88,236506,0.0,1.0
2022-07-21,44.96,45.06,44.5719,44.95,44.95,171703,0.0,1.0
2022-07-20,44.4,44.95,43.74,44.86,44.86,353116,0.0,1.0
2022-07-19,43.07,44.346,42.8408,44.25,44.25,222537,0.0,1.0
2022-07-18,43.87,44.22,42.67,42.73,42.73,274009,0.0,1.0
2022-07-15,43.74,45.17,43.0,43.68,43.68,239688,0.0,1.0
2022-07-14,42.87,43.22,42.58,43.12,43.12,181943,0.0,1.0
2022-07-13,43.0,43.43,42.68,43.26,43.26,341588,0.0,1.0
2022-07-12,43.77,44.48,43.43,43.65,43.65,251337,0.0,1.0
2022-07-11,44.41,44.755,43.83,44.09,44.09,294299,0.0,1.0
2022-07-08,44.45,45.15,43.9675,44.61,44.61,313144,0.0,1.0
2022-07-07,44.49,45.585,44.01,44.56,44.56,214735,0.0,1.0
2022-07-06,44.63,45.07,43.805,44.23,44.23,333270,0.0,1.0
2022-07-05,43.66,44.55,42.8,44.55,44.55,400087,0.0,1.0
2022-07-01,43.81,44.485,43.38,44.37,44.37,280813,0.0,1.0
2022-06-30,43.06,44.245,42.3277,43.85,43.85,444247,0.0,1.0
2022-06-29,43.85,43.85,42.69,43.36,43.36,387873,0.0,1.0
2022-06-28,43.43,44.11,43.05,43.75,43.75,609422,0.0,1.0
2022-06-27,42.81,43.84,42.75,43.3,43.3,382859,0.0,1.0
2022-06-24,41.3,42.95,41.28,42.61,42.61,985161,0.0,1.0
2022-06-23,41.03,41.047,40.35,40.89,40.89,483852,0.0,1.0
2022-06-22,41.0,41.32,40.38,40.9,40.9,757871,0.0,1.0
2022-06-21,42.59,42.85,41.03,41.11,41.11,548108,0.0,1.0
2022-06-17,41.53,42.51,40.835,42.36,42.36,802048,0.0,1.0
2022-06-16,41.85,41.85,40.79,41.25,41.25,759802,0.0,1.0
2022-06-15,43.26,43.69,42.16,42.57,42.57,469094,0.0,1.0
2022-06-14,44.32,44.99,42.83,43.07,43.07,566159,0.0,1.0
2022-06-13,45.46,45.67,44.09,44.31,44.31,400477,0.0,1.0
2022-06-10,46.45,47.305,45.94,46.4,46.4,378059,0.0,1.0
2022-06-09,48.88,48.88,47.31,47.35,47.35,327537,0.0,1.0
2022-06-08,50.4,50.89,48.84,48.89,48.89,339777,0.0,1.0
2022-06-07,49.56,50.47,48.97,50.4,50.4,414981,0.0,1.0
2022-06-06,50.0,50.2,49.46,49.76,49.76,627069,0.0,1.0
2022-06-03,50.01,50.175,49.23,49.56,49.56,426776,0.0,1.0
2022-06-02,49.05,50.3,48.1145,50.22,50.22,383946,0.0,1.0
2022-06-01,50.84,50.84,49.07,49.09,49.09,415477,0.0,1.0
2022-05-31,49.42,50.7,48.5297,50.55,50.55,509454,0.0,1.0
2022-05-27,49.71,50.295,49.7,49.94,49.94,220542,0.0,1.0
2022-05-26,48.68,49.98,48.68,49.52,49.52,228940,0.0,1.0
2022-05-25,48.34,48.73,48.02,48.5,48.5,226697,0.0,1.0
2022-05-24,48.32,48.75,47.535,48.44,48.44,335611,0.0,1.0
2022-05-23,49.11,49.44,48.28,48.68,48.68,402334,0.0,1.0
2022-05-20,47.87,48.795,47.07,48.6,48.6,432228,0.0,1.0
2022-05-19,47.1,48.275,47.1,47.63,47.63,348331,0.0,1.0
2022-05-18,47.1,48.23,47.07,47.37,47.37,426997,0.0,1.0
2022-05-17,46.42,47.48,46.23,47.48,47.48,298616,0.0,1.0
2022-05-16,45.93,46.39,45.435,45.92,45.92,395338,0.0,1.0
2022-05-13,46.3,46.64,45.4582,46.05,46.05,446762,0.0,1.0
2022-05-12,44.55,46.31,44.04,46.02,46.02,660499,0.0,1.0
2022-05-11,46.36,47.16,45.96,46.26,46.26,420030,0.0,1.0
2022-05-10,47.59,48.36,45.5,46.53,46.53,556630,0.0,1.0
2022-05-09,47.98,48.67,47.03,47.17,47.17,597932,0.0,1.0
2022-05-06,47.79,48.75,47.4,48.46,48.46,783710,0.0,1.0
2022-05-05,49.74,49.74,47.585,48.09,48.09,413476,0.0,1.0
2022-05-04,48.37,49.56,47.26,49.45,49.45,330809,0.0,1.0
2022-05-03,48.84,49.42,48.45,48.63,48.63,405493,0.0,1.0
2022-05-02,50.3,51.09,48.605,49.0,49.0,594146,0.0,1.0
2022-04-29,50.8,51.96,50.13,50.19,50.19,729116,0.0,1.0
2022-04-28,52.79,52.88,48.19,51.45,51.45,2402260,0.0,1.0
2022-04-27,54.96,57.1,54.96,56.35,56.35,836389,0.0,1.0
2022-04-26,54.99,55.9,54.19,54.78,54.78,427846,0.0,1.0
2022-04-25,53.21,55.06,52.77,55.03,55.03,500583,0.0,1.0
2022-04-22,55.36,55.55,53.32,53.41,53.41,321342,0.0,1.0
2022-04-21,56.77,57.065,55.385,55.56,55.56,285332,0.0,1.0
2022-04-20,56.45,57.26,55.68,56.35,56.35,358457,0.0,1.0
2022-04-19,54.51,56.49,54.51,56.36,56.36,367212,0.0,1.0
2022-04-18,55.46,55.865,54.23,54.65,54.65,292540,0.0,1.0
2022-04-14,56.26,57.01,55.25,55.38,55.38,235873,0.0,1.0
2022-04-13,56.17,56.88,55.8561,56.35,56.35,223412,0.0,1.0
2022-04-12,57.63,58.16,56.31,56.33,56.33,312742,0.0,1.0
2022-04-11,58.12,58.73,57.57,57.66,57.66,328936,0.0,1.0
2022-04-08,57.88,58.71,57.44,58.32,58.32,340054,0.0,1.0
2022-04-07,57.89,58.21,57.07,57.88,57.88,254365,0.0,1.0
2022-04-06,57.55,58.01,56.47,57.91,57.91,486361,0.0,1.0
2022-04-05,58.54,59.68,57.95,58.02,58.02,347499,0.0,1.0
2022-04-04,58.8,59.33,58.33,58.76,58.76,442594,0.0,1.0
2022-04-01,59.19,59.55,58.58,58.95,58.95,349784,0.0,1.0
2022-03-31,59.11,59.89,58.88,58.92,58.92,512737,0.0,1.0
2022-03-30,59.04,59.84,58.77,59.37,59.37,389290,0.0,1.0
2022-03-29,57.49,59.21,57.0,59.0,59.0,2954529,0.0,1.0
2022-03-28,57.21,58.215,56.79,57.0,57.0,427437,0.0,1.0
2022-03-25,56.25,57.055,55.66,57.0,57.0,701379,0.0,1.0
2022-03-24,56.24,56.82,55.84,56.34,56.34,631540,0.0,1.0
2022-03-23,56.91,58.98,56.16,56.24,56.24,565048,0.0,1.0
2022-03-22,56.47,57.19,55.56,56.66,56.66,362690,0.0,1.0
2022-03-21,56.75,57.09,55.22,56.15,56.15,494526,0.0,1.0
2022-03-18,56.57,57.045,56.14,56.49,56.49,907145,0.0,1.0
2022-03-17,56.36,57.68,56.2051,56.68,56.68,547514,0.0,1.0
2022-03-16,57.14,57.89,55.71,56.7,56.7,496789,0.0,1.0
2022-03-15,56.01,57.008,55.76,56.92,56.92,373532,0.0,1.0
2022-03-14,55.63,56.42,54.8032,55.79,55.79,301754,0.0,1.0
2022-03-11,56.14,56.47,55.06,55.44,55.44,474204,0.0,1.0
2022-03-10,55.79,56.64,55.08,55.84,55.84,462627,0.0,1.0
2022-03-09,55.72,57.09,54.7311,56.69,56.69,464608,0.0,1.0
2022-03-08,55.15,56.12,53.755,54.76,54.76,618750,0.0,1.0
2022-03-07,57.9,57.97,54.79,54.91,54.91,577058,0.0,1.0
2022-03-04,58.97,59.68,57.74,58.05,58.05,498920,0.0,1.0
2022-03-03,58.45,59.53,58.05,59.18,59.18,767034,0.0,1.0
2022-03-02,58.7,59.4947,58.06,58.11,58.11,771040,0.0,1.0
2022-03-01,58.24,58.7,57.65,58.25,58.25,725093,0.0,1.0
2022-02-28,57.59,58.5,57.16,58.36,58.36,727757,0.0,1.0
2022-02-25,55.81,57.95,55.81,57.82,57.82,782425,0.0,1.0
2022-02-24,54.05,56.13,53.25,56.03,56.03,833333,0.0,1.0
2022-02-23,57.77,58.26,56.67,56.72,56.72,452098,0.0,1.0
2022-02-22,57.86,58.24,57.42,57.61,57.61,493374,0.0,1.0
2022-02-18,59.02,59.13,57.8,58.06,58.06,655654,0.0,1.0
2022-02-17,59.46,59.66,58.61,58.95,58.95,191515,0.0,1.0
2022-02-16,59.69,60.04,58.95,59.95,59.95,249912,0.0,1.0
2022-02-15,58.65,59.72,58.29,59.68,59.68,272491,0.0,1.0
2022-02-14,58.81,59.57,58.0,58.29,58.29,499004,0.0,1.0
2022-02-11,58.57,59.14,58.15,58.86,58.86,357795,0.0,1.0
2022-02-10,59.45,60.03,58.32,58.9,58.9,293800,0.0,1.0
2022-02-09,59.52,60.35,59.21,59.98,59.98,273017,0.0,1.0
2022-02-08,58.07,59.05,58.05,58.97,58.97,198946,0.0,1.0
2022-02-07,58.34,58.885,57.8201,58.04,58.04,219214,0.0,1.0
2022-02-04,58.31,58.8,57.28,58.3,58.3,284865,0.0,1.0
2022-02-03,59.38,59.9599,58.53,58.6,58.6,326344,0.0,1.0
2022-02-02,59.35,60.26,58.257,59.97,59.97,443631,0.0,1.0
2022-02-01,58.65,59.44,58.44,59.35,59.35,366651,0.0,1.0
2022-01-31,56.69,58.78,55.88,58.74,58.74,430492,0.0,1.0
2022-01-28,55.55,57.22,55.09,57.22,57.22,345876,0.0,1.0
2022-01-27,56.08,56.99,55.2448,55.69,55.69,356893,0.0,1.0
2022-01-26,56.65,57.79,54.99,55.78,55.78,417969,0.0,1.0
2022-01-25,58.09,58.09,56.0,56.6,56.6,779295,0.0,1.0
2022-01-24,57.05,58.6,56.17,58.34,58.34,340380,0.0,1.0
2022-01-21,57.28,58.1,56.88,57.9,57.9,435044,0.0,1.0
2022-01-20,58.45,58.81,57.25,57.47,57.47,198286,0.0,1.0
2022-01-19,58.52,59.17,58.21,58.21,58.21,196432,0.0,1.0
2022-01-18,58.74,59.195,57.18,58.64,58.64,364117,0.0,1.0
2022-01-14,58.75,59.375,58.0,59.28,59.28,180601,0.0,1.0
2022-01-13,59.25,59.98,58.89,59.01,59.01,142393,0.0,1.0
2022-01-12,59.24,60.49,58.86,59.15,59.15,189155,0.0,1.0
2022-01-11,59.37,59.54,58.785,59.31,59.31,202632,0.0,1.0
2022-01-10,58.73,59.43,57.94,59.32,59.32,290216,0.0,1.0
2022-01-07,58.96,59.24,56.3858,58.92,58.92,244252,0.0,1.0
2022-01-06,59.51,59.98,58.645,58.72,58.72,242383,0.0,1.0
2022-01-05,60.78,60.89,59.12,59.14,59.14,187891,0.0,1.0
2022-01-04,59.78,61.265,59.4772,60.77,60.77,252881,0.0,1.0
2022-01-03,59.65,60.315,59.1806,59.6,59.6,234260,0.0,1.0
2021-12-31,59.5,60.13,59.18,59.64,59.64,231850,0.0,1.0
2021-12-30,59.5,60.57,58.5726,59.51,59.51,195898,0.0,1.0
2021-12-29,60.21,60.42,58.49,59.48,59.48,299871,0.0,1.0
2021-12-28,57.175,60.39,57.175,60.33,60.33,225771,0.0,1.0
2021-12-27,58.45,59.85,58.12,59.83,59.83,242428,0.0,1.0
2021-12-23,57.93,58.74,57.805,58.54,58.54,320231,0.0,1.0
2021-12-22,57.17,57.66,56.64,57.61,57.61,267313,0.0,1.0
2021-12-21,57.1,57.92,56.98,57.32,57.32,398350,0.0,1.0
2021-12-20,58.02,58.03,55.76,56.45,56.45,414576,0.0,1.0
2021-12-17,58.11,59.14,57.82,58.45,58.45,1278776,0.0,1.0
2021-12-16,58.98,59.71,57.97,58.19,58.19,383576,0.0,1.0
2021-12-15,59.14,59.41,58.305,58.8,58.8,369409,0.0,1.0
2021-12-14,58.63,59.65,58.2801,59.2,59.2,297048,0.0,1.0
2021-12-13,59.09,59.69,58.675,58.95,58.95,324465,0.0,1.0
2021-12-10,58.95,60.2462,58.5692,59.1,59.1,463295,0.0,1.0
2021-12-09,58.47,59.84,56.2962,58.68,58.68,518086,0.0,1.0
2021-12-08,57.96,58.945,57.735,58.79,58.79,293958,0.0,1.0
2021-12-07,58.28,58.9714,57.84,58.17,58.17,277063,0.0,1.0
2021-12-06,57.95,58.8,57.86,58.08,58.08,408277,0.0,1.0
2021-12-03,58.14,58.5,56.88,57.33,57.33,271430,0.0,1.0
2021-12-02,58.765,58.79,56.53,58.32,58.32,339493,0.0,1.0
2021-12-01,57.02,58.26,56.48,56.59,56.59,599576,0.0,1.0
2021-11-30,59.53,59.68,56.16,56.5,56.5,507554,0.0,1.0
2021-11-29,60.84,60.8607,59.92,60.06,60.06,266334,0.0,1.0
2021-11-26,59.82,60.74,59.79,60.43,60.43,296038,0.0,1.0
2021-11-24,60.4,60.94,59.84,60.82,60.82,365270,0.0,1.0
2021-11-23,60.12,60.81,59.93,60.58,60.58,300959,0.0,1.0
2021-11-22,60.81,61.23,60.17,60.25,60.25,196976,0.0,1.0
2021-11-19,60.23,60.79,59.92,60.72,60.72,350070,0.0,1.0
2021-11-18,62.01,62.49,60.42,60.56,60.56,239210,0.0,1.0
2021-11-17,62.36,62.81,61.76,62.12,62.12,281807,0.0,1.0
2021-11-16,62.3,63.07,62.1301,62.63,62.63,522327,0.0,1.0
2021-11-15,62.18,62.58,61.88,62.26,62.26,434892,0.0,1.0
2021-11-12,62.86,63.02,62.13,62.24,62.24,285998,0.0,1.0
2021-11-11,62.9,63.18,61.95,62.57,62.57,545449,0.0,1.0
2021-11-10,60.61,63.09,60.61,62.95,62.95,766598,0.0,1.0
