,AMG_Open,AMG_High,AMG_Low,AMG_Close,AMG_Adj Close,AMG_Volume,AMG_Dividend Amount,AMG_Split Coefficient
2002-01-03,72.0,72.0,70.15,71.54,46.1829111443867,220067,0.0,1.0
2002-01-02,70.3,70.4,68.65,70.4,45.4469799352086,145667,0.0,1.0
2001-12-31,70.05,70.74,69.8,70.48,45.4986242305896,146000,0.0,1.0
2001-12-28,69.25,70.4,69.24,69.87,45.1048364783101,264467,0.0,1.0
2001-12-27,69.49,69.8,68.25,69.07,44.5883935245009,205267,0.0,1.0
2001-12-26,69.5,70.25,69.2,69.42,44.8143373167924,65467,0.0,1.0
2001-12-24,69.41,69.76,69.2,69.34,44.7626930214115,30267,0.0,1.0
2001-12-21,70.05,70.45,68.95,69.41,44.8078817798698,331600,0.0,1.0
2001-12-20,70.05,70.75,69.49,69.8,45.0596477198518,199467,0.0,1.0
2001-12-19,70.2,70.74,69.9,70.03,45.2081250690719,294200,0.0,1.0
2001-12-18,70.0,70.65,69.55,70.19,45.3114136598337,1337667,0.0,1.0
2001-12-17,71.1,73.25,71.1,73.1,47.1899749043147,281667,0.0,1.0
2001-12-14,71.9,72.3,70.55,71.16,45.9376007413274,138800,0.0,1.0
2001-12-13,71.35,72.45,70.9,72.0,46.479865842827,131200,0.0,1.0
2001-12-12,71.05,71.7,70.0,71.6,46.2216443659224,122267,0.0,1.0
2001-12-11,71.46,71.85,70.41,70.8,45.7052014121132,145467,0.0,1.0
2001-12-10,73.1,73.6,71.25,71.3,46.027978258244,161867,0.0,1.0
2001-12-07,73.7,73.7,72.2,73.34,47.3449077904574,339800,0.0,1.0
2001-12-06,73.24,73.24,70.69,72.25,46.6412542658924,291000,0.0,1.0
2001-12-05,68.25,71.0,68.25,70.99,45.8278566136429,227267,0.0,1.0
2001-12-04,66.9,68.49,66.9,68.0,43.8976510737811,154200,0.0,1.0
2001-12-03,67.6,67.6,66.0,66.65,43.0261535892281,213467,0.0,1.0
2001-11-30,68.91,68.91,67.85,67.85,43.8008180199419,145400,0.0,1.0
2001-11-29,66.86,69.25,65.95,69.16,44.6464933568044,192800,0.0,1.0
2001-11-28,69.0,69.0,66.85,66.86,43.161719864603,289867,0.0,1.0
2001-11-27,70.12,70.25,68.55,68.85,44.4463717122033,143067,0.0,1.0
2001-11-26,69.2,70.71,69.2,70.32,45.3953356398277,340067,0.0,1.0
2001-11-23,69.45,69.45,68.44,69.15,44.6400378198818,40067,0.0,1.0
2001-11-21,68.55,68.55,67.85,68.43,44.1752391614535,173067,0.0,1.0
2001-11-20,68.81,69.39,67.8,67.9,43.8330957045549,174067,0.0,1.0
2001-11-19,68.1,68.79,67.65,68.79,44.4076384906677,203600,0.0,1.0
2001-11-16,69.12,69.67,67.95,68.0,43.8976510737811,172267,0.0,1.0
2001-11-15,69.55,69.55,68.29,69.27,44.7175042629532,312200,0.0,1.0
2001-11-14,69.0,70.0,68.1,69.8,45.0596477198518,490600,0.0,1.0
2001-11-13,66.74,67.77,66.39,67.5,43.5748742276503,382200,0.0,1.0
2001-11-12,65.85,66.2,64.25,65.95,42.574266004645,251400,0.0,1.0
2001-11-09,66.7,66.85,65.75,66.0,42.6065436892581,129267,0.0,1.0
2001-11-08,66.99,67.65,66.75,66.85,43.1552643276804,195467,0.0,1.0
2001-11-07,67.5,67.5,65.98,66.6,42.993875904615,206000,0.0,1.0
2001-11-06,64.65,66.37,64.15,66.35,42.8324874815496,150200,0.0,1.0
2001-11-05,64.2,65.2,64.2,64.9,41.8964346277705,110200,0.0,1.0
2001-11-02,62.9,64.7,62.9,64.39,41.5672022447171,170800,0.0,1.0
2001-11-01,61.45,62.54,60.55,62.54,40.3729279140334,227200,0.0,1.0
2001-10-31,63.5,63.65,61.7,61.7,39.8306628125337,143467,0.0,1.0
2001-10-30,63.3,63.3,61.6,62.47,40.3277391555751,136400,0.0,1.0
2001-10-29,64.77,64.9,63.21,63.23,40.8183599616938,151400,0.0,1.0
2001-10-26,66.38,66.38,64.16,64.52,41.6511242247111,463800,0.0,1.0
2001-10-25,63.95,66.39,62.62,66.26,42.7743876492461,246667,0.0,1.0
2001-10-24,64.65,64.65,62.75,64.2,41.4445470431874,158467,0.0,1.0
2001-10-23,64.15,64.15,63.16,63.33,40.8829153309199,137200,0.0,1.0
2001-10-22,62.2,64.15,61.62,63.9,41.250880935509,157867,0.0,1.0
2001-10-19,62.0,62.06,60.55,62.0,40.0243289202122,184067,0.0,1.0
2001-10-18,62.05,63.15,61.8,62.25,40.1857173432775,178800,0.0,1.0
2001-10-17,64.2,64.65,61.5,62.6,40.4116611355691,236867,0.0,1.0
2001-10-16,63.16,64.75,63.0,64.2,41.4445470431874,205800,0.0,1.0
2001-10-15,63.4,64.0,62.0,62.91,40.6117827801701,269267,0.0,1.0
2001-10-12,64.5,64.5,62.25,63.65,41.0894925124436,254800,0.0,1.0
2001-10-11,63.0,64.98,63.0,64.75,41.7996015739312,278600,0.0,1.0
2001-10-10,60.25,62.5,59.9,62.47,40.3277391555751,150200,0.0,1.0
2001-10-09,60.8,60.8,58.1,60.5,39.0559983818199,197400,0.0,1.0
2001-10-08,59.97,59.97,57.8,58.05,37.4743918357793,236467,0.0,1.0
2001-10-05,60.96,60.96,59.51,59.74,38.5653775757012,173000,0.0,1.0
2001-10-04,63.0,63.0,60.9,61.21,39.5143415033256,306200,0.0,1.0
2001-10-03,62.0,62.0,56.6,62.0,40.0243289202122,530267,0.0,1.0
2001-10-02,56.6,57.5,56.21,57.07,36.841749217363,176600,0.0,1.0
2001-10-01,56.81,57.2,55.9,56.79,36.6609941835298,251667,0.0,1.0
2001-09-28,56.24,58.1,55.85,56.81,36.673905257375,466800,0.0,1.0
2001-09-27,58.0,58.0,54.45,56.08,36.2026510620242,563800,0.0,1.0
2001-09-26,59.46,59.46,58.0,58.5,37.764890997297,233067,0.0,1.0
2001-09-25,59.75,60.5,57.95,59.09,38.1457676757312,328400,0.0,1.0
2001-09-24,60.5,60.5,56.1,60.5,39.0559983818199,290600,0.0,1.0
2001-09-21,56.1,56.1,53.21,56.1,36.2155621358694,416667,0.0,1.0
2001-09-20,56.65,56.65,55.0,55.01,35.5119086113044,613000,0.0,1.0
2001-09-19,62.35,62.35,56.56,58.0,37.4421141511662,743000,0.0,1.0
2001-09-18,61.52,62.65,61.32,61.85,39.9274958663729,155667,0.0,1.0
2001-09-17,63.6,63.8,61.0,61.52,39.7144631479267,516600,0.0,1.0
2001-09-10,66.48,66.98,65.4,66.42,42.8776762400079,403200,0.0,1.0
2001-09-07,66.75,67.24,65.18,66.66,43.0326091261507,360200,0.0,1.0
2001-09-06,69.45,69.79,67.18,67.5,43.5748742276503,322467,0.0,1.0
2001-09-05,69.6,70.0,68.7,69.35,44.7691485583341,206267,0.0,1.0
2001-09-04,70.9,71.0,69.15,69.7,44.9950923506256,256200,0.0,1.0
2001-08-31,72.25,72.4,69.84,70.9,45.7697567813394,628867,0.0,1.0
2001-08-30,72.0,72.0,67.23,71.9,46.4153104736009,475200,0.0,1.0
2001-08-29,66.14,67.38,66.11,67.3,43.445763489198,255000,0.0,1.0
2001-08-28,68.01,68.01,65.9,66.14,42.6969212061747,112400,0.0,1.0
2001-08-27,68.65,68.8,67.5,68.0,43.8976510737811,191867,0.0,1.0
2001-08-24,66.75,68.88,66.7,68.75,44.3818163429772,182200,0.0,1.0
2001-08-23,67.15,67.62,65.5,66.89,43.1810864753708,173267,0.0,1.0
2001-08-22,65.05,67.34,65.04,67.25,43.413485804585,331400,0.0,1.0
2001-08-21,64.65,66.9,64.65,64.75,41.7996015739312,170400,0.0,1.0
2001-08-20,64.1,64.85,64.1,64.65,41.7350462047051,113800,0.0,1.0
2001-08-17,65.37,65.46,63.8,64.1,41.3799916739613,108467,0.0,1.0
2001-08-16,65.9,65.9,64.99,65.62,42.3612332861987,126667,0.0,1.0
2001-08-15,66.37,66.45,65.2,65.75,42.4451552661927,145600,0.0,1.0
2001-08-14,66.15,67.63,66.02,66.62,43.0067869784602,220400,0.0,1.0
2001-08-13,64.26,65.99,63.64,65.9,42.541988320032,218200,0.0,1.0
2001-08-10,65.29,65.8,64.0,64.26,41.4832802647231,277067,0.0,1.0
2001-08-09,65.75,65.99,64.51,65.29,42.1482005677525,158267,0.0,1.0
2001-08-08,67.26,67.26,65.6,65.85,42.5097106354189,142267,0.0,1.0
2001-08-07,67.01,67.3,66.48,67.26,43.4199413415076,51067,0.0,1.0
2001-08-06,68.5,68.69,66.77,67.0,43.2520973815196,106067,0.0,1.0
2001-08-03,68.16,68.5,67.94,68.5,44.2204279199118,110467,0.0,1.0
2001-08-02,68.35,68.35,67.7,68.15,43.9944841276203,127400,0.0,1.0
2001-08-01,67.74,69.0,67.74,68.51,44.2268834568344,352867,0.0,1.0
2001-07-31,66.05,67.74,66.02,67.74,43.7298071137931,373600,0.0,1.0
2001-07-30,67.8,67.81,66.05,66.3,42.8002097969365,368067,0.0,1.0
2001-07-27,63.5,68.9,63.5,67.98,43.8847399999359,933067,0.0,1.0
2001-07-26,60.5,63.7,60.5,62.91,40.6117827801701,295600,0.0,1.0
2001-07-25,58.0,58.73,57.0,58.5,37.764890997297,299467,0.0,1.0
2001-07-24,59.05,59.05,58.1,58.1,37.5066695203924,224000,0.0,1.0
2001-07-23,58.59,60.39,58.44,59.2,38.21677858188,134400,0.0,1.0
2001-07-20,56.85,58.54,56.8,58.34,37.6616024065351,75467,0.0,1.0
2001-07-19,58.65,58.65,56.75,57.1,36.8611158281309,104200,0.0,1.0
2001-07-18,58.93,59.0,58.4,58.4,37.7003356280708,56000,0.0,1.0
2001-07-17,57.85,58.68,57.3,58.68,37.881090661904,169600,0.0,1.0
2001-07-16,59.5,60.0,58.0,58.1,37.5066695203924,128600,0.0,1.0
2001-07-13,58.95,59.97,58.95,59.4,38.3458893203323,126400,0.0,1.0
2001-07-12,57.78,59.39,57.78,58.7,37.8940017357493,114267,0.0,1.0
2001-07-11,57.75,57.95,57.1,57.5,37.1193373050355,205267,0.0,1.0
2001-07-10,59.45,59.8,57.7,57.71,37.2549035804104,266400,0.0,1.0
2001-07-09,60.31,60.85,59.2,59.29,38.2748784141835,162867,0.0,1.0
2001-07-06,62.25,62.25,60.31,60.41,38.9978985495164,106267,0.0,1.0
2001-07-05,62.1,62.58,62.0,62.36,40.2567282494263,93000,0.0,1.0
2001-07-03,61.95,62.75,61.7,62.0,40.0243289202122,76800,0.0,1.0
2001-07-02,61.65,62.57,61.64,61.85,39.9274958663729,180867,0.0,1.0
2001-06-29,64.05,64.98,61.5,61.5,39.7015520740814,364667,0.0,1.0
2001-06-28,63.3,64.25,62.99,63.9,41.250880935509,200800,0.0,1.0
2001-06-27,63.14,63.55,62.5,63.0,40.6698826124736,59000,0.0,1.0
2001-06-26,61.5,63.5,60.6,63.14,40.7602601293903,296000,0.0,1.0
2001-06-25,64.0,64.9,62.19,62.19,40.1469841217418,130200,0.0,1.0
2001-06-22,62.7,63.18,62.65,63.18,40.7860822770807,163067,0.0,1.0
2001-06-21,63.13,64.77,62.24,62.69,40.4697609678726,194400,0.0,1.0
2001-06-20,61.55,63.45,61.55,62.98,40.6569715386284,194800,0.0,1.0
2001-06-19,62.5,62.99,61.48,61.55,39.7338297586945,134200,0.0,1.0
2001-06-18,63.09,64.15,60.64,61.0,39.3787752279507,177400,0.0,1.0
2001-06-15,61.44,63.2,61.3,63.19,40.7925378140033,194067,0.0,1.0
2001-06-14,63.0,63.0,61.31,61.44,39.6628188525457,245467,0.0,1.0
2001-06-13,63.31,63.75,62.95,63.2,40.7989933509259,124867,0.0,1.0
2001-06-12,61.6,63.5,60.55,63.31,40.8700042570747,275067,0.0,1.0
2001-06-11,63.0,64.0,61.7,61.82,39.9081292556051,181200,0.0,1.0
2001-06-08,61.67,63.59,61.67,63.01,40.6763381493963,215267,0.0,1.0
2001-06-07,59.9,61.69,59.86,61.67,39.8112962017659,335600,0.0,1.0
2001-06-06,60.5,60.5,59.46,59.78,38.5911997233917,94267,0.0,1.0
2001-06-05,59.22,60.74,59.22,60.51,39.0624539187425,164400,0.0,1.0
2001-06-04,58.01,59.24,58.01,59.22,38.2296896557252,97667,0.0,1.0
2001-06-01,56.4,58.15,56.39,58.0,37.4421141511662,214067,0.0,1.0
2001-05-31,56.5,57.7,56.02,56.02,36.1639178404885,149800,0.0,1.0
2001-05-30,57.4,59.03,56.7,56.7,36.6028943512263,147000,0.0,1.0
2001-05-29,59.25,60.2,57.4,57.4,37.0547819358093,177400,0.0,1.0
2001-05-25,58.49,59.75,58.49,59.25,38.2490562664931,102267,0.0,1.0
2001-05-24,57.65,58.85,57.55,58.43,37.7197022388387,135467,0.0,1.0
2001-05-23,58.61,58.99,57.6,57.61,37.1903482111842,89800,0.0,1.0
2001-05-22,57.2,59.15,57.2,58.6,37.8294463665231,159867,0.0,1.0
2001-05-21,58.0,58.0,57.55,57.77,37.2936368019461,167400,0.0,1.0
2001-05-18,58.36,58.55,56.9,57.55,37.1516149896485,207067,0.0,1.0
2001-05-17,58.5,59.5,58.14,58.46,37.7390688496065,150000,0.0,1.0
2001-05-16,55.9,57.5,54.8,57.5,37.1193373050355,401600,0.0,1.0
2001-05-15,55.25,56.04,55.01,56.04,36.1768289143337,116267,0.0,1.0
2001-05-14,55.57,55.57,54.98,55.0,35.5054530743818,119267,0.0,1.0
2001-05-11,56.74,57.34,55.47,55.47,35.8088633097447,65267,0.0,1.0
2001-05-10,56.4,56.6,55.2,56.54,36.4996057604644,135800,0.0,1.0
2001-05-09,56.35,56.69,56.2,56.3,36.3446728743217,244867,0.0,1.0
2001-05-08,56.32,56.9,55.32,56.35,36.3769505589348,416667,0.0,1.0
2001-05-07,54.94,55.7,54.59,55.52,35.8411409943577,383867,0.0,1.0
2001-05-04,53.54,54.89,53.3,54.89,35.434442168233,533467,0.0,1.0
2001-05-03,54.3,55.0,53.75,54.04,34.8857215298107,521400,0.0,1.0
2001-05-02,52.8,54.2,52.6,53.59,34.5952223682931,696067,0.0,1.0
2001-05-01,56.1,56.84,55.39,55.63,35.9121519005065,177667,0.0,1.0
2001-04-30,55.55,57.0,55.55,56.22,36.2930285789408,131200,0.0,1.0
2001-04-27,55.61,57.5,54.8,55.33,35.718485792828,192667,0.0,1.0
2001-04-26,52.0,55.9,52.0,55.3,35.6991191820602,152800,0.0,1.0
2001-04-25,49.35,51.99,49.0,51.99,33.5623364606747,187400,0.0,1.0
2001-04-24,51.0,51.0,49.8,50.0,32.2776846130743,281000,0.0,1.0
2001-04-23,51.2,51.23,50.75,50.87,32.8393163253418,54867,0.0,1.0
2001-04-20,51.5,51.95,51.0,51.62,33.3234815945379,91200,0.0,1.0
2001-04-19,51.6,51.9,50.4,51.7,33.3751258899188,106867,0.0,1.0
2001-04-18,49.25,53.2,49.25,51.94,33.5300587760616,251800,0.0,1.0
2001-04-17,47.8,48.82,47.8,48.8,31.5030201823605,97200,0.0,1.0
2001-04-16,49.4,49.5,47.3,47.8,30.857466490099,166400,0.0,1.0
2001-04-12,49.22,50.0,48.32,49.22,31.7741527331104,147200,0.0,1.0
2001-04-11,50.0,50.85,49.02,49.22,31.7741527331104,180000,0.0,1.0
2001-04-10,47.3,49.25,47.3,48.35,31.2125210208429,319867,0.0,1.0
2001-04-09,46.55,47.79,46.0,46.49,30.0117911532365,171667,0.0,1.0
2001-04-06,47.3,47.3,45.55,46.05,29.7277475286414,139467,0.0,1.0
2001-04-05,43.99,47.9,43.99,47.2,30.4701342747422,316600,0.0,1.0
2001-04-04,43.85,44.65,43.05,43.8,28.2752517210531,187667,0.0,1.0
2001-04-03,46.01,46.2,43.3,43.6,28.1461409826008,81067,0.0,1.0
2001-04-02,46.85,47.0,45.65,46.01,29.701925380951,187867,0.0,1.0
2001-03-30,46.24,47.0,45.69,47.0,30.3410235362899,114667,0.0,1.0
2001-03-29,47.0,48.52,45.84,46.24,29.8504027301711,263467,0.0,1.0
2001-03-28,48.45,48.6,46.3,47.2,30.4701342747422,197600,0.0,1.0
2001-03-27,47.5,49.4,46.66,48.45,31.277076390069,213667,0.0,1.0
2001-03-26,46.3,47.7,46.3,47.0,30.3410235362899,112867,0.0,1.0
2001-03-23,44.5,46.1,44.0,45.8,29.5663591055761,245467,0.0,1.0
2001-03-22,44.46,44.46,41.2,44.0,28.4043624595054,393067,0.0,1.0
2001-03-21,48.0,48.2,43.6,44.46,28.7013171579457,296200,0.0,1.0
2001-03-20,49.25,49.9,46.59,47.35,30.5669673285814,220400,0.0,1.0
2001-03-19,48.43,49.25,46.77,49.25,31.7935193438782,215600,0.0,1.0
2001-03-16,49.75,49.85,48.0,48.42,31.2577097793012,83067,0.0,1.0
2001-03-15,50.6,50.79,49.71,49.71,32.0904740423185,174000,0.0,1.0
2001-03-14,48.5,49.45,48.1,48.71,31.444920350057,122200,0.0,1.0
2001-03-13,50.1,50.53,48.75,49.16,31.7354195115747,229667,0.0,1.0
2001-03-12,52.24,52.24,50.3,50.3,32.4713507207528,141000,0.0,1.0
2001-03-09,52.9,53.2,51.0,52.24,33.7237248837401,130600,0.0,1.0
2001-03-08,54.58,55.5,52.8,52.9,34.1497903206326,141267,0.0,1.0
2001-03-07,54.15,55.45,53.14,54.58,35.2343205236319,117200,0.0,1.0
2001-03-06,52.0,54.4,52.0,54.15,34.9567324359595,147667,0.0,1.0
2001-03-05,52.85,52.95,50.7,51.8,33.439681259145,99200,0.0,1.0
2001-03-02,51.63,53.36,51.14,53.0,34.2143456898588,135200,0.0,1.0
2001-03-01,51.5,52.35,49.11,51.63,33.3299371314605,269667,0.0,1.0
2001-02-28,53.95,54.2,51.19,51.5,33.2460151514666,171867,0.0,1.0
2001-02-27,55.75,55.89,53.86,53.9,34.7953440128941,109867,0.0,1.0
2001-02-26,52.79,55.25,52.79,55.25,35.6668414974471,476800,0.0,1.0
2001-02-23,51.4,52.79,50.7,52.78,34.0723238775613,233800,0.0,1.0
2001-02-22,51.46,51.95,50.5,51.4,33.1814597822404,195667,0.0,1.0
2001-02-21,51.0,51.62,50.54,51.45,33.2137374668535,251867,0.0,1.0
2001-02-20,51.6,52.2,50.95,51.0,32.9232383053358,183667,0.0,1.0
2001-02-16,52.0,52.4,49.8,51.56,33.2847483730022,228600,0.0,1.0
2001-02-15,53.65,53.66,52.7,52.7,34.0206795821803,169800,0.0,1.0
2001-02-14,54.3,54.35,52.89,53.65,34.6339555898287,97067,0.0,1.0
2001-02-13,54.34,58.0,54.3,54.3,35.0535654897987,205867,0.0,1.0
2001-02-12,53.15,54.04,53.0,54.04,34.8857215298107,86467,0.0,1.0
2001-02-09,53.55,53.75,52.59,53.15,34.311178743698,167400,0.0,1.0
2001-02-08,56.05,56.05,53.9,53.96,34.8340772344298,111067,0.0,1.0
2001-02-07,55.2,56.5,55.2,56.15,36.2478398204825,95400,0.0,1.0
2001-02-06,56.4,56.4,54.75,55.45,35.7959522358994,68200,0.0,1.0
2001-02-05,56.7,57.99,55.51,55.74,35.9831628066553,173800,0.0,1.0
2001-02-02,60.55,60.7,56.2,56.4,36.4092282435478,120400,0.0,1.0
2001-02-01,61.3,61.3,59.89,60.3,38.9268876433676,148467,0.0,1.0
2001-01-31,61.55,62.85,60.3,61.5,39.7015520740814,229000,0.0,1.0
2001-01-30,59.75,62.25,59.13,61.8,39.8952181817599,133467,0.0,1.0
2001-01-29,57.62,59.75,57.62,59.0,38.0876678434277,145400,0.0,1.0
2001-01-26,58.75,58.81,57.19,57.63,37.2032592850295,171467,0.0,1.0
2001-01-25,61.81,61.81,56.5,58.88,38.0102014003563,324467,0.0,1.0
2001-01-24,61.13,63.38,60.88,62.0,40.0243289202122,181067,0.0,1.0
2001-01-23,58.5,61.25,58.38,61.25,39.540163651016,108800,0.0,1.0
2001-01-22,57.38,59.5,57.31,58.75,37.9262794203623,110267,0.0,1.0
2001-01-19,58.44,58.5,57.19,57.19,36.9192156604344,75267,0.0,1.0
2001-01-18,58.0,60.0,57.0,58.38,37.6874245542256,139667,0.0,1.0
2001-01-17,56.38,59.13,56.38,57.94,37.4033809296305,142600,0.0,1.0
2001-01-16,55.94,56.25,54.63,55.88,36.0735403235719,186667,0.0,1.0
2001-01-12,56.25,56.63,54.69,55.94,36.1122735451075,63000,0.0,1.0
2001-01-11,54.13,58.0,54.13,56.06,36.1897399881789,124400,0.0,1.0
2001-01-10,54.5,55.88,53.25,53.75,34.6985109590549,172600,0.0,1.0
2001-01-09,55.81,56.31,53.5,54.25,35.0212878051856,133400,0.0,1.0
2001-01-08,56.38,56.5,54.75,55.75,35.9896183435779,147800,0.0,1.0
2001-01-05,57.63,57.81,55.44,56.38,36.3963171697026,248400,0.0,1.0
2001-01-04,57.75,61.38,56.75,58.0,37.4421141511662,216800,0.0,1.0
2001-01-03,50.38,58.56,50.38,58.0,37.4421141511662,286600,0.0,1.0
2001-01-02,54.88,54.88,49.88,50.19,32.400339814604,146400,0.0,1.0
2000-12-29,57.5,59.38,54.81,54.88,35.4279866313104,148600,0.0,1.0
2000-12-28,53.19,57.5,53.06,57.5,37.1193373050355,156467,0.0,1.0
2000-12-27,52.75,54.0,51.88,53.13,34.2982676698528,109267,0.0,1.0
2000-12-26,52.69,52.94,51.94,52.75,34.0529572667934,132267,0.0,1.0
2000-12-22,49.88,52.75,49.63,52.75,34.0529572667934,174867,0.0,1.0
2000-12-21,47.94,49.63,47.88,48.94,31.5933976992771,85067,0.0,1.0
2000-12-20,47.94,49.5,47.5,48.0,30.9865772285513,240467,0.0,1.0
2000-12-19,51.06,51.81,47.69,47.94,30.9478440070157,228467,0.0,1.0
2000-12-18,50.75,52.31,50.69,51.19,33.0458935068655,70667,0.0,1.0
2000-12-15,50.13,50.75,49.0,50.0,32.2776846130743,133200,0.0,1.0
2000-12-14,51.44,51.44,49.38,50.38,32.5229950161337,377400,0.0,1.0
2000-12-13,51.69,53.13,51.38,51.69,33.3686703529962,135800,0.0,1.0
2000-12-12,56.31,56.31,51.38,51.44,33.2072819299309,160667,0.0,1.0
2000-12-11,55.13,57.88,54.13,56.5,36.473783612774,468400,0.0,1.0
2000-12-08,52.5,56.0,52.5,55.13,35.5893750543758,212400,0.0,1.0
2000-12-07,50.38,51.88,50.38,51.25,33.0846267284012,113000,0.0,1.0
2000-12-06,50.94,53.38,50.5,50.63,32.6843834391991,337400,0.0,1.0
2000-12-05,46.75,50.75,46.75,50.44,32.5617282376694,186600,0.0,1.0
2000-12-04,47.13,47.19,45.94,46.5,30.0182466901591,208867,0.0,1.0
2000-12-01,44.88,48.5,44.88,47.5,30.6638003824206,138800,0.0,1.0
2000-11-30,45.63,47.25,43.0,44.19,28.5270176610351,347867,0.0,1.0
2000-11-29,48.31,49.38,45.88,46.06,29.7342030655641,229067,0.0,1.0
2000-11-28,50.5,51.31,48.38,48.5,31.3093540746821,162667,0.0,1.0
2000-11-27,49.31,51.13,49.31,50.75,32.7618498822704,188600,0.0,1.0
2000-11-24,47.88,49.75,47.38,49.38,31.8774413238722,91067,0.0,1.0
2000-11-22,49.63,49.81,46.5,47.0,30.3410235362899,227000,0.0,1.0
2000-11-21,54.0,54.0,48.5,49.31,31.8322525654139,700867,0.0,1.0
2000-11-20,57.5,57.5,55.13,56.56,36.5125168343097,101800,0.0,1.0
2000-11-17,58.0,58.13,56.88,57.5,37.1193373050355,56867,0.0,1.0
2000-11-16,57.88,59.13,57.38,57.81,37.3194589496365,86200,0.0,1.0
2000-11-15,55.06,58.63,54.88,58.13,37.5260361311602,87600,0.0,1.0
2000-11-14,55.0,56.88,55.0,55.13,35.5893750543758,81600,0.0,1.0
2000-11-13,56.0,56.0,52.81,54.38,35.1052097851796,205800,0.0,1.0
2000-11-10,57.0,57.0,55.31,56.06,36.1897399881789,160600,0.0,1.0
2000-11-09,58.5,58.5,55.56,57.5,37.1193373050355,121400,0.0,1.0
2000-11-08,60.75,60.75,58.13,58.75,37.9262794203623,138667,0.0,1.0
2000-11-07,63.69,63.69,60.0,60.56,39.0947316033556,126200,0.0,1.0
2000-11-06,64.25,65.0,62.88,63.63,41.0765814385984,123600,0.0,1.0
2000-11-03,62.06,65.0,61.25,63.63,41.0765814385984,108800,0.0,1.0
2000-11-02,59.38,62.31,59.38,62.0,40.0243289202122,98867,0.0,1.0
2000-11-01,60.38,60.38,58.06,59.75,38.5718331126238,108200,0.0,1.0
2000-10-31,59.0,60.25,58.25,60.13,38.8171435156832,87067,0.0,1.0
2000-10-30,57.0,60.75,56.81,59.0,38.0876678434277,234467,0.0,1.0
2000-10-27,53.63,57.88,53.63,57.44,37.0806040834998,274000,0.0,1.0
2000-10-26,54.13,55.5,52.25,53.0,34.2143456898588,158467,0.0,1.0
2000-10-25,55.88,56.19,54.06,54.25,35.0212878051856,98000,0.0,1.0
2000-10-24,56.13,57.0,55.88,56.13,36.2349287466372,122400,0.0,1.0
2000-10-23,54.88,57.75,54.88,56.13,36.2349287466372,161600,0.0,1.0
2000-10-20,54.0,57.5,54.0,54.75,35.3440646513164,125267,0.0,1.0
2000-10-19,47.94,53.13,47.94,53.13,34.2982676698528,268267,0.0,1.0
2000-10-18,48.38,48.63,47.13,47.75,30.825188805486,152467,0.0,1.0
2000-10-17,52.31,52.44,48.75,49.0,31.6321309208128,197867,0.0,1.0
2000-10-16,51.81,52.88,51.38,52.13,33.6527139775913,123800,0.0,1.0
2000-10-13,48.13,52.38,48.06,51.88,33.4913255545259,205000,0.0,1.0
2000-10-12,49.19,49.31,46.88,48.31,31.1866988731524,119800,0.0,1.0
2000-10-11,50.13,50.13,48.0,49.0,31.6321309208128,213267,0.0,1.0
2000-10-10,51.25,52.38,50.06,50.25,32.4390730361397,143000,0.0,1.0
2000-10-09,52.75,52.94,51.19,51.25,33.0846267284012,64467,0.0,1.0
2000-10-06,52.44,52.81,50.38,52.5,33.891568843728,198067,0.0,1.0
2000-10-05,52.88,54.13,52.38,52.38,33.8141024006567,93400,0.0,1.0
2000-10-04,54.75,54.75,51.63,52.19,33.691447199127,93267,0.0,1.0
2000-10-03,55.75,55.88,54.31,54.75,35.3440646513164,63400,0.0,1.0
2000-10-02,57.25,58.44,55.13,55.88,36.0735403235719,135200,0.0,1.0
2000-09-29,54.25,57.38,52.5,56.94,36.757827237369,216400,0.0,1.0
2000-09-28,52.25,54.5,51.38,54.5,35.182676228251,208200,0.0,1.0
2000-09-27,53.06,55.06,52.0,52.25,33.7301804206627,184800,0.0,1.0
2000-09-26,55.19,55.5,53.0,53.13,34.2982676698528,154000,0.0,1.0
2000-09-25,56.63,57.69,54.94,55.38,35.7507634774411,308800,0.0,1.0
2000-09-22,58.19,58.19,55.81,56.63,36.557705592768,204467,0.0,1.0
2000-09-21,59.81,60.0,57.19,58.13,37.5260361311602,164000,0.0,1.0
2000-09-20,61.5,62.5,59.75,59.88,38.6557550926178,331200,0.0,1.0
2000-09-19,56.63,61.63,56.25,60.63,39.1399203618139,314067,0.0,1.0
2000-09-18,59.25,59.25,55.13,56.5,36.473783612774,153800,0.0,1.0
2000-09-15,63.5,63.5,59.63,59.69,38.5330998910881,186067,0.0,1.0
2000-09-14,59.0,64.25,59.0,64.25,41.4768247278005,327267,0.0,1.0
2000-09-13,60.06,61.5,58.13,58.25,37.6035025742316,118067,0.0,1.0
2000-09-12,61.5,62.63,60.0,60.06,38.7719547572249,237200,0.0,1.0
2000-09-11,58.06,61.38,58.06,61.38,39.62408563101,112600,0.0,1.0
2000-09-08,58.13,59.75,58.0,58.0,37.4421141511662,99467,0.0,1.0
2000-09-07,58.31,58.75,58.0,58.31,37.6422357957673,228400,0.0,1.0
2000-09-06,56.5,59.63,56.38,58.38,37.6874245542256,245267,0.0,1.0
2000-09-05,57.0,57.38,56.31,56.31,36.3511284112443,143000,0.0,1.0
