,PATK_Open,PATK_High,PATK_Low,PATK_Close,PATK_Adj Close,PATK_Volume,PATK_Dividend Amount,PATK_Split Coefficient
2023-06-06,69.91,75.91,69.38,75.3,72.9423234285933,264418,0.0,1.0
2023-06-05,72.06,72.58,68.965,69.41,67.2367419545639,243636,0.0,1.0
2023-06-02,69.02,72.71,69.0,72.66,70.3849830055988,161985,0.0,1.0
2023-06-01,65.45,68.03,64.96,67.99,65.8612027876501,120593,0.0,1.0
2023-05-31,65.98,65.98,64.28,65.53,63.4782264844053,141394,0.0,1.0
2023-05-30,71.32,71.32,66.15,66.4,64.3209863965285,122981,0.0,1.0
2023-05-26,69.31,71.02,69.31,70.75,68.5347859571444,115684,0.0,1.0
2023-05-25,68.07,69.43,67.6,69.34,67.1689336857723,107953,0.0,1.0
2023-05-24,68.73,69.01,68.13,68.48,66.3358606691908,133072,0.0,1.0
2023-05-23,68.54,69.54,67.97,69.01,66.849266132898,139572,0.0,1.0
2023-05-22,68.83,69.27,68.265,68.72,66.5683461621903,106008,0.0,1.0
2023-05-19,70.17,70.2,67.8,68.78,66.6264675354402,121268,0.0,1.0
2023-05-18,68.6,69.63,67.87,69.38,67.2076812679389,108754,0.0,1.0
2023-05-17,65.45,68.91,65.45,68.77,66.6167806398985,160059,0.0,1.0
2023-05-16,65.23,65.41,64.08,64.95,62.9163865429898,118406,0.0,1.0
2023-05-15,64.89,65.81,64.44,65.74,63.6816512907798,109012,0.0,1.0
2023-05-12,65.52,65.7,64.0,64.58,62.5579714079489,113668,0.0,1.0
2023-05-11,64.85,66.845,63.57,65.15,63.1101244538227,85462,0.0,1.0
2023-05-10,66.05,66.89,64.35,65.36,63.3135492601973,100524,0.0,1.0
2023-05-09,65.52,65.71,64.79,64.99,62.9551341251564,101635,0.0,1.0
2023-05-08,66.65,67.02,65.285,65.71,63.6525906041549,93364,0.0,1.0
2023-05-05,65.53,66.8899,65.232,66.57,64.4856636207364,114966,0.0,1.0
2023-05-04,66.0,66.0,64.17,64.55,62.528910721324,124021,0.0,1.0
2023-05-03,67.97,69.68,66.27,66.66,64.5728456806113,233350,0.0,1.0
2023-05-02,68.74,68.74,65.43,67.76,65.6384041901923,131263,0.0,1.0
2023-05-01,68.4,69.71,68.1578,69.26,67.0914385214392,141110,0.0,1.0
2023-04-28,68.28,69.7,68.28,68.63,66.4811641023155,159609,0.0,1.0
2023-04-27,65.61,69.585,64.9,68.51,66.3649213558157,342466,0.0,1.0
2023-04-26,67.31,67.52,64.2,64.56,62.5385976168656,218165,0.0,1.0
2023-04-25,68.89,68.89,66.92,67.79,65.6674648768172,162427,0.0,1.0
2023-04-24,69.43,70.385,69.05,69.31,67.1398729991474,77961,0.0,1.0
2023-04-21,70.19,70.2,69.06,69.49,67.314237118897,96165,0.0,1.0
2023-04-20,69.98,71.05,69.5,70.46,68.2538659864367,121175,0.0,1.0
2023-04-19,69.79,70.805,68.96,70.6,68.3894825240197,138494,0.0,1.0
2023-04-18,68.88,69.77,68.88,69.36,67.1883074768556,85816,0.0,1.0
2023-04-17,69.0,69.48,68.22,69.28,67.1108123125225,55917,0.0,1.0
2023-04-14,68.63,69.765,68.03,68.88,66.7233364908566,136949,0.0,1.0
2023-04-13,68.8,68.98,67.53,68.64,66.4908509978571,143093,0.0,1.0
2023-04-12,69.49,69.71,67.91,68.45,66.3067999825659,97345,0.0,1.0
2023-04-11,66.68,69.21,66.11,68.9,66.7427102819399,179808,0.0,1.0
2023-04-10,64.15,67.02,64.15,66.07,64.0013188436541,168258,0.0,1.0
2023-04-06,65.07,65.18,64.05,64.22,62.2092431684497,123417,0.0,1.0
2023-04-05,65.58,65.58,64.1,64.84,62.8098306920317,183488,0.0,1.0
2023-04-04,68.0,68.095,65.105,66.07,64.0013188436541,200470,0.0,1.0
2023-04-03,68.9,69.5399,67.88,68.59,66.4424165201489,119474,0.0,1.0
2023-03-31,67.16,69.11,67.16,68.81,66.6555282220651,126430,0.0,1.0
2023-03-30,67.48,68.1,66.43,66.75,64.6600277404861,78803,0.0,1.0
2023-03-29,67.87,67.88,66.1,66.78,64.689088427111,106088,0.0,1.0
2023-03-28,66.03,67.3,66.03,67.17,65.0668773532352,145989,0.0,1.0
2023-03-27,67.03,67.85,65.69,66.2,64.1272484856955,136177,0.0,1.0
2023-03-24,66.2,66.74,64.885,66.17,64.0981877990706,132716,0.0,1.0
2023-03-23,68.51,68.51,65.72,66.75,64.6600277404861,211614,0.0,1.0
2023-03-22,69.44,69.87,67.87,67.95,65.8224552054836,166491,0.0,1.0
2023-03-21,69.01,70.45,68.85,69.17,67.0042564615644,238034,0.0,1.0
2023-03-20,68.55,69.84,67.485,67.73,65.6093435035674,188713,0.0,1.0
2023-03-17,68.54,69.59,67.42,67.81,65.6868386679005,517509,0.0,1.0
2023-03-16,67.25,70.415,67.25,69.7,67.5176619252716,151227,0.0,1.0
2023-03-15,66.5,68.38,66.48,68.26,66.1227489672746,170666,0.0,1.0
2023-03-14,69.25,69.77,67.09,68.19,66.0549406984831,212026,0.0,1.0
2023-03-13,67.9,68.47,66.5,67.32,65.2121807863599,146951,0.0,1.0
2023-03-10,70.8,71.04,68.5882,69.34,67.1689336857723,282081,0.0,1.0
2023-03-09,72.35,72.35,70.85,71.26,69.0288176297683,124286,0.0,1.0
2023-03-08,71.9,72.71,70.965,72.38,70.1137499304327,119911,0.0,1.0
2023-03-07,71.8,72.37,69.31,71.89,69.639092048892,191040,0.0,1.0
2023-03-06,74.33,74.43,72.215,73.1,70.8112064094312,196139,0.0,1.0
2023-03-03,73.86,75.105,73.13,74.02,71.7024007992626,150337,0.0,1.0
2023-03-02,72.54,73.23,72.22,73.13,70.8402670960561,131910,0.0,1.0
2023-03-01,72.69,73.59,72.13,72.85,70.56903402089,112429,0.0,1.0
2023-02-28,73.0,73.51,72.07,72.85,70.56903402089,162134,0.0,1.0
2023-02-27,73.28,74.03,72.63,72.79,70.5109126476402,76195,0.0,1.0
2023-02-24,71.5,72.82,71.1,72.82,70.5399733342651,164980,0.0,1.0
2023-02-23,73.09,73.4,71.29,72.79,70.5109126476402,111797,0.0,1.0
2023-02-22,71.61,73.58,71.61,72.58,70.3074878412656,179474,0.0,1.0
2023-02-21,72.95,73.5,71.06,71.41,69.174121062893,181590,0.0,1.0
2023-02-17,74.84,74.84,73.27,74.07,71.7508352769708,160841,0.45,1.0
2023-02-16,74.31,75.97,74.125,75.18,72.3863096634819,107855,0.0,1.0
2023-02-15,74.17,75.62,73.91,74.89,72.1070860694088,118191,0.0,1.0
2023-02-14,75.13,75.6,74.0,75.0,72.2129984671607,106478,0.0,1.0
2023-02-13,74.25,76.06,73.7785,75.83,73.0121556501972,132243,0.0,1.0
2023-02-10,73.99,75.49,73.57,74.42,71.6545512790146,244317,0.0,1.0
2023-02-09,71.5,75.64,71.42,73.63,70.8939076951605,264330,0.0,1.0
2023-02-08,74.27,74.97,72.935,73.34,70.6146841010875,169795,0.0,1.0
2023-02-07,74.39,75.27,73.53,75.01,72.2226268669563,146825,0.0,1.0
2023-02-06,76.0,77.08,73.62,74.89,72.1070860694088,172695,0.0,1.0
2023-02-03,74.5,77.96,74.5,77.19,74.3216180224018,285537,0.0,1.0
2023-02-02,73.11,76.44,73.11,75.5,72.6944184569417,424205,0.0,1.0
2023-02-01,70.92,73.11,70.65,72.53,69.8347837176422,221007,0.0,1.0
2023-01-31,69.06,71.515,69.06,70.97,68.3327533495252,237559,0.0,1.0
2023-01-30,68.07,69.19,67.23,68.94,66.3781881910141,162190,0.0,1.0
2023-01-27,68.13,69.25,68.13,68.61,66.0604509977586,153321,0.0,1.0
2023-01-26,68.14,68.25,66.44,68.21,65.6753150059337,187308,0.0,1.0
2023-01-25,66.94,68.19,66.2,68.0,65.4731186102257,95109,0.0,1.0
2023-01-24,66.45,68.15,66.13,67.7,65.184266616357,128497,0.0,1.0
2023-01-23,65.59,67.19,65.54,66.99,64.5006502308679,116816,0.0,1.0
2023-01-20,63.92,65.22,62.24,65.09,62.6712542696998,145301,0.0,1.0
2023-01-19,63.03,64.1,62.41,63.6,61.2366227001522,159298,0.0,1.0
2023-01-18,66.08,66.33,63.085,63.63,61.2655078995391,295398,0.0,1.0
2023-01-17,65.76,66.64,64.8975,65.48,63.0467618617291,156128,0.0,1.0
2023-01-13,65.6,66.56,65.145,66.24,63.7785202461963,115192,0.0,1.0
2023-01-12,66.24,67.235,65.16,65.95,63.4992966521233,152197,0.0,1.0
2023-01-11,65.74,66.36,64.83,65.96,63.5089250519189,145184,0.0,1.0
2023-01-10,64.61,65.72,64.4,65.42,62.9889914629553,107134,0.0,1.0
2023-01-09,63.96,66.41,63.77,64.57,62.1705774803275,206836,0.0,1.0
2023-01-06,62.91,64.41,62.36,63.58,61.217365900561,156969,0.0,1.0
2023-01-05,60.12,62.34,59.44,62.2,59.8886467287652,291432,0.0,1.0
2023-01-04,61.28,62.13,60.0,60.61,58.3577311612614,153144,0.0,1.0
2023-01-03,60.94,62.66,60.56,60.95,58.6850967543126,150702,0.0,1.0
2022-12-30,61.0,61.4,60.29,60.6,58.3481027614658,104932,0.0,1.0
2022-12-29,60.86,62.31,60.78,61.49,59.2050303432761,165998,0.0,1.0
2022-12-28,62.13,62.335,59.865,59.97,57.7415135743417,181450,0.0,1.0
2022-12-27,60.98,62.83,60.27,61.9,59.5997947348966,187139,0.0,1.0
2022-12-23,60.61,61.49,60.14,61.17,58.8969215498162,159992,0.0,1.0
2022-12-22,59.54,60.76,57.674,60.64,58.3866163606483,230928,0.0,1.0
2022-12-21,58.53,60.37,58.53,60.37,58.1266495661665,139510,0.0,1.0
2022-12-20,58.88,60.21,57.59,58.26,56.0950572092904,223806,0.0,1.0
2022-12-19,61.57,61.68,58.34,58.92,56.7305315958014,249574,0.0,1.0
2022-12-16,61.7,62.78,61.1,61.9,59.5997947348966,1132124,0.0,1.0
2022-12-15,61.58,62.695,61.055,62.11,59.8019911306046,203847,0.0,1.0
2022-12-14,60.44,63.32,59.67,62.42,60.1004715242689,327807,0.0,1.0
2022-12-13,59.71,60.38,57.56,58.2,56.0372868105167,345634,0.0,1.0
2022-12-12,56.23,58.01,55.91,58.01,55.8543472143999,165863,0.0,1.0
2022-12-09,56.1,57.71,56.1,56.39,54.2945464475092,167596,0.0,1.0
2022-12-08,56.39,57.71,55.97,56.64,54.5352564423997,221519,0.0,1.0
2022-12-07,57.21,57.79,55.34,56.35,54.2560328483267,215271,0.0,1.0
2022-12-06,57.37,58.2474,56.9,57.52,55.3825556244144,227269,0.0,1.0
2022-12-05,57.32,57.69,56.11,57.62,55.4788396223706,201048,0.0,1.0
2022-12-02,55.92,57.965,55.86,57.76,55.6136372195093,138695,0.0,1.0
2022-12-01,56.6,57.65,56.22,57.42,55.2862716264582,196990,0.0,1.0
2022-11-30,54.72,55.96,53.01,55.93,53.8516400569106,210456,0.0,1.0
2022-11-29,54.28,55.5,54.28,55.01,52.9658272757134,92973,0.0,1.0
2022-11-28,54.75,54.94,53.94,54.47,52.4458936867499,227621,0.0,1.0
2022-11-25,54.95,55.425,54.77,55.15,53.1006248728521,39813,0.45,1.0
2022-11-23,54.99,55.22,54.75,55.22,52.7377069330736,86743,0.0,1.0
2022-11-22,53.79,55.29,53.79,55.03,52.5562479631844,143674,0.0,1.0
2022-11-21,54.08,54.08,53.01,53.5,51.095025731971,157256,0.0,1.0
2022-11-18,55.12,55.875,53.29,54.37,51.9259168046218,144569,0.0,1.0
2022-11-17,52.55,54.045,52.55,53.84,51.4197417833518,180988,0.0,1.0
2022-11-16,53.57,53.77,52.48,53.41,51.0090714830761,166503,0.0,1.0
2022-11-15,55.56,56.55,54.19,54.32,51.8781644441246,166469,0.0,1.0
2022-11-14,55.08,56.33,54.37,54.51,52.0596234140138,183776,0.0,1.0
2022-11-11,54.58,56.36,54.02,55.45,52.9573677913606,166752,0.0,1.0
2022-11-10,49.78,54.16,49.78,53.28,50.8849153457835,362523,0.0,1.0
2022-11-09,47.65,48.24,47.27,47.47,45.3360910560124,113596,0.0,1.0
2022-11-08,47.92,49.375,47.492,48.01,45.8518165493818,234039,0.0,1.0
2022-11-07,46.83,47.94,46.28,47.63,45.4888986096034,105912,0.0,1.0
2022-11-04,45.96,46.82,45.23,46.26,44.1804839319809,132957,0.0,1.0
2022-11-03,44.92,45.79,44.084,45.18,43.1490329452421,226604,0.0,1.0
2022-11-02,46.74,47.54,45.69,45.74,43.6838593828104,343138,0.0,1.0
2022-11-01,46.54,47.495,46.335,47.18,45.0591273651288,170342,0.0,1.0
2022-10-31,47.06,47.4,45.65,45.71,43.6552079665121,227033,0.0,1.0
2022-10-28,48.46,49.11,46.0,47.26,45.1355311419243,247859,0.0,1.0
2022-10-27,50.8,50.8,47.92,48.66,46.472597235845,243997,0.0,1.0
2022-10-26,46.24,47.845,45.55,46.18,44.1040801551855,181371,0.0,1.0
2022-10-25,45.04,46.35,45.04,45.7,43.6456574944126,223089,0.0,1.0
2022-10-24,44.57,45.51,44.26,45.18,43.1490329452421,157857,0.0,1.0
2022-10-21,43.38,44.345,42.78,44.21,42.222637151597,123394,0.0,1.0
2022-10-20,42.99,44.28,42.92,43.09,41.1529842764604,274015,0.0,1.0
2022-10-19,44.88,45.331,41.75,43.23,41.2866908858525,214162,0.0,1.0
2022-10-18,45.74,46.57,45.1995,45.68,43.6265565502138,149535,0.0,1.0
2022-10-17,44.58,45.08,44.045,44.71,42.7001607565687,130409,0.0,1.0
2022-10-14,45.33,45.33,43.51,43.94,41.9647744049123,126104,0.0,1.0
2022-10-13,44.2,45.51,42.77,44.6,42.5951055634749,181438,0.0,1.0
2022-10-12,44.98,45.7909,44.09,45.25,43.2158862499381,178093,0.0,1.0
2022-10-11,44.76,46.13,44.475,44.79,42.7765645333642,158645,0.0,1.0
2022-10-10,43.79,45.4,43.22,45.09,43.0630786963472,226156,0.0,1.0
2022-10-07,46.46,46.82,43.23,43.57,41.6114069372332,148506,0.0,1.0
2022-10-06,46.08,47.355,45.95,46.95,44.8394665068419,244503,0.0,1.0
2022-10-05,45.16,46.62,45.16,46.3,44.2186858203787,234898,0.0,1.0
2022-10-04,44.24,46.54,44.19,46.52,44.4287962065662,229265,0.0,1.0
2022-10-03,44.09,44.4,43.16,43.52,41.5636545767361,206066,0.0,1.0
2022-09-30,44.07,45.47,43.82,43.84,41.8692696839179,219753,0.0,1.0
2022-09-29,44.06,44.1,42.38,44.02,42.0411781817077,203464,0.0,1.0
2022-09-28,43.82,45.19,43.17,44.86,42.8434178380602,184955,0.0,1.0
2022-09-27,44.03,44.56,42.92,43.67,41.7069116582276,302476,0.0,1.0
2022-09-26,43.03,44.34,42.89,43.5,41.5445536325372,216660,0.0,1.0
2022-09-23,44.76,44.76,42.31,43.6,41.6400583535315,319873,0.0,1.0
2022-09-22,46.06,46.85,44.82,45.66,43.6074556060149,236607,0.0,1.0
2022-09-21,47.4,47.6,46.19,46.34,44.2568877087764,197803,0.0,1.0
2022-09-20,47.8,47.8,45.76,46.79,44.6866589532509,166909,0.0,1.0
2022-09-19,47.24,48.44,47.05,48.28,46.1096792960666,160586,0.0,1.0
2022-09-16,47.53,47.905,46.44,47.83,45.679908051592,443475,0.0,1.0
2022-09-15,47.82,48.825,47.645,47.97,45.8136146609841,135039,0.0,1.0
2022-09-14,48.19,48.76,47.375,48.31,46.1383307123649,189146,0.0,1.0
2022-09-13,51.08,51.08,47.97,48.27,46.1001288239671,228616,0.0,1.0
2022-09-12,50.69,52.75,50.505,52.45,50.0922261615305,225037,0.0,1.0
2022-09-09,49.13,50.53,49.1,50.01,47.7619109692686,164954,0.0,1.0
2022-09-08,50.01,50.46,48.26,48.83,46.6349552615354,221168,0.0,1.0
2022-09-07,50.52,51.06,49.89,50.57,48.2967374068369,225690,0.0,1.0
2022-09-06,51.28,51.76,49.945,50.75,48.4686459046267,182155,0.0,1.0
2022-09-02,53.12,53.89,50.61,51.07,48.7742610118086,196570,0.0,1.0
2022-09-01,52.86,53.23,52.2,52.76,50.3882907966129,177716,0.0,1.0
2022-08-31,54.93,54.93,52.82,52.97,50.588850710701,191755,0.0,1.0
2022-08-30,56.41,56.545,54.9,55.04,52.5657984352838,157300,0.0,1.0
2022-08-29,56.18,56.89,55.63,56.16,53.6354513104204,118033,0.0,1.0
2022-08-26,59.8,60.2,56.65,56.69,54.1416263316904,206303,0.33,1.0
2022-08-25,60.24,61.79,60.0,60.64,57.5788884734077,111400,0.0,1.0
2022-08-24,59.05,60.57,58.74,60.04,57.009176516217,131216,0.0,1.0
2022-08-23,59.34,60.2,59.02,59.04,56.0596565875658,95159,0.0,1.0
2022-08-22,60.64,61.72,59.13,59.34,56.3445125661612,160481,0.0,1.0
2022-08-19,62.56,62.88,61.44,61.74,58.623360394924,196750,0.0,1.0
2022-08-18,62.9,63.9,62.68,63.4,60.199563476485,108696,0.0,1.0
2022-08-17,64.19,64.19,62.65,62.83,59.6583371171538,120798,0.0,1.0
2022-08-16,63.34,66.11,63.34,65.07,61.7852617573324,231647,0.0,1.0
2022-08-15,62.37,63.87,62.35,63.59,60.3799722629287,198956,0.0,1.0
2022-08-12,62.0,62.605,60.97,62.48,59.3260051421259,114069,0.0,1.0
2022-08-11,60.25,61.41,59.9955,61.2,58.1106196334524,119509,0.0,1.0
2022-08-10,58.86,60.31,58.86,59.79,56.7717965340542,166521,0.0,1.0
2022-08-09,58.78,58.78,56.66,57.37,54.4739583067183,166764,0.0,1.0
2022-08-08,57.31,59.14,57.2,58.89,55.9172285982681,185514,0.0,1.0
2022-08-05,56.62,58.06,56.11,57.31,54.4169871109993,88047,0.0,1.0
2022-08-04,58.78,59.18,57.075,57.14,54.2555687231286,121345,0.0,1.0
2022-08-03,57.16,59.24,57.04,59.1,56.1166277832849,220498,0.0,1.0
2022-08-02,59.99,60.04,56.34,56.44,53.5909047730727,209075,0.0,1.0
2022-08-01,60.27,61.815,59.06,59.61,56.600882946897,206021,0.0,1.0
2022-07-29,61.52,61.64,59.57,60.72,57.6548500676998,219451,0.0,1.0
2022-07-28,59.0,61.18,58.655,60.94,57.8637444520031,277004,0.0,1.0
2022-07-27,58.2,59.08,57.02,58.97,55.9931901925602,167585,0.0,1.0
2022-07-26,58.86,59.56,57.82,57.91,54.98669906819,235043,0.0,1.0
2022-07-25,59.53,59.56,58.11,59.1,56.1166277832849,174579,0.0,1.0
2022-07-22,58.8,59.475,57.83,58.9,55.9267237975546,143238,0.0,1.0
2022-07-21,57.71,58.84,57.28,58.72,55.7558102103974,177603,0.0,1.0
2022-07-20,55.52,58.49,55.12,58.27,55.3285262425044,196708,0.0,1.0
2022-07-19,55.45,56.72,54.8047,55.82,53.002202417309,194818,0.0,1.0
2022-07-18,54.32,55.125,53.82,54.54,51.7868169086355,107959,0.0,1.0
2022-07-15,54.33,54.97,53.19,53.58,50.8752777771303,146038,0.0,1.0
2022-07-14,52.77,53.42,52.02,52.98,50.3055658199396,112045,0.0,1.0
2022-07-13,54.22,54.51,53.05,53.56,50.8562873785573,192181,0.0,1.0
2022-07-12,54.1,55.76,53.83,54.47,51.7203505136299,208659,0.0,1.0
2022-07-11,55.61,55.84,54.15,54.33,51.5874177236187,84041,0.0,1.0
2022-07-08,55.43,55.96,54.11,55.61,52.8028032322923,182324,0.0,1.0
2022-07-07,53.69,55.47,53.5142,55.34,52.5464328515564,133861,0.0,1.0
2022-07-06,54.94,55.355,52.12,52.96,50.2865754213666,196787,0.0,1.0
2022-07-05,52.7,55.23,52.11,55.05,52.2710720722476,173105,0.0,1.0
2022-07-01,51.51,53.55,51.01,53.16,50.4764794070969,137211,0.0,1.0
2022-06-30,52.46,52.97,51.24,51.84,49.2231131012773,196578,0.0,1.0
2022-06-29,53.93,53.95,52.78,53.5,50.7993161828383,157936,0.0,1.0
2022-06-28,55.05,55.87,53.51,53.87,51.1506385564392,160604,0.0,1.0
2022-06-27,53.6,55.365,53.02,55.05,52.2710720722476,192135,0.0,1.0
2022-06-24,52.25,53.68,51.94,52.93,50.2580898235071,769182,0.0,1.0
2022-06-23,51.95,53.19,51.41,51.94,49.3180650941424,260519,0.0,1.0
2022-06-22,49.79,52.555,49.79,51.41,48.8148195319573,215594,0.0,1.0
2022-06-21,51.98,52.15,50.08,50.44,47.8937852011656,231497,0.0,1.0
2022-06-17,51.98,52.0456,50.3,50.69,48.1311651833284,484726,0.0,1.0
2022-06-16,54.34,54.815,50.8,50.93,48.3590499662047,309981,0.0,1.0
2022-06-15,55.8,56.35,54.381,55.69,52.8787648265843,155798,0.0,1.0
2022-06-14,55.4,56.0,54.61,55.12,52.3375384672532,178632,0.0,1.0
2022-06-13,55.41,56.765,55.0,55.28,52.4894616558374,207786,0.0,1.0
2022-06-10,59.27,60.08,56.84,57.03,54.1511215309769,175946,0.0,1.0
2022-06-09,59.6,61.56,59.36,60.25,57.2085757012337,165918,0.0,1.0
2022-06-08,59.99,60.25,58.58,59.76,56.7433109361947,145757,0.0,1.0
2022-06-07,60.32,61.4099,59.77,59.86,56.8382629290598,128495,0.0,1.0
2022-06-06,59.83,61.44,59.11,61.28,58.1865812277445,126293,0.0,1.0
2022-06-03,60.31,60.45,58.61,58.87,55.8982381996951,126949,0.0,1.0
2022-06-02,59.56,61.06,59.47,60.8,57.7308116619919,151677,0.0,1.0
2022-06-01,60.2,60.99,58.385,59.52,56.5154261533184,185988,0.0,1.0
2022-05-31,59.08,60.32,57.81,60.11,57.0756429112226,192581,0.0,1.0
2022-05-27,58.08,59.44,57.9779,58.88,55.9077333989816,113863,0.33,1.0
2022-05-26,59.0,60.485,58.0,58.08,54.8407558826694,197635,0.0,1.0
2022-05-25,54.68,58.99,54.51,58.63,55.3600812224674,278750,0.0,1.0
2022-05-24,57.2,57.2,54.02,54.68,51.6303810548271,317563,0.0,1.0
2022-05-23,57.62,58.1041,56.77,57.61,54.3969687741147,234376,0.0,1.0
2022-05-20,59.44,59.91,55.74,57.26,54.0664890124251,413019,0.0,1.0
2022-05-19,61.61,62.41,58.76,58.87,55.5866959161974,322004,0.0,1.0
2022-05-18,66.28,66.555,61.73,62.36,58.8820512541884,318065,0.0,1.0
2022-05-17,65.62,67.54,64.67,67.36,63.6031907068975,149750,0.0,1.0
2022-05-16,67.31,68.0564,64.04,64.62,61.0160062868129,189494,0.0,1.0
2022-05-13,65.9,68.43,65.22,67.84,64.0564200943576,231880,0.0,1.0
2022-05-12,63.74,65.27,63.19,65.21,61.5731007422326,171954,0.0,1.0
2022-05-11,66.35,67.96,63.5,63.72,60.1662011853253,203947,0.0,1.0
2022-05-10,68.28,68.28,65.772,66.76,63.0366539725724,149344,0.0,1.0
2022-05-09,65.7,68.18,65.7,67.4,63.6409598225192,233029,0.0,1.0
2022-05-06,67.06,67.42,65.1,66.29,62.5928668640178,146721,0.0,1.0
2022-05-05,69.38,69.4999,65.69,67.3,63.546537033465,187495,0.0,1.0
2022-05-04,67.5,69.18,66.49,69.16,65.3028009098728,226679,0.0,1.0
2022-05-03,64.86,67.68,64.1,67.48,63.7164980537625,318276,0.0,1.0
2022-05-02,62.74,64.72,61.95,64.65,61.0443331235292,312650,0.0,1.0
2022-04-29,62.89,64.73,61.32,62.25,58.7781861862288,222647,0.0,1.0
2022-04-28,62.95,64.38,60.625,63.13,59.6091067299056,299610,0.0,1.0
2022-04-27,60.3,60.97,58.9,60.1,56.7480962215638,273532,0.0,1.0
2022-04-26,61.89,62.33,59.81,59.97,56.6253465957934,170341,0.0,1.0
2022-04-25,60.22,62.79,59.545,62.6,59.1086659479184,289511,0.0,1.0
2022-04-22,60.76,61.52,60.26,60.78,57.3901711871323,187120,0.0,1.0
2022-04-21,62.04,62.32,60.74,61.38,57.9567079214574,211740,0.0,1.0
2022-04-20,62.34,62.915,60.19,61.1,57.6923241121057,175301,0.0,1.0
2022-04-19,58.77,61.73,58.77,61.63,58.1927648940928,240931,0.0,1.0
2022-04-18,58.33,58.995,57.24,58.74,55.463946290427,149235,0.0,1.0
2022-04-14,59.79,60.99,58.43,58.61,55.3411966646565,139255,0.0,1.0
2022-04-13,57.73,60.34,57.465,59.52,56.2004440450496,210902,0.0,1.0
2022-04-12,59.07,60.36,57.82,58.09,54.8501981615748,313424,0.0,1.0
2022-04-11,56.32,58.31,55.65,57.64,54.425295610831,276625,0.0,1.0
2022-04-08,55.64,57.6125,54.88,56.61,53.4527408835729,418442,0.0,1.0
2022-04-07,56.86,57.3136,54.8,55.69,52.5840512242744,409696,0.0,1.0
2022-04-06,56.6,58.11,56.41,56.78,53.613259624965,404739,0.0,1.0
2022-04-05,57.77,58.48,56.3,57.01,53.8304320397896,300197,0.0,1.0
2022-04-04,59.41,59.59,56.395,57.85,54.6235834678447,318588,0.0,1.0
2022-04-01,60.6,61.6933,59.53,61.21,57.7961891800653,200165,0.0,1.0
2022-03-31,62.66,62.7,60.11,60.3,56.9369417996722,332207,0.0,1.0
2022-03-30,66.22,67.095,62.36,62.55,59.0614545533913,464988,0.0,1.0
2022-03-29,64.02,66.7,64.02,66.32,62.621193700734,454020,0.0,1.0
2022-03-28,62.8,63.31,60.98,63.18,59.6563181244327,266545,0.0,1.0
2022-03-25,63.1,63.19,61.82,62.41,58.9292626487155,156736,0.0,1.0
2022-03-24,63.23,63.92,62.2,63.3,59.7696254712977,234765,0.0,1.0
2022-03-23,67.58,68.16,62.24,62.4,58.9198203698101,280928,0.0,1.0
2022-03-22,68.36,69.9007,67.675,68.15,64.3491307404256,95918,0.0,1.0
2022-03-21,69.33,69.97,67.35,67.66,63.8864590740601,115755,0.0,1.0
2022-03-18,68.855,69.49,65.94,69.47,65.5955115559408,416192,0.0,1.0
2022-03-17,66.58,68.15,66.1,68.13,64.3302461826147,122550,0.0,1.0
2022-03-16,66.77,68.1712,65.44,67.15,63.4049028498837,155036,0.0,1.0
2022-03-15,64.14,66.38,64.14,66.36,62.6589628163557,127924,0.0,1.0
2022-03-14,65.1,66.17,62.93,63.84,60.2795085321903,165385,0.0,1.0
2022-03-11,66.67,66.67,64.12,64.52,60.9215834977587,135073,0.0,1.0
2022-03-10,66.16,66.67,65.3,66.04,62.3568098913823,114481,0.0,1.0
2022-03-09,67.07,68.74,67.0,67.46,63.6976134959517,149946,0.0,1.0
2022-03-08,65.08,67.08,64.56,65.42,61.7713885992464,136967,0.0,1.0
2022-03-07,69.6,69.6,64.35,64.49,60.8932566610425,245213,0.0,1.0
2022-03-04,70.12,70.84,68.38,69.68,65.7937994129546,215383,0.33,1.0
2022-03-03,72.08,73.48,69.56,71.06,66.7805654375739,149244,0.0,1.0
2022-03-02,70.18,73.03,70.0,72.76,68.378186620291,193225,0.0,1.0
2022-03-01,70.71,71.52,68.78,69.68,65.4836729480742,194548,0.0,1.0
2022-02-28,69.81,71.63,69.43,71.34,67.0437030441391,133858,0.0,1.0
2022-02-25,69.59,71.51,69.4,70.59,66.338870169411,172092,0.0,1.0
2022-02-24,64.25,69.87,64.09,69.76,65.5588551213785,224741,0.0,1.0
2022-02-23,68.78,69.72,66.54,66.76,62.739523622466,247141,0.0,1.0
2022-02-22,69.63,70.0099,67.655,68.3,64.1867804585744,144731,0.0,1.0
2022-02-18,68.85,70.095,68.1,69.19,65.0231821365851,191951,0.0,1.0
2022-02-17,70.9,71.015,68.73,69.28,65.1077620815525,188011,0.0,1.0
2022-02-16,71.42,72.08,70.6,71.18,66.8933386975304,135729,0.0,1.0
2022-02-15,70.2,72.35,70.12,72.14,67.7955247771824,203107,0.0,1.0
2022-02-14,68.57,70.13,68.09,69.55,65.3615019164546,234087,0.0,1.0
2022-02-11,68.52,70.975,67.98,68.58,64.4499180651396,202287,0.0,1.0
2022-02-10,70.64,72.42,68.58,68.82,64.6754645850526,253341,0.0,1.0
