,CRM_Open,CRM_High,CRM_Low,CRM_Close,CRM_Adj Close,CRM_Volume,CRM_Dividend Amount,CRM_Split Coefficient
2014-08-06,54.1,54.92,53.56,53.89,53.6491836655157,2606600,0.0,1.0
2014-08-05,54.62,55.33,54.03,54.3,54.0573515130359,3379200,0.0,1.0
2014-08-04,53.91,55.14,53.8,54.9,54.6546703142849,614614,0.0,1.0
2014-08-01,54.51,54.74,52.92,53.48,53.2410158179955,673421,0.0,1.0
2014-07-31,55.68,55.91,54.15,54.25,54.0075749462651,4291100,0.0,1.0
2014-07-30,55.09,56.49,55.04,56.25,55.9986376170952,3881200,0.0,1.0
2014-07-29,54.26,55.16,53.64,54.83,54.5849831208058,3704400,0.0,1.0
2014-07-28,54.74,55.2,53.86,54.0,53.7586921124114,4017700,0.0,1.0
2014-07-25,53.89,55.37,53.5905,54.89,54.6447150009307,4911200,0.0,1.0
2014-07-24,53.7,54.71,53.67,54.06,53.8184239925363,3122800,0.0,1.0
2014-07-23,53.96,53.97,53.18,53.6,53.3604795782454,3209400,0.0,1.0
2014-07-22,53.53,54.0,53.41,53.6,53.3604795782454,2991500,0.0,1.0
2014-07-21,53.25,53.48,52.58,53.32,53.0817308043291,2662700,0.0,1.0
2014-07-18,52.98,54.27,52.72,53.5,53.2609264447038,3597800,0.0,1.0
2014-07-17,53.62,54.28,52.48,52.64,52.4047694962469,4800100,0.0,1.0
2014-07-16,53.99,54.25,53.68,53.95,53.7089155456406,2537400,0.0,1.0
2014-07-15,54.77,54.96,53.16,53.74,53.4998539652035,4646700,0.0,1.0
2014-07-14,54.69,55.2,54.04,54.73,54.4854299872643,3004800,0.0,1.0
2014-07-11,54.5,54.79,53.75,54.21,53.9677536928485,2521500,0.0,1.0
2014-07-10,53.41,55.035,53.3,54.3,54.0573515130359,4437400,0.0,1.0
2014-07-09,55.1,55.47,54.18,54.6,54.3560109136604,4227400,0.0,1.0
2014-07-08,57.34,57.34,54.07,54.89,54.6447150009307,9243600,0.0,1.0
2014-07-07,58.72,58.72,57.19,57.34,57.0837667726976,4332400,0.0,1.0
2014-07-03,59.0,59.08,57.96,58.76,58.4974212689869,2415000,0.0,1.0
2014-07-02,59.17,59.48,58.67,58.91,58.6467509692991,3621800,0.0,1.0
2014-07-01,58.24,59.49,58.17,59.2,58.9354550565695,5274500,0.0,1.0
2014-06-30,57.35,58.63,57.35,58.08,57.8204599609047,5393200,0.0,1.0
2014-06-27,56.93,57.59,56.92,57.38,57.1235880261141,3288100,0.0,1.0
2014-06-26,57.6,57.98,56.89,57.17,56.914526445677,3048800,0.0,1.0
2014-06-25,57.11,57.68,56.63,57.41,57.1534539661766,3233100,0.0,1.0
2014-06-24,58.09,58.2217,57.0751,57.46,57.2032305329474,7784300,0.0,1.0
2014-06-23,57.45,58.225,56.7523,58.0,57.7408174540715,3897100,0.0,1.0
2014-06-20,57.97,57.97,57.01,57.51,57.2530070997181,5955600,0.0,1.0
2014-06-19,57.97,58.62,57.51,57.88,57.6213536938217,4735800,0.0,1.0
2014-06-18,57.59,57.94,56.74,57.76,57.5018899335719,6043400,0.0,1.0
2014-06-17,54.3,58.0,54.25,57.82,57.5616218136968,13378900,0.0,1.0
2014-06-16,53.16,54.73,52.52,54.61,54.3659662270145,6919500,0.0,1.0
2014-06-13,53.13,54.39,52.75,54.31,54.06730682639,5114000,0.0,1.0
2014-06-12,53.17,53.57,52.63,53.04,52.8029820304129,3626800,0.0,1.0
2014-06-11,52.69,53.61,52.5,53.31,53.071775490975,4151400,0.0,1.0
2014-06-10,51.6,53.2,51.6,53.06,52.8228926571212,6574500,0.0,1.0
2014-06-09,51.81,52.09,51.14,51.71,51.478925354311,3931400,0.0,1.0
2014-06-06,51.74,52.29,51.59,51.8,51.5685231744983,3153900,0.0,1.0
2014-06-05,51.47,51.78,50.75,51.37,51.1404447002698,5410000,0.0,1.0
2014-06-04,50.63,51.52,50.21,51.07,50.8417852996453,4712800,0.0,1.0
2014-06-03,51.93,52.15,50.91,50.95,50.7223215393955,5793700,0.0,1.0
2014-06-02,52.63,52.85,51.64,52.38,52.145931349039,4060100,0.0,1.0
2014-05-30,55.5,55.54,52.48,52.63,52.3948141828928,9683400,0.0,1.0
2014-05-29,53.12,54.9599,53.0401,54.4,54.1569046465774,6813000,0.0,1.0
2014-05-28,54.15,54.36,53.34,53.34,53.1016414310375,5945800,0.0,1.0
2014-05-27,52.89,54.61,52.85,54.36,54.1170833931608,5931300,0.0,1.0
2014-05-23,52.65,53.66,52.11,53.41,53.1713286245165,6646200,0.0,1.0
2014-05-22,50.29,54.25,49.93,53.27,53.0319542375584,13735500,0.0,1.0
2014-05-21,52.6,53.0,49.62,50.19,49.9657177244801,20536600,0.0,1.0
2014-05-20,53.82,54.15,52.39,52.89,52.6536523301007,10653800,0.0,1.0
2014-05-19,51.95,53.43,51.66,53.23,52.9921329841418,4816200,0.0,1.0
2014-05-16,51.6,51.93,50.49,51.8,51.5685231744983,4646100,0.0,1.0
2014-05-15,52.25,52.3,50.6,51.42,51.1902212670406,4762400,0.0,1.0
2014-05-14,52.03,53.02,51.72,51.88,51.6481656813315,3277300,0.0,1.0
2014-05-13,53.86,54.21,52.2,52.28,52.0463782154975,5321200,0.0,1.0
2014-05-12,50.9,53.65,50.85,53.43,53.1912392512248,6558300,0.0,1.0
2014-05-09,49.99,50.75,49.32,50.28,50.0553155446675,5307000,0.0,1.0
2014-05-08,50.22,52.08,49.57,50.15,49.9258964710635,6499300,0.0,1.0
2014-05-07,51.71,51.8,49.18,50.43,50.2046452449797,9039300,0.0,1.0
2014-05-06,53.18,53.71,51.66,51.78,51.54861254779,6947000,0.0,1.0
2014-05-05,52.97,53.83,52.0,53.65,53.4102561450161,7025800,0.0,1.0
2014-05-02,52.08,53.04,51.62,52.44,52.2056632291639,6515700,0.0,1.0
2014-05-01,51.9,53.68,51.79,52.08,51.8472719484145,6405200,0.0,1.0
2014-04-30,50.6,51.74,49.825,51.65,51.4191934741861,6857500,0.0,1.0
2014-04-29,49.23,51.31,48.18,50.76,50.5331705856667,10347900,0.0,1.0
2014-04-28,53.04,53.13,48.28,49.13,48.9104545089402,17648300,0.0,1.0
2014-04-25,54.33,54.37,52.41,52.8,52.5640545099133,5321300,0.0,1.0
2014-04-24,56.28,56.6,53.17,54.73,54.4854299872643,6003000,0.0,1.0
2014-04-23,56.52,56.62,55.08,55.64,55.391363502492,4229200,0.0,1.0
2014-04-22,56.02,57.4,55.95,57.08,56.8249286254896,4662900,0.0,1.0
2014-04-21,56.08,56.49,55.39,56.11,55.8592632301371,3009500,0.0,1.0
2014-04-17,55.71,56.436,55.1001,56.1,55.8493079167829,3817000,0.0,1.0
2014-04-16,55.96,56.075,54.51,55.98,55.7298441565331,4516800,0.0,1.0
2014-04-15,53.95,55.38,52.8799,55.23,54.9831956549718,6137700,0.0,1.0
2014-04-14,53.49,54.76,53.08,53.78,53.5396752186201,4860500,0.0,1.0
2014-04-11,53.82,54.5,52.7621,52.87,52.6337417033924,6425100,0.0,1.0
2014-04-10,56.95,57.08,54.23,54.55,54.3062343468896,10912100,0.0,1.0
2014-04-09,55.76,57.1,55.29,56.95,56.6955095518857,7376700,0.0,1.0
2014-04-08,54.18,55.52,53.12,55.21,54.9632850282635,8810300,0.0,1.0
2014-04-07,54.14,55.51,53.07,53.97,53.7288261723489,6017700,0.0,1.0
2014-04-04,56.25,56.61,54.05,54.41,54.1668599599315,6496700,0.0,1.0
2014-04-03,58.07,58.24,55.5401,55.74,55.4909166360335,6053200,0.0,1.0
2014-04-02,59.05,59.35,57.71,58.15,57.8901471543837,4799700,0.0,1.0
2014-04-01,57.61,58.89,57.6,58.8,58.5372425224035,5356600,0.0,1.0
2014-03-31,56.17,57.18,56.14,57.09,56.8348839388438,6520600,0.0,1.0
2014-03-28,56.07,56.94,55.59,55.75,55.5008719493877,5109500,0.0,1.0
2014-03-27,55.0,56.66,53.86,55.97,55.719888843179,6206100,0.0,1.0
2014-03-26,57.08,57.21,55.14,55.21,54.9632850282635,6485400,0.0,1.0
2014-03-25,56.81,58.1013,55.26,56.65,56.3968501512612,7581100,0.0,1.0
2014-03-24,57.51,57.55,55.67,56.36,56.1081460639908,6299000,0.0,1.0
2014-03-21,59.74,59.91,56.77,57.03,56.7751520587189,10227600,0.0,1.0
2014-03-20,58.35,59.38,57.76,59.12,58.8558125497363,4708400,0.0,1.0
2014-03-19,59.46,59.8,57.92,58.43,58.1688959282999,4918600,0.0,1.0
2014-03-18,58.49,59.63,57.98,59.63,59.363533530798,6019300,0.0,1.0
2014-03-17,58.61,59.27,58.02,58.32,58.0593874814043,6285200,0.0,1.0
2014-03-14,58.99,59.29,57.61,58.16,57.9001024677379,6782900,0.0,1.0
2014-03-13,61.8,62.17,58.42,59.06,58.7960806696114,9256600,0.0,1.0
2014-03-12,60.4,61.53,59.64,61.52,61.2450877547324,5573400,0.0,1.0
2014-03-11,59.99,62.36,59.52,61.02,60.7473220870248,9907300,0.0,1.0
2014-03-10,60.74,60.98,59.58,59.78,59.5128632311102,6012000,0.0,1.0
2014-03-07,63.2,63.355,59.73,60.74,60.4685733131086,11239300,0.0,1.0
2014-03-06,63.75,63.87,62.731,63.14,62.8578485181047,3958800,0.0,1.0
2014-03-05,63.07,63.75,62.94,63.68,63.3954354392288,5464400,0.0,1.0
2014-03-04,62.18,63.37,62.01,63.07,62.7881613246256,7927200,0.0,1.0
2014-03-03,60.65,61.71,59.82,61.49,61.2152218146699,9303400,0.0,1.0
2014-02-28,66.04,67.0,60.97,62.37,62.0912893898351,18892500,0.0,1.0
2014-02-27,63.52,66.3521,63.51,66.22,65.924085031183,9345800,0.0,1.0
2014-02-26,63.78,64.74,62.685,63.74,63.4551673193537,7285700,0.0,1.0
2014-02-25,63.92,64.0,63.29,63.66,63.3755248125205,4895500,0.0,1.0
2014-02-24,62.75,64.33,61.8,63.91,63.6244076463743,5698600,0.0,1.0
2014-02-21,63.35,64.65,63.35,63.59,63.3058376190415,5516500,0.0,1.0
2014-02-20,63.21,63.25,61.99,63.01,62.7284294445007,5738900,0.0,1.0
2014-02-19,63.36,63.96,62.85,63.02,62.7383847578549,4929600,0.0,1.0
2014-02-18,63.33,63.94,62.29,63.73,63.4452120059996,3780100,0.0,1.0
2014-02-14,63.47,63.54,62.4,62.8,62.5193678640636,3654800,0.0,1.0
2014-02-13,61.19,63.32,61.18,63.13,62.8478932047505,4760400,0.0,1.0
2014-02-12,61.55,61.86,61.1,61.48,61.2052665013157,4786500,0.0,1.0
2014-02-11,61.25,61.8,61.15,61.23,60.956383667462,6376300,0.0,1.0
2014-02-10,61.58,61.7,60.64,61.04,60.7672327137331,5846400,0.0,1.0
2014-02-07,62.06,62.67,61.22,61.55,61.2749536947948,7537900,0.0,1.0
2014-02-06,61.85,62.75,61.1,61.7,61.4242833951071,5180000,0.0,1.0
2014-02-05,60.57,61.88,59.76,61.63,61.354596201628,4860800,0.0,1.0
2014-02-04,59.42,61.35,59.06,60.96,60.6875902068999,5948100,0.0,1.0
2014-02-03,61.1,61.2,58.07,58.47,58.2087171817165,5450000,0.0,1.0
2014-01-31,60.03,61.26,60.0,60.53,60.2595117326715,4612200,0.0,1.0
2014-01-30,59.04,61.488,58.71,60.97,60.6975455202541,5946200,0.0,1.0
2014-01-29,58.56,59.22,57.79,57.96,57.7009962006549,4077800,0.0,1.0
2014-01-28,57.6,59.43,57.2801,59.37,59.10469538359,5534700,0.0,1.0
2014-01-27,58.51,58.67,56.95,57.08,56.8249286254896,5136700,0.0,1.0
2014-01-24,59.48,59.56,58.25,58.4,58.1390299882375,4803500,0.0,1.0
2014-01-23,60.08,60.15,58.92,60.08,59.8115226317347,4875700,0.0,1.0
2014-01-22,60.99,61.45,60.5,61.14,60.8667858472746,3515900,0.0,1.0
2014-01-21,60.27,61.07,59.65,60.95,60.6776348935458,6130800,0.0,1.0
2014-01-17,59.26,59.91,58.85,59.86,59.5925057379434,4333300,0.0,1.0
2014-01-16,59.49,59.65,58.852,59.21,58.9454103699236,5644800,0.0,1.0
2014-01-15,57.5,59.85,57.47,59.72,59.4531313509853,8745500,0.0,1.0
2014-01-14,56.21,57.68,55.65,57.51,57.2530070997181,4924600,0.0,1.0
2014-01-13,56.97,57.37,55.8601,56.21,55.9588163636786,5306500,0.0,1.0
2014-01-10,56.52,57.04,55.81,56.95,56.6955095518857,3517500,0.0,1.0
2014-01-09,57.01,57.01,55.65,56.29,56.0384588705118,4968100,0.0,1.0
2014-01-08,55.19,57.13,54.76,56.94,56.6855542385315,7036900,0.0,1.0
2014-01-07,54.43,55.12,54.2901,54.95,54.7044468810556,2787200,0.0,1.0
2014-01-06,55.2,55.24,54.026,54.23,53.9876643195568,2532700,0.0,1.0
2014-01-03,54.93,55.39,54.52,55.12,54.8736872080762,1968700,0.0,1.0
2014-01-02,55.2,55.21,54.4105,54.86,54.6148490608683,2730200,0.0,1.0
2013-12-31,55.14,55.55,54.86,55.19,54.9433744015552,3101700,0.0,1.0
2013-12-30,54.27,55.24,53.97,55.17,54.9234637748469,3743400,0.0,1.0
2013-12-27,54.9,54.94,54.33,54.45,54.2066812133481,1837300,0.0,1.0
2013-12-26,54.88,55.17,54.53,54.85,54.6048937475141,1985400,0.0,1.0
2013-12-24,54.48,54.97,54.45,54.8,54.5551171807434,1327500,0.0,1.0
2013-12-23,54.15,54.75,53.85,54.58,54.3361002869521,4289500,0.0,1.0
2013-12-20,53.18,54.21,53.16,53.72,53.4799433384952,5795000,0.0,1.0
2013-12-19,53.29,53.95,52.74,53.07,52.8328479704754,3597900,0.0,1.0
2013-12-18,52.39,53.41,51.72,53.36,53.1215520577457,5557300,0.0,1.0
2013-12-17,51.3,52.45,50.8,52.22,51.9866463353726,6232700,0.0,1.0
2013-12-16,50.72,51.23,50.12,51.16,50.9313831198327,6554600,0.0,1.0
2013-12-13,51.34,51.8,50.76,51.13,50.9015171797702,4452300,0.0,1.0
2013-12-12,51.22,51.62,50.29,50.98,50.752187479458,5813800,0.0,1.0
2013-12-11,53.3,53.48,51.2,51.43,51.2001765803947,6996000,0.0,1.0
2013-12-10,53.98,54.54,53.66,53.72,53.4799433384952,3986400,0.0,1.0
2013-12-09,53.62,54.01,52.9304,53.68,53.4401220850786,3173600,0.0,1.0
2013-12-06,53.68,54.15,53.23,53.88,53.6392283521616,4570100,0.0,1.0
2013-12-05,52.19,53.15,52.01,53.05,52.8129373437671,4855500,0.0,1.0
2013-12-04,51.4,52.62,51.35,52.27,52.0364229021434,4090700,0.0,1.0
2013-12-03,51.19,51.8,51.04,51.63,51.3992828474778,3832700,0.0,1.0
2013-12-02,52.01,52.29,51.3,51.56,51.3295956539987,4235400,0.0,1.0
2013-11-29,51.12,52.6,50.99,52.09,51.8572272617687,5635300,0.0,1.0
2013-11-27,52.63,52.9,51.88,52.71,52.474456689726,3770700,0.0,1.0
2013-11-26,52.56,53.14,52.0,52.3,52.0662888422058,5694000,0.0,1.0
2013-11-25,53.77,54.14,51.85,52.75,52.5142779431426,8399600,0.0,1.0
2013-11-22,54.65,55.09,54.5,54.69,54.4456087338477,3344800,0.0,1.0
2013-11-21,53.87,54.51,53.75,54.44,54.196725899994,5691100,0.0,1.0
2013-11-20,53.46,54.8,53.33,53.61,53.3704348915995,7664600,0.0,1.0
2013-11-19,55.37,55.37,52.55,52.74,52.5043226297884,16325400,0.0,1.0
2013-11-18,58.2,58.37,55.21,55.51,55.2619444288881,15146000,0.0,1.0
2013-11-15,57.39,57.89,56.77,57.31,57.0539008326351,5295000,0.0,1.0
2013-11-14,57.09,57.69,56.735,56.99,56.7353308053023,4850200,0.0,1.0
2013-11-13,56.76,57.755,56.65,57.21,56.9543476990936,4583700,0.0,1.0
2013-11-12,56.13,57.5,55.96,56.71,56.4565820313861,6072000,0.0,1.0
2013-11-11,55.68,56.14,55.04,56.12,55.8692185434912,3391900,0.0,1.0
2013-11-08,54.35,55.55,54.35,55.49,55.2420338021797,4167400,0.0,1.0
2013-11-07,55.91,57.24,54.2,54.35,54.1071280798066,6338600,0.0,1.0
2013-11-06,55.91,55.95,54.66,55.23,54.9831956549718,4634200,0.0,1.0
2013-11-05,55.4,55.71,54.85,55.69,55.4411400692628,4262000,0.0,1.0
2013-11-04,54.5,55.67,54.15,55.58,55.3316316223671,4889200,0.0,1.0
2013-11-01,53.54,54.63,53.54,53.96,53.7188708589948,4330500,0.0,1.0
2013-10-31,52.79,53.709,52.51,53.36,53.1215520577457,3504400,0.0,1.0
2013-10-30,53.83,54.11,52.62,52.79,52.5540991965592,4280300,0.0,1.0
2013-10-29,53.75,54.09,52.8,53.7,53.4600327117869,3553400,0.0,1.0
2013-10-28,54.56,54.81,52.2,53.49,53.2509711313497,4450100,0.0,1.0
2013-10-25,54.55,54.89,53.65,54.56,54.3161896602438,2715100,0.0,1.0
2013-10-24,53.75,54.54,53.64,54.38,54.1369940198691,3193100,0.0,1.0
2013-10-23,53.95,54.04,52.98,53.34,53.1016414310375,2532500,0.0,1.0
2013-10-22,55.37,55.5,53.01,54.28,54.0374408863276,5078500,0.0,1.0
2013-10-21,56.15,56.24,54.73,55.1,54.8537765813679,4200400,0.0,1.0
2013-10-18,53.51,54.15,53.31,54.1,53.8582452459529,4548400,0.0,1.0
2013-10-17,52.5,53.1,52.25,53.01,52.7731160903505,3001700,0.0,1.0
2013-10-16,50.98,52.9299,50.98,52.58,52.345037616122,5546400,0.0,1.0
2013-10-15,51.12,51.5326,50.6,50.72,50.4933493322501,3661500,0.0,1.0
2013-10-14,50.51,51.21,49.97,51.17,50.9413384331868,3866500,0.0,1.0
2013-10-11,51.54,51.88,50.9,51.07,50.8417852996453,2614300,0.0,1.0
2013-10-10,50.2,51.774,50.11,51.54,51.3096850272904,4789800,0.0,1.0
2013-10-09,50.26,50.5,48.7,49.91,49.6869689505639,4749700,0.0,1.0
2013-10-08,52.55,52.82,49.5,50.14,49.9159411577094,5746200,0.0,1.0
2013-10-07,52.42,53.2,52.0201,52.16,51.9269144552477,2974800,0.0,1.0
2013-10-04,52.24,53.37,52.08,52.83,52.5939204499758,3600800,0.0,1.0
2013-10-03,53.02,53.34,51.7117,52.0,51.7676294415813,3089100,0.0,1.0
2013-10-02,52.25,53.15,52.04,53.15,52.9124904773086,3207700,0.0,1.0
2013-10-01,52.14,52.82,51.93,52.63,52.3948141828928,3753300,0.0,1.0
2013-09-30,51.14,52.25,50.76,51.91,51.678031621394,5051500,0.0,1.0
2013-09-27,53.03,53.085,52.315,52.43,52.1957079158098,3948100,0.0,1.0
2013-09-26,52.86,53.94,52.85,53.32,53.0817308043291,4141300,0.0,1.0
2013-09-25,52.05,53.16,52.0,52.47,52.2355291692264,4045800,0.0,1.0
2013-09-24,52.17,52.73,51.71,52.14,51.9070038285394,2979400,0.0,1.0
2013-09-23,52.83,53.65,51.89,52.35,52.1160654089766,4339300,0.0,1.0
2013-09-20,53.5,54.02,52.75,52.76,52.5242332564967,6106400,0.0,1.0
2013-09-19,52.66,54.25,52.66,53.38,53.141462684454,6897600,0.0,1.0
2013-09-18,49.93,52.57,49.87,52.49,52.2554397959347,10464300,0.0,1.0
2013-09-17,49.85,50.47,49.7,49.9,49.6770136372098,3167000,0.0,1.0
2013-09-16,50.2,50.46,49.49,49.65,49.428130803356,3347600,0.0,1.0
2013-09-13,49.92,50.09,49.18,49.64,49.4181754900019,3350800,0.0,1.0
2013-09-12,49.83,50.6,49.4,49.96,49.7367455173347,3839600,0.0,1.0
2013-09-11,49.79,50.42,49.49,49.88,49.6571030105015,4309400,0.0,1.0
2013-09-10,49.45,50.08,49.35,50.02,49.7964773974596,5138200,0.0,1.0
2013-09-09,48.6,49.2,48.54,49.2,48.9801417024192,5220300,0.0,1.0
2013-09-06,48.69,49.25,48.02,48.47,48.2534038275663,5185300,0.0,1.0
2013-09-05,48.46,49.12,48.37,48.6,48.3828229011702,5991900,0.0,1.0
2013-09-04,48.81,49.25,48.3,48.77,48.5520632281908,8027400,0.0,1.0
2013-09-03,49.46,50.15,49.13,49.58,49.358443609877,10222700,0.0,1.0
2013-08-30,47.67,49.94,47.38,49.13,48.9104545089402,31862700,0.0,1.0
2013-08-29,42.36,43.98,42.11,43.65,43.4549427908659,13186500,0.0,1.0
2013-08-28,42.45,43.25,42.381,42.78,42.5888305290548,5877500,0.0,1.0
2013-08-27,42.92,42.98,42.33,42.46,42.270260501722,5589800,0.0,1.0
2013-08-26,43.16,43.84,43.15,43.4,43.2060599570121,5731000,0.0,1.0
2013-08-23,43.15,43.73,43.0,43.59,43.3952109107409,4312800,0.0,1.0
2013-08-22,43.75,43.959,43.5,43.75,43.5544959244074,2964900,0.0,1.0
2013-08-21,43.43,44.15,43.24,43.5,43.3056130905536,5379900,0.0,1.0
2013-08-20,43.4301,43.8599,43.0201,43.39,43.1961046436579,3571400,0.0,1.0
2013-08-19,43.8,44.17,43.35,43.44,43.2458812104287,3482000,0.0,1.0
2013-08-16,43.53,44.11,43.47,43.83,43.6341384312406,4073400,0.0,1.0
2013-08-15,44.11,44.18,42.86,43.6,43.4051662240951,5910700,0.0,1.0
2013-08-14,45.1,45.25,44.19,44.66,44.460429439635,3741400,0.0,1.0
2013-08-13,45.36,45.5,44.4999,45.07,44.8685972871552,3644600,0.0,1.0
2013-08-12,45.14,45.68,45.06,45.39,45.187167314488,2862900,0.0,1.0
2013-08-09,45.23,45.58,44.86,45.21,45.0079716741133,2543800,0.0,1.0
2013-08-08,45.2001,45.69,44.97,45.24,45.0378376141757,3400700,0.0,1.0
2013-08-07,45.2,45.205,44.185,44.92,44.7192675868429,3000300,0.0,1.0
2013-08-06,45.38,45.645,44.9,45.42,45.2170332545504,2750300,0.0,1.0
2013-08-05,45.31,46.0999,45.25,45.69,45.4858267151125,2620900,0.0,1.0
2013-08-02,44.97,45.6,44.93,45.52,45.3165863880919,3494500,0.0,1.0
2013-08-01,44.17,45.6,44.15,45.14,44.9382844806342,5479000,0.0,1.0
2013-07-31,43.96,44.29,43.65,43.75,43.5544959244074,3263200,0.0,1.0
2013-07-30,43.59,44.42,43.52,43.99,43.793423444907,4357900,0.0,1.0
2013-07-29,43.16,43.43,42.51,43.31,43.1164621368247,3087200,0.0,1.0
2013-07-26,42.97,43.33,42.275,43.22,43.0268643166374,2733000,0.0,1.0
2013-07-25,42.12,43.47,42.06,43.22,43.0268643166374,5236900,0.0,1.0
2013-07-24,43.01,43.53,41.95,42.01,41.8222714007852,6022200,0.0,1.0
2013-07-23,42.13,43.16,42.01,42.54,42.3499030085552,4638200,0.0,1.0
2013-07-22,42.5,42.52,41.84,42.04,41.8521373408477,3133800,0.0,1.0
2013-07-19,41.85,42.75,41.7,42.5,42.3100817551386,6078500,0.0,1.0
2013-07-18,42.55,43.0,41.535,41.9,41.7127629538896,5920400,0.0,1.0
2013-07-17,42.0,42.74,41.73,42.71,42.5191433355757,4606300,0.0,1.0
2013-07-16,41.94,42.05,41.4,41.84,41.6530310737647,3897400,0.0,1.0
2013-07-15,42.27,42.43,41.29,41.98,41.7924054607228,4151300,0.0,1.0
2013-07-12,41.56,42.6,41.33,42.43,42.2403945616595,5274600,0.0,1.0
2013-07-11,40.21,41.7,40.16,41.52,41.3344610464318,6911700,0.0,1.0
2013-07-10,38.77,39.97,38.58,39.74,39.5624152693931,4668200,0.0,1.0
2013-07-09,38.49,38.81,37.94,38.72,38.5469733072698,3796000,0.0,1.0
2013-07-08,39.03,39.36,38.33,38.43,38.2582692199994,3846100,0.0,1.0
2013-07-05,38.96,39.07,38.33,38.94,38.7659902010611,2824600,0.0,1.0
2013-07-03,37.89,38.74,37.78,38.55,38.3777329802492,2292300,0.0,1.0
2013-07-02,37.74,38.4,37.73,38.17,37.9994310727915,4111000,0.0,1.0
2013-07-01,38.56,38.72,37.76,37.8,37.631084478688,3799100,0.0,1.0
2013-06-28,38.44,38.57,37.81,38.18,38.0093863861457,5064800,0.0,1.0
2013-06-27,38.34,38.95,38.3,38.84,38.6664370675196,5187200,0.0,1.0
2013-06-26,37.75,38.2,37.72,38.0,37.830190745771,5046600,0.0,1.0
2013-06-25,37.61,38.24,37.34,37.44,37.2726931979385,5831200,0.0,1.0
2013-06-24,37.63,37.63,36.13,36.95,36.7848828435852,8583200,0.0,1.0
2013-06-21,37.0,38.83,36.09,38.3,38.1288501463955,15540200,0.0,1.0
2013-06-20,37.36,37.79,36.58,36.75,36.5857765765022,5537300,0.0,1.0
2013-06-19,38.25,38.5,37.576,37.65,37.4817547783757,4960400,0.0,1.0
2013-06-18,38.25,38.52,38.04,38.25,38.0790735796247,3207200,0.0,1.0
2013-06-17,37.22,38.82,37.08,38.22,38.0492076395623,6521400,0.0,1.0
2013-06-14,37.79,38.72,37.5,37.56,37.3921569581884,4942800,0.0,1.0
2013-06-13,37.46,37.977,36.87,37.8,37.631084478688,5839000,0.0,1.0
2013-06-12,38.12,38.51,37.29,37.58,37.4120675848966,7769100,0.0,1.0
2013-06-11,38.24,38.321,37.34,37.59,37.4220228982508,8942900,0.0,1.0
2013-06-10,39.95,39.97,38.52,38.68,38.5071520538532,10800800,0.0,1.0
2013-06-07,38.38,39.64,38.27,39.61,39.4329961957892,10146600,0.0,1.0
2013-06-06,37.87,38.4,37.1,38.06,37.8899226258959,10970900,0.0,1.0
2013-06-05,38.68,38.81,37.69,37.95,37.7804141790002,18556600,0.0,1.0
2013-06-04,39.25,40.19,37.57,37.8,37.631084478688,29720600,0.0,1.0
2013-06-03,42.37,42.44,40.09,41.04,40.8566060054326,8969800,0.0,1.0
2013-05-31,42.52,43.06,42.08,42.33,42.140841428118,5758500,0.0,1.0
2013-05-30,42.09,42.97,42.0,42.76,42.5689199023465,5557500,0.0,1.0
2013-05-29,41.18,42.36,40.85,41.93,41.742628893952,8799500,0.0,1.0
2013-05-28,43.53,43.53,41.62,41.8,41.6132098203481,10067300,0.0,1.0
2013-05-24,42.75,43.82,41.8,43.25,43.0567302566998,21576800,0.0,1.0
2013-05-23,43.44,46.05,43.02,45.69,45.4858267151125,12218700,0.0,1.0
2013-05-22,46.43,47.218,45.53,45.78,45.5754245352999,6717200,0.0,1.0
2013-05-21,47.05,47.11,46.3,46.33,46.1229667697781,6112600,0.0,1.0
2013-05-20,47.14,47.58,46.82,47.01,46.7999280778603,6331700,0.0,1.0
2013-05-17,46.18,46.83,45.75,46.79,46.580911184069,4787600,0.0,1.0
2013-05-16,45.39,47.31,45.29,46.15,45.9437711294034,7165000,0.0,1.0
2013-05-15,45.03,45.07,44.41,44.79,44.589848513239,3099500,0.0,1.0
2013-05-14,44.05,45.04,44.01,44.98,44.7789994669678,4117200,0.0,1.0
2013-05-13,44.33,44.56,43.83,43.96,43.7635575048445,2945200,0.0,1.0
2013-05-10,43.21,44.25,43.21,44.17,43.9726190852817,4287000,0.0,1.0
2013-05-09,42.35,43.78,42.28,43.15,42.9571771231583,6062100,0.0,1.0
2013-05-08,42.43,42.59,42.2,42.37,42.1806626815346,3029900,0.0,1.0
2013-05-07,42.64,42.85,42.11,42.42,42.2304392483054,2803000,0.0,1.0
2013-05-06,42.33,42.839,42.3,42.44,42.2503498750137,4305700,0.0,1.0
2013-05-03,42.27,42.5,42.06,42.24,42.0512436079307,2897000,0.0,1.0
2013-05-02,41.77,42.1,41.5,41.87,41.6828970138271,3598400,0.0,1.0
2013-05-01,41.21,42.19,41.12,41.56,41.3742822998485,6423600,0.0,1.0
2013-04-30,41.05,41.24,40.71,41.11,40.9262931989117,3806600,0.0,1.0
2013-04-29,40.75,41.28,40.55,41.01,40.8267400653702,2651800,0.0,1.0
2013-04-26,40.84,41.1,40.635,40.71,40.5280806647457,2646100,0.0,1.0
2013-04-25,41.1,41.17,40.62,40.76,40.5778572315164,5148900,0.0,1.0
