,CAT_Open,CAT_High,CAT_Low,CAT_Close,CAT_Adj Close,CAT_Volume,CAT_Dividend Amount,CAT_Split Coefficient
2023-07-14,256.48,256.48,252.91,255.62,249.061169010621,1936998,0.0,1.0
2023-07-13,254.56,256.46,252.74,255.86,249.295010965721,1949520,0.0,1.0
2023-07-12,255.49,257.64,251.44,253.6,247.092999221867,2986445,0.0,1.0
2023-07-11,249.84,254.47,249.84,252.85,246.362243112181,3294783,0.0,1.0
2023-07-10,244.51,249.36,244.09,248.81,242.425903534671,2771882,0.0,1.0
2023-07-07,240.19,247.8,240.11,245.18,238.88904396379,2903972,0.0,1.0
2023-07-06,242.75,243.87,238.84,240.58,234.407073157716,3081719,0.0,1.0
2023-07-05,245.0,247.5,244.1183,244.83,238.548024445937,1820710,0.0,1.0
2023-07-03,245.95,248.39,245.27,247.33,240.983878144891,1045746,0.0,1.0
2023-06-30,246.57,246.9344,243.89,246.05,239.736721051026,2377993,0.0,1.0
2023-06-29,241.94,246.8628,241.37,244.24,237.973162972984,2070085,0.0,1.0
2023-06-28,239.29,242.05,237.86,241.87,235.663973666376,2200056,0.0,1.0
2023-06-27,237.48,240.84,235.32,240.69,234.51425072047,2283013,0.0,1.0
2023-06-26,235.46,239.6225,235.125,236.95,230.870213586835,1748332,0.0,1.0
2023-06-23,234.44,235.86,231.28,234.44,228.424616473085,3354027,0.0,1.0
2023-06-22,240.23,240.98,235.95,237.34,231.250206763872,2423665,0.0,1.0
2023-06-21,238.84,245.26,238.0313,241.48,235.283980489339,2892473,0.0,1.0
2023-06-20,242.33,243.215,240.55,241.15,234.962447801077,2980704,0.0,1.0
2023-06-16,249.4,250.89,244.97,245.27,238.976734696953,5261185,0.0,1.0
2023-06-15,244.0,248.3782,243.48,247.67,241.315154247948,2743898,0.0,1.0
2023-06-14,246.8,248.32,241.57,243.32,237.076768811769,3122386,0.0,1.0
2023-06-13,240.08,246.68,239.68,245.44,239.142372748482,4335106,0.0,1.0
2023-06-12,235.23,238.885,233.3201,237.9,231.795837992437,3645004,0.0,1.0
2023-06-09,235.7,235.81,231.43,235.03,228.999477946038,2489663,0.0,1.0
2023-06-08,234.54,236.28,231.74,234.45,228.434359887881,3548041,0.0,1.0
2023-06-07,227.81,236.36,226.28,235.55,229.506135515421,5586408,0.0,1.0
2023-06-06,221.86,228.27,221.45,226.68,220.863726591533,3230095,0.0,1.0
2023-06-05,226.99,226.99,220.75,222.47,216.761748962495,3438400,0.0,1.0
2023-06-02,214.95,227.78,214.01,226.63,220.815009517554,8358196,0.0,1.0
2023-06-01,207.68,210.57,206.04,209.07,203.705573136103,2989150,0.0,1.0
2023-05-31,209.13,210.78,205.6,205.75,200.470759423892,5884829,0.0,1.0
2023-05-30,211.18,212.89,208.25,209.9,204.514276564155,2885893,0.0,1.0
2023-05-26,211.74,213.28,210.205,211.8,206.36552537536,1973881,0.0,1.0
2023-05-25,209.69,211.785,208.6,209.98,204.592223882522,2243773,0.0,1.0
2023-05-24,211.81,212.48,209.22,209.7,204.319408268239,2963968,0.0,1.0
2023-05-23,213.2,215.26,211.35,212.71,207.252176121779,2298512,0.0,1.0
2023-05-22,214.25,217.16,211.89,214.26,208.762405415131,2540614,0.0,1.0
2023-05-19,219.46,219.8894,212.95,214.78,209.269062984513,4402093,0.0,1.0
2023-05-18,211.0,215.66,210.23,214.72,209.210602495738,2643586,0.0,1.0
2023-05-17,209.28,213.835,208.65,212.1,206.657827819235,2897517,0.0,1.0
2023-05-16,210.05,210.265,207.05,207.2,201.883554569285,2771733,0.0,1.0
2023-05-15,210.31,213.305,209.15,211.29,205.868611220774,1925794,0.0,1.0
2023-05-12,211.71,212.55,207.93,209.54,204.163513631506,2172580,0.0,1.0
2023-05-11,209.0,210.28,208.415,210.03,204.640940956501,3263278,0.0,1.0
2023-05-10,215.43,215.99,210.19,213.17,207.700373202387,2446106,0.0,1.0
2023-05-09,213.74,215.3937,211.95,213.49,208.012162475853,4111863,0.0,1.0
2023-05-08,216.44,218.11,213.63,214.79,209.278806399309,2414108,0.0,1.0
2023-05-05,213.59,215.68,212.4,215.09,209.571108843183,2716550,0.0,1.0
2023-05-04,216.05,216.93,209.33,210.38,204.981960474355,3211007,0.0,1.0
2023-05-03,215.64,219.17,214.86,215.64,210.106996656953,2635075,0.0,1.0
2023-05-02,217.11,217.11,210.59,215.15,209.629569331958,2857991,0.0,1.0
2023-05-01,219.342,221.96,216.53,217.27,211.695173268671,2876412,0.0,1.0
2023-04-28,213.24,220.555,213.0,218.8,213.185915732431,4669549,0.0,1.0
2023-04-27,210.48,216.08,204.04,214.33,208.830609318701,7711149,0.0,1.0
2023-04-26,217.73,220.39,216.12,216.19,210.642884470723,3133496,0.0,1.0
2023-04-25,222.36,223.2288,218.27,218.63,213.020277680902,2505596,0.0,1.0
2023-04-24,220.53,223.685,220.53,223.43,217.697116782893,2790653,0.0,1.0
2023-04-21,220.67,220.99,217.5,220.27,214.618197707416,2712742,1.2,1.0
2023-04-20,222.42,224.22,220.93,222.27,215.393447439505,2826825,0.0,1.0
2023-04-19,224.8,225.15,222.41,224.65,217.699815392473,2078502,0.0,1.0
2023-04-18,225.56,227.5,224.06,225.2,218.232799583284,2567096,0.0,1.0
2023-04-17,225.01,226.92,224.3,225.24,218.271562069889,1742418,0.0,1.0
2023-04-14,222.99,225.83,221.44,223.68,216.759825092314,2246904,0.0,1.0
2023-04-13,219.94,222.18,216.66,221.67,214.812010140438,2909059,0.0,1.0
2023-04-12,222.15,223.215,219.89,220.5,213.678207407257,2385141,0.0,1.0
2023-04-11,216.17,222.9,216.17,220.6,213.775113623768,3882026,0.0,1.0
2023-04-10,210.22,216.09,209.32,215.53,208.861968446649,3838965,0.0,1.0
2023-04-06,212.67,213.0,208.94,209.17,202.698733076534,4180062,0.0,1.0
2023-04-05,216.2,217.8791,211.55,213.53,206.923844116424,4265252,0.0,1.0
2023-04-04,228.9,229.49,216.25,217.45,210.722567803664,4282098,0.0,1.0
2023-04-03,230.01,233.85,228.86,229.87,222.758319894359,2242533,0.0,1.0
2023-03-31,226.38,229.055,224.9,228.84,221.760185864293,2746909,0.0,1.0
2023-03-30,225.05,226.344,223.99,224.54,217.59321855431,1921317,0.0,1.0
2023-03-29,222.74,223.22,221.5009,223.0,216.100862820037,1857436,0.0,1.0
2023-03-28,218.15,220.56,217.71,220.16,213.348726271118,1801975,0.0,1.0
2023-03-27,214.93,218.96,213.92,218.0,211.255551994476,3209536,0.0,1.0
2023-03-24,216.85,217.43,213.14,217.01,210.296180451015,2977746,0.0,1.0
2023-03-23,220.51,225.3,217.6007,219.44,212.651001512238,2957536,0.0,1.0
2023-03-22,225.17,226.59,219.86,219.95,213.145223216445,2930156,0.0,1.0
2023-03-21,224.06,226.0,223.61,224.92,217.961462177053,3074835,0.0,1.0
2023-03-20,217.35,221.87,216.48,220.31,213.494085595885,3464160,0.0,1.0
2023-03-17,217.4,217.4,211.43,215.01,208.35805612079,7203047,0.0,1.0
2023-03-16,215.67,219.81,213.32,218.71,211.943586131706,3555109,0.0,1.0
2023-03-15,219.4,221.1834,212.57,217.26,210.538445992293,5471675,0.0,1.0
2023-03-14,228.99,229.59,222.2,225.67,218.688258800887,3754946,0.0,1.0
2023-03-13,222.58,228.33,221.54,224.7,217.748268500728,4885063,0.0,1.0
2023-03-10,236.31,238.13,225.8,227.01,219.986802102137,5767526,0.0,1.0
2023-03-09,248.95,250.13,240.605,240.96,233.505219305454,2518845,0.0,1.0
2023-03-08,247.99,251.11,246.75,248.72,241.025141706725,2068605,0.0,1.0
2023-03-07,254.05,254.75,245.9499,246.14,238.524961320735,3018405,0.0,1.0
2023-03-06,255.65,255.7,251.58,253.98,246.122408695216,2317075,0.0,1.0
2023-03-03,252.39,255.4,249.91,255.31,247.411261374815,2314730,0.0,1.0
2023-03-02,246.51,252.49,246.13,252.18,244.378096798013,2678457,0.0,1.0
2023-03-01,242.01,249.7,241.57,248.67,240.976688598469,4117683,0.0,1.0
2023-02-28,240.94,241.1,238.71,239.55,232.138841652645,2647745,0.0,1.0
2023-02-27,239.1,241.25,238.72,239.98,232.555538383644,1721039,0.0,1.0
2023-02-24,235.23,236.69,233.02,236.17,228.863411534566,2105656,0.0,1.0
2023-02-23,240.67,240.8297,235.6,237.95,230.588342188466,3218961,0.0,1.0
2023-02-22,241.19,242.23,236.42,237.89,230.530198458559,3145185,0.0,1.0
2023-02-21,244.5,248.0,239.75,240.71,233.262953764176,3105908,0.0,1.0
2023-02-17,247.86,250.86,245.63,247.79,240.123913893171,3759290,0.0,1.0
2023-02-16,246.5,248.53,244.52,246.52,238.893204943478,1934871,0.0,1.0
2023-02-15,244.2,248.77,243.225,248.7,241.005760463423,2399236,0.0,1.0
2023-02-14,247.01,247.31,241.65,244.36,236.800030666835,2512857,0.0,1.0
2023-02-13,243.5,248.38,242.65,248.15,240.472776272611,3068116,0.0,1.0
2023-02-10,246.28,248.63,244.64,247.67,240.007626433357,2820453,0.0,1.0
2023-02-09,250.0,251.97,245.48,246.28,238.660630023851,2464903,0.0,1.0
2023-02-08,248.1,251.56,247.08,248.87,241.170501031492,2300252,0.0,1.0
2023-02-07,250.55,252.0,245.3503,249.66,241.936060141931,3467883,0.0,1.0
2023-02-06,248.11,252.14,248.0,251.42,243.641609552528,3528766,0.0,1.0
2023-02-03,244.0,250.95,243.1268,247.76,240.094842028217,4134653,0.0,1.0
2023-02-02,249.33,249.53,241.8,244.9,237.323324235996,6130329,0.0,1.0
2023-02-01,251.75,252.7,245.31,249.54,241.819772682117,6022012,0.0,1.0
2023-01-31,257.0,257.39,246.41,252.29,244.484693636176,10992111,0.0,1.0
2023-01-30,263.34,264.9999,261.31,261.5,253.40975617686,3426868,0.0,1.0
2023-01-27,262.46,266.04,262.12,264.54,256.355705158801,2782988,0.0,1.0
2023-01-26,260.0,262.26,256.8913,262.12,254.010574719229,2677234,0.0,1.0
2023-01-25,254.53,259.185,254.32,258.44,250.444425951616,2424912,0.0,1.0
2023-01-24,252.88,259.0474,249.75,257.61,249.640104354573,3505069,0.0,1.0
2023-01-23,250.75,253.68,249.27,252.7,244.882009123872,2610238,0.0,1.0
2023-01-20,246.87,249.92,244.76,249.71,241.984513250186,2964106,0.0,1.0
2023-01-19,250.48,251.25,244.3,245.75,238.147027076342,4885201,1.2,1.0
2023-01-18,257.28,258.9099,252.07,252.82,243.807780463416,3361371,0.0,1.0
2023-01-17,258.86,260.5,255.935,256.26,247.125155531821,4100061,0.0,1.0
2023-01-13,256.8,258.575,255.23,258.46,249.246732610452,3067830,0.0,1.0
2023-01-12,252.0,257.3799,251.01,255.07,245.977575202925,3881458,0.0,1.0
2023-01-11,251.49,251.89,247.125,250.73,241.792282238717,2402410,0.0,1.0
2023-01-10,246.95,250.84,246.45,250.51,241.580124530854,3011934,0.0,1.0
2023-01-09,249.01,250.97,246.0,246.62,237.828790514547,3417307,0.0,1.0
2023-01-06,242.89,249.91,242.24,248.86,239.98894172188,3945070,0.0,1.0
2023-01-05,240.53,241.535,237.56,240.28,231.714791115219,2355923,0.0,1.0
2023-01-04,240.0,242.13,238.55,241.36,232.756292590183,2387868,0.0,1.0
2023-01-03,240.68,240.68,236.2,238.88,230.364696610636,2651884,0.0,1.0
2022-12-30,239.39,240.16,237.7,239.56,231.020456798576,1521214,0.0,1.0
2022-12-29,241.21,241.61,238.27,240.2,231.637642857814,1652542,0.0,1.0
2022-12-28,243.14,243.82,238.275,239.38,230.846873219415,2269966,0.0,1.0
2022-12-27,240.69,245.05,239.7223,243.14,234.47284131744,3381464,0.0,1.0
2022-12-23,236.95,240.54,236.5,239.87,231.31940629602,1960066,0.0,1.0
2022-12-22,240.15,240.8,233.04,237.54,229.072463299106,3129995,0.0,1.0
2022-12-21,237.66,241.9101,237.66,241.73,233.11310328068,4143626,0.0,1.0
2022-12-20,232.44,235.72,231.86,235.14,226.758015576963,2649895,0.0,1.0
2022-12-19,233.9,236.93,230.93,232.29,224.009608906918,2622367,0.0,1.0
2022-12-16,228.63,233.215,228.05,232.72,224.424280790469,7610743,0.0,1.0
2022-12-15,232.16,232.93,227.72,230.66,222.437713162296,2953761,0.0,1.0
2022-12-14,236.06,238.22,233.12,234.48,226.121542453373,3513780,0.0,1.0
2022-12-13,237.82,237.92,232.13,235.49,227.095539203109,2945191,0.0,1.0
2022-12-12,227.55,233.4,227.02,233.06,224.752160884439,2709227,0.0,1.0
2022-12-09,232.0,232.81,227.19,227.29,219.18784281912,2256976,0.0,1.0
2022-12-08,230.91,232.5,229.54,230.92,222.688444998861,2189369,0.0,1.0
2022-12-07,227.0,229.84,225.78,228.98,220.817599756796,3044194,0.0,1.0
2022-12-06,232.59,233.05,225.56,228.29,220.15219603668,3633800,0.0,1.0
2022-12-05,234.8,235.91,232.26,232.57,224.279627807835,2064513,0.0,1.0
2022-12-02,233.89,238.47,233.59,236.13,227.712725262347,2218271,0.0,1.0
2022-12-01,236.9,237.0,231.94,235.69,227.288409846621,2504686,0.0,1.0
2022-11-30,235.9,236.76,230.79,236.41,227.982744163263,3849956,0.0,1.0
2022-11-29,233.3,235.73,231.55,235.12,226.738728512612,2277925,0.0,1.0
2022-11-28,233.94,234.955,231.57,232.3,224.019252439094,2862337,0.0,1.0
2022-11-25,237.0,237.49,235.19,235.7,227.298053378796,1034795,0.0,1.0
2022-11-23,237.63,239.63,235.61,236.92,228.474564304219,2311283,0.0,1.0
2022-11-22,234.0,237.48,233.36,237.26,228.802444398189,2523669,0.0,1.0
2022-11-21,231.55,233.67,228.27,232.17,223.893886520811,2522619,0.0,1.0
2022-11-18,230.85,231.84,227.63,231.43,223.180265139817,2868714,0.0,1.0
2022-11-17,227.75,230.53,225.51,230.44,222.225555454433,3257638,0.0,1.0
2022-11-16,234.0,234.66,230.8375,232.42,224.134974825201,3061954,0.0,1.0
2022-11-15,237.1,239.4,232.745,234.59,226.227621307305,3371100,0.0,1.0
2022-11-14,236.0,239.85,234.5,236.5,228.069535952844,3217733,0.0,1.0
2022-11-11,233.0,238.4,231.9983,236.49,228.059892420668,3585442,0.0,1.0
2022-11-10,232.22,232.59,226.33,232.45,224.163905421727,4590846,0.0,1.0
2022-11-09,226.07,229.135,225.0624,225.54,217.500224688391,6248284,0.0,1.0
2022-11-08,228.61,232.63,226.67,229.81,221.61801292737,3676620,0.0,1.0
2022-11-07,228.0,229.13,222.67,228.61,220.460789066299,3405597,0.0,1.0
2022-11-04,224.02,229.73,223.6,227.85,219.727880620953,4973751,0.0,1.0
2022-11-03,211.54,221.79,211.3581,219.26,211.444086482116,3570445,0.0,1.0
2022-11-02,217.6,221.6961,213.93,214.54,206.892339295235,3150919,0.0,1.0
2022-11-01,218.63,219.4687,216.71,218.5,210.711178036771,2717516,0.0,1.0
2022-10-31,215.34,218.8688,215.01,216.46,208.74389747295,3786144,0.0,1.0
2022-10-28,212.5,219.5,211.21,219.34,211.521234739521,5161042,0.0,1.0
2022-10-27,210.15,217.13,207.37,212.14,204.577891573092,7872157,0.0,1.0
2022-10-26,198.3,199.58,194.57,196.96,189.939009730537,3547951,0.0,1.0
2022-10-25,190.29,195.67,188.92,194.84,187.894580909311,2545049,0.0,1.0
2022-10-24,188.65,192.14,188.45,191.3,184.48077051915,2919594,0.0,1.0
2022-10-21,179.73,190.41,179.21,190.22,183.439269044186,3483823,1.2,1.0
2022-10-20,184.54,185.74,180.46,180.54,173.012880750378,2953856,0.0,1.0
2022-10-19,182.94,185.7,182.0,184.41,176.721531733561,2088798,0.0,1.0
2022-10-18,184.9,185.53,180.91,183.55,175.897387070632,2674034,0.0,1.0
2022-10-17,182.3,184.31,179.2,180.8,173.262040764752,2940176,0.0,1.0
2022-10-14,183.75,184.33,177.53,178.19,170.760857543535,2830734,0.0,1.0
2022-10-13,173.75,184.95,172.705,183.14,175.504480894119,3745930,0.0,1.0
2022-10-12,179.48,181.12,178.78,179.5,172.016240692881,2260826,0.0,1.0
2022-10-11,176.82,183.08,176.67,179.75,172.25581762978,2542475,0.0,1.0
2022-10-10,179.81,181.16,176.07,178.67,171.22084526238,2634055,0.0,1.0
2022-10-07,176.72,178.955,175.14,177.55,170.147540585076,2759237,0.0,1.0
2022-10-06,177.41,180.98,176.89,178.81,171.355008347042,2415113,0.0,1.0
2022-10-05,177.15,180.26,176.6889,178.38,170.942936015578,3067477,0.0,1.0
2022-10-04,174.3,180.19,174.21,179.63,172.140820700068,4008183,0.0,1.0
2022-10-03,167.43,173.365,166.05,171.23,164.09103562029,3444727,0.0,1.0
2022-09-30,165.89,167.78,163.89,164.08,157.239135225003,2963239,0.0,1.0
2022-09-29,165.7,166.59,163.54,165.9,158.983255325621,3518214,0.0,1.0
2022-09-28,164.5,168.48,163.54,167.76,160.765707736144,3694755,0.0,1.0
2022-09-27,164.46,164.568,160.6,162.44,155.667510518951,2753514,0.0,1.0
2022-09-26,164.0,165.8499,162.22,162.62,155.840005913517,3213409,0.0,1.0
2022-09-23,168.66,169.44,161.73,164.24,157.392464464618,4047222,0.0,1.0
2022-09-22,172.7,174.62,170.29,170.55,163.439386351927,2503556,0.0,1.0
2022-09-21,179.28,180.49,171.88,171.95,164.781017198557,4061902,0.0,1.0
2022-09-20,180.59,180.72,176.311,177.99,170.569195994017,2512363,0.0,1.0
2022-09-19,177.25,182.73,176.8,182.11,174.517423914098,2923828,0.0,1.0
2022-09-16,180.0,180.34,177.765,179.47,171.987491460454,5088335,0.0,1.0
2022-09-15,184.67,186.5409,181.68,182.49,174.881580858183,1933126,0.0,1.0
2022-09-14,183.92,185.14,181.87,184.65,176.951525592984,2295076,0.0,1.0
2022-09-13,187.85,190.05,183.5,184.31,176.625700958802,2207621,0.0,1.0
2022-09-12,190.85,192.7,190.61,192.4,184.378410636827,1937224,0.0,1.0
2022-09-09,187.55,189.76,187.215,189.49,181.589735091332,2279841,0.0,1.0
2022-09-08,179.68,183.28,178.08,183.15,175.514063971595,2245727,0.0,1.0
2022-09-07,179.11,181.8384,178.19,180.86,173.319539229607,2167029,0.0,1.0
2022-09-06,182.9,183.66,179.59,180.66,173.127877680089,2113933,0.0,1.0
2022-09-02,184.85,185.74,179.85,180.83,173.29078999718,2185474,0.0,1.0
2022-09-01,182.27,183.21,180.1,182.44,174.833665470804,2686280,0.0,1.0
2022-08-31,186.63,188.06,184.5,184.71,177.009024057839,2656561,0.0,1.0
2022-08-30,191.5,191.96,184.5924,186.94,179.146050334971,2691218,0.0,1.0
2022-08-29,190.0,193.169,189.0,191.78,183.784259833319,1982409,0.0,1.0
2022-08-26,199.4,200.3677,191.73,191.92,183.918422917982,2560386,0.0,1.0
2022-08-25,195.49,198.91,194.57,198.88,190.588244841227,1888732,0.0,1.0
2022-08-24,197.56,198.68,193.45,194.16,186.06503227259,2503442,0.0,1.0
2022-08-23,192.75,198.14,192.48,197.21,188.987870902747,2445082,0.0,1.0
2022-08-22,193.11,193.93,191.5512,191.76,183.765093678367,2008855,0.0,1.0
2022-08-19,195.27,197.22,193.81,195.6,187.444995429123,2003565,0.0,1.0
2022-08-18,197.05,197.63,195.245,197.35,189.12203398741,1750888,0.0,1.0
2022-08-17,195.0,196.9,193.87,195.93,187.761236985829,1576440,0.0,1.0
2022-08-16,195.32,198.4,194.95,197.52,189.284946304501,1959335,0.0,1.0
2022-08-15,193.4,196.5,193.07,195.95,187.780403140781,1752584,0.0,1.0
2022-08-12,194.89,196.97,193.8,196.84,188.633297036138,1864797,0.0,1.0
2022-08-11,192.83,195.58,191.91,194.0,185.911703032975,2538990,0.0,1.0
2022-08-10,188.73,191.52,187.45,190.72,182.768453620871,2304657,0.0,1.0
2022-08-09,185.95,187.88,185.16,186.03,178.273990284661,2460002,0.0,1.0
2022-08-08,186.77,188.0,184.16,185.81,178.063162580191,2655592,0.0,1.0
2022-08-05,183.58,186.1,183.23,185.39,177.660673326202,1908521,0.0,1.0
2022-08-04,182.86,185.9311,181.12,183.64,175.983634767915,2478858,0.0,1.0
2022-08-03,183.32,185.44,181.6,182.87,175.245737802269,4155892,0.0,1.0
2022-08-02,188.0,189.47,183.16,183.51,175.859054760728,8193096,0.0,1.0
2022-08-01,195.08,197.19,193.4,194.86,186.735847695905,3185132,0.0,1.0
2022-07-29,189.19,199.49,189.12,198.25,189.984510960244,5188148,0.0,1.0
2022-07-28,186.85,189.52,184.2,187.84,180.008527307804,2229204,0.0,1.0
2022-07-27,182.92,186.18,180.32,185.25,177.526510241539,1856625,0.0,1.0
2022-07-26,181.16,183.645,180.58,181.23,173.674113096217,1767673,0.0,1.0
2022-07-25,179.17,182.6,177.765,181.81,174.22993158982,1845604,0.0,1.0
2022-07-22,181.49,182.8,177.34,178.62,171.172929875,1961489,0.0,1.0
2022-07-21,178.42,181.07,176.48,180.99,173.444119236794,2214529,0.0,1.0
2022-07-20,178.78,180.8,177.065,179.97,172.46664533425,2176090,0.0,1.0
2022-07-19,173.9,179.695,172.884,179.49,172.006657615406,2671398,1.2,1.0
2022-07-18,176.13,176.7,172.71,173.49,165.152664949343,2476409,0.0,1.0
2022-07-15,172.25,173.38,169.2,173.38,165.0479511725,2282108,0.0,1.0
2022-07-14,169.75,170.7,167.08,169.94,161.773265787603,2531232,0.0,1.0
2022-07-13,172.25,175.25,171.86,173.87,165.514403451163,2389041,0.0,1.0
2022-07-12,174.74,177.24,172.6,174.49,166.104608375185,2718396,0.0,1.0
2022-07-11,177.41,179.77,174.62,175.02,166.609138390881,2773877,0.0,1.0
2022-07-08,180.23,181.24,176.39,179.1,170.493067568317,2491087,0.0,1.0
2022-07-07,182.5,182.5,176.3301,180.28,171.61636081081,4677626,0.0,1.0
2022-07-06,173.48,174.67,169.29,172.31,164.029371706849,3190582,0.0,1.0
2022-07-05,173.77,174.42,170.595,173.76,165.40968967432,3725409,0.0,1.0
2022-07-01,179.31,181.32,173.72,178.29,169.721993393384,3423158,0.0,1.0
2022-06-30,180.26,182.14,177.12,178.76,170.16940680353,4197106,0.0,1.0
2022-06-29,187.32,187.57,182.13,183.48,174.662579773505,2436919,0.0,1.0
2022-06-28,189.97,193.1,187.43,187.44,178.43227573984,3327704,0.0,1.0
2022-06-27,188.08,190.08,185.82,187.59,178.575067253716,3061090,0.0,1.0
2022-06-24,181.34,185.6,179.37,185.49,176.575986059447,4868921,0.0,1.0
2022-06-23,186.58,187.23,176.02,178.67,170.083731895204,6667926,0.0,1.0
2022-06-22,190.0,192.79,187.705,187.83,178.803533675918,4012246,0.0,1.0
2022-06-21,197.1,198.42,193.87,196.37,186.933130532609,2755355,0.0,1.0
2022-06-17,195.68,197.74,190.87,192.64,183.382381554218,7226161,0.0,1.0
2022-06-16,201.07,201.25,193.25,194.79,185.429059919779,4789903,0.0,1.0
2022-06-15,207.48,208.65,203.13,206.0,196.100345723469,2343231,0.0,1.0
2022-06-14,208.06,209.73,205.27,206.69,196.7571866873,2359013,0.0,1.0
2022-06-13,209.58,209.87,204.9,206.88,196.93805593821,3559596,0.0,1.0
2022-06-10,219.5,220.22,215.01,215.18,204.839186372699,2605398,0.0,1.0
2022-06-09,227.43,228.211,223.62,223.67,212.921186058098,3047339,0.0,1.0
2022-06-08,225.29,232.35,224.62,229.8,218.75659925851,4171344,0.0,1.0
2022-06-07,222.0,227.27,221.65,227.1,216.186352008736,1799081,0.0,1.0
2022-06-06,222.9,224.763,222.25,223.63,212.883108321064,1565510,0.0,1.0
2022-06-03,218.25,224.1,218.25,222.9,212.1881896202,2222739,0.0,1.0
2022-06-02,219.59,220.84,217.25,220.0,209.427553685258,1784213,0.0,1.0
2022-06-01,218.46,219.0,214.3,217.57,207.114331160461,2314030,0.0,1.0
2022-05-31,214.79,218.09,213.49,215.85,205.476988468013,3773508,0.0,1.0
2022-05-27,215.0,217.63,214.16,217.14,206.704995487349,2020431,0.0,1.0
2022-05-26,211.55,213.635,210.4,212.99,202.754430270105,2015957,0.0,1.0
2022-05-25,205.0,210.09,204.82,209.31,199.251278463006,3080246,0.0,1.0
2022-05-24,202.01,205.7,201.29,205.65,195.767165524424,2467967,0.0,1.0
2022-05-23,199.93,205.49,199.16,204.15,194.339250385661,3246553,0.0,1.0
2022-05-20,206.45,206.63,194.04,197.82,188.31344850008,5404500,0.0,1.0
2022-05-19,205.86,209.28,201.705,206.76,196.823822727109,2887724,0.0,1.0
2022-05-18,213.84,217.9,207.52,207.94,197.947115969602,4723284,0.0,1.0
2022-05-17,212.8,213.77,209.14,213.09,202.849624612689,2275933,0.0,1.0
2022-05-16,205.02,209.21,203.68,207.19,197.233158400221,2540976,0.0,1.0
2022-05-13,205.15,206.46,202.92,204.33,194.510600202312,2323800,0.0,1.0
2022-05-12,203.61,205.34,199.295,203.03,193.273073748718,3282072,0.0,1.0
2022-05-11,205.56,209.71,203.59,205.21,195.348310417053,2552410,0.0,1.0
2022-05-10,208.24,209.52,201.39,202.99,193.234996011684,3040550,0.0,1.0
2022-05-09,212.03,212.05,205.44,206.29,196.376409316963,2929874,0.0,1.0
2022-05-06,217.01,217.01,210.35,214.65,204.334656357003,2268402,0.0,1.0
2022-05-05,222.4,223.15,213.77,215.93,205.55314394208,3005558,0.0,1.0
