,UTX_Open,UTX_High,UTX_Low,UTX_Close,UTX_Adj Close,UTX_Volume,UTX_Dividend Amount,UTX_Split Coefficient
2023-07-17,96.09,96.88,95.6,96.32,93.2722876149511,3269407,0.0,1.0
2023-07-14,97.09,97.15,95.73,96.17,93.1270338447866,3454627,0.0,1.0
2023-07-13,96.59,97.46,96.29,97.17,94.0953923125498,3357553,0.0,1.0
2023-07-12,98.64,98.8,96.72,96.82,93.7564668488327,4943276,0.0,1.0
2023-07-11,97.1,98.09,96.54,98.03,94.9281805948262,6209924,0.0,1.0
2023-07-10,97.41,98.33,97.27,97.48,94.3955834375564,3300283,0.0,1.0
2023-07-07,98.08,98.47,97.37,97.42,94.3374819294906,4569721,0.0,1.0
2023-07-06,97.9,98.74,97.35,98.05,94.9475477641814,3680059,0.0,1.0
2023-07-05,98.02,98.4561,97.435,98.24,95.1315358730564,3247528,0.0,1.0
2023-07-03,97.49,98.835,97.32,98.39,95.2767896432209,2149917,0.0,1.0
2023-06-30,98.1,98.39,97.2847,97.96,94.8603955020828,4402021,0.0,1.0
2023-06-29,96.0,97.89,95.8528,97.8,94.7054581472406,4071427,0.0,1.0
2023-06-28,96.39,96.4,95.12,95.87,92.8365263044577,4014917,0.0,1.0
2023-06-27,96.35,96.75,95.85,96.53,93.4756428931814,4048376,0.0,1.0
2023-06-26,95.98,96.605,94.75,96.55,93.4950100625366,3993621,0.0,1.0
2023-06-23,96.7,97.29,96.34,96.91,93.8436191109314,6213361,0.0,1.0
2023-06-22,98.6,98.63,96.6,96.92,93.853302695609,4531478,0.0,1.0
2023-06-21,97.7,99.95,97.39,99.07,95.9352734012999,4776536,0.0,1.0
2023-06-20,98.4,98.96,97.54,97.7,94.6086223004643,6936293,0.0,1.0
2023-06-16,98.2,99.01,96.81,97.74,94.6473566391748,9037863,0.0,1.0
2023-06-15,97.18,98.37,97.04,98.0,94.8991298407933,4530088,0.0,1.0
2023-06-14,99.71,99.815,96.55,96.86,93.7952011875432,6363834,0.0,1.0
2023-06-13,100.0,100.68,99.52,99.69,96.5356556513131,4053471,0.0,1.0
2023-06-12,99.39,99.79,99.05,99.42,96.274198865017,3527562,0.0,1.0
2023-06-09,99.43,99.5,98.85,99.34,96.196730187596,2518535,0.0,1.0
2023-06-08,98.43,99.53,98.1872,99.08,95.9449569859775,3269676,0.0,1.0
2023-06-07,97.54,98.786,96.625,98.59,95.4704613367736,4275383,0.0,1.0
2023-06-06,96.14,97.69,95.36,97.44,94.3568490988459,4947743,0.0,1.0
2023-06-05,96.61,96.905,95.65,95.75,92.7203232883261,3811611,0.0,1.0
2023-06-02,94.96,96.42,94.6,96.08,93.0398815826879,5559203,0.0,1.0
2023-06-01,92.28,94.14,92.25,94.09,91.1128482318392,5636407,0.0,1.0
2023-05-31,92.37,92.87,91.95,92.14,89.2245492197009,9428803,0.0,1.0
2023-05-30,93.01,93.56,92.31,92.82,89.8830329777799,4559528,0.0,1.0
2023-05-26,93.72,94.64,93.12,93.26,90.3091107035957,4056736,0.0,1.0
2023-05-25,93.51,93.72,92.06,93.12,90.1735405181089,5340487,0.0,1.0
2023-05-24,93.78,94.59,93.15,93.66,90.696454090701,3670502,0.0,1.0
2023-05-23,94.83,95.265,94.07,94.08,91.1031646471615,4388757,0.0,1.0
2023-05-22,95.9,96.28,95.04,95.66,92.6331710262274,3976052,0.0,1.0
2023-05-19,96.59,96.8,95.5,96.13,93.0882995060761,3528671,0.0,1.0
2023-05-18,95.79,96.4,95.08,96.13,93.0882995060761,4277598,0.59,1.0
2023-05-17,95.76,97.36,95.76,96.57,92.943931795924,4626836,0.0,1.0
2023-05-16,96.55,96.55,95.42,95.46,91.8756107407984,2535312,0.0,1.0
2023-05-15,95.97,96.73,95.85,96.7,93.0690504780558,2556112,0.0,1.0
2023-05-12,95.97,96.56,95.67,95.99,92.3857099833359,2756105,0.0,1.0
2023-05-11,95.66,96.18,94.92,95.54,91.9526068528796,3327099,0.0,1.0
2023-05-10,96.82,96.9999,95.41,96.3,92.6840699176502,3329302,0.0,1.0
2023-05-09,95.63,96.78,95.32,96.27,92.6551963756198,2928414,0.0,1.0
2023-05-08,96.69,97.44,95.44,95.54,91.9526068528796,4243584,0.0,1.0
2023-05-05,96.33,96.79,95.71,96.58,92.9535563099341,3260405,0.0,1.0
2023-05-04,97.0,97.265,94.8644,95.92,92.3183383852649,4414759,0.0,1.0
2023-05-03,98.81,99.16,97.035,97.16,93.5117781225223,3610844,0.0,1.0
2023-05-02,100.16,100.16,98.27,98.87,95.1575700182563,3377478,0.0,1.0
2023-05-01,99.93,101.38,99.835,100.33,96.5627490637367,3481409,0.0,1.0
2023-04-28,99.07,99.91,98.79,99.9,96.1488949613007,2868779,0.0,1.0
2023-04-27,97.675,99.7,97.445,99.39,95.6580447467835,4010585,0.0,1.0
2023-04-26,100.47,100.79,97.18,97.68,94.0122528510496,5180633,0.0,1.0
2023-04-25,101.69,102.62,100.02,101.09,97.2942121285074,4638854,0.0,1.0
2023-04-24,102.37,102.63,101.62,102.46,98.6127705478966,3962123,0.0,1.0
2023-04-21,103.01,103.24,101.87,102.25,98.4106557536836,3315301,0.0,1.0
2023-04-20,103.11,103.32,102.31,102.84,98.9785020802819,3937696,0.0,1.0
2023-04-19,104.63,104.91,103.86,104.09,100.181566331549,5004460,0.0,1.0
2023-04-18,103.38,104.71,103.21,104.66,100.730163630127,4949191,0.0,1.0
2023-04-17,101.91,103.29,101.8,103.11,99.2383639585557,3998271,0.0,1.0
2023-04-14,101.19,101.71,100.97,101.68,97.8620584551057,3017936,0.0,1.0
2023-04-13,101.15,101.86,100.5,101.68,97.8620584551057,3932453,0.0,1.0
2023-04-12,101.0,102.35,100.83,101.52,97.7080662309434,4710141,0.0,1.0
2023-04-11,99.72,100.535,99.41,99.72,95.9756537091182,3408571,0.0,1.0
2023-04-10,97.96,99.77,97.65,99.62,95.8794085690168,3947597,0.0,1.0
2023-04-06,98.77,99.52,98.055,98.21,94.522352093587,3430569,0.0,1.0
2023-04-05,99.24,99.5895,98.7,98.76,95.0517003641447,3841724,0.0,1.0
2023-04-04,100.58,101.46,99.09,99.51,95.7735389149052,3239813,0.0,1.0
2023-04-03,98.27,100.8434,98.1,100.58,96.8033619139902,4312515,0.0,1.0
2023-03-31,97.98,98.05,97.49,97.93,94.2528657013031,4652714,0.0,1.0
2023-03-30,97.7,97.85,97.19,97.37,93.7138929167352,5296755,0.0,1.0
2023-03-29,97.2,97.775,97.2,97.7,94.0315018790699,3187387,0.0,1.0
2023-03-28,96.79,97.1249,96.61,96.8,93.1652956181572,2324815,0.0,1.0
2023-03-27,97.41,97.41,96.39,96.91,93.2711652722688,3591736,0.0,1.0
2023-03-24,95.41,96.68,94.94,96.44,92.8188131137922,4712359,0.0,1.0
2023-03-23,97.3,97.45,95.65,96.0,92.395334497346,4352097,0.0,1.0
2023-03-22,98.27,98.56,96.69,96.7,93.0690504780558,4042104,0.0,1.0
2023-03-21,98.97,99.3,97.97,98.01,94.3298618133842,5135630,0.0,1.0
2023-03-20,96.41,97.81,96.31,97.53,93.8678851408975,3972828,0.0,1.0
2023-03-17,97.76,97.77,95.485,95.75,92.1547216470925,8157775,0.0,1.0
2023-03-16,95.35,98.64,95.0,98.08,94.3972334114552,4647018,0.0,1.0
2023-03-15,96.96,97.26,94.74,95.83,92.2317177591736,5755319,0.0,1.0
2023-03-14,98.27,99.14,97.415,98.32,94.6282217476985,6407413,0.0,1.0
2023-03-13,94.89,98.24,94.73,97.46,93.8005135428265,7757690,0.0,1.0
2023-03-10,95.65,97.05,95.205,96.0,92.395334497346,6340102,0.0,1.0
2023-03-09,97.98,97.98,95.52,95.93,92.327962899275,4913091,0.0,1.0
2023-03-08,98.0,98.61,96.66,97.4,93.7427664587656,4299188,0.0,1.0
2023-03-07,99.71,99.93,98.17,98.18,94.4934785515566,5139545,0.0,1.0
2023-03-06,99.02,100.09,98.84,99.51,95.7735389149052,5064700,0.0,1.0
2023-03-03,99.18,99.32,98.26,99.02,95.3019377284083,5072818,0.0,1.0
2023-03-02,97.5,99.325,97.5,99.0,95.2826887003881,4134579,0.0,1.0
2023-03-01,98.04,98.57,97.5,98.04,94.3587353554146,3740060,0.0,1.0
2023-02-28,99.27,99.472,97.82,98.09,94.4068579254653,4469983,0.0,1.0
2023-02-27,99.98,100.03,99.02,99.16,95.4366809245503,2986716,0.0,1.0
2023-02-24,99.3,99.63,98.39,99.62,95.8794085690168,3915085,0.0,1.0
2023-02-23,100.52,100.65,98.8,99.64,95.898657597037,3228043,0.55,1.0
2023-02-22,100.73,101.12,99.83,100.51,96.2049513432298,4489833,0.0,1.0
2023-02-21,102.2,102.65,100.38,100.65,96.3389548571891,3853018,0.0,1.0
2023-02-17,100.85,101.6,100.31,101.51,97.1621193000822,6507463,0.0,1.0
2023-02-16,100.41,101.46,99.93,100.97,96.6452486033819,3524263,0.0,1.0
2023-02-15,101.0,101.53,100.7,101.46,97.1142609022395,2551496,0.0,1.0
2023-02-14,100.26,102.055,100.2501,101.37,97.0281157861228,3699672,0.0,1.0
2023-02-13,101.12,101.42,100.11,100.56,96.2528097410724,5238572,0.0,1.0
2023-02-10,98.23,100.7,98.2,100.61,96.300668138915,5290999,0.0,1.0
2023-02-09,98.05,98.51,97.29,97.85,93.6588845780025,3670929,0.0,1.0
2023-02-08,97.34,98.25,97.25,97.65,93.4674509866321,3789525,0.0,1.0
2023-02-07,97.16,98.2,95.8,97.87,93.6780279371396,3814740,0.0,1.0
2023-02-06,96.75,97.99,96.7,97.64,93.4578793070635,5243017,0.0,1.0
2023-02-03,96.76,97.79,96.3899,96.48,92.3475644771148,3844304,0.0,1.0
2023-02-02,98.29,98.42,96.5801,96.96,92.8070050964039,6035704,0.0,1.0
2023-02-01,99.93,99.99,97.6,98.42,94.2044703134084,5155053,0.0,1.0
2023-01-31,98.8,99.98,98.23,99.85,95.5732204917072,4099501,0.0,1.0
2023-01-30,99.5,99.8,97.855,98.71,94.4820490208956,4607344,0.0,1.0
2023-01-27,99.85,100.54,99.33,99.6,95.3339285024942,3365793,0.0,1.0
2023-01-26,100.68,100.93,99.13,100.25,95.9560876744482,4302854,0.0,1.0
2023-01-25,99.3,100.01,97.58,100.01,95.7263673648036,5967289,0.0,1.0
2023-01-24,98.87,99.82,94.02,99.47,95.2094966681034,8308000,0.0,1.0
2023-01-23,94.8,96.93,94.51,96.25,92.1274158470388,5686586,0.0,1.0
2023-01-20,94.15,94.44,93.34,94.36,90.3183684085878,8216173,0.0,1.0
2023-01-19,95.23,95.53,94.16,94.24,90.2035082537655,4641525,0.0,1.0
2023-01-18,98.66,98.66,95.67,95.74,91.6392601890441,5321760,0.0,1.0
2023-01-17,99.25,99.65,98.355,98.43,94.2140419929769,3959099,0.0,1.0
2023-01-13,97.74,99.05,97.51,98.68,94.45333398219,4967985,0.0,1.0
2023-01-12,99.85,100.74,99.53,100.68,96.3676698958947,4221428,0.0,1.0
2023-01-11,100.12,100.33,98.93,99.59,95.3243568229256,4518671,0.0,1.0
2023-01-10,99.42,101.08,99.02,99.92,95.6402222486869,4701859,0.0,1.0
2023-01-09,102.73,102.78,98.78,99.6,95.3339285024942,6377254,0.0,1.0
2023-01-06,101.9,103.95,101.3,102.46,98.0714288590919,6411711,0.0,1.0
2023-01-05,100.27,101.46,99.66,100.88,96.5591034872652,4967152,0.0,1.0
2023-01-04,100.51,102.1,100.41,100.84,96.5208167689911,5635320,0.0,1.0
2023-01-03,100.99,101.225,100.095,100.81,96.4921017302855,3532334,0.0,1.0
2022-12-30,100.28,101.01,99.78,100.92,96.5973902055393,2984144,0.0,1.0
2022-12-29,99.23,100.6,99.08,100.33,96.0326611109964,2940623,0.0,1.0
2022-12-28,99.75,100.34,99.11,99.14,94.8936312423421,2418733,0.0,1.0
2022-12-27,99.6,100.24,99.3275,99.66,95.3913585799053,2600231,0.0,1.0
2022-12-23,98.51,99.41,98.03,99.3,95.0467781154385,2119407,0.0,1.0
2022-12-22,99.46,99.61,96.98,98.51,94.2906154295251,3165603,0.0,1.0
2022-12-21,99.02,99.85,98.7,99.76,95.4870753755905,3610049,0.0,1.0
2022-12-20,97.4,98.96,97.29,98.18,93.9747500037638,3907027,0.0,1.0
2022-12-19,98.5,99.2,97.12,97.54,93.3621625113783,4732711,0.0,1.0
2022-12-16,97.46,98.63,96.2611,98.34,94.1278968768602,7610800,0.0,1.0
2022-12-15,99.75,99.79,97.3,98.49,94.271472070388,4843491,0.0,1.0
2022-12-14,100.29,100.9,99.42,99.95,95.6689372873925,4939099,0.0,1.0
2022-12-13,101.57,101.96,99.66,99.89,95.6115072099813,7098654,0.0,1.0
2022-12-12,98.6,99.61,98.5,99.56,95.2956417842201,4578651,0.0,1.0
2022-12-09,99.24,100.34,98.23,98.27,94.0608951198805,3328415,0.0,1.0
2022-12-08,99.64,100.28,99.185,99.49,95.2286400272404,2780122,0.0,1.0
2022-12-07,98.89,99.63,98.47,99.04,94.7979144466568,3220738,0.0,1.0
2022-12-06,101.32,101.49,98.1715,98.73,94.5011923800326,3809670,0.0,1.0
2022-12-05,99.74,101.29,99.5,100.68,96.3676698958947,4532048,0.0,1.0
2022-12-02,98.68,101.15,98.68,101.01,96.683535321656,4339654,0.0,1.0
2022-12-01,99.12,99.96,98.47,99.5,95.2382117068089,4084238,0.0,1.0
2022-11-30,97.52,98.84,96.035,98.72,94.4916207004641,6191176,0.0,1.0
2022-11-29,96.8,97.91,96.61,97.43,93.2568740361246,2916084,0.0,1.0
2022-11-28,97.07,98.0,96.46,96.9,92.7495750189928,4662557,0.0,1.0
2022-11-25,97.345,97.8,97.18,97.47,93.2951607543987,1313249,0.0,1.0
2022-11-23,96.84,97.22,96.61,97.13,92.9697236490689,2172355,0.0,1.0
2022-11-22,97.06,97.59,96.51,96.85,92.7017166211502,3031632,0.0,1.0
2022-11-21,95.26,96.49,94.94,96.2,92.0795574491962,3272060,0.0,1.0
2022-11-18,95.7,96.67,95.21,95.36,91.2755363654402,4073378,0.0,1.0
2022-11-17,93.01,94.64,92.88,94.53,90.4810869612527,3256629,0.55,1.0
2022-11-16,95.57,96.26,94.2538,94.35,89.7863962431026,4812958,0.0,1.0
2022-11-15,93.62,95.95,93.3446,95.79,91.1567450569878,7506497,0.0,1.0
2022-11-14,93.65,94.54,92.92,92.95,88.4541126740476,4942617,0.0,1.0
2022-11-11,97.135,97.2,92.78,93.65,89.1202544585751,6937595,0.0,1.0
2022-11-10,96.9,98.015,95.7,97.84,93.1075888545327,4764052,0.0,1.0
2022-11-09,95.84,96.425,95.015,95.13,90.5286685172904,3478650,0.0,1.0
2022-11-08,96.23,96.6352,95.06,96.27,91.6135279949495,3927548,0.0,1.0
2022-11-07,95.69,96.35,95.35,96.17,91.5183648828742,3295627,0.0,1.0
2022-11-04,95.37,95.9,93.38,95.22,90.6143153181582,4247788,0.0,1.0
2022-11-03,93.38,95.8283,93.03,94.8,90.2146302474417,4141739,0.0,1.0
2022-11-02,95.15,96.6533,94.03,94.15,89.5960700189519,5326568,0.0,1.0
2022-11-01,95.33,96.075,95.045,95.55,90.9283535880069,5217503,0.0,1.0
2022-10-31,94.73,95.11,93.85,94.82,90.2336628698568,4933126,0.0,1.0
2022-10-28,92.5,95.16,92.07,95.08,90.4810869612527,6360826,0.0,1.0
2022-10-27,90.94,93.3814,90.91,91.8,87.3597368851809,6420753,0.0,1.0
2022-10-26,88.6,92.2,88.6,90.52,86.1416490506163,6669418,0.0,1.0
2022-10-25,88.49,89.0,85.85,88.36,84.0861258297885,7561040,0.0,1.0
2022-10-24,89.1,90.4476,89.0,89.73,85.389860465221,7727811,0.0,1.0
2022-10-21,87.26,88.9016,86.47,88.54,84.2574194315242,5422889,0.0,1.0
2022-10-20,87.81,88.4375,86.8,87.24,83.0202989745445,3663168,0.0,1.0
2022-10-19,87.15,88.95,86.85,87.63,83.3914351116384,4573894,0.0,1.0
2022-10-18,85.92,88.05,85.42,87.36,83.1344947090349,5779146,0.0,1.0
2022-10-17,84.21,85.44,83.83,84.47,80.384280770057,4441984,0.0,1.0
2022-10-14,85.42,85.42,82.15,82.59,78.5952142630402,4614820,0.0,1.0
2022-10-13,81.45,85.14,80.9879,84.87,80.7649332183585,5049024,0.0,1.0
2022-10-12,84.515,84.63,82.93,82.99,78.9758667113417,5489217,0.0,1.0
2022-10-11,83.74,85.54,83.31,84.59,80.4984765045474,4547724,0.0,1.0
2022-10-10,84.83,85.97,83.615,84.16,80.0892751226234,3645629,0.0,1.0
2022-10-07,83.76,84.09,82.71,84.01,79.9465304545103,4417529,0.0,1.0
2022-10-06,84.78,85.47,84.02,84.28,80.2034708571138,3192695,0.0,1.0
2022-10-05,84.56,85.98,84.12,85.21,81.0884877994147,3800448,0.0,1.0
2022-10-04,84.25,86.285,84.03,85.53,81.3930097580558,4432104,0.0,1.0
2022-10-03,82.91,84.07,82.01,83.11,79.0900624458321,4303440,0.0,1.0
2022-09-30,82.44,82.87,81.77,81.86,77.9005235448901,6403921,0.0,1.0
2022-09-29,82.67,82.96,81.42,82.34,78.3573064828518,6990016,0.0,1.0
2022-09-28,81.225,83.88,80.79,83.3,79.2708723587753,6066757,0.0,1.0
2022-09-27,81.57,82.05,80.27,81.0,77.082120781042,6119260,0.0,1.0
2022-09-26,81.59,82.3926,80.73,81.09,77.1677675819098,4843486,0.0,1.0
2022-09-23,82.87,83.03,80.76,82.03,78.0623008354182,6725855,0.0,1.0
2022-09-22,84.0,84.53,83.2,83.45,79.4136170268883,4918035,0.0,1.0
2022-09-21,87.16,87.99,84.28,84.32,80.241536101944,7047056,0.0,1.0
2022-09-20,84.57,85.48,83.72,85.15,81.0313899321695,3861476,0.0,1.0
2022-09-19,84.45,85.335,84.04,84.95,80.8410637080187,5586986,0.0,1.0
2022-09-16,84.82,86.195,84.5,85.2,81.0789714882071,8211089,0.0,1.0
2022-09-15,86.05,86.95,85.125,85.61,81.4691402477161,5054643,0.0,1.0
2022-09-14,84.3,87.55,83.29,86.4,82.2209288331115,7738112,0.0,1.0
2022-09-13,86.15,86.94,83.34,83.72,79.6705574294918,5867688,0.0,1.0
2022-09-12,88.34,88.69,87.51,87.8,83.5532124021665,5436995,0.0,1.0
2022-09-09,87.1,88.3622,86.4925,88.04,83.7816038711474,4126989,0.0,1.0
2022-09-08,86.85,87.09,85.45,86.56,82.373189812432,5758411,0.0,1.0
2022-09-07,86.32,87.71,85.35,87.45,83.2201415099027,5333307,0.0,1.0
2022-09-06,87.71,88.36,86.586,87.16,82.9441684848842,4554431,0.0,1.0
2022-09-02,88.97,89.76,87.29,87.59,83.3533698668083,4171625,0.0,1.0
2022-09-01,89.41,89.55,87.48,88.03,83.7720875599398,6151917,0.0,1.0
2022-08-31,90.99,91.24,89.71,89.75,85.408893087636,4665739,0.0,1.0
2022-08-30,92.39,92.505,90.33,90.83,86.4366546980499,3462972,0.0,1.0
2022-08-29,92.66,92.99,91.28,92.12,87.6642588438221,3797134,0.0,1.0
2022-08-26,96.62,96.83,93.49,93.52,88.9965424128771,2805678,0.0,1.0
2022-08-25,93.83,96.22,93.76,96.13,91.480299638044,4257698,0.0,1.0
2022-08-24,92.97,93.58,92.8,93.31,88.7966998775189,3065837,0.0,1.0
2022-08-23,91.93,92.65,91.76,92.43,87.9592644912557,2633919,0.0,1.0
2022-08-22,92.31,92.95,91.65,91.78,87.3407042627659,5769555,0.0,1.0
2022-08-19,94.25,95.01,93.135,93.4,88.8823466783867,5024667,0.0,1.0
2022-08-18,94.85,95.02,94.24,94.71,90.1289834465739,2694534,0.55,1.0
2022-08-17,94.11,95.64,93.81,94.99,89.8735265335929,3311117,0.0,1.0
2022-08-16,95.71,96.25,94.88,95.05,89.9302947364775,5850985,0.0,1.0
2022-08-15,94.34,96.15,93.95,96.13,90.9521223884017,3376586,0.0,1.0
2022-08-12,93.28,95.07,93.28,95.01,89.8924492678878,3652404,0.0,1.0
2022-08-11,93.74,94.45,93.06,93.15,88.1326349784627,3488289,0.0,1.0
2022-08-10,92.97,93.72,92.45,93.42,88.3880918914438,3351563,0.0,1.0
2022-08-09,91.51,92.295,91.06,91.94,86.9878095536217,3137506,0.0,1.0
2022-08-08,93.7,93.7,90.96,91.2,86.2876683847107,4608041,0.0,1.0
2022-08-05,92.16,93.095,91.84,93.03,88.0190985726934,3320349,0.0,1.0
2022-08-04,94.64,94.86,92.72,92.78,87.7825643940072,4443721,0.0,1.0
2022-08-03,93.75,94.93,92.41,94.53,89.4383036448103,4490555,0.0,1.0
2022-08-02,93.74,94.775,92.695,93.75,88.7003170073095,4066781,0.0,1.0
2022-08-01,93.59,94.96,93.09,93.24,88.2177872827897,5623106,0.0,1.0
2022-07-29,91.98,93.39,91.89,93.21,88.1894031813474,4848525,0.0,1.0
2022-07-28,90.25,92.67,90.25,92.39,87.4135710752568,4490920,0.0,1.0
2022-07-27,90.83,90.83,89.06,90.27,85.4077612399982,5558886,0.0,1.0
2022-07-26,92.51,93.37,90.19,90.24,85.3793771385558,8253237,0.0,1.0
2022-07-25,94.61,95.41,94.03,94.57,89.4761491134001,4769200,0.0,1.0
2022-07-22,95.15,95.71,93.96,94.21,89.135539896092,3254319,0.0,1.0
2022-07-21,94.58,95.04,93.58,94.89,89.7789128621184,3124673,0.0,1.0
2022-07-20,93.6,95.135,93.13,94.83,89.7221446592337,3849209,0.0,1.0
2022-07-19,89.26,94.01,89.21,93.82,88.7665465773416,5027568,0.0,1.0
2022-07-18,92.24,92.32,89.48,89.8,84.9630769840682,5364263,0.0,1.0
2022-07-15,91.0,91.46,90.3,91.23,86.316052486153,3965333,0.0,1.0
2022-07-14,90.04,90.7,89.0453,90.08,85.2279952641967,5029672,0.0,1.0
2022-07-13,92.81,94.33,91.71,91.81,86.8648117807049,5653698,0.0,1.0
2022-07-12,94.16,95.25,93.81,94.5,89.409919543368,4667437,0.0,1.0
2022-07-11,94.29,95.14,94.05,94.71,89.6086082534644,2502043,0.0,1.0
2022-07-08,94.29,95.72,93.94,95.12,89.9965243065097,2763176,0.0,1.0
2022-07-07,94.55,95.0,93.81,93.94,88.880082983111,3212692,0.0,1.0
2022-07-06,93.0,94.72,92.24,93.92,88.8611602488161,4294802,0.0,1.0
2022-07-05,94.92,95.45,91.4124,92.92,87.9150235340715,4938961,0.0,1.0
2022-07-01,96.05,97.32,95.34,97.02,91.7941840645245,4221042,0.0,1.0
2022-06-30,92.97,96.27,92.71,96.11,90.9331996541068,6319149,0.0,1.0
2022-06-29,94.22,94.3,92.3,93.3,88.2745554856744,2504058,0.0,1.0
2022-06-28,95.43,96.79,93.68,93.78,88.7287011087518,3358893,0.0,1.0
2022-06-27,94.44,95.05,93.84,94.81,89.7032219249388,2942652,0.0,1.0
2022-06-24,92.5,94.37,91.88,94.2,89.1260785289446,4782227,0.0,1.0
2022-06-23,92.5,93.32,90.77,91.76,86.8175049449677,3310526,0.0,1.0
2022-06-22,91.2,93.82,91.08,92.56,87.5744143167634,4481589,0.0,1.0
2022-06-21,90.85,93.35,90.11,92.92,87.9150235340715,5834320,0.0,1.0
2022-06-17,89.46,90.005,87.61,88.88,84.0926312065031,7577242,0.0,1.0
2022-06-16,91.05,91.18,89.01,89.52,84.6981587039397,4517836,0.0,1.0
2022-06-15,92.1,93.19,90.8,92.28,87.3094960366349,4139228,0.0,1.0
2022-06-14,92.43,92.71,90.73,91.32,86.40120479048,3977880,0.0,1.0
2022-06-13,93.49,93.53,91.375,91.95,86.9972709207692,5419439,0.0,1.0
2022-06-10,95.82,96.69,94.4506,95.49,90.3465948909652,5618130,0.0,1.0
2022-06-09,98.33,99.17,97.32,97.38,92.1347932818325,4567279,0.0,1.0
2022-06-08,99.73,100.33,98.96,99.23,93.8851462041101,6666583,0.0,1.0
2022-06-07,97.18,100.68,96.66,100.51,95.0962011989833,5634606,0.0,1.0
2022-06-06,96.99,97.49,96.39,97.21,91.9739500403259,3080342,0.0,1.0
2022-06-03,95.36,96.62,95.2916,96.33,91.1413497313507,2837031,0.0,1.0
2022-06-02,95.77,96.31,94.06,96.24,91.0561974270236,3460542,0.0,1.0
2022-06-01,96.01,96.28,94.1,94.81,89.7032219249388,4246090,0.0,1.0
2022-05-31,95.36,95.9711,94.63,95.12,89.9965243065097,6478677,0.0,1.0
2022-05-27,95.63,96.72,95.2,96.71,91.5008816829536,3394236,0.0,1.0
2022-05-26,94.52,95.86,94.11,95.0,89.8829879007403,5545911,0.0,1.0
2022-05-25,93.32,94.1,92.589,93.56,88.520551031508,3742137,0.0,1.0
2022-05-24,91.2,93.42,90.47,93.21,88.1894031813474,5931997,0.0,1.0
2022-05-23,90.6,92.0199,90.0,91.83,86.8837345149998,4701317,0.0,1.0
2022-05-20,90.84,91.17,88.426,90.08,85.2279952641967,6585506,0.0,1.0
2022-05-19,91.38,92.46,89.54,90.25,85.3888385057033,5234746,0.55,1.0
2022-05-18,94.33,95.2,92.28,92.61,87.0909728415549,5843107,0.0,1.0
2022-05-17,94.33,95.14,93.5,94.95,89.2915222039265,4447189,0.0,1.0
2022-05-16,91.85,93.54,91.81,92.48,86.9687200992009,5158506,0.0,1.0
2022-05-13,92.05,92.61,91.09,91.92,86.4420929013684,5465643,0.0,1.0
2022-05-12,90.85,92.47,89.94,91.48,86.0283143887856,6356227,0.0,1.0
2022-05-11,91.27,94.1319,90.81,91.0,85.5769196477863,6493885,0.0,1.0
2022-05-10,92.44,93.86,91.36,91.69,86.2257995879728,7526334,0.0,1.0
2022-05-09,94.53,94.79,91.25,91.75,86.2822239305978,6071863,0.0,1.0
2022-05-06,95.71,96.05,93.72,95.3,89.6206642025718,5294959,0.0,1.0
2022-05-05,97.8,98.2,95.41,96.32,90.5798780271954,5906488,0.0,1.0
2022-05-04,94.99,98.02,94.95,97.76,91.9340622501933,6148736,0.0,1.0
2022-05-03,95.18,96.127,94.32,95.4,89.7147047736134,5612229,0.0,1.0
2022-05-02,94.51,95.33,92.3968,94.22,88.6050260353234,7870601,0.0,1.0
2022-04-29,98.47,98.89,94.61,94.91,89.2539059755099,5882973,0.0,1.0
2022-04-28,99.0,99.26,96.9,98.08,92.2349920775262,6546631,0.0,1.0
2022-04-27,99.22,99.91,97.6,98.84,92.9497004174418,6632051,0.0,1.0
2022-04-26,96.9,100.95,96.78,99.19,93.2788424160871,7188811,0.0,1.0
2022-04-25,99.85,99.915,97.57,99.61,93.6738128144615,5612503,0.0,1.0
2022-04-22,101.45,102.5607,100.371,100.49,94.5013698396269,4683302,0.0,1.0
2022-04-21,105.85,106.02,101.4,101.73,95.6674729205418,5795338,0.0,1.0
2022-04-20,105.68,106.02,104.28,104.97,98.7143874222872,4201085,0.0,1.0
2022-04-19,104.44,105.66,104.16,104.55,98.3194170239127,4572842,0.0,1.0
2022-04-18,104.26,105.46,103.91,104.3,98.0843155963089,3873266,0.0,1.0
2022-04-14,103.89,104.98,103.67,104.27,98.0561034249965,4027391,0.0,1.0
2022-04-13,103.32,104.45,102.64,103.37,97.2097382856228,5351910,0.0,1.0
2022-04-12,102.18,103.975,102.07,102.6,96.485625888603,4839172,0.0,1.0
2022-04-11,100.64,102.95,100.64,102.11,96.0248270904996,5707645,0.0,1.0
2022-04-08,101.98,102.74,100.07,100.4,94.4167333256895,4811372,0.0,1.0
2022-04-07,98.25,101.27,97.9,100.98,94.9621686377304,6151470,0.0,1.0
2022-04-06,98.32,99.28,98.13,98.46,92.592346247484,5260837,0.0,1.0
2022-04-05,99.48,100.51,98.61,98.81,92.9214882461293,3797576,0.0,1.0
2022-04-04,100.12,100.4,98.56,99.3,93.3822870442328,3812667,0.0,1.0
2022-04-01,99.76,100.4494,98.98,100.17,94.200440012294,3608615,0.0,1.0
