,ROK_Open,ROK_High,ROK_Low,ROK_Close,ROK_Adj Close,ROK_Volume,ROK_Dividend Amount,ROK_Split Coefficient
2003-03-26,21.88,21.95,21.2,21.37,13.5972360924455,1094500,0.0,1.0
2003-03-25,21.63,22.12,21.36,22.12,14.0744437232052,862000,0.0,1.0
2003-03-24,22.48,22.48,21.48,21.56,13.718128692238,809900,0.0,1.0
2003-03-21,22.38,22.55,21.85,22.48,14.3035033859699,1139400,0.0,1.0
2003-03-20,21.77,22.22,21.52,22.2,14.1253458704862,716100,0.0,1.0
2003-03-19,21.75,21.88,21.39,21.77,13.8517468288507,782900,0.0,1.0
2003-03-18,21.45,22.06,21.32,21.88,13.9217372813621,870900,0.0,1.0
2003-03-17,20.62,21.49,20.27,21.45,13.6481382397266,1020200,0.0,1.0
2003-03-14,20.5,21.15,20.36,20.62,13.1200284616859,888000,0.0,1.0
2003-03-13,19.4,20.62,19.4,20.62,13.1200284616859,1287800,0.165,1.0
2003-03-12,19.45,19.65,18.75,19.17,12.1005987784709,1613900,0.0,1.0
2003-03-11,20.98,21.15,19.27,19.65,12.4035871672902,2811300,0.0,1.0
2003-03-10,21.48,21.5,20.78,20.93,13.2115562041417,1251900,0.0,1.0
2003-03-07,21.97,22.23,21.45,21.53,13.5902916901658,1746100,0.0,1.0
2003-03-06,22.79,22.79,22.34,22.4,14.1394581449008,778800,0.0,1.0
2003-03-05,22.37,22.71,22.13,22.7,14.3288258879129,581600,0.0,1.0
2003-03-04,22.79,23.0,22.25,22.31,14.0826478219972,515600,0.0,1.0
2003-03-03,23.09,23.3,22.74,22.74,14.3540749203145,557100,0.0,1.0
2003-02-28,22.95,23.22,22.8,23.01,14.5245058890253,719000,0.0,1.0
2003-02-27,22.42,23.07,22.42,23.07,14.5623794376278,769600,0.0,1.0
2003-02-26,22.81,23.07,22.47,22.52,14.2152052421056,716500,0.0,1.0
2003-02-25,23.11,23.15,22.4,22.77,14.3730116946157,929200,0.0,1.0
2003-02-24,23.2,23.25,23.0,23.2,14.644438792933,916000,0.0,1.0
2003-02-21,22.9,23.6,22.8,23.47,14.8148697616438,905500,0.0,1.0
2003-02-20,22.88,23.02,22.47,22.91,14.4613833080213,675700,0.0,1.0
2003-02-19,22.66,23.0,22.59,22.93,14.4740078242221,655700,0.0,1.0
2003-02-18,22.25,22.75,22.23,22.62,14.2783278231097,565300,0.0,1.0
2003-02-14,21.58,22.3,21.53,22.3,14.0763355638968,432800,0.0,1.0
2003-02-13,21.51,21.72,21.05,21.34,13.4703587862582,643100,0.165,1.0
2003-02-12,22.21,22.4,21.73,21.77,13.6363501872514,625700,0.0,1.0
2003-02-11,22.55,22.72,22.03,22.3,13.9683329892377,548900,0.0,1.0
2003-02-10,22.25,22.6,21.73,22.51,14.0998733447418,1045200,0.0,1.0
2003-02-07,22.57,22.85,22.03,22.12,13.8555841130914,649500,0.0,1.0
2003-02-06,22.77,22.97,22.31,22.55,14.1249286505521,862200,0.0,1.0
2003-02-05,23.28,23.6,22.7,22.76,14.2564690060561,1150800,0.0,1.0
2003-02-04,23.3,23.3,22.89,23.03,14.4255923202756,610200,0.0,1.0
2003-02-03,23.57,23.74,23.31,23.64,14.8076857338825,1242400,0.0,1.0
2003-01-31,22.08,23.3,22.0,23.05,14.4381199731807,1572400,0.0,1.0
2003-01-30,22.0,22.52,21.97,22.2,13.905694724712,1153900,0.0,1.0
2003-01-29,21.9,22.04,21.55,21.79,13.6488778401565,1258100,0.0,1.0
2003-01-28,21.9,22.04,21.55,21.79,13.6488778401565,1091400,0.0,1.0
2003-01-27,22.17,22.17,21.7,21.95,13.7490990633977,916600,0.0,1.0
2003-01-24,23.02,23.15,22.33,22.42,14.0434989066686,638200,0.0,1.0
2003-01-23,22.7,23.24,22.7,23.13,14.4882305848013,828000,0.0,1.0
2003-01-22,22.23,22.73,22.17,22.66,14.1938307415304,1407800,0.0,1.0
2003-01-21,23.79,23.79,22.4,22.48,14.0810818653841,1122800,0.0,1.0
2003-01-17,23.2,23.21,22.4,22.8,14.2815243118664,1016800,0.0,1.0
2003-01-16,23.7,23.87,23.2,23.48,14.7074645106414,901500,0.0,1.0
2003-01-15,23.35,23.75,23.17,23.72,14.8577963455031,1788100,0.0,1.0
2003-01-14,22.98,23.41,22.88,23.35,14.6260347667579,1673200,0.0,1.0
2003-01-13,22.66,23.23,22.56,23.05,14.4381199731807,1751200,0.0,1.0
2003-01-10,22.35,22.73,22.02,22.65,14.1875669150778,2042100,0.0,1.0
2003-01-09,21.1,21.84,21.1,21.51,13.4734906994845,570400,0.0,1.0
2003-01-08,21.19,21.45,20.85,20.97,13.1352440710455,495500,0.0,1.0
2003-01-07,21.03,21.34,20.95,21.16,13.2542567736444,570900,0.0,1.0
2003-01-06,20.67,21.35,20.67,21.1,13.216673814929,929900,0.0,1.0
2003-01-03,21.1,21.15,20.8,20.84,13.0538143271621,1188900,0.0,1.0
2003-01-02,20.85,21.68,20.85,21.38,13.392060955601,1166600,0.0,1.0
2002-12-31,20.73,20.74,20.34,20.71,12.9723845832786,772800,0.0,1.0
2002-12-30,20.15,20.77,20.0,20.66,12.9410654510158,785900,0.0,1.0
2002-12-27,20.48,20.56,20.06,20.06,12.5652358638614,493500,0.0,1.0
2002-12-26,20.55,20.95,20.55,20.6,12.9034824923003,839700,0.0,1.0
2002-12-24,20.5,20.65,20.4,20.43,12.7969974426066,352400,0.0,1.0
2002-12-23,20.5,20.6,20.33,20.5,12.8408442277746,626600,0.0,1.0
2002-12-20,20.5,20.92,20.44,20.68,12.9535931039209,1127400,0.0,1.0
2002-12-19,20.75,21.1,20.5,20.58,12.8909548393952,490800,0.0,1.0
2002-12-18,21.25,21.25,20.55,20.87,13.0726058065198,609700,0.0,1.0
2002-12-17,21.86,22.3,21.37,21.37,13.3857971291485,943400,0.0,1.0
2002-12-16,21.11,22.0,21.08,21.76,13.6300863607988,1749000,0.0,1.0
2002-12-13,20.27,21.25,20.01,21.11,13.2229376413816,1478500,0.0,1.0
2002-12-12,20.55,20.76,20.45,20.52,12.8533718806798,513600,0.0,1.0
2002-12-11,20.22,20.95,20.17,20.64,12.9285377981106,774500,0.0,1.0
2002-12-10,20.35,20.6,20.23,20.45,12.8095250955117,1452700,0.0,1.0
2002-12-09,19.9,20.58,19.6,20.3,12.7155676987231,1764400,0.0,1.0
2002-12-06,19.8,20.19,19.79,20.14,12.615346475482,1372600,0.0,1.0
2002-12-05,20.6,20.6,20.0,20.17,12.6341379548397,637600,0.0,1.0
2002-12-04,20.7,20.7,20.2,20.42,12.790733616154,1192000,0.0,1.0
2002-12-03,21.15,21.25,20.61,20.7,12.9661207568261,604400,0.0,1.0
2002-12-02,21.15,21.8,20.84,21.0,13.1540355504033,605500,0.0,1.0
2002-11-29,21.25,21.5,21.05,21.05,13.1853546826661,308000,0.0,1.0
2002-11-27,20.67,21.48,20.55,21.38,13.392060955601,516700,0.0,1.0
2002-11-26,20.65,20.7,20.34,20.42,12.790733616154,539300,0.0,1.0
2002-11-25,20.45,21.1,20.29,20.8,13.0287590213518,656900,0.0,1.0
2002-11-22,19.95,20.7,19.92,20.6,12.9034824923003,879400,0.0,1.0
2002-11-21,19.73,20.3,19.73,19.91,12.4712784670728,1027500,0.0,1.0
2002-11-20,19.37,19.77,19.27,19.77,12.3835848967368,350000,0.0,1.0
2002-11-19,19.39,19.59,19.18,19.37,12.1330318386339,493000,0.0,1.0
2002-11-18,19.95,19.95,19.2,19.32,12.101712706371,422600,0.0,1.0
2002-11-15,19.0,19.62,18.98,19.55,12.2457807147802,709800,0.0,1.0
2002-11-14,19.15,19.92,19.05,19.64,12.3021551528533,1234800,0.165,1.0
2002-11-13,18.05,18.74,18.05,18.7,11.6157688138529,1039400,0.0,1.0
2002-11-12,18.38,18.6,18.12,18.35,11.3983613761605,905200,0.0,1.0
2002-11-11,17.68,18.47,17.5,18.2,11.3051867600066,1482600,0.0,1.0
2002-11-08,17.7,18.0,17.36,17.68,10.9821814240064,654800,0.0,1.0
2002-11-07,17.05,17.7,16.86,17.66,10.9697581418526,1091100,0.0,1.0
2002-11-06,17.33,17.4,16.75,17.2,10.6840226523139,635000,0.0,1.0
2002-11-05,17.15,17.24,16.75,17.15,10.6529644469293,465700,0.0,1.0
2002-11-04,16.74,17.28,16.62,17.04,10.5846363950831,683500,0.0,1.0
2002-11-01,16.53,16.74,16.24,16.74,10.3982871627753,856700,0.0,1.0
2002-10-31,16.74,17.0,16.4,16.55,10.2802659823137,487400,0.0,1.0
2002-10-30,16.55,16.82,16.47,16.6,10.3113241876983,379900,0.0,1.0
2002-10-29,16.75,16.87,16.25,16.55,10.2802659823137,389100,0.0,1.0
2002-10-28,16.83,17.25,16.53,16.75,10.4044988038522,298700,0.0,1.0
2002-10-25,16.6,16.8,16.2,16.7,10.3734405984676,374500,0.0,1.0
2002-10-24,17.25,17.31,16.65,16.74,10.3982871627753,268200,0.0,1.0
2002-10-23,16.98,17.3,16.72,17.15,10.6529644469293,355600,0.0,1.0
2002-10-22,17.45,17.45,16.6,16.98,10.5473665486215,315500,0.0,1.0
2002-10-21,16.84,17.45,16.53,17.45,10.8393136792371,562000,0.0,1.0
2002-10-18,16.52,16.9,16.33,16.87,10.4790384967753,444100,0.0,1.0
2002-10-17,16.07,16.52,16.02,16.51,10.255419418006,842500,0.0,1.0
2002-10-16,16.77,17.08,15.76,15.87,9.85787438908267,726200,0.0,1.0
2002-10-15,16.35,16.78,16.29,16.65,10.342382393083,663200,0.0,1.0
2002-10-14,16.0,16.11,15.85,15.85,9.84545110692882,678100,0.0,1.0
2002-10-11,15.68,16.15,15.55,16.07,9.98210721062121,1076800,0.0,1.0
2002-10-10,14.95,15.75,14.71,15.66,9.72742992646721,529200,0.0,1.0
2002-10-09,15.22,15.5,14.86,15.02,9.3298848975439,670500,0.0,1.0
2002-10-08,15.6,15.75,15.33,15.47,9.6094087460056,751200,0.0,1.0
2002-10-07,16.03,16.3,15.3,15.5,9.62804366923638,571400,0.0,1.0
2002-10-04,16.38,16.49,15.85,16.13,10.0193770570828,524800,0.0,1.0
2002-10-03,16.35,16.89,16.25,16.42,10.1995146483136,568100,0.0,1.0
2002-10-02,16.9,16.95,16.26,16.26,10.1001283910828,488100,0.0,1.0
2002-10-01,16.4,17.09,16.1,17.01,10.5660014718523,685500,0.0,1.0
2002-09-30,16.05,16.45,16.0,16.27,10.1063400321597,644000,0.0,1.0
2002-09-27,16.1,16.95,16.1,16.3,10.1249749553905,1113100,0.0,1.0
2002-09-26,17.15,17.68,16.9,17.52,10.8827951667756,513600,0.0,1.0
2002-09-25,16.59,16.99,16.5,16.96,10.5349432664677,491600,0.0,1.0
2002-09-24,16.55,16.6,16.21,16.34,10.1498215196982,472600,0.0,1.0
2002-09-23,16.95,16.96,16.56,16.72,10.3858638806214,487000,0.0,1.0
2002-09-20,17.0,17.41,17.0,17.2,10.6840226523139,663500,0.0,1.0
2002-09-19,17.45,17.6,16.99,16.99,10.5535781896985,374600,0.0,1.0
2002-09-18,17.6,17.69,17.15,17.6,10.932488295391,414900,0.0,1.0
2002-09-17,18.0,18.09,17.56,17.66,10.9697581418526,269500,0.0,1.0
2002-09-16,17.66,18.0,17.6,17.91,11.1250491687757,268200,0.0,1.0
2002-09-13,17.85,17.85,17.33,17.84,11.0815676812372,529600,0.0,1.0
2002-09-12,18.5,18.52,17.75,18.1,11.2430703492373,585500,0.0,1.0
2002-09-11,18.7,18.84,18.63,18.7,11.6157688138529,249100,0.0,1.0
2002-09-10,18.55,18.64,18.2,18.45,11.4604777869298,414000,0.0,1.0
2002-09-09,18.25,18.68,17.8,18.58,11.5412291209298,386000,0.0,1.0
2002-09-06,18.3,18.58,18.1,18.42,11.441842863699,353500,0.0,1.0
2002-09-05,18.42,18.42,18.05,18.26,11.3424566064682,571700,0.0,1.0
2002-09-04,18.0,18.55,17.82,18.52,11.5039592744682,747200,0.0,1.0
2002-09-03,18.4,18.45,17.76,18.0,11.1809539384681,890500,0.0,1.0
2002-08-30,17.82,18.6,17.7,18.42,11.441842863699,424900,0.0,1.0
2002-08-29,18.45,18.53,17.71,17.8,11.0567211169295,585900,0.0,1.0
2002-08-28,18.47,18.83,18.07,18.65,11.5847106084683,837000,0.0,1.0
2002-08-27,18.7,18.95,18.45,18.63,11.5722873263144,251100,0.0,1.0
2002-08-26,18.6,18.79,18.2,18.66,11.5909222495452,294400,0.0,1.0
2002-08-23,18.9,18.96,18.26,18.52,11.5039592744682,266000,0.0,1.0
2002-08-22,18.79,19.1,18.45,19.06,11.8393878926223,249900,0.0,1.0
2002-08-21,18.33,19.0,18.1,18.79,11.6716735835453,429200,0.0,1.0
2002-08-20,18.3,18.38,18.01,18.25,11.3362449653912,398000,0.0,1.0
2002-08-19,18.15,18.68,18.05,18.51,11.4977476333913,293600,0.0,1.0
2002-08-16,18.2,18.3,17.86,18.22,11.3176100421604,488800,0.0,1.0
2002-08-15,18.04,18.2,17.67,18.2,11.3051867600066,639700,0.0,1.0
2002-08-14,17.63,18.25,17.22,18.02,11.1933772206219,554600,0.0,1.0
2002-08-13,18.27,18.38,17.51,17.62,10.9449115775448,696800,0.0,1.0
2002-08-12,18.3,18.48,18.04,18.24,11.3300333243143,624700,0.0,1.0
2002-08-09,18.3,18.42,18.1,18.4,11.4294195815451,700300,0.0,1.0
2002-08-08,18.2,18.45,17.74,18.43,11.4480545047759,394700,0.165,1.0
2002-08-07,17.95,18.3,17.51,18.1,11.1433066166412,891700,0.0,1.0
2002-08-06,17.0,18.0,17.0,17.48,10.7616021910988,834900,0.0,1.0
2002-08-05,16.8,16.85,16.1,16.43,10.1151672768738,876200,0.0,1.0
2002-08-02,18.0,18.0,16.5,16.8,10.3429586276007,625000,0.0,1.0
2002-08-01,18.75,19.1,17.83,17.97,11.0632718177372,635300,0.0,1.0
2002-07-31,18.55,18.76,18.09,18.5,11.389567536346,436400,0.0,1.0
2002-07-30,18.4,18.83,18.08,18.46,11.3649414443755,577800,0.0,1.0
2002-07-29,17.28,18.61,17.25,18.61,11.4572892892648,775600,0.0,1.0
2002-07-26,16.66,17.2,16.26,17.03,10.484558656431,780000,0.0,1.0
2002-07-25,16.75,17.0,16.15,16.75,10.3121760126376,953500,0.0,1.0
2002-07-24,15.8,17.3,15.7,17.1,10.5276543173793,1478900,0.0,1.0
2002-07-23,16.1,16.68,15.8,16.2,9.97356724804354,932000,0.0,1.0
2002-07-22,16.95,17.47,16.25,16.26,10.0105063859993,901800,0.0,1.0
2002-07-19,17.82,18.17,17.27,17.31,10.6569413002243,573400,0.0,1.0
2002-07-18,17.99,18.54,17.75,17.82,10.9709239728479,402600,0.0,1.0
2002-07-17,18.4,18.73,17.6,17.91,11.0263326797815,673000,0.0,1.0
2002-07-16,18.3,18.68,17.9,18.22,11.2171848925527,416200,0.0,1.0
2002-07-15,18.62,18.71,17.55,18.55,11.4203501513091,912600,0.0,1.0
2002-07-12,18.55,19.04,18.1,18.86,11.6112023640803,441200,0.0,1.0
2002-07-11,19.15,19.2,18.3,18.72,11.5250110421837,789300,0.0,1.0
2002-07-10,19.43,19.73,19.0,19.26,11.8574632837851,699100,0.0,1.0
2002-07-09,19.65,20.05,19.2,19.2,11.8205241458294,509700,0.0,1.0
2002-07-08,19.28,20.08,19.18,19.68,12.1160372494751,376900,0.0,1.0
2002-07-05,19.15,19.62,18.94,19.3,11.8820893757556,288100,0.0,1.0
2002-07-03,18.91,19.48,18.1,18.84,11.5988893180951,904600,0.0,1.0
2002-07-02,19.73,19.82,18.78,18.83,11.5927327951025,586400,0.0,1.0
2002-07-01,19.94,20.26,19.8,19.88,12.2391677093275,468900,0.0,1.0
2002-06-28,20.0,20.16,19.6,19.98,12.3007329392537,606200,0.0,1.0
2002-06-27,19.8,20.05,19.6,19.95,12.2822633702758,690800,0.0,1.0
2002-06-26,19.0,19.74,18.7,19.62,12.0790981115194,722600,0.0,1.0
2002-06-25,20.17,20.25,19.38,19.5,12.005219835608,731200,0.0,1.0
2002-06-24,20.55,20.98,19.75,20.12,12.3869242611504,425300,0.0,1.0
2002-06-21,19.6,20.89,19.6,20.55,12.651654749833,893600,0.0,1.0
2002-06-20,20.4,20.75,20.05,20.05,12.343828600202,667900,0.0,1.0
2002-06-19,20.7,20.95,20.27,20.41,12.5654634279363,308600,0.0,1.0
2002-06-18,21.02,21.53,20.7,20.91,12.8732895775673,642500,0.0,1.0
2002-06-17,20.1,20.99,20.05,20.93,12.8856026235526,713900,0.0,1.0
2002-06-14,19.99,20.2,19.34,20.11,12.3807677381578,452900,0.0,1.0
2002-06-13,19.9,20.41,19.1,20.24,12.4608025370618,496600,0.0,1.0
2002-06-12,20.66,20.67,19.87,20.25,12.4669590600544,582800,0.0,1.0
2002-06-11,20.95,21.84,20.65,20.67,12.7255330257445,886300,0.0,1.0
2002-06-10,21.3,21.6,21.0,21.0,12.9286982845009,335900,0.0,1.0
2002-06-07,21.23,21.48,21.01,21.31,13.1195504972721,400700,0.0,1.0
2002-06-06,21.65,21.65,21.2,21.23,13.0702983133311,376000,0.0,1.0
2002-06-05,21.15,21.85,20.9,21.58,13.2857766180728,359300,0.0,1.0
2002-06-04,21.2,21.7,21.0,21.22,13.0641417903385,383700,0.0,1.0
2002-06-03,21.94,22.73,21.44,21.45,13.2057418191688,774100,0.0,1.0
2002-05-31,20.6,22.06,20.6,21.94,13.5074114458071,815300,0.0,1.0
2002-05-30,20.83,21.2,20.43,20.68,12.7316895487371,337100,0.0,1.0
2002-05-29,21.3,21.58,20.86,21.08,12.9779504684418,395300,0.0,1.0
2002-05-28,21.75,21.81,21.27,21.45,13.2057418191688,374400,0.0,1.0
2002-05-24,22.05,22.15,21.6,21.76,13.39659403194,255300,0.0,1.0
2002-05-23,21.9,22.1,21.57,22.05,13.5751331987259,269900,0.0,1.0
2002-05-22,21.55,22.02,21.0,21.8,13.4212201239104,373700,0.0,1.0
2002-05-21,22.2,22.4,21.33,21.61,13.3042461870507,283000,0.0,1.0
2002-05-20,22.5,22.5,22.0,22.1,13.605915813689,257400,0.0,1.0
2002-05-17,22.55,22.79,22.22,22.5,13.8521767333938,300800,0.0,1.0
2002-05-16,22.68,22.78,22.18,22.44,13.8152375954381,283900,0.0,1.0
2002-05-15,21.8,22.65,21.79,22.48,13.8398636874086,538100,0.0,1.0
2002-05-14,22.27,22.6,22.11,22.17,13.6490114746374,919100,0.0,1.0
2002-05-13,22.2,22.42,22.0,22.27,13.7105767045636,584100,0.0,1.0
2002-05-10,22.46,22.6,22.15,22.15,13.6366984286521,444600,0.0,1.0
2002-05-09,22.2,22.68,22.1,22.52,13.8644897793791,859900,0.165,1.0
2002-05-08,21.5,22.68,21.49,22.66,13.8492104210152,739400,0.0,1.0
2002-05-07,21.15,21.7,20.94,21.39,13.0730190161304,319400,0.0,1.0
2002-05-06,21.9,21.9,21.09,21.1,12.8957784591095,416800,0.0,1.0
2002-05-03,21.7,22.07,21.63,21.94,13.4091649001356,409500,0.0,1.0
2002-05-02,21.75,22.7,21.63,21.94,13.4091649001356,837300,0.0,1.0
2002-05-01,20.97,21.6,20.4,21.51,13.146359936277,719800,0.0,1.0
2002-04-30,20.5,21.48,20.5,21.47,13.1219129628948,726900,0.0,1.0
2002-04-29,20.65,20.98,20.36,20.59,12.5840795484864,467300,0.0,1.0
2002-04-26,20.98,20.98,20.34,20.61,12.5963030351775,433800,0.0,1.0
2002-04-25,20.19,20.99,19.78,20.8,12.712426158743,619000,0.0,1.0
2002-04-24,20.7,20.75,19.95,20.16,12.3212745846278,768800,0.0,1.0
2002-04-23,20.25,20.9,20.1,20.48,12.5168503716854,1138400,0.0,1.0
2002-04-22,19.6,19.72,19.5,19.54,11.9423464972037,288300,0.0,1.0
2002-04-19,20.0,20.2,19.48,19.6,11.979016957277,479000,0.0,1.0
2002-04-18,20.45,20.53,19.71,20.01,12.2295984344446,293400,0.0,1.0
2002-04-17,20.5,20.65,20.35,20.43,12.4862916549576,403500,0.0,1.0
2002-04-16,19.55,20.43,19.55,20.36,12.4435094515388,617800,0.0,1.0
2002-04-15,19.74,19.88,19.38,19.5,11.9178995238215,302900,0.0,1.0
2002-04-12,19.7,19.9,19.54,19.74,12.0645813641147,243600,0.0,1.0
2002-04-11,19.9,19.93,19.6,19.7,12.0401343907325,401900,0.0,1.0
2002-04-10,19.88,20.0,19.8,19.87,12.1440340276069,447700,0.0,1.0
2002-04-09,19.58,20.16,19.5,19.88,12.1501457709524,223300,0.0,1.0
2002-04-08,19.45,19.55,19.2,19.45,11.8873408070938,247700,0.0,1.0
2002-04-05,19.85,19.93,19.2,19.45,11.8873408070938,465700,0.0,1.0
2002-04-04,19.4,20.01,19.4,19.82,12.1134753108791,814000,0.0,1.0
2002-04-03,19.82,19.95,19.12,19.35,11.8262233736383,352400,0.0,1.0
2002-04-02,20.06,20.16,19.84,19.89,12.156257514298,262500,0.0,1.0
2002-04-01,20.09,20.09,19.1,20.07,12.2662688945179,375600,0.0,1.0
2002-03-28,19.5,20.12,19.43,20.06,12.2601571511723,507900,0.0,1.0
2002-03-27,19.63,19.63,19.0,19.36,11.8323351169838,464600,0.0,1.0
2002-03-26,19.05,19.72,19.05,19.18,11.7223237367639,361100,0.0,1.0
2002-03-25,19.87,19.95,18.55,19.01,11.6184240998896,669800,0.0,1.0
2002-03-22,20.05,20.15,19.65,19.76,12.0768048508058,841000,0.0,1.0
2002-03-21,20.74,20.74,20.37,20.47,12.5107386283398,313800,0.0,1.0
2002-03-20,20.75,20.92,20.05,20.75,12.6818674420152,395000,0.0,1.0
2002-03-19,21.0,21.2,20.75,20.99,12.8285492823084,189000,0.0,1.0
2002-03-18,20.9,21.2,20.51,21.0,12.834661025654,291700,0.0,1.0
2002-03-15,21.25,21.3,20.7,20.98,12.8224375389629,539600,0.0,1.0
2002-03-14,21.24,21.24,20.6,20.93,12.7918788222351,343500,0.0,1.0
2002-03-13,21.05,21.1,20.45,20.94,12.7979905655807,394700,0.0,1.0
2002-03-12,20.95,20.95,20.5,20.95,12.8041023089262,391800,0.0,1.0
2002-03-11,21.25,21.45,21.06,21.13,12.9141136891461,285400,0.0,1.0
2002-03-08,21.11,21.35,20.78,21.35,13.0485720427482,423200,0.0,1.0
2002-03-07,20.9,21.3,20.58,21.11,12.901890202455,385700,0.0,1.0
2002-03-06,20.75,21.37,20.7,21.37,13.0607955294393,447200,0.0,1.0
2002-03-05,20.85,20.94,20.45,20.85,12.7429848754707,427900,0.0,1.0
2002-03-04,19.75,21.0,19.72,20.99,12.8285492823084,1417200,0.0,1.0
2002-03-01,19.75,19.97,19.0,19.76,12.0768048508058,651000,0.0,1.0
2002-02-28,19.35,20.0,19.2,19.75,12.0706931074603,768800,0.0,1.0
2002-02-27,19.44,20.0,19.32,19.6,11.979016957277,693300,0.0,1.0
2002-02-26,19.7,19.71,19.07,19.25,11.7651059401828,597500,0.0,1.0
2002-02-25,19.0,19.76,18.95,19.74,12.0645813641147,600500,0.0,1.0
2002-02-22,18.46,19.0,18.22,19.0,11.6123123565441,633400,0.0,1.0
2002-02-21,18.76,18.93,18.4,18.46,11.2822782158844,339400,0.0,1.0
2002-02-20,18.85,18.85,18.39,18.75,11.4595187729053,481200,0.0,1.0
2002-02-19,18.25,18.86,18.21,18.39,11.2394960124655,364400,0.0,1.0
2002-02-15,19.07,19.07,18.5,18.62,11.3800661094132,350600,0.0,1.0
2002-02-14,18.75,18.98,18.63,18.9,11.5511949230886,547300,0.0,1.0
2002-02-13,18.35,18.8,18.1,18.57,11.3495073926854,558300,0.0,1.0
2002-02-12,18.02,18.3,17.99,18.15,11.0928141721723,527400,0.0,1.0
2002-02-11,18.0,18.36,17.91,18.02,11.0133615086802,728000,0.0,1.0
2002-02-08,18.0,18.1,17.65,17.99,10.9950262786436,493400,0.0,1.0
2002-02-07,18.1,18.3,17.92,18.03,11.0194732520258,702000,0.165,1.0
2002-02-06,18.49,18.72,18.0,18.05,10.9316566198991,625400,0.0,1.0
2002-02-05,19.0,19.03,18.51,18.7,11.3253173846047,634000,0.0,1.0
2002-02-04,18.84,19.05,18.51,19.03,11.5251759266859,587500,0.0,1.0
2002-02-01,19.1,19.1,18.54,18.77,11.3677116208037,490300,0.0,1.0
2002-01-31,18.82,19.42,18.63,19.25,11.6584149547401,569100,0.0,1.0
2002-01-30,18.56,19.01,18.35,19.01,11.5130632877719,473000,0.0,1.0
2002-01-29,19.15,19.25,18.6,18.9,11.4464437737448,555700,0.0,1.0
2002-01-28,18.78,19.41,18.66,19.34,11.7129218298532,341200,0.0,1.0
2002-01-25,18.96,18.96,18.53,18.87,11.4282748153738,424800,0.0,1.0
2002-01-24,18.51,18.99,18.2,18.9,11.4464437737448,555600,0.0,1.0
2002-01-23,18.9,18.9,18.0,18.49,11.1981346760075,613500,0.0,1.0
2002-01-22,18.22,18.6,18.0,18.26,11.0588393284963,373500,0.0,1.0
2002-01-18,18.0,18.24,17.56,18.22,11.0346140506683,436200,0.0,1.0
2002-01-17,17.85,18.24,17.77,18.14,10.9861634950122,380000,0.0,1.0
2002-01-16,18.35,18.88,17.65,18.5,11.2041909954645,592300,0.0,1.0
2002-01-15,18.12,18.5,18.11,18.4,11.1436278008944,1051800,0.0,1.0
2002-01-14,18.15,18.17,17.8,17.96,10.8771497447861,312400,0.0,1.0
2002-01-11,18.68,18.7,18.07,18.07,10.9437692588132,387100,0.0,1.0
2002-01-10,19.05,19.36,18.7,18.7,11.3253173846047,989000,0.0,1.0
2002-01-09,18.85,19.34,18.8,19.16,11.603908079627,484900,0.0,1.0
2002-01-08,18.6,18.98,18.51,18.86,11.4222184959168,474800,0.0,1.0
2002-01-07,19.05,19.05,18.39,18.45,11.1739093981795,760200,0.0,1.0
2002-01-04,19.25,19.25,18.6,19.06,11.5433448850569,796000,0.0,1.0
2002-01-03,18.92,18.92,17.95,18.64,11.2889794678626,718900,0.0,1.0
2002-01-02,17.7,17.93,17.26,17.93,10.858980786415,598000,0.0,1.0
2001-12-31,17.83,18.05,17.6,17.86,10.816586550216,390500,0.0,1.0
2001-12-28,18.15,18.28,17.5,18.08,10.9498255782702,258000,0.0,1.0
2001-12-27,17.61,18.0,17.43,18.0,10.9013750226141,441600,0.0,1.0
2001-12-26,17.75,17.8,17.4,17.63,10.6772912027048,286100,0.0,1.0
2001-12-24,17.75,17.77,17.35,17.6,10.6591222443338,127800,0.0,1.0
2001-12-21,16.92,17.6,16.83,17.45,10.5682774524787,547000,0.0,1.0
2001-12-20,17.56,17.56,16.85,16.92,10.2472925212573,333400,0.0,1.0
2001-12-19,17.05,17.55,16.86,17.54,10.6227843275917,598000,0.0,1.0
2001-12-18,17.04,17.3,16.95,17.0,10.2957430769133,613900,0.0,1.0
2001-12-17,17.2,17.36,16.88,17.04,10.3199683547414,596800,0.0,1.0
2001-12-14,16.93,17.24,16.83,16.95,10.2654614796283,607400,0.0,1.0
2001-12-13,17.2,17.32,16.85,17.09,10.3502499520264,673800,0.0,1.0
2001-12-12,17.86,17.98,17.42,17.52,10.6106716886777,473500,0.0,1.0
2001-12-11,17.52,17.74,17.32,17.59,10.6530659248768,303800,0.0,1.0
2001-12-10,17.95,18.04,17.23,17.34,10.5016579384516,415700,0.0,1.0
2001-12-07,18.22,18.22,17.6,18.18,11.0103887728402,775300,0.0,1.0
2001-12-06,18.7,18.7,17.3,17.96,10.8771497447861,2128600,0.0,1.0
2001-12-05,17.78,18.46,17.61,18.46,11.1799657176365,1232600,0.0,1.0
2001-12-04,16.7,17.18,16.5,17.18,10.4047568271395,557700,0.0,1.0
2001-12-03,16.9,16.9,16.5,16.82,10.1867293266872,401900,0.0,1.0
2001-11-30,16.25,16.75,16.19,16.5,9.99292710406293,529400,0.0,1.0
