,PSX_Open,PSX_High,PSX_Low,PSX_Close,PSX_Adj Close,PSX_Volume,PSX_Dividend Amount,PSX_Split Coefficient
2014-12-04,74.33,75.24,73.62,74.97,52.4731652794017,3914586,0.0,1.0
2014-12-03,73.81,75.26,73.79,74.83,52.3751761752385,3270568,0.0,1.0
2014-12-02,71.75,74.29,71.75,73.76,51.6262594505625,5166718,0.0,1.0
2014-12-01,73.0,73.73,71.07,71.86,50.2964073226332,7524333,0.0,1.0
2014-11-28,78.41,78.6,72.76,73.02,51.1083170428426,5301853,0.0,1.0
2014-11-26,79.57,79.65,78.7,79.28,55.4898298432836,4383944,0.0,1.0
2014-11-25,79.76,80.17,79.02,79.54,55.6718096081581,3458691,0.0,1.0
2014-11-24,79.13,79.9,79.06,79.42,55.5878189474468,2976658,0.0,1.0
2014-11-21,79.01,80.32,78.22,79.42,55.5878189474468,5330842,0.0,1.0
2014-11-20,75.52,77.99,75.5,77.83,54.4749426930217,4789859,0.0,1.0
2014-11-19,74.14,76.08,73.79,75.77,53.0331030174772,4721125,0.0,1.0
2014-11-18,73.15,74.54,72.82,73.96,51.7662438850814,4730122,0.0,1.0
2014-11-17,71.79,73.117,71.79,72.78,50.94033572142,4327599,0.0,1.0
2014-11-14,70.94,71.84,70.8,71.78,50.2404135488256,7638911,0.0,1.0
2014-11-13,72.63,72.72,70.22,70.83,49.5754874848609,5418429,0.0,1.0
2014-11-12,72.97,74.21,72.85,73.04,51.1223154862945,3703774,0.5,1.0
2014-11-11,74.89,75.1475,73.23,73.64,51.1918318250031,3975985,0.0,1.0
2014-11-10,75.0,75.6,74.38,74.5,51.789672337897,3332246,0.0,1.0
2014-11-07,75.3,75.59,74.275,74.7,51.9287050153141,5463968,0.0,1.0
2014-11-06,75.18,75.64,74.32,75.42,52.429222654016,4054288,0.0,1.0
2014-11-05,74.9,76.37,73.68,74.74,51.9565115507976,5429520,0.0,1.0
2014-11-04,76.02,76.44,73.48,74.49,51.7827207040261,6013035,0.0,1.0
2014-11-03,78.46,78.85,76.38,76.68,53.3051285217442,5523687,0.0,1.0
2014-10-31,77.7,78.76,76.65,78.5,54.5703258862404,3848811,0.0,1.0
2014-10-30,76.35,77.57,75.63,77.4,53.805646160446,3746968,0.0,1.0
2014-10-29,78.56,78.97,75.61,76.39,53.1035311394893,4319840,0.0,1.0
2014-10-28,75.85,77.72,75.17,77.53,53.8960174007671,7580212,0.0,1.0
2014-10-27,75.65,76.11,74.53,75.48,52.4709324572411,4295452,0.0,1.0
2014-10-24,76.15,76.57,74.85,76.49,53.1730474781978,2924812,0.0,1.0
2014-10-23,76.42,77.07,75.96,76.12,52.9158370249761,3223058,0.0,1.0
2014-10-22,76.75,77.55,75.35,75.39,52.4083677524034,5158029,0.0,1.0
2014-10-21,74.35,77.08,72.93,76.81,53.3954997620653,6745193,0.0,1.0
2014-10-20,71.76,72.9,71.66,72.35,50.2950710556624,3495516,0.0,1.0
2014-10-17,70.69,73.15,70.19,72.21,50.1977481814703,8218504,0.0,1.0
2014-10-16,67.46,70.52,66.12,69.71,48.4598397137557,8930411,0.0,1.0
2014-10-15,69.82,70.86,66.24,67.89,47.1946423492594,11407686,0.0,1.0
2014-10-14,73.52,74.16,70.11,70.59,49.0715834943912,9369236,0.0,1.0
2014-10-13,75.98,77.14,72.85,73.05,50.7816854266225,5176656,0.0,1.0
2014-10-10,76.75,77.73,74.81,76.32,53.0548697023932,4702024,0.0,1.0
2014-10-09,78.97,79.37,76.56,76.61,53.2564670846481,3570366,0.0,1.0
2014-10-08,77.83,79.21,76.52,79.16,55.0291337217171,4384453,0.0,1.0
2014-10-07,77.59,78.8,77.15,77.35,53.7708879910917,3654549,0.0,1.0
2014-10-06,77.7,78.12,76.7,77.35,53.7708879910917,2580065,0.0,1.0
2014-10-03,78.23,78.28,77.04,77.64,53.9724853733466,4846210,0.0,1.0
2014-10-02,79.18,79.39,75.94,77.76,54.0559049797969,8948755,0.0,1.0
2014-10-01,81.31,82.0,79.56,79.63,55.3558605136475,4192316,0.0,1.0
2014-09-30,81.5,81.88,80.68,81.31,56.5237350039517,5203333,0.0,1.0
2014-09-29,81.37,82.3,81.08,81.77,56.8435101620112,2076417,0.0,1.0
2014-09-26,81.6,82.52,81.6,82.23,57.1632853200707,3274516,0.0,1.0
2014-09-25,82.83,82.83,81.74,81.74,56.8226552603986,2419727,0.0,1.0
2014-09-24,82.95,83.34,81.611,82.69,57.4830604781302,2491147,0.0,1.0
2014-09-23,83.85,84.845,83.14,83.26,57.8793036087691,2111939,0.0,1.0
2014-09-22,85.5,85.525,83.69,83.84,58.282498373279,2498812,0.0,1.0
2014-09-19,86.04,86.38,85.58,85.75,59.610260442613,3614200,0.0,1.0
2014-09-18,85.71,86.39,85.37,85.89,59.707583316805,3497400,0.0,1.0
2014-09-17,85.94,86.38,85.2935,85.69,59.5685506393878,4135200,0.0,1.0
2014-09-16,83.78,86.68,83.5,85.78,59.6311153442255,5205500,0.0,1.0
2014-09-15,83.04,84.02,82.69,83.9,58.3242081765041,2412600,0.0,1.0
2014-09-12,83.88,84.24,82.5535,83.02,57.7124643958685,2782700,0.0,1.0
2014-09-11,84.58,85.11,83.57,84.01,58.4006761490836,3313500,0.0,1.0
2014-09-10,86.13,86.41,83.9,85.14,59.1862107764906,4590100,0.0,1.0
2014-09-09,87.0,87.54,85.95,86.47,60.1107780813148,2486700,0.0,1.0
2014-09-08,87.45,87.6,87.02,87.06,60.5209244796954,1977200,0.0,1.0
2014-09-05,86.94,87.66,86.06,87.51,60.8337480038841,2236800,0.0,1.0
2014-09-04,87.22,87.87,86.54,86.88,60.39579507002,3332000,0.0,1.0
2014-09-03,87.2,87.98,86.8,87.24,60.6460538893709,2881000,0.0,1.0
2014-09-02,86.91,87.2,86.02,86.95,60.444456507116,2376000,0.0,1.0
2014-08-29,86.58,87.15,86.445,87.02,60.493117944212,2150300,0.0,1.0
2014-08-28,86.03,86.92,85.82,86.61,60.2081009555068,1188200,0.0,1.0
2014-08-27,86.7,87.0,86.03,86.44,60.0899231797022,1824500,0.0,1.0
2014-08-26,86.87,87.1,86.26,86.67,60.2498107587319,1854500,0.0,1.0
2014-08-25,86.38,87.1,86.12,86.9,60.4096983377617,1855000,0.0,1.0
2014-08-22,86.05,86.28,85.47,86.09,59.8466159942221,1633900,0.0,1.0
2014-08-21,86.7,86.724,86.01,86.24,59.950890502285,1749500,0.0,1.0
2014-08-20,85.99,86.79,85.65,86.6,60.2011493216359,2128300,0.0,1.0
2014-08-19,85.61,86.4,85.34,86.09,59.8466159942221,2645200,0.0,1.0
2014-08-18,84.27,86.08,84.27,85.61,59.5129375684209,3347700,0.0,1.0
2014-08-15,83.85,84.37,83.5,83.79,58.2477402039247,4763500,0.0,1.0
2014-08-14,82.95,83.91,82.55,83.69,58.1782238652161,2849900,0.0,1.0
2014-08-13,82.56,82.88,81.972,82.78,57.5456251829679,2411200,0.5,1.0
2014-08-12,82.58,82.93,82.14,82.56,57.0481125733169,2113300,0.0,1.0
2014-08-11,83.51,83.85,82.3,82.39,56.9306443182604,2293700,0.0,1.0
2014-08-08,82.0,83.17,81.31,83.05,57.3866975437739,2290400,0.0,1.0
2014-08-07,82.5,83.03,81.17,81.52,56.3294832482654,2532100,0.0,1.0
2014-08-06,80.75,82.9,80.75,82.28,56.8546354473415,2730200,0.0,1.0
2014-08-05,81.44,81.65,80.58,81.01,55.977078483096,2735500,0.0,1.0
2014-08-04,80.81,82.04,80.2382,81.88,56.5782395530909,2934400,0.0,1.0
2014-08-01,80.81,82.04,80.2382,81.88,56.5782395530909,4488000,0.0,1.0
2014-07-31,81.14,82.51,80.56,81.11,56.0461774566586,3120000,0.0,1.0
2014-07-30,82.19,83.41,81.31,81.72,56.4676811953907,2664700,0.0,1.0
2014-07-29,82.92,83.25,82.47,82.47,56.9859234971105,3163300,0.0,1.0
2014-07-28,83.0,83.0,81.66,82.61,57.0826620600982,2359500,0.0,1.0
2014-07-25,82.14,82.87,81.83,82.65,57.1103016495233,2064000,0.0,1.0
2014-07-24,81.73,82.83,81.3,82.1,56.7302572949288,3517400,0.0,1.0
2014-07-23,80.55,81.73,80.45,81.27,56.1567358143588,2118400,0.0,1.0
2014-07-22,80.74,81.15,80.24,80.5,55.6246737179265,2733900,0.0,1.0
2014-07-21,80.4,80.8,80.0,80.16,55.3897372078135,2102800,0.0,1.0
2014-07-18,79.91,81.04,79.45,80.86,55.873430022752,3127200,0.0,1.0
2014-07-17,80.4,80.98,79.4,79.54,54.9613235717251,2370200,0.0,1.0
2014-07-16,81.21,81.87,80.408,80.84,55.8596102280395,2888000,0.0,1.0
2014-07-15,79.74,81.5,79.42,81.12,56.0530873540149,8653600,0.0,1.0
2014-07-14,80.88,80.9,79.63,79.95,55.244629363332,8384700,0.0,1.0
2014-07-11,79.55,80.55,79.505,80.29,55.479565873445,2235200,0.0,1.0
2014-07-10,78.72,80.09,78.685,79.73,55.0926116214942,2722600,0.0,1.0
2014-07-09,79.66,80.19,78.533,79.81,55.1478908003443,3278400,0.0,1.0
2014-07-08,80.31,80.53,79.03,79.28,54.7816662404623,3010600,0.0,1.0
2014-07-07,81.33,81.44,79.94,80.5,55.6246737179265,2226500,0.0,1.0
2014-07-03,81.2,81.95,81.0,81.5,56.3156634535529,1712300,0.0,1.0
2014-07-02,80.64,81.51,80.6,81.0,55.9701685857397,2437000,0.0,1.0
2014-07-01,80.6,80.83,79.94,80.6,55.6937726914891,3127100,0.0,1.0
2014-06-30,81.06,81.19,80.05,80.43,55.5763044364327,3405900,0.0,1.0
2014-06-27,81.6801,82.07,81.02,81.49,56.3087535561966,5490200,0.0,1.0
2014-06-26,81.92,82.46,81.09,82.1,56.7302572949288,5304200,0.0,1.0
2014-06-25,80.95,82.66,79.16,81.36,56.2189248905652,10144700,0.0,1.0
2014-06-24,86.02,87.05,84.67,84.94,58.6926681441078,2801900,0.0,1.0
2014-06-23,86.25,86.82,85.92,86.33,59.6531438766285,2316700,0.0,1.0
2014-06-20,85.59,86.28,85.25,85.94,59.3836578797342,7281900,0.0,1.0
2014-06-19,84.71,85.54,84.62,85.26,58.9137848595082,2950200,0.0,1.0
2014-06-18,83.88,84.55,82.93,84.5,58.3886326604322,2617000,0.0,1.0
2014-06-17,83.01,84.1,82.5,84.07,58.0915070741128,2965900,0.0,1.0
2014-06-16,83.52,83.65,82.94,83.44,57.6561835406682,2279700,0.0,1.0
2014-06-13,82.8,83.57,82.4,83.49,57.6907330274495,4330000,0.0,1.0
2014-06-12,83.37,83.71,82.43,82.8,57.2139501098672,2879000,0.0,1.0
2014-06-11,82.36,83.16,82.19,82.89,57.2761391860736,2355300,0.0,1.0
2014-06-10,83.6,83.9,82.44,82.83,57.234679801936,2355000,0.0,1.0
2014-06-09,84.18,84.51,83.34,83.73,57.8565705639998,2308600,0.0,1.0
2014-06-06,83.95,84.6,83.55,84.36,58.2918940974445,2492800,0.0,1.0
2014-06-05,84.07,84.64,83.42,83.52,57.7114627195183,3736300,0.0,1.0
2014-06-04,84.06,84.66,83.55,83.7,57.835840871931,2449600,0.0,1.0
2014-06-03,84.89,85.18,84.38,84.54,58.4162722498572,2335700,0.0,1.0
2014-06-02,84.99,85.45,84.41,85.24,58.8999650647957,2520000,0.0,1.0
2014-05-30,84.36,85.12,84.17,84.79,58.5890196837638,4139400,0.0,1.0
2014-05-29,83.24,84.41,82.82,84.32,58.2642545080194,2451600,0.0,1.0
2014-05-28,82.05,83.45,82.04,82.99,57.3452381596363,3488700,0.0,1.0
2014-05-27,82.26,82.41,81.46,82.18,56.7855364737789,3004300,0.0,1.0
2014-05-23,82.35,82.71,82.03,82.03,56.6818880134349,2540600,0.0,1.0
2014-05-22,81.69,82.86,81.59,82.38,56.9237344209042,2433300,0.0,1.0
2014-05-21,82.24,82.62,80.9,81.59,56.3778525297593,6323700,0.0,1.0
2014-05-20,82.45,83.24,81.86,81.97,56.6404286292973,2316600,0.0,1.0
2014-05-19,81.99,83.1,81.86,82.73,57.1655808283734,2907900,0.0,1.0
2014-05-16,81.85,82.37,81.23,81.86,56.5644197583784,2305200,0.0,1.0
2014-05-15,83.0099,83.0099,81.29,82.01,56.6680682187224,11581500,0.5,1.0
2014-05-14,84.06,84.68,82.96,83.56,57.3892107666518,3143600,0.0,1.0
2014-05-13,83.78,84.74,83.47,84.26,57.8699724652715,2566700,0.0,1.0
2014-05-12,82.64,84.08,82.56,83.54,57.3754747181198,3181100,0.0,1.0
2014-05-09,82.72,83.187,80.82,81.91,56.2559867627627,3687700,0.0,1.0
2014-05-08,84.21,84.75,82.49,82.92,56.9496572136282,3057500,0.0,1.0
2014-05-07,84.67,85.25,83.47,85.03,58.3988103337531,2584100,0.0,1.0
2014-05-06,84.1299,85.42,83.66,84.26,57.8699724652715,2669000,0.0,1.0
2014-05-05,83.14,83.99,82.65,83.93,57.6433276644936,2101300,0.0,1.0
2014-05-02,83.99,84.55,83.43,83.53,57.3686066938538,2095700,0.0,1.0
2014-05-01,83.27,84.67,83.09,84.05,57.7257439556856,2602300,0.0,1.0
2014-04-30,83.91,84.5,83.11,83.22,57.155697941608,2860200,0.0,1.0
2014-04-29,84.53,84.85,83.34,83.75,57.5197032277057,2732500,0.0,1.0
2014-04-28,82.89,84.4,81.87,84.05,57.7257439556856,3864300,0.0,1.0
2014-04-25,82.53,83.1,82.03,82.59,56.7230124128503,2544900,0.0,1.0
2014-04-24,82.6,83.05,81.761,82.57,56.7092763643183,2592200,0.0,1.0
2014-04-23,81.85,82.95,81.5,82.3,56.5238397091365,2077200,0.0,1.0
2014-04-22,81.33,82.47,80.73,81.98,56.3040629326247,2987200,0.0,1.0
2014-04-21,80.36,82.15,80.19,81.82,56.1941745443687,2938800,0.0,1.0
2014-04-17,80.67,81.35,80.0,80.28,55.1364988074056,4512100,0.0,1.0
2014-04-16,79.42,81.15,78.6304,81.11,55.7065448214831,3800900,0.0,1.0
2014-04-15,77.76,78.71,76.74,78.68,54.0376149248464,3647700,0.0,1.0
2014-04-14,77.11,78.03,76.64,78.01,53.5774572990248,2673900,0.0,1.0
2014-04-11,76.63,78.06,76.18,76.75,52.7120862415094,5550200,0.0,1.0
2014-04-10,78.27,79.38,76.67,76.69,52.6708780959135,3875400,0.0,1.0
2014-04-09,78.03,78.71,77.23,78.33,53.7972340755366,2515700,0.0,1.0
2014-04-08,78.06,78.67,77.01,77.56,53.268396207055,3338900,0.0,1.0
2014-04-07,79.1,79.95,77.88,77.95,53.5362491534288,3224400,0.0,1.0
2014-04-04,81.01,81.425,79.15,79.57,54.6488690845199,3315400,0.0,1.0
2014-04-03,79.67,80.91,79.67,80.6,55.3562755839174,3319400,0.0,1.0
2014-04-02,79.17,79.5,77.89,79.24,54.4222242837421,3083000,0.0,1.0
2014-04-01,77.22,79.64,76.93,79.58,54.6557371087859,4031200,0.0,1.0
2014-03-31,77.3,77.5601,76.87,77.06,52.9249949937553,3071500,0.0,1.0
2014-03-28,77.0,77.4,76.51,76.65,52.6434059988495,3014100,0.0,1.0
2014-03-27,77.29,77.67,76.73,76.86,52.7876345084354,3430600,0.0,1.0
2014-03-26,78.47,78.8,76.92,77.21,53.0280153577452,2657000,0.0,1.0
2014-03-25,77.24,78.74,77.24,78.2,53.7079497600787,3040600,0.0,1.0
2014-03-24,78.37,78.7,77.0231,77.42,53.1722438673311,3287000,0.0,1.0
2014-03-21,80.12,80.12,77.82,77.95,53.5362491534288,4624400,0.0,1.0
2014-03-20,78.07,78.96,77.53,78.5,53.9139904880585,3108200,0.0,1.0
2014-03-19,80.24,80.25,77.92,78.43,53.8659143181965,2894800,0.0,1.0
2014-03-18,79.32,80.36,78.911,80.35,55.1845749772675,3002000,0.0,1.0
2014-03-17,78.86,79.72,78.74,79.35,54.4977725506681,2640700,0.0,1.0
2014-03-14,78.03,79.41,78.0,78.69,54.0444829491124,2751000,0.0,1.0
2014-03-13,80.07,80.39,77.725,78.14,53.6667416144827,3439100,0.0,1.0
2014-03-12,79.09,80.29,79.06,80.0,54.9441941279577,3437700,0.0,1.0
2014-03-11,78.63,79.38,78.01,79.08,54.3123358954862,3068100,0.0,1.0
2014-03-10,78.0,79.2,77.822,78.66,54.0238788763144,2371900,0.0,1.0
2014-03-07,78.5,78.78,77.35,78.08,53.6255334688867,2243500,0.0,1.0
2014-03-06,76.98,78.79,76.95,78.14,53.6667416144827,3699300,0.0,1.0
2014-03-05,75.8,76.93,75.45,76.81,52.7532943871054,2815300,0.0,1.0
2014-03-04,75.55,76.2,74.9,76.08,52.2519286156878,2380300,0.0,1.0
2014-03-03,74.65,75.77,74.3709,74.86,51.4140296552364,2672200,0.0,1.0
2014-02-28,74.78,78.8934,74.38,74.86,51.4140296552364,4209000,0.0,1.0
2014-02-27,76.48,76.8,74.33,74.74,51.3316133640445,5635900,0.0,1.0
2014-02-26,77.44,77.93,76.45,76.76,52.7189542657754,3384100,0.0,1.0
2014-02-25,76.23,78.31,75.9,77.53,53.247792134257,4201700,0.0,1.0
2014-02-24,75.01,77.771,75.01,76.25,52.3686850282097,3631400,0.0,1.0
2014-02-21,75.08,75.69,74.81,74.95,51.4758418736304,3210500,0.0,1.0
2014-02-20,75.02,75.76,74.75,75.29,51.7093546986742,3164800,0.0,1.0
2014-02-19,75.22,76.95,75.02,75.27,51.6956186501422,3700300,0.0,1.0
2014-02-18,76.21,76.99,75.27,75.38,51.7711669170682,2813700,0.0,1.0
2014-02-14,74.47,75.98,74.26,75.93,52.1489082516979,2408700,0.0,1.0
2014-02-13,72.75,74.92,72.63,74.65,51.2698011456505,3234400,0.39,1.0
2014-02-12,74.17,74.6,73.36,73.64,50.3132750048735,3045200,0.0,1.0
2014-02-11,72.3,74.26,72.24,74.09,50.6207298358375,3711500,0.0,1.0
2014-02-10,74.35,74.69,72.03,72.27,49.3772458528274,3743600,0.0,1.0
2014-02-07,73.7,74.43,72.91,74.28,50.7505440978001,3310400,0.0,1.0
2014-02-06,71.3,73.62,70.89,73.3,50.0809757992562,5388900,0.0,1.0
2014-02-05,70.75,71.55,69.11,70.67,48.2840731205107,6071000,0.0,1.0
2014-02-04,71.51,71.75,68.7801,71.14,48.6051926106287,4647500,0.0,1.0
2014-02-03,73.12,73.58,71.14,71.36,48.7555038613223,5620300,0.0,1.0
2014-01-31,73.1,74.58,72.75,73.09,49.9374968781396,5799800,0.0,1.0
2014-01-30,74.44,74.97,73.37,73.56,50.2586163682577,4595300,0.0,1.0
2014-01-29,74.03,76.9,70.81,74.18,50.6822208020304,5942000,0.0,1.0
2014-01-28,73.92,75.46,73.92,75.08,51.2971304639585,2792000,0.0,1.0
2014-01-27,74.57,75.7,73.78,74.9,51.1741485315728,3408300,0.0,1.0
2014-01-24,76.22,76.35,73.6,74.44,50.8598613710318,4712700,0.0,1.0
2014-01-23,77.52,78.1,76.04,77.2,52.745584334278,4105600,0.0,1.0
2014-01-22,77.3,77.6,76.09,77.1,52.6772610385082,2748300,0.0,1.0
2014-01-21,76.03,77.4,76.03,76.9,52.5406144469686,2792000,0.0,1.0
2014-01-17,74.87,76.62,74.85,76.02,51.9393694441945,3901600,0.0,1.0
2014-01-16,75.31,75.73,74.67,75.39,51.5089326808448,3231900,0.0,1.0
2014-01-15,76.5,76.525,74.75,75.54,51.6114176244995,3697800,0.0,1.0
2014-01-14,76.15,76.71,75.8,76.49,52.2604889343125,3359100,0.0,1.0
2014-01-13,78.2,78.2,75.49,75.81,51.7958905230779,3046300,0.0,1.0
2014-01-10,78.39,78.9999,77.24,78.0,53.2921707004363,3019900,0.0,1.0
2014-01-09,77.01,78.25,76.884,78.13,53.3809909849371,4187400,0.0,1.0
2014-01-08,77.25,77.41,76.15,76.87,52.5201174582377,4492200,0.0,1.0
2014-01-07,77.07,77.83,76.67,77.02,52.6226024018924,4005700,0.0,1.0
2014-01-06,76.51,77.49,76.4,77.01,52.6157700723154,2815600,0.0,1.0
2014-01-03,76.36,76.99,76.15,76.29,52.1238423427729,1958200,0.0,1.0
2014-01-02,77.17,77.32,76.36,76.45,52.2331596160046,2846700,0.0,1.0
2013-12-31,75.27,77.29,75.18,77.13,52.6977580272392,2993900,0.0,1.0
2013-12-30,75.01,75.6,74.691,74.72,51.0511665991872,2252200,0.0,1.0
2013-12-27,75.14,75.18,74.19,74.75,51.0716635879182,1688800,0.0,1.0
2013-12-26,75.0,75.29,74.68,75.12,51.3244597822664,1187000,0.0,1.0
2013-12-24,74.74,74.97,74.29,74.74,51.0648312583412,1065000,0.0,1.0
2013-12-23,74.5,75.39,74.28,74.41,50.8393643823009,2556800,0.0,1.0
2013-12-20,73.2,74.53,73.05,74.03,50.5797358583757,4906800,0.0,1.0
2013-12-19,73.55,74.39,72.7,72.92,49.821347275331,3505000,0.0,1.0
2013-12-18,72.56,74.12,72.21,73.98,50.5455742104908,3960900,0.0,1.0
2013-12-17,72.61,73.27,72.25,72.6,49.6027127288677,2438200,0.0,1.0
2013-12-16,71.68,73.26,71.53,72.61,49.6095450584446,2741600,0.0,1.0
2013-12-13,71.25,72.02,70.57,71.6,48.9194797711698,2711400,0.0,1.0
2013-12-12,70.8,71.69,70.44,71.22,48.6598512472446,2773000,0.0,1.0
2013-12-11,71.64,71.69,70.29,70.85,48.4070550528963,3890300,0.0,1.0
2013-12-10,71.25,72.435,69.54,71.61,48.9263121007467,4233700,0.0,1.0
2013-12-09,72.3,73.17,71.7,71.83,49.0766233514403,4297300,0.0,1.0
2013-12-06,70.33,72.5,70.0,71.24,48.6735159063985,5174200,0.0,1.0
2013-12-05,69.82,70.5,69.17,69.73,47.6418341402747,3978800,0.0,1.0
2013-12-04,69.7,70.48,68.33,69.59,47.546181526197,5377100,0.0,1.0
2013-12-03,71.06,71.27,69.54,70.6,48.2362468134719,4299300,0.0,1.0
2013-12-02,70.0,71.75,69.67,71.36,48.7555038613223,3900900,0.0,1.0
2013-11-29,70.03,70.72,69.41,69.61,47.5598461853509,1688100,0.0,1.0
2013-11-27,68.6,71.0,68.4,70.12,47.9082949937769,4526400,0.0,1.0
2013-11-26,68.79,69.23,68.13,68.75,46.9722658417307,3094400,0.0,1.0
2013-11-25,68.48,69.35,68.13,68.64,46.897110216384,2808300,0.0,1.0
2013-11-22,67.85,68.8,67.54,68.48,46.7877929431523,3108000,0.0,1.0
2013-11-21,67.06,67.64,65.84,67.5,46.1182246446084,2933400,0.0,1.0
2013-11-20,68.22,68.39,66.8,67.03,45.7971051544904,2923500,0.0,1.0
2013-11-19,67.14,68.54,66.92,67.77,46.3026975431868,3246100,0.0,1.0
2013-11-18,67.62,68.05,67.05,67.21,45.920087086876,2723300,0.0,1.0
2013-11-15,67.3,67.62,66.52,67.1,45.8449314615292,4106300,0.0,1.0
2013-11-14,66.24,68.36,66.23,67.56,46.1592186220702,4088500,0.0,1.0
2013-11-13,65.28,66.06,64.53,66.05,45.1275368559464,3427000,0.0,1.0
2013-11-12,64.93,66.23,64.83,65.41,44.6902677630198,3229900,0.39,1.0
2013-11-11,65.15,65.58,64.79,65.49,44.4797209088171,2437700,0.0,1.0
2013-11-08,63.92,65.39,63.656,65.36,44.3914270667321,3252600,0.0,1.0
2013-11-07,64.28,64.86,63.62,63.84,43.3590682977383,3084200,0.0,1.0
2013-11-06,64.75,65.56,64.15,64.36,43.7122436660783,2979500,0.0,1.0
2013-11-05,64.25,64.81,63.62,64.27,43.6511171600194,3184100,0.0,1.0
2013-11-04,64.28,64.54,63.39,64.44,43.7665783381306,2728600,0.0,1.0
2013-11-01,64.47,64.83,63.29,64.13,43.5560314839279,2746900,0.0,1.0
2013-10-31,64.98,65.53,64.4124,64.43,43.7597865041241,3786300,0.0,1.0
2013-10-30,64.1,65.64,63.054,65.23,44.3031332246471,4687500,0.0,1.0
2013-10-29,63.39,64.32,63.23,64.14,43.5628233179345,3213300,0.0,1.0
2013-10-28,63.77,64.42,63.14,63.28,42.9787255933722,3067700,0.0,1.0
2013-10-25,63.32,63.721,62.75,63.4,43.0602276014506,2206800,0.0,1.0
2013-10-24,64.54,64.6,62.7,63.23,42.9447664233395,4248900,0.0,1.0
2013-10-23,64.37,65.4,64.33,64.66,43.9159986862744,4215000,0.0,1.0
2013-10-22,64.34,65.24,64.16,64.88,44.0654190344183,4264700,0.0,1.0
2013-10-21,63.77,64.19,63.49,63.91,43.4066111357841,2985500,0.0,1.0
2013-10-18,62.51,63.5,62.25,63.48,43.1145622735029,3813800,0.0,1.0
2013-10-17,60.57,62.39,60.5,62.22,42.2587911886792,3405000,0.0,1.0
2013-10-16,60.02,60.75,59.86,60.73,41.246807921705,2993300,0.0,1.0
2013-10-15,60.39,60.85,59.34,59.5,40.4114123389008,3602600,0.0,1.0
2013-10-14,59.57,60.72,59.25,60.48,41.0770120715416,2891900,0.0,1.0
2013-10-11,58.55,60.81,58.47,59.93,40.703461201182,5680300,0.0,1.0
2013-10-10,57.67,58.79,57.62,58.57,39.7797717762928,4396700,0.0,1.0
2013-10-09,56.82,57.2775,56.51,56.9,38.645535497201,3466300,0.0,1.0
2013-10-08,57.92,58.09,56.5,56.89,38.6387436631944,4211400,0.0,1.0
2013-10-07,58.76,58.9,57.9,57.9,39.3247188978548,3345300,0.0,1.0
2013-10-04,59.0,59.35,58.39,59.17,40.1872818166851,3550700,0.0,1.0
2013-10-03,58.86,59.83,58.6,59.56,40.4521633429401,4244400,0.0,1.0
2013-10-02,57.59,59.31,57.33,59.18,40.1940736506916,4150400,0.0,1.0
2013-10-01,57.65,58.2195,57.19,57.9,39.3247188978548,2600600,0.0,1.0
2013-09-30,58.01,58.09,56.88,57.82,39.2703842258025,4407300,0.0,1.0
2013-09-27,58.1,58.87,58.1,58.53,39.7526044402667,3027700,0.0,1.0
2013-09-26,58.01,59.0,58.01,58.48,39.718645270234,2709400,0.0,1.0
2013-09-25,57.82,58.55,57.528,58.05,39.4265964079528,3049500,0.0,1.0
2013-09-24,57.24,58.55,57.03,57.77,39.2364250557698,3430500,0.0,1.0
2013-09-23,57.73,57.73,56.9,57.41,38.9919190315344,3067700,0.0,1.0
2013-09-20,58.2112,59.3,57.69,57.93,39.3450943998744,4944400,0.0,1.0
2013-09-19,58.34,59.21,57.9,58.15,39.4945147480182,4667700,0.0,1.0
2013-09-18,56.05,57.5,56.0201,57.25,38.8832496874298,3873300,0.0,1.0
2013-09-17,56.71,56.8,55.81,56.05,38.0682296066452,3885000,0.0,1.0
2013-09-16,57.62,57.698,56.71,56.83,38.5979926591552,2521900,0.0,1.0
2013-09-13,56.64,57.73,56.57,57.13,38.8017476793514,2420800,0.0,1.0
2013-09-12,56.99,57.34,56.33,56.45,38.3399029669068,2662700,0.0,1.0
2013-09-11,56.83,57.03,56.06,56.93,38.6659109992206,2597300,0.0,1.0
2013-09-10,57.44,57.44,56.68,56.79,38.5708253231291,3476500,0.0,1.0
2013-09-09,57.07,57.92,57.02,57.47,39.0326700355736,3102600,0.0,1.0
2013-09-06,57.91,58.11,56.9,57.42,38.998710865541,2800400,0.0,1.0
2013-09-05,58.68,59.1,57.79,57.8,39.2568005577894,3849800,0.0,1.0
2013-09-04,57.92,59.32,57.58,59.03,40.0921961405936,4079400,0.0,1.0
2013-09-03,57.76,58.44,57.33,58.11,39.4673474119921,3045700,0.0,1.0
2013-08-30,57.95,58.5,56.945,57.1,38.7813721773317,2661100,0.0,1.0
2013-08-29,57.87,58.47,57.38,57.72,39.2024658857371,2119000,0.0,1.0
2013-08-28,57.2,58.3,57.2,58.03,39.4130127399398,2220300,0.0,1.0
2013-08-27,57.71,58.0,57.09,57.1,38.7813721773317,2979300,0.0,1.0
2013-08-26,58.17,59.09,57.88,58.13,39.4809310800051,2843800,0.0,1.0
2013-08-23,58.45,59.24,57.94,58.11,39.4673474119921,2951800,0.0,1.0
