,SAIC_Open,SAIC_High,SAIC_Low,SAIC_Close,SAIC_Adj Close,SAIC_Volume,SAIC_Dividend Amount,SAIC_Split Coefficient
2020-10-16,79.96,82.185,79.56,81.17,76.8118895499224,554058,0.0,1.0
2020-10-15,79.28,80.22,78.98,79.5,75.2315537664017,465737,0.37,1.0
2020-10-14,81.84,82.6,80.36,80.72,76.0321900591454,307875,0.0,1.0
2020-10-13,82.14,83.245,81.83,81.89,77.1342423679809,462037,0.0,1.0
2020-10-12,80.77,82.64,80.285,82.16,77.3885621315583,378733,0.0,1.0
2020-10-09,80.98,81.45,80.06,80.1,75.4481965279677,407007,0.0,1.0
2020-10-08,81.01,81.69,80.095,80.25,75.5894852855107,334363,0.0,1.0
2020-10-07,80.7,81.3,79.79,79.87,75.2315537664017,343451,0.0,1.0
2020-10-06,80.41,82.63,79.98,80.2,75.5423890329963,355479,0.0,1.0
2020-10-05,79.81,80.605,79.26,79.9,75.2598115179103,519474,0.0,1.0
2020-10-02,77.45,79.84,77.19,79.22,74.6193024837153,358345,0.0,1.0
2020-10-01,78.78,79.27,78.1,78.89,74.3084672171207,594302,0.0,1.0
2020-09-30,78.79,79.29,77.94,78.42,73.8657624434859,564927,0.0,1.0
2020-09-29,79.72,80.2675,78.08,78.6,74.0353089525375,696068,0.0,1.0
2020-09-28,79.0,79.97,78.64,79.87,75.2315537664017,509710,0.0,1.0
2020-09-25,76.19,78.67,76.15,77.99,73.4607346718626,605499,0.0,1.0
2020-09-24,75.74,77.69,74.835,76.71,72.2550706074956,421177,0.0,1.0
2020-09-23,78.4,78.94,75.53,75.57,71.1812760501687,450347,0.0,1.0
2020-09-22,76.76,78.44,76.39,78.34,73.790408439463,417590,0.0,1.0
2020-09-21,75.46,76.61,74.64,76.46,72.0195893449239,470639,0.0,1.0
2020-09-18,78.07,78.26,75.48,76.7,72.2456513569928,2271200,0.0,1.0
2020-09-17,77.9,79.01,77.16,78.06,73.5266694253827,370886,0.0,1.0
2020-09-16,79.88,80.43,78.61,78.8,74.2236939625949,424883,0.0,1.0
2020-09-15,79.5,80.06,78.46,78.93,74.3461442191322,404058,0.0,1.0
2020-09-14,77.77,79.7,77.77,78.72,74.148339958572,464811,0.0,1.0
2020-09-11,77.32,77.67,76.19,77.02,72.5470673730845,551684,0.0,1.0
2020-09-10,79.33,79.79,76.57,76.92,72.4528748680558,561915,0.0,1.0
2020-09-09,79.52,79.835,78.12,79.0,74.4120789726522,596480,0.0,1.0
2020-09-08,80.03,81.82,78.78,78.84,74.2613709646064,809291,0.0,1.0
2020-09-04,83.93,83.93,79.88,82.13,77.3603043800497,739789,0.0,1.0
2020-09-03,81.52,84.29,79.955,83.18,78.3493256828508,1159207,0.0,1.0
2020-09-02,83.22,85.13,82.5,84.93,79.9976945208526,841673,0.0,1.0
2020-09-01,83.38,83.38,82.0,82.8,77.9913941637418,474276,0.0,1.0
2020-08-31,83.44,83.95,82.53,83.46,78.6130646969311,707721,0.0,1.0
2020-08-28,83.57,83.57,81.46,83.03,78.2080369253078,398184,0.0,1.0
2020-08-27,82.14,84.12,81.815,83.27,78.4340989373766,820846,0.0,1.0
2020-08-26,82.66,82.66,80.25,81.45,76.7197953458547,606638,0.0,1.0
2020-08-25,84.17,84.6634,82.05,82.47,77.6805588971472,381631,0.0,1.0
2020-08-24,83.43,84.5,82.98,83.51,78.6601609494454,559358,0.0,1.0
2020-08-21,84.14,84.76,82.61,82.8,77.9913941637418,387782,0.0,1.0
2020-08-20,84.9,85.125,83.73,83.86,78.9898347170458,395426,0.0,1.0
2020-08-19,84.52,86.24,84.52,85.24,80.2896912864415,335586,0.0,1.0
2020-08-18,83.28,85.615,83.0,84.69,79.7716325087838,478805,0.0,1.0
2020-08-17,86.18,86.28,83.48,83.59,78.7355149534684,478343,0.0,1.0
2020-08-14,84.54,87.38,84.24,86.18,81.175100833711,538125,0.0,1.0
2020-08-13,83.88,86.1,83.751,84.98,80.0447907733669,525175,0.0,1.0
2020-08-12,85.85,86.0,84.01,84.46,79.5549897472178,451655,0.0,1.0
2020-08-11,84.5,86.55,84.5,85.31,80.3556260399615,586674,0.0,1.0
2020-08-10,83.18,84.905,83.18,83.9,79.0275117190573,365703,0.0,1.0
2020-08-07,81.1,83.38,80.66,83.26,78.4246796868737,453741,0.0,1.0
2020-08-06,80.08,81.08,79.76,81.05,76.34302532574,522892,0.0,1.0
2020-08-05,81.41,81.65,79.86,80.38,75.7119355420479,431710,0.0,1.0
2020-08-04,81.38,81.695,80.08,80.89,76.1923173176942,464476,0.0,1.0
2020-08-03,80.34,81.64,79.98,81.29,76.5690873378089,599576,0.0,1.0
2020-07-31,77.56,80.07,77.21,79.98,75.3351655219332,632880,0.0,1.0
2020-07-30,76.09,78.15,75.685,78.04,73.507830924377,482920,0.0,1.0
2020-07-29,76.58,77.865,76.31,77.42,72.9238373931992,397178,0.0,1.0
2020-07-28,77.55,77.825,76.36,76.43,71.9913315934153,503440,0.0,1.0
2020-07-27,76.25,77.87,75.89,77.84,73.3194459143196,570197,0.0,1.0
2020-07-24,75.09,76.57,75.09,76.35,71.9159775893924,619728,0.0,1.0
2020-07-23,76.32,77.19,75.16,75.72,71.3225648077117,385017,0.0,1.0
2020-07-22,75.04,77.02,74.21,76.52,72.0761048479411,758097,0.0,1.0
2020-07-21,72.68,73.83,72.11,72.48,68.2707276447827,488359,0.0,1.0
2020-07-20,71.61,72.45,71.41,72.28,68.0823426347254,221274,0.0,1.0
2020-07-17,72.26,72.32,71.14,71.9,67.7244111156164,318773,0.0,1.0
2020-07-16,72.31,72.83,71.12,71.51,67.3570603460046,283599,0.37,1.0
2020-07-15,72.18,74.06,72.04,73.11,68.5096644671173,643410,0.0,1.0
2020-07-14,69.15,70.89,68.85,70.76,66.3075346422271,920514,0.0,1.0
2020-07-13,71.61,71.79,68.76,68.97,64.6301676692256,527756,0.0,1.0
2020-07-10,69.87,71.15,69.27,71.02,66.5511745377469,377991,0.0,1.0
2020-07-09,72.08,72.08,69.37,69.89,65.4922780687571,525980,0.0,1.0
2020-07-08,72.5,73.15,70.75,72.02,67.4882510589768,527453,0.0,1.0
2020-07-07,73.38,74.38,72.37,72.43,67.872452432681,716891,0.0,1.0
2020-07-06,78.61,78.67,73.98,74.2,69.5310778752579,675760,0.0,1.0
2020-07-02,78.08,78.86,77.14,77.37,72.5016104475567,440417,0.0,1.0
2020-07-01,77.81,78.27,76.55,77.22,72.3610489693722,480390,0.0,1.0
2020-06-30,77.39,78.18,76.95,77.68,72.7921041691379,687873,0.0,1.0
2020-06-29,75.56,77.35,74.88,77.31,72.4453858562829,696227,0.0,1.0
2020-06-26,75.05,75.62,73.64,75.14,70.411929805214,7374324,0.0,1.0
2020-06-25,73.69,75.59,71.48,75.43,70.6836819963707,1583548,0.0,1.0
2020-06-24,77.0,78.12,73.98,74.24,69.5685609361071,909892,0.0,1.0
2020-06-23,81.85,81.85,78.14,78.21,73.2887547253898,835466,0.0,1.0
2020-06-22,80.2,80.89,79.38,80.5,75.4346599590062,847389,0.0,1.0
2020-06-19,83.34,83.77,80.35,80.38,75.3222107764586,1189136,0.0,1.0
2020-06-18,83.96,84.77,81.66,82.14,76.9714654538233,885580,0.0,1.0
2020-06-17,86.21,87.02,84.08,84.63,79.3047859916857,745753,0.0,1.0
2020-06-16,86.61,87.77,84.72,86.0,80.5885808257706,696357,0.0,1.0
2020-06-15,82.04,84.03,81.12,83.69,78.4239340617296,719311,0.0,1.0
2020-06-12,87.37,87.37,81.7,84.45,79.1361122178643,797088,0.0,1.0
2020-06-11,87.08,87.87,83.67,84.24,78.939326148406,1184091,0.0,1.0
2020-06-10,88.31,90.91,87.39,90.12,84.4493360932378,863467,0.0,1.0
2020-06-09,88.59,89.34,87.79,88.38,82.8188229462978,603685,0.0,1.0
2020-06-08,87.58,90.32,87.06,89.7,84.0557639543212,1099024,0.0,1.0
2020-06-05,88.01,90.85,85.25,87.48,81.9754540771909,1477973,0.0,1.0
2020-06-04,89.42,91.03,89.01,89.48,83.8496071196507,756328,0.0,1.0
2020-06-03,91.99,92.99,89.98,90.35,84.6648636931207,528199,0.0,1.0
2020-06-02,90.84,90.89,88.81,90.82,85.1052896580987,501042,0.0,1.0
2020-06-01,88.08,90.68,87.46,89.95,84.2900330846287,586941,0.0,1.0
2020-05-29,87.88,88.79,86.65,88.04,82.5002169290796,479916,0.0,1.0
2020-05-28,89.45,89.45,87.98,88.6,83.0249797809684,736236,0.0,1.0
2020-05-27,89.0,89.49,86.15,88.65,83.0718336070299,654100,0.0,1.0
2020-05-26,88.1,88.66,86.63,87.9,82.3690262161074,489096,0.0,1.0
2020-05-22,84.95,85.39,83.51,84.91,79.56716741763,270906,0.0,1.0
2020-05-21,83.11,84.47,82.63,84.36,79.0517753309536,337431,0.0,1.0
2020-05-20,84.64,85.01,83.1,83.69,78.4239340617296,467386,0.0,1.0
2020-05-19,84.68,85.69,82.63,82.67,77.4681160100751,421220,0.0,1.0
2020-05-18,85.92,87.3,84.41,84.69,79.3610105829595,543599,0.0,1.0
2020-05-15,79.4,83.26,78.57,83.01,77.7867220272933,528611,0.0,1.0
2020-05-14,77.75,80.14,75.19,80.08,75.0410878200897,599733,0.0,1.0
2020-05-13,81.1,81.19,77.61,79.49,74.488212672564,486588,0.0,1.0
2020-05-12,84.87,85.19,81.28,81.75,76.6060056105436,759517,0.0,1.0
2020-05-11,83.05,85.59,82.45,84.45,79.1361122178643,456131,0.0,1.0
2020-05-08,83.59,84.89,82.6,84.37,79.0611460961659,528332,0.0,1.0
2020-05-07,83.21,83.7,82.05,82.4,77.215105349343,594665,0.0,1.0
2020-05-06,84.0,85.43,81.75,82.13,76.962094688611,947097,0.0,1.0
2020-05-05,80.92,82.1,80.03,80.75,75.6689290893137,520943,0.0,1.0
2020-05-04,78.16,80.36,77.57,79.84,74.8161894549945,605750,0.0,1.0
2020-05-01,79.73,80.2,77.74,79.16,74.1789774205582,718465,0.0,1.0
2020-04-30,85.61,85.61,81.62,81.66,76.5216687236329,752590,0.0,1.0
2020-04-29,89.67,91.0,86.75,87.0,81.5256573470005,1498071,0.0,1.0
2020-04-28,89.48,90.26,86.03,86.66,81.2070513297824,565887,0.0,1.0
2020-04-27,86.76,88.75,86.32,87.47,81.9660833119786,495308,0.0,1.0
2020-04-24,82.42,86.35,82.42,85.25,79.8857734348482,954001,0.0,1.0
2020-04-23,80.98,83.71,80.26,81.98,76.8215332104265,593657,0.0,1.0
2020-04-22,80.48,81.18,78.31,80.19,75.144166237425,425162,0.0,1.0
2020-04-21,78.38,79.66,74.73,77.76,72.8670702908363,617618,0.0,1.0
2020-04-20,81.02,82.48,79.37,80.6,75.5283676111292,689021,0.0,1.0
2020-04-17,79.02,82.11,78.81,81.97,76.8121624452142,671599,0.0,1.0
2020-04-16,76.11,77.24,74.65,76.59,71.7706907609974,685498,0.0,1.0
2020-04-15,76.96,77.65,75.05,75.89,71.1147371961364,517993,0.0,1.0
2020-04-14,79.12,80.65,77.73,79.8,74.7787063941453,485793,0.0,1.0
2020-04-13,77.58,78.23,75.69,77.01,72.1642628999139,492292,0.0,1.0
2020-04-09,76.49,80.66,76.06,78.3,73.3730916123005,572076,0.0,1.0
2020-04-08,72.85,75.39,71.06,74.7,69.9996161358729,564983,0.37,1.0
2020-04-07,76.91,77.36,71.31,71.56,66.7266888328635,462686,0.0,1.0
2020-04-06,75.38,76.61,73.38,74.34,69.3189218534806,564481,0.0,1.0
2020-04-03,72.76,74.83,69.84,71.3,66.4842497733813,455090,0.0,1.0
2020-04-02,72.17,76.59,70.13,73.77,68.787420838462,699208,0.0,1.0
2020-04-01,70.9,74.41,70.0,70.9,66.1112666049472,576353,0.0,1.0
2020-03-31,74.65,76.05,71.46,74.63,69.5893346505953,699973,0.0,1.0
2020-03-30,72.55,74.58,69.62,73.51,68.5449817789798,593166,0.0,1.0
2020-03-27,72.24,77.48,67.52,71.79,66.9411541547131,1131160,0.0,1.0
2020-03-26,68.77,72.5,67.29,71.55,66.7173642536526,781033,0.0,1.0
2020-03-25,61.79,70.62,60.67,67.32,62.7730672474618,822224,0.0,1.0
2020-03-24,55.54,62.09,55.37,61.65,57.4860308349082,555153,0.0,1.0
2020-03-23,52.16,53.58,47.23,51.92,48.4132152627484,794189,0.0,1.0
2020-03-20,56.32,58.43,51.1,52.32,48.7861984311825,1116141,0.0,1.0
2020-03-19,53.14,57.95,49.26,56.02,52.2362927391981,694940,0.0,1.0
2020-03-18,57.03,58.9,45.45,54.08,50.4273243722926,639002,0.0,1.0
2020-03-17,58.5,64.22,57.26,62.37,58.1574005380897,709845,0.0,1.0
2020-03-16,62.83,64.3,56.07,57.41,53.5324092495066,751535,0.0,1.0
2020-03-13,67.45,69.09,61.73,68.81,64.1624295498789,690904,0.0,1.0
2020-03-12,66.0,67.98,61.19,63.5,59.211077988916,876512,0.0,1.0
2020-03-11,74.72,75.91,69.56,71.25,66.437626877327,773051,0.0,1.0
2020-03-10,74.66,77.4,71.78,77.17,71.957777770152,774159,0.0,1.0
2020-03-09,76.0,77.52,71.59,71.95,67.0903474220868,526729,0.0,1.0
2020-03-06,81.24,82.87,78.27,81.42,75.9207239347645,519520,0.0,1.0
2020-03-05,84.83,87.04,82.89,84.29,78.5968781682793,517461,0.0,1.0
2020-03-04,84.57,87.98,83.7,87.2,81.3103307186375,597882,0.0,1.0
2020-03-03,82.28,85.31,81.53,82.97,77.3660337124467,658273,0.0,1.0
2020-03-02,80.91,82.91,77.71,82.64,77.0583225984885,676588,0.0,1.0
2020-02-28,76.45,80.47,75.35,80.13,74.7178532165644,1031326,0.0,1.0
2020-02-27,83.37,84.48,79.81,79.92,74.5220370531365,712276,0.0,1.0
2020-02-26,87.84,88.84,84.84,84.99,79.2495987130389,525776,0.0,1.0
2020-02-25,92.07,92.48,86.91,87.31,81.4129010899568,554442,0.0,1.0
2020-02-24,90.95,93.67,90.01,92.07,85.8514007943228,412229,0.0,1.0
2020-02-21,95.77,95.97,94.05,94.83,88.4249846565182,240915,0.0,1.0
2020-02-20,95.2,96.1,93.71,96.0,89.515960424188,447664,0.0,1.0
2020-02-19,95.25,96.19,94.59,95.56,89.1056789389105,410206,0.0,1.0
2020-02-18,94.23,95.77,93.13,95.09,88.6674237160004,610578,0.0,1.0
2020-02-14,94.52,94.84,92.87,94.31,87.9401065375539,670112,0.0,1.0
2020-02-13,93.65,94.94,93.16,94.3,87.930781958343,516527,0.0,1.0
2020-02-12,95.72,95.72,92.55,94.11,87.7536149533368,737168,0.0,1.0
2020-02-11,94.75,95.72,94.37,95.07,88.6487745575787,381666,0.0,1.0
2020-02-10,93.75,94.93,93.45,94.14,87.7815886909694,374823,0.0,1.0
2020-02-07,95.5,96.78,92.68,92.76,86.4947967598717,1074402,0.0,1.0
2020-02-06,91.99,96.8,91.82,95.93,89.4506883697121,1635835,0.0,1.0
2020-02-05,91.86,91.995,90.8,91.5,85.3198997793042,449589,0.0,1.0
2020-02-04,90.64,91.53,90.21,90.81,84.6765038137554,372231,0.0,1.0
2020-02-03,88.43,89.98,88.21,89.49,83.4456593579228,313689,0.0,1.0
2020-01-31,90.26,90.69,87.6,87.77,81.8418317336561,703828,0.0,1.0
2020-01-30,89.56,90.95,89.14,90.43,84.322169803743,261601,0.0,1.0
2020-01-29,91.18,91.37,89.99,90.28,84.1823011155802,461173,0.0,1.0
2020-01-28,90.22,91.3,89.85,90.72,84.5925826008577,280312,0.0,1.0
2020-01-27,87.81,90.3,87.79,89.56,83.5109314123987,685300,0.0,1.0
2020-01-24,91.85,91.85,89.41,89.68,83.622826362929,319859,0.0,1.0
2020-01-23,91.72,91.88,90.44,91.51,85.3292243585151,261022,0.0,1.0
2020-01-22,92.66,92.89,91.56,91.75,85.5530142595755,239800,0.0,1.0
2020-01-21,92.31,92.39,90.96,91.7,85.5063913635213,506570,0.0,1.0
2020-01-17,94.07,94.07,92.06,92.58,86.3269543340763,467452,0.0,1.0
2020-01-16,93.26,93.45,89.77,93.05,86.7652095569864,1416793,0.37,1.0
2020-01-15,93.83,96.0,93.5,95.33,88.5391503646705,344561,0.0,1.0
2020-01-14,94.5,94.66,93.71,93.99,87.2946055048293,381843,0.0,1.0
2020-01-13,93.22,94.89,93.22,94.43,87.7032620259712,355086,0.0,1.0
2020-01-10,92.84,94.31,92.26,93.04,86.4122789250912,463190,0.0,1.0
2020-01-09,90.0,93.16,89.82,92.93,86.3101147948057,547058,0.0,1.0
2020-01-08,88.38,89.75,88.29,89.26,82.9015479025541,342187,0.0,1.0
2020-01-07,88.43,88.94,88.3,88.41,82.1120978048937,235901,0.0,1.0
2020-01-06,87.54,88.76,87.13,88.4,82.1028101566859,253833,0.0,1.0
2020-01-03,86.4,88.51,85.29,88.21,81.9263448407383,171306,0.0,1.0
2020-01-02,87.49,87.84,86.37,87.56,81.3226477072333,288842,0.0,1.0
2019-12-31,87.47,88.31,87.01,87.02,80.8211147040137,285435,0.0,1.0
2019-12-30,88.19,88.38,87.53,87.74,81.4898253749731,188095,0.0,1.0
2019-12-27,88.86,88.86,88.21,88.27,81.9820707299849,189510,0.0,1.0
2019-12-26,88.39,89.1,88.14,88.61,82.2978507690491,167244,0.0,1.0
2019-12-24,89.1,89.52,88.31,88.34,82.0470842674393,177454,0.0,1.0
2019-12-23,87.85,89.89,86.38,89.49,83.1151638113328,506390,0.0,1.0
2019-12-20,86.35,87.95,86.35,87.78,81.5269759678042,1188506,0.0,1.0
2019-12-19,84.83,86.24,84.47,85.84,79.7251722154968,357720,0.0,1.0
2019-12-18,84.4,85.32,83.27,85.06,79.0007356552908,503014,0.0,1.0
2019-12-17,84.3,84.3,83.41,83.97,77.9883820006439,320110,0.0,1.0
2019-12-16,84.82,85.19,83.95,84.26,78.2577237986692,329415,0.0,1.0
2019-12-13,83.16,85.31,83.02,84.39,78.3784632253702,385162,0.0,1.0
2019-12-12,82.99,84.49,82.1,83.71,77.7469031472418,366165,0.0,1.0
2019-12-11,83.65,84.26,82.43,83.26,77.3289589778922,298097,0.0,1.0
2019-12-10,83.3,83.62,82.6,83.14,77.217507199399,267944,0.0,1.0
2019-12-09,84.63,84.75,83.05,83.14,77.217507199399,455950,0.0,1.0
2019-12-06,80.0,85.07,79.69,84.84,78.7964073947199,916208,0.0,1.0
2019-12-05,84.31,84.31,83.63,83.97,77.9883820006439,296109,0.0,1.0
2019-12-04,84.6,85.78,84.28,84.42,78.4063261699935,208654,0.0,1.0
2019-12-03,83.61,84.17,83.19,83.97,77.9883820006439,255677,0.0,1.0
2019-12-02,85.29,85.7,84.29,84.58,78.5549285413178,192747,0.0,1.0
2019-11-29,85.45,86.04,85.08,85.35,79.2700774533161,165811,0.0,1.0
2019-11-27,85.5,86.46,85.0,86.0,79.8737745868212,234470,0.0,1.0
2019-11-26,82.81,85.44,82.7,85.19,79.1214750819918,446534,0.0,1.0
2019-11-25,82.7,83.47,82.59,82.91,77.0038912906202,325037,0.0,1.0
2019-11-22,84.56,84.56,82.0,82.48,76.6045224176862,182722,0.0,1.0
2019-11-21,84.44,84.89,83.54,84.24,78.2391485022536,336033,0.0,1.0
2019-11-20,84.05,84.9,83.26,84.28,78.2762990950847,251987,0.0,1.0
2019-11-19,84.01,84.4,83.17,84.03,78.0441078898905,233502,0.0,1.0
2019-11-18,82.56,83.83,82.51,83.68,77.7190402026185,215035,0.0,1.0
2019-11-15,83.19,83.29,82.38,82.5,76.6230977141017,212279,0.0,1.0
2019-11-14,80.79,82.66,80.72,82.64,76.7531247890105,220068,0.0,1.0
2019-11-13,81.39,81.99,80.6,80.71,74.9606086849109,263266,0.0,1.0
2019-11-12,82.09,82.84,81.49,81.99,76.1494276555054,201090,0.0,1.0
2019-11-11,81.66,82.46,81.66,82.03,76.1865782483365,202191,0.0,1.0
2019-11-08,82.48,83.05,81.39,82.28,76.4187694535308,176094,0.0,1.0
2019-11-07,82.89,83.32,82.21,82.53,76.650960658725,208478,0.0,1.0
2019-11-06,80.83,82.54,80.68,82.02,76.1772906001287,190770,0.0,1.0
2019-11-05,82.31,82.31,79.77,80.8,75.0441975187808,239159,0.0,1.0
2019-11-04,83.83,83.84,81.99,82.19,76.3351806196608,200669,0.0,1.0
2019-11-01,83.47,84.52,82.47,83.3,77.3661095707233,284537,0.0,1.0
2019-10-31,82.5,83.67,82.11,82.62,76.7345494925949,252912,0.0,1.0
2019-10-30,82.05,82.68,81.41,82.55,76.6695359551405,328674,0.0,1.0
2019-10-29,80.68,83.22,80.51,81.97,76.1308523590899,334219,0.0,1.0
2019-10-28,79.45,81.13,79.45,80.51,74.7748557207555,277456,0.0,1.0
2019-10-25,78.9,79.24,78.46,79.12,73.4838726198755,232742,0.0,1.0
2019-10-24,79.27,79.76,78.71,78.97,73.3445578967589,254982,0.0,1.0
2019-10-23,79.85,80.54,78.6,78.86,73.2423937664734,196472,0.0,1.0
2019-10-22,81.71,81.9,79.82,79.98,74.2826103657437,164268,0.0,1.0
2019-10-21,81.87,82.54,81.55,81.87,76.0379758770122,174526,0.0,1.0
2019-10-18,82.34,82.64,81.17,81.35,75.5550181702081,385946,0.0,1.0
2019-10-17,83.71,84.11,82.58,82.83,76.9295901049581,224398,0.0,1.0
2019-10-16,83.26,84.1,82.92,83.39,77.4496984045932,305327,0.0,1.0
2019-10-15,83.36,84.55,83.36,83.89,77.9140808149817,160691,0.0,1.0
2019-10-14,84.28,84.61,83.01,83.23,77.3010960332689,195943,0.0,1.0
2019-10-11,84.62,85.91,84.5,84.56,78.5363532449023,220684,0.0,1.0
2019-10-10,83.25,83.95,82.93,83.42,77.4775613492165,166793,0.37,1.0
2019-10-09,83.19,83.81,82.52,83.36,77.0799560099139,185355,0.0,1.0
2019-10-08,83.28,83.8,82.36,82.54,76.3217318744997,218936,0.0,1.0
2019-10-07,84.58,85.14,83.98,84.2,77.8566734169236,181787,0.0,1.0
2019-10-04,83.67,84.59,83.24,84.56,78.1895523056421,242139,0.0,1.0
2019-10-03,83.31,83.94,82.35,83.59,77.2926286332618,291802,0.0,1.0
2019-10-02,84.5,84.5,83.21,83.68,77.3758483554414,575936,0.0,1.0
2019-10-01,87.98,87.98,85.15,85.17,78.7535970893039,446935,0.0,1.0
2019-09-30,85.5,87.88,85.5,87.35,80.76936369321,381249,0.0,1.0
2019-09-27,86.98,87.03,85.14,85.44,79.0032562558427,496352,0.0,1.0
2019-09-26,85.9,86.84,85.29,86.66,80.1313458231663,356466,0.0,1.0
2019-09-25,84.57,86.64,83.74,86.14,79.6505207616841,633386,0.0,1.0
2019-09-24,84.63,85.36,84.36,84.6,78.226538848833,658875,0.0,1.0
2019-09-23,84.15,84.48,83.25,83.78,77.4683147134188,364590,0.0,1.0
2019-09-20,84.3,85.2,83.63,84.36,78.0046195896874,1306543,0.0,1.0
2019-09-19,84.79,85.07,83.74,83.81,77.496054620812,334451,0.0,1.0
2019-09-18,84.42,84.61,83.18,84.25,77.9029065959123,290667,0.0,1.0
2019-09-17,83.31,84.39,83.26,84.19,77.8474267811259,281117,0.0,1.0
2019-09-16,83.83,85.1,83.04,83.75,77.4405748060256,376076,0.0,1.0
2019-09-13,83.69,84.4,83.03,84.25,77.9029065959123,500729,0.0,1.0
2019-09-12,83.72,84.4,82.29,83.46,77.1724223678913,465956,0.0,1.0
2019-09-11,81.28,83.12,81.13,83.09,76.8302968433751,615645,0.0,1.0
2019-09-10,82.58,82.58,80.57,81.36,75.2306288503671,545467,0.0,1.0
2019-09-09,85.2,85.91,82.55,82.69,76.4604314114657,935461,0.0,1.0
2019-09-06,84.02,85.05,80.5,83.08,76.8210502075774,1459906,0.0,1.0
2019-09-05,90.0,92.49,89.8,90.44,83.6265741547099,573932,0.0,1.0
2019-09-04,89.3,89.97,88.81,89.44,82.7019105749364,359410,0.0,1.0
2019-09-03,87.43,88.81,86.98,88.31,81.6570407297925,434075,0.0,1.0
2019-08-30,87.3,88.63,87.23,88.01,81.3796416558604,313310,0.0,1.0
2019-08-29,85.9,87.42,84.51,86.81,80.2700453601323,353949,0.0,1.0
2019-08-28,84.71,85.98,84.02,85.6,79.1512024286064,356295,0.0,1.0
2019-08-27,85.53,85.9,83.77,84.69,78.3097585710126,308919,0.0,1.0
2019-08-26,84.11,84.74,83.39,84.72,78.3374984784058,297430,0.0,1.0
2019-08-23,84.05,85.28,82.95,83.25,76.9782430161388,384955,0.0,1.0
2019-08-22,85.0,85.0,83.75,84.61,78.2357854846307,308018,0.0,1.0
2019-08-21,83.82,84.45,82.89,84.12,77.7827003305417,367542,0.0,1.0
2019-08-20,84.08,84.47,82.92,82.96,76.7100905780046,159549,0.0,1.0
2019-08-19,84.58,84.97,83.92,84.42,78.0600994044738,189459,0.0,1.0
2019-08-16,81.63,83.8,81.63,83.4,77.1169425531049,188359,0.0,1.0
2019-08-15,81.51,82.02,80.69,81.21,75.091929313401,157888,0.0,1.0
2019-08-14,82.9,83.29,81.31,81.46,75.3230952083444,231882,0.0,1.0
2019-08-13,79.8,85.01,79.8,84.07,77.7364671515531,359325,0.0,1.0
2019-08-12,82.75,84.0,82.47,82.89,76.6453641274204,270233,0.0,1.0
2019-08-09,83.27,83.97,82.84,83.19,76.9227632013524,335012,0.0,1.0
2019-08-08,81.87,83.96,81.86,83.66,77.357355083846,418532,0.0,1.0
2019-08-07,79.47,80.97,78.9,80.84,74.7498037888849,369106,0.0,1.0
2019-08-06,80.72,81.02,79.47,80.47,74.4076782643687,254241,0.0,1.0
2019-08-05,80.98,81.52,79.4,80.17,74.1302791904367,458757,0.0,1.0
2019-08-02,84.56,84.56,81.85,82.62,76.3957049608816,264915,0.0,1.0
2019-08-01,85.36,87.32,84.75,85.01,78.6056509165401,254646,0.0,1.0
2019-07-31,86.39,87.69,84.69,85.37,78.9385298052586,295512,0.0,1.0
2019-07-30,85.16,86.62,83.38,86.36,79.8539467492343,288340,0.0,1.0
2019-07-29,85.98,86.24,85.54,86.09,79.6042875826954,186730,0.0,1.0
2019-07-26,85.19,86.15,84.65,85.85,79.3823683235498,202141,0.0,1.0
2019-07-25,86.45,86.68,84.95,85.07,78.6611307313265,192607,0.0,1.0
2019-07-24,85.03,86.54,85.03,86.47,79.9556597430093,235259,0.0,1.0
2019-07-23,85.6,85.76,83.89,85.31,78.8830499904721,382724,0.0,1.0
2019-07-22,85.5,86.2,85.09,85.12,78.7073639103152,217011,0.0,1.0
2019-07-19,86.78,87.28,85.29,85.33,78.9015432620676,545481,0.0,1.0
2019-07-18,85.71,86.75,85.14,86.24,79.7429871196614,358394,0.0,1.0
2019-07-17,86.64,86.93,85.42,85.71,79.2529154223815,383426,0.0,1.0
2019-07-16,87.05,87.29,85.81,86.72,80.1868256379527,396338,0.0,1.0
2019-07-15,87.62,87.72,86.86,87.24,80.6676506994349,261559,0.0,1.0
2019-07-12,86.68,87.37,85.79,87.31,80.732377150019,478579,0.0,1.0
2019-07-11,87.95,87.95,86.41,86.51,79.9926462862003,356168,0.37,1.0
2019-07-10,89.05,89.5,87.91,88.07,81.0883098345494,333015,0.0,1.0
2019-07-09,87.18,88.78,86.75,88.74,81.7051960340402,439284,0.0,1.0
2019-07-08,87.71,87.78,86.97,87.43,80.4990454051852,364725,0.0,1.0
2019-07-05,86.45,87.99,86.21,87.98,81.0054445241701,287105,0.0,1.0
2019-07-03,86.7,87.84,86.5,87.1,80.1952059337942,188309,0.0,1.0
2019-07-02,86.54,86.54,85.52,86.36,79.5138689373418,405622,0.0,1.0
2019-07-01,87.29,87.38,85.13,86.01,79.1916149525332,378803,0.0,1.0
2019-06-28,85.71,86.82,85.22,86.56,79.6980140715181,2131511,0.0,1.0
2019-06-27,84.89,85.58,84.86,85.24,78.4826561859543,407227,0.0,1.0
