,MUSA_Open,MUSA_High,MUSA_Low,MUSA_Close,MUSA_Adj Close,MUSA_Volume,MUSA_Dividend Amount,MUSA_Split Coefficient
2023-06-01,275.27,281.06,275.02,280.87,279.416979187703,364670,0.0,1.0
2023-05-31,277.9,278.825,273.2,276.42,274.990000309983,320363,0.0,1.0
2023-05-30,280.26,285.61,279.765,280.54,279.088686372052,287948,0.0,1.0
2023-05-26,285.17,286.38,281.25,281.56,280.103409620428,221570,0.0,1.0
2023-05-25,279.42,285.89,279.16,285.88,284.401061025316,323547,0.0,1.0
2023-05-24,275.56,282.32,275.56,279.93,278.481842076454,316236,0.0,1.0
2023-05-23,269.22,275.975,268.69,274.81,273.388329300291,306255,0.0,1.0
2023-05-22,278.5,279.935,272.6,273.29,271.876192694867,354413,0.0,1.0
2023-05-19,277.77,280.185,274.36,277.72,276.283275038305,335096,0.0,1.0
2023-05-18,279.27,279.425,274.2,277.86,276.422550778279,208250,0.0,1.0
2023-05-17,278.68,280.73,276.08,279.87,278.422152473608,158479,0.0,1.0
2023-05-16,278.99,281.83,278.3,278.56,277.118929478145,207760,0.0,1.0
2023-05-15,282.99,283.24,279.89,280.39,278.939462364937,138242,0.0,1.0
2023-05-12,277.03,284.645,276.93,283.83,282.361666261422,227464,0.38,1.0
2023-05-11,283.41,284.07,276.73,277.56,275.754913928153,201215,0.0,1.0
2023-05-10,284.46,287.1,281.875,284.87,283.017374011792,158253,0.0,1.0
2023-05-09,284.95,287.31,281.76,284.26,282.411341090996,160609,0.0,1.0
2023-05-08,291.5,291.585,283.47,284.93,283.07698380728,260867,0.0,1.0
2023-05-05,283.24,292.825,282.42,291.88,289.98178511799,354103,0.0,1.0
2023-05-04,281.77,284.46,273.37,281.59,279.758705191773,384801,0.0,1.0
2023-05-03,290.64,298.33,279.77,280.53,278.705598804816,645809,0.0,1.0
2023-05-02,275.58,277.28,269.84,276.14,274.344148768267,257297,0.0,1.0
2023-05-01,275.13,276.96,272.395,276.08,274.284538972779,175532,0.0,1.0
2023-04-28,274.24,277.25,272.73,275.23,273.44006687003,274352,0.0,1.0
2023-04-27,272.45,277.36,267.93,275.38,273.589091358751,220305,0.0,1.0
2023-04-26,270.15,275.96,268.64,273.5,271.721317766789,193320,0.0,1.0
2023-04-25,278.68,279.98,273.06,273.12,271.34378906203,187150,0.0,1.0
2023-04-24,271.61,279.12,271.61,278.98,277.165679088039,182163,0.0,1.0
2023-04-21,274.0,274.395,267.615,273.45,271.671642937215,300090,0.0,1.0
2023-04-20,273.08,274.41,271.52,272.69,270.916585527699,146180,0.0,1.0
2023-04-19,268.22,273.35,265.93,272.29,270.519186891111,321287,0.0,1.0
2023-04-18,272.0,272.85,265.49,269.19,267.439347457557,214882,0.0,1.0
2023-04-17,273.07,274.6,270.82,272.2,270.429772197879,189544,0.0,1.0
2023-04-14,271.79,275.13,271.555,272.91,271.135154777822,286564,0.0,1.0
2023-04-13,267.22,272.89,265.63,271.2,269.43627560641,369224,0.0,1.0
2023-04-12,264.49,268.25,263.15,268.01,266.267021479624,290045,0.0,1.0
2023-04-11,257.99,264.96,256.935,264.5,262.779848443567,253686,0.0,1.0
2023-04-10,254.39,257.43,253.92,256.1,254.434477075227,219730,0.0,1.0
2023-04-06,252.69,254.56,251.37,253.91,252.25871953991,166061,0.0,1.0
2023-04-05,252.21,252.86,248.75,252.0,250.361141050204,198512,0.0,1.0
2023-04-04,258.47,258.47,249.41,252.07,250.430685811607,211803,0.0,1.0
2023-04-03,259.65,261.38,258.035,259.45,257.762690656648,206532,0.0,1.0
2023-03-31,254.79,259.66,254.79,258.05,256.371795428592,286925,0.0,1.0
2023-03-30,251.58,254.06,250.29,253.35,251.702361448687,144008,0.0,1.0
2023-03-29,254.43,256.57,250.82,250.95,249.317969629161,235942,0.0,1.0
2023-03-28,250.71,254.61,250.71,253.7,252.050085255701,181705,0.0,1.0
2023-03-27,247.54,252.39,246.11,250.58,248.950375890318,233278,0.0,1.0
2023-03-24,247.41,248.49,243.005,245.98,244.38029156956,178792,0.0,1.0
2023-03-23,246.45,249.13,244.46,246.74,245.135348979077,330223,0.0,1.0
2023-03-22,247.84,249.62,245.105,246.0,244.400161501389,172872,0.0,1.0
2023-03-21,253.5,254.03,247.23,247.49,245.880471422678,219299,0.0,1.0
2023-03-20,245.78,252.9899,245.12,251.27,249.635888538431,205992,0.0,1.0
2023-03-17,247.44,249.72,239.87,244.5,242.909916614186,780630,0.0,1.0
2023-03-16,238.49,249.875,237.59,248.27,246.655398764024,394491,0.0,1.0
2023-03-15,236.64,241.83,231.65,240.43,238.866385486907,469086,0.0,1.0
2023-03-14,246.06,246.68,238.83,240.06,238.498791748063,395186,0.0,1.0
2023-03-13,250.07,256.53,244.07,244.33,242.741022193636,362178,0.0,1.0
2023-03-10,259.62,263.65,253.19,253.26,251.612946755455,286626,0.0,1.0
2023-03-09,254.11,261.0,250.92,259.91,258.219699088724,339130,0.0,1.0
2023-03-08,263.7,266.32,252.31,253.38,251.732166346431,483668,0.0,1.0
2023-03-07,261.89,263.88,259.685,260.74,259.044301259643,333629,0.0,1.0
2023-03-06,258.67,260.96,255.33,260.91,259.213195680193,264217,0.0,1.0
2023-03-03,256.92,259.8,255.0,259.25,257.563991338355,244270,0.0,1.0
2023-03-02,254.72,256.8644,252.8,256.37,254.702721154924,236340,0.0,1.0
2023-03-01,254.38,256.34,250.97,255.2,253.540330142905,350352,0.0,1.0
2023-02-28,265.89,267.9,255.04,255.09,253.431045517843,337010,0.0,1.0
2023-02-27,265.39,268.205,264.038,266.24,264.508532512723,270475,0.0,1.0
2023-02-24,265.01,265.45,261.04,264.68,262.958677830032,228460,0.0,1.0
2023-02-23,266.45,270.495,265.94,266.16,264.429052785406,203752,0.0,1.0
2023-02-22,270.47,272.695,265.76,266.51,264.77677659242,262285,0.0,1.0
2023-02-21,273.39,273.39,268.57,270.65,268.889852481102,231890,0.0,1.0
2023-02-17,273.5,276.6,271.41,274.02,272.237935994353,210421,0.37,1.0
2023-02-16,268.41,277.425,268.41,272.65,270.511582961698,323234,0.0,1.0
2023-02-15,265.64,269.77,264.73,268.2,266.096484688529,160919,0.0,1.0
2023-02-14,269.9,272.99,266.35,266.37,264.280837533495,214416,0.0,1.0
2023-02-13,274.2,274.2,267.27,270.07,267.951818120175,377606,0.0,1.0
2023-02-10,264.63,280.45,264.63,274.41,272.257779132659,511925,0.0,1.0
2023-02-09,264.65,265.41,257.905,262.31,260.2526804573,345735,0.0,1.0
2023-02-08,255.82,265.26,253.77,263.48,261.413504048223,301363,0.0,1.0
2023-02-07,257.38,257.38,249.4,255.18,253.178601651077,327021,0.0,1.0
2023-02-06,254.97,261.87,254.94,259.75,257.712758754084,400792,0.0,1.0
2023-02-03,262.44,262.44,251.9367,253.77,251.779660400477,469099,0.0,1.0
2023-02-02,258.0,263.0,244.28,260.86,258.814052930088,1247766,0.0,1.0
2023-02-01,270.06,272.27,266.06,270.5,268.378445593762,461984,0.0,1.0
2023-01-31,270.21,272.04,267.0,272.03,269.8964456742,291126,0.0,1.0
2023-01-30,265.16,271.29,265.16,268.39,266.284994502439,304139,0.0,1.0
2023-01-27,268.27,270.26,263.45,263.56,261.492876601449,170306,0.0,1.0
2023-01-26,265.78,269.0,264.33,267.96,265.858367028852,136446,0.0,1.0
2023-01-25,262.06,268.421,261.9,265.59,263.506955139546,166157,0.0,1.0
2023-01-24,259.5,263.95,256.98,262.1,260.044327505083,194192,0.0,1.0
2023-01-23,259.05,263.565,256.035,258.33,256.303895934331,454595,0.0,1.0
2023-01-20,261.58,261.58,252.92,253.98,251.988013352694,297647,0.0,1.0
2023-01-19,262.31,263.56,259.04,260.05,258.01040582868,296507,0.0,1.0
2023-01-18,268.1,269.85,262.06,262.19,260.133621627462,223267,0.0,1.0
2023-01-17,270.46,273.52,266.11,267.92,265.818680752239,256933,0.0,1.0
2023-01-13,264.0,272.48,261.995,270.41,268.289151471383,228727,0.0,1.0
2023-01-12,263.26,267.285,260.93,266.28,264.191543411116,233247,0.0,1.0
2023-01-11,264.17,266.8473,260.465,263.1,261.036484420402,219623,0.0,1.0
2023-01-10,264.85,265.635,260.26,264.01,261.939347213342,262127,0.0,1.0
2023-01-09,268.67,272.89,264.6,265.55,263.467268862934,249596,0.0,1.0
2023-01-06,268.46,276.06,267.63,270.11,267.991504396788,317401,0.0,1.0
2023-01-05,268.68,269.99,263.39,266.75,264.657857161316,256092,0.0,1.0
2023-01-04,272.55,274.21,266.46,268.7,266.592563146188,324753,0.0,1.0
2023-01-03,279.01,281.44,271.48,272.81,270.670328068149,346819,0.0,1.0
2022-12-30,279.02,281.38,278.38,279.54,277.347544108245,226909,0.0,1.0
2022-12-29,285.9,286.225,277.23,280.99,278.786171635457,274877,0.0,1.0
2022-12-28,287.09,290.31,284.33,285.47,283.231034616086,220089,0.0,1.0
2022-12-27,294.0,295.1,285.19,286.01,283.766799350358,168937,0.0,1.0
2022-12-23,286.18,295.71,286.065,293.37,291.069074247105,219696,0.0,1.0
2022-12-22,293.98,294.0,285.68,286.02,283.776720919511,235379,0.0,1.0
2022-12-21,289.91,294.27,288.28,294.26,291.952093901739,182228,0.0,1.0
2022-12-20,286.21,288.96,280.71,287.13,284.878015095515,267221,0.0,1.0
2022-12-19,285.28,293.1,283.92,286.21,283.965230733422,314069,0.0,1.0
2022-12-16,276.54,288.07,275.79,285.97,283.727113073745,1010985,0.0,1.0
2022-12-15,281.12,283.8,275.94,279.11,276.920916634658,323630,0.0,1.0
2022-12-14,281.17,284.91,278.44,281.94,279.72872070501,333248,0.0,1.0
2022-12-13,290.41,290.93,280.24,282.06,279.847779534849,314431,0.0,1.0
2022-12-12,288.98,292.56,284.16,287.09,284.838328818903,289522,0.0,1.0
2022-12-09,288.05,291.125,286.1435,288.17,285.909858287447,276907,0.0,1.0
2022-12-08,296.16,298.25,289.25,290.77,288.489466267276,298410,0.0,1.0
2022-12-07,285.47,296.81,285.435,296.2,293.876878317458,285526,0.0,1.0
2022-12-06,284.71,288.84,282.45,285.28,283.042524802175,328416,0.0,1.0
2022-12-05,285.56,288.71,282.67,285.77,283.528681690682,312846,0.0,1.0
2022-12-02,286.19,292.79,286.19,288.22,285.959466133213,331034,0.0,1.0
2022-12-01,297.72,300.0,287.885,288.92,286.653975973936,351928,0.0,1.0
2022-11-30,293.89,296.33,290.01,295.81,293.489937120483,309704,0.0,1.0
2022-11-29,297.0,297.62,293.78,294.81,292.497780205164,229735,0.0,1.0
2022-11-28,291.2,302.52,291.04,297.62,295.285741137211,236366,0.0,1.0
2022-11-25,288.85,295.44,288.85,292.4,290.106682039246,96247,0.0,1.0
2022-11-23,291.85,294.32,288.545,288.8,286.534917144098,245470,0.0,1.0
2022-11-22,289.94,293.35,288.77,292.73,290.434093821301,295592,0.0,1.0
2022-11-21,289.38,295.95,288.52,289.77,287.497309351957,266318,0.0,1.0
2022-11-18,296.35,296.35,286.38,289.06,286.792877942081,313087,0.0,1.0
2022-11-17,290.28,292.3,289.0,291.9,289.610603581586,271387,0.0,1.0
2022-11-16,280.87,293.26,279.3335,291.99,289.699897703965,277434,0.0,1.0
2022-11-15,292.99,292.99,284.095,284.48,282.24879926992,343163,0.0,1.0
2022-11-14,291.6,297.98,289.21,289.23,286.961544617685,304392,0.0,1.0
2022-11-11,299.84,301.5,288.24,290.53,288.2513486076,349736,0.0,1.0
2022-11-10,311.81,311.81,299.0611,300.36,298.004251085184,274441,0.0,1.0
2022-11-09,302.55,310.22,301.1,306.13,303.728996486574,281958,0.0,1.0
2022-11-08,305.76,309.47,298.14,304.5,302.111780714605,276747,0.0,1.0
2022-11-07,304.89,306.3,299.1833,306.2,303.798447470647,246026,0.35,1.0
2022-11-04,311.3,313.5,300.36,303.62,300.89474676574,272785,0.0,1.0
2022-11-03,301.52,313.0493,299.5684,310.0,307.217480723864,255327,0.0,1.0
2022-11-02,317.22,318.3599,306.5,306.51,303.758806505392,238201,0.0,1.0
2022-11-01,314.47,320.095,311.09,318.67,315.809659942818,298091,0.0,1.0
2022-10-31,317.82,323.0,312.46,314.51,311.68699955633,470770,0.0,1.0
2022-10-28,306.61,317.87,304.025,317.58,314.729443639628,422605,0.0,1.0
2022-10-27,299.0,308.12,296.51,304.96,302.222719101773,697410,0.0,1.0
2022-10-26,292.08,293.35,282.52,288.93,286.336602275955,386080,0.0,1.0
2022-10-25,295.0,295.72,289.08,290.17,287.56547219885,353402,0.0,1.0
2022-10-24,285.6,295.395,284.41,295.1,292.451221166491,460457,0.0,1.0
2022-10-21,280.67,284.94,277.0,283.18,280.638213520593,427991,0.0,1.0
2022-10-20,282.18,282.18,271.06,276.98,274.493863906116,379379,0.0,1.0
2022-10-19,281.7,287.49,279.61,282.18,279.647189389226,356363,0.0,1.0
2022-10-18,287.6,290.32,281.06,282.94,280.400367729065,442968,0.0,1.0
2022-10-17,279.2,284.635,279.2,284.01,281.460763549628,221894,0.0,1.0
2022-10-14,287.34,290.055,276.09,276.77,274.285748838528,187115,0.0,1.0
2022-10-13,277.16,289.41,274.73,286.17,283.601375673381,310200,0.0,1.0
2022-10-12,278.24,284.18,277.31,279.7,277.189449543435,248123,0.0,1.0
2022-10-11,271.1,278.35,270.68,276.62,274.137095218823,388764,0.0,1.0
2022-10-10,271.01,271.73,267.62,270.74,268.309873326384,357538,0.0,1.0
2022-10-07,275.2,276.08,268.75,269.14,266.724234716196,506307,0.0,1.0
2022-10-06,279.23,283.44,276.21,276.39,273.909159668609,316994,0.0,1.0
2022-10-05,280.42,285.34,278.79,280.51,277.992179089842,259055,0.0,1.0
2022-10-04,286.48,291.055,281.98,283.67,281.123815344963,359355,0.0,1.0
2022-10-03,275.21,285.04,274.31,283.34,280.796777381612,279237,0.0,1.0
2022-09-30,276.06,278.62,274.68,274.91,272.442443954185,341035,0.0,1.0
2022-09-29,274.9,278.55,271.69,277.48,274.989375971799,281632,0.0,1.0
2022-09-28,271.99,280.0,271.99,277.45,274.959645247858,324429,0.0,1.0
2022-09-27,270.12,274.06,266.74,270.09,267.665707640995,351638,0.0,1.0
2022-09-26,265.19,269.65,265.07,266.64,264.246674387778,400345,0.0,1.0
2022-09-23,272.55,272.835,262.39,265.93,263.543047254507,414752,0.0,1.0
2022-09-22,273.59,276.69,272.78,274.94,272.472174678126,349766,0.0,1.0
2022-09-21,280.39,284.74,273.64,273.68,271.223484272603,309618,0.0,1.0
2022-09-20,284.79,284.79,278.55,279.52,277.011065199788,378996,0.0,1.0
2022-09-19,273.66,288.33,272.2888,287.61,285.02845042255,394784,0.0,1.0
2022-09-16,279.61,281.4625,276.1,276.88,274.394761492979,713722,0.0,1.0
2022-09-15,281.01,281.92,278.3,281.88,279.349882149815,418985,0.0,1.0
2022-09-14,284.68,286.41,278.2339,281.01,278.487691155526,245212,0.0,1.0
2022-09-13,284.87,290.03,282.89,284.38,281.827442478234,228429,0.0,1.0
2022-09-12,291.92,293.2,287.39,288.79,286.197858897563,216232,0.0,1.0
2022-09-09,289.11,292.57,287.1637,289.37,286.772652893756,203441,0.0,1.0
2022-09-08,289.08,294.02,287.56,289.53,286.931216754775,214837,0.0,1.0
2022-09-07,288.29,293.075,287.065,291.81,289.190751774293,221976,0.0,1.0
2022-09-06,288.5,290.83,285.02,288.71,286.118576967054,308688,0.0,1.0
2022-09-02,293.22,293.98,286.54,287.58,284.998719698609,305788,0.0,1.0
2022-09-01,289.24,294.3,287.27,290.7,288.090714988475,289906,0.0,1.0
2022-08-31,293.85,296.23,289.86,290.17,287.56547219885,316336,0.0,1.0
2022-08-30,300.73,301.145,290.62,292.93,290.300698801424,289694,0.0,1.0
2022-08-29,290.81,300.65,285.03,299.84,297.148675549172,258862,0.32,1.0
2022-08-26,297.0,299.16,291.75,292.94,290.001109459537,234610,0.0,1.0
2022-08-25,296.0,298.12,294.01,297.39,294.406465290406,217045,0.0,1.0
2022-08-24,298.95,299.45,295.1501,297.03,294.050076953527,201252,0.0,1.0
2022-08-23,299.85,303.09,296.485,297.57,294.584659458846,194682,0.0,1.0
2022-08-22,296.71,301.22,293.5001,297.96,294.970746823798,188956,0.0,1.0
2022-08-19,300.35,302.83,297.72,299.48,296.475497579511,314760,0.0,1.0
2022-08-18,294.66,301.12,294.66,299.83,296.821986240366,317163,0.0,1.0
2022-08-17,292.0,298.3,288.25,292.64,289.704119178804,319780,0.0,1.0
2022-08-16,292.15,299.72,292.09,297.86,294.871750063554,243547,0.0,1.0
2022-08-15,290.0,297.0599,288.0,292.14,289.209135377582,254255,0.0,1.0
2022-08-12,288.0,295.05,286.72,291.83,288.902245420825,275991,0.0,1.0
2022-08-11,283.96,288.72,283.27,288.01,285.120569179494,271485,0.0,1.0
2022-08-10,286.52,290.6899,282.32,284.21,281.358692290213,323611,0.0,1.0
2022-08-09,284.65,285.98,282.195,284.76,281.903174471556,247745,0.0,1.0
2022-08-08,284.44,287.44,282.655,284.75,281.893274795532,245407,0.0,1.0
2022-08-05,285.58,290.41,285.39,286.0,283.130734298585,266639,0.0,1.0
2022-08-04,288.36,289.42,283.33,286.82,283.942507732588,291584,0.0,1.0
2022-08-03,283.54,289.63,281.51,287.55,284.665184082371,268775,0.0,1.0
2022-08-02,285.68,286.985,279.78,283.61,280.764711728747,234506,0.0,1.0
2022-08-01,283.0,288.8,281.77,285.73,282.863443045925,421142,0.0,1.0
2022-07-29,290.65,294.75,283.62,284.36,281.507187430579,406036,0.0,1.0
2022-07-28,279.0,289.81,266.69,287.7,284.813679222737,889024,0.0,1.0
2022-07-27,265.55,268.56,261.01,266.95,264.271851472053,388402,0.0,1.0
2022-07-26,268.57,269.8994,262.45,264.81,262.153320802826,306113,0.0,1.0
2022-07-25,270.69,272.855,266.56,270.88,268.162424149653,287228,0.0,1.0
2022-07-22,266.02,269.205,262.82,268.57,265.87559898801,300237,0.0,1.0
2022-07-21,269.25,271.725,260.92,266.6,263.925362811198,378304,0.0,1.0
2022-07-20,275.86,275.86,268.04,271.5,268.776204063167,310123,0.0,1.0
2022-07-19,275.0,277.56,271.59,275.88,273.112262161866,335942,0.0,1.0
2022-07-18,273.39,276.86,267.98,269.13,266.429980845378,263800,0.0,1.0
2022-07-15,271.9,276.4,267.25,273.02,270.28095481888,273164,0.0,1.0
2022-07-14,259.43,269.77,258.81,269.34,266.637874041891,265056,0.0,1.0
2022-07-13,260.37,268.2183,258.2116,264.02,261.371246396896,219493,0.0,1.0
2022-07-12,267.03,269.86,259.44,263.24,260.599071666991,278982,0.0,1.0
2022-07-11,256.42,269.7,256.21,266.79,264.113456655662,514401,0.0,1.0
2022-07-08,251.52,256.265,250.4,255.13,252.570434411182,302726,0.0,1.0
2022-07-07,246.89,251.91,246.05,250.4,247.887887651628,261014,0.0,1.0
2022-07-06,237.1,247.77,234.91,246.89,244.413101367055,456414,0.0,1.0
2022-07-05,233.98,237.92,230.99,237.56,235.176703636265,419513,0.0,1.0
2022-07-01,232.68,238.89,231.08,236.92,234.543124370702,228165,0.0,1.0
2022-06-30,230.04,234.62,226.09,232.87,230.533755580809,347570,0.0,1.0
2022-06-29,237.9,238.03,231.75,232.68,230.345661736345,252771,0.0,1.0
2022-06-28,240.23,244.11,235.38,237.7,235.315299100607,360230,0.0,1.0
2022-06-27,237.72,243.01,235.18,240.72,238.305001259984,275969,0.0,1.0
2022-06-24,233.25,238.105,231.94,235.06,232.701784630159,534466,0.0,1.0
2022-06-23,232.36,235.26,229.43,231.87,229.543787978367,346460,0.0,1.0
2022-06-22,223.59,232.24,223.59,230.73,228.415224911582,407719,0.0,1.0
2022-06-21,223.67,226.97,221.06,224.64,222.386322212707,478377,0.0,1.0
2022-06-17,224.69,225.78,217.39,219.95,217.743374157251,900487,0.0,1.0
2022-06-16,225.66,230.42,220.01,222.83,220.594480852286,498196,0.0,1.0
2022-06-15,236.31,236.945,228.265,230.84,228.524121347851,269677,0.0,1.0
2022-06-14,229.85,234.35,229.795,233.46,231.11783646625,320536,0.0,1.0
2022-06-13,230.35,235.08,228.13,229.53,227.227263788651,412937,0.0,1.0
2022-06-10,239.0,241.04,237.13,237.96,235.572690677242,267296,0.0,1.0
2022-06-09,245.03,245.95,240.235,240.99,238.572292512643,273676,0.0,1.0
2022-06-08,244.47,247.33,239.415,243.83,241.38380050358,308721,0.0,1.0
2022-06-07,240.0,247.02,236.71,246.06,243.591428257027,309561,0.0,1.0
2022-06-06,252.93,253.32,240.71,243.28,240.839318322237,469733,0.0,1.0
2022-06-03,247.98,253.62,246.8,252.34,249.808424800367,303165,0.0,1.0
2022-06-02,246.13,248.61,241.56,248.12,245.630761518059,225051,0.0,1.0
2022-06-01,250.21,251.335,242.35,246.13,243.660725989198,365502,0.0,1.0
2022-05-31,256.97,256.97,248.61,249.12,246.620729120502,356016,0.0,1.0
2022-05-27,249.41,256.26,248.4701,254.41,251.857657737423,374617,0.0,1.0
2022-05-26,245.95,249.88,243.24,249.22,246.719725880746,391480,0.0,1.0
2022-05-25,238.08,246.79,238.08,244.66,242.205473613608,309476,0.0,1.0
2022-05-24,238.62,243.68,236.67,242.95,240.512629013431,292839,0.0,1.0
2022-05-23,240.46,242.33,236.82,238.68,236.285467351001,238961,0.0,1.0
2022-05-20,239.75,239.75,233.06,238.04,235.651888085437,336902,0.0,1.0
2022-05-19,234.35,242.91,230.2123,238.36,235.968677718219,453440,0.0,1.0
2022-05-18,255.7,255.7,236.0,238.08,235.691486789535,733835,0.0,1.0
2022-05-17,257.9,262.58,247.09,261.69,259.064621883205,453964,0.0,1.0
2022-05-16,248.97,259.86,245.71,256.6,254.025686786772,379869,0.31,1.0
2022-05-13,246.89,251.51,242.32,248.8,246.006737271998,372712,0.0,1.0
2022-05-12,238.35,246.92,237.855,244.69,241.942879996323,322967,0.0,1.0
2022-05-11,238.05,243.3,237.19,238.25,235.575181491372,388858,0.0,1.0
2022-05-10,234.66,237.49,232.01,237.18,234.517194317413,288460,0.0,1.0
2022-05-09,235.21,239.77,233.08,234.07,231.442110101513,249017,0.0,1.0
2022-05-06,240.04,241.825,235.05,236.2,233.548196718834,207712,0.0,1.0
2022-05-05,242.77,246.99,237.11,240.45,237.750482222877,308821,0.0,1.0
2022-05-04,241.85,251.28,233.105,246.2,243.435927316583,735786,0.0,1.0
2022-05-03,232.53,238.835,230.13,234.78,232.144138973953,304900,0.0,1.0
2022-05-02,234.81,237.46,228.09,231.76,229.158044333433,370754,0.0,1.0
2022-04-29,237.28,238.88,232.35,233.6,230.977386763419,263779,0.0,1.0
2022-04-28,237.14,239.32,233.22,238.35,235.67405879735,222880,0.0,1.0
2022-04-27,233.87,239.5,231.05,235.36,232.717627348623,260636,0.0,1.0
2022-04-26,238.76,239.46,233.5,233.5,230.878509457442,262243,0.0,1.0
2022-04-25,241.64,242.91,236.43,241.2,238.492062017708,379888,0.0,1.0
2022-04-22,240.39,245.16,238.01,242.25,239.530273730472,414151,0.0,1.0
2022-04-21,245.16,248.59,239.7474,242.04,239.322631387919,461257,0.0,1.0
2022-04-20,245.86,249.1138,243.8,245.71,242.951428517293,289025,0.0,1.0
2022-04-19,242.34,246.88,240.5,244.6,241.853890420943,552271,0.0,1.0
2022-04-18,229.78,241.59,229.78,241.54,238.828244858032,544165,0.0,1.0
2022-04-14,229.42,232.92,227.25,229.29,226.715774875789,240101,0.0,1.0
2022-04-13,220.23,226.46,219.43,226.38,223.838445271844,295889,0.0,1.0
2022-04-12,223.13,225.46,219.46,220.81,218.330979328898,257376,0.0,1.0
2022-04-11,220.26,222.92,219.6121,220.89,218.41008117368,308362,0.0,1.0
2022-04-08,217.12,223.46,216.84,220.93,218.449632096071,350569,0.0,1.0
2022-04-07,208.13,217.38,208.13,217.0,214.563753971156,342058,0.0,1.0
2022-04-06,203.21,211.46,202.7929,209.54,207.187506945235,316883,0.0,1.0
2022-04-05,201.33,207.44,200.75,204.97,202.668814062063,244195,0.0,1.0
2022-04-04,201.99,204.2,199.87,201.73,199.465189348393,198088,0.0,1.0
2022-04-01,201.49,203.63,200.09,201.09,198.832374590137,209191,0.0,1.0
2022-03-31,200.26,203.57,199.24,199.96,197.715061032591,327478,0.0,1.0
2022-03-30,202.05,202.8,199.2,200.43,198.179784370685,141577,0.0,1.0
2022-03-29,198.52,203.99,198.52,202.92,200.641829289525,275862,0.0,1.0
2022-03-28,194.53,197.83,193.2433,197.65,195.430995264511,215642,0.0,1.0
2022-03-25,189.55,194.87,189.3,194.57,192.385574240404,170600,0.0,1.0
2022-03-24,187.26,193.0914,185.52,190.13,187.995421855004,224127,0.0,1.0
