,GD_Open,GD_High,GD_Low,GD_Close,GD_Adj Close,GD_Volume,GD_Dividend Amount,GD_Split Coefficient
2011-12-29,66.22,67.02,66.0109,66.92,49.8823524200413,1091300,0.0,1.0
2011-12-28,66.58,66.88,65.6986,65.95,49.1593117468877,1137100,0.0,1.0
2011-12-27,66.39,66.79,65.9995,66.56,49.6140074279431,651500,0.0,1.0
2011-12-23,66.22,66.57,65.565,66.36,49.4649268767774,883000,0.0,1.0
2011-12-22,64.98,66.36,64.71,66.14,49.3009382704951,1186500,0.0,1.0
2011-12-21,64.8,64.98,64.06,64.78,48.2871905225684,1509100,0.0,1.0
2011-12-20,63.43,65.13,63.42,64.84,48.3319146879181,1481700,0.0,1.0
2011-12-19,63.05,63.89,62.31,62.46,46.5578561290463,1140700,0.0,1.0
2011-12-16,63.38,64.39,62.6,63.2,47.1094541683594,2748400,0.0,1.0
2011-12-15,63.92,64.11,63.15,63.3,47.1839944439423,1576200,0.0,1.0
2011-12-14,63.39,63.76,63.11,63.21,47.1169081959177,1197400,0.0,1.0
2011-12-13,64.51,64.95,63.19,63.5,47.3330749951079,1404400,0.0,1.0
2011-12-12,64.59,64.97,63.55,64.01,47.7132304005805,1154800,0.0,1.0
2011-12-09,64.63,65.28,64.52,65.07,48.5033573217586,1775400,0.0,1.0
2011-12-08,65.41,65.77,63.98,64.15,47.8175867863965,1694400,0.0,1.0
2011-12-07,65.2,66.037,64.7,65.66,48.9431449476974,1344600,0.0,1.0
2011-12-06,65.71,66.34,65.53,65.86,49.0922254988631,1403500,0.0,1.0
2011-12-05,66.83,66.88,65.33,65.65,48.9356909201392,2105500,0.0,1.0
2011-12-02,66.87,67.36,65.63,65.72,48.9878691130472,2176900,0.0,1.0
2011-12-01,66.07,66.95,65.98,66.5,49.5692832625934,1428200,0.0,1.0
2011-11-30,65.85,66.38,65.52,66.06,49.2413060500288,3294800,0.0,1.0
2011-11-29,64.35,64.55,63.75,63.89,47.6237820698811,1935700,0.0,1.0
2011-11-28,63.9,64.35,63.24,64.06,47.7505005383719,2506900,0.0,1.0
2011-11-25,60.77,62.15,60.75,61.13,45.5664704637945,913100,0.0,1.0
2011-11-23,62.72,62.75,60.6,60.64,45.2012231134385,2923200,0.0,1.0
2011-11-22,63.13,63.82,62.15,63.62,47.4225233258074,3633300,0.0,1.0
2011-11-21,62.84,63.31,61.28,63.07,47.0125518101017,2679200,0.0,1.0
2011-11-18,64.125,64.125,63.01,63.84,47.5865119320896,2046600,0.0,1.0
2011-11-17,64.83,64.83,62.89,63.42,47.2734427746417,1714700,0.0,1.0
2011-11-16,65.36,65.5845,64.76,65.02,48.4660871839672,2504000,0.0,1.0
2011-11-15,65.3,66.35,64.84,65.99,49.1891278571208,1408500,0.0,1.0
2011-11-14,65.5,66.38,65.12,65.31,48.6822539831575,1676700,0.0,1.0
2011-11-11,64.3,65.88,64.3,65.72,48.9878691130472,1874700,0.0,1.0
2011-11-10,63.9,63.97,62.94,63.38,47.2436266644085,1822500,0.0,1.0
2011-11-09,63.65,63.89,62.72,62.96,46.9305575069606,1932300,0.0,1.0
2011-11-08,64.69,65.17,63.84,65.13,48.5480814871084,1712500,0.0,1.0
2011-11-07,63.25,64.28,62.85,64.2,47.8548569241879,1341600,0.0,1.0
2011-11-04,63.15,63.53,62.47,63.45,47.2958048573165,1291900,0.0,1.0
2011-11-03,62.47,63.97,62.47,63.63,47.4299773533657,2589200,0.0,1.0
2011-11-02,62.44,62.62,61.77,61.95,46.1777007235738,2760300,0.0,1.0
2011-11-01,62.79,63.2,60.79,61.43,45.790091290543,2959900,0.0,1.0
2011-10-31,64.97,65.5299,64.19,64.19,47.8474028966296,2022500,0.0,1.0
2011-10-28,65.53,66.25,65.0301,65.47,48.80151842409,2010100,0.0,1.0
2011-10-27,65.56,66.17,64.32,65.43,48.7717023138569,2695100,0.0,1.0
2011-10-26,66.42,66.42,63.56,63.89,47.6237820698811,4161900,0.0,1.0
2011-10-25,65.24,66.08,64.6,65.26,48.6449838453661,2382600,0.0,1.0
2011-10-24,65.28,65.91,64.95,65.63,48.9207828650226,1865700,0.0,1.0
2011-10-21,63.6,65.33,63.58,65.32,48.6897080107158,3229700,0.0,1.0
2011-10-20,62.63,63.46,61.81,63.15,47.072184030568,1996900,0.0,1.0
2011-10-19,62.7,63.25,62.35,62.47,46.5653101566046,1809300,0.0,1.0
2011-10-18,61.02,63.28,60.35,62.64,46.6920286250955,1969300,0.0,1.0
2011-10-17,61.86,62.31,60.7881,60.93,45.4173899126288,1736000,0.0,1.0
2011-10-14,62.58,62.74,61.59,62.04,46.2447869715984,1630900,0.0,1.0
2011-10-13,61.9,62.05,60.91,61.81,46.0733443377578,1325500,0.0,1.0
2011-10-12,62.04,63.2155,61.74,62.52,46.6025802943961,1771900,0.0,1.0
2011-10-11,61.19,61.79,61.14,61.48,45.8273614283344,1769800,0.0,1.0
2011-10-10,60.56,61.68,60.56,61.68,45.9764419795001,1585400,0.0,1.0
2011-10-07,59.44,60.29,58.96,59.55,44.3887341095855,2423800,0.0,1.0
2011-10-06,57.85,58.97,57.57,58.95,43.9414924560884,1507100,0.0,1.0
2011-10-05,56.78,57.84,56.4,57.71,43.0171930388611,2513500,0.47,1.0
2011-10-04,55.02,57.2,54.72,57.11,42.2260552500749,3300000,0.0,1.0
2011-10-03,56.85,57.72,55.6,55.67,41.1613464502131,2220900,0.0,1.0
2011-09-30,57.45,58.3597,56.88,56.89,42.0633914056516,2432100,0.0,1.0
2011-09-29,58.38,59.24,57.0901,58.18,43.0171930388611,1766700,0.0,1.0
2011-09-28,58.37,58.95,57.35,57.44,42.4700510167099,2081200,0.0,1.0
2011-09-27,57.59,59.16,57.59,58.29,43.0985249610728,2511700,0.0,1.0
2011-09-26,56.49,57.45,56.05,56.85,42.033816161211,2866500,0.0,1.0
2011-09-23,53.97,56.69,53.95,55.92,41.3461917279669,2845400,0.0,1.0
2011-09-22,56.08,56.2,55.27,55.87,41.3092226724161,3434000,0.0,1.0
2011-09-21,59.8,59.92,57.22,57.27,42.3443562278373,2595100,0.0,1.0
2011-09-20,60.43,60.65,59.5,59.55,44.0301451609518,2007000,0.0,1.0
2011-09-19,59.67,60.4,59.3,60.17,44.4885614497812,2474900,0.0,1.0
2011-09-16,61.75,61.75,60.2,60.6,44.8064953275178,4340900,0.0,1.0
2011-09-15,60.23,61.44,60.21,61.22,45.2649116163471,2426700,0.0,1.0
2011-09-14,59.33,60.66,57.94,59.86,44.2593533053665,3188500,0.0,1.0
2011-09-13,58.97,60.01,58.45,58.99,43.6160917387834,2523000,0.0,1.0
2011-09-12,58.12,58.95,57.77,58.9,43.549547438792,2698400,0.0,1.0
2011-09-09,59.56,59.79,58.4,59.0,43.6234855498935,2599200,0.0,1.0
2011-09-08,60.65,61.63,60.3,60.4,44.6586191053147,2276900,0.0,1.0
2011-09-07,61.12,61.85,60.61,61.35,45.3610311607791,2647500,0.0,1.0
2011-09-06,59.27,60.41,58.72,60.3,44.5846809942132,2616800,0.0,1.0
2011-09-02,62.06,62.06,60.74,60.94,45.0578849052629,2223500,0.0,1.0
2011-09-01,64.08,64.66,62.92,63.1,46.6549481050556,1657300,0.0,1.0
2011-08-31,64.43,64.89,63.46,64.08,47.3795415938504,1744900,0.0,1.0
2011-08-30,62.96,64.29,62.3,63.95,47.2834220494185,2115900,0.0,1.0
2011-08-29,61.95,63.05,61.88,63.01,46.5884038050642,1382600,0.0,1.0
2011-08-26,59.62,61.49,58.71,61.28,45.309274483008,1987300,0.0,1.0
2011-08-25,61.32,61.69,59.79,60.0,44.3628666609087,1826700,0.0,1.0
2011-08-24,59.48,61.12,59.34,61.0,45.1022477719238,1758400,0.0,1.0
2011-08-23,58.39,59.51,58.0,59.51,44.0005699165112,2238700,0.0,1.0
2011-08-22,58.57,58.9,57.9,58.2,43.0319806610814,2636800,0.0,1.0
2011-08-19,57.46,58.86,57.39,57.47,42.4922324500403,3800900,0.0,1.0
2011-08-18,59.89,60.09,57.75,58.23,43.0541620944119,3686300,0.0,1.0
2011-08-17,62.3,62.58,61.04,61.88,45.7529031496171,2461500,0.0,1.0
2011-08-16,61.47,62.5,61.23,62.04,45.8712041273796,1756000,0.0,1.0
2011-08-15,61.84,62.83,61.629,62.77,46.4109523384206,2338200,0.0,1.0
2011-08-12,62.12,62.2425,60.82,61.18,45.2353363719065,3947800,0.0,1.0
2011-08-11,58.65,62.335,58.578,61.51,45.4793321385415,3805200,0.0,1.0
2011-08-10,61.17,61.17,58.21,58.38,43.1650692610641,4580800,0.0,1.0
2011-08-09,60.78,62.56,58.12,62.42,46.1521689495653,7067800,0.0,1.0
2011-08-08,62.88,63.72,60.775,60.8,44.9543715497208,5830400,0.0,1.0
2011-08-05,64.06,64.88,62.66,64.44,47.6457187938159,4895200,0.0,1.0
2011-08-04,64.62,65.13,63.17,63.22,46.7436738383774,3974000,0.0,1.0
2011-08-03,66.09,66.5,64.73,65.9,48.725215215898,2686000,0.0,1.0
2011-08-02,67.14,68.05,66.16,66.16,48.9174543047619,3024900,0.0,1.0
2011-08-01,68.45,68.45,66.34,67.51,49.9156188046324,4057800,0.0,1.0
2011-07-29,67.37,68.63,66.56,68.14,50.3814289045719,2525200,0.0,1.0
2011-07-28,68.54,69.67,67.66,67.75,50.093070271276,2606400,0.0,1.0
2011-07-27,71.02,71.04,68.16,68.63,50.7437256489694,3072500,0.0,1.0
2011-07-26,70.92,71.09,70.27,70.32,51.9932797265849,1672200,0.0,1.0
2011-07-25,70.48,71.5,70.08,71.15,52.6069660487275,2185100,0.0,1.0
2011-07-22,71.61,71.61,70.72,70.8,52.3481826598722,1550800,0.0,1.0
2011-07-21,70.26,71.92,70.07,71.57,52.9175061153539,1822300,0.0,1.0
2011-07-20,70.62,70.85,69.66,69.94,51.7123149043992,2723000,0.0,1.0
2011-07-19,69.85,70.03,69.395,69.93,51.7049210932891,2070600,0.0,1.0
2011-07-18,69.95,70.13,69.03,69.46,51.3574119711119,1773300,0.0,1.0
2011-07-15,71.48,71.48,69.7,70.36,52.0228549710256,2593400,0.0,1.0
2011-07-14,72.73,72.74,71.2,71.37,52.7696298931509,2359900,0.0,1.0
2011-07-13,73.4,73.68,72.41,72.65,53.7160377152502,1321200,0.0,1.0
2011-07-12,73.52,73.88,72.9,72.98,53.9600334818852,1505200,0.0,1.0
2011-07-11,73.9,74.38,73.58,73.74,54.5219631262567,1612200,0.0,1.0
2011-07-08,75.05,75.05,74.3,74.66,55.2021937483907,1978400,0.0,1.0
2011-07-07,75.43,75.635,74.5,75.6,55.8972119927449,2238000,0.0,1.0
2011-07-06,75.03,75.33,74.49,74.63,55.1800123150602,1593100,0.0,1.0
2011-07-05,75.54,75.81,74.415,74.9,55.3796452150343,1883200,0.0,1.0
2011-07-01,74.44,75.93,74.34,75.81,56.0524820260581,1454400,0.0,1.0
2011-06-30,74.09,74.98,73.83,74.52,55.0986803928486,1481300,0.0,1.0
2011-06-29,73.82,73.99,73.46,73.9,54.6402641040192,1527800,0.47,1.0
2011-06-28,73.46,74.04,73.3,73.74,54.1773978086644,1487500,0.0,1.0
2011-06-27,72.47,73.48,72.2,73.26,53.8247377741084,1644600,0.0,1.0
2011-06-24,72.88,73.2,72.06,72.29,53.1120706209432,2355400,0.0,1.0
2011-06-23,72.46,73.0,72.0,72.9,53.5602427481914,2211500,0.0,1.0
2011-06-22,73.08,74.05,73.01,73.36,53.8982086146409,1842600,0.0,1.0
2011-06-21,73.02,73.74,73.02,73.4,53.9275969508539,1627800,0.0,1.0
2011-06-20,71.27,72.88,71.22,72.77,53.4647306554992,1744000,0.0,1.0
2011-06-17,71.88,72.5528,71.48,71.67,52.6565514096417,1672700,0.0,1.0
2011-06-16,71.08,72.05,70.85,71.28,52.370015131565,1771800,0.0,1.0
2011-06-15,69.98,71.07,69.95,70.85,52.0540905172752,3247600,0.0,1.0
2011-06-14,70.33,70.82,70.3,70.44,51.752860071092,1634300,0.0,1.0
2011-06-13,69.69,69.88,69.23,69.64,51.165093346832,1929700,0.0,1.0
2011-06-10,70.17,70.64,69.2,69.37,50.9667220773942,2812100,0.0,1.0
2011-06-09,70.68,70.94,70.06,70.49,51.7895954913582,1547100,0.0,1.0
2011-06-08,70.63,70.85,70.04,70.4,51.723471734879,2010400,0.0,1.0
2011-06-07,71.05,71.15,70.59,70.66,51.9144959202635,2269800,0.0,1.0
2011-06-06,70.41,71.11,70.325,70.7,51.9438842564765,2139900,0.0,1.0
2011-06-03,70.53,70.861,70.04,70.6,51.870413415944,2751300,0.0,1.0
2011-06-02,71.97,72.5,71.35,71.42,52.4728743083105,2423400,0.0,1.0
2011-06-01,73.83,74.14,71.785,71.8,52.752063502334,2946500,0.0,1.0
2011-05-31,73.19,74.685,72.77,74.22,54.5300578432204,5001600,0.0,1.0
2011-05-27,70.53,71.54,70.46,71.26,52.3553209634585,2903000,0.0,1.0
2011-05-26,70.29,70.61,69.83,70.2,51.576530053814,2005500,0.0,1.0
2011-05-25,70.8,70.8,70.17,70.53,51.8189838275712,2721300,0.0,1.0
2011-05-24,71.54,71.96,70.8,70.95,52.1275613578077,2774700,0.0,1.0
2011-05-23,72.22,72.77,71.38,71.39,52.4508330561507,2498000,0.0,1.0
2011-05-20,73.8,73.89,72.86,73.03,53.6557548408837,1833400,0.0,1.0
2011-05-19,74.53,74.98,73.76,73.88,54.2802569854099,2009300,0.0,1.0
2011-05-18,73.74,74.3,73.27,74.0,54.3684219940489,1403900,0.0,1.0
2011-05-17,73.98,74.34,72.86,73.5,54.0010677913864,1586500,0.0,1.0
2011-05-16,74.22,74.625,73.66,74.24,54.5447520113269,1388300,0.0,1.0
2011-05-13,74.74,74.99,73.73,74.37,54.6402641040192,1879600,0.0,1.0
2011-05-12,74.61,75.29,74.33,74.81,54.9635358023622,1155200,0.0,1.0
2011-05-11,74.32,74.97,74.16,74.74,54.9121062139894,1579000,0.0,1.0
2011-05-10,74.17,74.8,73.78,74.49,54.7284291126582,1966500,0.0,1.0
2011-05-09,74.33,75.07,74.06,74.57,54.7872057850842,1381300,0.0,1.0
2011-05-06,74.51,74.8,73.93,74.44,54.6916936923919,2408900,0.0,1.0
2011-05-05,73.36,74.59,73.04,73.69,54.1406623883982,2601600,0.0,1.0
2011-05-04,74.4,74.86,73.64,73.71,54.1553565565047,2645600,0.0,1.0
2011-05-03,73.42,74.45,73.1701,74.31,54.5961815996997,1884600,0.0,1.0
2011-05-02,73.15,74.25,73.055,73.59,54.0671915478657,2571000,0.0,1.0
2011-04-29,71.76,72.95,71.73,72.82,53.5014660757654,2066900,0.0,1.0
2011-04-28,72.42,72.55,70.54,71.55,52.5683864010027,3576700,0.0,1.0
2011-04-27,72.92,73.64,72.26,72.72,53.4279952352329,1669200,0.0,1.0
2011-04-26,72.56,73.15,72.25,72.64,53.3692185628069,1800000,0.0,1.0
2011-04-25,72.35,72.51,71.95,72.14,53.0018643601445,944700,0.0,1.0
2011-04-21,72.86,72.86,72.15,72.25,53.0826822847302,1058800,0.0,1.0
2011-04-20,71.83,72.73,71.28,72.37,53.1708472933692,1424000,0.0,1.0
2011-04-19,71.0,71.43,70.85,71.06,52.2083792823935,1443000,0.0,1.0
2011-04-18,71.01,71.19,70.47,70.79,52.0100080129557,2118100,0.0,1.0
2011-04-15,71.81,72.38,71.14,71.88,52.81084017476,1994400,0.0,1.0
2011-04-14,71.44,71.8,70.93,71.46,52.5022626445235,2316100,0.0,1.0
2011-04-13,73.32,73.44,70.98,71.81,52.7594105863872,2997300,0.0,1.0
2011-04-12,73.47,73.59,72.63,72.92,53.5749369162979,1756400,0.0,1.0
2011-04-11,74.44,74.76,73.56,73.75,54.1847448927177,2040800,0.0,1.0
2011-04-08,75.24,75.37,74.27,74.51,54.7431232807647,1660000,0.0,1.0
2011-04-07,74.66,75.2,74.27,74.95,55.0663949791077,1703500,0.0,1.0
2011-04-06,74.68,74.8779,74.1,74.74,54.9121062139894,2022400,0.47,1.0
2011-04-05,73.25,74.89,73.02,74.6,54.4667347901025,3090000,0.0,1.0
2011-04-04,74.7,74.7,72.12,73.37,53.5686907714453,11382300,0.0,1.0
2011-04-01,76.83,78.0,76.73,77.42,56.525664979219,1700300,0.0,1.0
2011-03-31,75.83,76.99,75.7,76.56,55.8977642832473,1646100,0.0,1.0
2011-03-30,76.71,76.71,75.52,76.0,55.4888987137774,1876700,0.0,1.0
2011-03-29,75.91,76.5,75.56,76.27,55.6860303276289,1270900,0.0,1.0
2011-03-28,76.59,76.7399,75.72,75.93,55.4377905175936,1570100,0.0,1.0
2011-03-25,76.93,77.14,76.34,76.51,55.8612584288304,1166500,0.0,1.0
2011-03-24,76.56,76.98,76.01,76.85,56.1094982388657,1006600,0.0,1.0
2011-03-23,76.03,76.62,75.64,76.23,55.6568256440954,1185900,0.0,1.0
2011-03-22,75.83,76.28,75.6711,76.04,55.5181033973109,1375100,0.0,1.0
2011-03-21,75.03,76.44,74.96,75.71,55.277164758159,1397800,0.0,1.0
2011-03-18,75.15,75.28,73.74,74.38,54.3061090306679,4492100,0.0,1.0
2011-03-17,75.0,75.39,73.57,73.96,53.9994598535654,2936100,0.0,1.0
2011-03-16,74.77,74.83,73.22,73.75,53.8461352650142,3142400,0.0,1.0
2011-03-15,73.51,75.28,73.31,74.83,54.6346617204205,2311400,0.0,1.0
2011-03-14,75.43,75.93,74.65,75.48,55.109237827841,1372500,0.0,1.0
2011-03-11,75.55,76.66,74.37,76.13,55.5838139352615,1899900,0.0,1.0
2011-03-10,76.16,76.29,75.1601,75.35,55.0143226063569,1478000,0.0,1.0
2011-03-09,76.32,77.01,75.81,76.98,56.2044134603498,1529800,0.0,1.0
2011-03-08,75.54,76.88,75.48,76.56,55.8977642832473,1479600,0.0,1.0
2011-03-07,76.42,77.0,75.07,75.45,55.0873343151908,1941300,0.0,1.0
2011-03-04,76.13,76.6,74.88,76.32,55.7225361820459,3654400,0.0,1.0
2011-03-03,75.86,78.12,75.86,77.66,56.7008930804204,2069300,0.0,1.0
2011-03-02,74.74,75.44,74.18,75.11,54.8390945051555,1825200,0.0,1.0
2011-03-01,76.35,76.87,74.9,75.07,54.8098898216219,1779500,0.0,1.0
2011-02-28,76.27,76.79,75.93,76.12,55.5765127643781,2031200,0.0,1.0
2011-02-25,76.29,76.8,75.56,75.94,55.445091688477,1320000,0.0,1.0
2011-02-24,75.54,76.45,75.13,76.11,55.5692115934947,1606600,0.0,1.0
2011-02-23,76.04,76.73,74.89,75.45,55.0873343151908,1683900,0.0,1.0
2011-02-22,77.3,77.34,75.95,76.22,55.649524473212,1371300,0.0,1.0
2011-02-18,77.85,78.27,77.69,78.11,57.029445770173,1971300,0.0,1.0
2011-02-17,76.77,77.51,76.5701,77.3,56.4380509286183,962300,0.0,1.0
2011-02-16,77.7,77.8,76.22,77.05,56.2555216565335,1458400,0.0,1.0
2011-02-15,76.41,77.72,76.08,77.62,56.6716883968868,1864500,0.0,1.0
2011-02-14,77.59,77.654,76.5,76.87,56.1241005806325,1329800,0.0,1.0
2011-02-11,77.08,77.72,76.59,77.45,56.5475684918692,1332100,0.0,1.0
2011-02-10,77.89,77.9,77.05,77.26,56.4088462450847,2082900,0.0,1.0
2011-02-09,77.58,78.21,77.18,77.9,56.8761211816218,1711600,0.0,1.0
2011-02-08,77.04,77.96,76.64,77.85,56.8396153272048,1981000,0.0,1.0
2011-02-07,75.93,76.49,75.72,76.44,55.8101502326466,1409500,0.0,1.0
2011-02-04,75.86,75.98,75.29,75.62,55.2114542202085,1319900,0.0,1.0
2011-02-03,76.44,76.44,75.32,75.66,55.240658903742,1438500,0.0,1.0
2011-02-02,75.83,76.75,75.77,76.08,55.5473080808445,1664900,0.0,1.0
2011-02-01,75.49,76.13,75.06,76.03,55.5108022264275,1233900,0.0,1.0
2011-01-31,74.25,75.41,74.16,75.4,55.0508284607739,2152400,0.0,1.0
2011-01-28,76.05,76.2,73.85,74.13,54.1235797585831,2331000,0.0,1.0
2011-01-27,74.6,76.5,74.6,76.2,55.6349221314452,3116400,0.0,1.0
2011-01-26,74.2,75.19,72.92,74.64,54.4959394736361,3572900,0.0,1.0
2011-01-25,72.68,74.28,72.58,74.17,54.1527844421167,2882000,0.0,1.0
2011-01-24,72.46,73.09,72.27,72.74,53.1087170057917,1570400,0.0,1.0
2011-01-21,73.7,73.86,72.88,72.97,53.2766439361097,1884600,0.0,1.0
2011-01-20,72.49,73.47,72.47,73.45,53.6271001385125,2407700,0.0,1.0
2011-01-19,72.16,72.67,71.86,72.67,53.0576088096079,2221100,0.0,1.0
2011-01-18,72.38,73.04,71.61,72.73,53.1014158349083,3287800,0.0,1.0
2011-01-14,71.67,72.275,71.22,72.18,52.6998514363217,1529000,0.0,1.0
2011-01-13,71.85,72.15,71.44,71.78,52.407804600986,2041300,0.0,1.0
2011-01-12,71.52,71.9,71.06,71.16,51.9551320062158,1187700,0.42,1.0
2011-01-11,71.45,71.78,71.02,71.25,51.7156070891712,1902600,0.0,1.0
2011-01-10,71.75,71.75,70.86,71.18,51.6647987734345,1910000,0.0,1.0
2011-01-07,71.74,72.3,71.4,72.01,52.2672402314557,3318200,0.0,1.0
2011-01-06,70.44,71.985,70.2,71.39,51.8172237206446,2030800,0.0,1.0
2011-01-05,69.96,70.8246,69.84,70.61,51.2510739167211,2379900,0.0,1.0
2011-01-04,70.23,70.42,69.45,70.29,51.018807330496,2362800,0.0,1.0
2011-01-03,70.26,70.57,69.87,69.97,50.786540744271,2769300,0.0,1.0
2010-12-31,70.6,71.33,70.2419,70.96,51.5051154954047,1454900,0.0,1.0
2010-12-30,70.54,71.11,70.324,70.77,51.3672072098336,1385400,0.0,1.0
2010-12-29,71.11,71.44,70.77,70.83,51.4107571947508,1397600,0.0,1.0
2010-12-28,71.11,71.24,70.44,71.02,51.5486654803219,1305800,0.0,1.0
2010-12-27,70.83,71.33,70.52,71.1,51.6067321268782,1074900,0.0,1.0
2010-12-23,70.37,71.34,70.3101,71.02,51.5486654803219,1226000,0.0,1.0
2010-12-22,70.51,70.53,70.1,70.53,51.1930072701648,915700,0.0,1.0
2010-12-21,70.18,70.7181,70.01,70.19,50.9462240223007,1255900,0.0,1.0
2010-12-20,70.39,70.47,69.625,70.01,50.8155740675491,1714700,0.0,1.0
2010-12-17,70.32,70.5,69.73,70.28,51.0115489996765,2935600,0.0,1.0
2010-12-16,69.76,70.49,69.31,70.42,51.11316563115,1685600,0.0,1.0
2010-12-15,69.7,69.98,69.26,69.35,50.3365242334599,1685800,0.0,1.0
2010-12-14,69.1808,70.39,69.1808,69.98,50.7937990750905,2731000,0.0,1.0
2010-12-13,69.71,69.84,68.53,69.4,50.3728158875576,2564000,0.0,1.0
2010-12-10,68.91,69.73,68.78,69.56,50.4889491806701,1982900,0.0,1.0
2010-12-09,68.91,69.18,67.96,68.89,50.0026410157614,2334000,0.0,1.0
2010-12-08,68.72,68.765,67.92,68.47,49.6977911213411,1532700,0.0,1.0
2010-12-07,68.33,69.13,68.13,68.73,49.8865077226489,2380900,0.0,1.0
2010-12-06,67.59,67.8,66.96,67.63,49.0880913325003,1998400,0.0,1.0
2010-12-03,67.56,67.87,67.28,67.58,49.0517996784026,1844400,0.0,1.0
2010-12-02,67.85,68.4,67.38,67.8,49.2114829564324,2093800,0.0,1.0
2010-12-01,67.03,67.81,67.03,67.62,49.0808330016808,1712900,0.0,1.0
2010-11-30,65.82,66.59,65.44,66.09,47.9703083862923,2141900,0.0,1.0
2010-11-29,66.51,66.52,65.05,66.31,48.129991664322,2452500,0.0,1.0
2010-11-26,67.4,67.7,66.84,67.12,48.7179164607041,555800,0.0,1.0
2010-11-24,66.78,68.47,66.78,68.02,49.3711662344621,1924100,0.0,1.0
2010-11-23,65.63,66.62,65.48,66.48,48.253383288254,1896600,0.0,1.0
2010-11-22,66.3,66.6,65.57,66.26,48.0937000102243,1482000,0.0,1.0
2010-11-19,67.09,67.22,66.24,66.6,48.3404832580884,1654900,0.0,1.0
2010-11-18,65.92,67.06,65.44,67.05,48.6671081449674,2321900,0.0,1.0
2010-11-17,65.59,65.73,64.83,65.39,47.462225228925,1722100,0.0,1.0
2010-11-16,66.04,66.38,65.08,65.54,47.571100191218,2031300,0.0,1.0
2010-11-15,66.59,67.19,66.22,66.55,48.3041916039908,1278200,0.0,1.0
2010-11-12,67.06,67.18,66.25,66.5,48.2678999498931,1752400,0.0,1.0
2010-11-11,67.72,68.0,67.08,67.42,48.9356663852901,1976300,0.0,1.0
2010-11-10,69.06,69.1,67.98,68.21,49.5090745200332,1632100,0.0,1.0
2010-11-09,69.53,69.6053,68.9,69.2,50.227649271167,1714000,0.0,1.0
2010-11-08,69.14,69.8,68.96,69.4,50.3728158875576,1342900,0.0,1.0
2010-11-05,69.1,69.975,68.9,69.66,50.5615324888655,1778300,0.0,1.0
2010-11-04,68.81,69.3,68.25,69.17,50.2058742787084,2283900,0.0,1.0
2010-11-03,68.21,68.77,67.27,67.95,49.3203579187254,2405600,0.0,1.0
2010-11-02,68.54,69.1,67.98,67.99,49.3493912420035,2069700,0.0,1.0
2010-11-01,68.33,68.85,67.31,67.86,49.2550329413496,1852400,0.0,1.0
2010-10-29,67.39,68.13,67.29,68.12,49.4437495426574,3459400,0.0,1.0
2010-10-28,66.32,67.8765,66.02,67.78,49.1969662947933,5072000,0.0,1.0
2010-10-27,64.24,65.53,63.48,65.42,47.4840002213836,3872300,0.0,1.0
2010-10-26,63.83,64.43,63.43,64.09,46.5186422223857,2025500,0.0,1.0
2010-10-25,65.11,65.13,63.99,64.06,46.4968672299271,1762900,0.0,1.0
2010-10-22,64.54,64.73,64.04,64.5,46.8162337859865,1218900,0.0,1.0
2010-10-21,64.17,65.16,64.17,64.55,46.8525254400842,1741500,0.0,1.0
2010-10-20,63.26,64.35,63.23,63.83,46.3299256210778,1795000,0.0,1.0
2010-10-19,63.45,63.67,62.17,62.96,45.6984508397785,2166700,0.0,1.0
2010-10-18,63.94,64.48,63.55,64.37,46.7218754853326,1271700,0.0,1.0
2010-10-15,63.5,64.05,62.9,63.93,46.4025089292732,2961800,0.0,1.0
2010-10-14,64.12,64.2,62.92,63.17,45.8508757869887,1760200,0.0,1.0
2010-10-13,63.58,64.52,63.58,64.06,46.4968672299271,1554200,0.0,1.0
2010-10-12,62.97,63.57,62.13,63.37,45.9960424033793,1415800,0.0,1.0
2010-10-11,63.48,63.53,62.99,63.13,45.8218424637105,790100,0.0,1.0
2010-10-08,63.14,63.65,62.6901,63.37,45.9960424033793,1454000,0.0,1.0
2010-10-07,63.81,64.03,62.8,63.13,45.8218424637105,1519500,0.0,1.0
2010-10-06,63.14,63.77,63.02,63.64,46.1920173355067,2134800,0.42,1.0
2010-10-05,62.39,63.4799,61.89,63.41,45.7233190640724,2735600,0.0,1.0
2010-10-04,62.42,62.73,61.51,61.75,44.5263357862557,1935500,0.0,1.0
2010-10-01,63.33,63.43,62.38,62.46,45.0382985135147,1756900,0.0,1.0
2010-09-30,63.49,64.6,62.62,62.81,45.2906745058254,2454000,0.0,1.0
2010-09-29,62.97,63.19,62.35,63.06,45.4709430717617,2165700,0.0,1.0
2010-09-28,63.25,63.35,62.23,63.27,45.6223686671482,2395700,0.0,1.0
2010-09-27,63.83,63.96,63.02,63.13,45.5214182702238,1288500,0.0,1.0
2010-09-24,62.55,63.75,62.55,63.68,45.9180091152836,1270400,0.0,1.0
2010-09-23,62.34,62.85,61.86,61.98,44.6921828669171,1484800,0.0,1.0
2010-09-22,63.63,63.92,62.58,62.87,45.3339389616501,1642900,0.0,1.0
2010-09-21,63.61,64.21,63.25,63.61,45.8675339168215,1347600,0.0,1.0
2010-09-20,63.11,63.73,62.35,63.63,45.8819554020964,1824500,0.0,1.0
