,VRTS_Open,VRTS_High,VRTS_Low,VRTS_Close,VRTS_Adj Close,VRTS_Volume,VRTS_Dividend Amount,VRTS_Split Coefficient
2015-04-22,136.51,136.93,132.415,133.12,107.311065519798,122684,0.0,1.0
2015-04-21,130.57,137.44,130.57,136.03,109.656882832467,90177,0.0,1.0
2015-04-20,130.49,131.355,126.5,129.85,104.675044003498,111106,0.0,1.0
2015-04-17,133.4,134.78,130.0,130.07,104.852391016827,58365,0.0,1.0
2015-04-16,135.38,138.508,133.05,134.36,108.310657776743,68135,0.0,1.0
2015-04-15,134.13,139.46,131.89,134.98,108.810453905215,89961,0.0,1.0
2015-04-14,142.23,145.296,132.32,133.14,107.327187975555,100520,0.0,1.0
2015-04-13,131.28,147.77,131.28,142.72,115.049844283244,287588,0.0,1.0
2015-04-10,135.06,136.21,129.27,130.97,105.577901525901,92931,0.0,1.0
2015-04-09,133.03,135.32,130.85,134.54,108.455759878557,113492,0.0,1.0
2015-04-08,132.59,134.704,129.65,132.61,106.899942897989,134217,0.0,1.0
2015-04-07,135.94,137.46,131.68,131.99,106.400146769517,112527,0.0,1.0
2015-04-06,135.57,138.66,132.0,135.79,109.463413363381,58210,0.0,1.0
2015-04-02,136.59,141.89,135.66,135.95,109.592393009439,138873,0.0,1.0
2015-04-01,131.08,136.22,130.68,136.0,109.632699148832,119321,0.0,1.0
2015-03-31,132.09,132.2742,130.12,130.77,105.416676968329,58076,0.0,1.0
2015-03-30,136.0,137.29,132.38,133.0,107.214330785254,93411,0.0,1.0
2015-03-27,139.33,141.5,134.64,135.33,109.092596880966,87693,0.0,1.0
2015-03-26,142.5,145.9899,138.81,139.12,112.147802246952,146093,0.0,1.0
2015-03-25,143.49,144.12,140.74,142.13,114.574231838408,169954,0.0,1.0
2015-03-24,143.77,145.48,141.7252,143.35,115.557701639596,72828,0.0,1.0
2015-03-23,137.42,143.78,136.9,143.21,115.444844449295,140843,0.0,1.0
2015-03-20,133.0,138.05,132.97,137.06,110.487189303962,76256,0.0,1.0
2015-03-19,139.3,139.76,132.64,133.13,107.319126747676,69175,0.0,1.0
2015-03-18,138.66,142.72,138.62,140.09,112.929741351175,51191,0.0,1.0
2015-03-17,137.44,140.92,137.07,139.34,112.325149260281,73413,0.0,1.0
2015-03-16,141.82,142.56,134.6,138.16,111.373924370607,104020,0.0,1.0
2015-03-13,137.1,141.68,136.16,140.68,113.405353796012,142164,0.0,1.0
2015-03-12,133.5,137.98,132.945,137.64,110.95474052092,99326,0.0,1.0
2015-03-11,131.0,134.04,130.45,133.52,107.633514634941,141239,0.0,1.0
2015-03-10,129.83,132.59,129.18,131.65,106.126065021645,78590,0.0,1.0
2015-03-09,129.81,133.8,128.86,131.2,105.763309767108,103134,0.0,1.0
2015-03-06,129.36,131.0,127.89,130.0,104.795962421677,106070,0.0,1.0
2015-03-05,128.87,130.21,128.0501,129.94,104.747595054406,102201,0.0,1.0
2015-03-04,128.24,128.62,126.94,128.19,103.336880175652,110912,0.0,1.0
2015-03-03,130.0,131.0,127.341,128.9,103.909227355032,97898,0.0,1.0
2015-03-02,132.22,133.29,129.64,130.0,104.795962421677,132170,0.0,1.0
2015-02-27,136.0,137.0,131.69,131.97,106.38402431376,94258,0.0,1.0
2015-02-26,139.33,141.2,136.0,136.99,110.430760708812,44166,0.0,1.0
2015-02-25,140.71,141.8,139.32,140.0,112.857190300268,41147,0.0,1.0
2015-02-24,143.32,143.32,140.99,141.34,113.937394835999,27824,0.0,1.0
2015-02-23,144.82,144.82,141.41,142.79,115.106272878395,25029,0.0,1.0
2015-02-20,146.75,147.62,144.0201,145.52,117.30698808925,31464,0.0,1.0
2015-02-19,145.79,148.5,145.7,147.25,118.701580512246,51687,0.0,1.0
2015-02-18,145.05,146.5,144.04,145.45,117.2505594941,33488,0.0,1.0
2015-02-17,144.25,147.04,142.49,144.86,116.774947049263,36383,0.0,1.0
2015-02-13,143.35,145.14,142.89,143.86,115.968824261404,58051,0.0,1.0
2015-02-12,145.62,147.95,142.89,143.49,115.670558829896,54297,0.0,1.0
2015-02-11,147.12,148.88,145.656,145.79,117.524641241972,37296,0.0,1.0
2015-02-10,152.0,152.0,147.01,148.03,119.330356286776,79922,0.0,1.0
2015-02-09,148.87,151.14,148.07,150.43,121.265050977638,63186,0.0,1.0
2015-02-06,147.82,150.95,147.0,148.84,119.983315744942,71587,0.0,1.0
2015-02-05,143.99,149.25,142.99,147.16,118.629029461339,60594,0.0,1.0
2015-02-04,143.13,145.16,139.99,142.91,115.203007612938,76467,0.0,1.0
2015-02-03,139.94,145.6,139.94,143.35,115.557701639596,41206,0.0,1.0
2015-02-02,135.65,140.41,134.67,139.845,112.73224126815,63740,0.0,1.0
2015-01-30,139.91,140.6195,128.17,135.63,109.334433717324,129263,0.0,1.0
2015-01-29,136.8,144.37,136.42,142.5,114.872497269915,89610,0.0,1.0
2015-01-28,142.14,143.33,138.65,139.19,112.204230842102,65550,0.45,1.0
2015-01-27,142.25,144.9,141.2,142.37,114.397854089015,44386,0.0,1.0
2015-01-26,139.88,144.45,137.82,144.31,115.956692586821,77403,0.0,1.0
2015-01-23,141.41,141.41,138.33,139.7,112.252442342034,32740,0.0,1.0
2015-01-22,137.94,142.4,134.8,141.07,113.353271590485,49037,0.0,1.0
2015-01-21,141.99,142.0,136.81,138.22,111.063225343708,64948,0.0,1.0
2015-01-20,142.8,145.53,140.33,141.99,114.092514589445,43270,0.0,1.0
2015-01-16,140.41,143.564,139.13,142.8,114.743369838529,53933,0.0,1.0
2015-01-15,144.49,145.75,140.09,140.75,113.096143590847,43032,0.0,1.0
2015-01-14,145.93,147.76,143.38,144.91,116.438807586143,109561,0.0,1.0
2015-01-13,144.68,147.82,142.72,147.79,118.752959582886,84146,0.0,1.0
2015-01-12,144.89,144.89,141.6,144.35,115.988833586776,22040,0.0,1.0
2015-01-09,148.48,148.48,144.5,145.41,116.840570085578,54122,0.0,1.0
2015-01-08,151.5,153.93,145.55,148.7,119.484167331857,136936,0.0,1.0
2015-01-07,153.82,153.82,148.81,150.97,121.308169079291,91070,0.0,1.0
2015-01-06,161.96,161.96,152.29,153.29,123.172347076667,108447,0.0,1.0
2015-01-05,165.51,165.95,159.99,161.02,129.383595317927,86690,0.0,1.0
2015-01-02,170.67,171.0,164.84,166.14,133.497643312137,77414,0.0,1.0
2014-12-31,171.62,172.94,170.266,170.49,136.992977057218,105098,0.0,1.0
2014-12-30,171.15,173.07,169.56,170.53,137.025118057173,34274,0.0,1.0
2014-12-29,168.71,171.55,167.4,171.0,137.402774806642,67411,0.0,1.0
2014-12-26,168.92,169.63,167.81,168.77,135.610914059163,33374,0.0,1.0
2014-12-24,169.45,169.45,167.6,168.6,135.474314809355,13447,0.0,1.0
2014-12-23,170.09,170.806,164.93,168.96,135.763583808948,63707,0.0,1.0
2014-12-22,168.5,172.14,166.13,169.7,136.358192308112,137593,0.0,1.0
2014-12-19,162.95,169.21,162.34,167.91,134.919882560136,191303,0.0,1.0
2014-12-18,160.0,163.32,159.52,162.95,130.934398565744,102501,0.0,1.0
2014-12-17,156.0,160.06,155.94,159.0,127.760474820211,105939,0.0,1.0
2014-12-16,157.8,158.32,155.04,155.955,125.313741198654,103649,0.0,1.0
2014-12-15,158.89,159.86,155.57,158.0,126.956949821341,103448,0.0,1.0
2014-12-12,157.94,159.45,156.79,158.78,127.583699320459,91501,0.0,1.0
2014-12-11,159.86,160.67,158.81,159.76,128.371153819351,96910,0.0,1.0
2014-12-10,158.34,160.92,157.83,158.97,127.736369070245,163973,0.0,1.0
2014-12-09,157.83,159.26,156.36,158.38,127.262289320912,124983,0.0,1.0
2014-12-08,157.79,158.91,157.408,158.38,127.262289320912,92615,0.0,1.0
2014-12-05,157.18,159.62,157.18,158.14,127.069443321183,179687,0.0,1.0
2014-12-04,157.0,158.67,156.19,157.35,126.434658572076,86606,0.0,1.0
2014-12-03,156.17,159.48,156.12,157.74,126.748033321635,87258,0.0,1.0
2014-12-02,155.5,158.25,154.93,156.72,125.928437822789,113132,0.0,1.0
2014-12-01,154.21,155.45,151.81,154.83,124.409775574926,54420,0.0,1.0
2014-11-28,155.27,156.0,153.55,154.0,123.742849825864,42473,0.0,1.0
2014-11-26,156.32,157.47,155.2101,155.99,125.341864573614,91360,0.0,1.0
2014-11-25,155.97,158.075,155.0,156.97,126.129319072506,61419,0.0,1.0
2014-11-24,155.0,157.58,154.5975,156.02,125.36597032358,77380,0.0,1.0
2014-11-21,157.5,157.5,153.75,154.36,124.032118825457,127181,0.0,1.0
2014-11-20,154.17,159.68,153.88,157.43,126.498940571986,93058,0.0,1.0
2014-11-19,157.59,157.59,153.36,154.17,123.879449075672,67566,0.0,1.0
2014-11-18,159.76,160.9,156.18,157.15,126.273953572303,102669,0.0,1.0
2014-11-17,164.29,165.135,157.88,160.17,128.700599068888,99049,0.0,1.0
2014-11-14,183.02,183.95,160.588,164.98,132.565554313449,483392,0.0,1.0
2014-11-13,184.0,184.425,183.0,183.0,147.045074793073,47265,0.0,1.0
2014-11-12,182.63,184.1,182.09,183.04,147.077215793027,51161,0.0,1.0
2014-11-11,185.36,185.425,181.64,182.9,146.964722293186,59398,0.0,1.0
2014-11-10,185.01,185.97,182.24,185.19,148.804794540596,31825,0.0,1.0
2014-11-07,187.5,188.0395,183.89,183.93,147.792353042021,45441,0.0,1.0
2014-11-06,186.0,187.04,181.72,187.0,150.25917478855,35851,0.0,1.0
2014-11-05,180.68,187.19,180.2,186.47,149.833306539149,71350,0.0,1.0
2014-11-04,178.15,181.65,175.52,180.0,144.634499796465,37270,0.0,1.0
2014-11-03,178.0,180.8,178.0,179.44,144.184525797098,35066,0.0,1.0
2014-10-31,183.51,183.51,177.72,179.21,143.999715047358,57415,0.0,1.0
2014-10-30,174.36,180.78,172.62,180.75,145.237143545617,60113,0.0,1.0
2014-10-29,170.8,178.18,166.726,174.98,140.600804302141,126190,0.45,1.0
2014-10-28,184.59,184.59,165.14,170.03,136.272899478385,85197,0.0,1.0
2014-10-27,168.06,168.06,164.075,165.59,132.71439995663,42701,0.0,1.0
2014-10-24,168.33,169.726,166.09,168.02,134.66195712732,24789,0.0,1.0
2014-10-23,171.24,171.24,165.21,167.96,134.613869295945,47597,0.0,1.0
2014-10-22,178.37,178.37,167.19,168.86,135.335186766571,57009,0.0,1.0
2014-10-21,173.13,178.71,173.07,177.47,142.235790568894,52195,0.0,1.0
2014-10-20,165.17,172.65,163.61,172.54,138.284573757575,36456,0.0,1.0
2014-10-17,173.29,173.29,165.06,166.31,133.291453933131,40121,0.0,1.0
2014-10-16,164.82,173.15,162.58,170.83,136.914070563386,40892,0.0,1.0
2014-10-15,163.62,167.75,162.65,167.56,134.293283753445,72613,0.0,1.0
2014-10-14,165.32,171.52,162.89,165.56,132.690356040942,43082,0.0,1.0
2014-10-13,163.65,168.53,163.1,163.14,130.750813508814,39313,0.0,1.0
2014-10-10,164.06,168.43,162.625,162.74,130.430227966314,28834,0.0,1.0
2014-10-09,170.28,172.8399,163.57,165.3,132.481975438317,39996,0.0,1.0
2014-10-08,169.63,171.26,163.3703,169.72,136.024445682947,86908,0.0,1.0
2014-10-07,169.39,173.25,168.859,169.53,135.872167550259,50922,0.0,1.0
2014-10-06,171.96,172.18,170.04,170.69,136.801865623511,32496,0.0,1.0
2014-10-03,173.95,175.08,170.01,172.04,137.88384182945,56675,0.0,1.0
2014-10-02,170.05,173.7,166.98,173.04,138.685305685701,39889,0.0,1.0
2014-10-01,173.0,173.0,167.7,169.37,135.743933333259,61996,0.0,1.0
2014-09-30,175.99,176.59,171.15,173.7,139.214271830827,88098,0.0,1.0
2014-09-29,175.0,175.63,166.35,175.06,140.304262675328,34918,0.0,1.0
2014-09-26,175.96,178.29,174.37,176.32,141.314107134205,48016,0.0,1.0
2014-09-25,174.82,174.94,172.0,174.72,140.031764964203,47705,0.0,1.0
2014-09-24,170.93,175.75,170.49,174.38,139.759267253078,71693,0.0,1.0
2014-09-23,170.17,172.67,167.19,171.0,137.050319418949,111000,0.0,1.0
2014-09-22,173.78,175.03,170.24,170.25,136.44922152676,117800,0.0,1.0
2014-09-19,175.22,176.27,172.01,174.03,139.47875490339,148700,0.0,1.0
2014-09-18,184.81,184.81,171.27,175.55,140.696979964891,202500,0.0,1.0
2014-09-17,184.88,186.81,182.7,184.65,147.990301056777,38900,0.0,1.0
2014-09-16,184.97,188.35,182.7,186.0,149.072277262716,77100,0.0,1.0
2014-09-15,185.0,186.985,180.78,184.71,148.038388888152,84000,0.0,1.0
2014-09-12,189.11,189.58,184.31,185.55,148.711618527403,100500,0.0,1.0
2014-09-11,190.46,191.665,188.735,189.42,151.813283651095,70300,0.0,1.0
2014-09-10,190.0,192.8,188.82,191.13,153.183786845284,71000,0.0,1.0
2014-09-09,186.99,191.48,186.1,190.0,152.278132687721,107900,0.0,1.0
2014-09-08,184.43,188.65,183.61,187.11,149.961902143155,125300,0.0,1.0
2014-09-05,205.0,207.95,177.4,185.005,148.274820725746,452600,0.0,1.0
2014-09-04,222.22,222.22,204.56,205.31,164.548544326926,174600,0.0,1.0
2014-09-03,224.88,226.62,222.07,222.34,178.197473798883,22600,0.0,1.0
2014-09-02,225.08,226.9,224.04,224.5,179.928635728386,26400,0.0,1.0
2014-08-29,224.95,227.29,222.48,223.69,179.279450004822,62800,0.0,1.0
2014-08-28,222.11,224.37,221.97,223.9,179.447757414635,34600,0.0,1.0
2014-08-27,220.15,223.1099,218.58,222.75,178.526073979946,28700,0.0,1.0
2014-08-26,216.97,220.6299,216.47,219.05,175.560657711817,24800,0.0,1.0
2014-08-25,215.98,218.75,215.98,217.34,174.190154517627,25500,0.0,1.0
2014-08-22,213.24,216.27,213.24,214.48,171.897967888749,19600,0.0,1.0
2014-08-21,209.56,213.6,208.35,212.81,170.55952324881,15800,0.0,1.0
2014-08-20,211.12,211.76,208.87,210.7,168.86843451212,16600,0.0,1.0
2014-08-19,209.0,210.39,206.62,210.15,168.427629391182,39500,0.0,1.0
2014-08-18,208.0,208.97,207.22,208.95,167.46587276368,20300,0.0,1.0
2014-08-15,211.75,211.75,204.44,206.97,165.878974328303,43900,0.0,1.0
2014-08-14,208.1,210.66,208.1,209.25,167.706311920556,41400,0.0,1.0
2014-08-13,208.84,209.22,206.21,209.22,167.682268004868,10500,0.0,1.0
2014-08-12,207.87,208.87,206.5,207.43,166.247647702178,19900,0.0,1.0
2014-08-11,209.21,209.97,208.01,208.02,166.720511377367,19700,0.0,1.0
2014-08-08,205.29,209.16,204.6,207.91,166.632350353179,17600,0.0,1.0
2014-08-07,208.95,208.95,204.41,205.36,164.588617519739,13100,0.0,1.0
2014-08-06,203.78,210.97,203.78,208.27,166.920877341429,63700,0.0,1.0
2014-08-05,207.05,209.76,205.11,205.6,164.780968845239,42000,0.0,1.0
2014-08-04,206.48,210.84,206.48,208.86,167.393741016618,75800,0.0,1.0
2014-08-01,203.76,208.0,203.76,204.65,164.0195781818,60600,0.0,1.0
2014-07-31,208.49,208.49,204.48,205.05,164.340163724301,70300,0.0,1.0
2014-07-30,211.23,211.36,206.02,209.32,167.762414390493,60300,0.0,1.0
2014-07-29,207.75,211.8,206.01,210.285,168.535827011775,74100,0.45,1.0
2014-07-28,210.85,212.0,207.83,208.6,166.828355587142,91100,0.0,1.0
2014-07-25,208.35,211.4,207.77,210.0,167.948008980344,33800,0.0,1.0
2014-07-24,211.19,211.19,209.22,210.68,168.491840628471,38100,0.0,1.0
2014-07-23,211.82,211.9,209.55,210.0,167.948008980344,25000,0.0,1.0
2014-07-22,212.7,214.46,210.22,210.99,168.739763879823,30000,0.0,1.0
2014-07-21,211.09,213.25,209.57,212.02,169.56350887625,32600,0.0,1.0
2014-07-18,210.05,213.36,205.8,213.3,170.587191978607,79100,0.0,1.0
2014-07-17,211.73,212.91,209.73,211.0,168.74776140406,25600,0.0,1.0
2014-07-16,217.23,217.524,212.56,212.69,170.09934300014,50200,0.0,1.0
2014-07-15,218.04,219.36,216.11,216.57,173.202382404158,36500,0.0,1.0
2014-07-14,218.46,220.49,216.06,217.09,173.61825366449,46600,0.0,1.0
2014-07-11,213.27,223.93,211.14,215.26,172.15470672909,39100,0.0,1.0
2014-07-10,213.3,214.99,210.53,212.18,169.691469264045,42800,0.0,1.0
2014-07-09,217.09,217.43,212.8,216.0,172.74652352264,39800,0.0,1.0
2014-07-08,211.02,217.95,211.02,214.99,171.938773574687,94800,0.0,1.0
2014-07-07,213.01,216.32,211.79,214.76,171.754830517232,38600,0.0,1.0
2014-07-03,213.52,215.46,212.32,215.0,171.946771098924,35700,0.0,1.0
2014-07-02,210.93,214.94,209.63,211.31,168.995684655412,38700,0.0,1.0
2014-07-01,211.48,215.0,209.3,210.24,168.139949562036,61200,0.0,1.0
2014-06-30,209.05,213.0,208.69,211.75,169.347575721847,43600,0.0,1.0
2014-06-27,205.71,212.47,205.71,211.0,168.74776140406,47600,0.0,1.0
2014-06-26,210.09,210.09,205.1,207.75,166.148566026983,17400,0.0,1.0
2014-06-25,208.9,211.95,207.33,209.24,167.34019713832,28200,0.0,1.0
2014-06-24,212.0,215.72,209.36,209.5,167.548132768486,69900,0.0,1.0
2014-06-23,209.33,215.0,208.37,212.85,170.227303387935,83900,0.0,1.0
2014-06-20,207.46,209.92,203.12,209.87,167.844041165261,120600,0.0,1.0
2014-06-19,200.42,207.07,199.9111,205.56,164.397108219046,53200,0.0,1.0
2014-06-18,194.37,199.98,192.35,199.3,159.390658046584,37800,0.0,1.0
2014-06-17,192.3,197.21,192.3,194.89,155.863749857997,33800,0.0,1.0
2014-06-16,196.53,197.69,190.515,191.14,152.864678269062,62500,0.0,1.0
2014-06-13,201.05,202.16,195.71,197.76,158.159039314061,27800,0.0,1.0
2014-06-12,203.9,205.0,200.05,201.04,160.78222726385,44500,0.0,1.0
2014-06-11,203.52,204.96,202.35,203.73,162.933561283645,37500,0.0,1.0
2014-06-10,202.71,204.59,199.59,204.33,163.413412737875,47000,0.0,1.0
2014-06-09,203.03,204.0,201.18,202.5,161.949865802475,32700,0.0,1.0
2014-06-06,200.08,205.12,198.31,203.72,162.925563759408,34800,0.0,1.0
2014-06-05,195.06,201.16,192.3,198.7,158.910806592354,37400,0.0,1.0
2014-06-04,189.26,196.94,189.26,195.11,156.039695391214,38400,0.0,1.0
2014-06-03,184.73,191.7,184.73,190.84,152.624752541947,44400,0.0,1.0
2014-06-02,185.63,185.76,182.5,185.09,148.026176105581,36400,0.0,1.0
2014-05-30,188.47,188.47,183.845,184.49,147.546324651351,48100,0.0,1.0
2014-05-29,187.73,188.27,186.42,187.82,150.209500222325,41300,0.0,1.0
2014-05-28,188.6,189.85,185.2,187.94,150.305470513171,25000,0.0,1.0
2014-05-27,188.16,189.5,187.11,189.14,151.26517342163,31900,0.0,1.0
2014-05-23,185.11,188.05,185.11,187.31,149.80162648623,30600,0.0,1.0
2014-05-22,185.0,185.92,184.04,184.6,147.63429741796,80900,0.0,1.0
2014-05-21,183.46,187.0,183.46,184.08,147.218426157627,72500,0.0,1.0
2014-05-20,187.26,187.64,181.83,183.46,146.722579654924,74600,0.0,1.0
2014-05-19,181.16,189.56,178.8101,188.38,150.657361579606,52300,0.0,1.0
2014-05-16,176.29,182.64,174.551,182.49,145.946819803919,47100,0.0,1.0
2014-05-15,181.95,181.95,174.0,176.49,141.148305261624,42100,0.0,1.0
2014-05-14,184.28,185.348,182.6,182.95,146.314705918828,33000,0.0,1.0
2014-05-13,189.98,190.03,184.1,185.15,148.074161251004,59600,0.0,1.0
2014-05-12,189.92,192.5,188.61,190.59,152.424814436018,40700,0.0,1.0
2014-05-09,188.28,190.75,186.3,188.66,150.881292258246,42400,0.0,1.0
2014-05-08,188.65,192.44,188.65,189.5,151.553084294168,54900,0.0,1.0
2014-05-07,186.61,188.87,183.5,188.25,150.553393764523,31900,0.0,1.0
2014-05-06,188.0,188.0,184.35,185.87,148.649982996079,43500,0.0,1.0
2014-05-05,188.9,188.9,184.46,188.67,150.889289782484,62900,0.0,1.0
2014-05-02,187.6,189.1,186.71,186.9,149.473727992506,69800,0.0,1.0
2014-05-01,183.69,190.33,183.5,187.21,149.721651243858,123600,0.0,1.0
2014-04-30,177.2,186.384,176.2346,184.99,147.946200863209,146500,0.0,1.0
2014-04-29,179.87,182.95,177.86,178.95,143.115696223965,48000,0.0,1.0
2014-04-28,176.63,180.0,176.005,177.93,142.299948751775,35400,0.0,1.0
2014-04-25,178.57,178.84,173.96,176.7,141.316253270604,34000,0.0,1.0
2014-04-24,182.99,183.6,179.29,179.99,143.947438744629,31000,0.0,1.0
2014-04-23,184.3,186.05,181.04,181.55,145.195052525626,40400,0.0,1.0
2014-04-22,184.24,185.27,182.69,184.51,147.562319699825,29200,0.0,1.0
2014-04-21,185.66,187.85,183.1,183.53,146.778562324584,37500,0.0,1.0
2014-04-17,182.99,187.99,180.86,186.23,148.937893868617,76800,0.0,1.0
2014-04-16,178.6,183.34,177.39,182.46,145.922827231208,42200,0.0,1.0
2014-04-15,174.64,177.51,170.01,176.69,141.308255746367,32200,0.0,1.0
2014-04-14,177.19,177.19,172.65,174.17,139.292879638603,41800,0.0,1.0
2014-04-11,171.73,176.84,171.73,175.0,139.956674150287,113500,0.0,1.0
2014-04-10,173.94,175.65,171.4001,173.62,138.853015805559,73900,0.0,1.0
2014-04-09,170.76,175.87,168.97,174.79,139.788726141307,54900,0.0,1.0
2014-04-08,167.05,170.84,166.37,169.75,135.757973925778,61400,0.0,1.0
2014-04-07,170.16,170.16,165.0,167.65,134.078493835975,66300,0.0,1.0
2014-04-04,176.91,179.13,167.6405,171.67,137.293498579313,48000,0.0,1.0
2014-04-03,177.75,178.97,174.7675,176.66,141.284263173655,45900,0.0,1.0
2014-04-02,173.79,179.75,173.425,177.49,141.94805768534,61200,0.0,1.0
2014-04-01,173.07,175.7,172.4,173.98,139.140926678097,94600,0.0,1.0
2014-03-31,172.29,174.0,171.256,173.17,138.493127214887,161200,0.0,1.0
2014-03-28,175.26,177.794,171.05,171.95,137.517429257953,65800,0.0,1.0
2014-03-27,174.73,176.58,172.07,175.38,140.260580071299,75100,0.0,1.0
2014-03-26,181.08,181.58,173.15,175.46,140.324560265196,99500,0.0,1.0
2014-03-25,180.3,182.66,180.07,180.65,144.475275344282,39600,0.0,1.0
2014-03-24,182.09,182.9735,178.59,180.1,144.035411511238,51100,0.0,1.0
2014-03-21,182.65,185.12,179.53,181.08,144.81916888648,62100,0.0,1.0
2014-03-20,180.17,183.9,177.42,183.31,146.602616791366,33100,0.0,1.0
2014-03-19,182.39,182.39,179.3079,179.88,143.859465978021,33600,0.0,1.0
2014-03-18,179.29,182.8,177.13,182.59,146.026795046291,67400,0.0,1.0
2014-03-17,176.38,179.145,173.95,178.9,143.075708602779,53900,0.0,1.0
2014-03-14,174.0,177.82,173.1,175.62,140.452520652991,117600,0.0,1.0
2014-03-13,177.79,177.79,173.61,174.72,139.732743471646,53500,0.0,1.0
2014-03-12,174.9,178.06,174.43,176.62,141.252273076707,24000,0.0,1.0
2014-03-11,180.91,180.91,174.6,176.32,141.012347349592,39700,0.0,1.0
2014-03-10,177.69,182.34,176.46,180.9,144.675213450211,58400,0.0,1.0
2014-03-07,182.47,182.61,177.32,178.57,142.811790302953,50300,0.0,1.0
2014-03-06,177.65,181.71,176.71,180.86,144.643223353262,57000,0.0,1.0
2014-03-05,182.63,182.63,176.19,177.83,142.219973509403,166400,0.0,1.0
2014-03-04,180.58,184.91,178.505,183.36,146.642604412552,180000,0.0,1.0
2014-03-03,184.22,184.22,177.83,178.35,142.635844769735,121300,0.0,1.0
2014-02-28,181.15,187.9899,181.05,185.16,148.082158775241,69400,0.0,1.0
2014-02-27,177.12,182.47,174.931,181.76,145.363000534607,65200,0.0,1.0
2014-02-26,180.44,181.54,176.32,178.0,142.355931421435,60600,0.0,1.0
2014-02-25,181.74,181.8175,177.8,179.87,143.851468453783,78900,0.0,1.0
2014-02-24,177.5,184.91,176.12,182.29,145.786869319176,49700,0.0,1.0
2014-02-21,179.76,181.39,177.38,177.75,142.155993315506,51600,0.0,1.0
2014-02-20,177.99,179.67,177.12,179.27,143.371616999554,40000,0.0,1.0
2014-02-19,179.6,181.602,176.59,176.81,141.404226037213,116800,0.0,1.0
2014-02-18,179.69,181.5,178.68,180.7,144.515262965468,89500,0.0,1.0
2014-02-14,184.75,184.75,176.5,179.91,143.883458550732,83700,0.0,1.0
2014-02-13,181.5499,184.84,179.26,184.75,147.754260281517,47900,0.0,1.0
2014-02-12,181.66,182.96,180.3801,181.56,145.203050049863,50200,0.0,1.0
2014-02-11,178.33,181.13,177.0101,181.13,144.859156507665,46500,0.0,1.0
2014-02-10,178.88,178.88,176.71,178.66,142.883768021087,51300,0.0,1.0
2014-02-07,177.48,180.59,177.48,179.21,143.323631854131,57800,0.0,1.0
2014-02-06,177.9,180.088,175.35,177.18,141.700134433988,84100,0.0,1.0
2014-02-05,181.7,181.7,175.88,177.65,142.076018073134,91100,0.0,1.0
2014-02-04,179.33,184.46,169.03,182.19,145.706894076804,82700,0.0,1.0
2014-02-03,181.9,183.41,175.56,178.01,142.363928945672,123700,0.0,1.0
2014-01-31,180.17,184.42,177.25,182.26,145.762876746464,65700,0.0,1.0
2014-01-30,184.61,186.72,180.72,183.79,146.98649795475,146600,0.0,1.0
2014-01-29,191.49,191.49,180.1,182.39,145.866844561548,135900,0.0,1.0
2014-01-28,189.62,193.83,188.85,193.75,154.95203209496,172900,0.0,1.0
2014-01-27,191.64,194.85,181.02,189.96,151.920970409077,76700,0.0,1.0
2014-01-24,198.71,198.71,189.13,190.98,152.736717881267,151800,0.0,1.0
2014-01-23,204.85,205.21,198.676,199.14,159.262697658789,61300,0.0,1.0
2014-01-22,205.01,208.918,204.9,206.49,165.140877973101,51600,0.0,1.0
2014-01-21,202.37,207.91,202.37,204.95,163.909259240579,72900,0.0,1.0
2014-01-17,194.58,201.43,194.58,200.82,160.606281730632,61800,0.0,1.0
2014-01-16,196.81,197.98,193.15,195.29,156.183650827483,68900,0.0,1.0
2014-01-15,185.41,200.13,184.89,196.84,157.423267084243,95700,0.0,1.0
