,LGIH_Open,LGIH_High,LGIH_Low,LGIH_Close,LGIH_Adj Close,LGIH_Volume,LGIH_Dividend Amount,LGIH_Split Coefficient
2017-07-12,42.4,43.07,41.94,42.32,42.32,220750,0.0,1.0
2017-07-11,42.32,42.48,41.27,42.18,42.18,460577,0.0,1.0
2017-07-10,42.05,42.6,41.64,42.39,42.39,687978,0.0,1.0
2017-07-07,42.26,42.78,40.49,41.91,41.91,839590,0.0,1.0
2017-07-06,40.12,40.47,39.71,39.9,39.9,294440,0.0,1.0
2017-07-05,39.62,40.75,39.32,40.49,40.49,249503,0.0,1.0
2017-07-03,40.43,40.62,39.81,39.96,39.96,158120,0.0,1.0
2017-06-30,39.3,40.58,39.3,40.18,40.18,283140,0.0,1.0
2017-06-29,39.51,39.6,38.76,39.17,39.17,207239,0.0,1.0
2017-06-28,38.85,39.7,38.53,39.7,39.7,173582,0.0,1.0
2017-06-27,39.25,39.92,38.44,38.6,38.6,311004,0.0,1.0
2017-06-26,38.13,39.7,38.0,39.44,39.44,748578,0.0,1.0
2017-06-23,37.63,38.1,37.4,38.01,38.01,243334,0.0,1.0
2017-06-22,37.78,38.23,37.6,37.67,37.67,170224,0.0,1.0
2017-06-21,37.58,38.17,37.41,37.71,37.71,234238,0.0,1.0
2017-06-20,37.4,37.94,37.36,37.77,37.77,238908,0.0,1.0
2017-06-19,37.38,37.73,37.15,37.41,37.41,194129,0.0,1.0
2017-06-16,36.75,37.36,36.68,37.19,37.19,229340,0.0,1.0
2017-06-15,36.97,37.17,36.48,37.06,37.06,140468,0.0,1.0
2017-06-14,37.0,37.83,36.91,37.14,37.14,202674,0.0,1.0
2017-06-13,36.61,36.98,36.21,36.94,36.94,264242,0.0,1.0
2017-06-12,36.07,36.98,34.44,36.62,36.62,272149,0.0,1.0
2017-06-09,36.26,36.69,36.04,36.24,36.24,276024,0.0,1.0
2017-06-08,35.95,36.39,35.91,36.19,36.19,280392,0.0,1.0
2017-06-07,36.04,36.8,35.63,35.99,35.99,386463,0.0,1.0
2017-06-06,35.1,36.69,34.75,36.06,36.06,530112,0.0,1.0
2017-06-05,34.34,34.61,34.11,34.38,34.38,263355,0.0,1.0
2017-06-02,33.29,34.7,33.07,34.4,34.4,586935,0.0,1.0
2017-06-01,32.5,33.22,32.01,33.18,33.18,291766,0.0,1.0
2017-05-31,32.46,32.47,31.79,32.4,32.4,205886,0.0,1.0
2017-05-30,32.25,32.51,31.88,32.31,32.31,190430,0.0,1.0
2017-05-26,32.31,32.47,32.07,32.41,32.41,141933,0.0,1.0
2017-05-25,32.6,32.71,32.1,32.4,32.4,183152,0.0,1.0
2017-05-24,32.28,32.49,31.86,32.41,32.41,311646,0.0,1.0
2017-05-23,32.75,32.97,32.15,32.22,32.22,155352,0.0,1.0
2017-05-22,32.49,32.57,32.15,32.54,32.54,274697,0.0,1.0
2017-05-19,32.02,32.77,32.02,32.46,32.46,154497,0.0,1.0
2017-05-18,32.22,32.48,31.8,32.0,32.0,276142,0.0,1.0
2017-05-17,33.59,33.76,32.18,32.18,32.18,387184,0.0,1.0
2017-05-16,33.8,34.45,32.99,33.95,33.95,684183,0.0,1.0
2017-05-15,31.71,32.84,31.56,32.69,32.69,652982,0.0,1.0
2017-05-12,31.75,32.41,31.46,31.75,31.75,358555,0.0,1.0
2017-05-11,32.07,32.22,31.44,31.89,31.89,255417,0.0,1.0
2017-05-10,32.75,32.93,32.0,32.14,32.14,349505,0.0,1.0
2017-05-09,32.0,32.98,30.44,32.87,32.87,949227,0.0,1.0
2017-05-08,29.7,29.7,28.57,29.04,29.04,1124636,0.0,1.0
2017-05-05,29.64,29.86,29.32,29.73,29.73,201692,0.0,1.0
2017-05-04,30.71,30.72,29.25,29.52,29.52,863737,0.0,1.0
2017-05-03,31.36,31.45,30.51,31.03,31.03,245150,0.0,1.0
2017-05-02,31.83,31.93,31.15,31.32,31.32,317090,0.0,1.0
2017-05-01,31.97,32.44,31.58,31.77,31.77,221135,0.0,1.0
2017-04-28,32.14,32.14,31.35,31.83,31.83,278236,0.0,1.0
2017-04-27,31.05,32.14,30.86,32.11,32.11,318512,0.0,1.0
2017-04-26,30.87,31.15,30.36,30.96,30.96,246719,0.0,1.0
2017-04-25,30.88,30.88,29.92,30.81,30.81,370573,0.0,1.0
2017-04-24,31.42,31.45,30.47,30.86,30.86,238718,0.0,1.0
2017-04-21,30.88,31.16,30.46,30.98,30.98,393276,0.0,1.0
2017-04-20,30.99,31.2,30.26,30.92,30.92,312756,0.0,1.0
2017-04-19,30.99,31.32,30.66,30.82,30.82,242983,0.0,1.0
2017-04-18,30.61,31.09,30.4,30.9,30.9,239645,0.0,1.0
2017-04-17,30.1,30.65,30.07,30.56,30.56,190932,0.0,1.0
2017-04-13,30.22,30.76,29.92,30.07,30.07,207639,0.0,1.0
2017-04-12,30.55,30.8,29.95,30.13,30.13,185362,0.0,1.0
2017-04-11,30.4,30.77,30.26,30.6,30.6,315262,0.0,1.0
2017-04-10,30.99,31.21,30.29,30.38,30.38,413419,0.0,1.0
2017-04-07,31.61,31.82,30.63,30.87,30.87,404388,0.0,1.0
2017-04-06,32.29,32.64,31.15,31.67,31.67,912635,0.0,1.0
2017-04-05,34.22,34.84,33.68,33.73,33.73,407770,0.0,1.0
2017-04-04,33.7,34.19,33.47,33.98,33.98,275941,0.0,1.0
2017-04-03,34.05,34.05,33.34,33.85,33.85,255614,0.0,1.0
2017-03-31,33.78,34.03,33.27,33.91,33.91,195812,0.0,1.0
2017-03-30,33.86,34.2,33.37,33.82,33.82,280820,0.0,1.0
2017-03-29,33.52,34.15,33.13,33.85,33.85,307263,0.0,1.0
2017-03-28,32.56,33.52,32.46,33.48,33.48,275348,0.0,1.0
2017-03-27,31.55,32.65,31.15,32.56,32.56,296894,0.0,1.0
2017-03-24,31.97,32.31,31.68,31.91,31.91,143826,0.0,1.0
2017-03-23,31.65,32.2,30.84,31.79,31.79,143160,0.0,1.0
2017-03-22,31.5,31.54,30.65,31.52,31.52,277067,0.0,1.0
2017-03-21,32.23,32.42,31.44,31.49,31.49,192802,0.0,1.0
2017-03-20,32.24,32.41,31.74,32.04,32.04,180601,0.0,1.0
2017-03-17,32.84,32.84,31.81,32.18,32.18,416209,0.0,1.0
2017-03-16,31.7,32.74,31.59,32.17,32.17,439497,0.0,1.0
2017-03-15,31.41,31.94,31.09,31.64,31.64,273321,0.0,1.0
2017-03-14,31.05,31.42,30.61,31.23,31.23,385440,0.0,1.0
2017-03-13,32.25,32.62,30.96,31.05,31.05,524640,0.0,1.0
2017-03-10,32.52,32.92,31.9,32.25,32.25,528531,0.0,1.0
2017-03-09,33.14,33.67,31.97,32.24,32.24,751493,0.0,1.0
2017-03-08,33.31,33.96,32.75,32.98,32.98,1132654,0.0,1.0
2017-03-07,31.65,34.4,31.57,32.71,32.71,2973262,0.0,1.0
2017-03-06,28.24,29.3,27.28,29.01,29.01,773527,0.0,1.0
2017-03-03,28.93,30.09,28.58,29.91,29.91,621070,0.0,1.0
2017-03-02,29.49,29.5,28.9,28.92,28.92,617662,0.0,1.0
2017-03-01,29.2,30.34,29.18,29.44,29.44,684231,0.0,1.0
2017-02-28,29.29,29.33,28.7,29.01,29.01,398531,0.0,1.0
2017-02-27,28.66,29.52,28.66,29.23,29.23,315793,0.0,1.0
2017-02-24,28.45,28.8,28.23,28.7,28.7,191672,0.0,1.0
2017-02-23,29.23,29.3,28.51,28.67,28.67,187395,0.0,1.0
2017-02-22,29.41,30.03,29.13,29.21,29.21,191078,0.0,1.0
2017-02-21,28.94,29.62,28.94,29.35,29.35,214910,0.0,1.0
2017-02-17,28.66,28.97,28.56,28.86,28.86,226716,0.0,1.0
2017-02-16,28.77,29.37,28.54,28.9,28.9,286455,0.0,1.0
2017-02-15,28.85,29.17,28.38,28.95,28.95,219825,0.0,1.0
2017-02-14,28.84,29.09,28.56,28.99,28.99,307014,0.0,1.0
2017-02-13,28.5,28.99,28.17,28.95,28.95,279685,0.0,1.0
2017-02-10,28.11,28.78,27.74,28.4,28.4,297555,0.0,1.0
2017-02-09,27.28,28.11,26.91,28.07,28.07,360669,0.0,1.0
2017-02-08,27.57,27.71,27.12,27.4,27.4,441774,0.0,1.0
2017-02-07,27.63,27.88,26.97,27.62,27.62,762431,0.0,1.0
2017-02-06,28.05,28.47,26.82,27.62,27.62,3565361,0.0,1.0
2017-02-03,31.07,31.48,30.67,31.34,31.34,165060,0.0,1.0
2017-02-02,30.77,31.02,30.36,30.87,30.87,223358,0.0,1.0
2017-02-01,31.17,31.38,30.43,30.7,30.7,290612,0.0,1.0
2017-01-31,30.73,31.195,30.51,31.06,31.06,217440,0.0,1.0
2017-01-30,31.71,31.71,30.76,30.79,30.79,390149,0.0,1.0
2017-01-27,32.19,32.19,31.22,31.72,31.72,201347,0.0,1.0
2017-01-26,32.25,32.87,32.12,32.14,32.14,294485,0.0,1.0
2017-01-25,30.99,32.38,30.76,32.19,32.19,568133,0.0,1.0
2017-01-24,29.66,30.91,29.57,30.76,30.76,306139,0.0,1.0
2017-01-23,29.02,29.67,28.69,29.41,29.41,393768,0.0,1.0
2017-01-20,29.28,29.565,29.16,29.34,29.34,442769,0.0,1.0
2017-01-19,30.83,30.925,29.33,29.39,29.39,350995,0.0,1.0
2017-01-18,31.41,31.43,30.78,30.88,30.88,291021,0.0,1.0
2017-01-17,30.8,31.36,30.57,31.34,31.34,284752,0.0,1.0
2017-01-13,30.63,31.15,30.42,30.83,30.83,396202,0.0,1.0
2017-01-12,30.41,30.7,29.9,30.58,30.58,389381,0.0,1.0
2017-01-11,29.69,30.45,29.36,30.43,30.43,287742,0.0,1.0
2017-01-10,28.8,29.98,28.68,29.7,29.7,272659,0.0,1.0
2017-01-09,29.57,29.66,28.83,28.93,28.93,310232,0.0,1.0
2017-01-06,28.4,29.71,28.28,29.63,29.63,578435,0.0,1.0
2017-01-05,29.07,29.76,28.7921,29.71,29.71,242506,0.0,1.0
2017-01-04,28.86,29.3,28.73,29.17,29.17,242675,0.0,1.0
2017-01-03,29.21,29.469,28.26,28.79,28.79,339526,0.0,1.0
2016-12-30,28.86,28.86,28.23,28.73,28.73,375328,0.0,1.0
2016-12-29,28.97,29.36,28.55,28.63,28.63,194323,0.0,1.0
2016-12-28,29.53,29.5987,28.73,28.88,28.88,339386,0.0,1.0
2016-12-27,29.94,29.96,29.43,29.65,29.65,310571,0.0,1.0
2016-12-23,29.56,30.12,29.5,29.69,29.69,259091,0.0,1.0
2016-12-22,29.88,29.99,29.67,29.69,29.69,480728,0.0,1.0
2016-12-21,29.01,29.91,28.915,29.89,29.89,315633,0.0,1.0
2016-12-20,28.92,29.19,28.75,28.99,28.99,225187,0.0,1.0
2016-12-19,28.75,29.41,28.56,28.92,28.92,491637,0.0,1.0
2016-12-16,28.96,29.4084,28.5125,28.78,28.78,540201,0.0,1.0
2016-12-15,29.93,30.75,28.93,28.98,28.98,425232,0.0,1.0
2016-12-14,30.77,30.92,29.5,29.86,29.86,430712,0.0,1.0
2016-12-13,30.93,31.23,30.43,30.69,30.69,284132,0.0,1.0
2016-12-12,31.4,31.56,30.22,30.68,30.68,418171,0.0,1.0
2016-12-09,33.07,33.12,31.36,31.56,31.56,351954,0.0,1.0
2016-12-08,31.75,33.77,31.75,33.14,33.14,291290,0.0,1.0
2016-12-07,31.4,32.15,31.18,32.03,32.03,367289,0.0,1.0
2016-12-06,32.24,32.29,30.8901,31.52,31.52,373999,0.0,1.0
2016-12-05,31.56,32.64,31.3831,32.34,32.34,515608,0.0,1.0
2016-12-02,30.96,31.99,30.84,31.89,31.89,293816,0.0,1.0
2016-12-01,32.75,33.0,31.314,31.51,31.51,387237,0.0,1.0
2016-11-30,33.55,33.86,32.32,32.65,32.65,225487,0.0,1.0
2016-11-29,32.91,33.85,32.571,33.55,33.55,288313,0.0,1.0
2016-11-28,33.43,33.43,32.77,32.87,32.87,267779,0.0,1.0
2016-11-25,32.9,33.67,32.752,33.23,33.23,220221,0.0,1.0
2016-11-23,32.58,33.0425,32.46,32.84,32.84,178855,0.0,1.0
2016-11-22,32.05,32.91,31.7001,32.9,32.9,201333,0.0,1.0
2016-11-21,32.3,32.75,31.57,32.08,32.08,134005,0.0,1.0
2016-11-18,32.24,32.4668,31.89,32.2,32.2,224561,0.0,1.0
2016-11-17,30.46,32.79,30.46,32.24,32.24,492903,0.0,1.0
2016-11-16,30.77,30.96,30.02,30.4,30.4,393823,0.0,1.0
2016-11-15,30.89,31.08,30.51,31.05,31.05,211310,0.0,1.0
2016-11-14,31.16,31.77,30.5,30.81,30.81,299077,0.0,1.0
2016-11-11,30.61,31.67,30.51,31.16,31.16,306272,0.0,1.0
2016-11-10,31.92,31.98,30.65,30.93,30.93,374957,0.0,1.0
2016-11-09,31.36,32.06,30.01,31.49,31.49,692538,0.0,1.0
2016-11-08,30.5,32.67,29.54,32.26,32.26,688374,0.0,1.0
2016-11-07,32.05,32.4,30.91,31.34,31.34,588696,0.0,1.0
2016-11-04,29.84,32.16,29.84,31.47,31.47,513751,0.0,1.0
2016-11-03,29.62,30.0,29.52,29.9,29.9,243637,0.0,1.0
2016-11-02,29.51,29.7,28.9538,29.59,29.59,323340,0.0,1.0
2016-11-01,29.84,30.05,29.14,29.5,29.5,468770,0.0,1.0
2016-10-31,29.37,29.95,29.3,29.76,29.76,403154,0.0,1.0
2016-10-28,29.07,29.56,28.91,29.19,29.19,222652,0.0,1.0
2016-10-27,29.8,30.24,29.04,29.12,29.12,434268,0.0,1.0
2016-10-26,30.43,31.0,29.49,29.89,29.89,578100,0.0,1.0
2016-10-25,31.59,31.59,30.33,30.45,30.45,574468,0.0,1.0
2016-10-24,32.25,32.74,31.57,31.59,31.59,249259,0.0,1.0
2016-10-21,32.01,32.41,31.36,32.35,32.35,302803,0.0,1.0
2016-10-20,32.82,32.97,32.03,32.19,32.19,318296,0.0,1.0
2016-10-19,32.79,33.22,32.5,32.97,32.97,210815,0.0,1.0
2016-10-18,32.68,33.1353,32.5,32.66,32.66,183312,0.0,1.0
2016-10-17,32.42,32.7731,32.25,32.49,32.49,217650,0.0,1.0
2016-10-14,32.28,33.29,32.16,32.47,32.47,271079,0.0,1.0
2016-10-13,32.25,32.78,32.08,32.18,32.18,365316,0.0,1.0
2016-10-12,32.76,33.1,32.07,32.79,32.79,382480,0.0,1.0
2016-10-11,33.68,33.68,32.4,33.06,33.06,321759,0.0,1.0
2016-10-10,33.85,34.395,33.61,33.68,33.68,361573,0.0,1.0
2016-10-07,35.0,35.385,33.08,33.66,33.66,728774,0.0,1.0
2016-10-06,35.11,35.53,34.1,35.07,35.07,435709,0.0,1.0
2016-10-05,35.16,36.31,34.85,35.54,35.54,379600,0.0,1.0
2016-10-04,36.97,37.19,34.83,35.21,35.21,552126,0.0,1.0
2016-10-03,36.66,37.21,36.54,36.97,36.97,253331,0.0,1.0
2016-09-30,37.0,37.1968,36.34,36.84,36.84,271893,0.0,1.0
2016-09-29,37.05,37.79,36.44,36.88,36.88,339648,0.0,1.0
2016-09-28,36.35,36.91,36.31,36.73,36.73,187827,0.0,1.0
2016-09-27,36.14,36.61,36.0,36.22,36.22,318367,0.0,1.0
2016-09-26,36.43,37.22,36.3209,36.38,36.38,205839,0.0,1.0
2016-09-23,36.71,37.35,36.52,36.57,36.57,265339,0.0,1.0
2016-09-22,36.3,36.93,36.3,36.88,36.88,473568,0.0,1.0
2016-09-21,35.65,36.41,35.22,36.35,36.35,391995,0.0,1.0
2016-09-20,36.03,36.39,34.88,35.39,35.39,306293,0.0,1.0
2016-09-19,35.66,36.68,35.66,35.95,35.95,260626,0.0,1.0
2016-09-16,36.41,36.5323,35.605,35.63,35.63,1200350,0.0,1.0
2016-09-15,34.87,36.91,34.87,36.64,36.64,336749,0.0,1.0
2016-09-14,36.13,36.955,35.65,35.96,35.96,381579,0.0,1.0
2016-09-13,36.72,37.41,35.85,36.27,36.27,459404,0.0,1.0
2016-09-12,35.21,37.52,35.2,37.26,37.26,1021735,0.0,1.0
2016-09-09,38.4,38.7,34.18,35.82,35.82,1266192,0.0,1.0
2016-09-08,39.46,39.6425,38.69,38.92,38.92,314087,0.0,1.0
2016-09-07,38.76,40.47,38.76,39.46,39.46,607423,0.0,1.0
2016-09-06,38.54,38.78,37.77,38.55,38.55,454816,0.0,1.0
2016-09-02,38.81,38.95,38.03,38.22,38.22,300622,0.0,1.0
2016-09-01,38.47,39.16,38.24,38.59,38.59,288169,0.0,1.0
2016-08-31,39.1,39.1,37.57,38.42,38.42,536660,0.0,1.0
2016-08-30,37.69,39.23,37.67,38.89,38.89,1067852,0.0,1.0
2016-08-29,35.66,37.68,35.55,37.51,37.51,1183822,0.0,1.0
2016-08-26,35.53,35.84,34.921,35.47,35.47,323087,0.0,1.0
2016-08-25,34.5,35.85,34.5,35.64,35.64,323998,0.0,1.0
2016-08-24,34.68,34.84,34.1,34.79,34.79,395835,0.0,1.0
2016-08-23,33.95,34.76,33.8378,34.63,34.63,208314,0.0,1.0
2016-08-22,34.15,34.15,33.62,33.95,33.95,233973,0.0,1.0
2016-08-19,34.6,34.6,33.9,34.21,34.21,273253,0.0,1.0
2016-08-18,34.21,34.84,33.96,34.64,34.64,324996,0.0,1.0
2016-08-17,34.05,34.16,33.705,34.08,34.08,271727,0.0,1.0
2016-08-16,33.99,34.12,33.655,33.99,33.99,254656,0.0,1.0
2016-08-15,34.16,34.57,34.03,34.06,34.06,282149,0.0,1.0
2016-08-12,35.68,35.78,33.98,34.17,34.17,498015,0.0,1.0
2016-08-11,35.01,35.95,34.2,35.69,35.69,534457,0.0,1.0
2016-08-10,34.83,35.6,34.42,34.55,34.55,753348,0.0,1.0
2016-08-09,34.47,34.9,33.2106,34.5,34.5,709473,0.0,1.0
2016-08-08,32.85,33.025,32.13,32.33,32.33,776347,0.0,1.0
2016-08-05,33.1,33.27,32.55,32.67,32.67,671642,0.0,1.0
2016-08-04,32.96,33.32,31.1,33.07,33.07,900893,0.0,1.0
2016-08-03,34.06,34.82,33.99,34.74,34.74,297786,0.0,1.0
2016-08-02,34.78,35.0,34.01,34.26,34.26,348176,0.0,1.0
2016-08-01,34.46,35.0,34.03,34.98,34.98,408064,0.0,1.0
2016-07-29,35.08,35.08,34.15,34.33,34.33,360400,0.0,1.0
2016-07-28,35.64,35.729,34.86,35.21,35.21,374430,0.0,1.0
2016-07-27,36.41,36.44,35.09,35.65,35.65,2609874,0.0,1.0
2016-07-26,35.47,36.44,35.356,36.2,36.2,593418,0.0,1.0
2016-07-25,34.92,35.67,34.839,35.45,35.45,669774,0.0,1.0
2016-07-22,34.92,35.0,34.47,34.82,34.82,345068,0.0,1.0
2016-07-21,34.9,35.48,34.43,34.77,34.77,1502880,0.0,1.0
2016-07-20,33.22,33.6489,32.67,33.38,33.38,324330,0.0,1.0
2016-07-19,33.88,33.96,33.09,33.21,33.21,226562,0.0,1.0
2016-07-18,33.56,34.18,33.3499,33.7,33.7,271905,0.0,1.0
2016-07-15,33.0,33.65,32.88,33.43,33.43,351120,0.0,1.0
2016-07-14,34.45,34.45,32.5,32.94,32.94,600294,0.0,1.0
2016-07-13,34.44,34.46,33.95,34.31,34.31,398741,0.0,1.0
2016-07-12,33.88,34.47,33.84,34.27,34.27,502154,0.0,1.0
2016-07-11,34.36,34.5,33.34,33.68,33.68,492240,0.0,1.0
2016-07-08,33.03,34.14,32.91,34.01,34.01,533361,0.0,1.0
2016-07-07,33.19,33.19,31.1703,32.78,32.78,690166,0.0,1.0
2016-07-06,32.09,33.46,31.9,33.22,33.22,355623,0.0,1.0
2016-07-05,32.85,32.87,32.02,32.2,32.2,439308,0.0,1.0
2016-07-01,31.99,33.24,31.87,32.84,32.84,483088,0.0,1.0
2016-06-30,31.58,32.22,30.8716,31.94,31.94,560340,0.0,1.0
2016-06-29,30.69,31.66,30.61,31.44,31.44,411138,0.0,1.0
2016-06-28,29.46,30.39,29.2,30.35,30.35,309805,0.0,1.0
2016-06-27,29.91,30.33,28.65,29.14,29.14,403474,0.0,1.0
2016-06-24,28.86,30.45,28.51,30.1,30.1,791066,0.0,1.0
2016-06-23,30.25,30.4659,29.79,30.45,30.45,149741,0.0,1.0
2016-06-22,29.76,30.2799,29.52,29.91,29.91,282976,0.0,1.0
2016-06-21,30.39,30.4899,29.4616,29.77,29.77,410596,0.0,1.0
2016-06-20,30.41,30.98,29.91,30.12,30.12,723217,0.0,1.0
2016-06-17,28.93,30.1,28.6971,29.8,29.8,692468,0.0,1.0
2016-06-16,28.96,29.02,28.21,28.95,28.95,375275,0.0,1.0
2016-06-15,27.79,28.97,27.55,28.94,28.94,595886,0.0,1.0
2016-06-14,27.46,27.86,27.0,27.7,27.7,183109,0.0,1.0
2016-06-13,28.09,28.66,27.38,27.58,27.58,328651,0.0,1.0
2016-06-10,28.06,28.66,27.845,28.37,28.37,314586,0.0,1.0
2016-06-09,28.28,28.44,27.8,28.38,28.38,300439,0.0,1.0
2016-06-08,28.91,29.0084,27.84,28.35,28.35,518643,0.0,1.0
2016-06-07,28.48,29.2,28.4001,28.85,28.85,299719,0.0,1.0
2016-06-06,29.0,29.32,28.33,28.55,28.55,399592,0.0,1.0
2016-06-03,26.9,28.008,26.54,27.93,27.93,344825,0.0,1.0
2016-06-02,26.9,27.17,26.42,26.87,26.87,235567,0.0,1.0
2016-06-01,26.87,27.275,26.8,26.9,26.9,211567,0.0,1.0
2016-05-31,27.01,27.22,26.76,27.02,27.02,177228,0.0,1.0
2016-05-27,26.79,27.14,26.7356,27.06,27.06,182753,0.0,1.0
2016-05-26,26.4,27.04,26.21,26.83,26.83,236016,0.0,1.0
2016-05-25,26.61,27.0,26.0298,26.41,26.41,231890,0.0,1.0
2016-05-24,25.29,26.88,25.1525,26.62,26.62,579913,0.0,1.0
2016-05-23,25.08,25.4799,24.67,25.0,25.0,202665,0.0,1.0
2016-05-20,24.9,25.33,24.5,25.3,25.3,218050,0.0,1.0
2016-05-19,24.64,24.92,23.86,24.84,24.84,373662,0.0,1.0
2016-05-18,24.8,25.65,24.53,24.775,24.775,328751,0.0,1.0
2016-05-17,25.43,26.06,24.7,24.88,24.88,362795,0.0,1.0
2016-05-16,25.54,26.15,25.45,25.62,25.62,266457,0.0,1.0
2016-05-13,25.15,26.4,25.02,25.73,25.73,364994,0.0,1.0
2016-05-12,26.59,26.96,24.89,25.46,25.46,799727,0.0,1.0
2016-05-11,27.29,27.79,26.205,26.58,26.58,586626,0.0,1.0
2016-05-10,29.99,30.35,25.69,27.5,27.5,1761842,0.0,1.0
2016-05-09,28.5,29.95,28.48,29.6,29.6,1166529,0.0,1.0
2016-05-06,27.81,28.39,27.52,28.2,28.2,249939,0.0,1.0
2016-05-05,27.87,28.4399,27.615,27.97,27.97,456439,0.0,1.0
2016-05-04,27.56,27.6546,26.77,27.54,27.54,323673,0.0,1.0
2016-05-03,27.82,28.64,27.51,27.78,27.78,224430,0.0,1.0
2016-05-02,28.04,28.54,27.72,28.38,28.38,276936,0.0,1.0
2016-04-29,27.66,28.25,27.01,28.01,28.01,354391,0.0,1.0
2016-04-28,28.64,28.69,27.85,27.91,27.91,315480,0.0,1.0
2016-04-27,28.98,29.2567,28.32,28.75,28.75,288312,0.0,1.0
2016-04-26,28.55,29.04,28.0,29.0,29.0,332557,0.0,1.0
2016-04-25,29.3,29.77,28.1901,28.6,28.6,441542,0.0,1.0
2016-04-22,28.03,29.3599,28.03,29.17,29.17,429227,0.0,1.0
2016-04-21,28.13,28.59,27.69,28.03,28.03,271972,0.0,1.0
2016-04-20,27.54,28.015,26.66,27.69,27.69,217034,0.0,1.0
2016-04-19,28.67,28.83,26.73,27.43,27.43,392206,0.0,1.0
2016-04-18,27.89,28.79,27.7,28.29,28.29,334807,0.0,1.0
2016-04-15,28.09,28.1,27.2,27.77,27.77,281783,0.0,1.0
2016-04-14,28.0,28.64,27.55,28.09,28.09,294205,0.0,1.0
2016-04-13,28.12,28.12,27.25,27.87,27.87,359174,0.0,1.0
2016-04-12,27.99,28.25,27.06,27.83,27.83,301648,0.0,1.0
2016-04-11,27.9,28.5,27.3441,27.51,27.51,416053,0.0,1.0
2016-04-08,27.25,27.6996,26.67,27.3,27.3,372213,0.0,1.0
2016-04-07,26.55,27.26,26.0,26.93,26.93,582350,0.0,1.0
2016-04-06,24.0,26.94,24.0,26.65,26.65,1427485,0.0,1.0
2016-04-05,23.02,24.15,23.0,23.65,23.65,207525,0.0,1.0
2016-04-04,24.28,24.37,23.03,23.44,23.44,258375,0.0,1.0
2016-04-01,24.02,24.19,23.63,24.05,24.05,273552,0.0,1.0
2016-03-31,23.75,24.4,23.5701,24.21,24.21,267859,0.0,1.0
2016-03-30,24.2,24.24,23.46,23.75,23.75,291962,0.0,1.0
2016-03-29,23.14,24.435,23.0,24.16,24.16,329064,0.0,1.0
2016-03-28,22.85,23.59,22.73,23.3,23.3,321283,0.0,1.0
2016-03-24,22.96,23.445,22.51,22.99,22.99,261940,0.0,1.0
2016-03-23,23.79,24.155,22.8,23.01,23.01,230384,0.0,1.0
2016-03-22,24.07,24.26,23.42,23.84,23.84,250420,0.0,1.0
2016-03-21,24.63,24.6689,23.75,24.14,24.14,569733,0.0,1.0
2016-03-18,22.98,24.315,22.86,24.05,24.05,899156,0.0,1.0
2016-03-17,22.03,23.2398,22.03,22.83,22.83,513696,0.0,1.0
2016-03-16,21.57,22.31,21.5001,22.08,22.08,350145,0.0,1.0
2016-03-15,22.25,22.3875,21.44,21.77,21.77,342142,0.0,1.0
2016-03-14,22.7,22.88,21.91,22.39,22.39,371522,0.0,1.0
2016-03-11,23.74,23.8558,22.47,22.84,22.84,512136,0.0,1.0
2016-03-10,24.15,24.5,22.51,23.38,23.38,669854,0.0,1.0
2016-03-09,23.2,24.7999,21.85,24.06,24.06,1036243,0.0,1.0
2016-03-08,22.4,22.68,21.27,21.93,21.93,599879,0.0,1.0
2016-03-07,22.11,22.9799,22.001,22.55,22.55,442926,0.0,1.0
2016-03-04,24.37,24.4985,21.53,22.29,22.29,977964,0.0,1.0
2016-03-03,23.59,24.34,23.5,24.27,24.27,407808,0.0,1.0
2016-03-02,24.33,24.33,22.7201,23.5,23.5,462464,0.0,1.0
2016-03-01,24.11,24.611,23.34,24.33,24.33,328244,0.0,1.0
2016-02-29,23.38,24.41,23.36,23.74,23.74,442145,0.0,1.0
2016-02-26,23.47,24.09,23.21,23.44,23.44,345796,0.0,1.0
2016-02-25,22.56,23.4,22.25,23.23,23.23,268236,0.0,1.0
2016-02-24,21.54,22.41,21.5,22.37,22.37,211762,0.0,1.0
2016-02-23,22.4,22.42,21.0,22.26,22.26,248758,0.0,1.0
2016-02-22,21.59,22.61,21.5,22.44,22.44,260624,0.0,1.0
2016-02-19,21.24,21.78,21.2,21.42,21.42,197494,0.0,1.0
2016-02-18,21.49,21.81,21.101,21.48,21.48,222463,0.0,1.0
2016-02-17,22.0,22.42,21.42,21.6,21.6,396295,0.0,1.0
2016-02-16,21.93,22.21,20.6,21.49,21.49,382978,0.0,1.0
2016-02-12,19.98,21.58,19.95,21.48,21.48,341632,0.0,1.0
2016-02-11,19.6,20.0,19.01,19.49,19.49,347675,0.0,1.0
2016-02-10,20.55,21.05,20.175,20.32,20.32,257561,0.0,1.0
2016-02-09,19.3,20.7,19.0,20.3,20.3,292338,0.0,1.0
2016-02-08,19.53,19.8899,19.07,19.82,19.82,309646,0.0,1.0
2016-02-05,20.81,21.24,19.9,20.01,20.01,271695,0.0,1.0
2016-02-04,20.24,21.4,20.23,20.99,20.99,315396,0.0,1.0
2016-02-03,21.06,21.0751,19.66,20.29,20.29,368668,0.0,1.0
2016-02-02,21.41,21.495,20.39,20.75,20.75,259351,0.0,1.0
