,PDCE_Open,PDCE_High,PDCE_Low,PDCE_Close,PDCE_Adj Close,PDCE_Volume,PDCE_Dividend Amount,PDCE_Split Coefficient
2009-11-20,18.26,18.57,18.08,18.51,17.4432924601773,164000,0.0,1.0
2009-11-19,18.75,18.96,18.25,18.5,17.4338687473409,182400,0.0,1.0
2009-11-18,19.12,19.25,18.81,18.95,17.8579358249789,146100,0.0,1.0
2009-11-17,18.7,19.35,18.4,18.94,17.8485121121425,220000,0.0,1.0
2009-11-16,18.69,19.06,18.4501,18.77,17.6883089939237,292900,0.0,1.0
2009-11-13,18.35,18.68,18.22,18.36,17.3019367676313,186300,0.0,1.0
2009-11-12,19.05,19.05,18.25,18.29,17.2359707777765,286300,0.0,1.0
2009-11-11,19.91,19.91,19.0,19.15,18.0464100817069,290400,0.0,1.0
2009-11-10,19.71,19.95,19.37,19.69,18.5552905748725,417900,0.0,1.0
2009-11-09,18.89,19.8,18.74,19.8,18.6589514160729,568600,0.0,1.0
2009-11-06,17.74,18.0,17.15,17.48,16.472650038028,200600,0.0,1.0
2009-11-05,17.45,18.19,17.05,18.09,17.0474965210485,206600,0.0,1.0
2009-11-04,17.6,17.92,17.1,17.17,16.1805149400996,267400,0.0,1.0
2009-11-03,16.23,17.45,16.08,17.31,16.3124469198092,411300,0.0,1.0
2009-11-02,17.33,17.65,16.06,16.44,15.4925839030424,395600,0.0,1.0
2009-10-30,17.64,17.93,16.26,16.7,15.7376004367888,512400,0.0,1.0
2009-10-29,17.02,17.99,17.02,17.79,16.7647851359564,317600,0.0,1.0
2009-10-28,18.39,18.73,16.5,16.83,15.860108703662,520100,0.0,1.0
2009-10-27,18.17,19.13,18.1,18.39,17.3302079061405,260900,0.0,1.0
2009-10-26,19.0,19.65,17.96,18.14,17.0946150852305,428100,0.0,1.0
2009-10-23,19.86,20.16,18.79,18.96,17.8673595378153,314100,0.0,1.0
2009-10-22,19.74,20.0504,19.15,19.82,18.6777988417457,371900,0.0,1.0
2009-10-21,20.05,21.02,19.74,19.84,18.6966462674185,476800,0.0,1.0
2009-10-20,21.24,21.5,19.79,19.99,18.8380019599645,545000,0.0,1.0
2009-10-19,21.0,21.4,20.51,21.09,19.8746103719686,209900,0.0,1.0
2009-10-16,20.54,21.152,20.19,20.96,19.7521021050954,292800,0.0,1.0
2009-10-15,20.1,20.93,19.88,20.71,19.5165092841854,522000,0.0,1.0
2009-10-14,21.24,21.8692,21.04,21.68,20.4306094293162,374700,0.0,1.0
2009-10-13,20.25,21.17,19.45,20.96,19.7521021050954,378300,0.0,1.0
2009-10-12,19.93,20.766,19.85,20.18,19.0170525038562,274400,0.0,1.0
2009-10-09,19.73,19.95,19.5,19.77,18.6306802775637,245600,0.0,1.0
2009-10-08,19.58,19.86,19.43,19.75,18.6118328518909,322900,0.0,1.0
2009-10-07,19.3,19.88,19.22,19.43,18.3102740411261,203100,0.0,1.0
2009-10-06,19.0,19.68,18.7643,19.35,18.2348843384349,244100,0.0,1.0
2009-10-05,17.88,18.79,17.79,18.72,17.6411904297417,239400,0.0,1.0
2009-10-02,17.5,18.0,17.085,17.73,16.708242858938,247100,0.0,1.0
2009-10-01,18.73,18.84,17.74,17.74,16.7176665717744,226200,0.0,1.0
2009-09-30,18.87,19.0,18.3,18.66,17.5846481527233,336400,0.0,1.0
2009-09-29,18.55,18.8,18.33,18.73,17.6506141425781,198900,0.0,1.0
2009-09-28,18.39,18.75,18.03,18.53,17.4621398858501,285200,0.0,1.0
2009-09-25,17.71,18.73,17.71,18.23,17.1794285007581,405200,0.0,1.0
2009-09-24,18.8,18.8,17.01,17.6,16.5857345920648,376100,0.0,1.0
2009-09-23,18.95,18.99,18.36,18.48,17.4150213216681,293800,0.0,1.0
2009-09-22,18.7,18.9401,18.42,18.88,17.7919698351241,199400,0.0,1.0
2009-09-21,18.14,18.47,17.68,18.42,17.3584790446497,210600,0.0,1.0
2009-09-18,18.66,19.14,18.36,18.61,17.5375295885413,331100,0.0,1.0
2009-09-17,18.45,18.75,18.05,18.49,17.4244450345045,351400,0.0,1.0
2009-09-16,17.46,18.66,17.37,18.43,17.3679027574861,351900,0.0,1.0
2009-09-15,16.7,17.4,16.58,17.3,16.3030232069728,269200,0.0,1.0
2009-09-14,15.9,16.8,15.82,16.61,15.6527870212612,306700,0.0,1.0
2009-09-11,15.26,16.17,15.26,16.05,15.1250591024228,541100,0.0,1.0
2009-09-10,14.19,15.13,14.11,15.05,14.1826878187827,343300,0.0,1.0
2009-09-09,14.08,14.4,13.83,14.19,13.3722485148523,198900,0.0,1.0
2009-09-08,14.06,14.27,13.89,13.97,13.1649268324515,229600,0.0,1.0
2009-09-04,13.57,13.95,13.3,13.89,13.0895371297603,172700,0.0,1.0
2009-09-03,13.48,13.6,13.32,13.57,12.7879783189954,163900,0.0,1.0
2009-09-02,13.56,13.76,13.25,13.32,12.5523854980854,233800,0.0,1.0
2009-09-01,13.72,14.11,13.41,13.49,12.7125886163042,316700,0.0,1.0
2009-08-31,13.9,13.9,13.66,13.69,12.9010628730322,616700,0.0,1.0
2009-08-28,14.2,14.39,13.92,14.17,13.3534010891795,222900,0.0,1.0
2009-08-27,13.78,14.09,13.51,14.07,13.2591639608155,201400,0.0,1.0
2009-08-26,13.9,14.01,13.7,13.79,12.9953000013963,242500,0.0,1.0
2009-08-25,14.0,14.23,13.9,14.05,13.2403165351427,417300,0.0,1.0
2009-08-24,13.85,14.1,13.72,13.89,13.0895371297603,264000,0.0,1.0
2009-08-21,13.26,13.68,13.06,13.56,12.778554606159,510600,0.0,1.0
2009-08-20,13.03,13.4499,12.81,13.03,12.2790978258298,427000,0.0,1.0
2009-08-19,12.67,13.05,12.5,13.03,12.2790978258298,451800,0.0,1.0
2009-08-18,13.0,13.18,12.83,12.88,12.1377421332838,583600,0.0,1.0
2009-08-17,13.15,13.32,12.88,12.88,12.1377421332838,609300,0.0,1.0
2009-08-14,13.88,14.12,13.28,13.7,12.9104865858686,422000,0.0,1.0
2009-08-13,13.27,14.15,13.15,13.78,12.9858762885599,899300,0.0,1.0
2009-08-12,13.09,13.82,12.77,13.01,12.260250400157,3549300,0.0,1.0
2009-08-11,13.89,14.3,13.27,13.42,12.6466226264494,1681200,0.0,1.0
2009-08-10,16.97,17.46,16.69,17.23,16.237057217118,236900,0.0,1.0
2009-08-07,17.4,17.42,16.93,17.07,16.0862778117356,190300,0.0,1.0
2009-08-06,17.52,17.68,16.78,16.9,15.9260746935168,175000,0.0,1.0
2009-08-05,18.17,18.27,17.11,17.5,16.4914974637008,224100,0.0,1.0
2009-08-04,18.35,18.56,18.11,18.21,17.1605810750853,187300,0.0,1.0
2009-08-03,17.17,18.5,17.06,18.47,17.4055976088317,339500,0.0,1.0
2009-07-31,16.56,16.98,16.41,16.84,15.8695324164984,98700,0.0,1.0
2009-07-30,16.4,16.98,16.16,16.72,15.7564478624616,180400,0.0,1.0
2009-07-29,16.36,16.59,15.81,16.17,15.2381436564596,158700,0.0,1.0
2009-07-28,16.45,16.75,16.26,16.71,15.7470241496252,149700,0.0,1.0
2009-07-27,16.4,16.85,15.76,16.65,15.6904818726068,227400,0.0,1.0
2009-07-24,15.84,16.49,15.811,16.29,15.3512282104964,243800,0.0,1.0
2009-07-23,15.55,16.48,15.55,16.06,15.1344828152592,552600,0.0,1.0
2009-07-22,15.13,15.78,15.13,15.54,14.6444497477663,393900,0.0,1.0
2009-07-21,15.43,15.65,14.93,15.34,14.4559754910383,253000,0.0,1.0
2009-07-20,15.17,15.63,14.93,15.24,14.3617383626743,280800,0.0,1.0
2009-07-17,14.43,15.01,14.18,14.92,14.0601795519095,313000,0.0,1.0
2009-07-16,14.32,14.71,14.06,14.39,13.5607227715803,207000,0.0,1.0
2009-07-15,14.25,14.5,14.07,14.41,13.5795701972531,224000,0.0,1.0
2009-07-14,13.97,14.16,13.52,13.83,13.0329948527419,149200,0.0,1.0
2009-07-13,13.44,13.84,13.0,13.8,13.0047237142327,146800,0.0,1.0
2009-07-10,13.53,13.575,13.01,13.42,12.6466226264494,186300,0.0,1.0
2009-07-09,13.55,14.14,13.55,13.79,12.9953000013963,182500,0.0,1.0
2009-07-08,13.38,13.73,12.87,13.36,12.590080349431,187600,0.0,1.0
2009-07-07,13.5,13.8,13.29,13.34,12.5712329237582,156800,0.0,1.0
2009-07-06,14.33,14.33,13.27,13.4,12.6277752007766,252900,0.0,1.0
2009-07-02,15.23,15.23,14.5,14.6,13.7586207411447,158800,0.0,1.0
2009-07-01,15.83,15.99,15.37,15.38,14.4936703423839,149700,0.0,1.0
2009-06-30,16.04,16.4499,15.4688,15.69,14.7858054403123,149000,0.0,1.0
2009-06-29,16.08,16.6,15.65,15.94,15.0213982612224,209800,0.0,1.0
2009-06-26,15.42,16.21,15.42,16.07,15.1439065280956,813200,0.0,1.0
2009-06-25,14.97,15.73,14.97,15.5,14.6067548964207,224900,0.0,1.0
2009-06-24,15.47,15.81,14.93,15.04,14.1732641059463,324400,0.0,1.0
2009-06-23,14.36,14.47,13.6,14.01,13.2026216837971,196400,0.0,1.0
2009-06-22,15.97,15.97,14.1,14.1,13.2874350993247,273500,0.0,1.0
2009-06-19,17.1,17.13,16.14,16.18,15.247567369296,186500,0.0,1.0
2009-06-18,17.54,17.64,16.69,16.79,15.8224138523164,168000,0.0,1.0
2009-06-17,17.98,17.98,16.97,17.66,16.6422768690832,139800,0.0,1.0
2009-06-16,19.5,19.5,18.0,18.04,17.0003779568665,210100,0.0,1.0
2009-06-15,19.3,19.3,18.57,19.09,17.9898678046885,155900,0.0,1.0
2009-06-12,19.67,19.79,19.21,19.69,18.5552905748725,174500,0.0,1.0
2009-06-11,18.67,20.15,18.67,19.79,18.6495277032365,368300,0.0,1.0
2009-06-10,18.67,18.88,17.93,18.56,17.4904110243593,319200,0.0,1.0
2009-06-09,18.25,18.6,18.0,18.4,17.3396316189769,251900,0.0,1.0
2009-06-08,18.23,18.44,17.52,18.17,17.1228862237397,154100,0.0,1.0
2009-06-05,18.2,18.48,17.83,18.27,17.2171233521037,214000,0.0,1.0
2009-06-04,17.5,17.98,17.41,17.78,16.75536142312,176500,0.0,1.0
2009-06-03,17.69,17.76,17.01,17.41,16.4066840481732,222300,0.0,1.0
2009-06-02,18.14,18.2,17.75,17.85,16.8213274129748,497400,0.0,1.0
2009-06-01,18.27,19.05,17.8,18.11,17.0663439467213,434100,0.0,1.0
2009-05-29,17.7,18.23,17.52,18.11,17.0663439467213,190400,0.0,1.0
2009-05-28,16.96,17.9,16.76,17.51,16.5009211765372,172500,0.0,1.0
2009-05-27,16.98,17.6,16.79,16.86,15.8883798421712,136400,0.0,1.0
2009-05-26,16.5,17.11,16.3,17.09,16.1051252374084,231600,0.0,1.0
2009-05-22,16.72,17.19,16.59,16.66,15.6999055854432,143300,0.0,1.0
2009-05-21,17.31,17.34,16.23,16.6,15.6433633084248,150400,0.0,1.0
2009-05-20,17.5,17.88,17.3201,17.56,16.5480397407192,347900,0.0,1.0
2009-05-19,17.25,17.51,16.85,17.31,16.3124469198092,279400,0.0,1.0
2009-05-18,16.42,17.66,16.42,17.36,16.3595654839912,293400,0.0,1.0
2009-05-15,16.59,16.76,15.94,16.25,15.3135333591508,174700,0.0,1.0
2009-05-14,16.55,17.22,16.09,16.65,15.6904818726068,162300,0.0,1.0
2009-05-13,17.2,17.58,16.52,16.6,15.6433633084248,321200,0.0,1.0
2009-05-12,17.07,17.84,16.92,17.62,16.6045820177376,352500,0.0,1.0
2009-05-11,18.24,18.475,16.65,16.79,15.8224138523164,648700,0.0,1.0
2009-05-08,18.11,20.63,17.95,20.58,19.3940010173122,265200,0.0,1.0
2009-05-07,19.01,19.47,17.42,17.79,16.7647851359564,181400,0.0,1.0
2009-05-06,18.84,18.97,18.01,18.7,17.6223430040689,196900,0.0,1.0
2009-05-05,18.47,18.86,17.8,18.59,17.5186821628685,171000,0.0,1.0
2009-05-04,17.75,18.89,17.61,18.7,17.6223430040689,278800,0.0,1.0
2009-05-01,16.13,17.6899,16.03,17.58,16.566887166392,285900,0.0,1.0
2009-04-30,16.48,17.52,15.99,16.21,15.2758385078052,358200,0.0,1.0
2009-04-29,15.66,16.78,15.66,16.32,15.3794993490056,331700,0.0,1.0
2009-04-28,14.87,15.95,14.76,15.56,14.6632971734391,292700,0.0,1.0
2009-04-27,14.63,15.32,14.27,15.05,14.1826878187827,362200,0.0,1.0
2009-04-24,15.15,15.5,15.01,15.38,14.4936703423839,262200,0.0,1.0
2009-04-23,15.1,15.3,14.52,14.93,14.0696032647459,283200,0.0,1.0
2009-04-22,14.7,15.39,14.35,14.84,13.9847898492183,347800,0.0,1.0
2009-04-21,13.88,15.58,13.88,15.43,14.5407889065659,254200,0.0,1.0
2009-04-20,15.13,15.1301,13.56,13.94,13.1366556939423,217200,0.0,1.0
2009-04-17,15.78,16.21,15.43,15.62,14.7198394504575,204300,0.0,1.0
2009-04-16,15.16,15.85,14.58,15.69,14.7858054403123,290600,0.0,1.0
2009-04-15,14.89,15.23,14.52,15.01,14.1449929674371,269900,0.0,1.0
2009-04-14,14.54,15.52,14.4,15.01,14.1449929674371,275100,0.0,1.0
2009-04-13,13.76,14.9,13.15,14.71,13.8622815823451,228200,0.0,1.0
2009-04-09,13.58,14.25,13.48,14.08,13.2685876736519,306400,0.0,1.0
2009-04-08,12.76,13.77,12.6,13.27,12.5052669339034,131400,0.0,1.0
2009-04-07,12.93,13.05,12.34,12.67,11.9398441637194,223800,0.0,1.0
2009-04-06,12.95,13.27,12.43,13.22,12.4581483697214,142800,0.0,1.0
2009-04-03,13.49,13.77,12.778,13.38,12.6089277751038,177000,0.0,1.0
2009-04-02,12.49,14.29,12.4,13.53,12.7502834676498,333300,0.0,1.0
2009-04-01,11.73,12.29,11.21,12.22,11.5157770860814,203300,0.0,1.0
2009-03-31,12.37,12.4728,11.81,11.81,11.129404859789,234200,0.0,1.0
2009-03-30,12.88,12.88,11.8,12.19,11.4875059475722,269300,0.0,1.0
2009-03-27,13.89,14.26,13.02,13.51,12.731436041977,188000,0.0,1.0
2009-03-26,13.9,14.4499,13.83,14.26,13.4382145047071,294200,0.0,1.0
2009-03-25,12.69,14.4,12.64,13.59,12.8068257446682,517300,0.0,1.0
2009-03-24,11.63,12.92,11.62,12.49,11.7702173326642,351600,0.0,1.0
2009-03-23,11.21,11.9268,11.21,11.62,10.9503543158973,348500,0.0,1.0
2009-03-20,12.25,12.43,10.81,11.0,10.3660841200405,288500,0.0,1.0
2009-03-19,11.96,12.5,11.804,12.19,11.4875059475722,245600,0.0,1.0
2009-03-18,11.48,12.01,11.1218,11.68,11.0068965929158,272400,0.0,1.0
2009-03-17,10.6,11.7028,10.3,11.5,10.8372697618605,279100,0.0,1.0
2009-03-16,11.09,11.4699,10.524,10.64,10.0268304579301,225000,0.0,1.0
2009-03-13,11.0,11.34,10.82,11.04,10.4037789713861,213500,0.0,1.0
2009-03-12,9.87,10.99,9.52,10.75,10.1304912991305,253100,0.0,1.0
2009-03-11,10.13,10.74,9.39,9.82,9.25408600534527,188500,0.0,1.0
2009-03-10,9.97,10.68,9.61,10.09,9.50852625192808,201800,0.0,1.0
2009-03-09,9.94,10.5,9.62,9.7,9.14100145130846,158100,0.0,1.0
2009-03-06,10.1,10.96,9.9,10.11,9.52737367760088,243200,0.0,1.0
2009-03-05,10.96,11.06,9.79,9.91,9.33889942087287,185800,0.0,1.0
2009-03-04,11.73,11.96,10.76,11.14,10.4980160997501,220000,0.0,1.0
2009-03-03,11.36,12.26,11.22,11.61,10.940930603061,390900,0.0,1.0
2009-03-02,12.04,12.04,10.76,11.01,10.3755078328769,183300,0.0,1.0
2009-02-27,12.46,12.7,12.096,12.1,11.4026925320446,106000,0.0,1.0
2009-02-26,12.38,13.1,12.32,12.55,11.8267596096826,150800,0.0,1.0
2009-02-25,12.64,12.91,12.0,12.2,11.4969296604086,162400,0.0,1.0
2009-02-24,12.43,13.025,12.321,12.81,12.071776143429,189600,0.0,1.0
2009-02-23,13.5,13.5,12.27,12.36,11.647709065791,90000,0.0,1.0
2009-02-20,13.9,14.19,13.09,13.27,12.5052669339034,99700,0.0,1.0
2009-02-19,14.1,14.71,14.03,14.12,13.3062825249975,78400,0.0,1.0
2009-02-18,14.37,14.48,13.68,13.91,13.1083845554331,142800,0.0,1.0
2009-02-17,14.9,15.02,14.18,14.24,13.4193670790343,173000,0.0,1.0
2009-02-13,15.01,15.27,14.84,15.03,14.1638403931099,187700,0.0,1.0
2009-02-12,15.78,15.99,15.25,15.8,14.8894662815127,131000,0.0,1.0
2009-02-11,16.39,16.58,15.75,15.89,14.9742796970404,134800,0.0,1.0
2009-02-10,17.54,17.94,16.0404,16.23,15.294685933478,113200,0.0,1.0
2009-02-09,17.53,18.0,17.51,17.54,16.5291923150464,129800,0.0,1.0
2009-02-06,17.24,17.73,17.22,17.49,16.4820737508644,156300,0.0,1.0
2009-02-05,17.17,17.6,16.75,17.41,16.4066840481732,100000,0.0,1.0
2009-02-04,17.33,17.78,17.06,17.43,16.425531473846,106100,0.0,1.0
2009-02-03,17.59,17.84,16.93,17.28,16.2841757813,115900,0.0,1.0
2009-02-02,16.97,17.78,16.85,17.37,16.3689891968276,129100,0.0,1.0
2009-01-30,17.98,18.37,17.1,17.25,16.2559046427908,113900,0.0,1.0
2009-01-29,18.74,19.23,17.61,17.81,16.7836325616292,95800,0.0,1.0
2009-01-28,18.85,19.38,18.6,19.0,17.9050543891609,202900,0.0,1.0
2009-01-27,19.02,19.12,17.89,18.62,17.5469533013777,214700,0.0,1.0
2009-01-26,18.34,19.42,18.27,19.03,17.9333255276701,107800,0.0,1.0
2009-01-23,17.89,18.79,17.58,18.19,17.1417336494125,128900,0.0,1.0
2009-01-22,19.47,19.8,17.84,18.26,17.2076996392673,169800,0.0,1.0
2009-01-21,18.29,19.8,18.25,19.76,18.6212565647273,158000,0.0,1.0
2009-01-20,19.73,19.8,17.9,18.04,17.0003779568665,198900,0.0,1.0
2009-01-16,20.49,20.575,19.25,20.0,18.8474256728009,172100,0.0,1.0
2009-01-15,19.81,20.32,19.37,20.17,19.0076287910198,297300,0.0,1.0
2009-01-14,21.55,21.88,19.76,19.82,18.6777988417457,265600,0.0,1.0
2009-01-13,22.0,23.06,21.14,21.97,20.7038971015718,216700,0.0,1.0
2009-01-12,21.93,22.4,21.82,21.95,20.685049675899,219500,0.0,1.0
2009-01-09,22.88,22.88,21.95,22.28,20.9960321995003,204200,0.0,1.0
2009-01-08,21.69,22.82,21.1,22.82,21.5049126926659,394200,0.0,1.0
2009-01-07,26.71,26.94,21.79,21.99,20.7227445272446,642900,0.0,1.0
2009-01-06,26.37,27.91,25.36,27.45,25.8680917359193,185600,0.0,1.0
2009-01-05,25.78,26.59,25.06,26.07,24.567619364496,283200,0.0,1.0
2009-01-02,24.27,26.3375,24.01,25.88,24.3885688206044,197800,0.0,1.0
2008-12-31,22.62,25.16,22.3,24.07,22.6828767972159,252800,0.0,1.0
2008-12-30,22.05,22.79,21.63,22.79,21.4766415541567,140800,0.0,1.0
2008-12-29,22.05,22.35,21.51,21.98,20.7133208144082,92100,0.0,1.0
2008-12-26,20.79,21.68,20.31,21.62,20.3740671522978,61600,0.0,1.0
2008-12-24,20.68,20.84,20.1,20.42,19.2432216119298,32100,0.0,1.0
2008-12-23,21.02,22.01,20.62,20.85,19.648441263895,87900,0.0,1.0
2008-12-22,22.01,22.29,20.165,20.85,19.648441263895,131300,0.0,1.0
2008-12-19,22.9,22.92,20.64,21.83,20.5719651218622,218300,0.0,1.0
2008-12-18,23.29,23.29,20.73,21.29,20.0630846286966,156400,0.0,1.0
2008-12-17,23.28,23.97,22.71,23.17,21.8347426419399,144000,0.0,1.0
2008-12-16,22.41,23.46,22.06,23.3,21.9572509088131,299900,0.0,1.0
2008-12-15,25.68,25.74,21.24,21.99,20.7227445272446,220700,0.0,1.0
2008-12-12,23.53,25.88,23.5,25.78,24.2943316922404,164400,0.0,1.0
2008-12-11,24.42,27.98,23.95,24.61,23.1917572903816,233600,0.0,1.0
2008-12-10,23.13,24.68,22.81,24.4,22.9938593208172,125900,0.0,1.0
2008-12-09,21.48,23.94,21.22,22.58,21.2787435845923,235400,0.0,1.0
2008-12-08,20.27,22.27,19.77,21.99,20.7227445272446,245100,0.0,1.0
2008-12-05,18.25,19.73,18.25,19.62,18.4893245850177,304600,0.0,1.0
2008-12-04,19.23,20.0,18.1,18.71,17.6317667169053,271800,0.0,1.0
2008-12-03,17.85,19.63,17.54,19.56,18.4327823079993,256800,0.0,1.0
2008-12-02,16.7,18.3,16.43,18.13,17.0851913723941,338000,0.0,1.0
2008-12-01,18.21,18.66,16.15,16.26,15.3229570719872,232000,0.0,1.0
2008-11-28,18.66,19.47,18.05,19.2,18.0935286458889,91900,0.0,1.0
2008-11-26,16.06,18.89,15.69,18.74,17.6600378554145,192100,0.0,1.0
2008-11-25,16.44,16.776,15.09,16.32,15.3794993490056,189100,0.0,1.0
2008-11-24,13.93,16.66,13.57,16.12,15.1910250922776,243700,0.0,1.0
2008-11-21,12.03,13.5,11.5,13.34,12.5712329237582,303300,0.0,1.0
2008-11-20,15.19,15.68,11.53,11.73,11.0540151570978,415900,0.0,1.0
2008-11-19,16.84,17.49,15.4,15.41,14.5219414808931,166900,0.0,1.0
2008-11-18,16.38,17.46,16.1,17.01,16.0297355347172,193100,0.0,1.0
2008-11-17,15.45,16.52,15.41,16.16,15.2287199436232,153100,0.0,1.0
2008-11-14,16.47,16.635,15.58,15.74,14.8329240044943,178800,0.0,1.0
2008-11-13,14.18,17.18,13.27,16.98,16.001464396208,362200,0.0,1.0
2008-11-12,15.51,15.62,14.14,14.14,13.3251299506703,191200,0.0,1.0
2008-11-11,15.76,16.5,15.39,15.67,14.7669580146395,219600,0.0,1.0
2008-11-10,16.55,16.85,15.66,16.01,15.0873642510772,270300,0.0,1.0
2008-11-07,16.94,16.94,15.11,15.87,14.9554322713676,216500,0.0,1.0
2008-11-06,18.11,18.9,16.72,16.79,15.8224138523164,164500,0.0,1.0
2008-11-05,19.8,20.39,18.6,18.65,17.5752244398869,135700,0.0,1.0
2008-11-04,19.9,20.98,19.44,20.1,18.941662801165,189400,0.0,1.0
2008-11-03,20.5,21.1,18.6,19.27,18.1594946357437,115600,0.0,1.0
2008-10-31,19.93,21.35,19.44,20.71,19.5165092841854,138900,0.0,1.0
2008-10-30,19.64,21.12,19.5,20.25,19.083018493711,178500,0.0,1.0
2008-10-29,17.19,20.06,17.05,19.27,18.1594946357437,218400,0.0,1.0
2008-10-28,16.94,17.23,15.71,16.97,15.9920406833716,152800,0.0,1.0
2008-10-27,18.69,19.45,16.22,16.31,15.3700756361692,134700,0.0,1.0
2008-10-24,18.5,19.76,16.48,19.2,18.0935286458889,174700,0.0,1.0
2008-10-23,22.46,23.12,19.68,20.04,18.8851205241466,298500,0.0,1.0
2008-10-22,25.13,25.53,21.38,22.0,20.732168240081,147400,0.0,1.0
2008-10-21,26.61,27.29,25.62,26.11,24.6053142158416,132400,0.0,1.0
2008-10-20,24.84,27.69,24.84,27.52,25.9340577257741,184200,0.0,1.0
2008-10-17,23.11,24.53,21.2,24.22,22.8242324897619,540500,0.0,1.0
2008-10-16,22.43,22.82,20.6,22.31,21.0243033380095,244600,0.0,1.0
2008-10-15,25.19,26.78,21.79,21.88,20.6190836860442,147200,0.0,1.0
2008-10-14,28.9,28.9,25.64,25.89,24.3979925334408,189600,0.0,1.0
2008-10-13,25.24,27.88,24.52,27.71,26.1131082696657,239000,0.0,1.0
2008-10-10,25.81,26.62,21.78,24.03,22.6451819458703,291600,0.0,1.0
2008-10-09,30.67,32.31,26.38,26.39,24.8691781752609,164000,0.0,1.0
2008-10-08,31.06,32.2,27.57,30.47,28.7140530125122,232100,0.0,1.0
2008-10-07,35.68,36.37,31.55,31.65,29.8260511272075,157300,0.0,1.0
2008-10-06,37.77,38.5,32.03,35.03,33.0112660659109,262300,0.0,1.0
2008-10-03,38.98,40.94,38.0,39.0,36.7524800619618,316400,0.0,1.0
2008-10-02,41.76,42.35,38.29,38.85,36.6111243694158,181400,0.0,1.0
2008-10-01,43.66,44.75,41.6,42.28,39.8434578723012,150800,0.0,1.0
2008-09-30,42.23,44.89,41.81,44.37,41.8130138551089,174800,0.0,1.0
2008-09-29,45.05,45.91,40.01,41.28,38.9010865886612,220400,0.0,1.0
2008-09-26,47.01,47.11,45.5,46.09,43.4338924629698,194700,0.0,1.0
2008-09-25,46.51,48.95,45.66,48.33,45.5448041383235,151000,0.0,1.0
2008-09-24,48.57,49.75,46.32,46.34,43.6694852838798,127400,0.0,1.0
2008-09-23,47.87,49.72,46.89,47.44,44.7060936958839,199200,0.0,1.0
2008-09-22,48.01,50.4,46.51,48.01,45.2432453275587,282800,0.0,1.0
2008-09-19,42.96,48.5,41.59,48.35,45.5636515639963,591000,0.0,1.0
2008-09-18,40.91,42.56,38.65,41.56,39.1649505480804,455400,0.0,1.0
2008-09-17,41.0,41.83,39.36,40.17,37.8550544638207,385600,0.0,1.0
2008-09-16,43.49,43.49,34.15,41.59,39.1932216865896,1479200,0.0,1.0
2008-09-15,47.51,48.03,43.03,43.49,40.9837271255057,275600,0.0,1.0
2008-09-12,49.65,50.46,48.49,48.75,45.9406000774523,271700,0.0,1.0
2008-09-11,50.51,50.95,48.45,49.81,46.9395136381108,178600,0.0,1.0
2008-09-10,51.03,52.55,48.48,50.78,47.8536137832416,260200,0.0,1.0
2008-09-09,55.03,55.4,50.87,51.03,48.0892066041516,307100,0.0,1.0
2008-09-08,59.62,60.144,55.37,55.76,52.546622775769,201800,0.0,1.0
2008-09-05,57.88,59.88,56.0375,59.61,56.1747522177832,276300,0.0,1.0
2008-09-04,57.9,58.85,55.59,57.04,53.7528580188283,309300,0.0,1.0
2008-09-03,58.58,59.46,57.83,58.25,54.8931272720328,194000,0.0,1.0
2008-09-02,60.54,60.84,58.15,59.04,55.6376005861084,116100,0.0,1.0
2008-08-29,62.73,62.73,59.63,60.79,57.2867503324785,115900,0.0,1.0
2008-08-28,64.82,64.92,61.66,62.0,58.4270195856829,121400,0.0,1.0
2008-08-27,64.22,65.5,63.53,64.44,60.7264055177647,98100,0.0,1.0
2008-08-26,62.26,64.02,62.206,63.99,60.3023384401266,102100,0.0,1.0
2008-08-25,62.7,63.57,60.67,61.73,58.1725793391001,72400,0.0,1.0
2008-08-22,63.91,63.98,61.6,62.59,58.9830186430306,85900,0.0,1.0
2008-08-21,63.95,65.74,62.82,64.14,60.4436941326726,114000,0.0,1.0
2008-08-20,61.77,63.79,61.51,63.3,59.652102254415,85700,0.0,1.0
2008-08-19,58.57,61.6,58.57,61.08,57.5600380047341,82100,0.0,1.0
2008-08-18,60.89,61.56,58.8,58.88,55.486821180726,95200,0.0,1.0
2008-08-15,60.77,61.99,59.42,60.81,57.3055977581513,133500,0.0,1.0
2008-08-14,58.86,60.57,57.83,60.28,56.8061409778221,122100,0.0,1.0
2008-08-13,55.45,59.81,54.02,59.16,55.7506851401452,198200,0.0,1.0
2008-08-12,53.97,55.95,52.24,55.41,52.216792826495,201400,0.0,1.0
2008-08-11,52.46,53.97,50.19,53.97,50.8597781780534,127800,0.0,1.0
2008-08-08,52.24,53.05,50.39,51.62,48.6452056614992,129600,0.0,1.0
2008-08-07,53.52,53.74,50.65,51.47,48.5038499689532,177900,0.0,1.0
2008-08-06,52.02,53.37,51.18,53.17,50.1058811511413,119600,0.0,1.0
2008-08-05,51.75,52.67,50.82,52.25,49.2388995701925,170600,0.0,1.0
2008-08-04,55.66,55.75,51.14,51.81,48.8242562053909,160900,0.0,1.0
2008-08-01,55.02,55.7,53.12,55.51,52.311029954859,109900,0.0,1.0
