,SHAK_Open,SHAK_High,SHAK_Low,SHAK_Close,SHAK_Adj Close,SHAK_Volume,SHAK_Dividend Amount,SHAK_Split Coefficient
2017-07-27,35.0,35.23,34.18,34.74,34.74,478897,0.0,1.0
2017-07-26,34.97,35.02,34.28,35.01,35.01,514055,0.0,1.0
2017-07-25,34.82,35.49,34.66,34.96,34.96,408049,0.0,1.0
2017-07-24,34.98,35.05,34.46,34.62,34.62,339929,0.0,1.0
2017-07-21,35.15,35.2,34.73,34.94,34.94,418111,0.0,1.0
2017-07-20,34.5,35.15,34.31,35.02,35.02,490759,0.0,1.0
2017-07-19,34.25,34.95,34.13,34.42,34.42,625788,0.0,1.0
2017-07-18,34.39,34.55,33.85,34.41,34.41,393129,0.0,1.0
2017-07-17,35.02,35.06,34.39,34.49,34.49,473856,0.0,1.0
2017-07-14,35.2,35.65,35.07,35.08,35.08,261713,0.0,1.0
2017-07-13,35.48,35.48,34.57,35.25,35.25,580935,0.0,1.0
2017-07-12,35.01,35.68,34.98,35.49,35.49,429349,0.0,1.0
2017-07-11,34.23,34.77,34.14,34.72,34.72,325983,0.0,1.0
2017-07-10,34.86,34.86,34.24,34.32,34.32,339948,0.0,1.0
2017-07-07,34.6,34.93,34.42,34.86,34.86,391182,0.0,1.0
2017-07-06,34.7,34.84,34.4,34.53,34.53,317787,0.0,1.0
2017-07-05,35.06,35.06,34.59,34.86,34.86,387634,0.0,1.0
2017-07-03,35.05,35.26,34.55,35.07,35.07,231995,0.0,1.0
2017-06-30,35.06,35.23,34.74,34.88,34.88,424495,0.0,1.0
2017-06-29,35.57,35.775,34.6,34.96,34.96,639105,0.0,1.0
2017-06-28,35.6,36.4,35.54,35.64,35.64,680887,0.0,1.0
2017-06-27,35.43,36.25,35.24,35.5,35.5,625740,0.0,1.0
2017-06-26,37.0,37.25,35.5,35.54,35.54,791357,0.0,1.0
2017-06-23,36.95,37.69,36.65,37.0,37.0,1203228,0.0,1.0
2017-06-22,36.96,37.19,36.602,36.9,36.9,469038,0.0,1.0
2017-06-21,37.5,37.83,36.71,36.9,36.9,528092,0.0,1.0
2017-06-20,38.23,38.25,37.36,37.6,37.6,448643,0.0,1.0
2017-06-19,38.01,38.45,37.7,38.31,38.31,553141,0.0,1.0
2017-06-16,37.64,38.12,37.44,37.9,37.9,686202,0.0,1.0
2017-06-15,37.39,37.74,37.086,37.72,37.72,722805,0.0,1.0
2017-06-14,38.5,38.55,37.44,37.56,37.56,773031,0.0,1.0
2017-06-13,38.81,38.81,38.14,38.4,38.4,677639,0.0,1.0
2017-06-12,39.04,39.4,38.54,38.91,38.91,734839,0.0,1.0
2017-06-09,39.18,39.52,38.46,39.25,39.25,922523,0.0,1.0
2017-06-08,37.95,39.57,37.55,39.18,39.18,1127788,0.0,1.0
2017-06-07,37.8,38.11,37.68,37.94,37.94,442965,0.0,1.0
2017-06-06,37.33,38.16,37.075,37.73,37.73,546587,0.0,1.0
2017-06-05,37.73,37.921,37.325,37.44,37.44,337747,0.0,1.0
2017-06-02,37.65,37.98,37.49,37.77,37.77,553686,0.0,1.0
2017-06-01,37.24,37.61,37.11,37.6,37.6,808859,0.0,1.0
2017-05-31,36.87,37.05,36.09,37.02,37.02,743615,0.0,1.0
2017-05-30,37.6,37.6,36.75,36.9,36.9,655197,0.0,1.0
2017-05-26,37.78,37.86,37.36,37.56,37.56,314399,0.0,1.0
2017-05-25,37.93,38.239,37.81,37.86,37.86,590198,0.0,1.0
2017-05-24,37.61,38.0,37.25,37.89,37.89,734008,0.0,1.0
2017-05-23,37.89,37.938,36.95,37.03,37.03,724149,0.0,1.0
2017-05-22,37.84,38.277,37.81,37.9,37.9,525264,0.0,1.0
2017-05-19,38.0,38.04,37.45,37.8,37.8,970761,0.0,1.0
2017-05-18,37.46,38.14,37.2,38.04,38.04,1533712,0.0,1.0
2017-05-17,36.13,36.825,35.62,36.65,36.65,1017719,0.0,1.0
2017-05-16,35.36,36.2,35.29,36.13,36.13,821146,0.0,1.0
2017-05-15,36.19,36.37,35.29,35.45,35.45,790852,0.0,1.0
2017-05-12,36.51,36.87,36.05,36.1,36.1,1224485,0.0,1.0
2017-05-11,36.21,36.97,35.86,36.65,36.65,796743,0.0,1.0
2017-05-10,36.73,36.86,36.15,36.38,36.38,927572,0.0,1.0
2017-05-09,36.07,36.82,36.07,36.73,36.73,936896,0.0,1.0
2017-05-08,36.12,36.675,35.361,36.24,36.24,1478971,0.0,1.0
2017-05-05,34.4,36.25,34.25,36.17,36.17,5594810,0.0,1.0
2017-05-04,33.88,33.99,32.4,33.12,33.12,2900104,0.0,1.0
2017-05-03,34.01,34.175,33.29,34.03,34.03,858788,0.0,1.0
2017-05-02,34.23,34.54,33.985,34.12,34.12,745811,0.0,1.0
2017-05-01,34.01,34.51,34.01,34.13,34.13,500035,0.0,1.0
2017-04-28,34.43,34.55,33.16,33.94,33.94,582211,0.0,1.0
2017-04-27,34.51,34.74,34.0,34.35,34.35,359517,0.0,1.0
2017-04-26,34.43,34.6,34.07,34.44,34.44,408409,0.0,1.0
2017-04-25,34.13,34.5,33.59,34.47,34.47,649790,0.0,1.0
2017-04-24,33.95,34.15,33.36,33.94,33.94,380008,0.0,1.0
2017-04-21,33.96,34.067,33.42,33.49,33.49,396452,0.0,1.0
2017-04-20,33.04,34.25,32.955,34.0,34.0,771696,0.0,1.0
2017-04-19,32.83,33.3,32.56,32.93,32.93,439765,0.0,1.0
2017-04-18,32.64,32.84,32.071,32.81,32.81,637640,0.0,1.0
2017-04-17,32.92,33.25,32.35,32.62,32.62,469077,0.0,1.0
2017-04-13,32.75,33.07,32.71,32.92,32.92,237789,0.0,1.0
2017-04-12,33.45,33.54,32.7,32.77,32.77,396940,0.0,1.0
2017-04-11,32.93,33.51,32.6,33.5,33.5,519110,0.0,1.0
2017-04-10,32.63,33.11,32.363,32.95,32.95,637639,0.0,1.0
2017-04-07,32.95,32.98,32.467,32.55,32.55,294967,0.0,1.0
2017-04-06,32.51,33.06,32.33,32.98,32.98,367172,0.0,1.0
2017-04-05,32.3,33.51,32.3,32.45,32.45,644902,0.0,1.0
2017-04-04,33.4,33.55,32.99,33.13,33.13,285667,0.0,1.0
2017-04-03,33.49,33.84,33.26,33.44,33.44,465849,0.0,1.0
2017-03-31,33.35,33.72,33.24,33.4,33.4,293711,0.0,1.0
2017-03-30,33.37,33.55,33.11,33.44,33.44,230393,0.0,1.0
2017-03-29,33.03,33.77,33.03,33.42,33.42,407541,0.0,1.0
2017-03-28,32.36,33.06,32.15,33.03,33.03,391179,0.0,1.0
2017-03-27,32.0,32.45,31.94,32.3,32.3,361249,0.0,1.0
2017-03-24,32.29,32.49,31.94,32.34,32.34,378438,0.0,1.0
2017-03-23,32.09,32.621,32.04,32.24,32.24,327925,0.0,1.0
2017-03-22,31.93,32.2,31.68,32.02,32.02,363208,0.0,1.0
2017-03-21,32.49,32.51,31.88,32.1,32.1,517268,0.0,1.0
2017-03-20,33.0,33.33,32.01,32.25,32.25,854177,0.0,1.0
2017-03-17,31.25,32.607,31.25,32.45,32.45,1313800,0.0,1.0
2017-03-16,30.97,31.15,30.7,31.07,31.07,498360,0.0,1.0
2017-03-15,30.79,30.91,30.36,30.85,30.85,638095,0.0,1.0
2017-03-14,31.11,31.11,30.47,30.72,30.72,494512,0.0,1.0
2017-03-13,31.46,31.46,30.39,31.15,31.15,1223136,0.0,1.0
2017-03-10,31.65,31.78,31.09,31.42,31.42,586371,0.0,1.0
2017-03-09,31.7,31.74,31.16,31.37,31.37,739128,0.0,1.0
2017-03-08,32.39,32.41,31.67,31.7,31.7,897598,0.0,1.0
2017-03-07,32.09,32.595,31.42,32.57,32.57,1315782,0.0,1.0
2017-03-06,32.69,32.79,31.86,32.19,32.19,1293971,0.0,1.0
2017-03-03,34.9,35.0,32.78,32.97,32.97,2030342,0.0,1.0
2017-03-02,34.75,35.99,34.39,35.17,35.17,2710502,0.0,1.0
2017-03-01,36.1,36.75,35.23,36.12,36.12,1991485,0.0,1.0
2017-02-28,36.67,36.67,35.77,35.83,35.83,656455,0.0,1.0
2017-02-27,35.81,36.77,35.64,36.75,36.75,697327,0.0,1.0
2017-02-24,36.44,36.825,35.73,35.92,35.92,1110859,0.0,1.0
2017-02-23,37.03,37.33,36.27,36.61,36.61,798519,0.0,1.0
2017-02-22,37.12,37.43,36.829,37.01,37.01,493635,0.0,1.0
2017-02-21,37.33,37.65,37.3,37.48,37.48,646741,0.0,1.0
2017-02-17,36.85,37.3,36.54,37.21,37.21,619764,0.0,1.0
2017-02-16,36.25,36.87,35.954,36.87,36.87,589228,0.0,1.0
2017-02-15,35.73,36.43,35.54,36.34,36.34,364300,0.0,1.0
2017-02-14,36.09,36.49,35.756,35.9,35.9,372568,0.0,1.0
2017-02-13,36.79,36.86,35.7,36.15,36.15,529249,0.0,1.0
2017-02-10,36.07,36.72,36.07,36.57,36.57,519999,0.0,1.0
2017-02-09,35.4,36.449,35.302,36.03,36.03,761083,0.0,1.0
2017-02-08,34.75,35.48,34.48,35.39,35.39,516281,0.0,1.0
2017-02-07,34.95,35.25,34.45,34.87,34.87,453152,0.0,1.0
2017-02-06,35.22,35.44,34.64,34.85,34.85,478173,0.0,1.0
2017-02-03,35.36,35.52,35.01,35.4,35.4,390338,0.0,1.0
2017-02-02,34.96,35.1,34.39,34.78,34.78,428718,0.0,1.0
2017-02-01,35.34,35.36,34.57,34.75,34.75,521903,0.0,1.0
2017-01-31,34.89,35.45,34.595,35.31,35.31,486217,0.0,1.0
2017-01-30,34.7,35.0,34.32,35.0,35.0,565851,0.0,1.0
2017-01-27,35.0,35.3,34.76,35.05,35.05,518391,0.0,1.0
2017-01-26,35.15,35.4,34.72,34.84,34.84,350600,0.0,1.0
2017-01-25,34.9,35.22,34.75,35.09,35.09,470035,0.0,1.0
2017-01-24,34.66,34.88,34.55,34.74,34.74,307246,0.0,1.0
2017-01-23,34.83,34.95,34.26,34.49,34.49,530863,0.0,1.0
2017-01-20,34.63,34.89,34.4773,34.76,34.76,302598,0.0,1.0
2017-01-19,34.7,35.09,34.36,34.62,34.62,497634,0.0,1.0
2017-01-18,35.1,35.17,34.285,34.76,34.76,861690,0.0,1.0
2017-01-17,35.2,35.68,34.91,35.15,35.15,547432,0.0,1.0
2017-01-13,35.74,35.8385,35.08,35.43,35.43,515137,0.0,1.0
2017-01-12,35.62,35.78,35.22,35.59,35.59,693152,0.0,1.0
2017-01-11,35.09,35.57,34.86,35.51,35.51,716897,0.0,1.0
2017-01-10,35.5,35.86,34.76,35.06,35.06,1196733,0.0,1.0
2017-01-09,36.38,36.4999,35.13,35.34,35.34,1688867,0.0,1.0
2017-01-06,37.92,38.2955,36.33,36.59,36.59,3001420,0.0,1.0
2017-01-05,38.85,39.7,38.52,39.45,39.45,1338253,0.0,1.0
2017-01-04,37.85,39.12,37.55,38.9,38.9,4452172,0.0,1.0
2017-01-03,36.16,36.74,35.72,36.13,36.13,542756,0.0,1.0
2016-12-30,36.04,36.222,35.6,35.79,35.79,404957,0.0,1.0
2016-12-29,36.8,37.185,35.84,36.05,36.05,438624,0.0,1.0
2016-12-28,37.59,37.85,36.65,36.83,36.83,288603,0.0,1.0
2016-12-27,37.16,37.71,37.13,37.52,37.52,298063,0.0,1.0
2016-12-23,36.86,37.5,36.86,37.06,37.06,134078,0.0,1.0
2016-12-22,37.3,37.52,36.78,36.88,36.88,264389,0.0,1.0
2016-12-21,37.81,37.81,36.71,37.27,37.27,597077,0.0,1.0
2016-12-20,38.16,39.37,37.85,37.98,37.98,936502,0.0,1.0
2016-12-19,38.29,38.58,38.01,38.16,38.16,293672,0.0,1.0
2016-12-16,38.04,38.64,37.931,38.35,38.35,491516,0.0,1.0
2016-12-15,38.15,38.6364,37.65,38.02,38.02,426571,0.0,1.0
2016-12-14,38.27,39.02,37.91,38.21,38.21,782954,0.0,1.0
2016-12-13,37.72,38.5,37.1,38.4,38.4,708629,0.0,1.0
2016-12-12,38.04,38.04,37.28,37.64,37.64,430135,0.0,1.0
2016-12-09,37.21,38.46,37.09,38.08,38.08,1182348,0.0,1.0
2016-12-08,36.23,37.49,35.991,37.26,37.26,920151,0.0,1.0
2016-12-07,35.56,36.15,34.9,36.09,36.09,844499,0.0,1.0
2016-12-06,35.63,35.75,34.765,35.61,35.61,984736,0.0,1.0
2016-12-05,36.0,36.146,35.34,35.7,35.7,701078,0.0,1.0
2016-12-02,36.31,36.31,34.87,35.8,35.8,706663,0.0,1.0
2016-12-01,36.83,37.73,35.96,36.17,36.17,836915,0.0,1.0
2016-11-30,36.93,37.5,36.4109,36.88,36.88,441110,0.0,1.0
2016-11-29,37.1,37.45,36.7,36.78,36.78,332009,0.0,1.0
2016-11-28,37.85,37.94,36.84,37.03,37.03,377067,0.0,1.0
2016-11-25,37.5,38.09,37.27,37.94,37.94,238198,0.0,1.0
2016-11-23,37.51,37.63,36.93,37.48,37.48,465124,0.0,1.0
2016-11-22,37.35,37.73,37.18,37.44,37.44,343637,0.0,1.0
2016-11-21,37.17,37.43,36.68,37.28,37.28,360636,0.0,1.0
2016-11-18,36.5,37.2,36.06,36.89,36.89,606499,0.0,1.0
2016-11-17,36.3,36.66,35.86,36.41,36.41,607569,0.0,1.0
2016-11-16,37.75,37.77,36.1,36.28,36.28,1173355,0.0,1.0
2016-11-15,38.23,38.95,37.61,38.03,38.03,571227,0.0,1.0
2016-11-14,37.95,39.51,37.72,38.2,38.2,1457124,0.0,1.0
2016-11-11,36.54,38.17,36.2,37.71,37.71,1677842,0.0,1.0
2016-11-10,35.93,38.97,35.75,36.81,36.81,4449942,0.0,1.0
2016-11-09,31.9,33.68,31.9,33.26,33.26,1526757,0.0,1.0
2016-11-08,32.24,33.0,31.9,32.56,32.56,607116,0.0,1.0
2016-11-07,32.3,32.73,32.031,32.3,32.3,544516,0.0,1.0
2016-11-04,31.91,32.35,31.72,31.75,31.75,461688,0.0,1.0
2016-11-03,32.29,32.48,31.76,31.93,31.93,863720,0.0,1.0
2016-11-02,31.51,32.7,31.5005,32.45,32.45,796948,0.0,1.0
2016-11-01,31.89,33.0,31.59,31.6,31.6,881799,0.0,1.0
2016-10-31,32.06,32.15,31.69,31.89,31.89,385117,0.0,1.0
2016-10-28,31.4,31.97,31.07,31.94,31.94,477421,0.0,1.0
2016-10-27,31.65,31.81,31.299,31.54,31.54,344645,0.0,1.0
2016-10-26,32.11,32.35,30.9025,31.4,31.4,731283,0.0,1.0
2016-10-25,32.36,32.6299,31.83,32.47,32.47,565190,0.0,1.0
2016-10-24,32.89,33.04,32.46,32.88,32.88,555982,0.0,1.0
2016-10-21,32.36,32.95,32.03,32.54,32.54,353912,0.0,1.0
2016-10-20,32.54,32.77,32.02,32.4,32.4,362136,0.0,1.0
2016-10-19,31.95,32.9201,31.895,32.83,32.83,484596,0.0,1.0
2016-10-18,32.0,32.55,31.91,31.95,31.95,290693,0.0,1.0
2016-10-17,32.25,32.29,31.72,31.85,31.85,348477,0.0,1.0
2016-10-14,32.25,32.76,32.21,32.3,32.3,370113,0.0,1.0
2016-10-13,31.7,32.46,31.5,32.21,32.21,352497,0.0,1.0
2016-10-12,32.23,32.37,31.86,31.91,31.91,486612,0.0,1.0
2016-10-11,33.19,33.34,32.045,32.14,32.14,724566,0.0,1.0
2016-10-10,33.25,33.63,33.04,33.15,33.15,700360,0.0,1.0
2016-10-07,33.27,33.46,32.61,32.99,32.99,620433,0.0,1.0
2016-10-06,34.11,34.18,33.22,33.24,33.24,770996,0.0,1.0
2016-10-05,33.76,34.77,33.76,34.36,34.36,746002,0.0,1.0
2016-10-04,34.49,34.934,33.53,33.6,33.6,671954,0.0,1.0
2016-10-03,34.67,34.97,34.28,34.45,34.45,400274,0.0,1.0
2016-09-30,34.93,35.01,34.53,34.67,34.67,561647,0.0,1.0
2016-09-29,35.15,35.38,34.93,34.97,34.97,532205,0.0,1.0
2016-09-28,35.36,35.44,34.61,35.29,35.29,912067,0.0,1.0
2016-09-27,35.43,35.64,35.24,35.59,35.59,674994,0.0,1.0
2016-09-26,35.25,35.53,34.93,35.36,35.36,386754,0.0,1.0
2016-09-23,35.04,35.57,34.96,35.26,35.26,584814,0.0,1.0
2016-09-22,34.86,35.12,34.35,35.1,35.1,635504,0.0,1.0
2016-09-21,34.27,34.5,33.79,34.35,34.35,796175,0.0,1.0
2016-09-20,34.88,34.95,33.83,34.1,34.1,712548,0.0,1.0
2016-09-19,35.04,35.11,34.53,34.79,34.79,759166,0.0,1.0
2016-09-16,34.59,35.37,34.46,34.95,34.95,1396404,0.0,1.0
2016-09-15,34.27,34.83,34.27,34.6,34.6,569157,0.0,1.0
2016-09-14,34.17,34.69,34.11,34.52,34.52,485487,0.0,1.0
2016-09-13,34.46,34.5,33.76,34.28,34.28,689577,0.0,1.0
2016-09-12,34.0,34.96,33.87,34.7,34.7,823090,0.0,1.0
2016-09-09,35.47,35.665,34.35,34.35,34.35,835153,0.0,1.0
2016-09-08,36.56,36.74,35.76,35.8,35.8,726826,0.0,1.0
2016-09-07,36.26,37.15,35.7,36.74,36.74,1424407,0.0,1.0
2016-09-06,35.1,36.4,35.03,36.21,36.21,1333869,0.0,1.0
2016-09-02,35.53,35.8,34.91,35.03,35.03,1070100,0.0,1.0
2016-09-01,35.3,35.83,35.19,35.57,35.57,586750,0.0,1.0
2016-08-31,35.26,35.51,35.04,35.3,35.3,434917,0.0,1.0
2016-08-30,35.26,35.84,35.26,35.41,35.41,576806,0.0,1.0
2016-08-29,35.19,35.5,34.93,35.4,35.4,534270,0.0,1.0
2016-08-26,36.0,36.0144,34.95,35.19,35.19,813021,0.0,1.0
2016-08-25,35.72,36.25,35.5,35.75,35.75,705573,0.0,1.0
2016-08-24,35.94,36.87,35.52,35.64,35.64,1446894,0.0,1.0
2016-08-23,35.74,36.61,35.61,35.93,35.93,751241,0.0,1.0
2016-08-22,35.83,35.98,35.51,35.68,35.68,621163,0.0,1.0
2016-08-19,35.59,36.07,35.4,35.83,35.83,769714,0.0,1.0
2016-08-18,36.0,36.35,35.55,35.8,35.8,1013690,0.0,1.0
2016-08-17,36.76,36.892,35.93,35.98,35.98,1140545,0.0,1.0
2016-08-16,37.4,37.61,36.74,36.79,36.79,1528508,0.0,1.0
2016-08-15,38.0,38.13,37.49,37.61,37.61,1571376,0.0,1.0
2016-08-12,38.08,38.48,37.63,37.96,37.96,1491033,0.0,1.0
2016-08-11,38.36,39.74,37.41,38.34,38.34,5816669,0.0,1.0
2016-08-10,41.8,41.8,40.01,40.87,40.87,3960502,0.0,1.0
2016-08-09,41.59,42.94,41.041,41.58,41.58,1436755,0.0,1.0
2016-08-08,40.71,41.75,40.5291,41.38,41.38,800663,0.0,1.0
2016-08-05,39.31,40.47,39.01,40.3,40.3,767023,0.0,1.0
2016-08-04,39.7,40.059,38.54,38.8,38.8,719731,0.0,1.0
2016-08-03,37.82,39.74,37.72,39.73,39.73,835621,0.0,1.0
2016-08-02,39.53,39.74,37.87,37.99,37.99,747299,0.0,1.0
2016-08-01,40.02,40.1,39.29,39.61,39.61,771019,0.0,1.0
2016-07-29,40.25,40.49,39.71,40.01,40.01,344866,0.0,1.0
2016-07-28,40.34,40.92,39.93,40.22,40.22,553213,0.0,1.0
2016-07-27,40.27,40.78,39.76,40.35,40.35,584408,0.0,1.0
2016-07-26,40.64,40.89,39.75,40.03,40.03,966755,0.0,1.0
2016-07-25,40.53,41.479,40.25,40.94,40.94,755199,0.0,1.0
2016-07-22,39.53,40.98,39.15,40.69,40.69,934516,0.0,1.0
2016-07-21,39.7,39.97,39.03,39.59,39.59,689517,0.0,1.0
2016-07-20,38.91,40.07,38.771,39.77,39.77,973884,0.0,1.0
2016-07-19,38.32,39.32,38.25,38.57,38.57,587402,0.0,1.0
2016-07-18,38.06,38.72,37.8,38.54,38.54,405290,0.0,1.0
2016-07-15,38.88,39.28,38.04,38.1,38.1,645432,0.0,1.0
2016-07-14,39.13,39.33,37.77,38.81,38.81,1046785,0.0,1.0
2016-07-13,37.76,40.0,37.65,38.56,38.56,2027493,0.0,1.0
2016-07-12,37.7,38.22,37.4,37.79,37.79,831658,0.0,1.0
2016-07-11,36.78,37.7399,36.72,37.49,37.49,620459,0.0,1.0
2016-07-08,36.0,37.1174,35.72,36.79,36.79,702695,0.0,1.0
2016-07-07,35.64,36.24,35.4501,36.02,36.02,1050911,0.0,1.0
2016-07-06,35.62,36.62,35.5031,36.54,36.54,598533,0.0,1.0
2016-07-05,37.14,37.2599,35.68,35.72,35.72,654421,0.0,1.0
2016-07-01,36.31,37.33,36.02,37.21,37.21,642393,0.0,1.0
2016-06-30,36.85,36.85,35.4,36.43,36.43,500961,0.0,1.0
2016-06-29,35.73,36.92,35.46,36.82,36.82,712328,0.0,1.0
2016-06-28,35.07,35.38,34.39,35.29,35.29,623881,0.0,1.0
2016-06-27,35.25,35.25,33.34,33.84,33.84,1106606,0.0,1.0
2016-06-24,35.5,36.75,35.43,35.55,35.55,1731947,0.0,1.0
2016-06-23,37.03,38.23,36.68,37.16,37.16,938378,0.0,1.0
2016-06-22,36.75,37.53,36.48,36.91,36.91,659601,0.0,1.0
2016-06-21,36.64,37.2,36.03,36.65,36.65,568539,0.0,1.0
2016-06-20,36.64,37.1,36.25,36.89,36.89,936855,0.0,1.0
2016-06-17,36.84,37.15,35.78,36.48,36.48,1289070,0.0,1.0
2016-06-16,35.27,37.0,34.92,36.71,36.71,1203640,0.0,1.0
2016-06-15,34.64,36.28,34.64,34.88,34.88,1280656,0.0,1.0
2016-06-14,33.66,34.68,33.58,34.61,34.61,942202,0.0,1.0
2016-06-13,34.69,34.89,33.36,33.46,33.46,1185088,0.0,1.0
2016-06-10,37.34,37.535,34.88,34.95,34.95,1213950,0.0,1.0
2016-06-09,37.39,37.98,37.245,37.78,37.78,769875,0.0,1.0
2016-06-08,37.19,37.66,36.91,37.38,37.38,711092,0.0,1.0
2016-06-07,37.11,37.69,36.5994,37.4,37.4,940554,0.0,1.0
2016-06-06,36.62,37.21,35.75,37.12,37.12,853723,0.0,1.0
2016-06-03,38.03,38.19,36.51,36.56,36.56,961678,0.0,1.0
2016-06-02,37.53,38.4,36.86,38.37,38.37,910780,0.0,1.0
2016-06-01,38.0,38.74,37.66,37.84,37.84,1065906,0.0,1.0
2016-05-31,37.95,38.43,37.13,38.3,38.3,1071008,0.0,1.0
2016-05-27,36.78,38.5535,36.58,37.97,37.97,1233124,0.0,1.0
2016-05-26,36.25,37.41,36.25,36.6,36.6,871679,0.0,1.0
2016-05-25,35.38,36.46,34.7,36.33,36.33,1114810,0.0,1.0
2016-05-24,34.76,35.34,34.21,35.23,35.23,800165,0.0,1.0
2016-05-23,34.99,35.14,34.38,34.79,34.79,924190,0.0,1.0
2016-05-20,34.65,35.08,34.26,34.99,34.99,889568,0.0,1.0
2016-05-19,34.75,35.13,34.17,34.62,34.62,817235,0.0,1.0
2016-05-18,36.02,36.24,34.62,34.93,34.93,1045121,0.0,1.0
2016-05-17,35.79,37.6,35.622,36.25,36.25,1720949,0.0,1.0
2016-05-16,37.4,37.63,35.28,35.75,35.75,2274579,0.0,1.0
2016-05-13,36.86,37.88,35.06,37.6,37.6,4578731,0.0,1.0
2016-05-12,34.53,34.98,33.1,34.26,34.26,2631657,0.0,1.0
2016-05-11,35.9,35.93,34.08,34.3,34.3,1098617,0.0,1.0
2016-05-10,34.99,36.01,34.56,35.92,35.92,590127,0.0,1.0
2016-05-09,34.07,35.57,33.75,34.94,34.94,912588,0.0,1.0
2016-05-06,34.13,34.88,33.8,34.33,34.33,595858,0.0,1.0
2016-05-05,34.24,34.87,33.93,34.29,34.29,465668,0.0,1.0
2016-05-04,34.58,34.7,33.86,34.4,34.4,559224,0.0,1.0
2016-05-03,34.88,35.25,34.51,34.71,34.71,558530,0.0,1.0
2016-05-02,36.5,36.8,34.7,35.14,35.14,983996,0.0,1.0
2016-04-29,37.33,37.67,36.03,36.52,36.52,762679,0.0,1.0
2016-04-28,37.11,37.99,37.11,37.53,37.53,751896,0.0,1.0
2016-04-27,38.19,38.42,37.43,37.52,37.52,491312,0.0,1.0
2016-04-26,37.52,38.49,37.3575,38.43,38.43,481432,0.0,1.0
2016-04-25,37.67,38.186,36.88,37.51,37.51,721033,0.0,1.0
2016-04-22,37.51,38.102,37.1,37.78,37.78,590175,0.0,1.0
2016-04-21,37.15,37.7,36.76,37.5,37.5,497396,0.0,1.0
2016-04-20,36.5,37.54,36.1,37.15,37.15,611547,0.0,1.0
2016-04-19,36.59,36.71,35.59,36.48,36.48,727531,0.0,1.0
2016-04-18,37.51,37.53,36.63,36.69,36.69,510381,0.0,1.0
2016-04-15,37.55,38.96,37.405,37.73,37.73,737033,0.0,1.0
2016-04-14,37.4,37.85,36.78,37.47,37.47,351807,0.0,1.0
2016-04-13,37.5,38.0,37.2825,37.4,37.4,456144,0.0,1.0
2016-04-12,36.49,37.34,36.05,37.29,37.29,602602,0.0,1.0
2016-04-11,37.2,37.62,36.54,36.61,36.61,453035,0.0,1.0
2016-04-08,36.72,37.47,36.72,37.03,37.03,506609,0.0,1.0
2016-04-07,37.48,38.18,36.0697,36.69,36.69,899575,0.0,1.0
2016-04-06,36.83,37.83,36.0,37.66,37.66,896958,0.0,1.0
2016-04-05,35.99,37.19,35.23,36.73,36.73,624266,0.0,1.0
2016-04-04,36.93,36.9999,35.51,36.09,36.09,955699,0.0,1.0
2016-04-01,36.85,37.72,36.2811,36.85,36.85,507347,0.0,1.0
2016-03-31,35.89,37.63,35.63,37.32,37.32,981708,0.0,1.0
2016-03-30,36.33,37.08,35.01,35.77,35.77,1783298,0.0,1.0
2016-03-29,32.6,35.52,32.44,34.89,34.89,1206286,0.0,1.0
2016-03-28,33.15,33.33,32.47,32.87,32.87,571511,0.0,1.0
2016-03-24,32.64,32.92,32.25,32.89,32.89,507984,0.0,1.0
2016-03-23,33.59,34.0,32.75,32.81,32.81,660536,0.0,1.0
2016-03-22,33.8,33.99,33.13,33.77,33.77,608710,0.0,1.0
2016-03-21,34.76,35.0899,33.41,33.72,33.72,696917,0.0,1.0
2016-03-18,34.68,35.15,34.55,34.84,34.84,859544,0.0,1.0
2016-03-17,33.88,34.85,33.1,34.29,34.29,981370,0.0,1.0
2016-03-16,34.0,34.08,33.4,33.49,33.49,854806,0.0,1.0
2016-03-15,35.09,35.1,33.75,34.07,34.07,943816,0.0,1.0
2016-03-14,34.44,35.59,33.88,35.25,35.25,952263,0.0,1.0
2016-03-11,35.46,35.46,34.22,34.58,34.58,1070746,0.0,1.0
2016-03-10,36.74,36.74,34.5,35.02,35.02,1285834,0.0,1.0
2016-03-09,37.58,37.83,35.4,36.21,36.21,1788111,0.0,1.0
2016-03-08,38.43,39.45,37.031,37.23,37.23,4462185,0.0,1.0
2016-03-07,42.4,43.5,40.8,42.23,42.23,2778762,0.0,1.0
2016-03-04,41.4,43.99,40.5501,41.99,41.99,1181097,0.0,1.0
2016-03-03,40.47,42.0,40.2,41.23,41.23,620772,0.0,1.0
2016-03-02,41.35,41.68,39.9,40.27,40.27,502841,0.0,1.0
2016-03-01,42.25,42.25,39.3,41.3,41.3,1082695,0.0,1.0
2016-02-29,40.2,42.91,40.025,41.63,41.63,886405,0.0,1.0
2016-02-26,38.5,40.49,38.44,40.2,40.2,551035,0.0,1.0
2016-02-25,40.6,40.9,37.82,38.2,38.2,733635,0.0,1.0
2016-02-24,40.64,41.25,38.56,40.5,40.5,687997,0.0,1.0
2016-02-23,40.16,41.69,39.34,41.64,41.64,933884,0.0,1.0
2016-02-22,39.0,40.3,38.865,40.0,40.0,828100,0.0,1.0
2016-02-19,37.0,38.71,36.63,38.45,38.45,402689,0.0,1.0
