,UPS_Open,UPS_High,UPS_Low,UPS_Close,UPS_Adj Close,UPS_Volume,UPS_Dividend Amount,UPS_Split Coefficient
2009-08-07,53.7,54.5,53.55,54.11,33.6428738094437,3875400,0.0,1.0
2009-08-06,53.78,53.9,53.02,53.24,33.1019516099572,2817300,0.0,1.0
2009-08-05,54.27,54.3,52.94,53.68,33.3755214579734,3264100,0.0,1.0
2009-08-04,54.17,54.58,53.72,54.08,33.6242213198063,2698900,0.0,1.0
2009-08-03,54.22,54.62,53.18,54.38,33.8107462161809,3473100,0.0,1.0
2009-07-31,53.65,54.0,53.38,53.73,33.4066089407025,3444100,0.0,1.0
2009-07-30,53.65,54.05,53.05,53.62,33.3382164786984,4325600,0.0,1.0
2009-07-29,53.23,53.58,52.59,52.94,32.9154267135825,3920200,0.0,1.0
2009-07-28,53.8,53.9,52.81,53.48,33.2511715270569,3442000,0.0,1.0
2009-07-27,53.44,54.25,53.07,54.2,33.6988312783561,3574800,0.0,1.0
2009-07-24,53.32,53.7,52.61,53.4,33.2014315546904,3424100,0.0,1.0
2009-07-23,51.2,54.0,50.8,53.51,33.2698240166944,7732600,0.0,1.0
2009-07-22,51.9,53.54,51.9,52.3,32.5175069346499,5073200,0.0,1.0
2009-07-21,53.15,53.27,51.71,52.29,32.5112894381041,1077100,0.0,1.0
2009-07-20,52.33,52.92,52.18,52.75,32.7972942792119,1166900,0.0,1.0
2009-07-17,52.58,52.93,51.9101,52.17,32.4366794795542,5167500,0.0,1.0
2009-07-16,50.46,53.41,50.29,52.93,32.9092092170367,7806700,0.0,1.0
2009-07-15,50.14,50.64,49.71,50.53,31.4170100460394,4497200,0.0,1.0
2009-07-14,49.11,49.67,48.7,49.58,30.8263478741863,3559800,0.0,1.0
2009-07-13,48.58,49.44,47.91,49.42,30.7268679294531,3829400,0.0,1.0
2009-07-10,47.63,48.78,47.53,48.57,30.1983807230582,3783300,0.0,1.0
2009-07-09,48.22,48.59,47.8,48.02,29.856418413038,3978200,0.0,1.0
2009-07-08,48.01,48.2299,46.78,47.88,29.7693734613965,7529600,0.0,1.0
2009-07-07,49.13,49.17,47.59,47.72,29.6698935166634,4574500,0.0,1.0
2009-07-06,48.25,49.18,48.14,49.14,30.5527780261701,4400800,0.0,1.0
2009-07-02,50.13,50.27,48.6,48.66,30.2543381919706,4427300,0.0,1.0
2009-07-01,49.95,51.24,49.95,50.85,31.6159699355057,3703300,0.0,1.0
2009-06-30,50.25,50.73,49.5,49.99,31.081265232565,4541400,0.0,1.0
2009-06-29,49.94,50.86,49.4,50.32,31.2864426185771,4090000,0.0,1.0
2009-06-26,49.11,50.1,49.0,49.86,31.0004377774693,5543700,0.0,1.0
2009-06-25,47.37,49.45,47.37,49.37,30.695780446724,5046500,0.0,1.0
2009-06-24,47.66,48.49,47.38,47.64,29.6201535442968,4696600,0.0,1.0
2009-06-23,47.2,47.76,46.94,47.2,29.3465836962806,5780900,0.0,1.0
2009-06-22,47.92,47.97,46.41,46.84,29.122753820631,7168200,0.0,1.0
2009-06-19,48.73,48.74,47.69,48.14,29.9310283715879,6419200,0.0,1.0
2009-06-18,48.26,48.69,47.66,48.3,30.030508316321,3756800,0.0,1.0
2009-06-17,47.97,48.6,47.53,48.12,29.9185933784962,6353900,0.0,1.0
2009-06-16,49.28,49.6,48.3801,48.44,30.1175532679626,4237500,0.0,1.0
2009-06-15,49.92,50.0,48.7,49.0,30.4657330745286,6316900,0.0,1.0
2009-06-12,51.6,51.74,50.08,50.53,31.4170100460394,5606500,0.0,1.0
2009-06-11,51.62,52.32,51.55,51.78,32.1941971142672,3692600,0.0,1.0
2009-06-10,52.18,52.33,50.8,51.65,32.1133696591715,4698300,0.0,1.0
2009-06-09,51.36,52.18,51.05,51.88,32.2563720797254,3064600,0.0,1.0
2009-06-08,51.31,51.74,50.2,51.43,31.9765847351634,4225600,0.0,1.0
2009-06-05,51.9,52.27,51.21,51.52,32.0325422040758,4023000,0.0,1.0
2009-06-04,51.1,51.43,50.26,51.0,31.709232383693,4668500,0.0,1.0
2009-06-03,51.72,52.02,50.63,51.02,31.7216673767847,6510600,0.0,1.0
2009-06-02,52.37,54.12,51.9,52.56,32.6791618448413,5131700,0.0,1.0
2009-06-01,52.2,53.0,51.51,52.56,32.6791618448413,6763300,0.0,1.0
2009-05-29,49.17,51.14,49.14,51.14,31.7962773353345,5962100,0.0,1.0
2009-05-28,49.9,50.47,48.85,49.01,30.4719505710744,5929800,0.0,1.0
2009-05-27,51.23,51.49,49.57,49.75,30.9320453154653,4487400,0.0,1.0
2009-05-26,49.22,51.4,49.15,51.14,31.7962773353345,4902400,0.0,1.0
2009-05-22,49.79,50.27,48.59,49.65,30.869870350007,6093900,0.0,1.0
2009-05-21,51.46,51.46,49.34,49.49,30.7703904052739,7131700,0.0,1.0
2009-05-20,52.51,53.14,51.78,51.86,32.2439370866337,5133300,0.0,1.0
2009-05-19,52.89,53.4,51.76,51.82,32.2190671004504,5819900,0.0,1.0
2009-05-18,52.05,53.17,52.05,52.8,32.828381761941,5103700,0.0,1.0
2009-05-15,52.05,53.5,51.8,51.99,32.3247645417294,5344800,0.0,1.0
2009-05-14,52.31,52.97,51.87,52.26,32.4926369484666,4387400,0.45,1.0
2009-05-13,53.83,53.83,51.93,52.41,32.3077044672574,6810200,0.0,1.0
2009-05-12,56.01,56.24,53.86,54.64,33.6823692442462,6669500,0.0,1.0
2009-05-11,56.62,56.86,55.59,55.83,34.4159347530429,4451100,0.0,1.0
2009-05-08,56.53,57.89,56.4,57.62,35.5193652242581,7036100,0.0,1.0
2009-05-07,56.18,56.92,55.235,55.83,34.4159347530429,7717400,0.0,1.0
2009-05-06,55.51,55.83,54.59,55.83,34.4159347530429,4875100,0.0,1.0
2009-05-05,54.01,55.16,54.01,55.15,33.9967544623019,4698900,0.0,1.0
2009-05-04,51.81,54.28,51.39,54.12,33.3618196101501,4982000,0.0,1.0
2009-05-01,52.1,52.6,51.21,51.66,31.8453732642342,3775900,0.0,1.0
2009-04-30,52.38,52.92,52.01,52.34,32.2645535549752,4972300,0.0,1.0
2009-04-29,51.31,52.42,51.24,51.79,31.9255106727582,4456600,0.0,1.0
2009-04-28,50.97,51.66,50.62,51.04,31.4631794697351,4366500,0.0,1.0
2009-04-27,52.58,52.58,50.9,51.21,31.5679745424203,5839300,0.0,1.0
2009-04-24,53.01,54.04,52.53,53.28,32.8440086627642,6055600,0.0,1.0
2009-04-23,52.9,53.719,50.61,53.33,32.8748307429658,12637600,0.0,1.0
2009-04-22,54.75,57.25,54.46,54.75,33.7501778206896,7635100,0.0,1.0
2009-04-21,52.78,55.62,52.75,55.35,34.1200427831081,6243600,0.0,1.0
2009-04-20,53.85,53.85,52.69,53.16,32.7700356702805,5956900,0.0,1.0
2009-04-17,55.89,56.13,53.82,54.65,33.6885336602865,8297600,0.0,1.0
2009-04-16,54.57,56.13,53.8,55.92,34.4714144974057,5854300,0.0,1.0
2009-04-15,53.07,54.31,53.02,54.25,33.4419570186741,4834300,0.0,1.0
2009-04-14,52.95,53.98,52.53,53.43,32.9364749033688,4690100,0.0,1.0
2009-04-13,52.94,53.95,52.75,53.43,32.9364749033688,3567200,0.0,1.0
2009-04-09,53.12,54.29,52.7,53.49,32.9734613996107,6553100,0.0,1.0
2009-04-08,51.59,52.26,50.92,52.2,32.1782517304109,4206900,0.0,1.0
2009-04-07,51.79,51.94,51.02,51.28,31.6111254547025,5166500,0.0,1.0
2009-04-06,52.17,52.73,51.56,52.58,32.4124995399426,5649400,0.0,1.0
2009-04-03,51.93,52.82,51.75,52.75,32.5172946126279,6790900,0.0,1.0
2009-04-02,51.03,53.62,50.51,52.37,32.2830468030961,10843900,0.0,1.0
2009-04-01,48.69,50.34,48.69,50.07,30.8652311138252,6245700,0.0,1.0
2009-03-31,48.96,49.92,47.8,49.22,30.3412557503989,7949200,0.0,1.0
2009-03-30,49.18,49.43,48.01,48.61,29.9652263719401,6402500,0.0,1.0
2009-03-27,50.35,50.99,49.65,50.11,30.8898887779864,8372700,0.0,1.0
2009-03-26,48.26,50.54,48.26,50.46,31.1056433393972,9107300,0.0,1.0
2009-03-25,47.7,49.19,46.93,48.07,29.6323479057634,9207600,0.0,1.0
2009-03-24,47.39,48.46,46.87,47.24,29.1207013744178,5976100,0.0,1.0
2009-03-23,45.36,47.64,45.03,47.54,29.3056338556271,6403800,0.0,1.0
2009-03-20,46.05,46.39,44.58,44.71,27.5611041162197,8956500,0.0,1.0
2009-03-19,46.94,47.2,45.81,45.99,28.3501493693792,7202100,0.0,1.0
2009-03-18,45.82,47.34,44.55,46.52,28.6768634195156,8582500,0.0,1.0
2009-03-17,44.68,46.28,44.19,46.24,28.504259770387,6448300,0.0,1.0
2009-03-16,43.56,45.655,43.55,44.73,27.5734329483004,9306900,0.0,1.0
2009-03-13,43.63,43.69,42.58,43.09,26.5624687176898,5570900,0.0,1.0
2009-03-12,42.55,43.34,41.75,43.27,26.6734282064153,6623100,0.0,1.0
2009-03-11,41.49,43.12,41.09,42.71,26.328220908158,9720700,0.0,1.0
2009-03-10,39.0,41.39,38.79,41.22,25.409722918152,10005100,0.0,1.0
2009-03-09,39.03,39.3884,37.99,38.3,23.6097134343819,7429700,0.0,1.0
2009-03-06,40.27,41.26,38.44,39.38,24.2754703667353,9498700,0.0,1.0
2009-03-05,39.88,40.07,38.97,39.97,24.6391709131135,13430600,0.0,1.0
2009-03-04,39.01,41.16,38.72,40.7,25.089173284056,8823800,0.0,1.0
2009-03-03,39.39,39.57,38.23,38.49,23.7268373391478,6553700,0.0,1.0
2009-03-02,40.49,40.87,38.5,38.92,23.9919072288811,9002400,0.0,1.0
2009-02-27,40.45,41.76,39.46,41.18,25.3850652539908,8382200,0.0,1.0
2009-02-26,42.55,42.77,41.06,41.19,25.3912296700311,5721200,0.0,1.0
2009-02-25,42.59,42.88,41.58,42.03,25.909040617417,7472600,0.0,1.0
2009-02-24,41.2,43.4,41.05,43.17,26.6117840460122,6988000,0.0,1.0
2009-02-23,43.17,43.51,40.82,40.92,25.2247904369428,5575100,0.0,1.0
2009-02-20,42.72,43.5,41.75,42.8,26.3837006525208,7247800,0.0,1.0
2009-02-19,42.97,43.58,42.29,42.93,26.4638380610448,6161500,0.45,1.0
2009-02-18,43.18,43.33,42.25,42.73,26.0673075230162,5958900,0.0,1.0
2009-02-17,43.9,43.9,42.19,42.95,26.2015178589644,6473700,0.0,1.0
2009-02-13,44.84,45.88,44.67,44.84,27.3545066541551,4030900,0.0,1.0
2009-02-12,44.34,44.95,43.29,44.9,27.3911094730501,6390000,0.0,1.0
2009-02-11,45.06,45.44,44.3,45.3,27.635128265683,5426700,0.0,1.0
2009-02-10,46.94,47.26,44.31,44.72,27.2813010163652,7184700,0.0,1.0
2009-02-09,47.63,47.63,46.44,47.26,28.8308203495846,4769900,0.0,1.0
2009-02-06,45.88,47.4,45.82,47.07,28.7149114230839,5884300,0.0,1.0
2009-02-05,44.77,46.25,44.42,45.91,28.0072569244483,6893900,0.0,1.0
2009-02-04,45.6,45.82,44.57,45.03,27.4704155806558,7367900,0.0,1.0
2009-02-03,42.7,45.57,42.4,45.0,27.4521141712083,12611900,0.0,1.0
2009-02-02,42.2,42.95,41.4,42.42,25.8781929587257,7534900,0.0,1.0
2009-01-30,45.05,45.81,42.24,42.49,25.9208962474365,11081500,0.0,1.0
2009-01-29,46.38,46.77,44.64,44.84,27.3545066541551,6384100,0.0,1.0
2009-01-28,47.44,47.67,46.05,46.85,28.5807010871358,6525700,0.0,1.0
2009-01-27,47.33,47.6,46.43,47.11,28.7393133023472,3864500,0.0,1.0
2009-01-26,47.21,47.91,46.5,46.97,28.6539067249257,4972200,0.0,1.0
2009-01-23,47.08,47.78,46.59,46.92,28.6234043758465,5856900,0.0,1.0
2009-01-22,46.96,48.3,46.7,47.63,29.05653773277,5012900,0.0,1.0
2009-01-21,46.69,47.9,46.23,47.72,29.1114419611125,5867900,0.0,1.0
2009-01-20,48.0,48.06,45.85,45.93,28.0194578640799,5306200,0.0,1.0
2009-01-16,48.91,49.08,47.24,48.2,29.404264512272,5857200,0.0,1.0
2009-01-15,48.15,48.57,47.05,48.3,29.4652692104303,6495800,0.0,1.0
2009-01-14,49.39,49.39,47.77,48.15,29.3737621631929,5578500,0.0,1.0
2009-01-13,50.66,50.79,49.4,49.74,30.3437368639089,4530700,0.0,1.0
2009-01-12,51.18,51.5,50.37,50.65,30.8988796171489,4044500,0.0,1.0
2009-01-09,52.2,52.74,50.92,50.93,31.069692771992,4417500,0.0,1.0
2009-01-08,53.27,53.7,51.69,52.21,31.8505529084175,5726800,0.0,1.0
2009-01-07,54.87,55.0,53.2,53.41,32.5826092863164,5222100,0.0,1.0
2009-01-06,55.44,56.21,54.35,55.42,33.808803719297,4578400,0.0,1.0
2009-01-05,55.94,56.03,54.66,55.18,33.6623924437172,3593500,0.0,1.0
2009-01-02,55.32,56.38,54.37,56.11,34.2297361365889,4233200,0.0,1.0
2008-12-31,54.19,55.65,54.19,55.16,33.6501915040856,3977400,0.0,1.0
2008-12-30,53.32,54.32,52.32,54.18,33.0523454621348,3410000,0.0,1.0
2008-12-29,52.97,53.15,51.88,53.12,32.4056956616575,3167600,0.0,1.0
2008-12-26,53.0,53.28,52.62,53.16,32.4300975409208,1281300,0.0,1.0
2008-12-24,52.83,53.0,52.52,52.89,32.2653848558935,1204600,0.0,1.0
2008-12-23,52.85,53.88,52.31,52.66,32.1250740501295,3815700,0.0,1.0
2008-12-22,53.27,53.54,52.53,53.19,32.4483989503682,4197800,0.0,1.0
2008-12-19,54.19,54.25,53.06,53.33,32.5338055277898,6949300,0.0,1.0
2008-12-18,53.0,54.39,52.06,52.78,32.1982796879194,7177900,0.0,1.0
2008-12-17,51.86,53.1,51.45,52.46,32.0030646538131,5613200,0.0,1.0
2008-12-16,50.66,53.015,50.06,52.64,32.1128731104979,7827700,0.0,1.0
2008-12-15,52.37,52.92,51.1,51.85,31.6309359950478,4521400,0.0,1.0
2008-12-12,51.01,52.69,50.53,52.03,31.7407444517326,5783600,0.0,1.0
2008-12-11,53.71,53.88,51.26,51.83,31.6187350554162,6600800,0.0,1.0
2008-12-10,54.43,55.27,53.2,54.16,33.0401445225032,5862800,0.0,1.0
2008-12-09,54.49,55.94,53.6,54.51,33.253660966057,10479700,0.0,1.0
2008-12-08,58.9,59.48,57.21,58.62,35.7609540603607,8454400,0.0,1.0
2008-12-05,56.17,57.99,54.24,57.83,35.2790169449106,6155400,0.0,1.0
2008-12-04,56.1,58.64,55.76,56.83,34.6689699633282,8714100,0.0,1.0
2008-12-03,54.15,57.0,53.62,56.73,34.6079652651699,6825600,0.0,1.0
2008-12-02,54.69,55.45,53.19,55.19,33.668492913533,5380400,0.0,1.0
2008-12-01,56.16,56.85,53.59,53.72,32.7717238506069,6513500,0.0,1.0
2008-11-28,57.0,57.742,56.12,57.6,35.1387061391466,3165900,0.0,1.0
2008-11-26,55.2,57.69,54.595,57.39,35.0105962730143,6360600,0.0,1.0
2008-11-25,55.5,56.54,55.12,56.43,34.4249511706952,9228400,0.0,1.0
2008-11-24,53.15,55.46,52.41,54.61,33.3146656642152,10863800,0.0,1.0
2008-11-21,49.36,52.39,48.31,52.31,31.9115576065757,10213300,0.0,1.0
2008-11-20,50.77,52.95,48.36,49.21,30.0204119636702,10811900,0.0,1.0
2008-11-19,54.24,55.35,50.75,51.36,31.3320129740724,8231100,0.0,1.0
2008-11-18,53.06,55.15,52.42,54.31,33.1316515697405,7778000,0.0,1.0
2008-11-17,52.54,54.57,51.5,53.28,32.5033031787106,7915400,0.0,1.0
2008-11-14,54.04,55.01,51.44,53.14,32.4178966012891,8083600,0.0,1.0
2008-11-13,51.58,55.22,49.32,55.09,33.6074882153748,11316600,0.45,1.0
2008-11-12,52.44,53.33,50.57,51.2,30.9813359133452,6524700,0.0,1.0
2008-11-11,52.95,54.71,52.32,53.38,32.3004631065306,5379300,0.0,1.0
2008-11-10,53.98,55.01,52.8,53.6,32.4335860342832,6979900,0.0,1.0
2008-11-07,50.03,52.46,49.9,51.92,31.4170109496266,5418900,0.0,1.0
2008-11-06,52.13,52.75,49.78,49.87,30.1765473046586,7734100,0.0,1.0
2008-11-05,54.52,55.82,52.08,52.44,31.7316651424965,5750400,0.0,1.0
2008-11-04,53.96,55.28,53.37,55.18,33.3896506972341,6101800,0.0,1.0
2008-11-03,52.78,53.77,52.01,53.02,32.0826255883898,4174400,0.0,1.0
2008-10-31,50.82,53.65,50.49,52.78,31.937400576296,7466200,0.0,1.0
2008-10-30,49.13,51.4,48.79,51.13,30.9389786181511,9270500,0.0,1.0
2008-10-29,48.8,50.36,47.4,47.7,28.8634711536438,6438400,0.0,1.0
2008-10-28,46.0,48.9,44.85,48.86,29.5653920454305,7761500,0.0,1.0
2008-10-27,45.99,46.78,44.62,44.68,27.0360564181301,5727900,0.0,1.0
2008-10-24,45.15,48.4,45.0,46.55,28.1676013040277,6456400,0.0,1.0
2008-10-23,47.68,48.65,46.3,48.13,29.1236659669786,11372700,0.0,1.0
2008-10-22,50.24,50.24,44.77,46.39,28.0707846292985,9101300,0.0,1.0
2008-10-21,51.5,52.53,50.41,50.7,30.6787838048164,4953500,0.0,1.0
2008-10-20,51.08,52.92,50.54,52.17,31.5682870038909,5513100,0.0,1.0
2008-10-17,50.07,52.64,49.09,50.54,30.5819671300872,8691800,0.0,1.0
2008-10-16,52.05,52.37,48.4,51.64,31.2475817688505,11270300,0.0,1.0
2008-10-15,53.79,54.37,51.16,51.3,31.0418463350509,7453800,0.0,1.0
2008-10-14,56.92,58.61,53.07,54.9,33.220221516458,8139100,0.0,1.0
2008-10-13,53.26,56.47,51.76,55.65,33.6740496792511,8526100,0.0,1.0
2008-10-10,50.49,53.4,43.32,51.7,31.2838880218739,18956000,0.0,1.0
2008-10-09,57.96,58.9,52.67,53.0,32.0705235040487,9971600,0.0,1.0
2008-10-08,57.9,60.18,56.73,57.9,35.0355341676306,11890900,0.0,1.0
2008-10-07,60.88,61.63,58.79,59.19,35.8161186076348,7611400,0.0,1.0
2008-10-06,60.03,61.75,57.32,60.0,36.3062530234513,9678900,0.0,1.0
2008-10-03,61.73,63.38,60.4,60.76,36.7661322284151,7101600,0.0,1.0
2008-10-02,63.43,63.43,60.465,61.08,36.9597655778735,7295900,0.0,1.0
2008-10-01,62.5,64.44,61.65,63.8,38.6056490482699,6013000,0.0,1.0
2008-09-30,63.56,65.04,62.59,62.89,38.0550042107476,7289400,0.0,1.0
2008-09-29,63.48,65.18,61.58,63.56,38.4604240361761,8223700,0.0,1.0
2008-09-26,62.73,64.8,62.73,64.39,38.9626605363339,4972900,0.0,1.0
2008-09-25,63.89,64.54,63.42,63.77,38.5874959217582,5241300,0.0,1.0
2008-09-24,64.34,65.47,62.71,63.39,38.3575563192763,6116800,0.0,1.0
2008-09-23,65.94,67.16,64.56,64.79,39.2047022231569,4756400,0.0,1.0
2008-09-22,66.98,67.6,65.41,65.88,39.8642658197496,5135600,0.0,1.0
2008-09-19,67.01,70.0,64.13,67.7,40.9655554947943,9194700,0.0,1.0
2008-09-18,65.76,67.18,64.73,66.48,40.2273283499841,10911800,0.0,1.0
2008-09-17,67.26,67.47,64.58,65.56,39.6706324702912,9927500,0.0,1.0
2008-09-16,66.06,69.04,65.78,68.82,41.6432722178987,7931000,0.0,1.0
2008-09-15,66.87,69.27,66.87,67.65,40.9353002839414,6421200,0.0,1.0
2008-09-12,67.86,69.05,67.27,68.6,41.510149290146,7063000,0.0,1.0
2008-09-11,66.18,68.25,65.84,68.12,41.2196992659584,7220200,0.0,1.0
2008-09-10,66.68,67.47,66.05,66.69,40.3544002355662,6493000,0.0,1.0
2008-09-09,65.25,66.94,65.16,65.16,39.4285907834682,5907500,0.0,1.0
2008-09-08,64.88,66.26,64.76,65.99,39.9308272836259,5804300,0.0,1.0
2008-09-05,63.77,64.07,62.65,63.89,38.6601084278051,4067500,0.0,1.0
2008-09-04,65.5,65.95,63.65,64.16,38.8234865664106,5090000,0.0,1.0
2008-09-03,65.05,65.81,64.55,65.65,39.7250918498264,5342000,0.0,1.0
2008-09-02,64.99,66.99,64.85,65.01,39.3378251509095,5300500,0.0,1.0
2008-08-29,64.5,65.16,64.04,64.12,38.7992823977283,3243700,0.0,1.0
2008-08-28,63.82,65.08,63.6,64.7,39.1502428436217,3203100,0.0,1.0
2008-08-27,62.76,64.0,62.15,63.52,38.4362198674938,3561900,0.0,1.0
2008-08-26,62.4,62.95,62.07,62.8,38.0005448312124,3934300,0.0,1.0
2008-08-25,63.06,63.52,62.47,62.87,38.0429021264064,3795400,0.0,1.0
2008-08-22,62.41,63.74,62.41,63.52,38.4362198674938,3655700,0.0,1.0
2008-08-21,62.11,62.37,60.99,62.19,37.6314312588073,3702700,0.45,1.0
2008-08-20,64.08,64.77,62.34,63.07,37.889756856529,5139200,0.0,1.0
2008-08-19,64.91,65.12,63.9,64.0,38.4484610562527,5559700,0.0,1.0
2008-08-18,66.26,66.41,64.92,65.3,39.2294454214578,4029000,0.0,1.0
2008-08-15,66.0,66.86,65.64,66.14,39.7340814728211,5080800,0.0,1.0
2008-08-14,64.27,66.08,63.75,65.59,39.403665010619,4744300,0.0,1.0
2008-08-13,64.59,65.01,63.5,64.6,38.8089153786551,3971200,0.0,1.0
2008-08-12,64.89,65.64,64.58,64.93,39.0071652559764,3594200,0.0,1.0
2008-08-11,65.45,66.33,64.54,65.51,39.3556044342987,5256800,0.0,1.0
2008-08-08,63.59,66.02,63.59,65.7,39.4697483030594,6374000,0.0,1.0
2008-08-07,63.32,64.22,63.01,63.26,38.0039007252898,4446000,0.0,1.0
2008-08-06,65.13,65.13,63.74,64.3,38.6286882174539,4251300,0.0,1.0
2008-08-05,62.97,65.43,62.97,65.25,39.1994075612576,7080400,0.0,1.0
2008-08-04,62.11,63.25,61.98,62.57,37.589378254527,3443500,0.0,1.0
2008-08-01,62.67,63.2,61.38,62.26,37.4031435212858,4805900,0.0,1.0
2008-07-31,62.56,63.52,62.48,63.08,37.8957644285691,5922700,0.0,1.0
2008-07-30,64.0,64.85,62.2,62.94,37.8116584200085,6184700,0.0,1.0
2008-07-29,62.1,63.77,61.71,63.61,38.2141657466912,5923700,0.0,1.0
2008-07-28,62.49,62.74,61.59,61.59,37.0006361946032,4613100,0.0,1.0
2008-07-25,62.84,63.39,62.13,62.55,37.577363110447,4292000,0.0,1.0
2008-07-24,63.53,63.65,62.45,62.51,37.5533328222868,7029700,0.0,1.0
2008-07-23,62.93,63.57,61.51,63.4,38.0880067338503,7172800,0.0,1.0
2008-07-22,59.03,62.2,59.03,62.11,37.3130299406852,7114100,0.0,1.0
2008-07-21,61.52,61.52,59.06,59.46,35.7210233500748,5252500,0.0,1.0
2008-07-18,59.71,61.02,59.01,60.81,36.5320455754801,9593800,0.0,1.0
2008-07-17,59.5,60.04,58.42,59.77,35.907258083316,7337600,0.0,1.0
2008-07-16,56.61,59.21,56.41,59.14,35.5287810447935,6108600,0.0,1.0
2008-07-15,57.05,57.6467,56.1,56.44,33.9067365939828,6206400,0.0,1.0
2008-07-14,58.51,58.77,57.0,57.19,34.3573044969858,5187000,0.0,1.0
2008-07-11,58.51,58.93,57.15,57.99,34.837910260189,7010000,0.0,1.0
2008-07-10,59.41,59.9,58.63,59.3,35.6249021974341,5098300,0.0,1.0
2008-07-09,60.35,61.0,59.22,59.29,35.6188946253941,6207200,0.0,1.0
2008-07-08,58.94,60.45,58.77,60.4,36.2857351218385,10272100,0.0,1.0
2008-07-07,59.83,60.5,57.62,57.9,34.7838421118286,8549200,0.0,1.0
2008-07-03,58.37,60.02,58.26,59.47,35.7270309221148,5184400,0.0,1.0
2008-07-02,60.76,60.96,58.54,58.54,35.1683267223911,8839400,0.0,1.0
2008-07-01,60.42,61.0,59.5,60.5,36.3458108422389,9432700,0.0,1.0
2008-06-30,60.33,62.13,59.94,61.47,36.9285453301227,9080500,0.0,1.0
2008-06-27,59.83,60.44,59.3,60.36,36.2617048336783,9467000,0.0,1.0
2008-06-26,61.15,61.42,59.83,59.88,35.9733413757564,10591600,0.0,1.0
2008-06-25,62.43,62.55,61.18,61.4,36.8864923258424,9857600,0.0,1.0
2008-06-24,63.89,64.72,62.18,62.26,37.4031435212858,14626600,0.0,1.0
2008-06-23,66.37,66.9,66.17,66.26,39.8061723373016,4323500,0.0,1.0
2008-06-20,66.36,67.08,65.85,66.37,39.872255629742,8470500,0.0,1.0
2008-06-19,65.63,67.08,65.28,66.84,40.1546115156239,5741400,0.0,1.0
2008-06-18,65.5,66.44,65.01,65.8,39.5298240234598,8196400,0.0,1.0
2008-06-17,68.29,68.32,67.23,67.34,40.4549901176259,3534600,0.0,1.0
2008-06-16,67.99,68.45,67.89,68.08,40.8995504485888,3431900,0.0,1.0
2008-06-13,68.78,69.14,67.5,68.31,41.0377246055097,6231100,0.0,1.0
2008-06-12,68.5,69.57,67.68,68.29,41.0257094614296,4015600,0.0,1.0
2008-06-11,69.18,69.4,67.93,68.06,40.8875353045087,5124200,0.0,1.0
2008-06-10,69.09,70.22,68.54,69.99,42.0469967082363,5522400,0.0,1.0
2008-06-09,69.21,69.68,68.76,69.47,41.7346029621543,3328100,0.0,1.0
2008-06-06,70.48,70.48,68.54,68.59,41.2059366226308,5946200,0.0,1.0
2008-06-05,70.72,71.22,70.43,71.05,42.6837993444805,3028100,0.0,1.0
2008-06-04,70.5,71.15,70.2601,70.74,42.4975646112393,3499700,0.0,1.0
2008-06-03,71.1,71.74,70.41,70.83,42.5516327595997,4314300,0.0,1.0
2008-06-02,71.02,71.38,70.52,70.99,42.6477539122403,4275100,0.0,1.0
2008-05-30,71.67,71.72,70.86,71.02,42.6657766283604,4534500,0.0,1.0
2008-05-29,70.89,71.9,70.37,71.6,43.0142158066827,6796400,0.0,1.0
2008-05-28,70.27,70.98,69.5,70.54,42.3774131704385,9399900,0.0,1.0
2008-05-27,66.92,68.57,66.92,68.4,41.0917927538701,6319700,0.0,1.0
2008-05-23,69.16,69.48,66.8,67.02,40.2627478123446,11591500,0.0,1.0
2008-05-22,69.61,69.78,69.1,69.35,41.6625120976738,4198100,0.0,1.0
2008-05-21,70.46,70.81,69.15,69.38,41.6805348137939,6819800,0.0,1.0
2008-05-20,70.5,70.9,69.98,70.2,42.1731557210772,3336000,0.0,1.0
2008-05-19,70.94,71.85,70.6,70.92,42.60570090796,3536000,0.0,1.0
2008-05-16,71.33,71.33,70.05,70.77,42.5155873273594,4228900,0.0,1.0
2008-05-15,71.49,71.49,70.27,71.36,42.8700340777217,4504400,0.45,1.0
2008-05-14,70.98,72.04,70.8,71.6,42.7446656449642,3553400,0.0,1.0
2008-05-13,70.64,71.13,70.29,70.8,42.2670716154115,3876600,0.0,1.0
2008-05-12,69.8,70.68,69.6,70.42,42.040214451374,4075500,0.0,1.0
2008-05-09,70.51,70.8,70.05,70.29,41.9626054215717,4179600,0.0,1.0
2008-05-08,71.99,72.3,70.66,71.07,42.4282596003855,4633000,0.0,1.0
2008-05-07,73.5,73.5,71.45,71.58,42.7327257942254,4912200,0.0,1.0
2008-05-06,72.25,73.4,72.08,73.33,43.7774627338718,3316500,0.0,1.0
2008-05-05,72.65,72.88,72.17,72.74,43.4252371370767,3412100,0.0,1.0
2008-05-02,74.14,74.14,72.55,73.28,43.7476131070248,4061100,0.0,1.0
2008-05-01,72.17,74.0,72.17,73.58,43.926710868107,4325300,0.0,1.0
2008-04-30,73.47,73.64,72.3,72.41,43.2282295998862,5178100,0.0,1.0
2008-04-29,72.52,73.45,72.52,73.19,43.6938837787001,3222800,0.0,1.0
2008-04-28,72.98,73.12,72.32,72.76,43.4371769878155,2809300,0.0,1.0
