,SPPI_Open,SPPI_High,SPPI_Low,SPPI_Close,SPPI_Adj Close,SPPI_Volume,SPPI_Dividend Amount,SPPI_Split Coefficient
2015-04-10,5.92,6.075,5.92,6.0,6.0,596396,0.0,1.0
2015-04-09,5.86,5.96,5.79,5.92,5.92,1303304,0.0,1.0
2015-04-08,5.87,5.93,5.58,5.84,5.84,3309247,0.0,1.0
2015-04-07,5.91,6.08,5.86,5.89,5.89,1034032,0.0,1.0
2015-04-06,5.98,5.98,5.83,5.91,5.91,799378,0.0,1.0
2015-04-02,6.13,6.13,5.92,5.97,5.97,877124,0.0,1.0
2015-04-01,6.02,6.02,5.86,5.91,5.91,1056558,0.0,1.0
2015-03-31,6.11,6.16,5.99,6.07,6.07,1029218,0.0,1.0
2015-03-30,6.05,6.11,5.94,6.11,6.11,802266,0.0,1.0
2015-03-27,5.93,6.05,5.88,6.005,6.005,708045,0.0,1.0
2015-03-26,5.97,6.02,5.81,5.95,5.95,1186875,0.0,1.0
2015-03-25,6.16,6.2197,5.89,5.97,5.97,1931136,0.0,1.0
2015-03-24,6.2,6.31,6.1,6.13,6.13,1045938,0.0,1.0
2015-03-23,6.19,6.26,6.0199,6.21,6.21,916404,0.0,1.0
2015-03-20,6.44,6.55,6.15,6.17,6.17,2407288,0.0,1.0
2015-03-19,6.27,6.45,6.25,6.41,6.41,846211,0.0,1.0
2015-03-18,6.36,6.4,6.18,6.27,6.27,1260261,0.0,1.0
2015-03-17,6.21,6.445,6.21,6.375,6.375,1967030,0.0,1.0
2015-03-16,6.25,6.28,6.1,6.24,6.24,1458560,0.0,1.0
2015-03-13,6.37,6.499,6.1,6.24,6.24,1717253,0.0,1.0
2015-03-12,6.24,6.32,6.17,6.26,6.26,1283621,0.0,1.0
2015-03-11,6.14,6.23,6.05,6.23,6.23,729522,0.0,1.0
2015-03-10,6.05,6.23,6.0,6.15,6.15,1032551,0.0,1.0
2015-03-09,6.3,6.46,5.98,6.1,6.1,1405796,0.0,1.0
2015-03-06,6.22,6.53,6.12,6.26,6.26,2380684,0.0,1.0
2015-03-05,6.34,6.35,6.06,6.24,6.24,1288730,0.0,1.0
2015-03-04,6.13,6.33,6.04,6.305,6.305,1884651,0.0,1.0
2015-03-03,6.16,6.17,6.0,6.06,6.06,907057,0.0,1.0
2015-03-02,6.22,6.24,6.05,6.16,6.16,1502016,0.0,1.0
2015-02-27,6.19,6.28,6.06,6.23,6.23,1671814,0.0,1.0
2015-02-26,6.36,6.36,6.12,6.19,6.19,2172130,0.0,1.0
2015-02-25,6.19,6.46,6.125,6.35,6.35,2072737,0.0,1.0
2015-02-24,6.25,6.25,6.06,6.22,6.22,1617194,0.0,1.0
2015-02-23,6.04,6.29,5.65,6.28,6.28,8172935,0.0,1.0
2015-02-20,7.68,7.6844,7.35,7.46,7.46,3732445,0.0,1.0
2015-02-19,7.34,7.67,7.33,7.66,7.66,993807,0.0,1.0
2015-02-18,7.24,7.36,7.23,7.34,7.34,886300,0.0,1.0
2015-02-17,7.23,7.38,7.21,7.23,7.23,1344595,0.0,1.0
2015-02-13,7.09,7.24,7.06,7.205,7.205,622044,0.0,1.0
2015-02-12,6.99,7.145,6.95,7.05,7.05,756350,0.0,1.0
2015-02-11,6.96,7.02,6.87,6.92,6.92,1302570,0.0,1.0
2015-02-10,7.02,7.07,6.96,6.96,6.96,545426,0.0,1.0
2015-02-09,6.89,7.07,6.88,6.97,6.97,500327,0.0,1.0
2015-02-06,7.01,7.11,6.92,6.94,6.94,673482,0.0,1.0
2015-02-05,6.98,7.08,6.94,6.99,6.99,760085,0.0,1.0
2015-02-04,7.02,7.08,6.9,6.95,6.95,1229746,0.0,1.0
2015-02-03,7.0,7.18,6.9,7.08,7.08,1533704,0.0,1.0
2015-02-02,7.01,7.21,6.9,6.93,6.93,901029,0.0,1.0
2015-01-30,6.88,7.37,6.88,7.0,7.0,2967702,0.0,1.0
2015-01-29,6.85,6.96,6.73,6.92,6.92,422892,0.0,1.0
2015-01-28,6.98,6.98,6.8,6.81,6.81,524550,0.0,1.0
2015-01-27,6.81,7.04,6.81,6.93,6.93,485011,0.0,1.0
2015-01-26,6.75,7.0,6.75,6.91,6.91,623182,0.0,1.0
2015-01-23,6.8,6.88,6.76,6.77,6.77,615424,0.0,1.0
2015-01-22,6.7,6.83,6.39,6.79,6.79,750283,0.0,1.0
2015-01-21,6.79,6.85,6.57,6.66,6.66,478565,0.0,1.0
2015-01-20,6.79,6.86,6.6,6.79,6.79,733160,0.0,1.0
2015-01-16,6.82,6.9,6.74,6.76,6.76,602824,0.0,1.0
2015-01-15,7.05,7.14,6.79,6.8,6.8,688075,0.0,1.0
2015-01-14,6.9,7.08,6.9,7.06,7.06,396968,0.0,1.0
2015-01-13,7.08,7.16,6.885,7.0,7.0,654754,0.0,1.0
2015-01-12,7.05,7.1,6.855,7.01,7.01,705220,0.0,1.0
2015-01-09,7.12,7.12,6.95,7.02,7.02,799093,0.0,1.0
2015-01-08,7.25,7.25,7.08,7.1,7.1,655959,0.0,1.0
2015-01-07,7.12,7.28,7.05,7.16,7.16,841580,0.0,1.0
2015-01-06,7.29,7.33,7.0,7.07,7.07,745426,0.0,1.0
2015-01-05,7.11,7.33,7.04,7.24,7.24,718822,0.0,1.0
2015-01-02,7.11,7.24,6.99,7.15,7.15,1037375,0.0,1.0
2014-12-31,6.79,7.1,6.79,6.93,6.93,1201492,0.0,1.0
2014-12-30,6.81,6.92,6.775,6.79,6.79,732524,0.0,1.0
2014-12-29,6.98,7.09,6.84,6.86,6.86,706219,0.0,1.0
2014-12-26,7.0,7.08,6.935,6.97,6.97,545693,0.0,1.0
2014-12-24,6.8,6.96,6.76,6.9,6.9,292646,0.0,1.0
2014-12-23,7.01,7.05,6.75,6.75,6.75,1107188,0.0,1.0
2014-12-22,7.15,7.205,6.95,6.97,6.97,607714,0.0,1.0
2014-12-19,7.22,7.26,7.1,7.17,7.17,2917598,0.0,1.0
2014-12-18,7.17,7.29,7.07,7.24,7.24,665559,0.0,1.0
2014-12-17,6.97,7.09,6.94,7.09,7.09,1241551,0.0,1.0
2014-12-16,6.94,7.18,6.9,6.96,6.96,612049,0.0,1.0
2014-12-15,7.07,7.125,6.92,6.99,6.99,837705,0.0,1.0
2014-12-12,7.06,7.29,7.06,7.1,7.1,523432,0.0,1.0
2014-12-11,7.21,7.385,7.13,7.17,7.17,494715,0.0,1.0
2014-12-10,7.38,7.45,7.205,7.21,7.21,441202,0.0,1.0
2014-12-09,7.15,7.4,7.13,7.32,7.32,888514,0.0,1.0
2014-12-08,7.21,7.35,7.19,7.22,7.22,539926,0.0,1.0
2014-12-05,7.2,7.37,7.18,7.24,7.24,842802,0.0,1.0
2014-12-04,7.26,7.35,7.18,7.2,7.2,589493,0.0,1.0
2014-12-03,7.28,7.34,7.12,7.3,7.3,408614,0.0,1.0
2014-12-02,7.2,7.3101,7.14,7.29,7.29,493556,0.0,1.0
2014-12-01,7.25,7.35,7.1,7.16,7.16,705020,0.0,1.0
2014-11-28,7.41,7.4401,7.2,7.21,7.21,342055,0.0,1.0
2014-11-26,7.35,7.43,7.32,7.38,7.38,379980,0.0,1.0
2014-11-25,7.43,7.46,7.32,7.36,7.36,505137,0.0,1.0
2014-11-24,7.23,7.48,7.21,7.38,7.38,415066,0.0,1.0
2014-11-21,7.44,7.44,7.21,7.25,7.25,373713,0.0,1.0
2014-11-20,7.17,7.32,7.15,7.31,7.31,511805,0.0,1.0
2014-11-19,7.4,7.4,7.156,7.22,7.22,631354,0.0,1.0
2014-11-18,7.4,7.53,7.38,7.39,7.39,412568,0.0,1.0
2014-11-17,7.21,7.42,7.21,7.39,7.39,457744,0.0,1.0
2014-11-14,7.24,7.29,7.13,7.21,7.21,648530,0.0,1.0
2014-11-13,7.43,7.49,7.22,7.25,7.25,507249,0.0,1.0
2014-11-12,7.34,7.5,7.29,7.45,7.45,539516,0.0,1.0
2014-11-11,7.52,7.596,7.37,7.39,7.39,686465,0.0,1.0
2014-11-10,7.32,7.53,7.25,7.52,7.52,542559,0.0,1.0
2014-11-07,7.5,7.67,7.21,7.33,7.33,753313,0.0,1.0
2014-11-06,7.35,7.48,7.34,7.48,7.48,718166,0.0,1.0
2014-11-05,7.58,7.58,7.27,7.33,7.33,692384,0.0,1.0
2014-11-04,7.46,7.57,7.43,7.52,7.52,512894,0.0,1.0
2014-11-03,7.58,7.72,7.45,7.52,7.52,774836,0.0,1.0
2014-10-31,7.79,7.9,7.46,7.58,7.58,843939,0.0,1.0
2014-10-30,7.44,7.75,7.44,7.65,7.65,945172,0.0,1.0
2014-10-29,7.66,7.71,7.2,7.5,7.5,1030321,0.0,1.0
2014-10-28,7.43,7.6601,7.34,7.65,7.65,691215,0.0,1.0
2014-10-27,7.66,7.6799,7.39,7.4,7.4,625468,0.0,1.0
2014-10-24,7.81,7.9,7.7,7.7,7.7,491071,0.0,1.0
2014-10-23,7.51,7.85,7.49,7.81,7.81,1043286,0.0,1.0
2014-10-22,7.62,7.68,7.43,7.43,7.43,542465,0.0,1.0
2014-10-21,7.54,7.65,7.44,7.62,7.62,591892,0.0,1.0
2014-10-20,7.37,7.59,7.37,7.49,7.49,518919,0.0,1.0
2014-10-17,7.7,7.7,7.33,7.4,7.4,877895,0.0,1.0
2014-10-16,7.24,7.68,7.18,7.55,7.55,992751,0.0,1.0
2014-10-15,7.16,7.34,7.06,7.31,7.31,1099652,0.0,1.0
2014-10-14,7.31,7.37,7.02,7.25,7.25,1262345,0.0,1.0
2014-10-13,7.31,7.44,7.15,7.23,7.23,1204442,0.0,1.0
2014-10-10,7.29,7.51,7.21,7.33,7.33,1000626,0.0,1.0
2014-10-09,7.52,7.55,7.23,7.35,7.35,1418034,0.0,1.0
2014-10-08,7.62,7.64,7.41,7.55,7.55,1255588,0.0,1.0
2014-10-07,7.89,7.89,7.62,7.64,7.64,952137,0.0,1.0
2014-10-06,8.24,8.27,7.865,7.93,7.93,1127355,0.0,1.0
2014-10-03,8.33,8.34,8.11,8.24,8.24,567854,0.0,1.0
2014-10-02,8.07,8.3372,8.005,8.19,8.19,765213,0.0,1.0
2014-10-01,8.11,8.27,8.005,8.09,8.09,693891,0.0,1.0
2014-09-30,8.25,8.34,8.14,8.14,8.14,798841,0.0,1.0
2014-09-29,8.14,8.3201,8.0501,8.25,8.25,366114,0.0,1.0
2014-09-26,8.18,8.26,8.13,8.25,8.25,443905,0.0,1.0
2014-09-25,8.22,8.28,8.0,8.17,8.17,586089,0.0,1.0
2014-09-24,8.0,8.25,8.0,8.24,8.24,461020,0.0,1.0
2014-09-23,8.04,8.15,7.93,7.99,7.99,556200,0.0,1.0
2014-09-22,8.11,8.14,7.95,8.06,8.06,560800,0.0,1.0
2014-09-19,8.19,8.3299,7.9505,8.14,8.14,2101300,0.0,1.0
2014-09-18,8.07,8.225,8.04,8.13,8.13,556700,0.0,1.0
2014-09-17,7.99,8.12,7.82,8.02,8.02,533700,0.0,1.0
2014-09-16,8.03,8.06,7.815,8.01,8.01,737800,0.0,1.0
2014-09-15,8.24,8.24,8.03,8.07,8.07,505700,0.0,1.0
2014-09-12,8.44,8.5,8.17,8.26,8.26,666600,0.0,1.0
2014-09-11,8.23,8.47,8.151,8.47,8.47,831200,0.0,1.0
2014-09-10,8.07,8.27,7.99,8.27,8.27,922700,0.0,1.0
2014-09-09,8.2,8.23,8.02,8.03,8.03,748100,0.0,1.0
2014-09-08,7.98,8.12,7.93,8.11,8.11,555400,0.0,1.0
2014-09-05,8.01,8.04,7.81,7.99,7.99,660500,0.0,1.0
2014-09-04,8.24,8.24,8.0,8.03,8.03,786100,0.0,1.0
2014-09-03,8.17,8.2,8.0,8.03,8.03,704200,0.0,1.0
2014-09-02,8.13,8.17,7.98,8.02,8.02,870200,0.0,1.0
2014-08-29,7.99,8.12,7.96,8.11,8.11,457300,0.0,1.0
2014-08-28,8.08,8.14,7.94,7.97,7.97,672200,0.0,1.0
2014-08-27,8.14,8.22,8.03,8.11,8.11,571700,0.0,1.0
2014-08-26,7.95,8.21,7.86,8.15,8.15,1217300,0.0,1.0
2014-08-25,7.95,8.11,7.925,7.99,7.99,957100,0.0,1.0
2014-08-22,7.48,7.91,7.42,7.91,7.91,883300,0.0,1.0
2014-08-21,7.84,7.84,7.34,7.51,7.51,2352100,0.0,1.0
2014-08-20,8.06,8.13,7.74,7.75,7.75,974200,0.0,1.0
2014-08-19,8.22,8.27,8.05,8.09,8.09,725500,0.0,1.0
2014-08-18,8.14,8.2,8.1,8.16,8.16,785700,0.0,1.0
2014-08-15,8.12,8.17,7.95,8.04,8.04,698900,0.0,1.0
2014-08-14,8.01,8.085,7.97,8.06,8.06,796400,0.0,1.0
2014-08-13,8.07,8.15,7.955,8.0,8.0,1138200,0.0,1.0
2014-08-12,7.74,8.08,7.7301,7.98,7.98,1266200,0.0,1.0
2014-08-11,7.72,7.85,7.6399,7.78,7.78,1159400,0.0,1.0
2014-08-08,7.74,7.74,7.4,7.67,7.67,1734300,0.0,1.0
2014-08-07,7.74,7.74,7.165,7.24,7.24,1032000,0.0,1.0
2014-08-06,7.04,7.34,7.03,7.3,7.3,949700,0.0,1.0
2014-08-05,6.93,7.05,6.84,7.04,7.04,819400,0.0,1.0
2014-08-04,6.98,7.06,6.83,6.98,6.98,842200,0.0,1.0
2014-08-01,7.02,7.11,6.75,6.91,6.91,883900,0.0,1.0
2014-07-31,7.12,7.17,6.94,7.04,7.04,689700,0.0,1.0
2014-07-30,7.03,7.23,7.0,7.2,7.2,639600,0.0,1.0
2014-07-29,6.94,7.045,6.86,6.95,6.95,455300,0.0,1.0
2014-07-28,7.08,7.08,6.76,6.89,6.89,748800,0.0,1.0
2014-07-25,7.06,7.16,6.95,7.05,7.05,655100,0.0,1.0
2014-07-24,7.13,7.24,7.03,7.1,7.1,642600,0.0,1.0
2014-07-23,7.08,7.24,7.0,7.12,7.12,1013200,0.0,1.0
2014-07-22,7.1,7.25,7.04,7.06,7.06,498000,0.0,1.0
2014-07-21,7.18,7.18,6.9868,7.08,7.08,704700,0.0,1.0
2014-07-18,7.02,7.2985,7.005,7.21,7.21,1047100,0.0,1.0
2014-07-17,7.26,7.38,6.97,7.03,7.03,1057000,0.0,1.0
2014-07-16,7.47,7.565,7.27,7.33,7.33,1201000,0.0,1.0
2014-07-15,7.85,7.875,7.35,7.41,7.41,1758500,0.0,1.0
2014-07-14,7.99,7.99,7.73,7.76,7.76,734000,0.0,1.0
2014-07-11,7.9,7.97,7.75,7.91,7.91,1485700,0.0,1.0
2014-07-10,8.07,8.14,7.88,7.9,7.9,1315700,0.0,1.0
2014-07-09,8.32,8.4,8.11,8.38,8.38,1369300,0.0,1.0
2014-07-08,8.61,8.62,8.24,8.26,8.26,2179000,0.0,1.0
2014-07-07,9.04,9.19,8.5801,8.63,8.63,3185800,0.0,1.0
2014-07-03,8.75,9.27,8.65,8.9,8.9,3068700,0.0,1.0
2014-07-02,8.47,8.78,8.45,8.72,8.72,1387600,0.0,1.0
2014-07-01,8.21,8.47,8.15,8.46,8.46,1045300,0.0,1.0
2014-06-30,8.0,8.299,7.99,8.13,8.13,1024300,0.0,1.0
2014-06-27,7.92,8.02,7.8,8.01,8.01,1466800,0.0,1.0
2014-06-26,8.22,8.22,7.91,7.94,7.94,1194900,0.0,1.0
2014-06-25,8.17,8.28,7.98,8.18,8.18,1012800,0.0,1.0
2014-06-24,8.27,8.34,8.19,8.195,8.195,709600,0.0,1.0
2014-06-23,8.3,8.4699,8.23,8.25,8.25,1233400,0.0,1.0
2014-06-20,8.33,8.33,8.03,8.15,8.15,3584800,0.0,1.0
2014-06-19,8.49,8.49,8.259,8.29,8.29,760100,0.0,1.0
2014-06-18,8.61,8.64,8.23,8.44,8.44,1367600,0.0,1.0
2014-06-17,8.64,8.78,8.5,8.63,8.63,513900,0.0,1.0
2014-06-16,8.51,8.68,8.3816,8.68,8.68,536300,0.0,1.0
2014-06-13,8.44,8.61,8.32,8.55,8.55,367900,0.0,1.0
2014-06-12,8.59,8.73,8.375,8.42,8.42,422800,0.0,1.0
2014-06-11,8.58,8.88,8.52,8.57,8.57,762600,0.0,1.0
2014-06-10,8.5,8.71,8.44,8.65,8.65,794400,0.0,1.0
2014-06-09,8.04,8.53,7.9705,8.51,8.51,1311100,0.0,1.0
2014-06-06,8.07,8.09,7.902,8.0,8.0,517400,0.0,1.0
2014-06-05,7.83,8.07,7.78,8.0,8.0,747000,0.0,1.0
2014-06-04,7.85,7.91,7.69,7.84,7.84,314200,0.0,1.0
2014-06-03,7.69,7.91,7.62,7.89,7.89,426800,0.0,1.0
2014-06-02,7.85,8.04,7.55,7.73,7.73,684400,0.0,1.0
2014-05-30,7.88,7.95,7.7,7.79,7.79,604700,0.0,1.0
2014-05-29,7.89,8.0,7.78,7.85,7.85,354800,0.0,1.0
2014-05-28,7.94,8.08,7.74,7.81,7.81,619300,0.0,1.0
2014-05-27,7.59,7.94,7.59,7.92,7.92,849500,0.0,1.0
2014-05-23,7.5,7.5,7.36,7.41,7.41,371800,0.0,1.0
2014-05-22,7.59,7.65,7.45,7.46,7.46,426000,0.0,1.0
2014-05-21,7.55,7.68,7.41,7.55,7.55,527700,0.0,1.0
2014-05-20,7.67,7.75,7.435,7.51,7.51,879600,0.0,1.0
2014-05-19,7.52,7.68,7.47,7.67,7.67,554000,0.0,1.0
2014-05-16,7.8,7.879,7.41,7.51,7.51,859700,0.0,1.0
2014-05-15,7.59,7.81,7.28,7.75,7.75,1136100,0.0,1.0
2014-05-14,7.48,7.97,7.33,7.62,7.62,1359600,0.0,1.0
2014-05-13,7.57,7.719,7.46,7.47,7.47,714200,0.0,1.0
2014-05-12,7.33,7.64,7.32,7.59,7.59,1141800,0.0,1.0
2014-05-09,6.69,7.33,6.5,7.3,7.3,1452100,0.0,1.0
2014-05-08,6.94,7.02,6.5199,6.65,6.65,685300,0.0,1.0
2014-05-07,7.02,7.11,6.77,6.95,6.95,720900,0.0,1.0
2014-05-06,7.11,7.17,6.99,7.02,7.02,517100,0.0,1.0
2014-05-05,6.85,7.26,6.815,7.11,7.11,510800,0.0,1.0
2014-05-02,6.98,6.995,6.84,6.89,6.89,415200,0.0,1.0
2014-05-01,6.84,7.011,6.68,6.95,6.95,783800,0.0,1.0
2014-04-30,6.86,6.91,6.72,6.87,6.87,558800,0.0,1.0
2014-04-29,6.78,6.97,6.72,6.91,6.91,691800,0.0,1.0
2014-04-28,6.81,6.91,6.49,6.72,6.72,756700,0.0,1.0
2014-04-25,7.17,7.2199,6.75,6.77,6.77,1056100,0.0,1.0
2014-04-24,7.2,7.38,6.96,7.22,7.22,891000,0.0,1.0
2014-04-23,7.25,7.56,6.95,7.18,7.18,3079800,0.0,1.0
2014-04-22,6.69,7.02,6.675,6.9,6.9,881200,0.0,1.0
2014-04-21,6.75,6.77,6.57,6.69,6.69,975900,0.0,1.0
2014-04-17,6.86,6.965,6.73,6.74,6.74,363900,0.0,1.0
2014-04-16,6.75,6.95,6.7,6.88,6.88,449700,0.0,1.0
2014-04-15,6.77,6.93,6.36,6.7,6.7,943700,0.0,1.0
2014-04-14,6.88,6.98,6.53,6.77,6.77,680000,0.0,1.0
2014-04-11,7.08,7.3,6.79,6.79,6.79,1231300,0.0,1.0
2014-04-10,7.71,7.71,7.07,7.16,7.16,1358300,0.0,1.0
2014-04-09,7.32,7.75,7.32,7.71,7.71,776200,0.0,1.0
2014-04-08,7.3,7.5,7.0642,7.32,7.32,968600,0.0,1.0
2014-04-07,7.18,7.51,7.06,7.27,7.27,868800,0.0,1.0
2014-04-04,7.7,7.74,6.96,7.2,7.2,1846900,0.0,1.0
2014-04-03,7.81,7.84,7.45,7.62,7.62,999800,0.0,1.0
2014-04-02,7.95,8.02,7.8,7.81,7.81,477100,0.0,1.0
2014-04-01,7.88,8.1,7.83,7.93,7.93,1221900,0.0,1.0
2014-03-31,7.8,7.95,7.72,7.84,7.84,890500,0.0,1.0
2014-03-28,7.78,7.89,7.69,7.77,7.77,679100,0.0,1.0
2014-03-27,7.9,7.9688,7.665,7.8,7.8,751500,0.0,1.0
2014-03-26,7.81,7.949,7.75,7.9,7.9,1200300,0.0,1.0
2014-03-25,7.85,7.91,7.555,7.72,7.72,870900,0.0,1.0
2014-03-24,7.8,7.84,7.45,7.78,7.78,945000,0.0,1.0
2014-03-21,8.07,8.14,7.71,7.74,7.74,3679700,0.0,1.0
2014-03-20,8.07,8.1,7.97,8.0,8.0,425900,0.0,1.0
2014-03-19,8.12,8.2,7.99,8.08,8.08,418700,0.0,1.0
2014-03-18,7.79,8.15,7.79,8.15,8.15,567100,0.0,1.0
2014-03-17,8.03,8.15,7.77,7.78,7.78,1644700,0.0,1.0
2014-03-14,8.0,8.076,7.911,7.99,7.99,607600,0.0,1.0
2014-03-13,8.12,8.1997,7.94,8.02,8.02,908200,0.0,1.0
2014-03-12,8.0,8.13,7.97,8.12,8.12,721900,0.0,1.0
2014-03-11,7.92,8.09,7.9,8.04,8.04,901700,0.0,1.0
2014-03-10,7.83,7.96,7.66,7.91,7.91,794500,0.0,1.0
2014-03-07,8.05,8.2199,7.65,7.87,7.87,2109200,0.0,1.0
2014-03-06,8.46,8.46,8.16,8.17,8.17,1473000,0.0,1.0
2014-03-05,8.42,8.48,8.295,8.36,8.36,381600,0.0,1.0
2014-03-04,8.45,8.66,8.35,8.42,8.42,1018600,0.0,1.0
2014-03-03,8.24,8.37,8.01,8.33,8.33,678200,0.0,1.0
2014-02-28,8.81,8.99,8.26,8.35,8.35,812300,0.0,1.0
2014-02-27,8.65,8.92,8.55,8.85,8.85,333900,0.0,1.0
2014-02-26,8.65,8.78,8.58,8.68,8.68,414500,0.0,1.0
2014-02-25,8.75,8.79,8.57,8.62,8.62,529100,0.0,1.0
2014-02-24,8.68,8.84,8.55,8.75,8.75,487300,0.0,1.0
2014-02-21,8.74,8.75,8.57,8.64,8.64,763800,0.0,1.0
2014-02-20,8.51,8.72,8.45,8.68,8.68,317200,0.0,1.0
2014-02-19,8.55,8.72,8.45,8.47,8.47,504800,0.0,1.0
2014-02-18,8.19,8.565,8.19,8.54,8.54,456800,0.0,1.0
2014-02-14,8.21,8.4,8.12,8.14,8.14,385800,0.0,1.0
2014-02-13,8.03,8.27,8.03,8.25,8.25,312900,0.0,1.0
2014-02-12,8.11,8.21,8.0,8.09,8.09,452300,0.0,1.0
2014-02-11,8.16,8.3,8.13,8.14,8.14,121476,0.0,1.0
2014-02-10,8.21,8.23,8.09,8.19,8.19,148200,0.0,1.0
2014-02-07,8.0,8.25,7.97,8.19,8.19,962000,0.0,1.0
2014-02-06,8.38,8.39,7.92,7.97,7.97,933200,0.0,1.0
2014-02-05,8.01,8.12,7.78,7.79,7.79,544100,0.0,1.0
2014-02-04,8.19,8.36,8.0,8.05,8.05,662800,0.0,1.0
2014-02-03,8.39,8.42,8.09,8.14,8.14,751700,0.0,1.0
2014-01-31,8.47,8.646,8.33,8.41,8.41,712100,0.0,1.0
2014-01-30,8.63,8.81,8.46,8.61,8.61,487700,0.0,1.0
2014-01-29,8.69,8.88,8.45,8.53,8.53,1029400,0.0,1.0
2014-01-28,8.83,8.93,8.59,8.74,8.74,608900,0.0,1.0
2014-01-27,9.55,9.57,8.53,8.82,8.82,1141200,0.0,1.0
2014-01-24,10.14,10.165,9.55,9.56,9.56,1112200,0.0,1.0
2014-01-23,10.14,10.32,10.09,10.24,10.24,1012600,0.0,1.0
2014-01-22,10.13,10.25,10.03,10.14,10.14,744000,0.0,1.0
2014-01-21,9.9,10.2501,9.8,10.16,10.16,1467600,0.0,1.0
2014-01-17,9.86,9.91,9.7601,9.88,9.88,792200,0.0,1.0
2014-01-16,9.29,9.86,9.1829,9.82,9.82,1805200,0.0,1.0
2014-01-15,9.02,9.37,8.87,9.26,9.26,1339700,0.0,1.0
2014-01-14,8.9,9.0385,8.9,9.0,9.0,1027300,0.0,1.0
2014-01-13,8.8,8.94,8.74,8.9,8.9,2058300,0.0,1.0
2014-01-10,8.56,8.79,8.5,8.78,8.78,1077400,0.0,1.0
2014-01-09,8.54,8.6,8.45,8.54,8.54,727400,0.0,1.0
2014-01-08,8.47,8.64,8.39,8.48,8.48,725900,0.0,1.0
2014-01-07,8.35,8.45,8.2,8.44,8.44,1357200,0.0,1.0
2014-01-06,8.5,8.59,8.28,8.34,8.34,1039400,0.0,1.0
2014-01-03,8.79,8.89,8.47,8.48,8.48,743300,0.0,1.0
2014-01-02,8.84,8.91,8.55,8.79,8.79,1143500,0.0,1.0
2013-12-31,8.83,8.95,8.801,8.85,8.85,617700,0.0,1.0
2013-12-30,8.86,8.95,8.78,8.88,8.88,820200,0.0,1.0
2013-12-27,8.66,8.9,8.63,8.82,8.82,538000,0.0,1.0
2013-12-26,8.46,8.61,8.46,8.61,8.61,908200,0.0,1.0
2013-12-24,8.31,8.51,8.31,8.45,8.45,456800,0.0,1.0
2013-12-23,8.48,8.565,8.25,8.33,8.33,1173400,0.0,1.0
2013-12-20,8.25,8.45,8.15,8.42,8.42,3482200,0.0,1.0
2013-12-19,8.22,8.32,8.2,8.27,8.27,1694200,0.0,1.0
2013-12-18,8.23,8.25,8.15,8.24,8.24,5655600,0.0,1.0
2013-12-17,8.72,8.75,8.15,8.255,8.255,3111600,0.0,1.0
2013-12-16,9.13,9.2899,9.0113,9.06,9.06,458800,0.0,1.0
2013-12-13,9.18,9.28,9.01,9.12,9.12,501900,0.0,1.0
2013-12-12,9.26,9.38,9.08,9.18,9.18,554900,0.0,1.0
2013-12-11,9.75,9.95,9.25,9.29,9.29,932000,0.0,1.0
2013-12-10,9.45,9.58,9.305,9.39,9.39,2860800,0.0,1.0
2013-12-09,9.48,9.49,9.36,9.41,9.41,314800,0.0,1.0
2013-12-06,9.42,9.49,9.3,9.44,9.44,415700,0.0,1.0
2013-12-05,9.41,9.5,9.3,9.36,9.36,428800,0.0,1.0
2013-12-04,9.54,9.57,9.4,9.44,9.44,362600,0.0,1.0
2013-12-03,9.59,9.8,9.49,9.58,9.58,514500,0.0,1.0
2013-12-02,9.62,9.75,9.52,9.62,9.62,534500,0.0,1.0
2013-11-29,9.64,9.75,9.5359,9.63,9.63,143200,0.0,1.0
2013-11-27,9.47,9.63,9.37,9.59,9.59,294900,0.0,1.0
2013-11-26,9.56,9.72,9.42,9.44,9.44,539900,0.0,1.0
2013-11-25,9.49,9.62,9.42,9.52,9.52,421500,0.0,1.0
2013-11-22,9.4,9.64,9.3603,9.5,9.5,465700,0.0,1.0
2013-11-21,9.34,9.5,9.31,9.36,9.36,479100,0.0,1.0
2013-11-20,9.46,9.53,9.3,9.35,9.35,499400,0.0,1.0
2013-11-19,9.6,9.69,9.45,9.45,9.45,540100,0.0,1.0
2013-11-18,9.85,9.94,9.6,9.62,9.62,661900,0.0,1.0
2013-11-15,9.35,9.83,9.1701,9.82,9.82,770900,0.0,1.0
2013-11-14,9.23,9.4,9.15,9.37,9.37,633100,0.0,1.0
2013-11-13,9.1,9.56,8.95,9.3,9.3,1636200,0.0,1.0
2013-11-12,9.35,9.55,9.29,9.41,9.41,631200,0.0,1.0
2013-11-11,9.43,9.5,9.24,9.41,9.41,728900,0.0,1.0
2013-11-08,9.1,9.54,9.0486,9.42,9.42,991000,0.0,1.0
2013-11-07,9.33,9.4299,9.11,9.15,9.15,551000,0.0,1.0
2013-11-06,9.54,9.54,9.14,9.29,9.29,754500,0.0,1.0
2013-11-05,9.09,9.5,9.09,9.46,9.46,1024100,0.0,1.0
2013-11-04,8.7,9.25,8.67,9.211,9.211,1407900,0.0,1.0
2013-11-01,8.58,8.73,8.49,8.69,8.69,763800,0.0,1.0
2013-10-31,8.51,8.62,8.44,8.6,8.6,717300,0.0,1.0
