,IBM_Open,IBM_High,IBM_Low,IBM_Close,IBM_Adj Close,IBM_Volume,IBM_Dividend Amount,IBM_Split Coefficient
2023-06-12,136.0,136.62,135.8216,136.42,129.703993530876,4500120,0.0,1.0
2023-06-09,134.36,136.1,134.17,135.3,128.639131540298,3981748,0.0,1.0
2023-06-08,134.69,135.98,134.01,134.41,127.792946565643,4128939,0.0,1.0
2023-06-07,132.5,134.44,132.19,134.38,127.76442347661,5772024,0.0,1.0
2023-06-06,132.43,132.94,131.88,132.69,126.157622794399,3297951,0.0,1.0
2023-06-05,133.12,133.58,132.27,132.64,126.110084312677,3993516,0.0,1.0
2023-06-02,130.38,133.12,130.15,132.42,125.900914993099,5375796,0.0,1.0
2023-06-01,128.44,130.145,127.78,129.82,123.428913943544,4136086,0.0,1.0
2023-05-31,128.51,129.44,127.46,128.59,122.259467293178,11086313,0.0,1.0
2023-05-30,129.56,130.0699,128.26,129.48,123.105652267833,3741050,0.0,1.0
2023-05-26,127.06,129.66,126.81,128.89,122.544698183511,5612570,0.0,1.0
2023-05-25,125.61,127.23,125.01,126.76,120.519558862145,4102854,0.0,1.0
2023-05-24,127.82,127.9,125.47,125.68,119.492727656945,3915505,0.0,1.0
2023-05-23,127.24,129.09,127.13,128.18,121.869651743056,4592280,0.0,1.0
2023-05-22,127.5,128.19,127.15,127.5,121.223128391634,2806770,0.0,1.0
2023-05-19,126.79,128.29,126.55,127.26,120.994943679367,4306657,0.0,1.0
2023-05-18,125.3,126.51,125.1894,126.15,119.939589385134,3797883,0.0,1.0
2023-05-17,123.94,125.85,123.47,125.71,119.521250745979,4515134,0.0,1.0
2023-05-16,123.35,123.86,122.45,123.46,117.382019068479,2749125,0.0,1.0
2023-05-15,123.0,123.6881,122.34,123.36,117.286942105035,2915725,0.0,1.0
2023-05-12,121.41,122.86,121.11,122.84,116.792541895124,4564825,0.0,1.0
2023-05-11,122.02,122.24,120.55,120.9,114.948048804302,3446452,0.0,1.0
2023-05-10,121.99,122.49,121.1,122.02,116.012910794879,4189222,0.0,1.0
2023-05-09,121.9,121.97,120.66,121.17,115.204756605602,4540047,1.66,1.0
2023-05-08,123.76,123.92,122.55,123.4,115.739371205172,3663818,0.0,1.0
2023-05-05,123.11,124.1,122.805,123.65,115.973851292703,4971936,0.0,1.0
2023-05-04,123.03,123.52,121.7563,122.57,114.96089731457,4468237,0.0,1.0
2023-05-03,125.46,125.57,123.26,123.45,115.786267222678,4554212,0.0,1.0
2023-05-02,126.3,126.45,123.27,125.16,117.390111021388,4445283,0.0,1.0
2023-05-01,126.35,126.75,126.06,126.09,118.262376947003,2724992,0.0,1.0
2023-04-28,126.58,127.25,125.64,126.41,118.562511459042,5061247,0.0,1.0
2023-04-27,126.37,127.02,125.455,126.97,119.087746855111,3204889,0.0,1.0
2023-04-26,125.81,126.545,125.12,125.85,118.037276062973,4058800,0.0,1.0
2023-04-25,124.9,126.19,124.76,125.89,118.074792876978,4275396,0.0,1.0
2023-04-24,125.55,126.05,124.56,125.4,117.615211905418,4043892,0.0,1.0
2023-04-21,126.0,126.7,125.27,125.73,117.924725620958,6725426,0.0,1.0
2023-04-20,130.15,130.98,125.84,126.36,118.515615441536,9749618,0.0,1.0
2023-04-19,126.5,126.98,125.3,126.32,118.478098627531,7014368,0.0,1.0
2023-04-18,128.14,128.68,127.35,127.78,119.847462338711,3193787,0.0,1.0
2023-04-17,128.3,128.72,126.8,127.82,119.884979152715,3657929,0.0,1.0
2023-04-14,128.46,129.84,127.31,128.14,120.185113664755,4180614,0.0,1.0
2023-04-13,128.01,128.39,126.0,127.9,119.960012780725,5621512,0.0,1.0
2023-04-12,130.4,130.8857,128.17,128.54,120.560281804804,3957542,0.0,1.0
2023-04-11,130.58,131.105,130.18,130.42,122.323572063035,3132430,0.0,1.0
2023-04-10,129.83,131.08,129.24,131.03,122.89570347661,2614402,0.0,1.0
2023-04-06,132.16,132.6,130.315,130.5,122.398605691045,3050581,0.0,1.0
2023-04-05,131.37,132.61,131.37,132.14,123.936795065247,2898759,0.0,1.0
2023-04-04,131.99,132.1499,130.89,131.6,123.43031807618,3382783,0.0,1.0
2023-04-03,130.97,132.61,130.77,132.06,123.861761437237,3840139,0.0,1.0
2023-03-31,129.47,131.23,129.42,131.09,122.951978697618,4524686,0.0,1.0
2023-03-30,130.16,131.48,129.1,129.22,121.198067642888,3561762,0.0,1.0
2023-03-29,130.12,130.35,129.18,129.71,121.657648614448,3279846,0.0,1.0
2023-03-28,129.18,129.66,128.8,129.34,121.310618084902,2889115,0.0,1.0
2023-03-27,126.47,130.255,126.47,129.31,121.282480474399,6524113,0.0,1.0
2023-03-24,123.36,125.4,122.88,125.29,117.512040666904,3812644,0.0,1.0
2023-03-23,123.81,124.93,122.6,123.37,115.711233594668,4651936,0.0,1.0
2023-03-22,127.0,127.215,124.01,124.05,116.349019432752,3549024,0.0,1.0
2023-03-21,126.9,127.15,125.66,126.57,118.712578715062,3856345,0.0,1.0
2023-03-20,124.31,126.16,124.19,125.94,118.121688894484,4588304,0.0,1.0
2023-03-17,124.08,124.52,122.93,123.69,116.011368106708,37400167,0.0,1.0
2023-03-16,122.96,124.82,121.92,124.7,116.958667660332,6440023,0.0,1.0
2023-03-15,122.99,123.35,121.71,123.28,115.626820763157,5989339,0.0,1.0
2023-03-14,126.49,126.64,123.2,124.65,116.911771642826,8114792,0.0,1.0
2023-03-13,125.15,128.19,124.85,125.58,117.78403756844,8188369,0.0,1.0
2023-03-10,126.12,127.29,125.13,125.45,117.662107922924,5990867,0.0,1.0
2023-03-09,128.3,128.53,125.98,126.16,118.328031371511,5478317,0.0,1.0
2023-03-08,128.48,128.74,127.545,128.05,120.100700833244,2778798,0.0,1.0
2023-03-07,130.28,130.42,128.19,128.25,120.288284903268,3530439,0.0,1.0
2023-03-06,129.64,130.86,129.59,130.19,122.107850382507,2982980,0.0,1.0
2023-03-03,129.35,129.905,128.77,129.64,121.591994189939,2860286,0.0,1.0
2023-03-02,128.39,129.22,127.71,128.93,120.926070741352,3340254,0.0,1.0
2023-03-01,128.9,129.4726,127.74,128.19,120.232009682261,3760678,0.0,1.0
2023-02-28,130.55,130.61,129.14,129.3,121.273101270897,5143133,0.0,1.0
2023-02-27,131.42,131.87,130.13,130.49,122.389226487544,2761326,0.0,1.0
2023-02-24,129.62,130.67,129.22,130.57,122.464260115554,3015907,0.0,1.0
2023-02-23,131.5,131.7,128.86,130.79,122.670602592581,3725648,0.0,1.0
2023-02-22,131.9,131.99,130.29,130.97,122.839428255603,3200185,0.0,1.0
2023-02-21,134.0,134.385,131.66,131.71,123.533489314694,4257210,0.0,1.0
2023-02-17,134.5,135.58,133.89,135.02,126.638005673601,3466184,0.0,1.0
2023-02-16,135.57,135.9672,134.59,135.0,126.619247266598,2965495,0.0,1.0
2023-02-15,135.2,136.445,135.07,136.4,127.93233575677,2507004,0.0,1.0
2023-02-14,137.05,137.24,135.05,136.01,127.566546820222,3202172,0.0,1.0
2023-02-13,136.0,137.39,135.85,137.35,128.823360089387,4403015,0.0,1.0
2023-02-10,133.78,135.77,133.5,135.6,127.181999476672,5049571,0.0,1.0
2023-02-09,134.99,135.73,133.34,133.75,125.446846828945,3918817,1.65,1.0
2023-02-08,135.71,136.74,135.16,135.98,125.984211460856,4593748,0.0,1.0
2023-02-07,135.67,136.4,134.45,135.84,125.854502756601,3737553,0.0,1.0
2023-02-06,135.83,136.32,134.95,136.18,126.169509609791,4841300,0.0,1.0
2023-02-03,136.35,136.95,135.53,136.94,126.873642575743,3755720,0.0,1.0
2023-02-02,135.96,136.72,134.85,136.39,126.364072666172,6107793,0.0,1.0
2023-02-01,134.49,135.79,132.8,135.09,125.159634698095,5428898,0.0,1.0
2023-01-31,135.5,135.65,133.76,134.73,124.826098030013,7206448,0.0,1.0
2023-01-30,134.32,136.11,133.98,135.3,125.354197754477,5375712,0.0,1.0
2023-01-27,134.44,135.488,133.7701,134.39,124.511091176823,8143146,0.0,1.0
2023-01-26,137.53,138.27,132.98,134.45,124.566680621504,17548483,0.0,1.0
2023-01-25,140.47,141.03,139.36,140.76,130.412837220401,7347453,0.0,1.0
2023-01-24,141.25,142.75,140.0,141.49,131.089175464013,4407622,0.0,1.0
2023-01-23,141.4,142.985,141.06,141.86,131.431977039543,5898436,0.0,1.0
2023-01-20,141.67,141.86,140.51,141.2,130.820493148057,7153341,0.0,1.0
2023-01-19,140.0,142.23,139.75,140.62,130.283128516146,4833924,0.0,1.0
2023-01-18,144.4,144.678,140.225,140.41,130.088565459764,6445642,0.0,1.0
2023-01-17,146.42,147.18,145.01,145.19,134.517191219309,2986461,0.0,1.0
2023-01-13,144.06,146.1,144.01,145.89,135.165734740581,2455786,0.0,1.0
2023-01-12,144.88,146.66,144.52,145.55,134.850727887392,2716118,0.0,1.0
2023-01-11,145.0,145.53,143.45,145.26,134.582045571436,3268738,0.0,1.0
2023-01-10,143.61,144.85,142.9,144.8,134.155859828886,2152172,0.0,1.0
2023-01-09,144.08,145.47,143.4,143.55,132.997746398043,3987782,0.0,1.0
2023-01-06,142.38,144.25,141.58,143.7,133.136720009744,3574042,0.0,1.0
2023-01-05,142.44,142.498,140.01,141.11,130.737108981037,2866648,0.0,1.0
2023-01-04,142.07,143.615,141.3675,142.6,132.117580190602,3869236,0.0,1.0
2023-01-03,141.1,141.9,140.48,141.55,131.144764908693,3338829,0.0,1.0
2022-12-30,140.54,140.9,139.45,140.89,130.533281017208,2858110,0.0,1.0
2022-12-29,140.58,142.26,140.45,141.06,130.690784443803,2337207,0.0,1.0
2022-12-28,142.4,142.81,139.95,140.02,129.727234069341,2539577,0.0,1.0
2022-12-27,141.73,142.72,141.23,142.42,131.95081185656,2742525,0.0,1.0
2022-12-23,140.59,141.8565,139.6,141.65,131.237413983161,2092715,0.0,1.0
2022-12-22,140.95,141.44,138.62,140.88,130.524016109761,3337851,0.0,1.0
2022-12-21,141.84,143.09,140.975,142.14,131.691394448051,3793700,0.0,1.0
2022-12-20,138.84,141.425,138.34,141.28,130.894612407631,5156450,0.0,1.0
2022-12-19,140.16,140.44,137.195,138.87,128.661769712965,5282860,0.0,1.0
2022-12-16,141.25,141.915,138.97,140.16,129.856942773596,9834427,0.0,1.0
2022-12-15,148.52,148.98,141.58,142.36,131.89522241188,6687744,0.0,1.0
2022-12-14,150.47,151.91,148.45,149.86,138.84390299694,4205878,0.0,1.0
2022-12-13,150.37,153.21,149.95,150.57,139.501711425659,8811553,0.0,1.0
2022-12-12,147.82,149.21,146.9426,149.21,138.241684012901,4032780,0.0,1.0
2022-12-09,147.4,148.34,146.97,147.05,136.240464004404,3047581,0.0,1.0
2022-12-08,147.9,149.153,147.365,147.78,136.916802248016,2665687,0.0,1.0
2022-12-07,147.33,148.105,146.29,147.27,136.444291968232,3971285,0.0,1.0
2022-12-06,147.3,147.8,146.7,147.5,136.657384839508,2847610,0.0,1.0
2022-12-05,147.94,148.93,146.8,147.41,136.574000672487,2784767,0.0,1.0
2022-12-02,148.13,149.16,147.73,148.67,137.741379010777,2899995,0.0,1.0
2022-12-01,149.98,150.01,147.34,149.16,138.195359475667,4495924,0.0,1.0
2022-11-30,146.19,149.64,145.67,148.9,137.954471882052,6377582,0.0,1.0
2022-11-29,145.91,147.1668,145.7,146.49,135.721629187386,2754744,0.0,1.0
2022-11-28,147.98,148.24,145.935,146.18,135.434417056537,3538696,0.0,1.0
2022-11-25,148.27,149.49,148.101,148.37,137.463431787374,2075156,0.0,1.0
2022-11-23,149.1,150.46,148.3,148.75,137.815498270351,3658459,0.0,1.0
2022-11-22,147.6,149.35,147.02,149.1,138.139770030987,7062060,0.0,1.0
2022-11-21,147.55,147.928,146.45,146.68,135.897662428874,3476208,0.0,1.0
2022-11-18,146.56,148.31,145.94,147.64,136.787093543762,4661735,0.0,1.0
2022-11-17,143.41,146.18,143.25,146.09,135.351032889516,3955162,0.0,1.0
2022-11-16,144.13,144.95,144.0081,144.52,133.896442420377,3445302,0.0,1.0
2022-11-15,144.08,146.1609,142.0,144.34,133.729674086336,4727107,0.0,1.0
2022-11-14,142.63,146.08,142.18,144.2,133.599965382081,5245624,0.0,1.0
2022-11-11,141.5,144.13,140.96,143.17,132.645679915066,5871264,0.0,1.0
2022-11-10,140.26,141.37,138.29,141.23,130.848287870398,5389025,0.0,1.0
2022-11-09,137.95,138.9,136.94,137.39,127.290563410847,4720007,1.65,1.0
2022-11-08,139.0,140.93,138.72,140.04,128.20605940776,5042756,0.0,1.0
2022-11-07,136.64,138.7,136.51,138.34,126.649716213008,4043062,0.0,1.0
2022-11-04,135.65,137.73,134.94,136.96,125.386331737267,4177972,0.0,1.0
2022-11-03,136.42,136.48,133.97,134.47,123.106746704953,4442443,0.0,1.0
2022-11-02,137.75,140.17,136.8,136.83,125.267317257668,5365264,0.0,1.0
2022-11-01,138.25,138.65,136.7,138.2,126.52154677344,3590607,0.0,1.0
2022-10-31,138.06,138.7699,136.595,138.29,126.603941413162,4915270,0.0,1.0
2022-10-28,135.56,138.8615,135.22,138.51,126.805350532483,5965457,0.0,1.0
2022-10-27,135.55,136.4,134.445,134.77,123.381395504027,3993168,0.0,1.0
2022-10-26,133.72,135.863,132.81,135.01,123.601114543286,5140023,0.0,1.0
2022-10-25,132.0,133.3,131.3,132.93,121.696882869706,5957623,0.0,1.0
2022-10-24,130.9,133.11,129.85,132.69,121.477163830447,5610914,0.0,1.0
2022-10-21,128.39,130.845,127.59,129.9,118.922929999058,7201256,0.0,1.0
2022-10-20,126.25,128.96,125.15,128.3,117.458136403997,13623115,0.0,1.0
2022-10-19,122.36,123.94,121.9875,122.51,112.157414581868,5906576,0.0,1.0
2022-10-18,123.0,123.94,121.82,122.94,112.55107786054,5120336,0.0,1.0
2022-10-17,121.8,122.875,121.43,121.52,111.251073544923,5458585,0.0,1.0
2022-10-14,121.8,122.54,119.84,120.04,109.896139469491,3763840,0.0,1.0
2022-10-13,116.1,122.15,115.545,121.79,111.49825746409,5837645,0.0,1.0
2022-10-12,118.0,118.81,117.2,117.57,107.634864357115,3338754,0.0,1.0
2022-10-11,117.46,119.23,116.94,117.8,107.845428436405,4043265,0.0,1.0
2022-10-10,119.79,119.96,117.04,117.75,107.79965363656,5990008,0.0,1.0
2022-10-07,121.5,121.8016,118.07,118.82,108.779234353257,4499672,0.0,1.0
2022-10-06,124.88,125.3,121.77,122.23,111.901075702732,5074624,0.0,1.0
2022-10-05,124.71,126.46,124.23,125.74,115.114466651898,3212872,0.0,1.0
2022-10-04,122.8,125.65,122.52,125.5,114.894747612639,4566055,0.0,1.0
2022-10-03,120.16,122.21,119.6,121.51,111.241918584954,4261729,0.0,1.0
2022-09-30,121.66,122.43,118.61,118.81,108.770079393288,5346108,0.0,1.0
2022-09-29,121.85,122.62,120.57,121.63,111.351778104584,3817723,0.0,1.0
2022-09-28,121.65,123.23,119.81,122.76,112.386288581096,4996378,0.0,1.0
2022-09-27,122.6,123.95,121.08,121.74,111.452482664244,4117215,0.0,1.0
2022-09-26,122.3,124.26,121.75,122.01,111.699666583411,3987817,0.0,1.0
2022-09-23,124.53,125.0,121.74,122.71,112.34051378125,5195693,0.0,1.0
2022-09-22,124.76,126.51,124.41,125.31,114.720803373225,4038335,0.0,1.0
2022-09-21,126.89,127.84,124.92,124.93,114.372914894398,3389545,0.0,1.0
2022-09-20,126.9,126.99,125.52,126.3,115.62714441017,2837485,0.0,1.0
2022-09-19,126.49,128.06,126.28,127.73,116.936303685756,3981606,0.0,1.0
2022-09-16,124.36,127.53,123.83,127.27,116.515175527176,9839696,0.0,1.0
2022-09-15,127.39,127.465,124.9,125.49,114.88559265267,5141671,0.0,1.0
2022-09-14,127.5,129.0,126.845,127.69,116.899683845879,3819067,0.0,1.0
2022-09-13,129.14,129.909,126.7709,127.25,116.496865607237,4565585,0.0,1.0
2022-09-12,130.33,130.99,129.89,130.66,119.618706956712,3741168,0.0,1.0
2022-09-09,128.9,129.49,128.06,129.19,118.272927841249,3293365,0.0,1.0
2022-09-08,127.2,128.54,126.59,128.47,117.613770723472,2964613,0.0,1.0
2022-09-07,126.69,127.8667,126.28,127.71,116.917993765818,2401513,0.0,1.0
2022-09-06,127.8,128.06,126.3,126.72,116.011652728873,3345343,0.0,1.0
2022-09-02,130.3,130.56,127.24,127.79,116.991233445571,3040813,0.0,1.0
2022-09-01,128.4,129.8173,127.74,129.66,118.703210959799,3396219,0.0,1.0
2022-08-31,129.92,130.0,128.4,128.45,117.595460803534,3490380,0.0,1.0
2022-08-30,130.56,130.77,129.29,129.58,118.629971280046,2407888,0.0,1.0
2022-08-29,129.99,131.42,129.57,130.31,119.298283357793,2751308,0.0,1.0
2022-08-26,134.1,134.18,130.34,130.38,119.362368077577,4185254,0.0,1.0
2022-08-25,133.65,134.425,133.07,133.98,122.658153666465,2706005,0.0,1.0
2022-08-24,134.89,135.11,133.11,133.23,121.97153166878,2855421,0.0,1.0
2022-08-23,135.37,136.1,134.72,134.74,123.353930624119,4141798,0.0,1.0
2022-08-22,137.65,137.85,135.47,135.55,124.095482381619,3093629,0.0,1.0
2022-08-19,138.75,139.34,137.66,138.37,126.677181092915,3155842,0.0,1.0
2022-08-18,137.79,139.12,137.75,139.07,127.318028290754,3177726,0.0,1.0
2022-08-17,136.46,138.415,136.3,137.79,126.146193414705,3667568,0.0,1.0
2022-08-16,134.6,137.37,134.4517,136.56,125.020133338502,4313600,0.0,1.0
2022-08-15,132.96,135.19,132.24,134.93,123.527874863533,2791241,0.0,1.0
2022-08-12,132.62,134.09,131.98,134.01,122.685618546372,2767054,0.0,1.0
2022-08-11,132.36,133.225,132.0,132.54,121.33983943091,3501925,0.0,1.0
2022-08-10,130.75,131.78,130.34,131.5,120.38772359412,3663995,0.0,1.0
2022-08-09,129.92,130.79,129.12,129.47,118.529266720385,3495991,1.65,1.0
2022-08-08,133.1,133.35,132.02,132.61,119.876190205844,3825145,0.0,1.0
2022-08-05,131.25,132.67,131.07,132.48,119.758673391677,2586519,0.0,1.0
2022-08-04,132.15,132.2866,131.02,131.64,118.999333977055,3179789,0.0,1.0
2022-08-03,131.82,132.862,131.32,132.34,119.632116822573,3088532,0.0,1.0
2022-08-02,132.2,132.78,130.51,131.81,119.153009810967,4403633,0.0,1.0
2022-08-01,130.75,132.7,130.7,132.04,119.360924174494,4142099,0.0,1.0
2022-07-29,129.52,131.0,129.31,130.79,118.230954807498,5786815,0.0,1.0
2022-07-28,128.75,129.81,128.606,129.22,116.811713282552,3913680,0.0,1.0
2022-07-27,127.97,129.43,127.58,129.12,116.721315733192,4175625,0.0,1.0
2022-07-26,128.26,129.3,127.63,128.08,115.781181219852,3645313,0.0,1.0
2022-07-25,128.44,129.1257,127.9,128.54,116.197009946906,4702352,0.0,1.0
2022-07-22,127.03,128.32,125.71,128.25,115.934857053763,6467205,0.0,1.0
2022-07-21,128.75,128.81,125.13,127.15,114.940484010807,11975361,0.0,1.0
2022-07-20,130.7,130.72,128.06,129.18,116.775554262808,9882016,0.0,1.0
2022-07-19,131.58,132.56,127.72,130.88,118.312312601922,29690535,0.0,1.0
2022-07-18,140.15,140.31,137.7844,138.13,124.866134930497,8231694,0.0,1.0
2022-07-15,140.68,140.68,138.61,139.92,126.484251064035,4519320,0.0,1.0
2022-07-14,135.6,139.43,135.02,139.06,125.706832139542,5298351,0.0,1.0
2022-07-13,137.18,138.9,136.8,137.18,124.007358211581,4123213,0.0,1.0
2022-07-12,140.84,141.55,138.565,139.18,125.815309198774,3235571,0.0,1.0
2022-07-11,140.62,141.87,140.13,141.0,127.46054459712,3912773,0.0,1.0
2022-07-08,140.76,141.3203,139.82,140.47,126.981437585513,2820928,0.0,1.0
2022-07-07,138.91,141.325,138.83,140.83,127.306868763208,3897077,0.0,1.0
2022-07-06,138.0,139.14,137.13,138.08,124.820936155818,3237059,0.0,1.0
2022-07-05,139.97,139.97,135.27,137.62,124.405107428763,6274067,0.0,1.0
2022-07-01,141.0,141.67,139.26,141.12,127.569021656351,4012106,0.0,1.0
2022-06-30,139.58,142.46,139.28,141.19,127.632299940903,4878020,0.0,1.0
2022-06-29,142.74,143.5213,139.5,140.71,127.198391703977,4161491,0.0,1.0
2022-06-28,142.92,144.155,141.32,141.86,128.237963521613,4065202,0.0,1.0
2022-06-27,142.26,143.83,141.95,142.8,129.087700485593,3935968,0.0,1.0
2022-06-24,139.2,142.37,139.13,142.06,128.418758620332,11493012,0.0,1.0
2022-06-23,137.14,138.62,136.5,138.44,125.146367333512,4547925,0.0,1.0
2022-06-22,136.1,138.18,136.03,137.08,123.916960662221,3791635,0.0,1.0
2022-06-21,135.9,138.5,135.9,137.85,124.61302179229,4089272,0.0,1.0
2022-06-17,135.99,136.98,132.85,135.02,122.054771145412,12968509,0.0,1.0
2022-06-16,135.3,136.24,134.39,135.67,122.64235521625,5386396,0.0,1.0
2022-06-15,136.01,138.45,135.58,137.06,123.898881152349,4606887,0.0,1.0
2022-06-14,135.0,136.9501,134.86,135.72,122.68755399093,4607785,0.0,1.0
2022-06-13,133.97,137.57,133.76,135.11,122.136128939836,6486044,0.0,1.0
2022-06-10,137.8,137.8,135.25,136.19,123.11242247292,4661716,0.0,1.0
2022-06-09,140.15,141.04,137.93,137.96,124.712459096586,3592551,0.0,1.0
2022-06-08,142.07,142.8,140.15,140.83,127.306868763208,3005666,0.0,1.0
2022-06-07,142.6,142.98,140.96,142.78,129.069620975722,2887051,0.0,1.0
2022-06-06,142.98,144.73,142.0,142.88,129.160018525081,4767100,0.0,1.0
2022-06-03,140.26,142.5794,139.74,141.18,127.623260185967,4352213,0.0,1.0
2022-06-02,139.45,140.29,136.85,140.15,126.692165427563,3734812,0.0,1.0
2022-06-01,139.67,140.4699,138.52,139.43,126.041303072173,3796488,0.0,1.0
2022-05-31,138.2,139.83,136.81,138.84,125.507957530951,7978053,0.0,1.0
2022-05-27,137.39,139.7394,137.24,139.27,125.896666993197,4608215,0.0,1.0
2022-05-26,135.0,137.55,134.52,136.89,123.745205318438,3929338,0.0,1.0
2022-05-25,132.86,134.82,132.86,134.39,121.485266584446,3299303,0.0,1.0
2022-05-24,130.57,134.37,130.42,133.8,120.951921043224,4189723,0.0,1.0
2022-05-23,129.5,131.95,129.42,131.17,118.574465495065,3591511,0.0,1.0
2022-05-20,130.18,130.37,125.8,128.48,116.14277141729,6914458,0.0,1.0
2022-05-19,132.0,132.32,128.71,129.66,117.209462499734,5819664,0.0,1.0
2022-05-18,137.1,137.615,132.17,132.94,120.174502118731,6003015,0.0,1.0
2022-05-17,137.19,138.37,135.64,138.37,125.083089048961,4372909,0.0,1.0
2022-05-16,133.1,136.51,132.41,135.03,122.063810900348,4250395,0.0,1.0
2022-05-13,133.0,133.8,131.05,133.6,120.771125944505,4195218,0.0,1.0
2022-05-12,131.27,133.62,130.41,132.9,120.138343098987,5384809,0.0,1.0
2022-05-11,129.86,132.96,129.86,130.75,118.194795787755,5301131,0.0,1.0
2022-05-10,135.0,135.41,128.43,129.13,116.730355488128,8642398,0.0,1.0
2022-05-09,134.41,136.345,133.315,134.44,121.530465359126,7647933,1.65,1.0
2022-05-06,135.47,137.99,135.47,137.67,122.94142968617,7306396,0.0,1.0
2022-05-05,136.46,137.26,134.76,135.92,121.378652741659,5957434,0.0,1.0
2022-05-04,132.87,137.87,132.14,137.4,122.700315529017,5913705,0.0,1.0
2022-05-03,133.0,133.6,131.99,132.52,118.342400392324,3688574,0.0,1.0
2022-05-02,133.0,133.77,130.89,133.04,118.806768398693,4213477,0.0,1.0
2022-04-29,135.13,135.5545,132.0,132.21,118.065565619296,5078660,0.0,1.0
2022-04-28,136.85,136.99,134.81,135.74,121.217909970224,4477068,0.0,1.0
2022-04-27,135.78,137.12,134.63,135.06,120.610659500357,4369052,0.0,1.0
2022-04-26,139.0,139.87,136.17,136.19,121.619766898812,4887395,0.0,1.0
2022-04-25,137.59,139.65,135.19,139.1,124.218441703684,5748289,0.0,1.0
2022-04-22,139.7,140.4399,137.35,138.25,123.459378616351,6508599,0.0,1.0
2022-04-21,138.23,141.88,137.35,139.85,124.888203251332,9922349,0.0,1.0
2022-04-20,135.0,139.56,133.38,138.32,123.521889694131,17770306,0.0,1.0
2022-04-19,126.08,129.4,126.0,129.15,115.332938504895,7971361,0.0,1.0
2022-04-18,126.6,127.3899,125.53,126.17,112.671752622242,4884150,0.0,1.0
2022-04-14,128.93,130.58,126.38,126.56,113.020028627019,6384180,0.0,1.0
2022-04-13,125.64,126.67,124.91,126.14,112.644962160336,3064918,0.0,1.0
2022-04-12,126.42,127.34,125.5835,125.98,112.502079696838,2690998,0.0,1.0
2022-04-11,127.95,128.175,126.18,126.37,112.850355701615,3202545,0.0,1.0
2022-04-08,128.01,128.78,127.27,127.73,114.064856641349,3143309,0.0,1.0
2022-04-07,128.87,129.2499,126.73,128.55,114.797129266777,3538317,0.0,1.0
2022-04-06,127.78,129.515,127.25,129.39,115.547262200142,3958057,0.0,1.0
2022-04-05,129.85,131.23,128.66,128.89,115.10075450171,3102238,0.0,1.0
2022-04-04,130.26,130.45,128.93,130.27,116.333115749382,2811100,0.0,1.0
2022-04-01,129.66,130.27,128.06,130.15,116.225953901758,4012373,0.0,1.0
