,ALGT_Open,ALGT_High,ALGT_Low,ALGT_Close,ALGT_Adj Close,ALGT_Volume,ALGT_Dividend Amount,ALGT_Split Coefficient
2020-05-28,110.99,111.04,105.03,105.94,102.516214295385,410772,0.0,1.0
2020-05-27,108.71,116.3,101.47,109.56,106.01922256185,666261,0.0,1.0
2020-05-26,92.97,101.78,92.8,101.29,98.0164937321082,496081,0.0,1.0
2020-05-22,90.41,91.0,84.73,87.5,84.6721611369283,218161,0.0,1.0
2020-05-21,86.67,91.68,86.67,89.64,86.7430002778772,279777,0.0,1.0
2020-05-20,85.05,88.65,84.26,86.59,83.7915706611042,272187,0.0,1.0
2020-05-19,86.25,88.0,82.86,82.9,80.2208246657298,303874,0.0,1.0
2020-05-18,80.0,86.11,79.82,85.55,82.7851815458768,549134,0.0,1.0
2020-05-15,72.99,77.74,71.56,75.51,73.0696558565652,526362,0.0,1.0
2020-05-14,74.54,76.65,71.0,74.39,71.9858521940125,578392,0.0,1.0
2020-05-13,79.55,79.79,71.84,77.65,75.1404949975141,1112049,0.0,1.0
2020-05-12,73.95,75.64,72.89,73.2,70.8343108025503,484495,0.0,1.0
2020-05-11,73.9,76.35,71.32,73.8,71.4149199074892,581418,0.0,1.0
2020-05-08,68.48,76.15,68.09,75.41,72.9728876724087,356825,0.0,1.0
2020-05-07,66.45,67.52,64.75,66.23,64.089568366843,607041,0.0,1.0
2020-05-06,69.0,70.13,63.5,66.29,64.1476292773369,322294,0.0,1.0
2020-05-05,71.1,73.29,67.5,68.96,66.7313397943151,348121,0.0,1.0
2020-05-04,69.46,71.18,67.38,70.04,67.7764361832052,350219,0.0,1.0
2020-05-01,75.71,76.28,71.58,73.83,71.4439503627362,182488,0.0,1.0
2020-04-30,81.56,83.16,77.43,78.48,75.9436709260129,245682,0.0,1.0
2020-04-29,80.91,84.88,80.2,83.16,80.4724219445366,416011,0.0,1.0
2020-04-28,70.83,78.11,70.62,76.97,74.4824713452499,346028,0.0,1.0
2020-04-27,70.89,72.59,69.08,69.57,67.3216257176697,242615,0.0,1.0
2020-04-24,71.0,71.1,68.17,69.58,67.3313025360854,144208,0.0,1.0
2020-04-23,72.0,74.98,69.53,70.04,67.7764361832052,261030,0.0,1.0
2020-04-22,73.5,75.27,70.18,71.08,68.7828252984327,331280,0.0,1.0
2020-04-21,70.0,72.75,69.09,72.72,70.3698235185991,185668,0.0,1.0
2020-04-20,72.75,73.71,70.05,71.99,69.6634157742568,169886,0.0,1.0
2020-04-17,77.39,77.92,73.66,74.99,72.5664612989515,195661,0.0,1.0
2020-04-16,76.06,77.48,70.02,72.55,70.2053176055331,246903,0.0,1.0
2020-04-15,80.09,82.98,75.22,77.72,75.2082327264236,233242,0.0,1.0
2020-04-14,78.2,82.52,78.01,79.08,76.5242800309519,211376,0.0,1.0
2020-04-13,84.1,84.85,73.71,75.88,73.4276981379442,264455,0.0,1.0
2020-04-09,82.76,88.98,82.2,83.33,80.6369278576027,376934,0.0,1.0
2020-04-08,81.83,83.9,78.66,79.22,76.659755488771,277666,0.0,1.0
2020-04-07,80.55,88.16,80.0,81.63,78.9918687269424,374588,0.0,1.0
2020-04-06,73.9,77.28,70.2,74.86,72.440662659548,376331,0.0,1.0
2020-04-03,72.72,72.72,63.95,69.35,67.1087357125254,331011,0.0,1.0
2020-04-02,70.66,74.42,68.03,69.5,67.2538879887602,249232,0.0,1.0
2020-04-01,77.67,78.81,69.68,71.29,68.9860384851614,223505,0.0,1.0
2020-03-31,85.53,87.19,80.15,81.8,79.1563746400084,189112,0.0,1.0
2020-03-30,86.77,92.46,80.3,84.99,82.2432797146004,184352,0.0,1.0
2020-03-27,92.59,94.52,83.4,90.91,87.9719562166646,283829,0.0,1.0
2020-03-26,96.0,103.55,93.23,97.21,94.0683518185234,254102,0.0,1.0
2020-03-25,105.58,105.58,85.0,92.54,89.5492776184154,474185,0.0,1.0
2020-03-24,78.45,96.99,77.6,92.68,89.6847530762345,357991,0.0,1.0
2020-03-23,69.72,76.78,68.21,71.71,69.3924648586186,303127,0.0,1.0
2020-03-20,73.97,76.35,67.55,68.82,66.595864336496,335859,0.0,1.0
2020-03-19,73.13,81.49,60.06,72.5,70.1569335134549,341010,0.0,1.0
2020-03-18,93.83,99.6,67.47,74.2,71.8019926441152,554553,0.0,1.0
2020-03-17,89.96,104.97,83.99,103.53,100.184101057214,390538,0.0,1.0
2020-03-16,99.11,99.87,85.73,88.02,85.175355694542,451299,0.0,1.0
2020-03-13,108.8,113.43,102.07,113.31,109.648029467718,372743,0.0,1.0
2020-03-12,112.0,112.0,98.73,102.55,99.23577285248,747069,0.0,1.0
2020-03-11,122.88,123.25,118.0,119.97,116.09279053254,368622,0.0,1.0
2020-03-10,122.54,127.23,116.12,127.0,122.895593878742,498902,0.0,1.0
2020-03-09,115.85,120.22,115.0,118.4,114.573530041284,376648,0.0,1.0
2020-03-06,119.95,127.71,117.51,121.76,117.824941028942,282921,0.0,1.0
2020-03-05,131.78,132.27,122.73,123.5,119.508707433265,326544,0.0,1.0
2020-03-04,133.58,136.28,130.7,136.28,131.875681368464,410854,0.0,1.0
2020-03-03,139.16,141.95,130.18,131.93,127.666265357657,363404,0.0,1.0
2020-03-02,138.92,139.26,127.03,137.43,132.988515486264,524490,0.0,1.0
2020-02-28,126.23,136.2,126.23,135.54,131.159596805706,559274,0.7,1.0
2020-02-27,138.53,143.32,130.96,130.96,126.076488532555,395506,0.0,1.0
2020-02-26,149.2,151.69,144.41,144.73,139.333003858557,153847,0.0,1.0
2020-02-25,155.0,156.77,147.74,148.07,142.548454925285,256118,0.0,1.0
2020-02-24,157.52,159.68,151.24,154.72,148.950475761735,183021,0.0,1.0
2020-02-21,163.17,163.65,158.25,162.86,156.78693434951,305941,0.0,1.0
2020-02-20,164.75,165.61,163.13,163.63,157.528220972678,191256,0.0,1.0
2020-02-19,164.11,165.9,161.15,164.87,158.721981248948,204609,0.0,1.0
2020-02-18,164.81,166.24,162.45,165.53,159.357369783092,206759,0.0,1.0
2020-02-14,166.58,167.96,164.87,165.45,159.280352991075,74282,0.0,1.0
2020-02-13,165.28,168.0,164.42,167.1,160.868824326435,87346,0.0,1.0
2020-02-12,164.53,166.93,163.32,166.38,160.175673198278,116095,0.0,1.0
2020-02-11,160.54,164.23,160.54,164.02,157.903677833763,102922,0.0,1.0
2020-02-10,162.76,162.78,158.98,159.9,153.937313044865,193012,0.0,1.0
2020-02-07,167.05,167.05,162.36,162.58,156.517375577449,230067,0.0,1.0
2020-02-06,172.76,174.5,167.67,167.78,161.523467058583,115790,0.0,1.0
2020-02-05,172.75,174.24,170.31,171.74,165.335798263446,170497,0.0,1.0
2020-02-04,168.38,171.64,168.23,171.01,164.633020036287,141291,0.0,1.0
2020-02-03,167.08,169.8,164.77,165.74,159.559538862138,202694,0.0,1.0
2020-01-31,168.64,169.37,166.09,168.04,161.77377163264,224665,0.0,1.0
2020-01-30,167.0,172.87,164.335,169.73,163.400751364008,244101,0.0,1.0
2020-01-29,170.86,170.86,162.52,163.16,157.075747319575,321384,0.0,1.0
2020-01-28,167.7,171.99,167.7,170.76,164.392342561233,164467,0.0,1.0
2020-01-27,170.09,170.09,166.69,166.69,160.474113267345,260170,0.0,1.0
2020-01-24,175.33,176.9,170.09,173.0,166.548812737721,127704,0.0,1.0
2020-01-23,170.19,175.51,168.71,174.8,168.281690558114,210858,0.0,1.0
2020-01-22,171.37,173.7,170.5,170.55,164.190173482187,210493,0.0,1.0
2020-01-21,176.9,178.32,168.8,170.06,163.71844563108,185895,0.0,1.0
2020-01-17,178.35,178.55,176.18,177.79,171.160193159765,637063,0.0,1.0
2020-01-16,176.94,180.2,176.94,177.6,170.977278278724,99556,0.0,1.0
2020-01-15,173.83,177.32,173.3,176.03,169.465823735382,115771,0.0,1.0
2020-01-14,175.22,179.89,174.09,174.1,167.607793627961,129267,0.0,1.0
2020-01-13,174.7,175.91,173.15,174.7,168.185419568092,100480,0.0,1.0
2020-01-10,175.67,175.67,173.11,174.67,168.156538271085,77797,0.0,1.0
2020-01-09,174.65,177.39,174.65,175.14,168.609011924188,128387,0.0,1.0
2020-01-08,170.9,174.79,170.9,173.74,167.261218063882,91628,0.0,1.0
2020-01-07,171.22,171.88,170.22,171.1,164.719663927307,62307,0.0,1.0
2020-01-06,172.62,172.62,170.24,171.0,164.623392937285,149650,0.0,1.0
2020-01-03,173.96,174.34,171.03,173.53,167.059048984837,123251,0.0,1.0
2020-01-02,175.14,176.96,174.42,176.05,169.485077933386,101155,0.0,1.0
2019-12-31,175.14,175.82,173.77,174.04,167.550031033948,83020,0.0,1.0
2019-12-30,177.44,178.58,174.89,175.32,168.782299706227,146800,0.0,1.0
2019-12-27,179.15,179.32,176.08,177.37,170.755855001674,60779,0.0,1.0
2019-12-26,180.32,181.17,178.65,178.93,172.257682446014,60488,0.0,1.0
2019-12-24,180.5,180.71,178.25,180.15,173.43218852428,37986,0.0,1.0
2019-12-23,180.0,183.26,179.47,180.06,173.34554463326,88664,0.0,1.0
2019-12-20,179.01,180.44,178.0,179.47,172.777545792132,195984,0.0,1.0
2019-12-19,175.99,178.77,175.09,178.31,171.660802307879,107691,0.0,1.0
2019-12-18,178.56,179.16,175.96,176.18,169.610230220414,90953,0.0,1.0
2019-12-17,175.71,179.06,175.71,178.26,171.612666812868,156192,0.0,1.0
2019-12-16,175.49,178.47,174.71,175.15,168.61863902319,194592,0.0,1.0
2019-12-13,171.91,174.57,170.49,174.13,167.636674924967,150972,0.0,1.0
2019-12-12,171.18,174.37,171.03,171.71,165.30691696644,106342,0.0,1.0
2019-12-11,172.28,173.27,171.16,171.36,164.969968501363,135940,0.0,1.0
2019-12-10,171.71,174.03,169.69,172.19,165.769017718544,175628,0.0,1.0
2019-12-09,170.71,172.27,163.64,171.78,165.374306659455,155030,0.0,1.0
2019-12-06,170.4,171.66,169.32,171.19,164.806307818326,120809,0.0,1.0
2019-12-05,168.47,169.77,168.08,169.54,163.217836482967,94459,0.0,1.0
2019-12-04,170.22,170.96,168.05,168.52,162.235872384744,99422,0.0,1.0
2019-12-03,167.98,169.22,166.65,168.82,162.52468535481,141682,0.0,1.0
2019-12-02,169.05,171.1,166.3,169.52,163.198582284962,170727,0.0,1.0
2019-11-29,171.85,172.72,169.33,169.73,163.400751364008,60244,0.0,1.0
2019-11-27,170.54,172.78,169.32,172.15,165.730509322536,132428,0.0,1.0
2019-11-26,169.91,170.0,168.48,169.65,163.323734571991,343718,0.0,1.0
2019-11-25,170.0,171.76,168.87,169.42,163.10231129494,131969,0.0,1.0
2019-11-22,167.99,170.52,167.41,169.22,162.909769314897,112499,0.0,1.0
2019-11-21,168.73,169.18,166.91,167.29,161.051739207476,120759,0.7,1.0
2019-11-20,170.07,172.0,168.24,168.89,161.914567740643,91736,0.0,1.0
2019-11-19,171.38,172.65,169.56,171.21,164.138747959474,65350,0.0,1.0
2019-11-18,170.22,171.28,169.48,170.06,163.03624483376,124853,0.0,1.0
2019-11-15,171.1,172.5,169.88,170.3,163.266332442605,132352,0.0,1.0
2019-11-14,172.72,172.72,168.55,170.08,163.055418801164,109821,0.0,1.0
2019-11-13,170.01,174.92,170.01,172.08,164.972815541535,476861,0.0,1.0
2019-11-12,170.84,171.13,167.95,168.21,161.262652848917,100323,0.0,1.0
2019-11-11,167.39,171.19,166.96,170.05,163.026657850058,198667,0.0,1.0
2019-11-08,168.08,168.9,165.77,168.32,161.368109669637,95894,0.0,1.0
2019-11-07,168.5,170.24,167.77,168.12,161.1763699956,114356,0.0,1.0
2019-11-06,167.11,168.49,165.97,168.16,161.214717930408,101416,0.0,1.0
2019-11-05,167.81,170.0,166.93,167.17,160.265606543924,138114,0.0,1.0
2019-11-04,168.39,169.14,166.93,167.88,160.946282386756,139094,0.0,1.0
2019-11-01,167.5,169.9,167.31,167.77,160.840825566035,92621,0.0,1.0
2019-10-31,167.53,169.32,166.11,167.33,160.418998283154,172736,0.0,1.0
2019-10-30,166.97,167.91,165.06,167.58,160.6586728757,206943,0.0,1.0
2019-10-29,171.36,173.0,167.56,167.72,160.792890647526,131990,0.0,1.0
2019-10-28,167.27,172.2,167.22,170.75,163.697746709188,296400,0.0,1.0
2019-10-25,165.0,168.28,158.12,166.18,159.31649515744,668053,0.0,1.0
2019-10-24,153.49,157.19,153.34,154.38,148.00385438925,390650,0.0,1.0
2019-10-23,152.76,153.68,152.02,152.71,146.40282811104,74784,0.0,1.0
2019-10-22,153.06,154.22,151.92,153.03,146.7096115895,89404,0.0,1.0
2019-10-21,153.34,154.67,152.76,152.95,146.632915719885,98287,0.0,1.0
2019-10-18,151.77,153.78,151.77,152.0,145.722152268209,105179,0.0,1.0
2019-10-17,151.51,153.35,151.5,152.42,146.124805583686,107692,0.0,1.0
2019-10-16,151.59,152.57,150.56,151.11,144.868910718743,108773,0.0,1.0
2019-10-15,149.85,152.63,149.1,151.35,145.098998327588,143237,0.0,1.0
2019-10-14,149.81,152.14,149.2,149.92,143.728059658223,56663,0.0,1.0
2019-10-11,150.93,152.68,149.78,150.02,143.823929495241,113451,0.0,1.0
2019-10-10,148.21,150.6,147.46,149.33,143.162427619813,153324,0.0,1.0
2019-10-09,148.94,151.62,148.01,148.58,142.443403842174,128670,0.0,1.0
2019-10-08,148.17,150.41,147.78,147.78,141.676445146025,119900,0.0,1.0
2019-10-07,147.54,150.98,147.32,148.72,142.577621614,101586,0.0,1.0
2019-10-04,146.86,149.15,143.61,147.61,141.513466423094,75482,0.0,1.0
2019-10-03,148.99,148.99,144.83,146.8,140.736920743244,147089,0.0,1.0
2019-10-02,149.76,150.21,146.27,149.21,143.047383815391,174364,0.0,1.0
2019-10-01,150.42,153.6,149.43,150.03,143.833516478943,123869,0.0,1.0
2019-09-30,150.16,150.57,148.55,149.66,143.478798081974,226419,0.0,1.0
2019-09-27,150.47,152.13,148.55,149.02,142.865231125056,127184,0.0,1.0
2019-09-26,148.99,149.9,147.04,149.48,143.306232375341,311374,0.0,1.0
2019-09-25,149.68,150.49,147.52,148.5,142.366707972559,119259,0.0,1.0
2019-09-24,150.82,151.84,147.43,149.38,143.210362538322,358957,0.0,1.0
2019-09-23,150.02,151.2,148.83,150.09,143.891038381154,91120,0.0,1.0
2019-09-20,151.82,152.47,150.1,150.28,144.073191071489,151690,0.0,1.0
2019-09-19,151.62,153.54,150.94,151.43,145.175694197203,136348,0.7,1.0
2019-09-18,151.36,152.32,150.28,152.22,145.261580034827,131079,0.0,1.0
2019-09-17,150.36,152.47,149.76,151.52,144.593579075529,110714,0.0,1.0
2019-09-16,149.51,151.14,148.51,150.68,143.791977924371,139694,0.0,1.0
2019-09-13,152.98,154.17,149.67,150.88,143.982835341313,142106,0.0,1.0
2019-09-12,151.43,153.3,150.86,151.73,144.793979363318,141084,0.0,1.0
2019-09-11,147.19,151.87,146.88,151.21,144.297750079268,214893,0.0,1.0
2019-09-10,149.38,149.38,146.11,147.2,140.471058869574,175579,0.0,1.0
2019-09-09,147.75,150.34,147.25,148.95,142.141061267819,496791,0.0,1.0
2019-09-06,144.78,149.54,144.78,147.45,140.709630640752,144760,0.0,1.0
2019-09-05,144.86,149.0,144.5,147.43,140.690544899057,237674,0.0,1.0
2019-09-04,142.47,144.27,141.35,143.27,136.720710626656,205518,0.0,1.0
2019-09-03,141.97,142.97,139.99,141.56,135.088879711799,211140,0.0,1.0
2019-08-30,142.04,143.42,141.1,141.99,135.499223158225,137894,0.0,1.0
2019-08-29,140.88,141.59,139.14,141.5,135.031622486717,191882,0.0,1.0
2019-08-28,138.46,141.75,136.87,139.74,133.352077217624,398776,0.0,1.0
2019-08-27,141.5,142.53,138.3,138.82,132.474133099689,113987,0.0,1.0
2019-08-26,141.43,141.45,139.47,140.42,134.000992435228,293581,0.0,1.0
2019-08-23,142.02,144.7,140.53,140.7,134.268192818947,175873,0.0,1.0
2019-08-22,143.59,144.51,141.66,142.12,135.623280479238,348476,0.0,1.0
2019-08-21,142.69,144.47,141.64,143.31,136.758882110045,106853,0.0,1.0
2019-08-20,141.42,142.3,140.49,141.48,135.012536745022,412020,0.0,1.0
2019-08-19,144.35,144.96,141.9,142.04,135.546937512461,148098,0.0,1.0
2019-08-16,141.82,144.41,141.82,142.81,136.281738567689,307696,0.0,1.0
2019-08-15,142.62,142.62,140.51,140.89,134.449507365042,150555,0.0,1.0
2019-08-14,141.22,142.81,140.57,142.0,135.508766029072,340216,0.0,1.0
2019-08-13,143.88,145.29,142.51,142.65,136.129052634135,112748,0.0,1.0
2019-08-12,145.29,145.29,142.23,144.1,137.512768906967,272050,0.0,1.0
2019-08-09,146.9,148.67,144.65,146.15,139.469057430626,115290,0.0,1.0
2019-08-08,147.98,149.38,147.41,148.74,141.94066098003,263894,0.0,1.0
2019-08-07,145.41,148.5,143.63,147.06,140.337458677714,131198,0.0,1.0
2019-08-06,147.86,148.52,144.9,146.8,140.089344035689,258509,0.0,1.0
2019-08-05,145.31,146.28,142.88,145.71,139.049171113353,180532,0.0,1.0
2019-08-02,147.14,149.48,146.16,147.65,140.900488057694,159660,0.0,1.0
2019-08-01,149.74,151.87,147.76,148.13,141.358545858356,172409,0.0,1.0
2019-07-31,151.62,152.78,149.46,149.85,142.99991964406,272027,0.0,1.0
2019-07-30,151.12,152.78,150.57,151.26,144.345464433504,123396,0.0,1.0
2019-07-29,152.31,153.75,151.22,152.16,145.204322809744,192608,0.0,1.0
2019-07-26,151.96,154.37,151.96,152.63,145.652837739559,264758,0.0,1.0
2019-07-25,152.0,157.5,147.13,152.01,145.061179747037,515366,0.0,1.0
2019-07-24,147.42,150.74,147.42,148.77,141.969289592571,337839,0.0,1.0
2019-07-23,146.58,148.69,146.1,147.66,140.910030928541,162932,0.0,1.0
2019-07-22,144.82,146.84,144.16,145.36,138.715170633704,217483,0.0,1.0
2019-07-19,146.68,149.55,143.81,143.89,137.312368619178,180785,0.0,1.0
2019-07-18,147.69,148.53,146.36,147.34,140.604659061433,181364,0.0,1.0
2019-07-17,149.01,149.01,146.83,147.85,141.091345474636,120862,0.0,1.0
2019-07-16,148.51,152.0,148.48,148.55,141.759346433935,163998,0.0,1.0
2019-07-15,148.82,149.65,147.19,148.23,141.453974566827,136789,0.0,1.0
2019-07-12,144.89,149.64,144.6,148.67,141.8738608841,130119,0.0,1.0
2019-07-11,146.29,146.36,143.94,144.5,137.894483740852,66081,0.0,1.0
2019-07-10,145.52,145.9,143.44,145.6,138.944199534035,93691,0.0,1.0
2019-07-09,146.26,146.61,142.69,144.1,137.512768906967,103415,0.0,1.0
2019-07-08,144.89,146.31,144.22,146.3,139.612200493333,107971,0.0,1.0
2019-07-05,142.74,145.93,141.5,144.73,138.113969770336,91078,0.0,1.0
2019-07-03,141.64,144.6,141.64,143.18,136.634824789032,71917,0.0,1.0
2019-07-02,143.41,143.67,140.29,141.43,134.964822390787,145802,0.0,1.0
2019-07-01,145.1,145.24,142.96,143.08,136.539396080561,109768,0.0,1.0
2019-06-28,141.0,145.15,140.27,143.5,136.94019665614,164907,0.0,1.0
2019-06-27,138.01,141.0,137.62,140.29,133.876935114215,135676,0.0,1.0
2019-06-26,134.99,137.83,133.81,137.4,131.119045439398,126284,0.0,1.0
2019-06-25,135.33,136.61,133.82,134.51,128.361155764581,153350,0.0,1.0
2019-06-24,135.24,136.22,133.62,134.83,128.666527631689,88810,0.0,1.0
2019-06-21,138.06,138.36,134.86,135.11,128.933728015408,177968,0.0,1.0
2019-06-20,143.41,144.0,139.11,139.51,133.13259118814,99274,0.0,1.0
2019-06-19,142.42,142.91,140.22,142.69,136.167224117524,71016,0.0,1.0
2019-06-18,142.46,145.07,141.98,142.39,135.88093799211,253157,0.0,1.0
2019-06-17,141.84,143.45,140.56,141.6,135.127051195188,131657,0.0,1.0
2019-06-14,145.8,147.29,141.21,141.99,135.499223158225,95924,0.0,1.0
2019-06-13,143.69,148.69,143.46,145.97,139.297285755378,168548,0.7,1.0
2019-06-12,142.69,144.5,141.02,143.89,136.657029026668,93661,0.0,1.0
2019-06-11,143.26,144.9,141.57,142.66,135.488857884109,91992,0.0,1.0
2019-06-10,142.76,144.87,141.76,142.39,135.232430072328,113524,0.0,1.0
2019-06-07,142.78,144.91,141.72,142.35,135.194440766879,73948,0.0,1.0
2019-06-06,144.07,144.07,140.32,142.36,135.203938093241,102844,0.0,1.0
2019-06-05,143.39,145.3,142.54,144.1,136.856472880276,84875,0.0,1.0
2019-06-04,140.24,144.3213,140.24,142.93,135.74528569589,74697,0.0,1.0
2019-06-03,139.68,142.43,137.55,139.04,132.050825740968,169794,0.0,1.0
2019-05-31,141.14,143.57,139.78,140.11,133.067039661731,78588,0.0,1.0
2019-05-30,142.98,144.41,141.16,142.42,135.260922051415,99416,0.0,1.0
2019-05-29,142.57,143.33,140.28,142.96,135.773777674977,223247,0.0,1.0
2019-05-28,141.96,143.39,141.74,142.44,135.279916704139,59323,0.0,1.0
2019-05-24,143.71,143.71,140.73,141.96,134.82404503875,55857,0.0,1.0
2019-05-23,142.05,143.53,138.94,142.71,135.53634451592,67900,0.0,1.0
2019-05-22,145.5,145.52,142.77,143.0,135.811766980426,117326,0.0,1.0
2019-05-21,142.77,146.63,141.71,146.28,138.92689002725,132906,0.0,1.0
2019-05-20,142.01,144.92,139.85,141.96,134.82404503875,187823,0.0,1.0
2019-05-17,143.44,145.13,142.62,143.55,136.334119930351,151578,0.0,1.0
2019-05-16,144.34,145.87,142.52,144.26,137.008430102072,182688,0.0,1.0
2019-05-15,143.48,145.44,139.49,144.51,137.245863261128,172142,0.0,1.0
2019-05-14,140.74,145.38,139.21,144.5,137.236365934766,222445,0.0,1.0
2019-05-13,140.63,141.57,137.59,140.16,133.114526293542,213016,0.0,1.0
2019-05-10,141.73,143.8,139.29,143.28,136.07769211857,112053,0.0,1.0
2019-05-09,141.01,142.36,139.57,142.36,135.203938093241,110810,0.0,1.0
2019-05-08,144.23,145.55,141.19,142.13,134.985499586909,118476,0.0,1.0
2019-05-07,145.86,146.07,142.65,144.67,137.397820482925,91966,0.0,1.0
2019-05-06,145.23,147.5,142.69,147.09,139.696173462593,85984,0.0,1.0
2019-05-03,147.0,148.8,146.83,147.26,139.857628010752,159634,0.0,1.0
2019-05-02,145.76,147.8,145.71,146.53,139.164323186307,82714,0.0,1.0
2019-05-01,147.18,147.67,145.14,145.56,138.243082529167,186848,0.0,1.0
2019-04-30,144.19,147.2,143.25,146.88,139.496729608986,190348,0.0,1.0
2019-04-29,140.69,144.91,139.66,144.18,136.932451491174,243160,0.0,1.0
2019-04-26,140.1,143.1298,140.1,140.97,133.883809728886,181854,0.0,1.0
2019-04-25,134.45,143.89,133.45,139.98,132.943574419021,391448,0.0,1.0
2019-04-24,131.92,134.15,130.53,133.13,126.437905860868,213327,0.0,1.0
2019-04-23,130.28,133.3,129.9,132.13,125.488173224641,133352,0.0,1.0
2019-04-22,130.39,131.28,128.64,130.35,123.797649132158,129268,0.0,1.0
2019-04-18,132.92,133.82,130.45,131.15,124.557435241139,104198,0.0,1.0
2019-04-17,135.27,136.75,133.31,133.65,126.931766831706,123077,0.0,1.0
2019-04-16,133.6,135.72,132.7,134.51,127.748536898861,148910,0.0,1.0
2019-04-15,134.39,135.35,132.16,132.93,126.247959333623,174362,0.0,1.0
2019-04-12,136.97,138.74,133.74,134.17,127.425627802544,216755,0.0,1.0
2019-04-11,136.97,139.15,136.11,136.39,129.534034254967,149484,0.0,1.0
2019-04-10,134.89,137.2,133.9,136.75,129.875938004009,98254,0.0,1.0
2019-04-09,137.23,137.36,133.51,133.87,127.140708011676,168229,0.0,1.0
2019-04-08,135.88,138.23,130.51,137.92,130.987125188394,216531,0.0,1.0
2019-04-05,135.4,137.5,135.2,136.99,130.103873836703,181903,0.0,1.0
2019-04-04,134.31,136.02,132.83,135.95,129.116151895027,91128,0.0,1.0
2019-04-03,133.76,136.33,131.75,134.3,127.549093045253,148584,0.0,1.0
2019-04-02,130.29,134.08,129.9,133.28,126.580365756302,228194,0.0,1.0
2019-04-01,130.18,132.7,129.64,129.89,123.360772119493,204878,0.0,1.0
2019-03-29,127.07,129.7,127.07,129.47,122.961884412278,186120,0.0,1.0
2019-03-28,126.6,128.58,125.29,126.78,120.407103620828,89350,0.0,1.0
2019-03-27,123.9,128.49,123.25,126.38,120.027210566337,175978,0.0,1.0
2019-03-26,123.91,125.77,122.53,124.01,117.77634421848,161134,0.0,1.0
2019-03-25,122.0,123.43,120.91,121.97,115.838889640577,92157,0.0,1.0
2019-03-22,126.33,126.42,121.51,122.15,116.009841515098,158689,0.0,1.0
2019-03-21,125.35,128.08,124.43,127.07,120.682526085334,111792,0.0,1.0
2019-03-20,126.11,127.31,123.66,125.65,119.333905741892,143835,0.0,1.0
2019-03-19,126.45,128.89,125.54,126.25,119.903745323628,101409,0.0,1.0
2019-03-18,126.05,126.97,124.32,126.11,119.770782754556,214567,0.0,1.0
2019-03-15,127.49,128.98,125.48,125.89,119.561841574586,233403,0.0,1.0
