,GD_Open,GD_High,GD_Low,GD_Close,GD_Adj Close,GD_Volume,GD_Dividend Amount,GD_Split Coefficient
2020-11-25,153.85,153.85,151.545,152.04,138.794759270551,845003,0.0,1.0
2020-11-24,152.64,153.735,151.22,153.67,140.282758860205,1632359,0.0,1.0
2020-11-23,148.99,150.76,148.86,150.02,136.950735239201,1420140,0.0,1.0
2020-11-20,150.0,150.3281,147.5,148.36,135.435349154032,1358866,0.0,1.0
2020-11-19,152.5,153.203,149.29,149.99,136.923348743686,1413303,0.0,1.0
2020-11-18,152.43,155.22,151.84,153.5,140.127568718953,1536315,0.0,1.0
2020-11-17,151.68,153.29,150.92,151.47,138.274415855764,1241745,0.0,1.0
2020-11-16,153.83,154.09,151.755,152.93,139.607225304166,1605494,0.0,1.0
2020-11-13,148.75,151.375,148.01,151.15,137.982293236937,1217482,0.0,1.0
2020-11-12,148.56,149.52,146.695,147.5,134.650269615932,1298550,0.0,1.0
2020-11-11,151.09,151.09,148.17,150.29,137.197213698837,1794644,0.0,1.0
2020-11-10,148.8,152.03,148.15,151.31,138.128354546351,1994811,0.0,1.0
2020-11-09,147.18,150.39,144.77,147.13,134.312502837913,2276591,0.0,1.0
2020-11-06,139.55,140.14,138.1386,139.32,127.182885172147,999111,0.0,1.0
2020-11-05,139.53,141.13,138.0,139.15,127.027695030895,1158394,0.0,1.0
2020-11-04,138.98,143.33,137.2394,139.09,126.972922039864,1855862,0.0,1.0
2020-11-03,137.75,139.59,136.97,138.2,126.16045600625,1928535,0.0,1.0
2020-11-02,133.37,136.53,132.565,136.09,124.234272488354,1417423,0.0,1.0
2020-10-30,130.56,132.72,129.17,131.33,119.888948533291,2349974,0.0,1.0
2020-10-29,131.82,133.4799,130.12,131.32,119.879819701452,1454918,0.0,1.0
2020-10-28,134.84,137.66,132.17,132.43,120.893120035511,1866907,0.0,1.0
2020-10-27,137.95,138.11,134.87,134.87,123.120555004073,1998231,0.0,1.0
2020-10-26,139.26,139.61,136.43,138.51,126.443449793239,1646182,0.0,1.0
2020-10-23,140.4,141.19,139.41,140.7,128.442663965842,993144,0.0,1.0
2020-10-22,136.58,139.67,136.36,139.42,127.274173490531,1282498,0.0,1.0
2020-10-21,137.84,138.71,136.5,136.61,124.708971743949,1007185,0.0,1.0
2020-10-20,140.25,140.57,137.77,138.46,126.397805634047,889637,0.0,1.0
2020-10-19,142.25,142.7716,138.195,138.68,126.598639934491,1500418,0.0,1.0
2020-10-16,141.62,142.4999,140.25,142.24,129.848504068951,2653296,0.0,1.0
2020-10-15,141.7,142.0,140.18,140.81,128.543081116064,1336286,0.0,1.0
2020-10-14,142.8,145.4,142.7,142.89,130.441878138444,1350798,0.0,1.0
2020-10-13,144.6,144.98,141.66,143.24,130.761387252787,1235792,0.0,1.0
2020-10-12,144.8,146.76,143.8401,144.73,132.121583196704,1611701,0.0,1.0
2020-10-09,146.11,146.11,143.53,143.66,131.144798189999,1974272,0.0,1.0
2020-10-08,145.0,145.66,143.6,145.04,132.404576983694,854632,1.1,1.0
2020-10-07,143.67,145.65,143.53,144.87,131.25394188879,1204461,0.0,1.0
2020-10-06,144.08,146.97,142.03,142.31,128.934551461266,1347473,0.0,1.0
2020-10-05,141.98,143.35,141.11,142.73,129.315076453282,936260,0.0,1.0
2020-10-02,133.72,140.9411,133.6,140.49,127.285609829199,1325290,0.0,1.0
2020-10-01,138.89,140.08,136.8,138.22,125.228962848543,887359,0.0,1.0
2020-09-30,139.16,140.14,137.07,138.43,125.419225344551,1208740,0.0,1.0
2020-09-29,140.43,140.58,137.89,138.55,125.527946770841,1074429,0.0,1.0
2020-09-28,139.7,142.395,139.7,140.92,127.675194940072,721483,0.0,1.0
2020-09-25,135.84,138.77,135.56,138.21,125.219902729686,883224,0.0,1.0
2020-09-24,136.12,138.45,135.16,136.9,124.033027159352,929370,0.0,1.0
2020-09-23,140.07,141.8201,136.19,136.51,123.679682523909,1033661,0.0,1.0
2020-09-22,138.36,140.2515,137.355,139.45,126.343357468018,935623,0.0,1.0
2020-09-21,141.35,141.49,137.43,138.33,125.328624155976,1373662,0.0,1.0
2020-09-18,143.01,145.63,142.73,142.99,129.550639543577,1836530,0.0,1.0
2020-09-17,140.65,144.91,139.51,144.59,131.000258560779,1532792,0.0,1.0
2020-09-16,145.25,148.55,144.3,146.78,132.984424590574,1069684,0.0,1.0
2020-09-15,147.32,148.11,144.98,145.14,131.498565097942,831020,0.0,1.0
2020-09-14,146.46,148.52,145.75,147.47,133.609572791743,763818,0.0,1.0
2020-09-11,144.1,146.2,142.62,145.36,131.697887712808,1131554,0.0,1.0
2020-09-10,146.6,147.7531,142.41,142.58,129.179174670419,1395988,0.0,1.0
2020-09-09,147.28,147.79,145.15,146.17,132.431757340266,1289800,0.0,1.0
2020-09-08,149.78,150.55,146.6,146.96,133.14750673001,1588167,0.0,1.0
2020-09-04,153.5,154.376,149.79,151.7,137.442003068471,1121699,0.0,1.0
2020-09-03,155.0,156.56,150.61,151.94,137.659445921051,1338514,0.0,1.0
2020-09-02,150.06,154.5,149.92,153.92,139.453349454839,1259079,0.0,1.0
2020-09-01,147.8,150.3165,147.36,150.19,136.073925120986,954272,0.0,1.0
2020-08-31,152.07,152.4,148.95,149.35,135.312875136955,1176679,0.0,1.0
2020-08-28,152.84,152.99,150.734,152.27,137.958429843349,670595,0.0,1.0
2020-08-27,150.61,153.53,150.4,152.44,138.112451863927,1147616,0.0,1.0
2020-08-26,150.92,151.49,149.42,150.47,136.327608448997,806588,0.0,1.0
2020-08-25,154.3,154.73,150.865,151.47,137.233620334748,741532,0.0,1.0
2020-08-24,150.49,153.39,149.75,153.3,138.891622085673,1002331,0.0,1.0
2020-08-21,150.0,151.35,149.03,149.81,135.729640604401,1518919,0.0,1.0
2020-08-20,151.25,151.95,150.49,150.94,136.7534340353,801528,0.0,1.0
2020-08-19,152.96,154.5613,152.09,152.49,138.157752458214,701970,0.0,1.0
2020-08-18,153.28,154.1,152.72,153.03,138.64699887652,617492,0.0,1.0
2020-08-17,156.52,156.79,153.35,153.72,139.272147077688,1080798,0.0,1.0
2020-08-14,154.11,157.655,153.65,156.46,141.754619644647,719343,0.0,1.0
2020-08-13,154.32,156.5,153.74,154.95,140.386541697163,1053801,0.0,1.0
2020-08-12,160.37,160.68,154.69,156.41,141.709319050359,1312038,0.0,1.0
2020-08-11,159.48,160.84,157.95,158.85,143.919988051593,1793441,0.0,1.0
2020-08-10,153.52,156.77,153.43,156.56,141.845220833222,1144639,0.0,1.0
2020-08-07,149.11,152.98,148.51,152.97,138.592638163375,1851928,0.0,1.0
2020-08-06,148.99,149.65,148.33,149.14,135.122612640948,867280,0.0,1.0
2020-08-05,148.7,149.89,148.08,149.19,135.167913235235,1152691,0.0,1.0
2020-08-04,148.12,149.04,146.75,147.24,133.40119005802,2103886,0.0,1.0
2020-08-03,145.66,148.3664,144.32,147.72,133.836075763181,1387850,0.0,1.0
2020-07-31,148.225,148.225,144.76,146.74,132.948184115144,1659624,0.0,1.0
2020-07-30,147.02,149.685,146.8,148.86,134.868929312937,1408789,0.0,1.0
2020-07-29,147.23,149.65,144.58,149.44,135.394416206673,1918506,0.0,1.0
2020-07-28,147.5,150.65,147.0982,148.57,134.606185866069,1000796,0.0,1.0
2020-07-27,149.47,149.507,147.51,147.98,134.071638853476,694986,0.0,1.0
2020-07-24,151.62,153.26,149.52,150.15,136.037684645556,787717,0.0,1.0
2020-07-23,152.2,152.92,150.11,151.01,136.816854867302,963256,0.0,1.0
2020-07-22,146.92,151.58,146.617,151.53,137.287981047893,1253552,0.0,1.0
2020-07-21,146.66,149.76,146.3,147.81,133.917616832898,880999,0.0,1.0
2020-07-20,147.85,148.47,145.35,145.45,131.779428782525,1009792,0.0,1.0
2020-07-17,149.4,149.64,148.03,148.91,134.914229907225,827074,0.0,1.0
2020-07-16,145.52,149.59,144.56,148.51,134.551825152924,1647373,0.0,1.0
2020-07-15,146.85,146.85,145.21,145.79,132.087472823681,1999867,0.0,1.0
2020-07-14,142.25,143.93,141.11,143.36,129.885863941305,960146,0.0,1.0
2020-07-13,142.92,144.43,141.35,142.82,129.396617522999,1292410,0.0,1.0
2020-07-10,138.2,142.06,138.2,141.97,128.626507420111,948904,0.0,1.0
2020-07-09,142.98,143.89,137.82,138.02,125.047760471393,1301440,0.0,1.0
2020-07-08,145.52,145.81,143.06,143.9,130.375110359611,1176264,0.0,1.0
2020-07-07,148.0,149.2,145.01,145.18,131.534805573372,1511689,0.0,1.0
2020-07-06,149.51,149.66,147.02,148.47,134.515584677494,931345,0.0,1.0
2020-07-02,149.64,150.86,147.06,147.3,133.455550771165,761214,0.0,1.0
2020-07-01,149.0,150.61,146.91,147.14,133.310588869445,873955,1.1,1.0
2020-06-30,148.13,150.21,147.7,149.46,134.407721346649,1330282,0.0,1.0
2020-06-29,148.22,149.39,147.06,149.34,134.29980667676,1032709,0.0,1.0
2020-06-26,146.48,147.32,144.52,146.05,131.341146143972,2073069,0.0,1.0
2020-06-25,145.0,147.09,143.68,146.96,132.159499057297,1589541,0.0,1.0
2020-06-24,151.0,151.0,145.9,146.45,131.700861710269,1810349,0.0,1.0
2020-06-23,154.1,155.33,152.49,152.75,137.366381879437,1057424,0.0,1.0
2020-06-22,155.73,156.63,153.2,153.8,138.310635240965,1632832,0.0,1.0
2020-06-19,161.79,161.79,156.52,157.62,141.745918899095,3180161,0.0,1.0
2020-06-18,156.0,160.56,155.37,159.06,143.040894937763,1589040,0.0,1.0
2020-06-17,156.57,158.85,156.25,157.05,141.233324217123,1273638,0.0,1.0
2020-06-16,158.69,159.48,154.15,155.99,140.280077966438,1695760,0.0,1.0
2020-06-15,145.11,154.48,144.52,153.09,137.672140110789,1338687,0.0,1.0
2020-06-12,153.33,153.68,147.4,149.2,134.173906228556,1859512,0.0,1.0
2020-06-11,151.67,153.66,148.11,148.55,133.589368433325,1864479,0.0,1.0
2020-06-10,162.81,162.81,157.97,158.05,142.132613132864,1184865,0.0,1.0
2020-06-09,165.0,165.75,162.0,163.48,147.015751945338,1389367,0.0,1.0
2020-06-08,164.15,168.33,164.02,167.78,150.882694283024,1770830,0.0,1.0
2020-06-05,164.37,165.14,160.92,162.22,145.882647911504,1968973,0.0,1.0
2020-06-04,155.22,157.44,153.87,157.09,141.269295773753,1387746,0.0,1.0
2020-06-03,151.39,155.72,151.06,155.23,139.596618390475,1284055,0.0,1.0
2020-06-02,148.33,149.97,147.37,149.32,134.281820898445,1225643,0.0,1.0
2020-06-01,146.75,148.8,146.48,147.27,132.438278621176,957019,0.0,1.0
2020-05-29,147.24,147.83,143.8,146.83,132.04259149825,1611025,0.0,1.0
2020-05-28,152.17,152.45,148.03,148.49,133.53541109838,1429428,0.0,1.0
2020-05-27,149.23,150.57,147.51,150.45,135.298017373233,1901189,0.0,1.0
2020-05-26,143.08,146.05,142.56,144.65,130.082141661935,1617638,0.0,1.0
2020-05-22,139.3,139.3,136.6,138.57,124.61446505423,884108,0.0,1.0
2020-05-21,137.2,139.1,136.4,138.67,124.704393945804,1271396,0.0,1.0
2020-05-20,137.85,138.42,136.55,136.99,123.193588567359,1336257,0.0,1.0
2020-05-19,140.12,140.53,136.06,136.19,122.474157434766,1415710,0.0,1.0
2020-05-18,136.23,140.45,134.99,139.48,125.432817967554,1719628,0.0,1.0
2020-05-15,131.32,134.03,130.2,130.92,117.734904848811,2975644,0.0,1.0
2020-05-14,130.0,134.31,129.11,132.91,119.524489791136,2547592,0.0,1.0
2020-05-13,131.54,132.04,129.95,131.5,118.256492419941,3236777,0.0,1.0
2020-05-12,134.11,134.83,131.73,132.04,118.742108434441,4013195,0.0,1.0
2020-05-11,134.02,136.9,133.04,133.81,120.333849815302,3247407,0.0,1.0
2020-05-08,128.8,135.58,128.8,135.35,121.718754745544,2916776,0.0,1.0
2020-05-07,123.27,127.36,123.11,127.13,114.326599858153,1855909,0.0,1.0
2020-05-06,126.71,127.12,121.67,121.73,109.470439713151,1792080,0.0,1.0
2020-05-05,126.0,129.38,125.51,126.36,113.634147393032,1987707,0.0,1.0
2020-05-04,126.08,126.55,123.53,124.78,112.213270906161,3110962,0.0,1.0
2020-05-01,129.16,129.34,126.39,127.8,114.929123431699,1880931,0.0,1.0
2020-04-30,133.94,135.27,129.51,130.62,117.465118174089,2783858,0.0,1.0
2020-04-29,139.8,140.26,134.79,136.65,122.887830336007,3700741,0.0,1.0
2020-04-28,138.41,139.22,135.8,136.49,122.743944109488,1967203,0.0,1.0
2020-04-27,130.0,135.6,129.76,134.5,120.954359167164,3679457,0.0,1.0
2020-04-24,131.4,131.62,128.66,129.3,116.278056805311,2651350,0.0,1.0
2020-04-23,134.0,134.82,130.36,130.49,117.348210615042,1884294,0.0,1.0
2020-04-22,134.57,134.88,132.58,133.37,119.938162692376,1692683,0.0,1.0
2020-04-21,132.45,133.85,130.68,131.69,118.427357313931,1328032,0.0,1.0
2020-04-20,137.99,138.2,135.2,135.25,121.628825853969,1272536,0.0,1.0
2020-04-17,136.01,139.5,135.25,138.19,124.272735266248,2036573,0.0,1.0
2020-04-16,133.61,134.06,130.56,132.44,119.101824000737,1286591,0.0,1.0
2020-04-15,135.2,136.0,131.8,133.81,120.333849815302,1609062,0.0,1.0
2020-04-14,139.01,141.52,138.42,138.5,124.551514830128,1445230,0.0,1.0
2020-04-13,140.94,141.43,136.52,136.95,123.157617010729,1406644,0.0,1.0
2020-04-09,140.35,142.46,138.61,141.01,126.808730008638,2273648,0.0,1.0
2020-04-08,135.42,138.38,134.04,137.39,123.553304133655,1700970,1.1,1.0
2020-04-07,140.41,141.38,134.18,134.4,119.904426857992,2783898,0.0,1.0
2020-04-06,131.62,134.49,130.3,133.69,119.271003174441,2370169,0.0,1.0
2020-04-03,127.24,128.59,124.7,125.68,112.124913448753,1206728,0.0,1.0
2020-04-02,125.9,130.26,124.9,127.92,114.123320563053,1434530,0.0,1.0
2020-04-01,126.71,129.0,125.19,127.4,113.659404625805,1438545,0.0,1.0
2020-03-31,132.5,134.57,131.13,132.31,118.039841648667,1701157,0.0,1.0
2020-03-30,130.0,134.46,127.08,133.6,119.190710031456,1880687,0.0,1.0
2020-03-27,129.48,133.59,128.0,130.07,116.041434534367,2431445,0.0,1.0
2020-03-26,124.47,134.88,124.14,133.16,118.798165776861,2842356,0.0,1.0
2020-03-25,116.5,125.71,114.52,122.0,108.841816046689,3310224,0.0,1.0
2020-03-24,112.21,116.03,110.58,114.21,101.891998448298,3279981,0.0,1.0
2020-03-23,112.16,113.0,100.55,106.6,95.1027671358772,3724357,0.0,1.0
2020-03-20,118.19,121.84,113.28,113.99,101.695726321,3390292,0.0,1.0
2020-03-19,120.01,120.01,110.02,118.03,105.299996295006,3248082,0.0,1.0
2020-03-18,123.39,126.32,115.71,121.11,108.047806077168,2779952,0.0,1.0
2020-03-17,128.17,131.94,125.4,131.59,117.397496504785,3327267,0.0,1.0
2020-03-16,126.26,137.1,126.26,126.7,113.034902402586,3951441,0.0,1.0
2020-03-13,139.14,141.57,131.62,139.64,124.5792720718,4164738,0.0,1.0
2020-03-12,137.64,139.46,128.53,132.23,117.968469966014,5111489,0.0,1.0
2020-03-11,150.63,154.3,147.14,148.45,132.439078624024,2753288,0.0,1.0
2020-03-10,155.01,155.64,149.61,155.3,138.550278951236,2606812,0.0,1.0
2020-03-09,152.04,157.12,146.59,150.02,133.8397478961,3241704,0.0,1.0
2020-03-06,159.35,164.19,157.11,163.03,145.446567787637,1879333,0.0,1.0
2020-03-05,164.66,167.93,161.64,163.36,145.740975978583,2951441,0.0,1.0
2020-03-04,163.44,169.72,161.21,168.28,150.130334461777,2694621,0.0,1.0
2020-03-03,164.89,170.19,160.73,161.05,143.680118641961,2418186,0.0,1.0
2020-03-02,160.56,165.23,157.6,165.03,147.230859853976,2233151,0.0,1.0
2020-02-28,160.58,163.69,155.47,159.69,142.46680003685,3827370,0.0,1.0
2020-02-27,169.18,172.69,165.53,166.14,148.221141950794,2809062,0.0,1.0
2020-02-26,175.25,176.84,171.22,171.55,153.047651990241,2737359,0.0,1.0
2020-02-25,184.95,185.64,173.27,173.92,155.162038088853,2780080,0.0,1.0
2020-02-24,183.11,185.65,182.08,184.61,164.699079183436,1857626,0.0,1.0
2020-02-21,184.91,187.86,183.61,187.6,167.366595822613,1416928,0.0,1.0
2020-02-20,186.07,187.35,184.43,185.95,165.894554867883,1247887,0.0,1.0
2020-02-19,188.23,188.69,186.33,186.55,166.429842487785,1191219,0.0,1.0
2020-02-18,187.16,188.73,186.69,188.14,167.848354680525,1139870,0.0,1.0
2020-02-14,189.36,189.4,186.62,188.06,167.776982997871,1351802,0.0,1.0
2020-02-13,187.82,190.08,187.58,189.43,168.999223063314,1545953,0.0,1.0
2020-02-12,187.36,188.75,186.44,188.75,168.392563760758,1447903,0.0,1.0
2020-02-11,186.93,188.38,185.38,186.94,166.777779440721,1599101,0.0,1.0
2020-02-10,186.51,188.47,185.34,186.25,166.162198677834,1239259,0.0,1.0
2020-02-07,185.78,188.3,185.59,186.74,166.599350234087,1715381,0.0,1.0
2020-02-06,185.65,187.31,185.2,186.13,166.055141153854,1316944,0.0,1.0
2020-02-05,181.01,184.46,180.08,183.97,164.128105722208,1273270,0.0,1.0
2020-02-04,179.24,180.66,179.0,179.53,160.166977334935,1882518,0.0,1.0
2020-02-03,177.16,178.62,175.19,176.62,157.570832378411,1589392,0.0,1.0
2020-01-31,180.24,180.91,174.79,175.44,156.518100059271,2365667,0.0,1.0
2020-01-30,182.3,183.49,179.72,181.23,161.683625591323,1842469,0.0,1.0
2020-01-29,183.92,184.42,179.61,183.47,163.682032705623,2033164,0.0,1.0
2020-01-28,183.08,184.68,180.76,183.63,163.82477607093,1447453,0.0,1.0
2020-01-27,182.36,183.73,181.59,182.57,162.87910127577,1132317,0.0,1.0
2020-01-24,185.23,185.81,184.33,185.07,165.109466358694,925533,0.0,1.0
2020-01-23,182.87,185.47,182.05,184.62,164.708000643768,1146749,0.0,1.0
2020-01-22,183.86,185.58,183.09,183.1,163.35193867335,1058678,0.0,1.0
2020-01-21,181.46,184.56,180.82,183.29,163.521446419652,2074838,0.0,1.0
2020-01-17,182.78,183.12,181.48,181.89,162.272441973215,1820004,0.0,1.0
2020-01-16,181.53,183.07,181.11,182.4,162.727436450131,1289882,1.02,1.0
2020-01-15,181.07,182.96,181.07,181.61,161.121631957847,1174680,0.0,1.0
2020-01-14,181.0,181.53,179.66,180.97,160.553833684333,917870,0.0,1.0
2020-01-13,180.24,182.09,180.04,181.13,160.695783252711,898041,0.0,1.0
2020-01-10,181.51,181.79,179.41,179.51,159.258543872877,831729,0.0,1.0
2020-01-09,181.0,182.91,180.96,181.61,161.121631957847,1581572,0.0,1.0
2020-01-08,180.2,181.94,179.6,180.48,160.119113131173,1199890,0.0,1.0
2020-01-07,180.42,181.63,179.75,180.02,159.711008122084,1454721,0.0,1.0
2020-01-06,181.55,182.98,181.0,182.09,161.547480662983,1956988,0.0,1.0
2020-01-03,178.0,180.43,178.0,180.18,159.852957690463,1662226,0.0,1.0
2020-01-02,177.45,179.04,176.92,178.43,158.300384286321,1472055,0.0,1.0
2019-12-31,175.98,176.87,175.32,176.35,156.455039897398,726273,0.0,1.0
2019-12-30,177.54,177.87,175.77,176.01,156.153397064593,886648,0.0,1.0
2019-12-27,178.39,178.94,177.14,177.49,157.466430572096,781115,0.0,1.0
2019-12-26,179.12,179.27,177.41,178.19,158.087459933753,664574,0.0,1.0
2019-12-24,180.02,180.08,178.27,178.82,158.646386359244,321382,0.0,1.0
2019-12-23,179.17,180.72,178.51,179.74,159.462596377421,1404439,0.0,1.0
2019-12-20,178.76,179.54,178.11,178.33,158.211665806084,1961946,0.0,1.0
2019-12-19,179.1,179.94,178.23,178.65,158.495564942841,1161857,0.0,1.0
2019-12-18,181.07,181.32,178.42,178.46,158.326999830392,995101,0.0,1.0
2019-12-17,181.29,182.05,180.68,181.1,160.66916770864,857512,0.0,1.0
2019-12-16,179.42,180.89,178.85,180.59,160.216703459433,1031474,0.0,1.0
2019-12-13,179.9,180.92,178.41,179.03,158.832695167741,968344,0.0,1.0
2019-12-12,180.0,182.67,179.39,180.47,160.110241283149,1204687,0.0,1.0
2019-12-11,180.28,180.57,177.57,179.27,159.045619520309,1565582,0.0,1.0
2019-12-10,183.03,183.29,180.24,180.48,160.119113131173,1191424,0.0,1.0
2019-12-09,183.04,183.93,182.25,183.17,162.50564024954,1275057,0.0,1.0
2019-12-06,183.0,183.74,181.98,183.55,162.842770474439,1467408,0.0,1.0
2019-12-05,179.0,182.58,178.7,182.37,161.795892407646,2458329,0.0,1.0
2019-12-04,177.83,180.7,177.75,178.08,157.989869605492,1409001,0.0,1.0
2019-12-03,177.0,178.2,175.7,177.04,157.067197411031,2985857,0.0,1.0
2019-12-02,182.03,182.26,177.75,177.99,157.910022973279,1963722,0.0,1.0
2019-11-29,182.69,182.69,181.2,181.74,161.236965982155,915649,0.0,1.0
2019-11-27,182.44,182.88,181.64,182.35,161.778148711599,1930415,0.0,1.0
2019-11-26,182.79,183.78,181.73,182.02,161.485377726818,1849085,0.0,1.0
2019-11-25,183.2,183.72,182.47,182.66,162.053176000333,855015,0.0,1.0
2019-11-22,183.32,183.57,182.16,182.88,162.248356656853,560156,0.0,1.0
2019-11-21,184.05,184.88,182.8,182.95,162.310459593019,808820,0.0,1.0
2019-11-20,184.75,185.2,183.35,184.33,163.534774620285,729218,0.0,1.0
2019-11-19,186.93,186.93,184.66,184.95,164.084829197753,805453,0.0,1.0
2019-11-18,186.9,187.02,186.19,186.58,165.530940425611,750081,0.0,1.0
2019-11-15,186.34,187.92,185.82,187.08,165.974532826794,1077875,0.0,1.0
2019-11-14,184.59,185.81,184.52,185.19,164.297753550321,739405,0.0,1.0
2019-11-13,185.31,186.08,184.08,184.72,163.880776693208,961685,0.0,1.0
2019-11-12,184.05,185.65,183.53,185.28,164.377600182534,852719,0.0,1.0
2019-11-11,184.25,184.86,182.46,184.35,163.552518316333,684123,0.0,1.0
2019-11-08,182.67,185.96,182.67,185.08,164.20016322206,1446063,0.0,1.0
2019-11-07,182.0,183.23,181.53,182.95,162.310459593019,1427546,0.0,1.0
2019-11-06,179.92,181.69,179.92,181.57,161.086144565753,1445570,0.0,1.0
2019-11-05,177.93,179.69,177.1,179.3,159.07223506438,2252905,0.0,1.0
2019-11-04,181.18,181.46,176.97,178.07,157.980997757469,2483383,0.0,1.0
2019-11-01,178.03,180.19,178.03,179.73,159.453724529398,1136051,0.0,1.0
2019-10-31,177.78,178.24,175.53,176.8,156.854273058463,1373904,0.0,1.0
2019-10-30,176.44,178.69,176.0,178.24,158.131819173871,1261966,0.0,1.0
2019-10-29,175.07,178.23,174.92,176.03,156.17114076064,1856788,0.0,1.0
2019-10-28,174.28,175.97,173.97,174.93,155.195237478037,1544552,0.0,1.0
2019-10-25,175.24,176.74,173.34,173.54,153.962050602747,1894467,0.0,1.0
2019-10-24,175.98,177.76,174.63,174.67,154.964569429421,2458152,0.0,1.0
2019-10-23,177.69,177.72,172.4,173.56,153.979794298794,1998568,0.0,1.0
2019-10-22,175.32,180.06,175.32,179.88,159.586802249753,1261734,0.0,1.0
2019-10-21,175.3,176.92,174.65,175.45,155.656573575267,944826,0.0,1.0
2019-10-18,177.05,177.05,173.99,174.43,154.751645076853,1107806,0.0,1.0
2019-10-17,178.11,178.56,176.58,176.76,156.818785666368,785208,0.0,1.0
2019-10-16,178.45,179.23,177.21,178.29,158.176178413989,769306,0.0,1.0
2019-10-15,179.18,179.63,178.34,178.45,158.318127982368,847711,0.0,1.0
2019-10-14,179.66,179.86,178.8,179.12,158.912541799954,591969,0.0,1.0
2019-10-11,178.8,181.15,178.37,179.63,159.365006049161,855801,0.0,1.0
2019-10-10,175.5,178.52,175.5,176.69,156.756682730202,868024,1.02,1.0
2019-10-09,178.0,178.87,176.2,177.05,156.174501589006,963350,0.0,1.0
2019-10-08,175.65,178.48,174.82,176.5,155.68935063801,1410869,0.0,1.0
2019-10-07,176.23,178.2,175.88,176.7,155.865769165645,941221,0.0,1.0
2019-10-04,175.0,176.89,173.75,176.64,155.812843607354,912646,0.0,1.0
2019-10-03,174.31,175.0,172.01,174.88,154.260360564165,883376,0.0,1.0
2019-10-02,177.54,178.26,174.12,174.41,153.845777024223,1208700,0.0,1.0
2019-10-01,183.84,184.54,177.63,178.71,157.638775368378,1582859,0.0,1.0
2019-09-30,183.36,184.32,182.66,182.73,161.184787773844,1187730,0.0,1.0
2019-09-27,186.81,186.89,182.54,183.02,161.440594638915,1144014,0.0,1.0
2019-09-26,186.52,186.81,185.22,186.0,164.069230700679,1180280,0.0,1.0
2019-09-25,185.45,186.41,184.56,186.0,164.069230700679,1759010,0.0,1.0
2019-09-24,187.97,188.85,184.41,184.7,162.92251027105,1834007,0.0,1.0
