,LOGM_Open,LOGM_High,LOGM_Low,LOGM_Close,LOGM_Adj Close,LOGM_Volume,LOGM_Dividend Amount,LOGM_Split Coefficient
2016-07-13,63.97,64.58,63.3,64.0,60.7547591296093,269676,0.0,1.0
2016-07-12,63.16,64.1,63.04,63.71,60.4794641273033,179176,0.0,1.0
2016-07-11,63.12,63.47,62.47,62.78,59.5966215337012,193726,0.0,1.0
2016-07-08,61.95,63.32,61.5,62.95,59.7580013626392,332182,0.0,1.0
2016-07-07,61.67,62.12,60.61,61.34,58.2296394532849,114891,0.0,1.0
2016-07-06,60.78,61.6,60.37,61.29,58.1821747977149,101968,0.0,1.0
2016-07-05,61.54,62.5,59.0577,61.13,58.0302878998909,340313,0.0,1.0
2016-07-01,63.32,64.03,63.01,63.12,59.9193811915772,160878,0.0,1.0
2016-06-30,63.37,64.9,62.77,63.43,60.2136620561112,479746,0.0,1.0
2016-06-29,61.93,63.42,61.69,63.1,59.9003953293492,180048,0.0,1.0
2016-06-28,59.07,61.53,58.7,61.17,58.0682596243469,291568,0.0,1.0
2016-06-27,62.1,62.75,57.815,58.26,55.3058166701725,278766,0.0,1.0
2016-06-24,62.39,64.02,62.16,62.65,59.4732134292191,437699,0.0,1.0
2016-06-23,64.15,65.9,62.44,65.74,62.4065291434456,312306,0.0,1.0
2016-06-22,63.64,63.91,62.763,63.63,60.4035206783913,182722,0.0,1.0
2016-06-21,62.23,63.57,62.1,63.39,60.1756903316552,195476,0.0,1.0
2016-06-20,61.25,63.05,60.89,62.33,59.1694396335711,160668,0.0,1.0
2016-06-17,62.0,62.0001,60.19,60.58,57.5081766886208,223272,0.0,1.0
2016-06-16,61.63,61.9899,60.18,61.86,58.723271871213,118436,0.0,1.0
2016-06-15,62.49,62.8,61.66,62.04,58.894144631265,88657,0.0,1.0
2016-06-14,61.8,62.73,61.7,62.18,59.0270456668611,188911,0.0,1.0
2016-06-13,62.03,62.92,61.65,62.06,58.913130493493,318104,0.0,1.0
2016-06-10,62.16,62.59,61.39,62.16,59.0080598046331,140281,0.0,1.0
2016-06-09,62.84,63.29,61.9,62.97,59.7769872248672,132166,0.0,1.0
2016-06-08,62.81,63.0,61.84,62.88,59.6915508448412,152365,0.0,1.0
2016-06-07,63.99,63.99,62.86,62.9,59.7105367070692,135799,0.0,1.0
2016-06-06,62.94,64.11,62.7161,63.82,60.5838863695573,308431,0.0,1.0
2016-06-03,62.79,63.06,61.21,63.03,59.8339448115512,200604,0.0,1.0
2016-06-02,62.87,63.025,61.84,62.81,59.6251003270432,204184,0.0,1.0
2016-06-01,61.21,63.23,60.77,63.22,60.0143105027172,218085,0.0,1.0
2016-05-31,60.96,61.42,60.71,61.27,58.1631889354869,238063,0.0,1.0
2016-05-27,60.67,61.16,60.31,61.06,57.9638373820929,193138,0.0,1.0
2016-05-26,60.59,61.38,60.22,60.95,57.8594151398389,110968,0.0,1.0
2016-05-25,60.26,61.25,59.99,60.82,57.7360070353569,226970,0.0,1.0
2016-05-24,59.01,60.72,59.01,60.43,57.3657827219108,205818,0.0,1.0
2016-05-23,58.98,59.47,58.29,58.76,55.7804632258726,241282,0.0,1.0
2016-05-20,57.22,59.0,57.14,58.98,55.9893077103806,162846,0.0,1.0
2016-05-19,57.61,58.38,56.345,56.93,54.0432568320103,162382,0.0,1.0
2016-05-18,57.34,58.27,57.0,57.8,54.8691418389284,155665,0.0,1.0
2016-05-17,57.97,58.5,56.975,57.41,54.4989175254824,226374,0.0,1.0
2016-05-16,58.1,58.71,57.68,58.125,55.1776621001335,260652,0.0,1.0
2016-05-13,58.76,59.14,57.72,58.1,55.1539297723485,201479,0.0,1.0
2016-05-12,59.72,60.0,58.0,58.71,55.7329985703026,303218,0.0,1.0
2016-05-11,59.13,60.06,58.54,59.28,56.2740956438006,289734,0.0,1.0
2016-05-10,58.56,59.13,58.06,59.03,56.0367723659506,275093,0.0,1.0
2016-05-09,58.16,59.01,58.01,58.21,55.2583520146025,207043,0.0,1.0
2016-05-06,57.98,58.5,56.11,58.29,55.3342954635145,408548,0.0,1.0
2016-05-05,59.11,59.38,57.52,58.51,55.5431399480225,270691,0.0,1.0
2016-05-04,59.46,61.0,59.01,59.17,56.1696734015466,386545,0.0,1.0
2016-05-03,61.23,61.9,58.97,60.04,56.9955584084648,430400,0.0,1.0
2016-05-02,60.01,62.05,57.98,62.0,58.856172906809,836514,0.0,1.0
2016-04-29,59.83,61.2899,57.58,59.7,56.6727987505887,1087251,0.0,1.0
2016-04-28,52.79,54.18,52.44,52.76,50.0847045574717,372736,0.0,1.0
2016-04-27,52.54,53.0,52.32,52.68,50.0087611085597,291085,0.0,1.0
2016-04-26,51.68,53.41,51.365,52.86,50.1796338686117,256953,0.0,1.0
2016-04-25,51.41,52.0,50.9005,51.54,48.9265669615635,418001,0.0,1.0
2016-04-22,50.94,51.78,50.8,51.78,49.1543973082996,226657,0.0,1.0
2016-04-21,51.13,52.24,51.03,51.42,48.8126517881955,236937,0.0,1.0
2016-04-20,49.93,51.22,49.24,50.93,48.3474981636094,444323,0.0,1.0
2016-04-19,49.89,50.1299,49.02,50.04,47.5026272944633,391217,0.0,1.0
2016-04-18,49.35,50.32,49.35,49.82,47.2937828099553,233100,0.0,1.0
2016-04-15,49.13,50.24,48.79,49.47,46.9615302209652,249067,0.0,1.0
2016-04-14,49.52,49.76,48.885,49.21,46.7147140120012,289717,0.0,1.0
2016-04-13,48.12,49.54,47.79,49.51,46.9995019454212,631893,0.0,1.0
2016-04-12,49.12,49.135,47.36,47.73,45.309760207129,248503,0.0,1.0
2016-04-11,50.76,51.36,49.06,49.08,46.5913059075191,214907,0.0,1.0
2016-04-08,51.82,51.85,49.7601,50.57,48.0057526435054,237233,0.0,1.0
2016-04-07,52.04,52.19,51.0,51.42,48.8126517881955,245630,0.0,1.0
2016-04-06,50.94,52.46,50.56,52.32,49.6670155884556,277235,0.0,1.0
2016-04-05,51.16,51.82,50.33,50.8,48.2240900591274,178170,0.0,1.0
2016-04-04,51.49,51.99,50.73,51.48,48.8696093748795,275694,0.0,1.0
2016-04-01,50.21,51.71,49.69,51.53,48.9170740304495,208091,0.0,1.0
2016-03-31,50.84,51.33,50.35,50.46,47.9013304012514,280870,0.0,1.0
2016-03-30,51.35,51.97,50.29,50.78,48.2051041968994,219202,0.0,1.0
2016-03-29,49.25,51.51,49.23,51.18,48.5848214414595,323930,0.0,1.0
2016-03-28,48.97,49.85,48.56,49.36,46.8571079787112,201587,0.0,1.0
2016-03-24,49.72,49.85,48.81,48.99,46.5058695274931,269303,0.0,1.0
2016-03-23,51.62,52.17,49.93,50.03,47.4931343633493,264408,0.0,1.0
2016-03-22,51.27,52.18,51.27,51.66,49.0404821349315,166655,0.0,1.0
2016-03-21,51.26,52.11,50.91,51.44,48.8316376504235,207303,0.0,1.0
2016-03-18,51.04,52.15,50.8,51.53,48.9170740304495,312500,0.0,1.0
2016-03-17,50.8,51.25,49.93,50.75,48.1766254035574,223972,0.0,1.0
2016-03-16,50.45,51.3,49.91,51.02,48.4329345436354,197540,0.0,1.0
2016-03-15,51.09,51.62,50.21,50.53,47.9677809190494,178376,0.0,1.0
2016-03-14,51.34,52.05,51.14,51.19,48.5943143725735,239099,0.0,1.0
2016-03-11,51.32,51.9325,50.49,51.68,49.0594679971595,230155,0.0,1.0
2016-03-10,51.47,52.12,49.87,50.79,48.2145971280134,247793,0.0,1.0
2016-03-09,51.55,51.6204,50.09,50.97,48.3854698880654,316295,0.0,1.0
2016-03-08,51.17,51.98,50.58,51.37,48.7651871326255,196857,0.0,1.0
2016-03-07,51.81,52.17,50.7,51.63,49.0120033415895,366986,0.0,1.0
2016-03-04,52.57,52.99,51.5402,51.98,49.3442559305796,269228,0.0,1.0
2016-03-03,52.15,52.675,50.71,52.6,49.9328176596477,231782,0.0,1.0
2016-03-02,52.39,53.195,51.52,52.2,49.5531004150876,198445,0.0,1.0
2016-03-01,51.44,52.55,50.96,52.49,49.8283954173937,307061,0.0,1.0
2016-02-29,51.19,51.95,50.83,50.9,48.3190193702674,234629,0.0,1.0
2016-02-26,51.05,51.43,50.705,51.31,48.7082295459415,184349,0.0,1.0
2016-02-25,50.52,50.82,49.2,50.71,48.1386536791014,429282,0.0,1.0
2016-02-24,49.97,50.93,49.52,50.48,47.9203162634794,294279,0.0,1.0
2016-02-23,50.55,51.305,50.31,50.57,48.0057526435054,233389,0.0,1.0
2016-02-22,50.86,51.51,50.58,50.73,48.1576395413294,337683,0.0,1.0
2016-02-19,48.56,50.39,48.56,50.22,47.6735000545153,260277,0.0,1.0
2016-02-18,49.78,49.98,48.34,48.915,46.4346725441381,357164,0.0,1.0
2016-02-17,48.42,50.7,48.19,49.81,47.2842898788413,576624,0.0,1.0
2016-02-16,45.35,48.79,43.405,48.19,45.746435038373,741110,0.0,1.0
2016-02-12,39.5,45.27,35.0,45.03,42.7466688063486,1583003,0.0,1.0
2016-02-11,42.31,43.965,42.31,43.41,41.2088139658803,422278,0.0,1.0
2016-02-10,44.06,45.14,42.99,43.16,40.9714906880303,360744,0.0,1.0
2016-02-09,42.68,46.31,41.28,43.38,41.1803351725383,277825,0.0,1.0
2016-02-08,44.62,44.69,42.33,43.24,41.0474341369423,380932,0.0,1.0
2016-02-05,49.58,49.58,45.22,45.26,42.9650062219706,487182,0.0,1.0
2016-02-04,50.59,50.98,49.18,49.52,47.0089948765352,224915,0.0,1.0
2016-02-03,52.06,52.06,50.11,50.75,48.1766254035574,187071,0.0,1.0
2016-02-02,51.62,52.06,51.18,51.59,48.9740316171335,265159,0.0,1.0
2016-02-01,51.74,52.25,51.395,52.2,49.5531004150876,295793,0.0,1.0
2016-01-29,51.38,52.49,51.29,52.24,49.5910721395436,312396,0.0,1.0
2016-01-28,52.22,52.62,50.7,51.2,48.6038073036875,216404,0.0,1.0
2016-01-27,53.75,53.94,51.01,51.21,48.6133002348015,276776,0.0,1.0
2016-01-26,53.92,54.81,53.24,54.21,51.4611795690019,196820,0.0,1.0
2016-01-25,54.36,54.55,53.47,53.56,50.8441390465918,221569,0.0,1.0
2016-01-22,52.65,55.0,52.59,54.48,51.7174887090799,568495,0.0,1.0
2016-01-21,53.98,54.21,51.78,51.86,49.2303407572116,213903,0.0,1.0
2016-01-20,53.33,54.42,50.5,53.96,51.2238562911519,310021,0.0,1.0
2016-01-19,55.01,55.523,53.01,53.95,51.2143633600379,237020,0.0,1.0
2016-01-15,55.21,55.65,51.85,54.38,51.6225593979399,219851,0.0,1.0
2016-01-14,55.31,57.31,54.465,56.97,54.0812285564663,182824,0.0,1.0
2016-01-13,56.97,57.49,54.15,54.85,52.068727160298,381698,0.0,1.0
2016-01-12,57.05,57.8889,55.79,56.79,53.9103557964143,198902,0.0,1.0
2016-01-11,56.69,57.2295,55.46,56.34,53.4831738962842,227789,0.0,1.0
2016-01-08,58.25,59.51,56.75,56.8,53.9198487275283,385721,0.0,1.0
2016-01-07,57.71,59.78,57.08,58.06,55.1159580478925,194040,0.0,1.0
2016-01-06,59.6,61.15,58.83,59.31,56.3025744371426,327443,0.0,1.0
2016-01-05,61.77,62.8556,60.01,60.4,57.3373039285688,358532,0.0,1.0
2016-01-04,65.92,65.94,61.04,61.55,58.428991006679,621240,0.0,1.0
2015-12-31,68.71,69.47,67.07,67.1,63.6975677749498,136143,0.0,1.0
2015-12-30,69.69,70.05,68.82,68.89,65.396802444356,97153,0.0,1.0
2015-12-29,69.56,70.505,69.16,69.88,66.3366026246422,88963,0.0,1.0
2015-12-28,68.45,69.19,68.37,69.15,65.6436186533201,57310,0.0,1.0
2015-12-24,68.44,69.39,68.13,68.8,65.31136606433,73118,0.0,1.0
2015-12-23,68.87,68.99,67.89,68.36,64.893677095314,95572,0.0,1.0
2015-12-22,68.32,68.85,67.515,68.6,65.12150744205,119590,0.0,1.0
2015-12-21,66.8,67.97,66.33,67.97,64.5234527818679,181373,0.0,1.0
2015-12-18,67.68,67.81,66.31,66.45,63.0805272525397,250244,0.0,1.0
2015-12-17,67.68,68.61,67.375,68.08,64.6278750241219,135089,0.0,1.0
2015-12-16,68.0,68.4,65.87,67.53,64.1057638128518,260687,0.0,1.0
2015-12-15,66.87,68.3,66.8473,67.69,64.2576507106759,147625,0.0,1.0
2015-12-14,66.84,67.16,64.65,66.57,63.1944424259077,249148,0.0,1.0
2015-12-11,67.75,68.32,66.01,66.95,63.5551738082398,174047,0.0,1.0
2015-12-10,69.3,69.89,68.445,68.81,65.320858995444,143820,0.0,1.0
2015-12-09,71.8,71.86,69.0,69.45,65.9284065867401,216538,0.0,1.0
2015-12-08,70.62,72.53,70.48,72.14,68.4820050564065,165388,0.0,1.0
2015-12-07,70.27,71.28,69.3,71.15,67.5422048761204,290325,0.0,1.0
2015-12-04,70.33,70.95,69.77,70.43,66.8587138359123,167086,0.0,1.0
2015-12-03,72.13,72.58,70.04,70.14,66.5834188336062,160925,0.0,1.0
2015-12-02,71.65,72.45,71.39,72.04,68.3870757452665,100463,0.0,1.0
2015-12-01,71.65,72.2999,70.75,71.62,67.9883726384784,153607,0.0,1.0
2015-11-30,72.1,72.85,71.18,71.42,67.7985140161984,208568,0.0,1.0
2015-11-27,72.16,72.465,71.69,72.05,68.3965686763805,43328,0.0,1.0
2015-11-25,71.47,72.455,71.47,72.26,68.5959202297745,80615,0.0,1.0
2015-11-24,70.97,71.61,70.12,71.48,67.8554716028824,130471,0.0,1.0
2015-11-23,71.97,72.44,70.87,71.27,67.6561200494884,128243,0.0,1.0
2015-11-20,72.52,72.52,71.75,72.15,68.4914979875205,212233,0.0,1.0
2015-11-19,71.57,72.55,71.57,71.94,68.2921464341265,192404,0.0,1.0
2015-11-18,70.35,71.8,69.94,71.5,67.8744574651104,257772,0.0,1.0
2015-11-17,71.03,71.23,69.67,70.21,66.6498693514042,392698,0.0,1.0
2015-11-16,70.91,71.41,69.36,70.84,67.2479240115863,211818,0.0,1.0
2015-11-13,73.15,73.567,71.095,71.13,67.5232190138924,254057,0.0,1.0
2015-11-12,72.62,74.77,72.62,73.12,69.4123123055787,494838,0.0,1.0
2015-11-11,71.57,73.38,71.48,72.71,69.0231021299046,202762,0.0,1.0
2015-11-10,71.32,71.72,70.31,71.46,67.8364857406544,179525,0.0,1.0
2015-11-09,71.46,72.1081,70.91,71.75,68.1117807429605,185471,0.0,1.0
2015-11-06,70.35,71.99,69.15,71.53,67.9029362584524,310765,0.0,1.0
2015-11-05,71.13,71.61,70.175,70.69,67.1055300448763,215732,0.0,1.0
2015-11-04,69.03,71.17,69.03,71.09,67.4852472894364,309369,0.0,1.0
2015-11-03,68.89,69.18,68.0103,68.85,65.3588307199,208772,0.0,1.0
2015-11-02,67.46,69.72,67.27,69.01,65.5107176177241,258328,0.0,1.0
2015-10-30,67.35,68.36,67.32,67.36,63.9443839839138,254934,0.0,1.0
2015-10-29,68.08,68.55,66.97,67.4,63.9823557083698,184688,0.0,1.0
2015-10-28,66.83,68.17,66.38,68.15,64.6943255419199,184955,0.0,1.0
2015-10-27,66.61,67.39,66.05,66.85,63.4602444970997,358917,0.0,1.0
2015-10-26,68.58,68.71,66.6,66.83,63.4412586348717,311480,0.0,1.0
2015-10-23,73.0,73.4,66.43,68.71,65.225929684304,774621,0.0,1.0
2015-10-22,68.85,70.455,68.4,69.75,66.2131945201602,459876,0.0,1.0
2015-10-21,69.58,69.75,67.03,68.12,64.6658467485779,352624,0.0,1.0
2015-10-20,70.14,70.14,69.17,69.59,66.0613076223361,238304,0.0,1.0
2015-10-19,68.28,69.95,68.01,69.49,65.9663783111961,350229,0.0,1.0
2015-10-16,68.65,68.8085,68.18,68.48,65.007592268682,191329,0.0,1.0
2015-10-15,67.39,68.53,66.88,68.35,64.8841841642,218197,0.0,1.0
2015-10-14,67.64,68.25,66.77,67.06,63.6595960504938,281027,0.0,1.0
2015-10-13,69.35,69.61,67.75,67.85,64.4095376084999,327918,0.0,1.0
2015-10-12,68.42,70.1,67.93,69.61,66.0802934845642,286165,0.0,1.0
2015-10-09,70.2,70.66,67.4904,68.0,64.5519315752099,498317,0.0,1.0
2015-10-08,70.73,71.42,70.31,71.2,67.5896695316904,302305,0.0,1.0
2015-10-07,69.04,70.715,68.55,70.66,67.0770512515343,338312,0.0,1.0
2015-10-06,69.49,70.0568,68.49,68.89,65.396802444356,206524,0.0,1.0
2015-10-05,68.36,69.74,68.02,69.42,65.8999277933981,265671,0.0,1.0
2015-10-02,67.0,67.9,65.65,67.84,64.4000446773859,188858,0.0,1.0
2015-10-01,68.14,68.74,66.749,67.93,64.4854810574119,324573,0.0,1.0
2015-09-30,66.24,68.38,65.53,68.16,64.7038184730339,432520,0.0,1.0
2015-09-29,63.5,65.76,62.77,65.5,62.1786987967095,609250,0.0,1.0
2015-09-28,65.45,66.165,63.44,63.57,60.3465630917073,268690,0.0,1.0
2015-09-25,68.2,68.2,65.8,65.97,62.6248665590676,257447,0.0,1.0
2015-09-24,66.76,67.66,66.1,67.48,64.0582991572818,373044,0.0,1.0
2015-09-23,64.64,67.715,64.23,67.56,64.1342426061939,483713,0.0,1.0
2015-09-22,64.18,64.62,63.53,64.21,60.9541106830033,175775,0.0,1.0
2015-09-21,65.0,65.82,63.91,64.92,61.6281087920975,506063,0.0,1.0
2015-09-18,63.75,65.146,63.52,64.57,61.2958562031074,295780,0.0,1.0
2015-09-17,63.75,65.63,63.3851,64.81,61.5236865498434,188486,0.0,1.0
2015-09-16,63.77,64.56,63.6,63.98,60.7357732673813,155606,0.0,1.0
2015-09-15,62.67,64.61,62.49,63.65,60.4225065406193,266988,0.0,1.0
2015-09-14,63.13,63.27,62.0,62.71,59.5301710159031,170430,0.0,1.0
2015-09-11,62.05,63.27,61.97,63.04,59.8434377426652,190505,0.0,1.0
2015-09-10,62.55,63.36,62.0,62.48,59.3118336002811,121269,0.0,1.0
2015-09-09,62.99,63.69,62.34,62.62,59.4447346358771,212284,0.0,1.0
2015-09-08,61.99,62.73,61.62,62.38,59.2169042891411,246610,0.0,1.0
2015-09-04,60.87,61.7,60.0,60.42,57.3562897907968,219956,0.0,1.0
2015-09-03,63.18,63.775,61.23,61.81,58.675807215643,538740,0.0,1.0
2015-09-02,62.12,63.49,60.83,63.34,60.1282256760852,325394,0.0,1.0
2015-09-01,60.8,62.13,60.8,61.25,58.1442030732589,292157,0.0,1.0
2015-08-31,63.72,64.15,62.01,62.34,59.1789325646851,299349,0.0,1.0
2015-08-28,65.4,67.77,63.75,64.52,61.2483915475374,395660,0.0,1.0
2015-08-27,62.88,65.1,62.2201,64.39,61.1249834430554,420556,0.0,1.0
2015-08-26,61.81,62.42,60.23,62.08,58.932116355721,227743,0.0,1.0
2015-08-25,63.23,64.2199,60.17,60.29,57.2328816863148,253960,0.0,1.0
2015-08-24,61.65,63.21,56.64,61.14,58.0397808310049,480805,0.0,1.0
2015-08-21,65.25,66.15,64.1,65.22,61.9128967255175,407529,0.0,1.0
2015-08-20,69.74,70.16,66.38,66.55,63.1754565636797,325497,0.0,1.0
2015-08-19,71.26,71.28,70.0,70.35,66.7827703870002,182479,0.0,1.0
2015-08-18,71.07,71.68,70.49,71.17,67.5611907383484,202609,0.0,1.0
2015-08-17,70.4,71.734,69.65,71.47,67.8459786717684,177676,0.0,1.0
2015-08-14,69.91,70.74,69.31,70.66,67.0770512515343,119751,0.0,1.0
2015-08-13,69.86,70.73,69.15,70.05,66.4979824535802,252447,0.0,1.0
2015-08-12,68.58,70.21,67.605,69.89,66.3460955557562,267513,0.0,1.0
2015-08-11,70.44,71.47,69.2836,69.39,65.8714490000561,250923,0.0,1.0
2015-08-10,71.22,72.49,70.96,71.07,67.4662614272084,305422,0.0,1.0
2015-08-07,71.07,71.66,70.31,71.19,67.5801766005764,363612,0.0,1.0
2015-08-06,72.91,73.22,70.61,71.3,67.6845988428304,205449,0.0,1.0
2015-08-05,73.59,74.54,72.56,72.94,69.2414395455266,277478,0.0,1.0
2015-08-04,73.03,74.0,72.65,73.26,69.5452133411747,290340,0.0,1.0
2015-08-03,73.51,74.2499,72.56,73.07,69.3648476500086,235689,0.0,1.0
2015-07-31,73.98,74.5,73.19,73.58,69.8489871368227,270368,0.0,1.0
2015-07-30,73.03,74.94,72.5,73.93,70.1812397258128,302510,0.0,1.0
2015-07-29,73.85,74.02,72.61,73.79,70.0483386902168,602964,0.0,1.0
2015-07-28,73.17,74.08,72.02,73.79,70.0483386902168,366164,0.0,1.0
2015-07-27,72.27,73.3,70.75,73.17,69.4597769611487,701562,0.0,1.0
2015-07-24,72.95,75.4199,71.5101,72.21,68.5484555742045,1766964,0.0,1.0
2015-07-23,66.86,67.9,64.66,65.51,62.1881917278236,497751,0.0,1.0
2015-07-22,65.64,66.86,65.64,66.2,62.8432039746897,223691,0.0,1.0
2015-07-21,65.95,66.28,65.22,65.75,62.4160220745596,191006,0.0,1.0
2015-07-20,65.0,65.91,64.55,65.81,62.4729796612436,229975,0.0,1.0
2015-07-17,65.0,65.49,64.57,64.92,61.6281087920975,228715,0.0,1.0
2015-07-16,64.72,65.38,64.51,64.7,61.4192643075894,282063,0.0,1.0
2015-07-15,64.28,64.88,63.92,64.06,60.8117167162933,117918,0.0,1.0
2015-07-14,64.04,64.71,64.04,64.42,61.1534622363974,161597,0.0,1.0
2015-07-13,63.3,64.87,63.3,63.94,60.6978015429253,198510,0.0,1.0
2015-07-10,63.34,63.4,62.69,63.21,60.0048175716032,321030,0.0,1.0
2015-07-09,62.45,63.524,62.1,62.59,59.4162558425351,228406,0.0,1.0
2015-07-08,62.02,62.805,61.25,61.67,58.542906180047,302293,0.0,1.0
2015-07-07,62.2,62.58,60.27,62.49,59.3213265313951,311148,0.0,1.0
2015-07-06,62.89,63.36,61.89,62.23,59.0745103224311,275748,0.0,1.0
2015-07-02,64.51,64.89,63.24,63.52,60.2990984361373,147933,0.0,1.0
2015-07-01,64.82,65.0,63.93,64.51,61.2388986164234,243009,0.0,1.0
2015-06-30,64.18,64.78,63.68,64.49,61.2199127541954,157023,0.0,1.0
2015-06-29,64.78,64.97,63.33,63.46,60.2421408494532,169795,0.0,1.0
2015-06-26,67.0,67.0,64.88,65.19,61.8844179321755,310580,0.0,1.0
2015-06-25,67.44,67.644,66.5,66.98,63.5836526015818,126493,0.0,1.0
2015-06-24,67.46,67.67,66.702,67.14,63.7355394994058,126559,0.0,1.0
2015-06-23,66.82,67.86,66.5,67.45,64.0298203639398,236296,0.0,1.0
2015-06-22,67.2,67.2599,66.4,67.1,63.6975677749498,204501,0.0,1.0
2015-06-19,66.87,66.99,66.22,66.86,63.4697374282137,242287,0.0,1.0
2015-06-18,66.67,67.23,66.5,66.74,63.3558222548457,136799,0.0,1.0
2015-06-17,66.61,67.46,66.3698,66.52,63.1469777703377,194699,0.0,1.0
2015-06-16,65.51,67.329,65.51,66.58,63.2039353570217,176519,0.0,1.0
2015-06-15,66.27,66.53,65.043,65.66,62.3305856945336,175508,0.0,1.0
2015-06-12,64.4,66.67,64.1501,66.49,63.1184989769957,255970,0.0,1.0
2015-06-11,65.07,65.1,63.86,64.43,61.1629551675114,151458,0.0,1.0
2015-06-10,64.0,65.62,63.42,64.96,61.6660805165535,246304,0.0,1.0
2015-06-09,64.0,64.13,63.41,63.59,60.3655489539353,156510,0.0,1.0
2015-06-08,63.55,64.55,63.02,64.15,60.8971530963194,232287,0.0,1.0
2015-06-05,63.41,64.14,62.8,63.9,60.6598298184693,220212,0.0,1.0
2015-06-04,64.25,64.45,63.435,63.64,60.4130136095053,135850,0.0,1.0
2015-06-03,64.17,64.88,63.83,64.47,61.2009268919674,191533,0.0,1.0
2015-06-02,63.8,64.67,63.1,63.98,60.7357732673813,192810,0.0,1.0
2015-06-01,64.01,64.38,62.65,63.96,60.7167874051533,198595,0.0,1.0
2015-05-29,64.29,64.41,62.97,63.47,60.2516337805672,192596,0.0,1.0
2015-05-28,64.06,64.52,63.91,64.16,60.9066460274333,230548,0.0,1.0
2015-05-27,63.82,64.89,63.81,64.42,61.1534622363974,365286,0.0,1.0
2015-05-26,64.49,64.54,63.47,63.95,60.7072944740393,213361,0.0,1.0
2015-05-22,64.75,65.2799,64.1,64.66,61.3812925831334,168652,0.0,1.0
2015-05-21,64.83,65.45,64.62,64.97,61.6755734476675,145382,0.0,1.0
2015-05-20,65.57,65.57,64.76,64.99,61.6945593098955,156326,0.0,1.0
2015-05-19,66.32,66.9098,64.92,65.27,61.9603613810875,194891,0.0,1.0
2015-05-18,64.98,66.67,64.98,66.4,63.0330625969697,216976,0.0,1.0
2015-05-15,65.32,65.76,64.6,65.27,61.9603613810875,160662,0.0,1.0
2015-05-14,64.96,65.92,64.65,65.43,62.1122482789115,188554,0.0,1.0
2015-05-13,65.12,65.31,64.17,64.42,61.1534622363974,233417,0.0,1.0
2015-05-12,65.17,65.71,64.14,64.81,61.5236865498434,147178,0.0,1.0
2015-05-11,64.86,66.2674,64.77,65.31,61.9983331055435,199720,0.0,1.0
2015-05-08,65.49,65.57,64.77,65.09,61.7894886210355,236624,0.0,1.0
2015-05-07,63.51,65.19,63.33,64.67,61.3907855142474,202844,0.0,1.0
2015-05-06,63.58,63.67,62.73,63.56,60.3370701605933,276241,0.0,1.0
2015-05-05,64.31,64.66,62.74,63.1,59.9003953293492,240754,0.0,1.0
2015-05-04,63.34,64.78,62.29,64.48,61.2104198230814,299257,0.0,1.0
2015-05-01,64.2,65.44,63.8,63.9,60.6598298184693,441341,0.0,1.0
2015-04-30,65.94,66.61,63.8929,64.18,60.9256318896614,498968,0.0,1.0
2015-04-29,66.12,70.0,64.82,66.11,62.7577675946636,1684663,0.0,1.0
2015-04-28,58.4,59.18,57.775,58.62,55.6475621902765,267093,0.0,1.0
2015-04-27,58.97,59.37,57.825,58.14,55.1919014968045,138479,0.0,1.0
2015-04-24,58.75,59.32,58.28,58.81,55.8279278814426,145586,0.0,1.0
2015-04-23,58.19,58.86,58.0,58.55,55.5811116724785,150484,0.0,1.0
2015-04-22,58.6,58.63,57.8612,58.19,55.2393661523745,170281,0.0,1.0
2015-04-21,57.34,58.93,57.2,58.35,55.3912530501985,326362,0.0,1.0
2015-04-20,57.04,58.48,56.775,57.34,54.4324670076844,219558,0.0,1.0
2015-04-17,57.61,57.63,55.78,56.65,53.7774547608183,225151,0.0,1.0
2015-04-16,57.98,59.5,57.73,58.14,55.1919014968045,269030,0.0,1.0
2015-04-15,57.27,58.35,57.27,57.85,54.9166064944984,291339,0.0,1.0
2015-04-14,56.87,57.2395,56.41,57.12,54.2236225231763,281003,0.0,1.0
2015-04-13,57.04,57.54,56.29,56.8,53.9198487275283,153969,0.0,1.0
2015-04-10,57.46,57.46,56.6,56.78,53.9008628653003,221916,0.0,1.0
2015-04-09,56.75,57.85,56.53,57.05,54.1571720053783,358134,0.0,1.0
2015-04-08,55.74,56.89,55.74,56.79,53.9103557964143,177194,0.0,1.0
2015-04-07,55.71,56.48,55.42,55.67,52.8471475116461,241105,0.0,1.0
2015-04-06,54.87,55.93,54.56,55.82,52.9895414783561,165489,0.0,1.0
2015-04-02,56.07,56.69,54.905,55.42,52.6098242337961,257167,0.0,1.0
2015-04-01,55.89,56.3899,54.6701,55.98,53.1414283761802,244626,0.0,1.0
2015-03-31,56.03,56.26,55.18,55.99,53.1509213072942,222275,0.0,1.0
2015-03-30,56.29,56.956,56.13,56.4,53.5401314829682,136074,0.0,1.0
2015-03-27,55.31,56.18,55.17,56.05,53.2078788939782,167288,0.0,1.0
2015-03-26,55.24,55.63,54.37,55.32,52.5148949226561,170063,0.0,1.0
2015-03-25,58.16,58.16,55.06,55.65,52.8281616494181,264931,0.0,1.0
2015-03-24,57.29,57.88,56.88,57.84,54.9071135633844,272040,0.0,1.0
