,BKNG_Open,BKNG_High,BKNG_Low,BKNG_Close,BKNG_Adj Close,BKNG_Volume,BKNG_Dividend Amount,BKNG_Split Coefficient
2020-02-24,1830.93,1835.5,1777.88,1792.54,1779.77407552931,886060,0.0,1.0
2020-02-21,1965.0,1968.1,1922.16,1928.72,1914.98424300428,358496,0.0,1.0
2020-02-20,1960.0,1987.76,1956.39,1970.91,1956.87377866127,359202,0.0,1.0
2020-02-19,1982.76,1989.99,1962.32,1968.49,1954.47101316495,241349,0.0,1.0
2020-02-18,1972.25,1988.19,1961.95,1976.28,1962.20553515518,363541,0.0,1.0
2020-02-14,1998.44,2024.88,1984.66,1990.96,1976.78098866181,535943,0.0,1.0
2020-02-13,1944.0,1960.88,1929.1,1959.94,1945.98190366347,389065,0.0,1.0
2020-02-12,1923.95,1967.0,1911.21,1960.36,1946.39891255126,473170,0.0,1.0
2020-02-11,1894.48,1918.89,1892.62,1909.3,1895.70254633543,408894,0.0,1.0
2020-02-10,1901.69,1912.59,1883.0,1886.64,1873.20392396076,470217,0.0,1.0
2020-02-07,1950.23,1960.0,1904.16,1909.59,1895.99048104367,449586,0.0,1.0
2020-02-06,1958.9,1972.0,1937.01,1960.9,1946.93506683557,412047,0.0,1.0
2020-02-05,1898.7,1943.98,1882.71,1939.29,1925.47896668038,552467,0.0,1.0
2020-02-04,1857.06,1895.5,1848.18,1864.51,1851.23152708735,662662,0.0,1.0
2020-02-03,1838.87,1858.16,1830.05,1839.03,1825.93298789465,634605,0.0,1.0
2020-01-31,1865.93,1865.93,1820.44,1830.55,1817.51337987447,717933,0.0,1.0
2020-01-30,1871.42,1885.51,1858.86,1872.09,1858.75754463369,589269,0.0,1.0
2020-01-29,1924.04,1933.04,1890.09,1893.95,1880.46186436495,445507,0.0,1.0
2020-01-28,1914.67,1937.02,1900.0,1917.45,1903.7945045152,512932,0.0,1.0
2020-01-27,1906.41,1917.9,1868.04,1908.89,1895.29546623068,708948,0.0,1.0
2020-01-24,1998.0,2000.81,1954.74,1962.96,1948.98039614236,580568,0.0,1.0
2020-01-23,1986.24,2006.39,1975.12,1993.2,1979.00503606337,368553,0.0,1.0
2020-01-22,2004.33,2014.24,1992.04,2000.78,1986.5310536097,357431,0.0,1.0
2020-01-21,2006.0,2014.51,1963.87,1990.57,1976.39376612315,707221,0.0,1.0
2020-01-17,2060.0,2064.04,2046.91,2054.69,2040.05712299269,470801,0.0,1.0
2020-01-16,2073.01,2073.01,2040.97,2054.75,2040.11669569095,546830,0.0,1.0
2020-01-15,2073.56,2083.99,2061.38,2065.16,2050.45255883836,308969,0.0,1.0
2020-01-14,2074.6,2086.0,2067.16,2071.48,2056.72754972132,331704,0.0,1.0
2020-01-13,2090.25,2090.25,2073.01,2080.5,2065.6833120258,244698,0.0,1.0
2020-01-10,2088.37,2094.0,2076.94,2086.9,2072.03773317311,198485,0.0,1.0
2020-01-09,2072.0,2090.0,2072.0,2084.29,2069.44632079897,274027,0.0,1.0
2020-01-08,2066.84,2088.66,2057.14,2062.9,2048.20865387072,326068,0.0,1.0
2020-01-07,2047.39,2072.83,2038.54,2068.05,2053.32197713769,346694,0.0,1.0
2020-01-06,2050.0,2059.79,2035.0,2047.4,2032.81904015459,384040,0.0,1.0
2020-01-03,2042.47,2067.69,2035.0,2065.48,2050.77027989573,293992,0.0,1.0
2020-01-02,2068.4,2077.41,2053.22,2074.58,2059.80547246455,310369,0.0,1.0
2019-12-31,2046.51,2057.99,2039.97,2053.73,2039.1039598206,226931,0.0,1.0
2019-12-30,2071.99,2082.67,2050.47,2053.87,2039.2429627832,224732,0.0,1.0
2019-12-27,2063.0,2080.99,2053.65,2072.54,2057.78000072385,280016,0.0,1.0
2019-12-26,2049.34,2068.81,2047.65,2064.32,2049.61854106278,182675,0.0,1.0
2019-12-24,2032.24,2047.3,2031.29,2044.0,2029.44325392009,97345,0.0,1.0
2019-12-23,2026.01,2041.5,2017.68,2032.1,2017.62800209932,219590,0.0,1.0
2019-12-20,2017.0,2025.0,2002.34,2023.26,2008.85095788961,583181,0.0,1.0
2019-12-19,1996.0,2014.97,1994.76,2003.12,1988.85438884169,277465,0.0,1.0
2019-12-18,2008.67,2008.67,1977.77,1991.51,1977.32707172916,379818,0.0,1.0
2019-12-17,2000.0,2011.64,1991.0,2001.87,1987.61329096135,311345,0.0,1.0
2019-12-16,1983.47,1998.01,1983.47,1995.02,1980.81207457713,264163,0.0,1.0
2019-12-13,1960.87,1990.0,1949.08,1973.6,1959.54462129975,395755,0.0,1.0
2019-12-12,1930.85,1959.04,1924.46,1948.48,1934.60351829658,302445,0.0,1.0
2019-12-11,1915.9,1929.82,1904.48,1925.88,1912.16446862017,267361,0.0,1.0
2019-12-10,1902.4,1926.4,1901.58,1904.63,1891.06580465451,238801,0.0,1.0
2019-12-09,1928.08,1928.65,1903.18,1905.79,1892.21754348746,345804,0.0,1.0
2019-12-06,1923.27,1935.92,1920.21,1930.27,1916.5232043759,299300,0.0,1.0
2019-12-05,1929.0,1929.0,1901.51,1904.22,1890.65872454976,353916,0.0,1.0
2019-12-04,1894.64,1929.0,1879.98,1921.53,1907.84544799661,423616,0.0,1.0
2019-12-03,1865.39,1881.58,1852.52,1879.98,1866.59135445435,289982,0.0,1.0
2019-12-02,1898.21,1903.49,1867.76,1884.44,1871.01959169138,400300,0.0,1.0
2019-11-29,1904.89,1910.0,1899.08,1904.03,1890.47007767195,153587,0.0,1.0
2019-11-27,1893.0,1916.35,1883.03,1906.45,1892.87284316827,263046,0.0,1.0
2019-11-26,1899.7,1899.75,1882.02,1887.46,1874.01808417026,329695,0.0,1.0
2019-11-25,1885.09,1902.57,1875.01,1897.54,1884.02629747726,298656,0.0,1.0
2019-11-22,1881.45,1884.99,1870.44,1877.53,1864.1588026089,239868,0.0,1.0
2019-11-21,1851.34,1876.0,1844.59,1873.31,1859.96885616489,342706,0.0,1.0
2019-11-20,1846.06,1856.69,1837.0,1851.82,1838.63190140621,354734,0.0,1.0
2019-11-19,1845.0,1854.36,1833.41,1845.3,1832.1583348624,274044,0.0,1.0
2019-11-18,1847.04,1853.15,1826.7,1838.03,1824.94010959038,361985,0.0,1.0
2019-11-15,1873.85,1873.99,1843.03,1848.82,1835.65326649341,366585,0.0,1.0
2019-11-14,1855.39,1875.0,1850.96,1865.55,1852.26412052379,276931,0.0,1.0
2019-11-13,1855.59,1871.86,1852.64,1859.09,1845.85012667823,445481,0.0,1.0
2019-11-12,1901.35,1901.35,1860.23,1875.84,1862.48083827469,496625,0.0,1.0
2019-11-11,1869.0,1897.98,1852.84,1896.04,1882.53698002086,471196,0.0,1.0
2019-11-08,1941.0,1954.0,1841.0,1879.19,1865.80698059398,1034066,0.0,1.0
2019-11-07,1942.2,1945.22,1844.45,1849.93,1836.75536141115,1827313,0.0,1.0
2019-11-06,2018.56,2022.44,2001.41,2012.09,1997.76050723095,378348,0.0,1.0
2019-11-05,2008.99,2029.8,2001.59,2025.43,2011.00550380987,255737,0.0,1.0
2019-11-04,2042.0,2045.78,2002.83,2007.68,1993.38191390914,328280,0.0,1.0
2019-11-01,2023.62,2041.58,2007.75,2032.02,2017.54857183498,333184,0.0,1.0
2019-10-31,2046.08,2059.17,2031.29,2048.77,2034.17928343144,192380,0.0,1.0
2019-10-30,2035.53,2050.86,2030.35,2049.55,2034.95372850877,150345,0.0,1.0
2019-10-29,2054.14,2057.43,2037.74,2042.8,2028.25179995497,177675,0.0,1.0
2019-10-28,2053.02,2079.7,2047.29,2057.05,2042.40031579076,193899,0.0,1.0
2019-10-25,2020.13,2058.86,2019.77,2055.93,2041.28829208998,242371,0.0,1.0
2019-10-24,2035.0,2045.83,2016.47,2043.75,2029.19503434402,173604,0.0,1.0
2019-10-23,2019.66,2034.68,2016.21,2032.23,2017.75707627888,177143,0.0,1.0
2019-10-22,2029.04,2033.3,2010.01,2023.05,2008.64245344571,188478,0.0,1.0
2019-10-21,2022.68,2035.0,2017.4,2022.24,2007.83822201926,194545,0.0,1.0
2019-10-18,2030.86,2033.92,2006.96,2013.53,1999.1902519891,349673,0.0,1.0
2019-10-17,2033.0,2044.77,2021.37,2028.53,2014.08342655309,200964,0.0,1.0
2019-10-16,2016.8,2037.09,2016.8,2027.63,2013.18983607925,300300,0.0,1.0
2019-10-15,1992.21,2023.11,1991.6,2016.39,2002.0298839393,275998,0.0,1.0
2019-10-14,1964.52,1994.39,1964.52,1988.75,1974.58672760938,206869,0.0,1.0
2019-10-11,1984.3,2003.79,1972.94,1977.18,1963.09912562902,281647,0.0,1.0
2019-10-10,1942.69,1970.43,1933.84,1962.91,1948.93075222714,233971,0.0,1.0
2019-10-09,1953.72,1954.16,1926.2,1943.33,1929.49019502961,231547,0.0,1.0
2019-10-08,1937.05,1955.73,1923.56,1938.19,1924.38680054568,198940,0.0,1.0
2019-10-07,1971.01,1980.26,1949.08,1951.56,1937.66158347372,273949,0.0,1.0
2019-10-04,1970.64,1984.87,1965.31,1983.2,1969.0762530207,164138,0.0,1.0
2019-10-03,1936.55,1964.3,1918.23,1961.45,1947.48114990292,224224,0.0,1.0
2019-10-02,1969.0,1969.0,1929.91,1941.44,1927.61365503455,295804,0.0,1.0
2019-10-01,1977.0,1987.76,1964.72,1978.03,1963.94307218765,234815,0.0,1.0
2019-09-30,1953.0,1982.71,1942.34,1962.61,1948.63288873586,231208,0.0,1.0
2019-09-27,1969.56,1979.35,1936.86,1944.25,1930.40364306954,308957,0.0,1.0
2019-09-26,1994.08,1994.08,1964.0,1978.45,1964.36008107544,311490,0.0,1.0
2019-09-25,1991.65,2000.64,1962.0,1993.53,1979.33268590377,334590,0.0,1.0
2019-09-24,2012.82,2020.99,1985.92,1990.64,1976.46326760445,292818,0.0,1.0
2019-09-23,2016.0,2030.0,2007.14,2009.41,1995.09959337552,320497,0.0,1.0
2019-09-20,2046.22,2057.43,2029.46,2031.57,2017.10177659806,525418,0.0,1.0
2019-09-19,2053.74,2062.7,2046.73,2058.57,2043.90949081325,259642,0.0,1.0
2019-09-18,2072.21,2078.85,2036.98,2058.37,2043.71091515239,187332,0.0,1.0
2019-09-17,2067.6,2081.24,2058.17,2077.44,2062.64510441475,267060,0.0,1.0
2019-09-16,2057.24,2081.81,2035.01,2072.95,2058.18708082859,393924,0.0,1.0
2019-09-13,2047.02,2071.78,2039.6,2063.9,2049.20153217499,392795,0.0,1.0
2019-09-12,2056.0,2067.07,2037.3,2041.41,2026.87169911204,442198,0.0,1.0
2019-09-11,2013.2,2054.17,2001.38,2050.16,2035.55938427437,399579,0.0,1.0
2019-09-10,1983.34,2018.76,1964.03,2018.76,2004.38300552041,456165,0.0,1.0
2019-09-09,1980.64,1994.51,1973.38,1992.25,1978.06180167431,369671,0.0,1.0
2019-09-06,2006.34,2006.34,1962.75,1967.63,1953.61713782328,413012,0.0,1.0
2019-09-05,1974.15,2010.94,1967.44,1994.44,1980.23620516066,440336,0.0,1.0
2019-09-04,1960.88,1963.56,1935.71,1958.79,1944.84009361357,280034,0.0,1.0
2019-09-03,1956.56,1967.9,1931.42,1941.78,1927.951233658,341499,0.0,1.0
2019-08-30,1971.8,1973.23,1953.0,1966.41,1952.40582629208,271034,0.0,1.0
2019-08-29,1966.43,1976.76,1948.0,1957.14,1943.20184441153,312969,0.0,1.0
2019-08-28,1911.8,1947.95,1903.57,1942.0,1928.16966688494,227571,0.0,1.0
2019-08-27,1921.74,1931.8,1912.33,1919.99,1906.31641540804,276244,0.0,1.0
2019-08-26,1918.24,1918.5,1902.22,1916.81,1903.15906240047,219308,0.0,1.0
2019-08-23,1942.98,1951.93,1893.08,1898.67,1885.14824996108,303413,0.0,1.0
2019-08-22,1962.45,1967.52,1928.3,1952.47,1938.5651027306,204639,0.0,1.0
2019-08-21,1945.69,1957.6,1939.7,1955.75,1941.8217435686,203037,0.0,1.0
2019-08-20,1942.51,1952.12,1929.21,1934.4,1920.62379177251,230370,0.0,1.0
2019-08-19,1944.87,1959.88,1931.41,1943.73,1929.88734635132,283396,0.0,1.0
2019-08-16,1929.0,1936.46,1905.01,1922.19,1908.50074767742,260920,0.0,1.0
2019-08-15,1900.03,1919.71,1873.87,1904.67,1891.10551978668,294147,0.0,1.0
2019-08-14,1908.56,1926.23,1889.96,1891.19,1877.72152024517,440750,0.0,1.0
2019-08-13,1907.67,1963.9,1907.67,1943.19,1929.35119206701,386184,0.0,1.0
2019-08-12,1900.44,1926.79,1891.17,1916.89,1903.23849266481,281140,0.0,1.0
2019-08-09,1926.54,1927.62,1897.01,1917.69,1904.03279530823,402008,0.0,1.0
2019-08-08,1900.0,1958.81,1895.0,1941.01,1927.18671736371,796956,0.0,1.0
2019-08-07,1758.4,1826.2,1755.0,1821.56,1808.58740391912,542316,0.0,1.0
2019-08-06,1799.2,1815.99,1767.32,1786.52,1773.79694813763,393961,0.0,1.0
2019-08-05,1819.98,1819.98,1773.09,1788.6,1775.8621350105,431405,0.0,1.0
2019-08-02,1874.11,1874.98,1839.39,1846.08,1832.93277993972,304479,0.0,1.0
2019-08-01,1885.47,1917.49,1867.74,1879.86,1866.47220905784,238502,0.0,1.0
2019-07-31,1906.33,1915.48,1866.27,1886.61,1873.17413761163,270009,0.0,1.0
2019-07-30,1909.86,1925.29,1903.59,1916.59,1902.94062917353,208933,0.0,1.0
2019-07-29,1958.78,1962.98,1908.19,1919.55,1905.87954895416,304854,0.0,1.0
2019-07-26,1940.0,1969.88,1940.0,1966.85,1952.84269274595,381753,0.0,1.0
2019-07-25,1911.99,1928.91,1905.03,1926.13,1912.41268819623,248109,0.0,1.0
2019-07-24,1896.26,1920.83,1896.26,1919.25,1905.58168546288,212068,0.0,1.0
2019-07-23,1898.63,1910.38,1887.94,1900.25,1886.71699768182,219482,0.0,1.0
2019-07-22,1883.65,1906.6,1882.74,1893.7,1880.21364478888,279586,0.0,1.0
2019-07-19,1896.03,1901.59,1882.09,1882.09,1868.68632767635,198015,0.0,1.0
2019-07-18,1861.83,1895.68,1861.83,1885.91,1872.47912279865,230572,0.0,1.0
2019-07-17,1887.75,1897.09,1866.53,1867.74,1854.43852401013,284882,0.0,1.0
2019-07-16,1879.89,1897.22,1875.57,1888.9,1875.4478289284,259114,0.0,1.0
2019-07-15,1881.89,1885.24,1872.29,1881.91,1868.50760958158,284230,0.0,1.0
2019-07-12,1878.02,1884.98,1869.49,1882.48,1869.07355021501,268351,0.0,1.0
2019-07-11,1875.45,1879.1,1868.73,1874.17,1860.82273150656,270386,0.0,1.0
2019-07-10,1890.52,1892.99,1858.88,1869.39,1856.07677321217,319339,0.0,1.0
2019-07-09,1873.0,1889.74,1866.01,1877.87,1864.49638123235,360771,0.0,1.0
2019-07-08,1918.73,1922.0,1875.0,1875.76,1862.40140801035,343435,0.0,1.0
2019-07-05,1904.76,1928.61,1901.41,1924.75,1911.04251613635,170212,0.0,1.0
2019-07-03,1906.22,1924.61,1905.0,1919.65,1905.97883678459,172850,0.0,1.0
2019-07-02,1902.24,1910.0,1889.42,1907.99,1894.40187575684,221950,0.0,1.0
2019-07-01,1900.0,1906.0,1883.44,1898.42,1884.90003038502,461354,0.0,1.0
2019-06-28,1852.58,1877.0,1844.83,1874.71,1861.35888579087,613746,0.0,1.0
2019-06-27,1835.0,1858.75,1832.83,1845.17,1832.02926068284,427441,0.0,1.0
2019-06-26,1848.3,1868.15,1828.39,1830.22,1817.18573003406,277508,0.0,1.0
2019-06-25,1880.83,1884.99,1841.05,1845.47,1832.32712417412,322193,0.0,1.0
2019-06-24,1880.97,1889.33,1869.32,1870.81,1857.48666040423,351171,0.0,1.0
2019-06-21,1859.36,1883.19,1849.59,1880.0,1866.61121202043,755760,0.0,1.0
2019-06-20,1862.07,1871.93,1844.75,1861.31,1848.0543165137,544990,0.0,1.0
2019-06-19,1812.0,1844.41,1809.09,1842.06,1828.94140915657,420196,0.0,1.0
2019-06-18,1808.38,1821.7,1790.93,1808.99,1796.10692363449,412758,0.0,1.0
2019-06-17,1776.0,1787.41,1768.0,1781.41,1768.72334000283,281154,0.0,1.0
2019-06-14,1808.2,1811.68,1772.73,1775.5,1762.85542922462,325480,0.0,1.0
2019-06-13,1802.05,1839.34,1802.05,1809.52,1796.63314913575,319187,0.0,1.0
2019-06-12,1804.17,1814.0,1779.13,1798.9,1786.08878154445,212369,0.0,1.0
2019-06-11,1799.5,1812.66,1791.09,1803.63,1790.78509592363,350998,0.0,1.0
2019-06-10,1782.57,1814.41,1778.3,1781.12,1768.43540529459,298692,0.0,1.0
2019-06-07,1765.25,1789.68,1756.31,1778.29,1765.62555969352,337706,0.0,1.0
2019-06-06,1766.01,1766.63,1746.39,1754.86,1742.36242102456,335724,0.0,1.0
2019-06-05,1755.75,1767.19,1736.09,1765.0,1752.43020702982,389027,0.0,1.0
2019-06-04,1673.5,1748.31,1673.5,1747.03,1734.58818390216,648023,0.0,1.0
2019-06-03,1658.5,1692.21,1648.38,1650.46,1638.70592605917,462695,0.0,1.0
2019-05-31,1650.1,1662.14,1640.54,1656.22,1644.42490509175,366472,0.0,1.0
2019-05-30,1687.0,1693.51,1670.27,1673.06,1661.14497573559,265889,0.0,1.0
2019-05-29,1676.93,1689.52,1662.21,1685.92,1673.91339072845,317498,0.0,1.0
2019-05-28,1707.59,1728.98,1685.38,1685.8,1673.79424533194,390836,0.0,1.0
2019-05-24,1731.52,1731.58,1707.59,1708.48,1696.3127252727,269346,0.0,1.0
2019-05-23,1746.95,1746.95,1705.15,1716.93,1704.70254694375,483765,0.0,1.0
2019-05-22,1757.35,1775.0,1742.91,1745.02,1732.59249851058,367987,0.0,1.0
2019-05-21,1762.34,1783.52,1757.23,1772.19,1759.5690020375,340555,0.0,1.0
2019-05-20,1769.73,1770.0,1746.18,1752.23,1739.75115108434,352043,0.0,1.0
2019-05-17,1786.37,1819.42,1785.0,1787.29,1774.56146443192,346325,0.0,1.0
2019-05-16,1790.0,1816.8,1790.0,1803.31,1790.46737486626,304970,0.0,1.0
2019-05-15,1778.6,1801.59,1760.01,1789.43,1776.68622400305,380798,0.0,1.0
2019-05-14,1787.12,1814.8,1781.7,1793.67,1780.89602801313,410389,0.0,1.0
2019-05-13,1800.0,1814.29,1770.0,1777.26,1764.60289504013,493005,0.0,1.0
2019-05-10,1825.0,1860.0,1765.62,1829.85,1816.81836506148,1168406,0.0,1.0
2019-05-09,1729.43,1751.1,1715.01,1736.03,1723.66652255523,627853,0.0,1.0
2019-05-08,1765.01,1771.62,1746.0,1751.63,1739.15542410178,464587,0.0,1.0
2019-05-07,1781.45,1800.58,1771.21,1785.0,1772.28777311515,477187,0.0,1.0
2019-05-06,1798.96,1811.7,1782.03,1800.51,1787.68731561431,540145,0.0,1.0
2019-05-03,1816.17,1829.96,1814.25,1824.07,1811.07952846283,496096,0.0,1.0
2019-05-02,1824.66,1830.43,1800.18,1808.0,1795.12397411327,529046,0.0,1.0
2019-05-01,1857.57,1865.49,1828.19,1829.52,1816.49071522108,407485,0.0,1.0
2019-04-30,1872.0,1889.1,1852.2,1854.99,1841.77932563074,422418,0.0,1.0
2019-04-29,1869.81,1885.0,1865.62,1876.32,1862.95741986073,432974,0.0,1.0
2019-04-26,1868.1,1883.5,1850.01,1868.0,1854.69667236924,541080,0.0,1.0
2019-04-25,1870.65,1884.81,1856.93,1866.26,1852.96906411982,384397,0.0,1.0
2019-04-24,1887.14,1893.98,1863.6,1867.28,1853.98179999017,506643,0.0,1.0
2019-04-23,1849.23,1895.28,1847.34,1887.73,1874.28616131241,549301,0.0,1.0
2019-04-22,1833.93,1853.2,1831.04,1844.17,1831.03638237858,315864,0.0,1.0
2019-04-18,1847.64,1854.23,1839.84,1844.31,1831.17538534117,344632,0.0,1.0
2019-04-17,1848.63,1856.23,1837.61,1839.79,1826.68757540589,324210,0.0,1.0
2019-04-16,1851.8,1863.3,1839.13,1841.7,1828.58397296704,416493,0.0,1.0
2019-04-15,1834.0,1848.14,1825.95,1846.23,1833.08171168536,386674,0.0,1.0
2019-04-12,1827.87,1848.0,1827.14,1833.07,1820.01543320122,413827,0.0,1.0
2019-04-11,1810.0,1823.4,1806.15,1818.59,1805.63855535545,421165,0.0,1.0
2019-04-10,1793.85,1808.98,1772.01,1806.0,1793.13821750474,392692,0.0,1.0
2019-04-09,1776.75,1796.88,1767.65,1794.47,1781.69033065655,378469,0.0,1.0
2019-04-08,1767.92,1793.09,1766.4,1788.72,1775.98128040702,324020,0.0,1.0
2019-04-05,1788.03,1788.03,1768.38,1769.45,1756.84851548381,365789,0.0,1.0
2019-04-04,1775.31,1791.19,1767.5,1780.6,1767.91910857637,373214,0.0,1.0
2019-04-03,1778.47,1796.14,1769.01,1774.93,1762.28948859119,486380,0.0,1.0
2019-04-02,1766.03,1771.57,1751.24,1763.55,1750.99053348864,492628,0.0,1.0
2019-04-01,1755.08,1771.97,1748.1,1759.23,1746.70129921421,502352,0.0,1.0
2019-03-29,1736.6,1756.53,1733.43,1744.91,1732.48328189711,440130,0.0,1.0
2019-03-28,1759.99,1765.58,1727.24,1728.89,1716.57737146277,417347,0.0,1.0
2019-03-27,1768.98,1786.96,1746.21,1752.11,1739.63200568783,355496,0.0,1.0
2019-03-26,1761.2,1783.86,1759.22,1768.87,1756.27264606733,462426,0.0,1.0
2019-03-25,1714.01,1759.88,1712.71,1752.39,1739.91001161303,559733,0.0,1.0
2019-03-22,1754.04,1761.18,1711.09,1721.59,1709.32935984163,656313,0.0,1.0
2019-03-21,1765.8,1784.65,1761.01,1774.36,1761.72354795775,400085,0.0,1.0
2019-03-20,1766.78,1780.99,1751.13,1774.43,1761.79304943905,389235,0.0,1.0
2019-03-19,1751.05,1787.3,1740.14,1764.03,1751.46711507468,499111,0.0,1.0
2019-03-18,1757.71,1765.6,1752.81,1756.33,1743.82195213183,402981,0.0,1.0
2019-03-15,1751.79,1758.07,1744.22,1752.17,1739.69157838609,760090,0.0,1.0
2019-03-14,1768.83,1782.17,1738.73,1743.88,1731.46061724372,520761,0.0,1.0
2019-03-13,1740.44,1769.84,1739.61,1760.71,1748.17075910452,680931,0.0,1.0
2019-03-12,1709.72,1740.38,1689.44,1736.0,1723.6367362061,699263,0.0,1.0
2019-03-11,1721.69,1723.99,1693.32,1709.9,1697.72261246476,681222,0.0,1.0
2019-03-08,1708.04,1719.51,1692.93,1715.82,1703.60045202601,773255,0.0,1.0
2019-03-07,1746.5,1756.71,1719.28,1725.01,1712.72500364222,598894,0.0,1.0
2019-03-06,1748.37,1765.82,1745.29,1751.62,1739.14549531874,621408,0.0,1.0
2019-03-05,1715.0,1748.73,1709.37,1745.93,1733.49601776747,619566,0.0,1.0
2019-03-04,1723.66,1730.0,1690.04,1707.82,1695.65742559188,1043402,0.0,1.0
2019-03-01,1708.2,1726.33,1698.0,1714.08,1701.87284377659,1248135,0.0,1.0
2019-02-28,1754.0,1763.89,1692.0,1697.04,1684.95419747189,1989814,0.0,1.0
2019-02-27,1906.0,1952.25,1897.01,1906.0,1892.42604793135,750594,0.0,1.0
2019-02-26,1885.83,1919.83,1885.83,1915.73,1902.08675383186,366049,0.0,1.0
2019-02-25,1928.63,1934.83,1885.83,1890.03,1876.56978141222,454087,0.0,1.0
2019-02-22,1920.38,1923.91,1897.21,1910.52,1896.91385786664,385784,0.0,1.0
2019-02-21,1924.65,1932.64,1900.29,1906.31,1892.73384020568,414076,0.0,1.0
2019-02-20,1936.51,1944.99,1920.0,1926.17,1912.4524033284,322184,0.0,1.0
2019-02-19,1927.56,1951.86,1909.18,1935.5,1921.71595790721,338449,0.0,1.0
2019-02-15,1925.33,1934.65,1898.57,1933.57,1919.79970277997,331771,0.0,1.0
2019-02-14,1909.88,1922.63,1901.0,1902.33,1888.7821845547,208983,0.0,1.0
2019-02-13,1899.29,1924.0,1898.77,1919.97,1906.29655784195,277289,0.0,1.0
2019-02-12,1876.83,1900.0,1861.71,1895.29,1881.79232129266,262261,0.0,1.0
2019-02-11,1873.13,1880.69,1856.99,1865.0,1851.71803745644,327682,0.0,1.0
2019-02-08,1892.37,1899.99,1862.01,1871.09,1857.76466632942,276038,0.0,1.0
2019-02-07,1892.1,1900.65,1862.01,1877.06,1863.69214980589,362600,0.0,1.0
2019-02-06,1895.94,1910.0,1874.78,1906.93,1893.34942475432,242989,0.0,1.0
2019-02-05,1887.53,1916.23,1879.93,1902.26,1888.7126830734,487946,0.0,1.0
2019-02-04,1840.39,1862.26,1837.94,1860.99,1847.73659545633,319520,0.0,1.0
2019-02-01,1824.05,1862.07,1821.15,1836.96,1823.87772980482,278230,0.0,1.0
2019-01-31,1820.37,1851.18,1820.37,1832.81,1819.75728484211,314887,0.0,1.0
2019-01-30,1825.33,1835.48,1805.58,1818.7,1805.74777196892,300494,0.0,1.0
2019-01-29,1816.62,1820.4,1794.2,1808.8,1795.91827675668,212398,0.0,1.0
2019-01-28,1787.62,1835.0,1780.18,1813.6,1800.68409261716,387780,0.0,1.0
2019-01-25,1811.99,1834.08,1799.01,1802.2,1789.36527994852,491397,0.0,1.0
2019-01-24,1748.98,1805.18,1748.88,1795.67,1782.88178462167,695786,0.0,1.0
2019-01-23,1717.25,1746.58,1715.11,1744.31,1731.88755491455,437850,0.0,1.0
2019-01-22,1743.18,1759.67,1691.48,1708.98,1696.80916442483,757985,0.0,1.0
2019-01-18,1747.02,1776.84,1737.5,1760.26,1747.7239638676,552561,0.0,1.0
2019-01-17,1681.73,1737.91,1676.54,1724.51,1712.22856449008,363223,0.0,1.0
2019-01-16,1693.42,1698.22,1676.54,1680.57,1668.60149180063,503742,0.0,1.0
2019-01-15,1695.0,1704.18,1681.56,1698.31,1686.21515291831,436078,0.0,1.0
2019-01-14,1647.56,1708.83,1645.0,1692.88,1680.82382372614,439269,0.0,1.0
2019-01-11,1670.59,1678.05,1654.93,1665.89,1654.026038294,331242,0.0,1.0
2019-01-10,1640.0,1685.98,1640.0,1677.33,1665.38456609481,459684,0.0,1.0
2019-01-09,1642.35,1682.88,1637.02,1649.49,1637.74283410403,786286,0.0,1.0
2019-01-08,1730.04,1755.99,1681.15,1686.92,1674.90626903272,652453,0.0,1.0
2019-01-07,1721.74,1731.4,1703.6,1711.82,1699.62893880895,334802,0.0,1.0
2019-01-04,1686.12,1737.08,1678.62,1717.55,1705.31813149239,540992,0.0,1.0
2019-01-03,1704.65,1712.68,1657.98,1663.12,1651.27576539118,445239,0.0,1.0
2019-01-02,1691.25,1736.77,1690.84,1721.7,1709.4385764551,312646,0.0,1.0
2018-12-31,1730.48,1739.7,1712.49,1722.42,1710.15344883417,280249,0.0,1.0
2018-12-28,1724.9,1734.25,1701.76,1715.83,1703.61038080905,281043,0.0,1.0
2018-12-27,1669.78,1719.68,1666.88,1717.8,1705.56635106846,316577,0.0,1.0
2018-12-26,1629.24,1705.01,1626.4,1703.25,1691.11997174139,413666,0.0,1.0
2018-12-24,1621.68,1649.09,1606.27,1616.83,1605.3154286867,387237,0.0,1.0
2018-12-21,1704.62,1715.89,1617.16,1633.39,1621.75749340535,1043666,0.0,1.0
2018-12-20,1727.01,1740.01,1685.76,1705.18,1693.03622686862,473757,0.0,1.0
2018-12-19,1769.42,1806.63,1706.75,1736.63,1724.26224953779,524082,0.0,1.0
2018-12-18,1752.23,1799.64,1737.0,1769.42,1756.81872913468,391904,0.0,1.0
2018-12-17,1796.66,1806.96,1701.01,1739.52,1727.13166783712,632934,0.0,1.0
2018-12-14,1806.9,1833.28,1796.54,1807.14,1794.2700987716,399130,0.0,1.0
2018-12-13,1864.6,1865.61,1821.28,1833.07,1820.01543320122,361640,0.0,1.0
2018-12-12,1884.14,1894.02,1842.0,1856.15,1842.93106446369,325881,0.0,1.0
2018-12-11,1839.83,1877.99,1834.31,1852.35,1839.15812690747,264182,0.0,1.0
