,META_Open,META_High,META_Low,META_Close,META_Adj Close,META_Volume,META_Dividend Amount,META_Split Coefficient
2014-01-29,54.61,54.95,53.19,53.53,53.3698561691351,92995600,0.0,1.0
2014-01-28,54.02,55.28,54.0,55.14,54.9750395883824,48191200,0.0,1.0
2014-01-27,54.73,54.9401,51.85,53.55,53.3897963358338,73924100,0.0,1.0
2014-01-24,56.15,56.42,54.4,54.45,54.2871038372764,55200700,0.0,1.0
2014-01-23,56.37,56.68,55.6855,56.63,56.4605820074373,47951800,0.0,1.0
2014-01-22,58.85,59.31,57.1,57.51,57.3379493421812,61352900,0.0,1.0
2014-01-21,56.6,58.58,56.5,58.51,58.3349576771174,48669200,0.0,1.0
2014-01-17,57.3,57.82,56.07,56.3,56.1315692569084,40849200,0.0,1.0
2014-01-16,57.26,58.02,56.83,57.19,57.0189066750016,34541800,0.0,1.0
2014-01-15,57.98,58.57,57.27,57.6,57.4276800923254,33663400,0.0,1.0
2014-01-14,56.46,57.78,56.1,57.74,57.5672612592165,37503600,0.0,1.0
2014-01-13,57.91,58.25,55.38,55.91,55.7427360062833,63010900,0.0,1.0
2014-01-10,57.13,58.3,57.06,57.94,57.7666629262038,42449500,0.0,1.0
2014-01-09,58.65,58.96,56.65,57.22,57.0488169250497,92253300,0.0,1.0
2014-01-08,57.6,58.41,57.23,58.23,58.0557953433352,56682400,0.0,1.0
2014-01-07,57.7,58.55,57.22,57.92,57.746722759505,77207400,0.0,1.0
2014-01-06,54.42,57.26,54.05,57.2,57.028876758351,68852600,0.0,1.0
2014-01-03,55.02,55.65,54.53,54.557,54.3937837291146,38246200,0.0,1.0
2014-01-02,54.83,55.22,54.19,54.71,54.5463260043598,43195500,0.0,1.0
2013-12-31,54.12,54.86,53.91,54.649,54.4855084959287,43076200,0.0,1.0
2013-12-30,54.93,55.18,53.43,53.71,53.5493176694236,68307000,0.0,1.0
2013-12-27,57.48,57.68,55.25,55.44,55.2741420888632,60466000,0.0,1.0
2013-12-26,58.32,58.38,57.37,57.73,57.5572911758671,55101000,0.0,1.0
2013-12-24,58.27,58.58,56.91,57.96,57.7866030929025,46617800,0.0,1.0
2013-12-23,55.5,58.32,55.45,57.77,57.5971715092646,98297000,0.0,1.0
2013-12-20,54.93,55.15,54.23,55.12,54.9550994216836,239824000,0.0,1.0
2013-12-19,54.33,55.19,53.95,55.05,54.8853088382381,89753200,0.0,1.0
2013-12-18,54.86,55.89,53.75,55.57,55.4037531724049,76003000,0.0,1.0
2013-12-17,54.76,55.18,54.24,54.86,54.6958772546002,78751000,0.0,1.0
2013-12-16,53.25,54.5,52.91,53.81,53.6490185029172,85119000,0.0,1.0
2013-12-13,51.66,53.5,51.34,53.32,53.1604844187985,82641000,0.0,1.0
2013-12-12,51.045,52.07,50.66,51.83,51.6749419997435,92723000,0.0,1.0
2013-12-11,50.55,50.77,49.01,49.38,49.2322715791498,65776000,0.0,1.0
2013-12-10,48.64,50.77,48.54,50.245,50.0946837888697,68479000,0.0,1.0
2013-12-09,48.09,48.97,47.74,48.84,48.6938870782843,36056000,0.0,1.0
2013-12-06,48.98,49.39,47.71,47.94,47.7965795768417,42938000,0.0,1.0
2013-12-05,48.15,48.7,47.87,48.34,48.1953829108162,43855000,0.0,1.0
2013-12-04,46.46,48.77,46.26,48.62,48.4745452445983,60890000,0.0,1.0
2013-12-03,46.75,47.2,46.29,46.73,46.5901994915689,32086000,0.0,1.0
2013-12-02,46.9,47.54,46.26,47.06,46.9192122420978,50774000,0.0,1.0
2013-11-29,46.75,47.21,46.5,47.01,46.869361825351,22953900,0.0,1.0
2013-11-27,45.97,46.67,45.53,46.49,46.3509174911842,44993000,0.0,1.0
2013-11-26,44.66,46.17,43.55,45.89,45.7527124902225,82016000,0.0,1.0
2013-11-25,46.36,46.65,44.04,44.82,44.6859135718407,82565000,0.0,1.0
2013-11-22,47.04,47.27,45.96,46.23,46.0916953241008,40545000,0.0,1.0
2013-11-21,46.99,47.46,46.685,46.7,46.5602892415208,34886000,0.0,1.0
2013-11-20,46.61,47.55,46.31,46.43,46.291096991088,53933000,0.0,1.0
2013-11-19,46.26,47.0,45.72,46.36,46.2213064076425,75602000,0.0,1.0
2013-11-18,48.47,48.84,45.8,45.83,45.6928919901263,85910000,0.0,1.0
2013-11-15,49.11,49.48,48.71,49.01,48.8633784952234,42453000,0.0,1.0
2013-11-14,48.7,49.57,48.03,48.99,48.8434383285247,75117000,0.0,1.0
2013-11-13,46.23,48.74,46.06,48.71,48.5642759947426,79245000,0.0,1.0
2013-11-12,46.0,47.37,45.83,46.605,46.4655734497019,68196000,0.0,1.0
2013-11-11,47.04,47.53,45.73,46.2,46.0617850740527,80910000,0.0,1.0
2013-11-08,47.81,48.65,47.25,47.53,47.3878061595179,70731000,0.0,1.0
2013-11-07,49.24,49.87,47.3,47.56,47.4177164095659,97128000,0.0,1.0
2013-11-06,50.26,50.45,48.71,49.12,48.9730494120664,67889000,0.0,1.0
2013-11-05,47.79,50.18,47.51,50.105,49.9551026219786,76835000,0.0,1.0
2013-11-04,49.365,49.75,48.02,48.22,48.0757419106238,80371000,0.0,1.0
2013-11-01,50.85,52.09,49.72,49.75,49.6011646630762,95033000,0.0,1.0
2013-10-31,47.155,52.0,46.5,50.205,50.0548034554722,248809000,0.0,1.0
2013-10-30,50.0,50.21,48.75,49.01,48.8633784952234,127073000,0.0,1.0
2013-10-29,50.73,50.79,49.25,49.395,49.2472267041739,102143000,0.0,1.0
2013-10-28,51.54,51.7,49.61,50.229,50.0787316555107,73472000,0.0,1.0
2013-10-25,53.18,53.24,51.88,51.95,51.7945829999359,45085000,0.0,1.0
2013-10-24,52.38,52.84,51.5928,52.445,52.2881021257293,46775000,0.0,1.0
2013-10-23,51.75,52.25,51.13,51.9,51.7447325831891,57207000,0.0,1.0
2013-10-22,54.33,54.76,52.2,52.675,52.5174140427646,83204000,0.0,1.0
2013-10-21,54.68,54.81,53.51,53.85,53.6888988363147,58235000,0.0,1.0
2013-10-18,54.18,54.825,53.6,54.22,54.0577919202411,88260000,0.0,1.0
2013-10-17,51.12,52.22,50.95,52.21,52.0538051670193,71522000,0.0,1.0
2013-10-16,50.04,51.24,49.9,51.135,50.9820212069629,64678000,0.0,1.0
2013-10-15,49.99,51.0,49.18,49.5,49.3519125793422,81167000,0.0,1.0
2013-10-14,48.31,49.63,47.91,49.51,49.3618826626915,68781000,0.0,1.0
2013-10-11,49.18,49.87,48.79,49.11,48.9630793287171,58428000,0.0,1.0
2013-10-10,47.865,49.68,47.83,49.05,48.9032588286209,99774000,0.0,1.0
2013-10-09,47.375,47.84,45.26,46.77,46.6300798249663,147297000,0.0,1.0
2013-10-08,50.6,50.6,47.08,47.14,46.9989729088927,136081000,0.0,1.0
2013-10-07,50.73,51.29,50.4,50.515,50.3638760393024,57204000,0.0,1.0
2013-10-04,49.77,51.16,49.57,51.04,50.8873054151439,74447000,0.0,1.0
2013-10-03,50.47,50.72,49.06,49.183,49.0358609371674,82045000,0.0,1.0
2013-10-02,50.13,51.1,49.95,50.28,50.1295790805924,62834000,0.0,1.0
2013-10-01,49.97,51.03,49.45,50.42,50.2691602474835,98114000,0.0,1.0
2013-09-30,50.14,51.6,49.8,50.23,50.0797286638456,100095000,0.0,1.0
2013-09-27,50.29,51.28,49.86,51.24,51.0867070821312,81410500,0.0,1.0
2013-09-26,50.01,50.6,49.5,50.39,50.2392499974354,98220100,0.0,1.0
2013-09-25,49.23,49.54,48.46,49.46,49.3120322459447,87879700,0.0,1.0
2013-09-24,48.505,49.66,48.16,48.45,48.3050538276592,136716100,0.0,1.0
2013-09-23,47.28,47.55,46.29,47.19,47.0488233256395,75177000,0.0,1.0
2013-09-20,46.32,47.6,45.74,47.49,47.3479258261204,115508400,0.0,1.0
2013-09-19,45.51,46.05,45.23,45.98,45.8424432403667,63972400,0.0,1.0
2013-09-18,44.84,45.47,44.395,45.23,45.0946869891646,79317000,0.0,1.0
2013-09-17,42.5,45.44,42.43,45.07,44.9351656555748,91934600,0.0,1.0
2013-09-16,44.85,44.94,42.43,42.51,42.3828243181381,70424200,0.0,1.0
2013-09-13,45.04,45.08,43.93,44.31,44.1774393210233,52765300,0.0,1.0
2013-09-12,45.53,45.62,44.65,44.75,44.6161229883952,68072300,0.0,1.0
2013-09-11,43.39,45.09,43.11,45.04,44.9052554055267,72328300,0.0,1.0
2013-09-10,44.24,44.26,43.23,43.6,43.4695634032186,54540300,0.0,1.0
2013-09-09,44.36,44.79,43.7,44.04,43.9082470705905,75794700,0.0,1.0
2013-09-06,43.09,44.61,42.4,43.95,43.8185163204462,117535700,0.0,1.0
2013-09-05,41.79,42.765,41.77,42.66,42.5323755683785,50035400,0.0,1.0
2013-09-04,42.01,42.17,41.44,41.78,41.6550082336347,42581900,0.0,1.0
2013-09-03,41.84,42.165,41.51,41.87,41.7447389837789,48774900,0.0,1.0
2013-08-30,42.025,42.26,41.06,41.294,41.1704621828557,67735100,0.0,1.0
2013-08-29,40.89,41.78,40.8,41.28,41.1565040661666,58303400,0.0,1.0
2013-08-28,39.96,40.85,39.88,40.548,40.4266939649933,57918200,0.0,1.0
2013-08-27,40.68,41.2,39.42,39.64,39.5214103968712,72695100,0.0,1.0
2013-08-26,40.9,41.94,40.62,41.34,41.2163245662627,94162400,0.0,1.0
2013-08-23,39.0,40.63,38.93,40.55,40.4286879816631,86442300,0.0,1.0
2013-08-22,38.37,38.75,38.34,38.55,38.4346713117907,21931200,0.0,1.0
2013-08-21,38.38,38.85,38.145,38.32,38.2053593947554,46116900,0.0,1.0
2013-08-20,38.35,38.58,37.69,38.41,38.2950901448997,57995200,0.0,1.0
2013-08-19,37.43,38.28,37.14,37.81,37.6968851439379,57609600,0.0,1.0
2013-08-16,36.97,37.49,36.9,37.08,36.9690690594345,45840800,0.0,1.0
2013-08-15,36.36,37.07,36.0201,36.56,36.4506247252677,56521100,0.0,1.0
2013-08-14,36.83,37.55,36.62,36.65,36.5403554754119,48423900,0.0,1.0
2013-08-13,38.24,38.32,36.77,37.019,36.9082515510034,65379200,0.0,1.0
2013-08-12,38.2,38.5,38.1,38.22,38.1056585612618,31161000,0.0,1.0
2013-08-09,38.59,38.74,38.01,38.5,38.3848208950439,43532300,0.0,1.0
2013-08-08,39.13,39.19,38.43,38.54,38.4247012284414,41301000,0.0,1.0
2013-08-07,38.61,38.94,37.7,38.87,38.7537139789703,68854800,0.0,1.0
2013-08-06,39.11,39.25,37.94,38.55,38.4346713117907,63950800,0.0,1.0
2013-08-05,38.43,39.32,38.25,39.189,39.071759637815,79994800,0.0,1.0
2013-08-02,37.66,38.49,37.5,38.05,37.9361671443226,73058500,0.0,1.0
2013-08-01,37.3,38.29,36.92,37.489,37.3768454684234,106066500,0.0,1.0
2013-07-31,37.96,38.31,36.33,36.8,36.6899067256524,154828700,0.0,1.0
2013-07-30,35.65,37.96,35.32,37.627,37.5144326186446,173582800,0.0,1.0
2013-07-29,34.07,35.63,34.01,35.43,35.3240053067898,124718800,0.0,1.0
2013-07-26,33.77,34.73,33.56,34.01,33.9082534711804,136028900,0.0,1.0
2013-07-25,33.545,34.88,32.75,34.359,34.2562093800731,365457900,0.0,1.0
2013-07-24,26.32,26.53,26.05,26.51,26.4306909591588,82635600,0.0,1.0
2013-07-23,26.1,26.3,25.97,26.13,26.0518277918831,28221600,0.0,1.0
2013-07-22,25.99,26.13,25.72,26.045,25.9670820834135,27526300,0.0,1.0
2013-07-19,25.82,26.1077,25.6,25.881,25.8035727164839,46539700,0.0,1.0
2013-07-18,26.75,26.77,26.12,26.18,26.1016782086299,24806900,0.0,1.0
2013-07-17,26.37,26.78,26.3,26.65,26.5702721260499,21518500,0.0,1.0
2013-07-16,26.39,26.75,26.01,26.32,26.2412593755209,30817600,0.0,1.0
2013-07-15,25.93,26.43,25.65,26.28,26.2013790421235,24234000,0.0,1.0
2013-07-12,25.74,25.93,25.55,25.91,25.8324859581971,16537900,0.0,1.0
2013-07-11,25.96,26.0,25.45,25.81,25.7327851247035,26777400,0.0,1.0
2013-07-10,25.58,25.83,25.47,25.8,25.7228150413541,26721800,0.0,1.0
2013-07-09,25.07,25.49,25.03,25.48,25.4037723741745,30387900,0.0,1.0
2013-07-08,24.47,25.04,24.42,24.71,24.6360759562736,27064600,0.0,1.0
2013-07-05,24.65,24.66,24.2,24.37,24.2970931223953,20229500,0.0,1.0
2013-07-03,24.22,24.71,24.15,24.52,24.4466443726358,10404400,0.0,1.0
2013-07-02,24.7,24.77,24.3,24.41,24.3369734557928,18394100,0.0,1.0
2013-07-01,24.9694,25.0601,24.62,24.81,24.7357767897673,20582200,0.0,1.0
2013-06-28,24.68,24.98,24.42,24.88,24.8055673732128,96778900,0.0,1.0
2013-06-27,24.24,24.84,24.21,24.66,24.5862255395268,34694100,0.0,1.0
2013-06-26,24.51,24.65,23.99,24.16,24.0877213720587,29890300,0.0,1.0
2013-06-25,24.14,24.43,24.04,24.25,24.177452122203,24713200,0.0,1.0
2013-06-24,23.95,24.11,23.38,23.935,23.8633944966981,40626000,0.0,1.0
2013-06-21,24.59,24.7,24.05,24.53,24.4566144559851,45833900,0.0,1.0
2013-06-20,24.28,24.745,23.65,23.9,23.8284992049753,42765600,0.0,1.0
2013-06-19,24.2,25.19,24.1,24.309,24.2362756139642,31790600,0.0,1.0
2013-06-18,24.09,24.69,24.08,24.21,24.1375717888055,36709100,0.0,1.0
2013-06-17,23.91,24.25,23.75,24.022,23.9501342218375,33664500,0.0,1.0
2013-06-14,23.56,23.89,23.26,23.63,23.5593069545425,30677100,0.0,1.0
2013-06-13,23.72,23.83,23.265,23.73,23.6590077880362,31189300,0.0,1.0
2013-06-12,24.16,24.26,23.58,23.77,23.6988881214336,26445800,0.0,1.0
2013-06-11,24.03,24.35,24.0,24.03,23.958110288517,29885900,0.0,1.0
2013-06-10,24.06,24.6,23.99,24.33,24.2572127889979,58393000,0.0,1.0
2013-06-07,23.03,23.4,22.86,23.291,23.2213211289992,38699200,0.0,1.0
2013-06-06,22.99,23.09,22.67,22.97,22.9012814534846,31260700,0.0,1.0
2013-06-05,23.35,23.705,22.79,22.899,22.8304938617042,53819700,0.0,1.0
2013-06-04,23.89,23.93,23.32,23.52,23.4496360376996,34760800,0.0,1.0
2013-06-03,24.265,24.32,23.71,23.848,23.7766547715586,35733800,0.0,1.0
2013-05-31,24.63,24.95,24.27,24.348,24.2751589390267,35925000,0.0,1.0
2013-05-30,24.13,24.779,23.93,24.55,24.4765546226838,60733200,0.0,1.0
2013-05-29,23.79,23.81,23.26,23.32,23.2502343707123,64237800,0.0,1.0
2013-05-28,24.54,24.54,23.92,24.1,24.0279008719626,50079700,0.0,1.0
2013-05-24,24.97,24.97,24.08,24.3125,24.2397651431365,58727900,0.0,1.0
2013-05-23,24.8,25.53,24.77,25.06,24.9850288735013,37663100,0.0,1.0
2013-05-22,25.65,25.85,24.92,25.159,25.08373269866,45314500,0.0,1.0
2013-05-21,25.87,26.075,25.59,25.66,25.583233874463,26261300,0.0,1.0
2013-05-20,26.18,26.19,25.69,25.759,25.6819376996217,42402900,0.0,1.0
2013-05-17,26.4,26.6,26.2,26.25,26.1714687920754,29462700,0.0,1.0
2013-05-16,26.48,26.55,25.9,26.13,26.0518277918831,35499100,0.0,1.0
2013-05-15,26.92,26.99,26.4,26.6,26.5204217093031,30299800,0.0,1.0
2013-05-14,26.8854,27.28,26.82,27.07,26.9890156267231,24930300,0.0,1.0
2013-05-13,26.6,27.325,26.531,26.82,26.739763542989,29068800,0.0,1.0
2013-05-10,27.14,27.3,26.57,26.68,26.600182376098,30847100,0.0,1.0
2013-05-09,27.08,27.55,26.85,27.04,26.959105376675,33457200,0.0,1.0
2013-05-08,26.88,27.3,26.65,27.12,27.0388660434699,34654900,0.0,1.0
2013-05-07,27.55,27.85,26.85,26.889,26.8085571180996,41259100,0.0,1.0
2013-05-06,28.33,28.46,27.48,27.57,27.4875197941912,43939400,0.0,1.0
2013-05-03,29.04,29.07,28.15,28.311,28.2263029703789,58506400,0.0,1.0
2013-05-02,28.0099,29.02,27.98,28.97,28.8833314631019,104257000,0.0,1.0
2013-05-01,27.85,27.915,27.31,27.43,27.3479386273001,64567600,0.0,1.0
2013-04-30,27.13,27.85,27.005,27.769,27.6859244528435,36245700,0.0,1.0
2013-04-29,27.16,27.41,26.86,26.98,26.8992848765788,29201100,0.0,1.0
2013-04-26,26.6,27.62,26.6,26.85,26.7696737930371,33018000,0.0,1.0
2013-04-25,26.07,26.4,26.0,26.14,26.0617978752324,17150000,0.0,1.0
2013-04-24,25.93,26.4,25.8,26.11,26.0318876251843,19729900,0.0,1.0
2013-04-23,26.215,26.33,25.77,25.98,25.9022765416426,25191500,0.0,1.0
2013-04-22,25.81,26.36,25.7,25.97,25.8923064582933,25687600,0.0,1.0
2013-04-19,25.62,25.96,25.33,25.73,25.6530244579086,20380900,0.0,1.0
2013-04-18,26.82,26.82,25.15,25.69,25.6131441245111,39059000,0.0,1.0
2013-04-17,26.65,27.2,26.39,26.625,26.5453469176765,26440600,0.0,1.0
2013-04-16,26.81,27.11,26.4,26.92,26.8394643764827,27365900,0.0,1.0
2013-04-15,27.16,27.48,26.36,26.52,26.4406610425082,30275400,0.0,1.0
2013-04-12,28.0,28.0,27.24,27.4,27.318028377252,28697400,0.0,1.0
2013-04-11,27.48,28.1,27.25,28.0175,27.9336810240751,33368500,0.0,1.0
2013-04-10,27.0099,27.84,26.9,27.57,27.4875197941912,45949400,0.0,1.0
2013-04-09,26.58,26.89,26.42,26.59,26.5104516259537,21311100,0.0,1.0
2013-04-08,27.19,27.2,26.63,26.849,26.7686767847022,27256000,0.0,1.0
2013-04-05,26.86,27.8,26.61,27.39,27.3080582939027,64566600,0.0,1.0
2013-04-04,26.62,27.2301,26.11,27.0725,26.9915081475604,82016800,0.0,1.0
2013-04-03,25.83,26.39,25.7,26.25,26.1714687920754,48195200,0.0,1.0
2013-04-02,25.77,26.12,25.3,25.42,25.3439518740783,35153300,0.0,1.0
2013-04-01,25.63,25.89,25.28,25.53,25.4536227909213,22249300,0.0,1.0
2013-03-28,26.09,26.17,25.52,25.58,25.5034732076681,28585700,0.0,1.0
2013-03-27,25.0,26.28,24.72,26.09,26.0119474584856,52297400,0.0,1.0
2013-03-26,25.08,25.48,25.03,25.205,25.1295950820671,26957200,0.0,1.0
2013-03-25,25.75,25.8,25.078,25.131,25.0558164652818,39199000,0.0,1.0
2013-03-22,25.796,26.01,25.63,25.73,25.6530244579086,18456300,0.0,1.0
2013-03-21,25.66,26.11,25.56,25.74,25.6629945412579,24336100,0.0,1.0
2013-03-20,26.68,26.69,25.78,25.86,25.7826355414503,44006500,0.0,1.0
2013-03-19,26.53,26.9,26.21,26.55,26.4705712925563,25254200,0.0,1.0
2013-03-18,26.37,26.79,25.78,26.49,26.4107507924601,26653700,0.0,1.0
2013-03-15,27.03,27.06,26.56,26.645,26.5652870843752,31597400,0.0,1.0
2013-03-14,27.1,27.43,26.83,27.04,26.959105376675,27646400,0.0,1.0
2013-03-13,27.62,27.65,26.92,27.08,26.9989857100724,39619500,0.0,1.0
2013-03-12,28.1,28.32,27.6,27.83,27.7467419612746,27569600,0.0,1.0
2013-03-11,28.01,28.64,27.83,28.14,28.0558145451048,35642100,0.0,1.0
2013-03-08,28.425,28.47,27.73,27.96,27.8763530448163,44198900,0.0,1.0
2013-03-07,27.57,28.675,27.47,28.578,28.4925041958069,74540200,0.0,1.0
2013-03-06,28.1,28.13,27.35,27.4525,27.3703713148362,33532600,0.0,1.0
2013-03-05,27.88,28.18,27.21,27.52,27.4376693774444,40622200,0.0,1.0
2013-03-04,27.76,28.06,27.44,27.72,27.6370710444316,32400700,0.0,1.0
2013-03-01,27.05,28.1164,26.81,27.78,27.6968915445278,54064800,0.0,1.0
2013-02-28,26.84,27.3,26.34,27.25,27.1684771270116,83027800,0.0,1.0
2013-02-27,27.34,27.34,26.63,26.87,26.7896139597358,44319700,0.0,1.0
2013-02-26,27.36,27.46,26.7,27.39,27.3080582939027,31611700,0.0,1.0
2013-02-25,27.16,27.64,27.15,27.27,27.1884172937103,34652000,0.0,1.0
2013-02-22,27.62,27.63,26.82,27.13,27.0488361268193,36350200,0.0,1.0
2013-02-21,28.28,28.55,27.15,27.283,27.2013784020645,49642300,0.0,1.0
2013-02-20,28.92,29.05,28.33,28.462,28.3768512289543,42098200,0.0,1.0
2013-02-19,28.23,29.08,28.12,28.93,28.8434511297044,49396400,0.0,1.0
2013-02-15,28.52,28.75,28.09,28.32,28.2352760453933,33109300,0.0,1.0
2013-02-14,28.02,28.63,28.01,28.5,28.4147375456819,35615800,0.0,1.0
2013-02-13,27.36,28.32,27.31,27.9075,27.8240101072322,50164000,0.0,1.0
2013-02-12,27.67,28.16,27.1,27.37,27.2881181272039,93498700,0.0,1.0
2013-02-11,28.61,28.68,28.04,28.26,28.1754555452972,37361800,0.0,1.0
2013-02-08,28.89,29.17,28.51,28.545,28.459602920754,37708800,0.0,1.0
2013-02-07,29.11,29.15,28.27,28.65,28.5642887959223,34540100,0.0,1.0
2013-02-06,28.74,29.29,28.66,29.05,28.9630921298968,38375900,0.0,1.0
2013-02-05,28.26,28.96,28.04,28.64,28.5543187125729,47948200,0.0,1.0
2013-02-04,29.06,29.2,28.01,28.109,28.0249072867218,92362200,0.0,1.0
2013-02-01,31.01,31.02,29.63,29.73,29.6410577976534,85856700,0.0,1.0
2013-01-31,29.15,31.47,28.74,30.981,30.8883152246586,190744900,0.0,1.0
2013-01-30,30.98,31.49,30.88,31.24,31.1465403834071,87682100,0.0,1.0
2013-01-29,32.0,32.07,30.71,30.79,30.6978866326858,72976500,0.0,1.0
2013-01-28,31.88,32.5063,31.81,32.469,32.3718636270437,59682500,0.0,1.0
2013-01-25,31.41,31.93,31.13,31.54,31.4456428838879,54363600,0.0,1.0
2013-01-24,31.27,31.49,30.81,31.08,30.9870190498173,43845100,0.0,1.0
2013-01-23,31.1,31.5,30.8,30.82,30.7277968827339,48899800,0.0,1.0
2013-01-22,29.75,30.89,29.74,30.729,30.6370691242547,55243300,0.0,1.0
2013-01-18,30.31,30.44,29.27,29.66,29.5712672142079,49631500,0.0,1.0
2013-01-17,30.08,30.42,30.03,30.14,30.0498312149772,40256700,0.0,1.0
2013-01-16,30.21,30.35,29.53,29.85,29.7606987978457,75332700,0.0,1.0
2013-01-15,30.64,31.71,29.88,30.1,30.0099508815798,173242600,0.0,1.0
2013-01-14,32.08,32.21,30.62,30.9475,30.8549154454382,98892800,0.0,1.0
2013-01-11,31.28,31.96,31.1,31.72,31.6251043841764,89598000,0.0,1.0
2013-01-10,30.6,31.45,30.28,31.3,31.2063608835032,95316400,0.0,1.0
2013-01-09,29.67,30.6,29.49,30.59,30.4984849656985,104787700,0.0,1.0
2013-01-08,29.51,29.6,28.86,29.0607,28.9737601190806,45871300,0.0,1.0
2013-01-07,28.69,29.79,28.65,29.4213,29.3332813246586,83781800,0.0,1.0
2013-01-04,28.01,28.93,27.83,28.76,28.6739597127653,72715400,0.0,1.0
2013-01-03,27.88,28.47,27.59,27.77,27.6869214611784,63140600,0.0,1.0
2013-01-02,27.44,28.18,27.42,28.0,27.9162333782138,69846400,0.0,1.0
2012-12-31,26.2,26.99,26.11,26.6197,26.5400627735013,60374500,0.0,1.0
2012-12-28,25.48,26.11,25.15,25.9112,25.833682368199,56574800,0.0,1.0
2012-12-27,26.55,26.8,25.52,26.05,25.9720671250882,43481700,0.0,1.0
2012-12-26,27.03,27.18,26.375,26.51,26.4306909591588,33175400,0.0,1.0
2012-12-24,26.5,26.96,26.2,26.93,26.849434459832,28230100,0.0,1.0
2012-12-21,26.66,27.01,26.12,26.26,26.1814388754248,54555200,0.0,1.0
2012-12-20,27.49,27.6,27.13,27.36,27.2781480438546,35574800,0.0,1.0
2012-12-19,27.83,28.22,26.95,27.41,27.3279984606014,61390300,0.0,1.0
2012-12-18,26.96,27.91,26.9,27.71,27.6271009610823,60512900,0.0,1.0
2012-12-17,26.77,27.0,26.32,26.75,26.6699729595435,57742500,0.0,1.0
2012-12-14,28.18,28.33,26.76,26.812,26.7317874763095,91631600,0.0,1.0
2012-12-13,27.59,28.75,27.43,28.24,28.1555153785984,81051600,0.0,1.0
2012-12-12,28.0,28.14,27.37,27.5801,27.497589578374,46704200,0.0,1.0
2012-12-11,28.07,28.24,27.66,27.98,27.896293211515,77099100,0.0,1.0
2012-12-10,27.17,28.17,27.1,27.84,27.756712044624,50608500,0.0,1.0
2012-12-07,27.07,27.78,26.84,27.485,27.4027740857216,51751900,0.0,1.0
2012-12-06,27.68,27.75,26.82,26.97,26.8893147932295,46001500,0.0,1.0
2012-12-05,27.75,27.9,27.26,27.71,27.6271009610823,58976300,0.0,1.0
2012-12-04,27.06,27.76,26.68,27.46,27.3778488773482,72869200,0.0,1.0
2012-12-03,27.9999,28.88,26.98,27.04,26.959105376675,123526100,0.0,1.0
2012-11-30,27.26,28.0,26.76,28.0,27.9162333782138,127049600,0.0,1.0
2012-11-29,26.5,27.52,26.16,27.32,27.2382677104571,88759700,0.0,1.0
2012-11-28,25.94,26.49,25.75,26.36,26.2811397089184,49205600,0.0,1.0
2012-11-27,26.04,26.5,25.46,26.15,26.0717679585818,85760600,0.0,1.0
2012-11-26,24.935,26.09,24.81,25.94,25.8623962082452,123865000,0.0,1.0
2012-11-23,24.58,24.68,23.88,23.998,23.9262060217991,29520900,0.0,1.0
2012-11-21,23.22,24.53,23.05,24.32,24.2472427056485,89862400,0.0,1.0
2012-11-20,22.73,23.9,22.7,23.1,23.0308925370264,46655300,0.0,1.0
2012-11-19,23.955,24.12,22.82,22.92,22.8514310367378,85021300,0.0,1.0
2012-11-16,22.25,23.93,22.18,23.5607,23.4902142769315,107182200,0.0,1.0
2012-11-15,22.34,22.5,21.65,22.17,22.1036747855357,78857700,0.0,1.0
2012-11-14,20.1,22.5,19.93,22.36,22.2931063691736,229751000,0.0,1.0
2012-11-13,19.605,20.11,19.56,19.86,19.800585531833,71775100,0.0,1.0
2012-11-12,19.15,20.17,18.87,20.07,20.0099572821696,67349200,0.0,1.0
2012-11-09,19.955,20.0,19.13,19.21,19.1525301141245,42295500,0.0,1.0
2012-11-08,20.52,20.73,19.98,19.99,19.9301966153748,34254600,0.0,1.0
2012-11-07,20.85,20.95,20.37,20.47,20.4087606161441,33396800,0.0,1.0
2012-11-06,21.24,21.37,20.99,21.1712,21.1078628606014,29062700,0.0,1.0
2012-11-05,21.1,21.48,20.92,21.25,21.1864271173944,31806700,0.0,1.0
2012-11-02,21.26,21.69,21.07,21.18,21.1166365339488,38344400,0.0,1.0
2012-11-01,21.08,21.44,21.01,21.21,21.1465467839969,37713900,0.0,1.0
2012-10-31,20.82,21.5,20.73,21.11,21.0468459505033,99378200,0.0,1.0
2012-10-26,22.4,22.88,21.88,21.9425,21.8768553893377,73175800,0.0,1.0
2012-10-25,23.29,23.31,22.47,22.56,22.4925080361608,76142000,0.0,1.0
2012-10-24,24.13,24.25,22.85,23.2299,23.1604039197346,228949900,0.0,1.0
2012-10-23,19.25,19.8,19.1,19.5,19.441662531256,78381200,0.0,1.0
2012-10-22,19.25,19.43,19.05,19.321,19.2631980393024,32447300,0.0,1.0
2012-10-19,19.0,19.06,18.8,19.0,18.9431583637879,34835000,0.0,1.0
2012-10-18,19.7,19.79,18.89,18.975,18.9182331554145,52157400,0.0,1.0
2012-10-17,19.5,20.48,19.3718,19.88,19.8205256985318,44074500,0.0,1.0
2012-10-16,19.68,19.69,19.3,19.48,19.4217223645573,21834700,0.0,1.0
2012-10-15,19.68,19.88,19.49,19.52,19.4616026979547,20189700,0.0,1.0
2012-10-12,19.75,19.8,19.48,19.5181,19.4597083821184,18809400,0.0,1.0
