,V_Open,V_High,V_Low,V_Close,V_Adj Close,V_Volume,V_Dividend Amount,V_Split Coefficient
2020-07-10,191.65,192.82,189.44,192.55,186.77512516212,7671603,0.0,1.0
2020-07-09,195.0,195.49,189.95,192.21,186.445322292449,8545191,0.0,1.0
2020-07-08,195.08,195.52,193.12,195.07,189.219546431445,8366106,0.0,1.0
2020-07-07,196.81,198.9,193.81,194.2,188.375639088464,7659721,0.0,1.0
2020-07-06,198.73,199.18,195.68,197.76,191.828869135606,7288122,0.0,1.0
2020-07-02,196.0,197.92,195.0,195.67,189.80155149557,6296321,0.0,1.0
2020-07-01,193.85,195.35,192.66,193.78,187.968235543576,6395503,0.0,1.0
2020-06-30,191.49,193.75,190.16,193.17,187.376530395049,9038173,0.0,1.0
2020-06-29,189.91,191.45,187.3001,191.38,185.640215287076,8020373,0.0,1.0
2020-06-26,193.1,194.13,189.08,189.27,183.593497478237,11831320,0.0,1.0
2020-06-25,191.1,194.24,189.9,193.98,188.162237231618,9932334,0.0,1.0
2020-06-24,197.02,197.48,190.69,191.41,185.669315540283,9434593,0.0,1.0
2020-06-23,196.25,200.15,195.82,197.97,192.032570908049,9858094,0.0,1.0
2020-06-22,191.99,196.36,191.29,194.96,189.112845503022,6670968,0.0,1.0
2020-06-19,196.89,197.1,191.37,192.2,186.435622208047,11473377,0.0,1.0
2020-06-18,192.6,194.25,192.11,193.91,188.094336640804,5801324,0.0,1.0
2020-06-17,193.66,195.37,193.06,193.56,187.754833686731,5962474,0.0,1.0
2020-06-16,196.86,198.38,191.8,192.88,187.095227947389,11045642,0.0,1.0
2020-06-15,187.0,192.48,186.21,191.76,186.008818494356,6752298,0.0,1.0
2020-06-12,194.21,195.0,187.85,192.26,186.49382271446,11700070,0.0,1.0
2020-06-11,195.14,196.36,188.75,188.88,183.215194186555,11968519,0.0,1.0
2020-06-10,199.9,202.18,198.95,200.48,194.467292092972,8370093,0.0,1.0
2020-06-09,198.36,201.67,198.24,199.08,193.109280276681,6889059,0.0,1.0
2020-06-08,199.58,199.96,197.13,199.6,193.613684665589,7623097,0.0,1.0
2020-06-05,196.2,199.77,195.48,199.61,193.623384749991,8558113,0.0,1.0
2020-06-04,195.98,196.46,193.12,193.64,187.832434361947,7826908,0.0,1.0
2020-06-03,198.0,198.14,195.57,196.87,190.96556162382,8877680,0.0,1.0
2020-06-02,195.94,197.52,194.92,196.36,190.470857319314,8457672,0.0,1.0
2020-06-01,194.71,195.88,193.52,194.35,188.521140354495,6011214,0.0,1.0
2020-05-29,194.5,196.74,193.28,195.24,189.384447866281,10211737,0.0,1.0
2020-05-28,193.54,198.29,192.71,194.26,188.433839594876,8351749,0.0,1.0
2020-05-27,194.31,194.31,188.52,192.82,187.037027440976,7647759,0.0,1.0
2020-05-26,195.8,196.27,192.76,193.22,187.42503081706,9660885,0.0,1.0
2020-05-22,191.0,191.37,189.23,190.86,185.135810898168,5606143,0.0,1.0
2020-05-21,193.5,193.62,190.02,190.62,184.903008872518,11333071,0.0,1.0
2020-05-20,193.0,194.99,192.41,193.86,188.045836218793,9543409,0.0,1.0
2020-05-19,191.14,194.5,189.23,189.36,183.680798237855,7444676,0.0,1.0
2020-05-18,188.0,192.83,187.47,191.38,185.640215287076,11801730,0.0,1.0
2020-05-15,179.98,184.14,178.87,183.49,177.986848693832,10782119,0.0,1.0
2020-05-14,175.94,181.05,173.82,180.9,175.474526833693,9691904,0.0,1.0
2020-05-13,178.5,181.09,175.04,177.09,171.778794676499,13367687,0.3,1.0
2020-05-12,183.56,183.99,179.37,179.47,173.793000059706,8203242,0.0,1.0
2020-05-11,183.87,184.62,181.43,183.56,177.753625068032,8679845,0.0,1.0
2020-05-08,185.03,185.75,183.62,185.09,179.235228066256,6469771,0.0,1.0
2020-05-07,181.75,184.98,181.71,182.72,176.940195970967,9248909,0.0,1.0
2020-05-06,179.72,180.51,177.88,178.78,173.124826158546,8537276,0.0,1.0
2020-05-05,179.09,181.102,178.26,178.44,172.795581047829,13511634,0.0,1.0
2020-05-04,172.95,176.94,171.72,176.15,170.578018390356,9384871,0.0,1.0
2020-05-01,174.45,179.64,174.27,175.57,170.016364966193,10106699,0.0,1.0
2020-04-30,181.78,181.83,177.66,178.72,173.066724080184,11290991,0.0,1.0
2020-04-29,176.85,182.25,176.1,181.79,176.03961375636,12842669,0.0,1.0
2020-04-28,175.0,175.01,170.38,171.25,165.833015324147,8611407,0.0,1.0
2020-04-27,168.65,172.35,168.55,171.76,166.326882990222,9892471,0.0,1.0
2020-04-24,168.44,168.75,164.01,167.32,162.027329191453,8391222,0.0,1.0
2020-04-23,167.88,170.41,166.21,166.38,161.117063297119,11400677,0.0,1.0
2020-04-22,164.66,167.7,162.92,166.59,161.320420571385,14502074,0.0,1.0
2020-04-21,162.0,162.57,159.15,160.53,155.452110656849,10552912,0.0,1.0
2020-04-20,167.33,167.43,163.2,164.22,159.025388476096,10496461,0.0,1.0
2020-04-17,169.65,170.99,164.95,169.54,164.177106090837,15369745,0.0,1.0
2020-04-16,167.11,168.0,159.8,162.42,157.282326125243,20211894,0.0,1.0
2020-04-15,168.7,169.36,164.95,165.96,160.710348748586,12101328,0.0,1.0
2020-04-14,173.09,175.43,170.83,174.62,169.096415392132,9969437,0.0,1.0
2020-04-13,172.26,172.32,166.15,168.99,163.644503705855,14035182,0.0,1.0
2020-04-09,176.27,177.19,172.85,173.69,168.195833177525,12224980,0.0,1.0
2020-04-08,171.01,176.0,167.93,174.94,169.406293143394,11142029,0.0,1.0
2020-04-07,177.76,178.8,168.1,168.59,163.257156516776,15372055,0.0,1.0
2020-04-06,160.02,170.73,158.25,169.44,164.080269293568,16464574,0.0,1.0
2020-04-03,155.56,157.72,150.6,151.85,147.046676653849,11988426,0.0,1.0
2020-04-02,152.53,158.35,151.29,157.39,152.411435222584,14046678,0.0,1.0
2020-04-01,156.32,158.07,151.42,153.11,148.266820299446,12588100,0.0,1.0
2020-03-31,166.43,168.19,160.54,161.12,156.023447760739,20594600,0.0,1.0
2020-03-30,161.04,165.87,160.69,165.57,160.332685239235,15703934,0.0,1.0
2020-03-27,161.08,167.1,158.15,161.56,156.449529668725,14942384,0.0,1.0
2020-03-26,162.08,169.53,161.79,168.88,163.537983228858,17062169,0.0,1.0
2020-03-25,159.32,168.18,153.58,161.78,156.662570622718,20607232,0.0,1.0
2020-03-24,144.84,155.25,143.58,154.53,149.641902820674,24473775,0.0,1.0
2020-03-23,141.33,143.35,133.93,135.74,131.446268613721,30321500,0.0,1.0
2020-03-20,154.82,158.26,145.67,146.83,142.185469430917,18688467,0.0,1.0
2020-03-19,146.92,157.25,141.47,152.25,147.434023842928,19356746,0.0,1.0
2020-03-18,148.46,150.68,139.8,148.48,143.783276585865,22746180,0.0,1.0
2020-03-17,155.75,163.7,149.25,157.89,152.895619208932,22289220,0.0,1.0
2020-03-16,151.14,165.31,147.98,152.01,147.201615529481,23677949,0.0,1.0
2020-03-13,168.72,176.32,162.21,175.83,170.268140639094,19942054,0.0,1.0
2020-03-12,158.5,172.0,156.99,160.08,155.016345069135,27267991,0.0,1.0
2020-03-11,177.65,178.73,170.2,172.95,167.47924087773,14596035,0.0,1.0
2020-03-10,179.47,182.61,171.88,182.6,176.823991814244,16109641,0.0,1.0
2020-03-09,171.21,179.57,168.31,171.13,165.716811167423,20456895,0.0,1.0
2020-03-06,183.54,185.99,179.98,184.36,178.528319446188,15181502,0.0,1.0
2020-03-05,191.24,191.92,185.64,186.96,181.046076175197,10101023,0.0,1.0
2020-03-04,190.36,194.49,186.17,194.29,188.144213415057,10778521,0.0,1.0
2020-03-03,193.2,194.04,184.5,185.73,179.854983568781,15221039,0.0,1.0
2020-03-02,186.32,192.44,183.1,192.33,186.246212188573,17424120,0.0,1.0
2020-02-28,173.79,182.33,172.98,181.76,176.010562717179,22657557,0.0,1.0
2020-02-27,182.12,186.34,180.0,180.01,174.315918764962,17523033,0.0,1.0
2020-02-26,190.0,193.51,187.03,187.21,181.288168168371,14212549,0.0,1.0
2020-02-25,198.79,199.89,187.72,188.4,182.440526055879,18527684,0.0,1.0
2020-02-24,197.89,203.77,194.01,198.79,192.501869292188,13221438,0.0,1.0
2020-02-21,209.9,210.22,207.42,208.81,202.204916378599,9231340,0.0,1.0
2020-02-20,212.13,213.69,208.28,211.45,204.761407826516,8529544,0.0,1.0
2020-02-19,212.52,214.17,211.72,213.31,206.56257225573,5920779,0.0,1.0
2020-02-18,210.0,211.5,209.36,211.2,204.519315833342,7651454,0.0,1.0
2020-02-14,208.29,210.78,208.01,210.29,203.638100978189,6545724,0.0,1.0
2020-02-13,206.62,208.47,206.05,207.4,200.839517537098,9493574,0.3,1.0
2020-02-12,205.0,208.15,205.0,207.44,200.5881055267,7350458,0.0,1.0
2020-02-11,207.5,207.67,203.64,203.94,197.203713079036,10230624,0.0,1.0
2020-02-10,201.97,206.13,201.86,205.99,199.186000084097,6236254,0.0,1.0
2020-02-07,201.98,203.83,201.09,202.74,196.043349954123,5690256,0.0,1.0
2020-02-06,203.05,204.63,202.48,203.04,196.333440735351,6999173,0.0,1.0
2020-02-05,205.5,205.6,199.95,202.81,196.111037803076,8671472,0.0,1.0
2020-02-04,203.5,204.92,202.23,203.56,196.836264756147,10198019,0.0,1.0
2020-02-03,199.94,202.26,199.85,200.81,194.177099261554,10885247,0.0,1.0
2020-01-31,201.49,203.98,198.26,198.97,192.397875803353,16693808,0.0,1.0
2020-01-30,204.0,208.5,203.32,208.21,201.332671865186,8514602,0.0,1.0
2020-01-29,204.3,205.92,202.51,204.86,198.093324808136,7038886,0.0,1.0
2020-01-28,202.39,203.84,201.78,202.85,196.149716573906,7210988,0.0,1.0
2020-01-27,200.0,203.33,199.1,201.69,195.028032219824,7194932,0.0,1.0
2020-01-24,207.42,207.99,204.21,205.0,198.228700506043,7811986,0.0,1.0
2020-01-23,207.9,208.4,205.3,206.52,199.6984937976,8515332,0.0,1.0
2020-01-22,207.51,210.13,207.29,207.9,201.03291139125,8063844,0.0,1.0
2020-01-21,204.13,208.39,203.8,207.29,200.443060136086,14850536,0.0,1.0
2020-01-17,201.76,204.75,199.98,204.7,197.938609724815,12182139,0.0,1.0
2020-01-16,201.0,201.5,199.78,200.95,194.31247495946,9981998,0.0,1.0
2020-01-15,197.0,200.15,196.32,199.8,193.200460298085,10826797,0.0,1.0
2020-01-14,196.74,196.95,195.14,196.05,189.57432553273,6236437,0.0,1.0
2020-01-13,194.44,195.6,194.28,195.33,188.878107657782,11280209,0.0,1.0
2020-01-10,193.5,194.57,193.11,193.77,187.369635595395,6586393,0.0,1.0
2020-01-09,193.0,193.92,192.52,193.25,186.866811574599,6747953,0.0,1.0
2020-01-08,189.49,192.5,188.8,191.92,185.580742444487,5711950,0.0,1.0
2020-01-07,189.59,190.1,188.6,188.69,182.457431699928,4394553,0.0,1.0
2020-01-06,188.0,189.21,187.16,189.19,182.940916335309,10107004,0.0,1.0
2020-01-03,188.41,190.96,187.92,189.6,183.337373736321,4899633,0.0,1.0
2020-01-02,189.0,191.14,188.72,191.12,184.807167027878,8732563,0.0,1.0
2019-12-31,187.06,188.0,186.54,187.9,181.693525976027,5272954,0.0,1.0
2019-12-30,189.31,189.48,187.12,187.83,181.625838127074,4833557,0.0,1.0
2019-12-27,189.74,189.89,188.47,189.39,183.134310189461,5448642,0.0,1.0
2019-12-26,187.89,189.18,187.7,189.16,182.911907257186,5237031,0.0,1.0
2019-12-24,187.1,188.02,186.91,187.57,181.374426116676,2420922,0.0,1.0
2019-12-23,188.15,188.41,187.0,187.08,180.900611174003,5831726,0.0,1.0
2019-12-20,187.6,188.17,186.3,188.0,181.790222903103,11109535,0.0,1.0
2019-12-19,184.5,186.58,184.5,186.54,180.378447767792,5854148,0.0,1.0
2019-12-18,185.52,186.44,184.9,184.9,178.792618163743,8965455,0.0,1.0
2019-12-17,186.5,186.78,184.1,185.52,179.392139111615,10208671,0.0,1.0
2019-12-16,186.33,186.82,185.77,186.24,180.088356986563,8249855,0.0,1.0
2019-12-13,182.5,185.52,182.04,185.14,179.024690788726,8558131,0.0,1.0
2019-12-12,181.66,183.33,180.83,182.64,176.607267611823,11187168,0.0,1.0
2019-12-11,183.07,183.08,181.19,182.01,175.998076971243,7098285,0.0,1.0
2019-12-10,182.55,183.15,181.9,182.26,176.239819288934,8625580,0.0,1.0
2019-12-09,181.9,183.26,181.3,182.92,176.878019007636,10232676,0.0,1.0
2019-12-06,182.74,183.28,181.34,182.17,176.152792054565,14526640,0.0,1.0
2019-12-05,181.25,182.03,180.07,181.89,175.882040658752,4637577,0.0,1.0
2019-12-04,182.66,182.66,180.47,180.6,174.63465029947,10650367,0.0,1.0
2019-12-03,179.9,182.14,179.66,181.9,175.89171035146,4562038,0.0,1.0
2019-12-02,184.24,184.37,179.87,181.79,175.785343731676,6883126,0.0,1.0
2019-11-29,183.93,184.85,183.36,184.51,178.415500148146,3139087,0.0,1.0
2019-11-27,183.0,184.54,182.26,184.37,178.28012445024,11452550,0.0,1.0
2019-11-26,181.46,182.92,181.21,182.55,176.520240377454,7084820,0.0,1.0
2019-11-25,180.4,181.35,180.11,180.97,174.992428929652,5457766,0.0,1.0
2019-11-22,180.13,180.47,178.35,179.47,173.54197502351,6864974,0.0,1.0
2019-11-21,181.17,181.81,179.32,179.89,173.94810211723,5111375,0.0,1.0
2019-11-20,182.31,183.22,180.35,181.66,175.659637726477,6040210,0.0,1.0
2019-11-19,180.39,182.98,180.2,182.77,176.732973617022,8536510,0.0,1.0
2019-11-18,179.57,180.32,178.98,179.66,173.725699184955,7173576,0.0,1.0
2019-11-15,180.03,180.68,179.08,179.77,173.832065804738,7808816,0.0,1.0
2019-11-14,179.0,179.77,178.06,179.75,173.812726419323,9810965,0.3,1.0
2019-11-13,179.4,180.88,177.9,179.41,173.194897233495,6158605,0.0,1.0
2019-11-12,179.94,181.06,178.88,179.74,173.513465407438,6118738,0.0,1.0
2019-11-11,178.5,180.36,178.2,179.54,173.320393786866,3608356,0.0,1.0
2019-11-08,178.38,179.45,177.8,178.97,172.770139668238,3894142,0.0,1.0
2019-11-07,177.35,180.65,176.85,178.43,172.248846292696,7224054,0.0,1.0
2019-11-06,176.37,178.19,176.14,176.77,170.646351841954,6991386,0.0,1.0
2019-11-05,179.07,179.56,175.18,176.37,170.260208600811,7443234,0.0,1.0
2019-11-04,182.08,182.4,178.81,178.95,172.750832506181,7145758,0.0,1.0
2019-11-01,180.13,181.32,179.56,180.93,174.662241549837,7000104,0.0,1.0
2019-10-31,179.25,179.7,178.01,178.86,172.663950276924,6730718,0.0,1.0
2019-10-30,177.79,179.42,176.39,179.25,173.040439937038,5374200,0.0,1.0
2019-10-29,179.8,180.0,177.37,177.63,171.47655981041,7570223,0.0,1.0
2019-10-28,178.93,180.18,178.35,179.84,173.610001217723,10033105,0.0,1.0
2019-10-25,174.93,179.15,173.5,177.85,171.688938593039,10125051,0.0,1.0
2019-10-24,173.42,176.87,173.4,176.16,170.057483399211,8090483,0.0,1.0
2019-10-23,170.99,172.17,170.18,171.32,165.385150181385,7153777,0.0,1.0
2019-10-22,177.0,177.79,170.78,170.86,164.941085454071,10181447,0.0,1.0
2019-10-21,176.0,176.73,174.61,176.43,170.318130086982,4926968,0.0,1.0
2019-10-18,177.9,178.2,174.55,175.71,169.623072252926,6311887,0.0,1.0
2019-10-17,178.89,179.19,177.5,177.94,171.775820822296,4909697,0.0,1.0
2019-10-16,177.92,178.26,176.27,177.87,171.708245755096,6521353,0.0,1.0
2019-10-15,178.13,179.43,177.55,178.75,172.55776088561,4445146,0.0,1.0
2019-10-14,177.38,178.41,177.11,177.36,171.215913122639,7260267,0.0,1.0
2019-10-11,176.87,179.2,176.85,177.06,170.926305691782,8950412,0.0,1.0
2019-10-10,173.89,175.9,173.59,174.88,168.821825027555,4850090,0.0,1.0
2019-10-09,174.11,175.99,173.64,174.88,168.821825027555,6337901,0.0,1.0
2019-10-08,173.57,174.64,171.88,172.42,166.447044094528,5494033,0.0,1.0
2019-10-07,174.66,175.69,173.8,174.9,168.841132189612,5286659,0.0,1.0
2019-10-04,174.68,176.52,174.44,175.98,169.883718940697,6122121,0.0,1.0
2019-10-03,169.91,173.14,168.63,172.87,166.881455240813,7303272,0.0,1.0
2019-10-02,172.64,172.94,168.59,169.83,163.946766608129,10720609,0.0,1.0
2019-10-01,173.02,174.82,172.82,174.29,168.252263746869,8224159,0.0,1.0
2019-09-30,174.17,175.45,172.01,172.01,166.051247272356,16556641,0.0,1.0
2019-09-27,176.7,176.83,172.36,174.0,167.972309897041,9305737,0.0,1.0
2019-09-26,175.65,176.45,174.61,175.65,169.565150766754,10427311,0.0,1.0
2019-09-25,173.8,175.67,172.39,175.28,169.207968268697,7818563,0.0,1.0
2019-09-24,176.11,177.2,173.4,174.48,168.435681786412,10422418,0.0,1.0
2019-09-23,172.9,175.25,172.79,174.91,168.85078577064,8830719,0.0,1.0
2019-09-20,177.4,177.63,173.95,174.06,168.030231383212,12930860,0.0,1.0
2019-09-19,176.2,177.41,175.61,175.96,169.86441177864,7028738,0.0,1.0
2019-09-18,177.09,177.18,172.83,175.29,169.217621849726,9756508,0.0,1.0
2019-09-17,176.83,178.26,175.04,176.45,170.337437249039,5938965,0.0,1.0
2019-09-16,176.17,177.2,175.51,176.11,170.009215494068,4253319,0.0,1.0
2019-09-13,178.65,178.77,176.02,177.27,171.129030893382,6103042,0.0,1.0
2019-09-12,176.85,179.41,176.68,177.98,171.81443514641,7746831,0.0,1.0
2019-09-11,177.4,177.93,174.45,174.98,168.91836083784,9105413,0.0,1.0
2019-09-10,179.41,179.7,173.81,176.35,170.240901438754,15249660,0.0,1.0
2019-09-09,186.92,187.05,179.51,181.55,175.260763573608,7286381,0.0,1.0
2019-09-06,184.74,186.71,184.55,185.74,179.305614024577,7990337,0.0,1.0
2019-09-05,183.73,185.68,183.38,184.73,178.330602340692,6382179,0.0,1.0
2019-09-04,180.9,182.2,180.05,181.77,175.473142356236,4154827,0.0,1.0
2019-09-03,180.52,181.25,179.1,179.2,172.992172031895,4642727,0.0,1.0
2019-08-30,181.99,182.18,179.67,180.82,174.556052158523,4061235,0.0,1.0
2019-08-29,180.4,181.39,179.31,181.17,174.893927494522,4679395,0.0,1.0
2019-08-28,176.99,178.99,176.03,178.67,172.480532237381,4401892,0.0,1.0
2019-08-27,178.32,179.19,176.94,178.38,172.200578387553,4024304,0.0,1.0
2019-08-26,176.41,177.67,175.35,177.59,171.437945486296,7755205,0.0,1.0
2019-08-23,179.55,180.5,174.24,175.23,169.159700363554,7053554,0.0,1.0
2019-08-22,181.95,182.33,178.61,180.09,173.851340743437,6660275,0.0,1.0
2019-08-21,180.69,181.69,180.24,180.94,174.671895130865,3696519,0.0,1.0
2019-08-20,179.43,180.63,178.49,179.24,173.030786356009,3794064,0.0,1.0
2019-08-19,180.42,180.42,178.12,179.74,173.513465407438,5285814,0.0,1.0
2019-08-16,178.0,178.75,177.2,178.23,172.055774672124,8312221,0.0,1.0
2019-08-15,174.26,177.02,173.52,176.27,170.163672790525,6698028,0.25,1.0
2019-08-14,176.24,177.25,173.16,173.51,167.262060196488,7293455,0.0,1.0
2019-08-13,174.39,178.92,174.21,178.61,172.178413761136,6786004,0.0,1.0
2019-08-12,177.44,178.65,175.6,176.34,169.99015442942,8877713,0.0,1.0
2019-08-09,179.67,180.1,177.85,179.05,172.602569754949,5373665,0.0,1.0
2019-08-08,177.46,179.95,176.57,179.9,173.421962015723,7602826,0.0,1.0
2019-08-07,171.5,175.73,170.34,175.32,169.00688371649,8292806,0.0,1.0
2019-08-06,171.79,172.95,170.13,172.48,166.269149574608,10281292,0.0,1.0
2019-08-05,172.01,173.5,166.98,168.86,162.779502534603,16858343,0.0,1.0
