,LITE_Open,LITE_High,LITE_Low,LITE_Close,LITE_Adj Close,LITE_Volume,LITE_Dividend Amount,LITE_Split Coefficient
2016-03-14,25.23,26.46,25.11,25.79,25.79,751523,0.0,1.0
2016-03-11,25.2,25.44,24.45,25.37,25.37,659616,0.0,1.0
2016-03-10,24.56,24.8,24.21,24.47,24.47,436730,0.0,1.0
2016-03-09,24.72,25.4,24.14,24.43,24.43,524771,0.0,1.0
2016-03-08,24.0,24.415,22.13,23.74,23.74,1005699,0.0,1.0
2016-03-07,24.59,25.43,24.3,24.56,24.56,462409,0.0,1.0
2016-03-04,25.6,26.23,24.515,24.99,24.99,1306491,0.0,1.0
2016-03-03,24.99,25.1,24.19,24.46,24.46,877443,0.0,1.0
2016-03-02,24.75,25.65,24.54,25.29,25.29,1231528,0.0,1.0
2016-03-01,24.15,24.79,24.0,24.38,24.38,1056297,0.0,1.0
2016-02-29,24.42,24.42,23.88,24.03,24.03,574199,0.0,1.0
2016-02-26,24.26,24.5,23.98,24.0,24.0,449323,0.0,1.0
2016-02-25,24.24,24.4151,24.15,24.25,24.25,421755,0.0,1.0
2016-02-24,24.04,24.58,23.39,24.26,24.26,918217,0.0,1.0
2016-02-23,24.85,24.85,23.8926,24.08,24.08,460402,0.0,1.0
2016-02-22,24.55,24.58,23.93,24.2,24.2,678857,0.0,1.0
2016-02-19,24.13,24.39,23.72,23.87,23.87,574080,0.0,1.0
2016-02-18,24.51,24.75,24.19,24.39,24.39,483410,0.0,1.0
2016-02-17,24.0,25.0,23.59,24.39,24.39,947557,0.0,1.0
2016-02-16,23.51,23.91,23.12,23.81,23.81,607416,0.0,1.0
2016-02-12,23.11,23.7,22.88,23.11,23.11,436289,0.0,1.0
2016-02-11,23.89,24.2603,22.72,23.03,23.03,469803,0.0,1.0
2016-02-10,23.18,24.03,23.0701,23.97,23.97,657226,0.0,1.0
2016-02-09,23.39,24.38,22.89,23.0,23.0,721093,0.0,1.0
2016-02-08,23.5,23.67,22.5001,23.56,23.56,813145,0.0,1.0
2016-02-05,23.75,24.4,23.14,23.79,23.79,1759368,0.0,1.0
2016-02-04,21.67,23.74,21.22,22.2,22.2,1530061,0.0,1.0
2016-02-03,21.5,22.0,20.6,21.78,21.78,1226908,0.0,1.0
2016-02-02,21.02,22.21,20.7,21.11,21.11,1371631,0.0,1.0
2016-02-01,19.72,20.5,19.65,20.43,20.43,627794,0.0,1.0
2016-01-29,19.64,20.21,19.5,19.73,19.73,1119422,0.0,1.0
2016-01-28,19.7,20.05,18.99,19.6,19.6,382960,0.0,1.0
2016-01-27,19.97,20.19,19.53,19.69,19.69,311749,0.0,1.0
2016-01-26,19.55,20.31,19.55,19.98,19.98,382553,0.0,1.0
2016-01-25,19.55,19.76,19.35,19.45,19.45,170025,0.0,1.0
2016-01-22,19.08,19.67,18.9,19.64,19.64,314532,0.0,1.0
2016-01-21,18.92,19.23,18.59,18.81,18.81,526182,0.0,1.0
2016-01-20,18.71,18.931,18.1,18.82,18.82,299319,0.0,1.0
2016-01-19,19.44,19.95,18.71,18.99,18.99,417408,0.0,1.0
2016-01-15,19.14,19.57,18.39,19.41,19.41,438558,0.0,1.0
2016-01-14,19.43,19.62,18.65,19.32,19.32,389467,0.0,1.0
2016-01-13,19.67,19.98,19.06,19.62,19.62,242611,0.0,1.0
2016-01-12,20.36,20.73,19.2,19.58,19.58,410638,0.0,1.0
2016-01-11,19.71,20.06,19.42,19.63,19.63,520680,0.0,1.0
2016-01-08,19.33,20.7,19.15,19.56,19.56,705900,0.0,1.0
2016-01-07,21.36,21.79,20.47,20.55,20.55,552511,0.0,1.0
2016-01-06,21.2,22.17,21.05,21.64,21.64,529322,0.0,1.0
2016-01-05,22.2,22.64,21.25,21.54,21.54,397768,0.0,1.0
2016-01-04,21.72,22.61,21.5,22.33,22.33,425813,0.0,1.0
2015-12-31,22.34,22.5735,21.86,22.02,22.02,221657,0.0,1.0
2015-12-30,21.85,22.6,21.77,22.56,22.56,295465,0.0,1.0
2015-12-29,21.5,22.0,21.23,22.0,22.0,188999,0.0,1.0
2015-12-28,20.65,21.41,20.58,21.4,21.4,295367,0.0,1.0
2015-12-24,20.95,20.9799,20.58,20.78,20.78,73474,0.0,1.0
2015-12-23,20.76,21.24,20.5,21.01,21.01,375741,0.0,1.0
2015-12-22,21.0,21.34,20.6,20.78,20.78,391304,0.0,1.0
2015-12-21,21.05,21.4,20.87,21.0,21.0,521175,0.0,1.0
2015-12-18,21.95,21.97,20.7,21.04,21.04,776966,0.0,1.0
2015-12-17,21.75,22.22,21.5,21.82,21.82,596701,0.0,1.0
2015-12-16,20.31,21.86,20.302,21.56,21.56,486191,0.0,1.0
2015-12-15,19.75,20.32,19.5,20.23,20.23,273703,0.0,1.0
2015-12-14,20.24,20.78,19.62,19.75,19.75,452503,0.0,1.0
2015-12-11,19.85,20.72,19.5055,20.34,20.34,703347,0.0,1.0
2015-12-10,19.67,19.8,19.44,19.54,19.54,1319079,0.0,1.0
2015-12-09,20.81,20.86,19.89,20.11,20.11,294003,0.0,1.0
2015-12-08,20.13,20.81,19.97,20.78,20.78,268484,0.0,1.0
2015-12-07,20.2,20.77,19.5001,20.3,20.3,229783,0.0,1.0
2015-12-04,19.85,20.69,19.77,20.32,20.32,912563,0.0,1.0
2015-12-03,19.91,20.1,19.55,19.81,19.81,201870,0.0,1.0
2015-12-02,19.93,20.03,19.82,19.94,19.94,145468,0.0,1.0
2015-12-01,20.06,20.06,19.86,20.0,20.0,430201,0.0,1.0
2015-11-30,20.05,20.06,19.89,20.0,20.0,207861,0.0,1.0
2015-11-27,19.94,20.07,19.29,20.01,20.01,112282,0.0,1.0
2015-11-25,19.68,20.19,19.68,19.82,19.82,350138,0.0,1.0
2015-11-24,19.4,19.96,19.36,19.75,19.75,589695,0.0,1.0
2015-11-23,18.9,19.69,18.82,19.58,19.58,664006,0.0,1.0
2015-11-20,18.31,19.0,18.24,18.81,18.81,394884,0.0,1.0
2015-11-19,17.89,18.48,17.76,18.24,18.24,228750,0.0,1.0
2015-11-18,18.14,18.42,17.895,18.08,18.08,300352,0.0,1.0
2015-11-17,18.04,18.81,17.975,18.2,18.2,544541,0.0,1.0
2015-11-16,17.55,18.26,17.46,18.19,18.19,550657,0.0,1.0
2015-11-13,17.69,18.11,17.475,17.64,17.64,320945,0.0,1.0
2015-11-12,18.05,18.445,17.5,17.6,17.6,360946,0.0,1.0
2015-11-11,18.2,19.3794,17.85,17.95,17.95,1371379,0.0,1.0
2015-11-10,16.02,16.73,15.97,16.54,16.54,365623,0.0,1.0
2015-11-09,15.98,16.15,15.85,16.03,16.03,256540,0.0,1.0
2015-11-06,16.25,16.38,15.83,16.07,16.07,164871,0.0,1.0
2015-11-05,16.15,16.5,15.9214,16.35,16.35,462233,0.0,1.0
2015-11-04,15.4,16.34,15.33,16.06,16.06,484561,0.0,1.0
2015-11-03,14.94,15.5,14.8,15.38,15.38,272849,0.0,1.0
2015-11-02,14.35,14.9,14.3,14.8,14.8,290967,0.0,1.0
2015-10-30,14.46,14.69,14.25,14.34,14.34,400216,0.0,1.0
2015-10-29,14.6,14.99,14.46,14.51,14.51,184359,0.0,1.0
2015-10-28,14.63,14.92,14.55,14.7,14.7,133882,0.0,1.0
2015-10-27,14.79,14.79,14.51,14.55,14.55,229817,0.0,1.0
2015-10-26,14.79,15.02,14.715,14.83,14.83,603524,0.0,1.0
2015-10-23,14.66,14.99,14.66,14.87,14.87,178225,0.0,1.0
2015-10-22,14.7,15.03,14.37,14.6,14.6,715329,0.0,1.0
2015-10-21,14.21,14.69,14.17,14.5,14.5,526605,0.0,1.0
2015-10-20,14.17,14.6,13.99,14.28,14.28,854879,0.0,1.0
2015-10-19,14.41,14.41,13.97,14.12,14.12,582442,0.0,1.0
2015-10-16,14.78,14.8,14.39,14.47,14.47,183638,0.0,1.0
2015-10-15,14.44,14.78,14.4,14.75,14.75,165668,0.0,1.0
2015-10-14,14.76,14.83,14.4,14.45,14.45,150490,0.0,1.0
2015-10-13,14.65,14.9299,14.65,14.69,14.69,173045,0.0,1.0
2015-10-12,15.16,15.36,14.706,14.75,14.75,120662,0.0,1.0
2015-10-09,14.91,15.39,14.85,15.14,15.14,419328,0.0,1.0
2015-10-08,15.36,15.818,15.0,15.18,15.18,695493,0.0,1.0
2015-10-07,15.4,15.56,15.16,15.23,15.23,438065,0.0,1.0
2015-10-06,15.51,15.55,15.27,15.28,15.28,440351,0.0,1.0
2015-10-05,15.68,15.96,15.49,15.59,15.59,268384,0.0,1.0
2015-10-02,16.48,16.65,15.59,15.76,15.76,378393,0.0,1.0
2015-10-01,16.88,16.98,16.54,16.54,16.54,265445,0.0,1.0
2015-09-30,16.82,17.0,16.75,16.95,16.95,345561,0.0,1.0
2015-09-29,16.83,16.99,16.66,16.84,16.84,117972,0.0,1.0
2015-09-28,16.87,17.01,16.66,16.92,16.92,387115,0.0,1.0
2015-09-25,16.89,17.125,16.76,16.98,16.98,482049,0.0,1.0
2015-09-24,16.95,17.01,16.78,16.94,16.94,353200,0.0,1.0
2015-09-23,16.77,16.94,16.66,16.78,16.78,338823,0.0,1.0
2015-09-22,16.89,16.99,16.74,16.81,16.81,241734,0.0,1.0
2015-09-21,17.08,17.2,16.96,17.05,17.05,329073,0.0,1.0
2015-09-18,17.14,17.175,16.95,17.08,17.08,361535,0.0,1.0
2015-09-17,16.97,17.495,16.97,17.25,17.25,348179,0.0,1.0
2015-09-16,17.32,17.51,16.95,16.97,16.97,325289,0.0,1.0
2015-09-15,17.66,17.83,17.33,17.38,17.38,433729,0.0,1.0
2015-09-14,17.72,17.82,17.3502,17.57,17.57,392380,0.0,1.0
2015-09-11,17.9,18.59,17.66,17.71,17.71,597416,0.0,1.0
2015-09-10,18.53,18.78,18.16,18.35,18.35,177045,0.0,1.0
2015-09-09,17.5,18.99,17.394,18.79,18.79,468085,0.0,1.0
2015-09-08,18.96,19.5,17.21,17.77,17.77,559615,0.0,1.0
2015-09-04,19.07,19.44,18.65,19.07,19.07,359465,0.0,1.0
2015-09-03,18.49,19.465,18.3025,19.31,19.31,305260,0.0,1.0
2015-09-02,18.98,20.18,18.13,18.71,18.71,485759,0.0,1.0
2015-09-01,19.22,19.71,18.87,19.08,19.08,201942,0.0,1.0
2015-08-31,19.52,19.95,19.4401,19.74,19.74,165027,0.0,1.0
2015-08-28,20.2,20.245,18.82,19.92,19.92,202486,0.0,1.0
2015-08-27,20.26,20.86,20.26,20.4,20.4,269223,0.0,1.0
2015-08-26,20.0,20.94,20.0,20.41,20.41,376999,0.0,1.0
2015-08-25,21.01,21.36,19.77,20.4,20.4,534362,0.0,1.0
2015-08-24,19.99,21.45,19.75,21.01,21.01,407175,0.0,1.0
2015-08-21,20.95,21.36,20.61,21.25,21.25,384676,0.0,1.0
2015-08-20,21.14,21.9,20.43,21.2,21.2,716787,0.0,1.0
2015-08-19,21.08,21.81,20.31,21.39,21.39,299705,0.0,1.0
2015-08-18,21.28,21.58,21.1,21.44,21.44,380059,0.0,1.0
2015-08-17,19.93,21.705,19.93,21.07,21.07,562677,0.0,1.0
2015-08-14,19.95,20.89,19.22,20.33,20.33,526558,0.0,1.0
2015-08-13,19.8,20.78,19.38,20.6,20.6,491708,0.0,1.0
2015-08-12,19.47,19.5,18.69,19.37,19.37,452753,0.0,1.0
2015-08-11,18.79,19.94,18.79,19.56,19.56,741767,0.0,1.0
2015-08-10,19.43,19.69,18.82,19.01,19.01,259050,0.0,1.0
2015-08-07,18.34,19.58,17.67,19.3,19.3,598965,0.0,1.0
2015-08-06,20.5,20.65,17.283,18.6,18.6,326714,0.0,1.0
2015-08-05,21.0,21.36,20.13,20.56,20.56,692747,0.0,1.0
2015-08-04,24.25,25.86,19.24,21.15,21.15,1516873,0.0,1.0
