,BA_Open,BA_High,BA_Low,BA_Close,BA_Adj Close,BA_Volume,BA_Dividend Amount,BA_Split Coefficient
2009-05-01,40.31,41.37,40.09,41.21,31.1900227599987,5508800,0.0,1.0
2009-04-30,41.07,41.74,39.9,40.05,30.3120701659294,7028100,0.0,1.0
2009-04-29,39.09,40.73,39.02,40.55,30.6904980082006,7775900,0.0,1.0
2009-04-28,39.11,39.42,38.32,38.85,29.4038433444783,6627200,0.0,1.0
2009-04-27,37.99,39.85,37.72,39.47,29.8730938688947,8546500,0.0,1.0
2009-04-24,38.1,39.01,37.75,38.72,29.3054521054878,8351000,0.0,1.0
2009-04-23,37.29,38.12,36.6,37.93,28.7075361146991,6400400,0.0,1.0
2009-04-22,37.85,38.32,36.54,37.3,28.2307170334373,11626000,0.0,1.0
2009-04-21,36.66,36.66,35.935,36.65,27.7387608384847,7352500,0.0,1.0
2009-04-20,37.65,37.8575,36.36,36.48,27.6100953721124,7017000,0.0,1.0
2009-04-17,38.55,38.78,38.18,38.32,29.0027098316707,6152300,0.0,1.0
2009-04-16,37.62,38.75,37.0,38.39,29.0556897295887,6423900,0.0,1.0
2009-04-15,36.63,38.04,36.61,37.57,28.4350680682638,5452200,0.0,1.0
2009-04-14,36.51,37.5,36.3,37.04,28.0339345554563,5845300,0.0,1.0
2009-04-13,36.97,37.48,35.81,37.15,28.117188680756,9531300,0.0,1.0
2009-04-09,37.68,39.18,37.68,39.15,29.6309000498411,9065400,0.0,1.0
2009-04-08,36.5,37.16,36.24,36.87,27.905269089084,4477300,0.0,1.0
2009-04-07,37.51,37.69,36.51,36.64,27.7311922816392,6015900,0.0,1.0
2009-04-06,37.48,38.22,36.54,38.16,28.8816129221439,7390300,0.0,1.0
2009-04-03,37.23,38.12,36.39,37.69,28.5258907504089,8591300,0.0,1.0
2009-04-02,36.16,37.98,36.16,37.2,28.1550314649831,9449300,0.0,1.0
2009-04-01,34.52,35.6,34.21,35.44,26.8229654601882,9288800,0.0,1.0
2009-03-31,35.9,36.24,35.05,35.58,26.9289252560241,11549200,0.0,1.0
2009-03-30,36.63,36.98,35.11,35.52,26.8835139149516,10833800,0.0,1.0
2009-03-27,38.23,38.47,37.071,37.53,28.4047938408821,7329000,0.0,1.0
2009-03-26,37.32,38.68,36.91,38.66,29.2600407644152,9544600,0.0,1.0
2009-03-25,36.03,37.79,35.97,37.06,28.0490716691471,12446200,0.0,1.0
2009-03-24,34.88,36.7199,34.82,36.1,27.3224902119863,8468300,0.0,1.0
2009-03-23,33.2,35.5,33.05,35.5,26.8683768012607,8223900,0.0,1.0
2009-03-20,33.22,33.5,32.54,32.55,24.6356525318602,11323000,0.0,1.0
2009-03-19,33.86,34.12,32.97,33.19,25.1200401699674,10427300,0.0,1.0
2009-03-18,34.29,34.75,32.5,33.75,25.5438793533113,15879900,0.0,1.0
2009-03-17,33.92,34.44,33.26,34.44,26.0661097756456,5270900,0.0,1.0
2009-03-16,33.74,34.96,33.38,33.83,25.6044278080747,7157200,0.0,1.0
2009-03-13,33.85,34.1,32.93,33.4,25.2789798637214,7434000,0.0,1.0
2009-03-12,33.01,33.75,32.39,33.63,25.4530566711662,6133200,0.0,1.0
2009-03-11,32.59,33.7,32.39,33.27,25.1805886247308,10823100,0.0,1.0
2009-03-10,31.47,33.02,31.32,33.01,24.9838061467498,11501700,0.0,1.0
2009-03-09,29.98,31.46,29.96,31.0,23.4625262208192,12407200,0.0,1.0
2009-03-06,29.61,30.2,29.39,30.1,22.7813561047309,13134300,0.0,1.0
2009-03-05,29.49,30.02,29.07,29.39,22.2439885687057,11675700,0.0,1.0
2009-03-04,29.86,30.78,29.11,30.31,22.9402957984849,11627500,0.0,1.0
2009-03-03,29.7,30.11,29.05,29.36,22.2212828981694,10433300,0.0,1.0
2009-03-02,30.96,31.0,29.32,29.51,22.3348112508508,13956800,0.0,1.0
2009-02-27,32.3,32.37,31.4,31.44,23.795542722018,11789000,0.0,1.0
2009-02-26,34.5,34.62,32.64,32.71,24.756749441387,8771600,0.0,1.0
2009-02-25,35.27,35.27,33.22,33.91,25.6649762628381,11683900,0.0,1.0
2009-02-24,34.28,35.8326,33.8906,35.44,26.8229654601882,10815100,0.0,1.0
2009-02-23,36.75,36.79,34.35,34.46,26.0812468893365,9519200,0.0,1.0
2009-02-20,36.73,37.2,35.32,36.31,27.4814299057402,10598900,0.0,1.0
2009-02-19,38.24,38.7,37.42,37.57,28.4350680682638,5466700,0.0,1.0
2009-02-18,38.77,38.77,37.76,37.98,28.7453788989263,6324500,0.0,1.0
2009-02-17,39.49,39.7436,38.3,38.43,29.0859639569704,6949100,0.0,1.0
2009-02-13,39.89,41.19,39.89,40.48,30.6375181102827,5483500,0.0,1.0
2009-02-12,39.58,39.99,38.58,39.86,30.1682675858663,6028900,0.0,1.0
2009-02-11,40.51,40.76,39.86,40.33,30.5239897576013,6519300,0.0,1.0
2009-02-10,41.29,42.23,40.02,40.21,30.4331670754562,9999200,0.0,1.0
2009-02-09,42.8,43.42,42.44,42.8,32.3934232984214,5088300,0.0,1.0
2009-02-06,42.52,43.67,42.25,42.92,32.4842459805665,6334200,0.0,1.0
2009-02-05,41.75,43.11,40.62,42.72,32.332874843658,9021100,0.0,1.0
2009-02-04,42.12,42.97,41.69,41.97,31.7652330802511,6729000,0.42,1.0
2009-02-03,41.45,42.43,40.76,42.09,31.5404260520823,7220800,0.0,1.0
2009-02-02,41.73,41.73,40.11,40.8,30.5737558309564,8107400,0.0,1.0
2009-01-30,40.76,42.49,40.63,42.31,31.7052845394061,9098000,0.0,1.0
2009-01-29,42.76,42.76,40.37,40.71,30.5063137225058,8446500,0.0,1.0
2009-01-28,43.47,44.4,42.76,43.24,32.4021863267293,8071100,0.0,1.0
2009-01-27,43.29,43.96,42.88,43.22,32.3871991915181,5218900,0.0,1.0
2009-01-26,42.46,43.77,42.06,43.01,32.2298342717999,4659200,0.0,1.0
2009-01-23,40.91,42.84,40.91,41.98,31.4579968084204,5755600,0.0,1.0
2009-01-22,41.73,42.75,41.17,42.26,31.6678167013779,6590800,0.0,1.0
2009-01-21,40.95,42.4,40.0,42.27,31.6753102689836,6933100,0.0,1.0
2009-01-20,42.08,42.74,40.2,40.36,30.2440388563089,9636800,0.0,1.0
2009-01-16,41.45,43.05,41.04,42.46,31.8176880534905,9310800,0.0,1.0
2009-01-15,41.07,41.6,39.51,40.96,30.6936529126465,8464900,0.0,1.0
2009-01-14,41.88,41.98,40.87,41.2,30.8734985351815,7354900,0.0,1.0
2009-01-13,43.38,43.62,41.8,42.46,31.8176880534905,6359400,0.0,1.0
2009-01-12,44.28,44.45,43.19,43.74,32.7768647070107,4989200,0.0,1.0
2009-01-09,44.8,45.15,43.93,44.45,33.3089080070101,5645100,0.0,1.0
2009-01-08,44.5,44.9,43.88,44.79,33.5636893056015,5477000,0.0,1.0
2009-01-07,45.1,45.61,44.17,44.76,33.5412086027846,6586200,0.0,1.0
2009-01-06,46.85,47.0,45.5,46.31,34.7027115816567,7180300,0.0,1.0
2009-01-05,45.5,46.81,44.8,46.17,34.5978016351779,6917400,0.0,1.0
2009-01-02,42.8,45.56,42.78,45.25,33.9083934154603,7010200,0.0,1.0
2008-12-31,41.59,43.05,41.5,42.67,31.9750529732086,5443100,0.0,1.0
2008-12-30,40.08,41.34,39.81,41.25,30.9109663732096,4549700,0.0,1.0
2008-12-29,40.38,40.55,39.5,39.99,29.9667768549007,3876600,0.0,1.0
2008-12-26,39.76,40.69,39.76,40.53,30.3714295056045,2803400,0.0,1.0
2008-12-24,40.24,40.79,40.04,40.12,30.0641932337738,1753500,0.0,1.0
2008-12-23,41.25,41.5,39.83,40.15,30.0866739365907,5270500,0.0,1.0
2008-12-22,40.65,41.56,40.0,41.12,30.8135499943365,5397200,0.0,1.0
2008-12-19,42.35,42.39,41.0,41.24,30.903472805604,9903900,0.0,1.0
2008-12-18,41.31,41.75,40.69,41.07,30.7760821563084,8652600,0.0,1.0
2008-12-17,41.16,41.5,40.15,41.02,30.7386143182802,7270600,0.0,1.0
2008-12-16,39.21,42.0,38.2,41.9,31.3980482675754,11041400,0.0,1.0
2008-12-15,39.6,39.88,38.2,38.74,29.0300809041974,8228000,0.0,1.0
2008-12-12,39.56,39.74,38.2,39.2,29.3747850140562,10337400,0.0,1.0
2008-12-11,40.65,42.01,40.02,40.27,30.1765967478582,7691900,0.0,1.0
2008-12-10,41.49,42.69,40.94,41.68,31.2331897802516,5181000,0.0,1.0
2008-12-09,41.57,42.44,40.65,40.82,30.5887429661677,8306100,0.0,1.0
2008-12-08,40.35,43.69,40.04,42.85,32.1099371901099,13096400,0.0,1.0
2008-12-05,38.0,39.57,36.28,39.53,29.6220727450419,10564600,0.0,1.0
2008-12-04,39.84,41.33,38.5,39.19,29.3672914464506,7244200,0.0,1.0
2008-12-03,40.23,41.1,39.15,40.47,30.3264680999708,8007000,0.0,1.0
2008-12-02,40.54,41.0,39.25,40.7,30.4988201549002,6029400,0.0,1.0
2008-12-01,41.64,42.0,39.74,39.88,29.8843476112388,7817500,0.0,1.0
2008-11-28,41.17,42.8,41.1,42.63,31.9450787027861,2608200,0.0,1.0
2008-11-26,39.35,41.34,39.02,41.28,30.9334470760265,6256400,0.0,1.0
2008-11-25,40.55,40.8,39.54,40.18,30.1091546394076,9618700,0.0,1.0
2008-11-24,40.05,41.25,38.89,40.75,30.5362879929283,9682300,0.0,1.0
2008-11-21,37.18,39.93,36.17,39.58,29.65954058307,13259700,0.0,1.0
2008-11-20,36.98,39.74,36.72,37.11,27.8086293844802,13406300,0.0,1.0
2008-11-19,39.28,40.13,37.45,37.48,28.0858913858884,10614300,0.0,1.0
2008-11-18,40.6,40.76,38.05,39.56,29.6445534478588,12209200,0.0,1.0
2008-11-17,40.61,42.8,40.5,41.18,30.8585113999703,7042600,0.0,1.0
2008-11-14,42.01,43.76,40.8,41.04,30.7536014534915,8908900,0.0,1.0
2008-11-13,42.03,43.32,39.07,43.16,32.3422377858843,13997600,0.0,1.0
2008-11-12,43.23,44.09,42.0,42.52,31.8626494591242,7739500,0.0,1.0
2008-11-11,45.5,45.5,42.75,43.97,32.9492167619401,7928100,0.0,1.0
2008-11-10,47.3,48.31,45.594,46.14,34.575320932361,5304200,0.0,1.0
2008-11-07,46.58,47.3,45.35,46.58,34.9050379070086,7150800,0.0,1.0
2008-11-06,48.97,50.23,45.35,45.72,34.2605910929247,13721300,0.0,1.0
2008-11-05,52.5,52.59,49.0,49.55,37.1306274858797,10002100,0.4,1.0
2008-11-04,54.41,54.65,52.72,53.62,39.8587436595169,9284500,0.0,1.0
2008-11-03,52.42,53.18,50.82,52.85,39.286359612187,8412300,0.0,1.0
2008-10-31,50.62,52.61,49.28,52.42,38.9667165727691,8419400,0.0,1.0
2008-10-30,52.28,52.8,48.58,50.7,37.6881444150971,9559100,0.0,1.0
2008-10-29,48.81,52.82,48.81,49.8,37.0191241000362,12835700,0.0,1.0
2008-10-28,46.45,49.05,43.63,48.91,36.3575373440315,14396800,0.0,1.0
2008-10-27,45.7,46.13,42.26,42.36,31.4885561621995,9236200,0.0,1.0
2008-10-24,42.5,47.24,41.75,45.24,33.6294211703944,9792200,0.0,1.0
2008-10-23,43.2,46.81,42.81,46.52,34.5809167295921,13971200,0.0,1.0
2008-10-22,44.16,44.9,41.8,42.91,31.8974019102922,10096700,0.0,1.0
2008-10-21,46.32,47.692,45.53,46.4,34.4917140209173,7357000,0.0,1.0
2008-10-20,44.74,46.77,43.72,46.71,34.7221543516605,7809200,0.0,1.0
2008-10-17,43.95,46.82,43.21,44.55,33.1165055955143,10045100,0.0,1.0
2008-10-16,42.64,45.0,39.99,44.79,33.2949110128639,11752000,0.0,1.0
2008-10-15,44.18,45.48,41.54,42.33,31.4662554850308,10146800,0.0,1.0
2008-10-14,48.63,49.47,43.61,45.07,33.5030506664384,12493900,0.0,1.0
2008-10-13,43.57,47.31,42.5,47.08,34.9971960367411,14290600,0.0,1.0
2008-10-10,40.13,44.25,40.0,41.8,31.0722768550505,20325600,0.0,1.0
2008-10-09,47.83,48.94,44.41,44.41,33.0124357687271,12239000,0.0,1.0
2008-10-08,48.41,50.0,47.18,47.7,35.4580766982275,11889300,0.0,1.0
2008-10-07,51.79,52.56,48.71,49.28,36.6325790291121,10927800,0.0,1.0
2008-10-06,51.77,53.0,47.88,51.29,38.1267243994148,12428500,0.0,1.0
2008-10-03,54.0,56.4,53.76,53.83,40.0148483996978,9312300,0.0,1.0
2008-10-02,56.33,56.97,53.34,53.58,39.829009423292,8128100,0.0,1.0
2008-10-01,56.76,58.0,55.37,56.62,42.0888113763866,6221800,0.0,1.0
2008-09-30,56.29,57.65,55.62,57.35,42.6314611874915,6412200,0.0,1.0
2008-09-29,57.5,57.95,54.75,55.47,41.2339520849199,9604900,0.0,1.0
2008-09-26,56.74,58.5,56.01,58.32,43.352516415946,5866500,0.0,1.0
2008-09-25,57.67,58.2,56.8,57.42,42.6834961008851,6381800,0.0,1.0
2008-09-24,57.54,58.87,56.93,57.36,42.6388947465477,5484100,0.0,1.0
2008-09-23,58.91,60.39,57.19,57.31,42.6017269512666,6634600,0.0,1.0
2008-09-22,59.33,60.41,58.26,58.81,43.7167608097014,6031400,0.0,1.0
2008-09-19,60.74,61.0,57.6,59.76,44.4229489200435,10863200,0.0,1.0
2008-09-18,57.69,58.66,54.2,58.11,43.1964116757652,14031600,0.0,1.0
2008-09-17,60.88,61.0,56.43,57.0,42.3712866205234,14830200,0.0,1.0
2008-09-16,61.02,63.0,60.16,61.72,45.879926495065,8591700,0.0,1.0
2008-09-15,61.81,62.8,61.0,62.25,46.2739051250453,9809800,0.0,1.0
2008-09-12,62.38,63.42,61.7,63.3,47.0544288259496,5084500,0.0,1.0
2008-09-11,61.13,62.71,61.13,62.57,46.5117790148447,6101100,0.0,1.0
2008-09-10,63.58,63.81,61.58,61.71,45.8724929360087,9138500,0.0,1.0
2008-09-09,63.92,65.22,63.92,64.02,47.5896450779984,7752800,0.0,1.0
2008-09-08,62.47,64.07,61.86,63.91,47.5078759283798,8309100,0.0,1.0
2008-09-05,62.52,63.49,61.89,62.89,46.7496529046441,5608800,0.0,1.0
2008-09-04,65.01,65.3,62.04,63.03,46.8537227314314,10921800,0.0,1.0
2008-09-03,65.69,67.08,64.14,66.07,49.113524684526,5252900,0.0,1.0
2008-09-02,67.0,68.47,65.43,65.87,48.9648535034013,6464200,0.0,1.0
2008-08-29,66.25,66.43,65.1,65.56,48.7344131726581,3912800,0.0,1.0
2008-08-28,64.78,66.98,64.26,66.34,49.3142307790442,4448600,0.0,1.0
2008-08-27,63.57,65.2,63.2,64.52,47.96132303081,4034300,0.0,1.0
2008-08-26,64.09,64.39,62.87,63.46,47.1733657708494,4488800,0.0,1.0
2008-08-25,64.91,65.49,63.58,64.07,47.6268128732795,4578300,0.0,1.0
2008-08-22,63.94,65.71,63.51,65.55,48.7269796136019,5490800,0.0,1.0
2008-08-21,62.97,63.79,62.21,63.55,47.2402678023555,4048500,0.0,1.0
2008-08-20,62.99,63.97,62.21,63.21,46.9875267944436,3964400,0.0,1.0
2008-08-19,63.48,64.19,62.62,62.95,46.7942542589815,8101400,0.0,1.0
2008-08-18,64.5,65.22,63.18,63.64,47.3071698338615,4903400,0.0,1.0
2008-08-15,64.77,65.33,63.82,64.45,47.9092881174164,7672600,0.0,1.0
2008-08-14,63.74,65.43,63.45,64.77,48.1471620072158,9356600,0.0,1.0
2008-08-13,66.07,66.23,64.0,64.26,47.7680504953479,8990000,0.0,1.0
2008-08-12,66.89,66.95,65.57,65.93,49.0094548577387,6422200,0.0,1.0
2008-08-11,67.89,67.9,66.21,66.62,49.5223704326187,6875200,0.0,1.0
2008-08-08,64.87,68.75,64.31,67.86,50.4441317555915,10088400,0.0,1.0
2008-08-07,65.06,66.18,64.65,64.69,48.0876935347659,7389300,0.0,1.0
2008-08-06,64.9,66.02,64.0,65.4,48.6154762277584,6240000,0.4,1.0
2008-08-05,61.87,65.68,61.86,65.2,48.1721740129156,8941000,0.0,1.0
2008-08-04,62.08,62.33,61.13,61.36,45.3350398379218,6074500,0.0,1.0
2008-08-01,61.39,62.28,60.77,62.01,45.8152839040015,7016800,0.0,1.0
2008-07-31,63.0,63.0,61.01,61.11,45.1503305817373,10585300,0.0,1.0
2008-07-30,63.59,63.93,63.0,63.82,47.1525789187772,6011000,0.0,1.0
2008-07-29,62.64,63.5,62.32,63.21,46.7018883336871,5620700,0.0,1.0
2008-07-28,63.82,64.06,62.26,62.34,46.059100122165,6253100,0.0,1.0
2008-07-25,63.0,64.14,62.34,63.83,47.1599672890246,9167400,0.0,1.0
2008-07-24,65.6,66.091,62.05,62.53,46.1994791568652,14072900,0.0,1.0
2008-07-23,67.32,68.01,65.62,66.72,49.2952062905173,11043900,0.0,1.0
2008-07-22,68.58,69.5,67.76,69.26,51.1718523333518,6168500,0.0,1.0
2008-07-21,68.5,68.91,67.3,68.24,50.418238568119,5025700,0.0,1.0
2008-07-18,67.11,68.34,66.54,68.14,50.3443548656453,8452100,0.0,1.0
2008-07-17,66.05,67.22,65.05,66.92,49.4429736954649,7105200,0.0,1.0
2008-07-16,63.91,65.68,63.5,65.58,48.452932082316,5644100,0.0,1.0
2008-07-15,62.06,64.36,62.02,63.88,47.1969091402615,7925200,0.0,1.0
2008-07-14,64.4,64.4,62.63,63.19,46.6871115931923,5545500,0.0,1.0
2008-07-11,65.35,65.35,62.86,63.28,46.7536069254187,9787400,0.0,1.0
2008-07-10,65.95,66.5,65.01,65.99,48.7558552624586,7304100,0.0,1.0
2008-07-09,66.06,67.23,65.32,65.59,48.4603204525634,9614900,0.0,1.0
2008-07-08,64.43,66.0,64.21,65.92,48.704136670727,6689800,0.0,1.0
2008-07-07,64.66,65.69,63.57,64.29,47.4998323204041,6175400,0.0,1.0
2008-07-03,64.01,64.6,63.54,64.47,47.6328229848569,4058400,0.0,1.0
2008-07-02,65.82,65.99,63.9,63.9,47.2116858807563,10136400,0.0,1.0
2008-07-01,64.95,66.22,64.56,65.45,48.3568832691001,9758400,0.0,1.0
2008-06-30,66.63,66.75,65.55,65.72,48.5563692657794,8562400,0.0,1.0
2008-06-27,67.74,67.93,66.38,66.92,49.4429736954649,10369500,0.0,1.0
2008-06-26,68.75,70.39,68.05,68.21,50.3960734573769,10984200,0.0,1.0
2008-06-25,72.06,72.79,69.16,69.64,51.4526104027522,21124600,0.0,1.0
2008-06-24,75.17,75.61,74.13,74.79,55.2576210801528,4949800,0.0,1.0
2008-06-23,76.23,76.48,75.12,75.59,55.8486906999431,4036600,0.0,1.0
2008-06-20,76.11,77.8,75.66,75.83,56.0260115858802,8868600,0.0,1.0
2008-06-19,75.05,77.21,74.68,76.95,56.8535090535868,7539700,0.0,1.0
2008-06-18,73.37,76.34,73.37,74.65,55.1541838966894,11534700,0.0,1.0
2008-06-17,75.38,75.5,73.81,74.38,54.9546979000102,6503700,0.0,1.0
2008-06-16,74.77,75.45,74.03,75.02,55.4275535958425,3481100,0.0,1.0
2008-06-13,74.76,75.49,74.38,75.12,55.5014372983163,6087100,0.0,1.0
2008-06-12,74.01,77.05,73.79,74.12,54.7626002735783,9794900,0.0,1.0
2008-06-11,73.44,73.77,72.93,73.31,54.1641422835406,6544800,0.0,1.0
2008-06-10,73.46,74.11,72.76,73.67,54.4301236124462,5675000,0.0,1.0
2008-06-09,73.64,74.12,73.14,73.95,54.6369979793729,6629000,0.0,1.0
2008-06-06,76.54,76.57,73.0,73.16,54.0533167298299,12786400,0.0,1.0
2008-06-05,78.19,78.2,76.8,77.31,57.1194903824924,5787700,0.0,1.0
2008-06-04,77.54,78.82,77.48,78.02,57.6440646700564,6750100,0.0,1.0
2008-06-03,81.5,81.8,77.3,78.12,57.7179483725302,10185000,0.0,1.0
2008-06-02,82.61,82.61,80.47,81.15,59.9566245574862,4492000,0.0,1.0
2008-05-30,82.4,82.9401,81.01,82.77,61.1535405375617,4660200,0.0,1.0
2008-05-29,81.82,83.0,81.05,82.11,60.6659081012347,3465200,0.0,1.0
2008-05-28,83.25,83.25,81.08,82.13,60.6806848417294,4135400,0.0,1.0
2008-05-27,81.6,83.3,81.6,82.87,61.2274242400355,4528900,0.0,1.0
2008-05-23,81.21,82.09,80.85,81.48,60.2004407756498,4476600,0.0,1.0
2008-05-22,81.05,81.72,80.55,81.41,60.1487221839181,6333300,0.0,1.0
2008-05-21,85.41,85.6,80.78,81.19,59.9861780384757,10847200,0.0,1.0
2008-05-20,87.05,87.05,84.61,85.14,62.9045842861907,5698000,0.0,1.0
2008-05-19,85.56,88.29,85.0,87.07,64.330539743935,7176300,0.0,1.0
2008-05-16,85.84,85.84,84.74,85.17,62.9267493969329,7129900,0.0,1.0
2008-05-15,85.71,86.14,85.0,85.55,63.2075074663333,6006300,0.0,1.0
2008-05-14,85.3,86.67,85.08,85.69,63.3109446497966,4909900,0.0,1.0
2008-05-13,84.14,85.29,84.11,85.08,62.8602540647065,4292400,0.0,1.0
2008-05-12,84.4,85.0,83.28,84.8,62.6533796977798,5367400,0.0,1.0
2008-05-09,84.43,84.75,83.75,84.06,62.1066402994737,3328200,0.0,1.0
2008-05-08,84.71,85.2,84.0,84.76,62.6238262167903,3671600,0.0,1.0
2008-05-07,86.03,86.1,84.42,84.55,62.4686704415953,5060300,0.4,1.0
2008-05-06,85.59,86.21,85.13,86.15,63.3511001594283,5079200,0.0,1.0
2008-05-05,85.32,86.07,85.0,85.92,63.1819677968437,3886400,0.0,1.0
2008-05-02,86.32,86.5,84.98,85.69,63.012835434259,3784500,0.0,1.0
2008-05-01,85.05,85.48,84.57,85.41,62.8069351667647,5083200,0.0,1.0
2008-04-30,85.83,86.18,84.63,84.86,62.4024882127579,5220600,0.0,1.0
2008-04-29,84.54,86.45,84.54,85.53,62.895178138548,4485300,0.0,1.0
2008-04-28,85.01,85.64,84.28,84.98,62.4907311845412,5378900,0.0,1.0
2008-04-25,83.38,85.25,83.38,84.84,62.387781050794,8355000,0.0,1.0
2008-04-24,82.49,83.37,81.65,83.0,61.0347221501167,5755200,0.0,1.0
2008-04-23,80.65,83.36,79.57,82.09,60.36554628076,15488400,0.0,1.0
2008-04-22,79.32,79.99,77.75,78.56,57.7697321941345,7615500,0.0,1.0
2008-04-21,78.71,79.37,78.17,79.09,58.1594719861775,4744200,0.0,1.0
2008-04-18,77.5,79.1,77.5,78.66,57.843268003954,6742900,0.0,1.0
2008-04-17,76.4,77.26,76.4,76.91,56.5563913321141,3466400,0.0,1.0
2008-04-16,76.31,76.92,75.64,76.67,56.3799053885475,4895700,0.0,1.0
2008-04-15,77.5,77.67,75.6,75.7,55.6666080332992,6337700,0.0,1.0
2008-04-14,76.68,77.64,76.67,77.22,56.7843523425543,4926500,0.0,1.0
2008-04-11,77.65,78.41,76.72,76.86,56.5196234272044,5427700,0.0,1.0
2008-04-10,78.45,79.05,77.79,78.43,57.6741356413693,7873800,0.0,1.0
2008-04-09,76.72,79.9,76.31,78.6,57.7991465180623,19513400,0.0,1.0
2008-04-08,74.51,75.39,74.04,75.02,55.1665645265272,5597200,0.0,1.0
2008-04-07,76.53,76.53,74.88,74.98,55.1371502025994,5388700,0.0,1.0
2008-04-04,76.04,76.63,75.33,75.65,55.6298401283895,5086600,0.0,1.0
2008-04-03,76.55,77.22,75.9,76.14,55.9901655965046,5597100,0.0,1.0
2008-04-02,76.1,77.19,75.73,76.85,56.5122698462225,6121500,0.0,1.0
2008-04-01,75.34,75.89,74.8,75.88,55.7989724909741,5956000,0.0,1.0
2008-03-31,74.17,74.58,73.4,74.37,54.6885817627009,7394800,0.0,1.0
2008-03-28,74.44,74.63,73.08,73.47,54.0267594743262,4616800,0.0,1.0
2008-03-27,75.5,76.36,74.14,74.22,54.5782780479718,7709400,0.0,1.0
2008-03-26,75.6,76.5,75.6,76.3,56.1078228922157,4350600,0.0,1.0
2008-03-25,76.88,76.88,75.14,75.9,55.813679652938,5969200,0.0,1.0
2008-03-24,75.25,76.48,74.79,76.29,56.1004693112338,4853800,0.0,1.0
2008-03-20,73.73,75.0,72.72,74.8,55.0047857449244,8086000,0.0,1.0
2008-03-19,77.0,77.0,73.45,73.45,54.0120523123623,9195600,0.0,1.0
2008-03-18,76.5,77.0,75.26,76.53,56.2769552548004,5644000,0.0,1.0
2008-03-17,74.56,76.2,74.1356,75.49,55.5121828326784,5463100,0.0,1.0
2008-03-14,75.79,77.19,75.13,76.23,56.0563478253421,13225400,0.0,1.0
2008-03-13,71.81,74.42,71.585,74.18,54.5488637240441,10850600,0.0,1.0
2008-03-12,73.99,74.75,72.13,72.45,53.2766942141681,8966800,0.0,1.0
2008-03-11,75.06,75.75,72.39,73.4,53.9752844074526,14137400,0.0,1.0
2008-03-10,76.5,76.71,74.38,74.38,54.6959353436829,9930500,0.0,1.0
2008-03-07,78.69,79.0,76.37,76.6,56.3284303216739,9657100,0.0,1.0
2008-03-06,80.6,80.72,79.38,79.51,58.468322387419,4503500,0.0,1.0
2008-03-05,79.87,81.32,79.67,80.7124,59.3525169646877,5669600,0.0,1.0
2008-03-04,79.7,79.99,78.34,79.62,58.5492117782204,8209200,0.0,1.0
2008-03-03,80.05,80.89,79.25,80.67,59.3213377813243,9575400,0.0,1.0
2008-02-29,84.02,84.5,82.4,82.79,60.8802969494959,7667800,0.0,1.0
2008-02-28,83.8,85.0,82.73,84.8,62.3583667268662,5727400,0.0,1.0
2008-02-27,84.22,85.19,83.4,83.95,61.7333123434012,4675100,0.0,1.0
2008-02-26,85.12,85.12,83.9,84.57,62.1892343642815,5171700,0.0,1.0
2008-02-25,83.26,84.74,83.12,84.66,62.255416593119,5450600,0.0,1.0
2008-02-22,82.51,83.21,81.75,83.04,61.0641364740445,5229100,0.0,1.0
2008-02-21,84.12,84.96,81.87,82.01,60.3067176329045,6688300,0.0,1.0
2008-02-20,84.51,84.69,82.95,84.0,61.7700802483109,7526400,0.0,1.0
2008-02-19,86.45,86.88,84.83,85.37,62.7775208428369,4158300,0.0,1.0
2008-02-15,85.37,85.42,84.17,85.18,62.63780280418,5749300,0.0,1.0
2008-02-14,85.96,86.06,84.9,85.22,62.6672171281078,6631600,0.0,1.0
2008-02-13,84.38,85.63,84.01,85.48,62.8584102336383,6405000,0.0,1.0
2008-02-12,82.11,84.53,81.44,83.56,61.4465226851054,7980000,0.0,1.0
2008-02-11,79.46,81.39,78.85,81.13,59.6596025064936,4898200,0.0,1.0
2008-02-08,79.48,80.14,78.81,79.33,58.3359579297441,4343300,0.0,1.0
2008-02-07,79.4,80.24,78.71,79.75,58.6448083309856,6779000,0.0,1.0
2008-02-06,81.65,81.95,79.6,79.91,58.7624656266967,5331700,0.4,1.0
2008-02-05,81.61,82.78,81.35,81.69,59.7722054170695,4691600,0.0,1.0
2008-02-04,82.51,83.36,81.91,82.9,60.6575569723964,3106300,0.0,1.0
2008-02-01,83.01,83.99,81.85,82.76,60.5551196023586,6685900,0.0,1.0
2008-01-31,81.76,83.84,80.8,83.18,60.862431712472,7887700,0.0,1.0
2008-01-30,80.0,84.87,79.69,82.8699,60.6355329378383,11331100,0.0,1.0
2008-01-29,80.05,81.06,78.27,80.96,59.2380677018723,9025500,0.0,1.0
2008-01-28,77.29,77.72,76.48,77.6,56.7795708209645,4864300,0.0,1.0
2008-01-25,78.57,79.67,76.97,77.03,56.3625043858105,7849500,0.0,1.0
2008-01-24,77.56,78.34,76.48,77.62,56.7942047309699,7449300,0.0,1.0
2008-01-23,76.02,77.19,74.12,76.57,56.0259244556863,13028100,0.0,1.0
2008-01-22,74.99,78.74,74.4,77.6,56.7795708209645,8503300,0.0,1.0
2008-01-18,80.25,80.82,77.76,78.4,57.3649272211807,7686800,0.0,1.0
