,CVX_Open,CVX_High,CVX_Low,CVX_Close,CVX_Adj Close,CVX_Volume,CVX_Dividend Amount,CVX_Split Coefficient
2023-06-07,156.55,160.21,156.5,159.83,151.790718163527,9900022,0.0,1.0
2023-06-06,153.33,156.16,153.2,155.79,147.953925938158,6176434,0.0,1.0
2023-06-05,158.45,158.45,155.24,155.51,147.688009645311,6443800,0.0,1.0
2023-06-02,154.58,156.75,153.61,156.26,148.400285429723,9464262,0.0,1.0
2023-06-01,151.3,153.74,149.74,152.16,144.506511141602,9887729,0.0,1.0
2023-05-31,151.544,152.4201,150.36,150.62,143.043971530942,12275717,0.0,1.0
2023-05-30,151.67,153.26,151.21,153.12,145.41822414565,7814766,0.0,1.0
2023-05-26,155.29,155.63,153.46,154.08,146.329937149698,7736203,0.0,1.0
2023-05-25,154.68,155.625,153.5,154.56,146.785793651722,7037671,0.0,1.0
2023-05-24,157.95,158.57,156.29,157.27,149.359483486066,7063999,0.0,1.0
2023-05-23,154.14,157.6795,153.84,156.85,148.960609046795,10436207,0.0,1.0
2023-05-22,153.79,154.83,152.09,152.44,144.772427434449,11660950,0.0,1.0
2023-05-19,154.89,156.44,153.985,155.23,147.422093352464,8100946,0.0,1.0
2023-05-18,152.87,154.24,151.53,154.01,146.263458076486,7477698,1.51,1.0
2023-05-17,154.785,156.42,153.96,155.71,146.442149286842,6169555,0.0,1.0
2023-05-16,156.48,157.02,153.3289,153.51,144.373093166933,7009079,0.0,1.0
2023-05-15,157.23,158.1629,156.23,157.2,147.843464568053,5096748,0.0,1.0
2023-05-12,157.0,157.93,155.56,156.62,147.297986136441,4898904,0.0,1.0
2023-05-11,155.38,156.32,153.89,156.22,146.921794114639,6666132,0.0,1.0
2023-05-10,160.44,160.44,155.881,157.09,147.740011762058,6161227,0.0,1.0
2023-05-09,158.11,160.415,157.9125,159.12,149.649186272701,5019809,0.0,1.0
2023-05-08,161.57,162.3,159.52,159.58,150.081807097773,5028202,0.0,1.0
2023-05-05,159.3,161.12,158.78,160.21,150.674309532111,5801986,0.0,1.0
2023-05-04,157.11,158.1999,155.42,156.22,146.921794114639,7500368,0.0,1.0
2023-05-03,158.15,159.57,156.74,156.83,147.495486947887,7538057,0.0,1.0
2023-05-02,165.32,165.38,158.45,160.04,150.514427922845,10701666,0.0,1.0
2023-05-01,167.71,168.73,166.36,167.24,157.285884315275,6099800,0.0,1.0
2023-04-28,164.5,168.94,164.05,168.58,158.54612758831,10036290,0.0,1.0
2023-04-27,166.43,167.3866,165.07,166.95,157.013145099469,6417225,0.0,1.0
2023-04-26,168.21,168.95,165.23,165.98,156.1008794466,5873954,0.0,1.0
2023-04-25,170.32,170.4,168.43,168.99,158.931724410657,5807244,0.0,1.0
2023-04-24,169.1,172.38,168.58,171.48,161.273519746372,7177576,0.0,1.0
2023-04-21,169.83,170.59,168.84,169.12,159.053986817743,7179013,0.0,1.0
2023-04-20,168.76,170.06,168.02,169.85,159.740537257531,5851104,0.0,1.0
2023-04-19,169.46,170.74,169.095,170.68,160.521135702769,5506770,0.0,1.0
2023-04-18,170.82,172.39,170.125,170.52,160.370658894048,8045627,0.0,1.0
2023-04-17,172.39,172.54,170.22,170.92,160.74685091585,6994748,0.0,1.0
2023-04-14,172.5,172.88,171.22,172.44,162.176380598696,4930721,0.0,1.0
2023-04-13,170.25,172.47,169.82,172.09,161.84721257962,6856568,0.0,1.0
2023-04-12,170.45,171.12,169.47,169.82,159.712322855895,6157875,0.0,1.0
2023-04-11,169.065,170.34,168.07,169.22,159.148034823193,5469592,0.0,1.0
2023-04-10,168.49,169.675,167.31,168.29,158.273388372504,5923503,0.0,1.0
2023-04-06,169.345,169.41,167.13,167.65,157.671481137621,5803168,0.0,1.0
2023-04-05,169.26,170.44,167.74,169.88,159.768751659166,6478114,0.0,1.0
2023-04-04,171.14,171.14,167.72,169.04,158.978748413382,7521448,0.0,1.0
2023-04-03,169.8,171.1,168.92,169.95,159.834585262981,12868174,0.0,1.0
2023-03-31,162.7,163.72,162.15,163.16,153.448725692898,7041436,0.0,1.0
2023-03-30,162.25,163.01,161.58,162.39,152.72455605093,6322353,0.0,1.0
2023-03-29,160.62,161.32,159.3348,160.86,151.285621567538,7569727,0.0,1.0
2023-03-28,157.28,160.19,156.68,159.49,149.997163892868,5605382,0.0,1.0
2023-03-27,157.4,158.48,155.69,157.65,148.26668059258,7006768,0.0,1.0
2023-03-24,152.1,156.65,151.83,156.06,146.771317305918,6601923,0.0,1.0
2023-03-23,157.02,158.755,153.14,154.52,145.322978021982,7859437,0.0,1.0
2023-03-22,159.87,160.06,155.93,156.07,146.780722106463,6314994,0.0,1.0
2023-03-21,157.16,159.57,156.47,159.31,149.827877483057,9753541,0.0,1.0
2023-03-20,151.74,155.78,151.29,154.58,145.379406825252,8461413,0.0,1.0
2023-03-17,153.62,155.38,150.6,152.34,143.272731503163,33161774,0.0,1.0
2023-03-16,150.16,155.465,149.91,154.29,145.106667609446,12852173,0.0,1.0
2023-03-15,155.59,157.95,152.01,153.8,144.645832382739,14063141,0.0,1.0
2023-03-14,158.26,164.02,157.88,160.76,151.191573562088,10035193,0.0,1.0
2023-03-13,156.44,160.95,153.8,158.71,149.263589450354,10106133,0.0,1.0
2023-03-10,160.94,164.67,158.67,159.67,150.166450302678,7385803,0.0,1.0
2023-03-09,163.79,165.49,160.19,160.51,150.956453548462,6214745,0.0,1.0
2023-03-08,163.23,165.29,161.38,162.99,153.288844083632,5435819,0.0,1.0
2023-03-07,165.7,166.6,163.58,164.03,154.266943340316,7392967,0.0,1.0
2023-03-06,164.34,166.8,163.81,166.17,156.279570656955,7703600,0.0,1.0
2023-03-03,160.87,165.58,160.42,164.96,155.141589791005,6007546,0.0,1.0
2023-03-02,161.98,163.49,161.5901,162.56,152.884437660195,5582097,0.0,1.0
2023-03-01,160.92,163.59,160.59,162.05,152.404792832398,7470391,0.0,1.0
2023-02-28,164.32,164.32,160.28,160.77,151.200978362633,10854226,0.0,1.0
2023-02-27,163.01,163.37,161.92,162.82,153.128962474366,6386760,0.0,1.0
2023-02-24,160.77,162.6,159.15,162.41,152.74336565202,5330180,0.0,1.0
2023-02-23,162.25,162.84,160.56,161.93,152.291935225858,6445523,0.0,1.0
2023-02-22,160.28,161.66,158.91,160.35,150.805976739741,6205935,0.0,1.0
2023-02-21,162.18,163.7497,160.7,161.0,151.417288775169,7259738,0.0,1.0
2023-02-17,164.73,164.84,161.85,162.85,153.157176876002,9612107,0.0,1.0
2023-02-16,168.19,168.66,166.4,166.57,156.655762678757,6727542,0.0,1.0
2023-02-15,169.4,169.5238,167.5,169.01,158.950534011747,8888908,1.51,1.0
2023-02-14,170.48,173.51,169.98,172.32,160.62840734755,8077335,0.0,1.0
2023-02-13,171.32,171.9,169.77,171.01,159.407288419827,9442889,0.0,1.0
2023-02-10,170.8,172.73,170.78,171.97,160.302154198922,11602394,0.0,1.0
2023-02-09,170.23,170.66,168.0,168.44,157.011658157041,10123359,0.0,1.0
2023-02-08,172.48,174.0686,169.465,170.0,158.465815048071,9784725,0.0,1.0
2023-02-07,170.065,174.39,169.61,174.09,162.278316127757,10256500,0.0,1.0
2023-02-06,169.56,170.12,167.37,169.64,158.13024038091,7659492,0.0,1.0
2023-02-03,169.86,171.5477,168.49,169.45,157.953131528798,8404871,0.0,1.0
2023-02-02,171.13,171.43,166.82,169.01,157.542984713379,10463350,0.0,1.0
2023-02-01,173.31,173.66,169.54,171.36,159.733541568455,11526400,0.0,1.0
2023-01-31,172.75,174.63,171.42,174.02,162.213065498031,14481276,0.0,1.0
2023-01-30,178.0,178.34,173.67,174.2,162.380852831611,11476042,0.0,1.0
2023-01-27,184.23,184.23,177.915,179.45,167.274650061037,19654686,0.0,1.0
2023-01-26,184.99,187.81,183.48,187.79,175.048796516925,14307824,0.0,1.0
2023-01-25,179.29,180.03,176.35,179.08,166.929753875344,6727512,0.0,1.0
2023-01-24,181.09,182.0,178.7,180.83,168.561019618486,5988995,0.0,1.0
2023-01-23,181.21,182.5455,180.03,180.66,168.402553803438,8381315,0.0,1.0
2023-01-20,178.81,181.36,177.52,180.9,168.626270248212,10477905,0.0,1.0
2023-01-19,176.61,179.95,176.16,179.0,166.855181727086,5907163,0.0,1.0
2023-01-18,180.82,182.38,176.94,177.23,165.20527294688,8899185,0.0,1.0
2023-01-17,178.44,181.32,178.18,180.49,168.24408798839,10697748,0.0,1.0
2023-01-13,177.09,177.99,175.68,177.56,165.512883058444,5726331,0.0,1.0
2023-01-12,175.99,178.37,175.9,177.08,165.065450168896,6891351,0.0,1.0
2023-01-11,177.89,178.14,174.3,175.2,163.313004684835,6962580,0.0,1.0
2023-01-10,176.4,176.71,173.72,176.04,164.096012241543,8307049,0.0,1.0
2023-01-09,178.26,178.3299,174.3806,175.18,163.294361647771,8385636,0.0,1.0
2023-01-06,177.02,179.39,175.7,176.56,164.58073120522,7191222,0.0,1.0
2023-01-05,171.5,176.19,171.24,175.24,163.350290758964,6088214,0.0,1.0
2023-01-04,170.95,174.29,170.85,172.14,160.46062001397,7684494,0.0,1.0
2023-01-03,178.04,179.0,171.51,173.99,162.185100942434,7565431,0.0,1.0
2022-12-30,178.03,179.95,177.7,179.49,167.311936135166,5005094,0.0,1.0
2022-12-29,176.65,179.2,176.65,178.32,166.221318466894,4142090,0.0,1.0
2022-12-28,178.86,179.2981,175.93,176.98,164.972234983574,4494350,0.0,1.0
2022-12-27,178.36,180.23,177.4,179.63,167.442437394617,5167962,0.0,1.0
2022-12-23,174.1,177.58,173.69,177.4,165.363738761928,6079120,0.0,1.0
2022-12-22,175.16,175.21,168.3305,172.08,160.404690902777,5756793,0.0,1.0
2022-12-21,175.19,175.96,173.16,174.7,162.846928758223,5479426,0.0,1.0
2022-12-20,169.81,173.29,169.6,172.67,160.954660496179,6199128,0.0,1.0
2022-12-19,170.11,170.82,168.25,169.88,158.353956825684,7131563,0.0,1.0
2022-12-16,168.53,170.15,167.1,168.72,157.272660675944,23876042,0.0,1.0
2022-12-15,170.6,171.3724,168.055,171.04,159.435252975424,7273274,0.0,1.0
2022-12-14,174.49,174.92,171.265,172.33,160.637728866082,7045514,0.0,1.0
2022-12-13,173.57,174.455,172.48,173.53,161.756311089951,7838780,0.0,1.0
2022-12-12,168.93,170.52,167.71,169.75,158.232777084765,9364900,0.0,1.0
2022-12-09,172.3,173.19,167.93,168.0,156.601511341623,10754284,0.0,1.0
2022-12-08,176.25,176.4,172.03,173.54,161.765632608483,8076601,0.0,1.0
2022-12-07,171.06,174.5834,170.85,172.52,160.814837718195,6936345,0.0,1.0
2022-12-06,175.51,178.06,171.1204,172.01,160.339440273051,8764989,0.0,1.0
2022-12-05,182.67,182.95,174.63,176.56,164.58073120522,8162195,0.0,1.0
2022-12-02,181.53,183.63,179.925,181.03,168.747449989131,6852304,0.0,1.0
2022-12-01,184.26,184.55,181.44,182.49,170.108391694838,5217378,0.0,1.0
2022-11-30,182.85,183.34,179.62,183.31,170.872756214481,10936711,0.0,1.0
2022-11-29,180.26,181.85,179.65,181.03,168.747449989131,6985359,0.0,1.0
2022-11-28,180.28,181.47,177.96,178.36,166.258604541023,9367156,0.0,1.0
2022-11-25,184.89,185.3,183.31,183.7,171.236295437239,2796407,0.0,1.0
2022-11-23,183.21,185.15,182.58,184.24,171.73965743798,5831218,0.0,1.0
2022-11-22,183.75,186.56,183.08,185.89,173.277707995799,9017994,0.0,1.0
2022-11-21,179.73,181.7,175.82,181.24,168.943201878308,8432869,0.0,1.0
2022-11-18,180.96,183.41,179.65,182.99,170.57446762145,7661469,0.0,1.0
2022-11-17,181.51,184.23,180.27,184.09,171.599834659996,6553224,1.42,1.0
2022-11-16,186.535,187.8152,183.675,184.99,171.118826013437,7941075,0.0,1.0
2022-11-15,187.12,188.435,185.27,188.05,173.949376895112,7747319,0.0,1.0
2022-11-14,186.31,189.68,186.18,186.55,172.561851953114,9722363,0.0,1.0
2022-11-11,184.05,187.1,183.89,186.46,172.478600456595,8428326,0.0,1.0
2022-11-10,182.23,182.33,178.04,181.3,167.705514656123,6981533,0.0,1.0
2022-11-09,183.61,183.81,177.22,177.93,164.588208619768,8021724,0.0,1.0
2022-11-08,185.32,186.25,183.861,185.34,171.442581833236,6308242,0.0,1.0
2022-11-07,182.5,186.38,182.11,185.61,171.692336322796,7577990,0.0,1.0
2022-11-04,184.84,185.4,180.6,183.42,169.666549907479,7491859,0.0,1.0
2022-11-03,177.97,182.19,177.41,181.13,167.548261829363,6607761,0.0,1.0
2022-11-02,180.93,182.9,178.27,178.5,165.115468097727,8095097,0.0,1.0
2022-11-01,183.87,184.5,181.9,182.22,168.556529953881,9185616,0.0,1.0
2022-10-31,178.06,183.84,178.06,180.9,167.335508004923,13281031,0.0,1.0
2022-10-28,181.47,182.86,176.53,179.98,166.484492707165,10773913,0.0,1.0
2022-10-27,179.89,181.4,177.48,177.9,164.560458120928,9177445,0.0,1.0
2022-10-26,175.32,178.48,175.17,177.09,163.811194652249,6867398,0.0,1.0
2022-10-25,173.06,175.0,172.1668,174.93,161.813158735772,7280616,0.0,1.0
2022-10-24,172.08,174.67,171.61,173.13,160.148128805375,7007718,0.0,1.0
2022-10-21,169.15,173.84,168.85,173.19,160.203629803055,7971263,0.0,1.0
2022-10-20,169.3,171.82,167.94,168.96,156.290809466621,8871544,0.0,1.0
2022-10-19,163.59,169.21,163.59,168.0,155.402793503743,9766782,0.0,1.0
2022-10-18,162.36,163.31,158.96,162.72,150.518705707911,5631214,0.0,1.0
2022-10-17,163.29,164.91,161.1,161.31,149.214432262433,5890355,0.0,1.0
2022-10-14,164.04,165.46,159.93,160.14,148.132162807675,7330891,0.0,1.0
2022-10-13,156.35,165.99,156.35,165.28,152.886748275587,10227528,0.0,1.0
2022-10-12,156.14,158.8058,155.52,157.64,145.819621237679,4942040,0.0,1.0
2022-10-11,154.75,159.93,154.11,157.17,145.384863422519,7533526,0.0,1.0
2022-10-10,161.0,161.47,156.44,157.14,145.357112923679,5904458,0.0,1.0
2022-10-07,162.51,163.93,159.06,160.03,148.030410978595,9972528,0.0,1.0
2022-10-06,157.34,161.94,157.2,161.42,149.316184091513,9498285,0.0,1.0
2022-10-05,155.84,159.73,154.8,158.53,146.642886036597,10633060,0.0,1.0
2022-10-04,154.43,157.875,153.63,157.63,145.810371071399,9520192,0.0,1.0
2022-10-03,148.97,152.34,148.3,151.73,140.352772966208,9597434,0.0,1.0
2022-09-30,144.03,145.135,142.4901,143.67,132.89713894454,9402735,0.0,1.0
2022-09-29,144.505,145.4114,142.27,144.77,133.914657235338,8197558,0.0,1.0
2022-09-28,142.08,146.44,141.4,145.78,134.848924029617,8279791,0.0,1.0
2022-09-27,142.29,143.77,140.46,141.02,130.445844880344,10121025,0.0,1.0
2022-09-26,143.57,145.05,140.89,140.96,130.390343882664,9443962,0.0,1.0
2022-09-23,149.75,150.18,143.66,144.77,133.914657235338,13919660,0.0,1.0
2022-09-22,157.6,158.28,154.74,154.89,143.275825510683,6344457,0.0,1.0
2022-09-21,158.31,158.78,154.95,155.01,143.386827506043,6876977,0.0,1.0
2022-09-20,156.04,156.85,154.3438,156.28,144.561598623601,8955194,0.0,1.0
2022-09-19,152.93,156.95,152.8,156.9,145.13510893296,6813836,0.0,1.0
2022-09-16,160.52,161.14,155.61,156.45,144.718851450361,43741590,0.0,1.0
2022-09-15,160.68,161.695,159.58,160.62,148.576170789114,9664953,0.0,1.0
2022-09-14,160.94,163.57,160.345,163.27,151.02746485331,11160784,0.0,1.0
2022-09-13,161.41,162.66,158.74,159.41,147.456900669236,10308253,0.0,1.0
2022-09-12,162.81,164.53,161.25,162.5,150.315202049751,8920774,0.0,1.0
2022-09-09,158.41,160.65,157.53,159.97,147.974909980915,8262324,0.0,1.0
2022-09-08,155.59,156.38,153.38,155.95,144.256343136361,9232512,0.0,1.0
2022-09-07,154.06,155.82,152.62,155.11,143.479329168843,9442085,0.0,1.0
2022-09-06,159.89,159.99,155.71,157.12,145.33861259112,8458003,0.0,1.0
2022-09-02,158.24,159.125,156.72,157.85,146.013874729558,7526632,0.0,1.0
2022-09-01,156.48,156.88,153.2275,155.54,143.877086318882,8244374,0.0,1.0
2022-08-31,157.61,161.41,156.15,158.06,146.208128221438,13582719,0.0,1.0
2022-08-30,162.32,162.56,158.76,160.62,148.576170789114,8814325,0.0,1.0
2022-08-29,163.89,166.83,163.64,164.63,152.285487467388,8437407,0.0,1.0
2022-08-26,164.18,166.13,162.46,163.41,151.15696718123,7765789,0.0,1.0
2022-08-25,163.92,164.9,162.61,164.62,152.276237301108,8050712,0.0,1.0
2022-08-24,161.66,163.35,160.67,163.19,150.95346352307,9468086,0.0,1.0
2022-08-23,159.1,162.34,158.71,161.99,149.843443569472,10354806,0.0,1.0
2022-08-22,156.69,157.74,154.42,156.9,145.13510893296,9146956,0.0,1.0
2022-08-19,158.46,159.74,157.62,157.69,145.865872069079,6834151,0.0,1.0
2022-08-18,157.15,159.66,157.09,159.02,147.096144184317,6477525,1.42,1.0
2022-08-17,156.63,159.3406,155.51,157.7,144.584031026345,6741052,0.0,1.0
2022-08-16,157.41,157.92,155.82,156.41,143.401320816934,7218400,0.0,1.0
2022-08-15,155.18,157.79,153.44,156.81,143.768052664814,8975241,0.0,1.0
2022-08-12,158.25,159.91,157.14,159.85,146.555214708695,7244736,0.0,1.0
2022-08-11,158.11,161.16,157.62,159.62,146.344343896164,7888554,0.0,1.0
2022-08-10,156.0,156.47,152.93,155.82,142.860391341313,6145793,0.0,1.0
2022-08-09,155.94,157.8,154.6,155.41,142.484491197237,5842157,0.0,1.0
2022-08-08,153.59,154.98,153.1524,153.41,140.650831957841,5971746,0.0,1.0
2022-08-05,149.64,155.01,149.02,153.64,140.861702770371,7170150,0.0,1.0
2022-08-04,155.32,155.44,150.725,151.14,138.569628721127,10640043,0.0,1.0
2022-08-03,159.31,159.96,154.35,155.36,142.438649716252,8751360,0.0,1.0
2022-08-02,160.89,161.47,158.3,159.14,145.904265678709,5928321,0.0,1.0
2022-08-01,161.18,161.86,159.15,160.51,147.160322257695,8017771,0.0,1.0
2022-07-29,156.545,164.66,155.9,163.78,150.158355114107,17143672,0.0,1.0
2022-07-28,150.69,151.47,148.03,150.39,137.882006506354,6574257,0.0,1.0
2022-07-27,148.34,150.2,146.66,149.26,136.845989036095,6223030,0.0,1.0
2022-07-26,149.5,150.68,146.5301,147.32,135.067339573881,6112846,0.0,1.0
2022-07-25,145.7,148.61,144.18,148.48,136.130861932731,6210859,0.0,1.0
2022-07-22,145.56,146.3,143.42,144.19,132.197662864227,5889480,0.0,1.0
2022-07-21,143.12,145.47,141.5,145.4,133.307026704062,6724233,0.0,1.0
2022-07-20,144.5,147.26,143.32,146.52,134.333875878123,7856587,0.0,1.0
2022-07-19,139.69,145.01,139.42,144.61,132.5827313045,9152131,0.0,1.0
2022-07-18,140.56,142.14,139.08,139.58,127.97107831742,7943901,0.0,1.0
2022-07-15,138.96,138.96,136.43,137.65,126.201597151404,7051940,0.0,1.0
2022-07-14,134.31,136.16,132.54,135.94,124.63381850172,10150199,0.0,1.0
2022-07-13,137.61,140.725,137.14,137.99,126.513319222101,9414621,0.0,1.0
2022-07-12,138.5,139.62,137.26,138.92,127.36597076842,8653904,0.0,1.0
2022-07-11,141.91,142.8455,139.93,141.51,129.740559483437,7058086,0.0,1.0
2022-07-08,144.88,145.45,141.09,142.77,130.895764804256,7915513,0.0,1.0
2022-07-07,144.1,145.3,143.08,143.52,131.58338701903,12741789,0.0,1.0
2022-07-06,141.66,143.26,136.8,140.78,129.071273861058,12421182,0.0,1.0
2022-07-05,143.65,144.54,139.41,142.66,130.79491354609,11518342,0.0,1.0
2022-07-01,146.6,146.96,142.47,146.51,134.324707581926,7684648,0.0,1.0
2022-06-30,144.55,147.92,143.41,144.78,132.738592339849,10684987,0.0,1.0
2022-06-29,151.63,152.11,146.09,146.98,134.755617503184,9082908,0.0,1.0
2022-06-28,150.88,152.185,148.11,149.94,137.46943317749,9188157,0.0,1.0
2022-06-27,145.86,148.82,145.6,147.57,135.296546978806,9242394,0.0,1.0
2022-06-24,145.2,147.09,142.6,144.77,132.729424043652,11108283,0.0,1.0
2022-06-23,148.79,149.23,140.15,142.43,130.584042733559,15713650,0.0,1.0
2022-06-22,148.07,150.8,146.33,147.87,135.571595864715,13746273,0.0,1.0
2022-06-21,152.05,156.02,151.44,154.59,141.732690909084,13771959,0.0,1.0
2022-06-17,154.88,155.47,145.79,148.38,136.039178970761,35575072,0.0,1.0
2022-06-16,159.94,160.54,153.75,155.48,142.548669270615,18125946,0.0,1.0
2022-06-15,166.78,167.85,161.94,164.26,150.598433331562,11565259,0.0,1.0
2022-06-14,169.37,172.29,165.84,167.55,153.614802780368,10269314,0.0,1.0
2022-06-13,171.61,172.0,164.06,167.33,153.413100264035,14614909,0.0,1.0
2022-06-10,176.37,178.57,173.65,175.4,160.811915294996,9531887,0.0,1.0
2022-06-09,180.03,180.64,177.39,177.52,162.755594088755,9767334,0.0,1.0
2022-06-08,180.95,182.4,180.25,181.13,166.065349015864,8715219,0.0,1.0
2022-06-07,177.47,180.66,176.92,180.2,165.212697469545,9668277,0.0,1.0
2022-06-06,177.9,178.0,175.5103,176.83,162.122981651164,6734222,0.0,1.0
2022-06-03,176.0,178.25,176.0,177.6,162.828940458331,8435276,0.0,1.0
2022-06-02,174.74,176.51,174.1,176.0,161.362013066815,7441942,0.0,1.0
2022-06-01,176.73,178.13,174.94,176.32,161.655398545118,8824083,0.0,1.0
2022-05-31,179.96,180.96,173.47,174.66,160.133461376419,20547567,0.0,1.0
2022-05-27,176.52,178.35,175.69,178.28,163.452384599726,10512286,0.0,1.0
2022-05-26,176.49,177.93,175.01,176.59,161.902942542436,11213897,0.0,1.0
2022-05-25,173.14,175.99,172.97,175.41,160.821083591193,10174492,0.0,1.0
2022-05-24,170.69,173.58,169.81,172.64,158.28146554463,9782746,0.0,1.0
2022-05-23,169.43,172.96,169.11,171.72,157.437982294508,10216368,0.0,1.0
2022-05-20,168.88,171.04,164.09,167.82,153.862346777686,9615014,0.0,1.0
2022-05-19,164.63,169.635,162.83,166.86,152.982190342777,10958664,0.0,1.0
2022-05-18,174.12,174.13,165.79,168.06,154.082385886414,13107484,1.42,1.0
2022-05-17,174.84,175.65,172.61,174.03,158.219008825895,12827565,0.0,1.0
2022-05-16,169.0,174.97,168.855,173.01,157.291677969132,13296287,0.0,1.0
2022-05-13,166.5,168.79,164.88,167.87,152.618657769367,9229903,0.0,1.0
2022-05-12,163.22,164.85,158.86,164.71,149.7457504092,8936447,0.0,1.0
2022-05-11,163.58,167.46,162.51,163.16,148.33657116608,9105510,0.0,1.0
2022-05-10,162.21,164.19,157.87,160.78,146.172799166967,11635989,0.0,1.0
2022-05-09,167.75,167.75,158.475,159.25,144.781802881823,14110669,0.0,1.0
2022-05-06,168.27,170.97,165.42,170.69,155.182454843946,10418069,0.0,1.0
2022-05-05,169.26,169.5,162.65,166.26,151.15492965232,9807618,0.0,1.0
2022-05-04,164.97,167.89,163.47,167.59,152.364096357707,9137348,0.0,1.0
2022-05-03,159.57,163.43,159.26,162.49,147.727442073893,8827214,0.0,1.0
2022-05-02,156.31,160.0,155.15,159.75,145.236376831217,11559035,0.0,1.0
2022-04-29,161.28,162.44,156.29,156.67,142.436201302953,14713218,0.0,1.0
2022-04-28,157.45,163.0,154.93,161.79,147.091038544742,9366444,0.0,1.0
2022-04-27,157.08,157.92,154.52,156.24,142.045267706475,10396640,0.0,1.0
2022-04-26,158.82,160.37,156.39,156.53,142.308920597123,9747255,0.0,1.0
2022-04-25,155.73,158.36,151.36,157.49,143.181702579958,15449845,0.0,1.0
2022-04-22,164.38,165.47,160.86,160.95,146.327354309761,12160115,0.0,1.0
2022-04-21,171.74,172.44,163.83,164.58,149.627561182358,14594792,0.0,1.0
2022-04-20,171.62,173.58,171.4632,172.53,156.855286977714,7426801,0.0,1.0
2022-04-19,173.08,173.685,171.03,171.83,156.218883448563,6970194,0.0,1.0
2022-04-18,173.0,174.54,171.87,173.89,158.091728120064,7639045,0.0,1.0
2022-04-14,170.69,172.94,170.56,171.59,156.000687952854,9421052,0.0,1.0
2022-04-13,170.93,172.08,168.29,171.67,156.073419784757,7330690,0.0,1.0
2022-04-12,168.97,172.68,168.15,169.01,153.655086373984,9528372,0.0,1.0
2022-04-11,168.57,168.78,164.9101,165.56,150.518526123169,10206072,0.0,1.0
2022-04-08,167.05,171.095,167.02,169.93,154.491502440868,10801182,0.0,1.0
2022-04-07,165.1,167.7,163.42,167.1,151.918613887301,8018385,0.0,1.0
2022-04-06,164.83,167.01,164.33,164.81,149.836665199079,9268988,0.0,1.0
2022-04-05,165.03,167.7228,163.1,163.36,148.518400745838,9514376,0.0,1.0
2022-04-04,165.0,165.45,163.0,164.37,149.436640123613,8723834,0.0,1.0
2022-04-01,162.78,165.95,162.33,164.22,149.300267938795,8795255,0.0,1.0
