,OGS_Open,OGS_High,OGS_Low,OGS_Close,OGS_Adj Close,OGS_Volume,OGS_Dividend Amount,OGS_Split Coefficient
2019-01-18,81.63,82.38,81.26,81.81,68.4273639280299,284410,0.0,1.0
2019-01-17,80.12,81.83,80.12,81.59,68.2433519482698,369071,0.0,1.0
2019-01-16,78.0,80.8,77.61,80.56,67.3818413157571,583849,0.0,1.0
2019-01-15,76.26,77.49,75.93,77.36,64.7053034283387,194081,0.0,1.0
2019-01-14,77.3,77.3,75.82,76.13,63.6765091778623,295115,0.0,1.0
2019-01-11,78.37,79.01,77.0,77.54,64.855858684506,193949,0.0,1.0
2019-01-10,77.67,78.71,77.12,78.47,65.6337275080369,206544,0.0,1.0
2019-01-09,78.66,78.92,77.05,77.5,64.8224019609133,239912,0.0,1.0
2019-01-08,77.57,78.83,77.27,78.73,65.8511962113897,226534,0.0,1.0
2019-01-07,77.27,77.93,76.9,77.31,64.6634825238478,248874,0.0,1.0
2019-01-04,76.65,78.53,76.55,77.71,64.9980497597751,284811,0.0,1.0
2019-01-03,76.52,77.8,76.52,77.06,64.4543780013932,255225,0.0,1.0
2019-01-02,78.68,78.68,76.1,76.67,64.1281749463641,314487,0.0,1.0
2018-12-31,78.39,79.75,77.54,79.6,66.5788799495316,204934,0.0,1.0
2018-12-28,78.3,79.32,77.61,78.34,65.5249931563606,215861,0.0,1.0
2018-12-27,76.97,78.33,75.82,78.27,65.4664438900733,848932,0.0,1.0
2018-12-26,77.39,78.23,75.51,77.42,64.7554885137278,359525,0.0,1.0
2018-12-24,82.3,82.3,77.37,77.41,64.7471243328296,125246,0.0,1.0
2018-12-21,82.78,84.51,82.17,82.4,68.9208506010226,628875,0.0,1.0
2018-12-20,82.92,83.67,81.85,82.89,69.3306954650336,230282,0.0,1.0
2018-12-19,83.29,84.23,81.96,82.77,69.2303252942554,202449,0.0,1.0
2018-12-18,84.05,84.9,82.73,83.0,69.4227014549136,201269,0.0,1.0
2018-12-17,87.01,87.1,83.38,83.8,70.0918359267681,242718,0.0,1.0
2018-12-14,86.97,87.08,86.11,86.73,72.5425409299356,223740,0.0,1.0
2018-12-13,86.87,87.75,86.53,87.03,72.793466356881,240573,0.0,1.0
2018-12-12,86.32,87.64,86.0,86.97,72.743281271492,582464,0.0,1.0
2018-12-11,85.92,86.76,85.16,86.14,72.0490542569428,219151,0.0,1.0
2018-12-10,86.51,86.51,84.57,85.7,71.6810302974228,244735,0.0,1.0
2018-12-07,86.07,87.25,85.7,86.45,72.3083438647865,307911,0.0,1.0
2018-12-06,85.29,86.45,84.15,86.34,72.2163378749065,320006,0.0,1.0
2018-12-04,86.25,87.3,84.88,85.11,71.18754362443,257390,0.0,1.0
2018-12-03,85.28,86.44,83.86,86.35,72.2247020558046,237472,0.0,1.0
2018-11-30,83.24,85.3,83.08,85.09,71.1708152626337,315974,0.0,1.0
2018-11-29,83.45,83.59,81.91,83.07,69.4812507212008,296818,0.0,1.0
2018-11-28,83.75,84.43,83.2,83.6,69.9245523088045,244813,0.0,1.0
2018-11-27,84.33,84.66,83.55,83.7,70.0081941177863,152946,0.0,1.0
2018-11-26,83.71,84.52,83.16,84.42,70.6104151424555,180293,0.0,1.0
2018-11-23,83.54,84.1,82.68,83.5,69.8409104998227,73650,0.0,1.0
2018-11-21,84.21,84.25,83.29,83.41,69.765632871739,180407,0.0,1.0
2018-11-20,85.23,86.54,83.77,84.32,70.5267733334736,270122,0.0,1.0
2018-11-19,84.53,85.3,84.51,85.1,71.1791794435319,267127,0.0,1.0
2018-11-16,83.51,84.66,83.51,84.45,70.63550768515,289858,0.0,1.0
2018-11-15,82.2,83.35,81.01,83.32,69.6903552436554,213143,0.0,1.0
2018-11-14,82.55,82.94,81.67,82.2,68.753566983059,204923,0.0,1.0
2018-11-13,82.5,82.97,81.65,82.5,69.0044924100044,188575,0.0,1.0
2018-11-12,81.65,83.33,81.17,82.36,68.8873938774299,266342,0.0,1.0
2018-11-09,80.47,81.87,80.47,81.73,68.3604504808444,190378,0.46,1.0
2018-11-08,81.55,81.88,80.16,81.0,67.3706836470179,272228,0.0,1.0
2018-11-07,80.55,81.57,79.87,81.45,67.7449652228346,212882,0.0,1.0
2018-11-06,78.98,80.36,78.85,80.33,66.8134199674684,168256,0.0,1.0
2018-11-05,77.92,79.53,77.92,79.07,65.7654315551815,287349,0.0,1.0
2018-11-02,78.86,78.86,76.91,77.89,64.7839820897064,328698,0.0,1.0
2018-11-01,79.03,79.29,78.05,78.64,65.4077847160677,339131,0.0,1.0
2018-10-31,81.1,81.1,78.8,78.91,65.6323536615578,352818,0.0,1.0
2018-10-30,81.96,82.98,80.36,81.19,67.528713645696,431463,0.0,1.0
2018-10-29,81.0,82.11,80.51,81.23,67.561983119102,258492,0.0,1.0
2018-10-26,82.28,82.28,79.86,80.29,66.7801504940625,194734,0.0,1.0
2018-10-25,82.86,82.86,81.47,82.11,68.2939115340325,303272,0.0,1.0
2018-10-24,82.23,84.11,81.76,82.97,69.0092052122601,314734,0.0,1.0
2018-10-23,82.64,82.87,81.51,82.12,68.302228902384,221552,0.0,1.0
2018-10-22,83.27,83.71,82.38,82.68,68.7680015300671,168799,0.0,1.0
2018-10-19,81.7,83.42,81.42,83.1,69.1173310008294,177899,0.0,1.0
2018-10-18,81.98,82.79,81.43,81.79,68.0277557467851,121772,0.0,1.0
2018-10-17,82.01,82.14,81.22,81.95,68.1608336404088,128302,0.0,1.0
2018-10-16,80.77,82.25,80.15,82.11,68.2939115340325,140933,0.0,1.0
2018-10-15,79.99,81.1,79.95,80.55,66.9964020712011,222108,0.0,1.0
2018-10-12,81.54,81.54,79.18,80.0,66.5389468118695,233515,0.0,1.0
2018-10-11,83.98,84.47,81.18,81.23,67.561983119102,407862,0.0,1.0
2018-10-10,83.65,85.22,83.65,83.97,69.8409420474085,350886,0.0,1.0
2018-10-09,83.56,84.95,83.4,83.78,69.6829120487303,208203,0.0,1.0
2018-10-08,82.55,83.99,82.55,83.58,69.5165646817006,230139,0.0,1.0
2018-10-05,81.2,82.46,81.2,82.29,68.4436241643592,237181,0.0,1.0
2018-10-04,80.93,81.58,80.11,81.27,67.5952525925079,133342,0.0,1.0
2018-10-03,81.65,82.22,80.76,81.24,67.5703004874535,93945,0.0,1.0
2018-10-02,81.17,81.85,81.04,81.64,67.9029952215128,147801,0.0,1.0
2018-10-01,82.27,82.27,80.99,81.09,67.4455399621812,188171,0.0,1.0
2018-09-28,81.29,82.29,81.03,82.28,68.4353067960078,236546,0.0,1.0
2018-09-27,81.3,81.75,80.94,81.32,67.6368394342653,196094,0.0,1.0
2018-09-26,82.47,82.93,80.95,81.05,67.4122704887753,393528,0.0,1.0
2018-09-25,82.4,82.69,81.95,82.35,68.4935283744681,409994,0.0,1.0
2018-09-24,81.3,82.39,81.1,82.05,68.2440073239236,477572,0.0,1.0
2018-09-21,80.79,81.92,80.45,81.39,67.6950610127257,421775,0.0,1.0
2018-09-20,80.5,81.3,80.29,81.15,67.4954441722901,128601,0.0,1.0
2018-09-19,82.19,82.25,79.52,80.35,66.8300547041714,250254,0.0,1.0
2018-09-18,82.6,82.98,82.2,82.25,68.4103546909533,256075,0.0,1.0
2018-09-17,81.56,83.12,81.47,82.68,68.7680015300671,287668,0.0,1.0
2018-09-14,81.22,81.85,80.56,81.48,67.7699173278891,281626,0.0,1.0
2018-09-13,81.01,81.61,80.18,81.45,67.7449652228346,149958,0.0,1.0
2018-09-12,80.71,81.02,80.42,80.86,67.2542404900971,151299,0.0,1.0
2018-09-11,80.23,81.02,80.23,80.65,67.0795757547159,169450,0.0,1.0
2018-09-10,80.88,81.23,80.03,80.16,66.6720247054932,219017,0.0,1.0
2018-09-07,81.04,81.04,79.67,80.74,67.1544320698793,337911,0.0,1.0
2018-09-06,80.47,81.27,80.25,81.04,67.4039531204238,214866,0.0,1.0
2018-09-05,79.1,80.41,78.99,80.39,66.8633241775774,201754,0.0,1.0
2018-09-04,78.58,79.92,78.58,79.12,65.8070183969389,282691,0.0,1.0
2018-08-31,78.9,79.14,78.44,78.53,65.3162936642014,153050,0.0,1.0
2018-08-30,78.83,79.18,78.57,78.93,65.6489883982607,119000,0.0,1.0
2018-08-29,78.46,78.83,78.22,78.76,65.5075931362855,137348,0.0,1.0
2018-08-28,78.24,78.63,77.94,78.38,65.1915331389291,142096,0.0,1.0
2018-08-27,79.18,79.18,77.96,78.15,65.000233666845,153952,0.0,1.0
2018-08-24,79.13,79.35,78.83,79.11,65.7987010285874,111451,0.0,1.0
2018-08-23,79.56,79.94,78.92,79.2,65.8735573437508,109503,0.0,1.0
2018-08-22,79.75,79.75,79.05,79.58,66.1896173411072,264173,0.0,1.0
2018-08-21,79.91,80.12,79.33,79.87,66.4308210233002,182147,0.0,1.0
2018-08-20,80.31,80.69,79.9,79.91,66.4640904967061,250155,0.0,1.0
2018-08-17,79.2,80.09,79.0,80.03,66.5638989169239,250414,0.0,1.0
2018-08-16,78.53,79.45,78.26,79.26,65.9234615538597,144590,0.0,1.0
2018-08-15,77.83,78.68,77.59,78.31,65.1333115604687,214462,0.0,1.0
2018-08-14,77.16,78.45,77.16,77.71,64.6342694593797,149449,0.0,1.0
2018-08-13,76.62,77.14,76.44,77.02,64.0603710431273,136939,0.0,1.0
2018-08-10,76.85,77.76,76.66,76.68,63.7775805191769,179020,0.46,1.0
2018-08-09,76.87,77.27,76.61,77.14,63.7775805191769,112718,0.0,1.0
2018-08-08,76.68,76.94,76.19,76.85,63.5378151788792,224586,0.0,1.0
2018-08-07,76.94,77.35,76.61,76.79,63.4882085567487,145678,0.0,1.0
2018-08-06,76.34,77.3,76.34,76.89,63.5708862602996,150196,0.0,1.0
2018-08-03,76.32,76.68,75.97,76.33,63.1078911204145,178139,0.0,1.0
2018-08-02,75.89,76.5,75.35,76.35,63.1244266611247,151825,0.0,1.0
2018-08-01,77.02,77.16,75.11,75.75,62.6283604398192,278937,0.0,1.0
2018-07-31,75.39,77.43,74.34,77.04,63.694902815626,390199,0.0,1.0
2018-07-30,75.21,75.87,74.72,75.24,62.2067041517095,236382,0.0,1.0
2018-07-27,75.98,76.29,75.0,75.39,62.3307207070359,217305,0.0,1.0
2018-07-26,75.98,76.44,75.62,76.0,62.8350546986965,132520,0.0,1.0
2018-07-25,76.02,76.16,75.44,75.58,62.4878083437826,136674,0.0,1.0
2018-07-24,75.65,75.87,74.66,75.7,62.5870215880437,287247,0.0,1.0
2018-07-23,75.94,76.1,75.42,75.76,62.6366282101743,95299,0.0,1.0
2018-07-20,76.56,76.68,75.67,76.13,62.9425357133127,123136,0.0,1.0
2018-07-19,75.55,76.87,74.46,76.6,63.331120920002,172436,0.0,1.0
2018-07-18,75.64,75.67,75.03,75.39,62.3307207070359,142697,0.0,1.0
2018-07-17,75.81,76.14,75.31,75.43,62.3637917884562,143465,0.0,1.0
2018-07-16,75.24,75.64,74.73,75.62,62.520879425203,155770,0.0,1.0
2018-07-13,75.8,75.96,75.01,75.24,62.2067041517095,140455,0.0,1.0
2018-07-12,76.08,76.08,75.06,75.63,62.5291471955581,173835,0.0,1.0
2018-07-11,74.84,76.09,74.84,75.9,62.7523769951456,220577,0.0,1.0
2018-07-10,74.34,75.62,73.75,75.47,62.3968628698766,271496,0.0,1.0
2018-07-09,77.4,77.57,73.97,74.22,61.3633915754901,413578,0.0,1.0
2018-07-06,77.64,77.71,77.14,77.41,64.0008103187644,196360,0.0,1.0
2018-07-05,76.65,77.38,76.2,77.35,63.9512036966338,168098,0.0,1.0
2018-07-03,75.74,76.76,75.6,76.48,63.2319076757409,347153,0.0,1.0
2018-07-02,74.55,75.68,74.55,75.66,62.5539505066233,271216,0.0,1.0
2018-06-29,74.77,75.35,74.29,74.74,61.7933156339549,251938,0.0,1.0
2018-06-28,75.01,75.43,74.65,74.79,61.8346544857304,241534,0.0,1.0
2018-06-27,75.24,75.26,74.47,74.89,61.9173321892813,179249,0.0,1.0
2018-06-26,75.22,76.11,75.1,75.25,62.2149719220646,200939,0.0,1.0
2018-06-25,74.48,75.45,74.48,75.28,62.2397752331299,261577,0.0,1.0
2018-06-22,74.48,75.14,74.24,74.7,61.7602445525346,459972,0.0,1.0
2018-06-21,73.98,74.59,73.49,74.39,61.5039436715267,156483,0.0,1.0
2018-06-20,73.78,74.35,73.45,74.03,61.2063039387434,203236,0.0,1.0
2018-06-19,72.6,73.79,72.55,73.72,60.9500030577356,149313,0.0,1.0
2018-06-18,71.5,72.51,71.36,72.47,59.9165317633491,130965,0.0,1.0
2018-06-15,70.46,71.53,69.9,71.49,59.1062902685501,420400,0.0,1.0
2018-06-14,69.74,70.39,69.39,70.37,58.1802999887799,231801,0.0,1.0
2018-06-13,70.02,70.31,69.2,69.4,57.378326264336,288562,0.0,1.0
2018-06-12,69.47,70.26,69.47,70.19,58.0314801223882,185696,0.0,1.0
2018-06-11,70.69,70.97,69.45,69.73,57.651162686054,226399,0.0,1.0
2018-06-08,71.44,71.47,70.33,70.58,58.3539231662368,197723,0.0,1.0
2018-06-07,71.68,71.8,71.02,71.17,58.8417216171872,271889,0.0,1.0
2018-06-06,73.31,73.45,71.44,71.6,59.1972357424561,246147,0.0,1.0
2018-06-05,74.46,74.5,73.02,73.19,60.5118112289157,181611,0.0,1.0
2018-06-04,74.52,74.7,74.1,74.56,61.6444957675633,162041,0.0,1.0
2018-06-01,75.29,75.29,73.45,74.46,61.5618180640123,358934,0.0,1.0
2018-05-31,75.3,76.24,74.92,75.05,62.0496165149628,199135,0.0,1.0
2018-05-30,74.1,76.08,73.87,75.63,62.5291471955581,261322,0.0,1.0
2018-05-29,72.97,74.01,72.49,73.93,61.1236262351925,215031,0.0,1.0
2018-05-25,73.38,73.48,72.71,73.13,60.4622046067852,164709,0.0,1.0
2018-05-24,73.0,73.405,72.08,73.01,60.3629913625241,208088,0.0,1.0
2018-05-23,72.29,73.1,72.05,72.85,60.2307070368426,161296,0.0,1.0
2018-05-22,71.34,72.71,71.26,72.22,59.7098375044718,198825,0.0,1.0
2018-05-21,70.96,71.55,70.4,71.44,59.0649514167747,117933,0.0,1.0
2018-05-18,71.11,71.32,70.63,70.8,58.5358141140488,176367,0.0,1.0
2018-05-17,70.6,71.12,70.25,70.61,58.3787264773021,196567,0.0,1.0
2018-05-16,71.21,71.33,70.08,70.35,58.1637644480697,169595,0.0,1.0
2018-05-15,71.45,71.75,70.64,71.05,58.7425083729261,161033,0.0,1.0
2018-05-14,72.56,72.59,71.52,71.69,59.271645675652,112748,0.0,1.0
2018-05-11,72.3,72.63,72.17,72.42,59.8751929115737,93363,0.46,1.0
2018-05-10,72.22,72.86,71.95,72.81,59.8176838075148,113713,0.0,1.0
2018-05-09,72.41,72.62,71.6,71.98,59.1357901451025,169952,0.0,1.0
2018-05-08,73.25,73.25,72.2,72.55,59.6040785638676,181589,0.0,1.0
2018-05-07,74.52,74.55,73.43,73.53,60.4092060206917,161537,0.0,1.0
2018-05-04,73.51,74.63,73.39,74.33,61.0664529242216,257803,0.0,1.0
2018-05-03,72.48,73.71,72.09,73.64,60.4995774699271,332145,0.0,1.0
2018-05-02,72.5,72.85,71.78,72.63,59.6698032542206,475592,0.0,1.0
2018-05-01,71.9,72.84,70.14,72.75,59.7683902897501,502278,0.0,1.0
2018-04-30,70.57,70.76,69.69,69.72,57.2790676426306,262524,0.0,1.0
2018-04-27,69.5,70.88,69.32,70.49,57.9116677872781,218340,0.0,1.0
2018-04-26,68.76,69.48,68.17,69.42,57.0326000538069,146872,0.0,1.0
2018-04-25,68.85,68.91,67.78,68.37,56.1699634929239,205060,0.0,1.0
2018-04-24,68.06,68.69,67.67,68.39,56.1863946655121,289761,0.0,1.0
2018-04-23,67.74,68.16,67.53,67.89,55.7756153508059,124117,0.0,1.0
2018-04-20,67.76,68.08,67.36,67.55,55.4962854168057,159347,0.0,1.0
2018-04-19,67.51,67.81,67.24,67.67,55.5948724523352,141346,0.0,1.0
2018-04-18,68.33,68.85,67.58,67.62,55.5537945208646,400411,0.0,1.0
2018-04-17,68.18,68.59,67.74,68.43,56.2192570106886,137569,0.0,1.0
2018-04-16,66.85,68.0,66.22,67.96,55.8331244548648,235107,0.0,1.0
2018-04-13,66.27,66.94,66.0,66.77,54.8554696858641,160443,0.0,1.0
2018-04-12,67.27,67.46,66.1,66.16,54.3543189219225,113966,0.0,1.0
2018-04-11,66.96,67.33,66.69,67.05,55.0855061020995,122979,0.0,1.0
2018-04-10,67.73,67.73,66.76,67.02,55.0608593432172,382464,0.0,1.0
2018-04-09,67.89,68.29,67.12,67.32,55.3073269320409,189899,0.0,1.0
2018-04-06,67.58,68.2,67.28,67.77,55.6770283152764,335663,0.0,1.0
2018-04-05,66.76,67.84,65.77,67.6,55.5373633482763,254155,0.0,1.0
2018-04-04,66.26,66.79,65.84,66.52,54.650080028511,175858,0.0,1.0
2018-04-03,65.64,66.92,65.38,66.42,54.5679241655697,221678,0.0,1.0
2018-04-02,65.94,66.51,65.0,65.55,53.853168157981,314146,0.0,1.0
2018-03-29,65.99,66.22,65.59,66.02,54.2393007138048,308062,0.0,1.0
2018-03-28,65.66,66.25,64.95,65.81,54.0667734016282,321004,0.0,1.0
2018-03-27,65.15,66.3,64.41,65.63,53.918892848334,215098,0.0,1.0
2018-03-26,63.87,64.92,63.6,64.88,53.3027238762747,285733,0.0,1.0
2018-03-23,65.26,65.26,63.45,63.55,52.2100508991562,246238,0.0,1.0
2018-03-22,64.93,66.34,64.77,65.29,53.6395629143338,356524,0.0,1.0
2018-03-21,65.13,65.88,64.73,65.06,53.4506044295689,175609,0.0,1.0
2018-03-20,65.48,65.69,64.32,64.98,53.3848797392159,280785,0.0,1.0
2018-03-19,66.0,66.0,65.01,65.57,53.8695993305692,193971,0.0,1.0
2018-03-16,65.32,66.21,65.24,66.04,54.255731886393,446218,0.0,1.0
2018-03-15,65.21,65.84,64.85,65.19,53.5574070513925,255737,0.0,1.0
2018-03-14,65.24,65.75,64.92,65.25,53.6067005691573,194071,0.0,1.0
2018-03-13,65.25,65.76,64.84,65.03,53.4259576706865,372305,0.0,1.0
2018-03-12,64.59,65.14,64.36,65.04,53.4341732569807,481700,0.0,1.0
2018-03-09,64.23,64.95,63.83,64.67,53.1301965640981,293600,0.0,1.0
2018-03-08,64.35,64.66,63.83,64.18,52.727632835686,234885,0.0,1.0
2018-03-07,63.85,64.58,63.52,64.21,52.7522795945684,329554,0.0,1.0
2018-03-06,63.85,64.14,63.26,63.82,52.4318717290976,247535,0.0,1.0
2018-03-05,62.48,64.01,62.45,63.86,52.4647340742741,257842,0.0,1.0
2018-03-02,63.09,63.99,62.2,62.75,51.5528039956263,221727,0.0,1.0
2018-03-01,63.52,64.64,63.12,63.42,52.1032482773326,194391,0.0,1.0
2018-02-28,64.76,65.04,63.56,63.59,52.2429132443327,217124,0.0,1.0
2018-02-27,65.84,66.48,64.53,64.56,53.0398251148627,290557,0.0,1.0
2018-02-26,66.96,67.36,65.66,66.14,54.3378877493343,280559,0.0,1.0
2018-02-23,65.65,67.16,65.4,67.06,55.0937216883937,298527,0.0,1.0
2018-02-22,65.09,66.83,63.51,65.54,53.8449525716869,389202,0.46,1.0
2018-02-21,67.67,68.35,66.63,66.67,54.391560423551,241922,0.0,1.0
2018-02-20,68.08,68.08,66.25,67.66,55.1992347121263,302507,0.0,1.0
2018-02-16,67.53,68.52,67.21,68.17,55.6153093456347,317156,0.0,1.0
2018-02-15,66.9,67.65,66.47,67.61,55.1584430813901,259630,0.0,1.0
2018-02-14,66.42,67.33,66.18,66.53,54.2773438574898,228641,0.0,1.0
2018-02-13,67.32,68.11,66.43,67.39,54.9789599061512,216484,0.0,1.0
2018-02-12,68.2,68.34,66.73,67.94,55.4276678442486,243418,0.0,1.0
2018-02-09,66.15,68.7,66.15,68.21,55.6479426502236,280857,0.0,1.0
2018-02-08,66.19,67.12,65.34,65.9,53.7633693102146,273504,0.0,1.0
2018-02-07,65.76,66.62,65.63,66.24,54.0407523992203,243183,0.0,1.0
2018-02-06,65.94,66.68,64.05,65.71,53.6083611134173,444299,0.0,1.0
2018-02-05,69.19,69.61,66.67,66.74,54.4486687065815,342788,0.0,1.0
2018-02-02,69.17,69.59,69.08,69.26,56.5045668956823,243503,0.0,1.0
2018-02-01,70.8,70.93,69.11,69.46,56.6677334186268,221362,0.0,1.0
2018-01-31,70.87,70.91,70.14,70.83,57.7854241007967,395780,0.0,1.0
2018-01-30,70.23,71.28,70.23,70.5,57.5161993379382,182967,0.0,1.0
2018-01-29,70.44,70.95,70.36,70.44,57.4672493810549,231930,0.0,1.0
2018-01-26,71.28,71.3,70.33,70.97,57.8996406668578,213986,0.0,1.0
2018-01-25,69.54,70.97,69.45,70.96,57.8914823407106,219757,0.0,1.0
2018-01-24,69.52,69.88,69.38,69.61,56.7901083108352,244965,0.0,1.0
2018-01-23,69.45,69.88,68.97,69.51,56.7085250493629,186580,0.0,1.0
2018-01-22,69.46,69.46,68.79,69.05,56.3332420465906,206081,0.0,1.0
2018-01-19,68.97,69.58,68.33,69.04,56.3250837204434,197653,0.0,1.0
2018-01-18,69.4,70.05,68.85,69.19,56.4474586126517,279740,0.0,1.0
2018-01-17,69.32,69.98,68.74,69.79,56.9369581814853,304905,0.0,1.0
2018-01-16,68.82,69.55,68.28,68.99,56.2842920897072,268496,0.0,1.0
2018-01-12,69.31,69.92,68.19,68.91,56.2190254805294,196407,0.0,1.0
2018-01-11,68.63,69.32,67.39,69.28,56.5208835479768,307977,0.0,1.0
2018-01-10,70.01,70.01,68.61,68.71,56.0558589575849,240364,0.0,1.0
2018-01-09,71.42,71.42,70.41,70.5,57.5161993379382,180689,0.0,1.0
2018-01-08,70.95,71.45,70.66,71.36,58.2178153865996,196128,0.0,1.0
2018-01-05,71.66,71.74,70.74,71.15,58.0464905375079,184378,0.0,1.0
2018-01-04,71.71,72.45,70.99,71.55,58.3728235833969,194549,0.0,1.0
2018-01-03,72.04,72.6,71.61,71.69,58.487040149458,195013,0.0,1.0
2018-01-02,73.58,73.58,72.06,72.27,58.9602230659971,165814,0.0,1.0
2017-12-29,73.46,73.72,73.14,73.26,59.7678973545724,172411,0.0,1.0
2017-12-28,73.27,73.44,72.86,73.4,59.8821139206336,222602,0.0,1.0
2017-12-27,72.59,73.52,72.49,73.11,59.645522462364,285108,0.0,1.0
2017-12-26,72.48,72.98,72.26,72.38,59.0499646536166,126119,0.0,1.0
2017-12-22,72.59,73.05,72.32,72.59,59.2212895027083,131936,0.0,1.0
2017-12-21,73.77,73.77,72.53,72.57,59.2049728504139,163190,0.0,1.0
2017-12-20,74.45,74.67,73.76,73.79,60.2002886403754,171220,0.0,1.0
2017-12-19,75.84,75.84,74.07,74.23,60.5592549908533,211834,0.0,1.0
2017-12-18,76.25,76.74,75.34,75.75,61.7993205652315,185929,0.0,1.0
2017-12-15,75.54,76.83,75.54,76.38,62.3132951125067,572837,0.0,1.0
2017-12-14,76.4,76.46,75.58,75.77,61.815637217526,215554,0.0,1.0
2017-12-13,75.84,76.88,75.53,76.48,62.394878373979,223710,0.0,1.0
2017-12-12,76.8,77.04,75.43,75.44,61.5464124546675,264344,0.0,1.0
2017-12-11,77.28,77.78,76.22,76.79,62.6477864845429,170272,0.0,1.0
2017-12-08,77.7,77.92,77.11,77.5,63.2270276409959,145616,0.0,1.0
2017-12-07,77.39,77.57,76.7101,77.45,63.1862360102598,211012,0.0,1.0
2017-12-06,77.51,77.87,77.23,77.35,63.1046527487876,107328,0.0,1.0
2017-12-05,78.12,78.57,77.3,77.4,63.1454443795237,154797,0.0,1.0
2017-12-04,79.03,79.46,77.94,78.08,63.700210557535,204439,0.0,1.0
2017-12-01,79.24,79.3,77.92,78.78,64.2712933878408,155317,0.0,1.0
2017-11-30,77.94,79.51,77.94,79.25,64.6547347167604,248002,0.0,1.0
2017-11-29,77.92,79.07,77.31,78.17,63.77363549286,324693,0.0,1.0
2017-11-28,77.32,78.4,77.28,78.11,63.7246855359767,246430,0.0,1.0
2017-11-27,76.54,77.77,76.45,77.3,63.0638611180514,152568,0.0,1.0
2017-11-24,76.92,77.22,76.57,76.79,62.6477864845429,41012,0.0,1.0
2017-11-22,77.23,77.47,76.45,76.74,62.6069948538068,149360,0.0,1.0
2017-11-21,77.23,77.355,76.3,77.24,63.0149111611681,174904,0.0,1.0
2017-11-20,77.12,77.15,76.03,76.95,62.7783197028985,146394,0.0,1.0
2017-11-17,77.26,77.32,76.21,77.12,62.9170112474014,178782,0.0,1.0
2017-11-16,76.69,77.59,76.61,77.53,63.2515026194376,177112,0.0,1.0
2017-11-15,77.68,78.0,76.65,76.85,62.6967364414263,143238,0.0,1.0
2017-11-14,76.19,77.77,76.19,77.75,63.4309857946766,133751,0.0,1.0
2017-11-13,76.3,76.86,75.91,76.56,62.4601449831568,131823,0.0,1.0
2017-11-10,76.16,76.36,75.83,75.9,61.9216954574399,179380,0.42,1.0
2017-11-09,76.42,77.13,76.23,76.75,62.2705729344669,140149,0.0,1.0
2017-11-08,76.62,77.2,76.31,77.09,62.5464295442091,144301,0.0,1.0
2017-11-07,76.34,77.29,76.34,76.85,62.3517072314499,133525,0.0,1.0
2017-11-06,76.61,76.89,76.24,76.29,61.897355168345,109541,0.0,1.0
2017-11-03,76.4,76.935,76.36,76.42,62.0028297544229,159039,0.0,1.0
2017-11-02,76.44,76.87,76.01,76.4,61.9866028950263,155597,0.0,1.0
2017-11-01,77.33,77.44,75.89,76.29,61.897355168345,157067,0.0,1.0
2017-10-31,77.68,78.26,75.8,76.98,62.4571818175278,270904,0.0,1.0
2017-10-30,76.16,76.59,75.39,75.6,61.3375285191621,142689,0.0,1.0
2017-10-27,75.17,76.5,75.14,76.43,62.0109431841212,201787,0.0,1.0
2017-10-26,75.75,75.97,75.14,75.27,61.0697853391182,110059,0.0,1.0
2017-10-25,75.34,75.54,74.435,75.43,61.199600214291,117899,0.0,1.0
2017-10-24,75.46,75.57,75.11,75.36,61.1428062064029,163354,0.0,1.0
2017-10-23,75.24,75.55,74.96,75.47,61.2320539330842,168075,0.0,1.0
2017-10-20,75.43,75.43,74.4763,75.16,60.9805376124369,208635,0.0,1.0
2017-10-19,75.05,75.38,74.86,75.31,61.1022390579114,156193,0.0,1.0
2017-10-18,74.7,75.31,74.51,75.12,60.9480838936437,153943,0.0,1.0
2017-10-17,74.42,74.91,73.95,74.76,60.6560004245048,144603,0.0,1.0
2017-10-16,74.83,75.075,74.24,74.61,60.5342989790303,137704,0.0,1.0
2017-10-13,75.51,75.775,74.68,74.75,60.6478869948065,278931,0.0,1.0
2017-10-12,74.57,75.48,74.57,75.08,60.9156301748505,232706,0.0,1.0
2017-10-11,74.93,75.23,74.33,74.62,60.5424124087286,191560,0.0,1.0
2017-10-10,74.83,74.83,74.1,74.82,60.7046810026946,204355,0.0,1.0
2017-10-09,74.25,74.569,74.21,74.47,60.420710963254,121571,0.0,1.0
2017-10-06,74.14,74.51,73.78,74.23,60.2259886504948,117272,0.0,1.0
2017-10-05,74.06,74.38,73.49,74.31,60.2908960880812,108405,0.0,1.0
2017-10-04,73.82,74.11,73.45,74.02,60.0556066268305,215410,0.0,1.0
2017-10-03,73.82,73.87,72.971,73.7,59.7959768764848,155653,0.0,1.0
2017-10-02,72.35,74.28,70.66,73.86,59.9257917516576,240051,0.0,1.0
2017-09-29,74.45,74.49,73.62,73.64,59.747296298295,185131,0.0,1.0
2017-09-28,74.37,74.83,73.645,74.66,60.5748661275218,132948,0.0,1.0
2017-09-27,74.69,75.03,73.55,74.74,60.6397735651082,218058,0.0,1.0
2017-09-26,74.8,75.61,74.56,74.84,60.7209078620912,155994,0.0,1.0
2017-09-25,73.91,75.09,73.61,74.81,60.6965675729963,185083,0.0,1.0
