,CABO_Open,CABO_High,CABO_Low,CABO_Close,CABO_Adj Close,CABO_Volume,CABO_Dividend Amount,CABO_Split Coefficient
2020-12-07,2110.55,2137.8,2084.06,2103.21,1986.92324019386,22187,0.0,1.0
2020-12-04,2079.8,2119.0,2079.8,2110.18,1993.50786796957,45558,0.0,1.0
2020-12-03,2048.98,2099.0,2046.99,2063.41,1949.32378747173,49008,0.0,1.0
2020-12-02,2015.14,2043.0,2003.34,2039.02,1926.28231380608,50537,0.0,1.0
2020-12-01,1999.0,2032.16,1946.51,2022.75,1910.91188426364,40684,0.0,1.0
2020-11-30,1966.37,1993.95,1966.37,1980.67,1871.15849304386,47533,0.0,1.0
2020-11-27,1991.11,1991.11,1958.75,1962.06,1853.57744241173,11131,0.0,1.0
2020-11-25,1963.3,1987.23,1944.01,1979.99,1870.51609033403,41121,0.0,1.0
2020-11-24,1963.49,1986.0,1953.5,1975.0,1865.80198809576,39479,0.0,1.0
2020-11-23,2012.86,2012.86,1952.07,1958.01,1849.7513674488,28660,2.5,1.0
2020-11-20,1978.43,2032.23,1978.43,2009.58,1896.04916730736,22610,0.0,1.0
2020-11-19,1967.0,2006.38,1966.47,1984.5,1872.38605704747,29707,0.0,1.0
2020-11-18,2030.0,2030.0,1964.005,1981.11,1869.18757444057,32860,0.0,1.0
2020-11-17,2019.45,2034.28,2000.335,2011.0,1897.38894468252,39569,0.0,1.0
2020-11-16,2001.0,2026.99,2001.0,2021.25,1907.05987291872,26229,0.0,1.0
2020-11-13,1909.0,1984.11,1909.0,1983.47,1871.41424669788,34320,0.0,1.0
2020-11-12,1890.55,1910.1,1870.64,1889.41,1782.66814817136,37474,0.0,1.0
2020-11-11,1891.2,1911.4,1880.1,1893.39,1786.42329884259,20340,0.0,1.0
2020-11-10,1897.0,1927.1,1860.0,1885.22,1778.71486140944,41916,0.0,1.0
2020-11-09,1996.67,1997.27,1880.38,1891.99,1785.1023915713,28401,0.0,1.0
2020-11-06,2000.0,2010.0,1933.15,1936.18,1826.79588608424,41726,0.0,1.0
2020-11-05,1928.05,1961.69,1908.0,1953.32,1842.96756510555,47289,0.0,1.0
2020-11-04,1797.61,1926.795,1797.61,1900.39,1793.02783519901,28452,0.0,1.0
2020-11-03,1781.91,1830.035,1776.835,1794.95,1693.54464756733,34544,0.0,1.0
2020-11-02,1750.76,1765.0,1721.0,1760.65,1661.18241942083,41344,0.0,1.0
2020-10-30,1718.0,1737.19,1689.38,1731.86,1634.01890489203,35924,0.0,1.0
2020-10-29,1722.89,1745.89,1718.5,1721.72,1624.45176222715,35202,0.0,1.0
2020-10-28,1732.7,1756.02,1708.025,1721.57,1624.31023644808,42997,0.0,1.0
2020-10-27,1770.86,1772.2034,1736.1,1753.49,1654.42692223339,44967,0.0,1.0
2020-10-26,1893.9,1893.9,1773.96,1782.89,1682.16597493039,40044,0.0,1.0
2020-10-23,1985.43,1985.43,1887.58,1907.25,1799.50028082831,34074,0.0,1.0
2020-10-22,1910.64,2011.485,1910.64,1982.34,1870.34808582892,71464,0.0,1.0
2020-10-21,1805.9,1921.47,1805.9,1897.34,1790.150144358,69077,0.0,1.0
2020-10-20,1793.4,1830.11,1789.0,1800.54,1698.81884160053,40331,0.0,1.0
2020-10-19,1826.8,1831.0,1786.12,1786.12,1685.21349670629,44308,0.0,1.0
2020-10-16,1841.4025,1857.54,1814.99,1814.99,1712.45249165059,39322,0.0,1.0
2020-10-15,1821.2,1844.325,1821.2,1838.31,1734.45503276943,31652,0.0,1.0
2020-10-14,1877.95,1901.8,1850.55,1855.02,1750.22100455742,24540,0.0,1.0
2020-10-13,1834.1,1888.0,1803.41,1870.0,1764.35471236018,39816,0.0,1.0
2020-10-12,1848.0,1848.0,1812.005,1838.68,1734.80412969113,28285,0.0,1.0
2020-10-09,1841.98,1841.98,1820.0,1835.86,1732.14344504468,21686,0.0,1.0
2020-10-08,1862.7,1865.16,1817.915,1830.13,1726.73716028435,36351,0.0,1.0
2020-10-07,1857.065,1878.75,1836.0,1849.83,1745.32421260173,27164,0.0,1.0
2020-10-06,1849.5,1856.48,1826.1,1845.04,1740.80482272354,34063,0.0,1.0
2020-10-05,1865.49,1880.0,1832.515,1837.66,1733.84175439348,48124,0.0,1.0
2020-10-02,1843.0,1851.9999,1818.9,1841.29,1737.26667824688,37780,0.0,1.0
2020-10-01,1891.0,1892.05,1840.01,1851.23,1746.64511987301,52290,0.0,1.0
2020-09-30,1798.32,1889.03,1798.32,1885.43,1778.91299750013,79423,0.0,1.0
2020-09-29,1800.0,1850.22,1800.0,1805.0,1703.02687476477,52872,0.0,1.0
2020-09-28,1770.3,1780.99,1748.32,1762.68,1663.09773496419,34599,0.0,1.0
2020-09-25,1687.5,1782.325,1687.0,1756.94,1657.68201515192,36260,0.0,1.0
2020-09-24,1723.0,1723.0,1694.19,1699.07,1603.08136958813,21649,0.0,1.0
2020-09-23,1757.2,1762.0,1728.0,1732.93,1635.02845544937,27582,0.0,1.0
2020-09-22,1742.01,1770.0999,1742.01,1759.35,1659.95586266892,27981,0.0,1.0
2020-09-21,1701.22,1739.05,1701.22,1726.45,1628.9145417937,24143,0.0,1.0
2020-09-18,1771.99,1785.95,1710.0,1732.24,1634.37743686566,92852,0.0,1.0
2020-09-17,1800.0,1824.64,1764.0,1771.24,1671.17413942291,35407,0.0,1.0
2020-09-16,1847.9,1855.5,1816.42,1826.12,1722.95370445731,16447,0.0,1.0
2020-09-15,1810.6,1837.74,1803.99,1833.0,1729.44502019048,36056,0.0,1.0
2020-09-14,1789.2,1812.675,1787.14,1799.66,1697.98855703001,21591,0.0,1.0
2020-09-11,1790.0,1809.15,1752.885,1774.4,1674.15561583524,32530,0.0,1.0
2020-09-10,1823.51,1845.2,1787.2,1788.1,1687.08163698996,29564,0.0,1.0
2020-09-09,1806.61,1851.5,1806.61,1822.12,1719.17968368221,30865,0.0,1.0
2020-09-08,1817.54,1843.79,1792.25,1792.27,1691.01605364801,36870,0.0,1.0
2020-09-04,1900.0,1900.0,1818.5,1845.01,1740.77651756773,42416,0.0,1.0
2020-09-03,1836.7,1904.0,1836.7,1886.1,1779.54514597996,52953,0.0,1.0
2020-09-02,1840.47,1869.6,1838.48,1850.51,1745.96579613349,38735,0.0,1.0
2020-09-01,1840.0,1843.91,1817.745,1834.04,1730.42626559201,34048,0.0,1.0
2020-08-31,1852.8,1862.28,1818.5,1840.33,1736.36091326086,45403,0.0,1.0
2020-08-28,1879.8,1902.0,1852.2,1856.09,1751.23055511476,27833,0.0,1.0
2020-08-27,1815.0,1880.0999,1815.0,1868.27,1762.72244837495,49047,0.0,1.0
2020-08-26,1823.01,1839.0,1790.935,1802.49,1700.65867672839,33633,0.0,1.0
2020-08-25,1850.0,1862.11,1825.5,1829.49,1726.13331696033,33370,0.0,1.0
2020-08-24,1838.81,1847.1,1821.0001,1841.74,1737.69125558408,27072,0.0,1.0
2020-08-21,1842.01,1854.55,1811.01,1826.3,1723.12353539219,44903,0.0,1.0
2020-08-20,1853.2,1874.25,1850.0,1856.69,1751.79665823103,34367,0.0,1.0
2020-08-19,1919.99,1919.99,1866.2,1873.65,1767.79850631746,32475,0.0,1.0
2020-08-18,1939.14,1955.0,1901.59,1909.88,1801.98169948794,23016,0.0,1.0
2020-08-17,1883.69,1955.0,1883.69,1928.0,1819.07801359916,47564,2.5,1.0
2020-08-14,1888.6,1912.0,1867.0,1870.17,1762.23005889289,24672,0.0,1.0
2020-08-13,1861.99,1897.2,1845.9501,1885.81,1776.96737053894,34589,0.0,1.0
2020-08-12,1889.26,1905.0,1862.0,1865.09,1757.44325945799,25900,0.0,1.0
2020-08-11,1920.2,1933.2652,1863.74,1866.0,1758.30073730952,30732,0.0,1.0
2020-08-10,1915.2,1919.55,1886.2,1909.84,1799.6104395194,31647,0.0,1.0
2020-08-07,1863.98,1920.0,1863.98,1911.94,1801.58923456139,58704,0.0,1.0
2020-08-06,1818.2,1851.47,1807.51,1837.02,1730.99336573008,39700,0.0,1.0
2020-08-05,1848.11,1848.11,1795.0,1837.43,1731.37970190495,43051,0.0,1.0
2020-08-04,1852.29,1879.74,1828.06,1849.68,1742.92267298321,36612,0.0,1.0
2020-08-03,1814.83,1894.71,1814.83,1862.41,1754.91794007107,36571,0.0,1.0
2020-07-31,1781.23,1824.79,1768.695,1822.56,1717.36794844096,51461,0.0,1.0
2020-07-30,1765.21,1789.0,1757.825,1775.21,1672.75083166089,21335,0.0,1.0
2020-07-29,1771.0,1780.795,1736.3985,1768.0,1665.9569686834,17763,0.0,1.0
2020-07-28,1803.75,1804.9109,1766.27,1766.27,1664.32681848214,17823,0.0,1.0
2020-07-27,1798.2,1804.25,1794.7,1804.25,1700.11474024153,17867,0.0,1.0
2020-07-24,1768.5,1811.51,1768.5,1797.54,1693.7920189407,17025,0.0,1.0
2020-07-23,1803.74,1819.0,1761.0,1773.97,1671.58240030277,21523,0.0,1.0
2020-07-22,1798.21,1808.78,1794.0015,1808.78,1704.38328383211,23074,0.0,1.0
2020-07-21,1786.44,1806.1,1780.03,1802.05,1698.04171686421,23737,0.0,1.0
2020-07-20,1802.0,1821.255,1770.0,1782.72,1679.82737964439,32876,0.0,1.0
2020-07-17,1790.2,1829.0,1777.51,1796.01,1692.35032541011,36916,0.0,1.0
2020-07-16,1777.0,1789.97,1744.735,1783.04,1680.12891031745,31964,0.0,1.0
2020-07-15,1765.2,1784.75,1753.4,1776.13,1673.61773234596,27255,0.0,1.0
2020-07-14,1726.22,1754.171,1687.5,1749.77,1648.77914315224,42635,0.0,1.0
2020-07-13,1784.0,1791.0,1707.5,1721.03,1621.6979195776,32837,0.0,1.0
2020-07-10,1756.0,1784.095,1741.775,1770.18,1668.01114639366,24645,0.0,1.0
2020-07-09,1799.77,1799.77,1769.995,1773.01,1670.67780828357,22257,0.0,1.0
2020-07-08,1785.0,1814.34,1772.2,1787.99,1684.79321291642,41449,0.0,1.0
2020-07-07,1773.0,1814.995,1769.927,1779.42,1676.7178445784,31630,0.0,1.0
2020-07-06,1790.0,1801.98,1770.505,1785.61,1682.5505785355,29949,0.0,1.0
2020-07-02,1794.9,1800.0,1759.13,1773.26,1670.91337912191,34524,0.0,1.0
2020-07-01,1772.43,1786.01,1760.985,1778.0,1675.37980221668,31779,0.0,1.0
2020-06-30,1768.6,1792.0,1752.3,1774.85,1672.4116096537,39043,0.0,1.0
2020-06-29,1720.0,1759.77,1709.975,1757.0,1655.5918517968,31133,0.0,1.0
2020-06-26,1748.09,1752.35,1710.32,1714.18,1615.2432786073,94256,0.0,1.0
2020-06-25,1753.2,1761.0,1718.0,1747.2,1646.35747493419,33393,0.0,1.0
2020-06-24,1771.0,1771.0,1708.9,1753.15,1651.96406088649,46707,0.0,1.0
2020-06-23,1803.82,1807.098,1771.001,1779.94,1677.20783192213,28913,0.0,1.0
2020-06-22,1780.68,1808.095,1770.925,1798.66,1694.84737629643,33810,0.0,1.0
2020-06-19,1830.24,1830.24,1781.61,1800.0,1696.11003598989,91295,0.0,1.0
2020-06-18,1792.0,1832.78,1792.0,1825.8,1720.42094650574,32670,0.0,1.0
2020-06-17,1817.0,1855.275,1803.0,1813.72,1709.03816359755,41896,0.0,1.0
2020-06-16,1784.7,1823.38,1763.85,1806.17,1701.92392427992,33444,0.0,1.0
2020-06-15,1700.0,1801.25,1700.0,1737.97,1637.66019958297,54589,0.0,1.0
2020-06-12,1753.61,1755.84,1691.995,1725.68,1626.07953717057,57388,0.0,1.0
2020-06-11,1755.82,1804.5,1714.29,1714.29,1615.34692977617,43777,0.0,1.0
2020-06-10,1810.49,1810.49,1762.25,1802.43,1698.39978453847,46505,0.0,1.0
2020-06-09,1797.9,1808.075,1792.35,1799.52,1695.65773998029,35506,0.0,1.0
2020-06-08,1757.97,1813.35,1740.695,1810.01,1705.5422923567,43889,0.0,1.0
2020-06-05,1770.3,1789.51,1735.92,1741.83,1641.29741332682,92330,0.0,1.0
2020-06-04,1811.71,1824.8,1748.825,1763.89,1662.08418410122,51903,0.0,1.0
2020-06-03,1863.02,1866.41,1829.96,1834.15,1728.28901250603,38378,0.0,1.0
2020-06-02,1889.31,1889.965,1850.28,1873.57,1765.43382229421,42208,0.0,1.0
2020-06-01,1899.56,1912.175,1853.68,1883.4,1774.69646765742,67243,0.0,1.0
2020-05-29,1864.9,1899.0,1802.925,1886.89,1777.98503656053,337135,0.0,1.0
2020-05-28,1863.73,1875.0,1830.31,1851.12,1744.279561012,73643,0.0,1.0
2020-05-27,1783.03,1847.67,1700.2,1840.99,1734.73423064279,95100,0.0,1.0
2020-05-26,1812.01,1812.01,1772.149,1788.38,1685.16070342422,37456,0.0,1.0
2020-05-22,1822.4,1824.9,1770.765,1776.0,1673.49523551002,40116,2.25,1.0
2020-05-21,1826.71,1845.29,1792.163,1838.02,1729.74425011789,45340,0.0,1.0
2020-05-20,1815.01,1893.754,1778.0,1815.0,1708.08033316502,110780,0.0,1.0
2020-05-19,1886.99,1928.3,1800.0,1866.23,1756.29242984163,65161,0.0,1.0
2020-05-18,1857.83,1962.14,1857.83,1930.14,1816.43756157307,31677,0.0,1.0
2020-05-15,1805.0,1854.915,1772.24,1835.24,1727.12801688031,50985,0.0,1.0
2020-05-14,1865.0,1891.83,1821.963,1843.75,1735.13670207879,25887,0.0,1.0
2020-05-13,1908.14,1933.48,1812.73,1869.17,1759.05923765403,39461,0.0,1.0
2020-05-12,2044.41,2044.41,1892.82,1892.82,1781.31604199527,38408,0.0,1.0
2020-05-11,1845.0,1961.365,1845.0,1910.1,1797.57809607631,65598,0.0,1.0
2020-05-08,1947.23,1951.75,1841.2,1844.49,1735.83310948735,86160,0.0,1.0
2020-05-07,1956.0,1976.23,1911.2,1911.2,1798.61329627823,28128,0.0,1.0
2020-05-06,1937.8,1973.51,1914.49,1925.33,1811.91091341741,33116,0.0,1.0
2020-05-05,1845.53,1919.53,1845.53,1919.53,1806.45258508003,27070,0.0,1.0
2020-05-04,1865.0,1876.94,1837.0,1873.25,1762.89888931205,27147,0.0,1.0
2020-05-01,1871.23,1881.24,1823.0,1861.52,1751.85989079523,24429,0.0,1.0
2020-04-30,1963.03,1970.0,1909.36,1912.86,1800.17550749203,77925,0.0,1.0
2020-04-29,1868.93,1967.0,1867.0,1960.0,1844.53854159969,55174,0.0,1.0
2020-04-28,1879.08,1903.96,1825.738,1855.12,1745.83690780225,42271,0.0,1.0
2020-04-27,1844.06,1904.86,1844.06,1858.15,1748.68841381299,50922,0.0,1.0
2020-04-24,1733.0,1839.175,1709.215,1814.0,1707.13924207236,88241,0.0,1.0
2020-04-23,1725.57,1760.671,1696.72,1745.77,1642.92859682066,60345,0.0,1.0
2020-04-22,1680.0,1734.87,1680.0,1716.99,1615.84399517411,59163,0.0,1.0
2020-04-21,1770.04,1770.04,1631.0,1635.18,1538.85333288417,101741,0.0,1.0
2020-04-20,1700.0,1790.85,1700.0,1783.24,1678.19128006236,107238,0.0,1.0
2020-04-17,1682.32,1779.8,1682.32,1774.8,1670.24847124037,67908,0.0,1.0
2020-04-16,1725.97,1766.99,1707.0,1731.71,1629.69685605796,40513,0.0,1.0
2020-04-15,1711.75,1740.54,1700.01,1700.14,1599.98661026291,23720,0.0,1.0
2020-04-14,1686.19,1730.0,1668.623,1728.99,1627.13708828594,23396,0.0,1.0
2020-04-13,1705.0,1715.81,1622.52,1653.95,1556.51761269327,19367,0.0,1.0
2020-04-09,1724.98,1772.815,1686.035,1704.24,1603.84508374278,59426,0.0,1.0
2020-04-08,1699.01,1725.0,1681.8,1684.51,1585.27735648474,25413,0.0,1.0
2020-04-07,1675.0,1724.59,1660.15,1688.3,1588.84409172589,64709,0.0,1.0
2020-04-06,1590.32,1659.31,1562.7,1646.16,1549.1865130815,38454,0.0,1.0
2020-04-03,1595.37,1595.37,1508.02,1536.38,1445.87353293007,32501,0.0,1.0
2020-04-02,1511.22,1614.86,1489.265,1605.04,1510.48884735161,37920,0.0,1.0
2020-04-01,1579.18,1629.0,1495.255,1540.92,1450.14608649071,28180,0.0,1.0
2020-03-31,1646.3,1691.84,1621.5,1644.01,1547.1631672323,54371,0.0,1.0
2020-03-30,1482.05,1662.29,1482.05,1653.5,1556.09412170157,30356,0.0,1.0
2020-03-27,1454.0,1483.91,1430.495,1467.37,1380.92883662609,34209,0.0,1.0
2020-03-26,1441.6,1505.98,1441.6,1493.81,1405.81128511583,22510,0.0,1.0
2020-03-25,1399.42,1443.29,1335.2,1388.15,1306.37560026613,43444,0.0,1.0
2020-03-24,1311.84,1398.1,1309.8,1378.74,1297.51993308426,41129,0.0,1.0
2020-03-23,1275.23,1306.0,1206.885,1268.57,1193.83992740669,68721,0.0,1.0
2020-03-20,1242.05,1301.585,1242.05,1270.96,1196.08913511813,82997,0.0,1.0
2020-03-19,1160.64,1302.385,1137.001,1246.47,1173.04181425906,52129,0.0,1.0
2020-03-18,1151.4,1223.4,1031.39,1161.98,1093.52902784082,58010,0.0,1.0
2020-03-17,1213.77,1247.8,1146.0,1229.21,1156.79858199987,59034,0.0,1.0
2020-03-16,1210.0,1276.97,1173.5,1185.51,1115.67290125094,47822,0.0,1.0
2020-03-13,1353.95,1385.51,1222.94,1377.88,1296.71059474458,62568,0.0,1.0
2020-03-12,1409.75,1459.546,1299.98,1299.98,1223.39959862692,54481,0.0,1.0
2020-03-11,1544.96,1570.0,1474.01,1491.61,1403.740884712,28026,0.0,1.0
2020-03-10,1496.8,1586.18,1449.38,1586.18,1492.73986934418,52827,0.0,1.0
2020-03-09,1489.0,1556.165,1475.72,1475.72,1388.78694724974,29347,0.0,1.0
2020-03-06,1607.84,1636.442,1564.68,1598.93,1504.7387807755,37724,0.0,1.0
2020-03-05,1652.42,1718.25,1634.69,1638.74,1542.20361717402,35285,0.0,1.0
2020-03-04,1635.89,1700.0,1629.32,1665.41,1567.30251661507,37254,0.0,1.0
2020-03-03,1583.0,1644.23,1574.585,1611.72,1516.77533585054,39930,0.0,1.0
2020-03-02,1578.73,1635.72,1554.0,1625.28,1529.53653106691,43953,0.0,1.0
2020-02-28,1401.01,1598.72,1325.0,1573.02,1480.35511056487,72754,0.0,1.0
2020-02-27,1572.0,1574.755,1506.5,1568.17,1475.7908187655,94327,0.0,1.0
2020-02-26,1668.65,1678.865,1589.374,1600.0,1505.74574824464,81361,0.0,1.0
2020-02-25,1761.51,1761.51,1657.635,1665.0,1566.91666926708,61014,0.0,1.0
2020-02-24,1730.9,1761.8,1713.06,1754.87,1651.4925257638,27463,0.0,1.0
2020-02-21,1768.94,1777.39,1750.0,1757.25,1653.73232256431,36196,0.0,1.0
2020-02-20,1805.1,1824.03,1762.11,1770.0,1665.73123399564,30867,0.0,1.0
2020-02-19,1802.2,1826.01,1793.245,1807.25,1700.78687719696,20880,0.0,1.0
2020-02-18,1773.81,1809.0,1748.95,1798.59,1692.63702833458,26763,0.0,1.0
2020-02-14,1798.0,1809.98,1774.0,1774.0,1669.49559836625,19656,2.25,1.0
2020-02-13,1783.0,1830.5,1783.0,1800.0,1691.81819961112,31032,0.0,1.0
2020-02-12,1759.62,1787.53,1751.92,1782.73,1675.58614388485,18933,0.0,1.0
2020-02-11,1769.2,1778.905,1750.425,1754.48,1649.03399714095,16159,0.0,1.0
2020-02-10,1701.0,1762.81,1698.31,1762.81,1656.86335580915,19195,0.0,1.0
2020-02-07,1703.7,1725.095,1692.85,1700.41,1598.21365822263,29326,0.0,1.0
2020-02-06,1736.727,1737.0,1710.26,1711.51,1608.64653712024,12860,0.0,1.0
2020-02-05,1735.36,1735.36,1705.6,1713.21,1610.24436541987,28516,0.0,1.0
2020-02-04,1750.16,1768.92,1723.14,1723.14,1619.57756248772,19766,0.0,1.0
2020-02-03,1706.72,1762.93,1700.435,1738.57,1634.08020405439,26916,0.0,1.0
2020-01-31,1717.27,1731.71,1700.0,1704.03,1601.61609260185,20522,0.0,1.0
2020-01-30,1698.05,1719.17,1698.05,1716.3,1613.1486533292,7972,0.0,1.0
2020-01-29,1718.68,1718.68,1690.0,1701.36,1599.10656227243,16921,0.0,1.0
2020-01-28,1711.1,1733.064,1700.156,1719.31,1615.97774931855,16211,0.0,1.0
2020-01-27,1717.9,1734.87,1680.0,1706.84,1604.25720879124,35033,0.0,1.0
2020-01-24,1708.06,1764.215,1704.0,1737.2,1632.79254242469,47780,0.0,1.0
2020-01-23,1657.98,1707.8,1657.98,1703.47,1601.08974916197,29371,0.0,1.0
2020-01-22,1625.21,1656.53,1625.21,1650.44,1551.24690520343,39617,0.0,1.0
2020-01-21,1626.14,1640.61,1614.975,1619.79,1522.43900086005,37195,0.0,1.0
2020-01-17,1656.88,1656.88,1630.0,1630.63,1532.62750601771,28668,0.0,1.0
2020-01-16,1668.0,1668.69,1648.13,1655.88,1556.35995576225,27249,0.0,1.0
2020-01-15,1665.99,1709.0,1664.1,1669.61,1569.26476902929,25038,0.0,1.0
2020-01-14,1689.74,1713.154,1653.0,1668.37,1568.09929426956,26650,0.0,1.0
2020-01-13,1612.61,1696.83,1611.154,1689.74,1588.18493589494,50943,0.0,1.0
2020-01-10,1587.0,1633.0,1573.57,1615.48,1518.38803617098,45385,0.0,1.0
2020-01-09,1553.62,1585.05,1553.62,1581.9,1486.82622775824,26289,0.0,1.0
2020-01-08,1557.39,1565.0,1537.57,1550.0,1456.84344966513,23102,0.0,1.0
2020-01-07,1552.27,1570.0,1542.7,1554.97,1461.51474769405,23996,0.0,1.0
2020-01-06,1533.74,1562.96,1532.29,1550.5,1457.31339916502,28910,0.0,1.0
2020-01-03,1509.23,1548.35,1502.0,1533.78,1441.59828788863,25622,0.0,1.0
2020-01-02,1494.33,1517.04,1476.37,1517.04,1425.86437863225,29721,0.0,1.0
2019-12-31,1496.04,1500.0,1488.47,1488.47,1399.01146420842,23730,0.0,1.0
2019-12-30,1500.07,1501.45,1491.62,1493.91,1404.12451476725,12236,0.0,1.0
2019-12-27,1518.38,1521.855,1497.51,1497.51,1407.50815116647,14998,0.0,1.0
2019-12-26,1504.51,1527.66,1491.35,1517.01,1425.83618166226,11955,0.0,1.0
2019-12-24,1503.9,1509.0,1501.6,1501.6,1411.35233807559,6497,0.0,1.0
2019-12-23,1521.05,1521.05,1499.61,1501.53,1411.2865451456,29181,0.0,1.0
2019-12-20,1483.61,1528.37,1483.61,1522.61,1431.09961606105,88271,0.0,1.0
2019-12-19,1468.9,1485.758,1465.385,1479.2,1390.29860048042,38270,0.0,1.0
2019-12-18,1481.52,1481.52,1461.78,1469.16,1380.86201452259,34617,0.0,1.0
2019-12-17,1516.47,1518.11,1468.935,1480.0,1391.05051968025,36438,0.0,1.0
2019-12-16,1510.15,1516.28,1505.0,1516.28,1425.15005539241,40332,0.0,1.0
2019-12-13,1513.04,1515.31,1506.88,1514.49,1423.4676361828,15019,0.0,1.0
2019-12-12,1527.61,1527.61,1506.0,1514.87,1423.82479780272,19302,0.0,1.0
2019-12-11,1529.28,1532.0,1518.2,1529.0,1437.10557066967,12507,0.0,1.0
2019-12-10,1533.74,1534.7,1517.5,1526.06,1434.3422676103,19090,0.0,1.0
2019-12-09,1532.3,1538.675,1528.05,1532.3,1440.20723736895,13747,0.0,1.0
2019-12-06,1546.96,1553.1,1530.73,1530.73,1438.73159593929,20178,0.0,1.0
2019-12-05,1519.13,1541.7,1514.7,1541.7,1449.04228796692,17346,0.0,1.0
2019-12-04,1515.5,1526.565,1512.01,1512.9,1421.97319677314,33221,0.0,1.0
2019-12-03,1518.66,1531.425,1500.509,1520.24,1428.87205543156,30777,0.0,1.0
2019-12-02,1529.895,1531.63,1505.47,1527.16,1435.37615651006,27785,0.0,1.0
2019-11-29,1530.96,1541.49,1518.58,1535.0,1442.74496466837,16183,0.0,1.0
2019-11-27,1549.99,1549.99,1518.01,1532.56,1440.4516111089,27794,0.0,1.0
2019-11-26,1533.64,1544.6,1525.15,1534.84,1442.5945808284,49884,0.0,1.0
2019-11-25,1536.23,1569.74,1521.2,1536.68,1444.32399498801,39355,0.0,1.0
2019-11-22,1535.12,1549.33,1520.15,1535.72,1443.42169194821,23531,0.0,1.0
2019-11-21,1542.83,1551.0,1520.15,1533.31,1441.15653535873,24931,0.0,1.0
2019-11-20,1545.51,1561.119,1541.215,1547.51,1454.50310115567,36178,0.0,1.0
2019-11-19,1518.56,1554.98,1518.56,1543.56,1450.79050010652,24995,0.0,1.0
2019-11-18,1471.48,1520.65,1471.48,1517.67,1426.45651500211,26531,2.25,1.0
2019-11-15,1506.8,1506.8,1445.555,1475.46,1384.73046583045,47278,0.0,1.0
2019-11-14,1500.12,1506.81,1491.0,1506.81,1414.15267998996,19435,0.0,1.0
2019-11-13,1488.8,1509.98,1488.8,1499.76,1407.53620120768,25892,0.0,1.0
2019-11-12,1478.25,1494.7,1460.51,1491.57,1399.84982372868,41236,0.0,1.0
2019-11-11,1418.38,1476.25,1418.38,1476.25,1385.47188685712,36444,0.0,1.0
2019-11-08,1369.45,1436.97,1369.45,1425.0,1337.37337088663,22650,0.0,1.0
2019-11-07,1344.88,1358.97,1333.8,1356.19,1272.79466095631,36738,0.0,1.0
2019-11-06,1331.99,1347.615,1330.0,1342.66,1260.0966527401,24904,0.0,1.0
2019-11-05,1330.0,1337.905,1318.115,1330.39,1248.58116413605,24176,0.0,1.0
2019-11-04,1340.63,1350.005,1324.9,1328.01,1246.34751597976,33171,0.0,1.0
2019-11-01,1330.42,1353.6,1330.42,1344.29,1261.62642017487,27095,0.0,1.0
2019-10-31,1329.77,1339.9,1324.02,1325.37,1243.86985584001,23131,0.0,1.0
2019-10-30,1315.66,1331.79,1308.255,1331.79,1249.89507481622,16300,0.0,1.0
2019-10-29,1311.44,1327.0,1309.0,1316.74,1235.7705350044,18447,0.0,1.0
2019-10-28,1311.53,1332.24,1311.12,1313.75,1232.96439719461,14908,0.0,1.0
2019-10-25,1294.61,1320.5,1294.001,1309.21,1228.70357256034,16311,0.0,1.0
2019-10-24,1295.45,1297.1,1285.0,1292.77,1213.27450714464,13952,0.0,1.0
2019-10-23,1291.94,1298.629,1284.0,1292.15,1212.69263241485,16940,0.0,1.0
2019-10-22,1291.35,1297.89,1283.69,1291.24,1211.83859047274,17594,0.0,1.0
2019-10-21,1301.6,1308.765,1284.24,1288.19,1208.97614220523,17118,0.0,1.0
2019-10-18,1301.99,1303.55,1292.23,1296.94,1217.18808395629,15072,0.0,1.0
2019-10-17,1296.1,1306.05,1296.05,1303.99,1223.80456273857,15901,0.0,1.0
2019-10-16,1280.7,1292.93,1262.93,1290.96,1211.57580833671,23053,0.0,1.0
2019-10-15,1279.44,1285.9,1272.575,1282.54,1203.67357410312,16914,0.0,1.0
2019-10-14,1285.93,1285.93,1274.6,1280.99,1202.21888727864,20119,0.0,1.0
2019-10-11,1288.688,1294.8,1281.0,1285.31,1206.2732402346,38281,0.0,1.0
2019-10-10,1280.6,1291.1,1275.65,1284.08,1205.1188758513,13859,0.0,1.0
2019-10-09,1264.94,1281.81,1260.0,1280.17,1201.44931102312,24343,0.0,1.0
2019-10-08,1256.83,1264.07,1247.0,1257.2,1179.89179079205,18323,0.0,1.0
2019-10-07,1271.48,1272.676,1262.28,1262.28,1184.65940954581,18952,0.0,1.0
2019-10-04,1267.46,1276.24,1267.46,1274.46,1196.09043246328,19307,0.0,1.0
2019-10-03,1261.88,1275.99,1257.8,1264.45,1186.69597110007,43351,0.0,1.0
2019-10-02,1270.73,1280.345,1259.07,1259.07,1181.64680005771,47559,0.0,1.0
2019-10-01,1258.82,1281.0,1252.048,1274.05,1195.70564433552,46745,0.0,1.0
2019-09-30,1251.8,1264.0,1246.0,1254.7,1177.54552172032,16344,0.0,1.0
2019-09-27,1251.11,1252.9,1237.12,1249.7,1172.85298357686,41438,0.0,1.0
