,MDSO_Open,MDSO_High,MDSO_Low,MDSO_Close,MDSO_Adj Close,MDSO_Volume,MDSO_Dividend Amount,MDSO_Split Coefficient
2011-02-22,24.63,26.11,24.61,25.72,12.86,263900,0.0,1.0
2011-02-18,26.76,26.76,25.91,26.34,13.17,208800,0.0,1.0
2011-02-17,26.86,27.0,26.83,26.86,13.43,95800,0.0,1.0
2011-02-16,26.66,27.02,26.5,26.86,13.43,82500,0.0,1.0
2011-02-15,27.0,27.0,26.46,26.56,13.28,137300,0.0,1.0
2011-02-14,27.18,27.31,26.724,26.96,13.48,124700,0.0,1.0
2011-02-11,26.84,27.02,26.8,27.02,13.51,60200,0.0,1.0
2011-02-10,26.96,27.05,26.6,26.98,13.49,297100,0.0,1.0
2011-02-09,26.69,27.39,26.52,27.11,13.555,229200,0.0,1.0
2011-02-08,26.1,26.69,25.98,26.64,13.32,121400,0.0,1.0
2011-02-07,25.53,26.5,25.325,26.0,13.0,254200,0.0,1.0
2011-02-04,24.72,24.72,24.32,24.45,12.225,110900,0.0,1.0
2011-02-03,24.91,24.91,24.5,24.7,12.35,185400,0.0,1.0
2011-02-02,24.86,25.24,24.694,25.05,12.525,97200,0.0,1.0
2011-02-01,25.1,25.115,24.89,24.96,12.48,184100,0.0,1.0
2011-01-31,24.96,25.17,24.5,24.95,12.475,88300,0.0,1.0
2011-01-28,25.22,25.26,24.77,24.84,12.42,106800,0.0,1.0
2011-01-27,25.17,25.45,25.02,25.37,12.685,84700,0.0,1.0
2011-01-26,24.91,25.95,24.8,25.82,12.91,113800,0.0,1.0
2011-01-25,24.65,25.0,24.36,24.92,12.46,189100,0.0,1.0
2011-01-24,24.78,25.13,24.62,24.8,12.4,186600,0.0,1.0
2011-01-21,25.0,25.12,24.6701,24.75,12.375,214300,0.0,1.0
2011-01-20,25.04,25.53,24.9,25.0,12.5,201000,0.0,1.0
2011-01-19,25.89,25.935,25.26,25.31,12.655,140200,0.0,1.0
2011-01-18,25.27,26.07,25.27,25.88,12.94,75100,0.0,1.0
2011-01-14,25.6,25.79,25.26,25.38,12.69,95700,0.0,1.0
2011-01-13,25.24,25.53,25.07,25.46,12.73,56800,0.0,1.0
2011-01-12,25.73,25.73,25.22,25.28,12.64,150400,0.0,1.0
2011-01-11,25.92,26.4,25.3,25.49,12.745,123100,0.0,1.0
2011-01-10,24.4,25.95,24.4,25.91,12.955,420700,0.0,1.0
2011-01-07,23.3,24.37,23.14,24.17,12.085,268900,0.0,1.0
2011-01-06,23.1,23.18,22.93,23.17,11.585,129200,0.0,1.0
2011-01-05,23.0,23.08,22.54,23.0,11.5,86300,0.0,1.0
2011-01-04,23.64,23.76,22.64,22.98,11.49,151300,0.0,1.0
2011-01-03,23.93,24.47,23.61,23.75,11.875,184400,0.0,1.0
2010-12-31,23.82,24.15,23.44,23.88,11.94,120300,0.0,1.0
2010-12-30,24.28,24.36,23.81,23.82,11.91,38800,0.0,1.0
2010-12-29,24.15,24.25,23.62,24.24,12.12,159300,0.0,1.0
2010-12-28,24.51,24.51,23.95,24.22,12.11,206900,0.0,1.0
2010-12-27,24.29,24.52,24.17,24.48,12.24,34100,0.0,1.0
2010-12-23,24.26,24.33,24.04,24.24,12.12,68900,0.0,1.0
2010-12-22,24.39,24.64,24.09,24.34,12.17,206300,0.0,1.0
2010-12-21,24.02,24.38,23.82,24.29,12.145,251300,0.0,1.0
2010-12-20,23.3,24.65,23.27,23.86,11.93,355500,0.0,1.0
2010-12-17,22.58,23.57,22.58,23.14,11.57,340600,0.0,1.0
2010-12-16,21.47,22.76,21.33,22.49,11.245,152400,0.0,1.0
2010-12-15,21.6,21.73,21.1,21.5,10.75,139200,0.0,1.0
2010-12-14,20.66,21.76,20.38,21.75,10.875,187700,0.0,1.0
2010-12-13,20.6,20.77,20.28,20.6,10.3,143200,0.0,1.0
2010-12-10,20.83,20.83,20.35,20.6,10.3,115400,0.0,1.0
2010-12-09,20.67,20.89,20.35,20.72,10.36,77600,0.0,1.0
2010-12-08,20.38,20.61,20.1463,20.48,10.24,104800,0.0,1.0
2010-12-07,20.79,20.86,20.17,20.275,10.1375,77600,0.0,1.0
2010-12-06,20.69,20.84,20.59,20.68,10.34,74400,0.0,1.0
2010-12-03,20.54,20.806,20.42,20.75,10.375,87800,0.0,1.0
2010-12-02,20.75,20.75,20.48,20.68,10.34,162200,0.0,1.0
2010-12-01,20.21,20.71,19.9901,20.68,10.34,429100,0.0,1.0
2010-11-30,19.51,19.9499,19.3,19.9,9.95,201200,0.0,1.0
2010-11-29,19.47,19.78,18.92,19.7,9.85,159100,0.0,1.0
2010-11-26,19.57,19.6894,19.41,19.52,9.76,23900,0.0,1.0
2010-11-24,19.56,19.83,19.42,19.58,9.79,82700,0.0,1.0
2010-11-23,19.6,19.6,19.2106,19.36,9.68,77300,0.0,1.0
2010-11-22,19.15,20.0,19.15,19.82,9.91,166900,0.0,1.0
2010-11-19,19.02,19.539,18.71,19.16,9.58,192900,0.0,1.0
2010-11-18,18.54,19.06,18.12,19.01,9.505,213200,0.0,1.0
2010-11-17,18.53,18.75,18.04,18.33,9.165,106100,0.0,1.0
2010-11-16,18.54,18.95,18.01,18.55,9.275,190300,0.0,1.0
2010-11-15,19.62,19.62,18.1,18.72,9.36,382800,0.0,1.0
2010-11-12,21.14,21.17,19.56,19.57,9.785,319600,0.0,1.0
2010-11-11,21.02,21.73,20.55,21.47,10.735,278000,0.0,1.0
2010-11-10,20.35,21.83,19.79,21.09,10.545,757700,0.0,1.0
2010-11-09,19.62,19.79,19.09,19.18,9.59,107000,0.0,1.0
2010-11-08,19.84,20.0,19.55,19.66,9.83,212300,0.0,1.0
2010-11-05,19.87,20.0,19.65,19.77,9.885,164000,0.0,1.0
2010-11-04,19.59,19.99,19.59,19.87,9.935,104000,0.0,1.0
2010-11-03,19.06,19.4,19.05,19.35,9.675,39100,0.0,1.0
2010-11-02,18.71,19.02,18.5,19.0,9.5,105400,0.0,1.0
2010-11-01,18.72,18.84,18.4,18.48,9.24,115500,0.0,1.0
2010-10-29,18.28,18.88,18.15,18.63,9.315,97600,0.0,1.0
2010-10-28,18.92,18.92,18.19,18.38,9.19,97700,0.0,1.0
2010-10-27,19.28,19.29,18.43,18.75,9.375,146600,0.0,1.0
2010-10-26,19.17,19.47,18.75,19.4,9.7,92400,0.0,1.0
2010-10-25,20.03,20.1,19.26,19.28,9.64,91500,0.0,1.0
2010-10-22,20.13,20.21,19.91,20.0,10.0,47500,0.0,1.0
2010-10-21,20.19,20.54,19.84,19.96,9.98,77900,0.0,1.0
2010-10-20,19.55,20.24,19.55,20.07,10.035,80300,0.0,1.0
2010-10-19,19.56,19.94,19.27,19.44,9.72,99300,0.0,1.0
2010-10-18,20.39,20.63,19.92,20.24,10.12,78300,0.0,1.0
2010-10-15,20.97,21.0,20.4,20.43,10.215,163500,0.0,1.0
2010-10-14,20.43,21.0,20.3,20.77,10.385,341600,0.0,1.0
2010-10-13,19.87,20.61,19.61,20.38,10.19,198100,0.0,1.0
2010-10-12,19.31,20.08,19.245,19.78,9.89,231500,0.0,1.0
2010-10-11,19.59,19.67,19.39,19.4,9.7,153700,0.0,1.0
2010-10-08,19.23,19.58,19.14,19.5,9.75,87400,0.0,1.0
2010-10-07,19.65,19.66,19.28,19.29,9.645,48000,0.0,1.0
2010-10-06,19.53,19.83,19.3348,19.48,9.74,69500,0.0,1.0
2010-10-05,19.2,19.64,19.18,19.53,9.765,152500,0.0,1.0
2010-10-04,19.27,19.5,19.1,19.13,9.565,85100,0.0,1.0
2010-10-01,19.32,19.43,18.99,19.28,9.64,88500,0.0,1.0
2010-09-30,19.46,19.46,19.07,19.2,9.6,181900,0.0,1.0
2010-09-29,18.42,19.41,18.23,19.3,9.65,184900,0.0,1.0
2010-09-28,18.28,18.52,17.65,18.5,9.25,72400,0.0,1.0
2010-09-27,18.21,18.4,18.11,18.19,9.095,56400,0.0,1.0
2010-09-24,17.75,18.21,17.55,18.2,9.1,64700,0.0,1.0
2010-09-23,17.45,17.93,17.17,17.55,8.775,54200,0.0,1.0
2010-09-22,17.99,18.02,17.38,17.56,8.78,92200,0.0,1.0
2010-09-21,18.28,18.34,17.91,17.98,8.99,49600,0.0,1.0
2010-09-20,18.26,18.75,17.97,18.26,9.13,150100,0.0,1.0
2010-09-17,18.0,18.71,18.0,18.2975,9.14875,176400,0.0,1.0
2010-09-16,17.99,18.0,17.83,17.98,8.99,224700,0.0,1.0
2010-09-15,17.62,17.75,17.42,17.5,8.75,74100,0.0,1.0
2010-09-14,17.83,18.0,17.64,17.71,8.855,124400,0.0,1.0
2010-09-13,17.68,17.99,17.61,17.94,8.97,111700,0.0,1.0
2010-09-10,17.55,17.75,17.38,17.63,8.815,58700,0.0,1.0
2010-09-09,17.5,17.51,17.14,17.43,8.715,59300,0.0,1.0
2010-09-08,17.13,17.49,17.03,17.4,8.7,54900,0.0,1.0
2010-09-07,17.2,17.29,17.01,17.08,8.54,164200,0.0,1.0
2010-09-03,17.22,17.332,17.02,17.29,8.645,67200,0.0,1.0
2010-09-02,17.75,17.75,17.0,17.21,8.605,185500,0.0,1.0
2010-09-01,17.28,17.75,17.08,17.66,8.83,223800,0.0,1.0
2010-08-31,17.1,17.25,16.86,17.15,8.575,184100,0.0,1.0
2010-08-30,17.27,17.42,16.96,17.04,8.52,118900,0.0,1.0
2010-08-27,16.59,17.57,16.53,17.29,8.645,303100,0.0,1.0
2010-08-26,16.63,16.7,16.34,16.45,8.225,208000,0.0,1.0
2010-08-25,16.33,16.86,16.33,16.7,8.35,281000,0.0,1.0
2010-08-24,16.36,16.66,16.23,16.38,8.19,144900,0.0,1.0
2010-08-23,16.5,16.71,16.28,16.5,8.25,348600,0.0,1.0
2010-08-20,16.72,16.78,16.505,16.56,8.28,151700,0.0,1.0
2010-08-19,17.08,17.13,16.64,16.74,8.37,87000,0.0,1.0
2010-08-18,16.97,17.17,16.79,17.15,8.575,225400,0.0,1.0
2010-08-17,16.91,17.15,16.795,16.95,8.475,383300,0.0,1.0
2010-08-16,16.75,16.96,16.52,16.77,8.385,235300,0.0,1.0
2010-08-13,16.21,16.93,15.95,16.74,8.37,449700,0.0,1.0
2010-08-12,15.82,16.27,15.66,16.19,8.095,97800,0.0,1.0
2010-08-11,16.13,16.26,15.904,15.99,7.995,222000,0.0,1.0
2010-08-10,15.96,16.42,15.95,16.35,8.175,129700,0.0,1.0
2010-08-09,15.8,16.13,15.63,16.12,8.06,86200,0.0,1.0
2010-08-06,15.71,15.85,15.58,15.79,7.895,63600,0.0,1.0
2010-08-05,15.89,16.0,15.71,15.93,7.965,86100,0.0,1.0
2010-08-04,15.33,16.0,15.33,15.99,7.995,134400,0.0,1.0
2010-08-03,15.14,15.79,15.09,15.32,7.66,141800,0.0,1.0
2010-08-02,15.2,15.45,15.12,15.22,7.61,151500,0.0,1.0
2010-07-30,15.02,15.34,14.91,15.08,7.54,48600,0.0,1.0
2010-07-29,15.21,15.44,15.08,15.17,7.585,86000,0.0,1.0
2010-07-28,15.5,15.5,15.19,15.2,7.6,60600,0.0,1.0
2010-07-27,15.73,15.795,15.44,15.5,7.75,232800,0.0,1.0
2010-07-26,15.45,15.72,15.31,15.65,7.825,233800,0.0,1.0
2010-07-23,15.31,15.41,15.12,15.38,7.69,143600,0.0,1.0
2010-07-22,15.37,15.47,15.26,15.3,7.65,189600,0.0,1.0
2010-07-21,15.72,15.77,15.11,15.2,7.6,73700,0.0,1.0
2010-07-20,14.96,15.75,14.75,15.64,7.82,175700,0.0,1.0
2010-07-19,15.38,15.52,15.0,15.06,7.53,117200,0.0,1.0
2010-07-16,15.66,15.85,15.36,15.375,7.6875,125400,0.0,1.0
2010-07-15,15.9,16.01,15.54,15.79,7.895,57800,0.0,1.0
2010-07-14,15.88,16.07,15.82,15.94,7.97,162900,0.0,1.0
2010-07-13,16.0,16.08,15.69,15.8,7.9,160200,0.0,1.0
2010-07-12,16.0,16.16,15.91,15.97,7.985,219500,0.0,1.0
2010-07-09,15.82,16.03,15.82,16.0,8.0,86000,0.0,1.0
2010-07-08,15.95,16.25,15.7,15.87,7.935,254300,0.0,1.0
2010-07-07,15.68,15.86,15.45,15.83,7.915,89300,0.0,1.0
2010-07-06,15.91,15.98,15.56,15.61,7.805,62800,0.0,1.0
2010-07-02,15.59,15.89,15.44,15.81,7.905,241600,0.0,1.0
2010-07-01,15.55,15.78,15.13,15.52,7.76,118000,0.0,1.0
2010-06-30,15.34,15.71,15.09,15.49,7.745,48800,0.0,1.0
2010-06-29,15.41,15.41,14.99,15.29,7.645,82500,0.0,1.0
2010-06-28,16.27,16.27,15.53,15.58,7.79,152000,0.0,1.0
2010-06-25,15.88,16.57,15.63,16.42,8.21,1694100,0.0,1.0
2010-06-24,15.33,15.94,15.3,15.89,7.945,240700,0.0,1.0
2010-06-23,15.31,15.76,15.01,15.33,7.665,136500,0.0,1.0
2010-06-22,15.49,15.8,15.15,15.33,7.665,142800,0.0,1.0
2010-06-21,15.65,15.78,15.18,15.5,7.75,193900,0.0,1.0
2010-06-18,15.2,15.67,15.09,15.5,7.75,213000,0.0,1.0
2010-06-17,15.0,15.15,14.93,15.13,7.565,71700,0.0,1.0
2010-06-16,14.85,15.15,14.68,14.92,7.46,67300,0.0,1.0
2010-06-15,14.48,14.97,14.38,14.95,7.475,121700,0.0,1.0
2010-06-14,14.58,14.8,14.35,14.42,7.21,109500,0.0,1.0
2010-06-11,14.32,14.51,14.32,14.5,7.25,128800,0.0,1.0
2010-06-10,14.52,14.545,14.28,14.5,7.25,202700,0.0,1.0
2010-06-09,14.91,14.96,14.39,14.49,7.245,173200,0.0,1.0
2010-06-08,14.05,14.85,13.72,14.85,7.425,264500,0.0,1.0
2010-06-07,14.74,14.74,13.925,14.02,7.01,206300,0.0,1.0
2010-06-04,14.7,14.79,14.44,14.63,7.315,60200,0.0,1.0
2010-06-03,14.29,14.99,14.16,14.97,7.485,76300,0.0,1.0
2010-06-02,13.99,14.37,13.83,14.37,7.185,86900,0.0,1.0
2010-06-01,13.95,14.3499,13.93,13.93,6.965,87300,0.0,1.0
2010-05-28,14.28,14.36,13.44,14.05,7.025,165900,0.0,1.0
2010-05-27,13.89,14.26,13.77,14.26,7.13,171500,0.0,1.0
2010-05-26,13.79,13.86,13.5,13.64,6.82,95100,0.0,1.0
2010-05-25,13.68,13.86,13.36,13.81,6.905,145900,0.0,1.0
2010-05-24,13.8,14.23,13.5525,13.93,6.965,83800,0.0,1.0
2010-05-21,13.68,14.11,13.5,13.85,6.925,176200,0.0,1.0
2010-05-20,14.1,14.19,13.51,13.88,6.94,362300,0.0,1.0
2010-05-19,15.24,15.3,14.301,14.34,7.17,231600,0.0,1.0
2010-05-18,15.63,15.63,15.15,15.35,7.675,174400,0.0,1.0
2010-05-17,15.26,15.6,14.9525,15.55,7.775,149500,0.0,1.0
2010-05-14,15.32,15.33,14.9,15.26,7.63,160400,0.0,1.0
2010-05-13,15.38,15.95,15.36,15.49,7.745,216100,0.0,1.0
2010-05-12,14.64,15.56,14.64,15.46,7.73,317600,0.0,1.0
2010-05-11,14.44,14.71,14.17,14.63,7.315,96700,0.0,1.0
2010-05-10,14.88,15.0,14.22,14.59,7.295,93000,0.0,1.0
2010-05-07,14.5,14.9,14.2336,14.48,7.24,127700,0.0,1.0
2010-05-06,14.87,14.91,14.0,14.5,7.25,141000,0.0,1.0
2010-05-05,14.82,14.95,14.74,14.89,7.445,41500,0.0,1.0
2010-05-04,14.96,15.17,14.73,14.84,7.42,74100,0.0,1.0
2010-05-03,14.67,15.14,14.6,15.13,7.565,238800,0.0,1.0
2010-04-30,14.97,15.02,14.64,14.67,7.335,99900,0.0,1.0
2010-04-29,15.03,15.1,14.86,15.01,7.505,82400,0.0,1.0
2010-04-28,14.7,15.1,14.51,14.96,7.48,149300,0.0,1.0
2010-04-27,14.86,15.25,14.62,14.64,7.32,163100,0.0,1.0
2010-04-26,14.85,15.15,14.85,14.9,7.45,70700,0.0,1.0
2010-04-23,15.2,15.28,14.8,14.84,7.42,178700,0.0,1.0
2010-04-22,15.45,15.45,15.17,15.2,7.6,283500,0.0,1.0
2010-04-21,15.825,15.925,15.395,15.46,7.73,156400,0.0,1.0
2010-04-20,15.71,15.91,15.51,15.88,7.94,190600,0.0,1.0
2010-04-19,16.0,16.2591,15.63,15.71,7.855,277600,0.0,1.0
2010-04-16,15.74,16.69,15.72,15.96,7.98,890600,0.0,1.0
2010-04-15,15.1,15.29,15.1,15.29,7.645,124600,0.0,1.0
2010-04-14,15.25,15.29,15.06,15.17,7.585,84000,0.0,1.0
2010-04-13,15.19,15.32,15.0,15.21,7.605,139800,0.0,1.0
2010-04-12,15.07,15.3,15.07,15.24,7.62,113100,0.0,1.0
2010-04-09,15.16,15.2099,14.92,15.0,7.5,81300,0.0,1.0
2010-04-08,15.29,15.29,15.0,15.1,7.55,94700,0.0,1.0
2010-04-07,15.27,15.365,15.15,15.26,7.63,149900,0.0,1.0
2010-04-06,15.15,15.37,15.05,15.35,7.675,204600,0.0,1.0
2010-04-05,15.23,15.25,15.05,15.25,7.625,75400,0.0,1.0
2010-04-01,15.15,15.25,14.9,15.25,7.625,129300,0.0,1.0
2010-03-31,15.14,15.31,15.0,15.2,7.6,190900,0.0,1.0
2010-03-30,15.22,15.35,15.1106,15.25,7.625,60200,0.0,1.0
2010-03-29,15.25,15.38,15.22,15.28,7.64,104700,0.0,1.0
2010-03-26,15.25,15.32,15.145,15.25,7.625,162600,0.0,1.0
2010-03-25,15.3,15.59,15.09,15.26,7.63,218500,0.0,1.0
2010-03-24,15.0,15.62,14.89,15.26,7.63,213000,0.0,1.0
2010-03-23,15.78,15.78,14.96,15.13,7.565,233900,0.0,1.0
2010-03-22,15.51,15.88,15.41,15.88,7.94,55300,0.0,1.0
2010-03-19,15.47,15.67,15.38,15.66,7.83,145500,0.0,1.0
2010-03-18,15.21,15.48,15.15,15.47,7.735,86400,0.0,1.0
2010-03-17,15.09,15.2,15.05,15.15,7.575,74800,0.0,1.0
2010-03-16,15.25,15.25,15.02,15.12,7.56,33300,0.0,1.0
2010-03-15,15.29,15.29,15.05,15.18,7.59,85500,0.0,1.0
2010-03-12,15.26,15.36,15.11,15.32,7.66,86900,0.0,1.0
2010-03-11,15.0,15.27,14.97,15.25,7.625,163800,0.0,1.0
2010-03-10,15.34,15.43,14.99,15.03,7.515,176100,0.0,1.0
2010-03-09,15.26,15.49,15.1,15.39,7.695,128900,0.0,1.0
2010-03-08,15.8,15.86,15.12,15.37,7.685,234600,0.0,1.0
2010-03-05,16.0,16.168,15.83,15.85,7.925,491900,0.0,1.0
2010-03-04,15.78,15.78,15.38,15.75,7.875,100600,0.0,1.0
2010-03-03,15.9,15.96,15.6,15.69,7.845,168400,0.0,1.0
2010-03-02,15.64,16.12,15.555,15.88,7.94,156300,0.0,1.0
2010-03-01,15.43,15.55,15.22,15.55,7.775,54900,0.0,1.0
2010-02-26,15.05,15.51,14.86,15.42,7.71,43500,0.0,1.0
2010-02-25,14.98,15.16,14.84,15.07,7.535,64400,0.0,1.0
2010-02-24,15.27,15.33,14.84,15.03,7.515,115200,0.0,1.0
2010-02-23,14.96,15.41,14.864,15.27,7.635,96000,0.0,1.0
2010-02-22,15.16,15.195,14.82,15.02,7.51,47300,0.0,1.0
2010-02-19,15.25,15.4,15.1,15.19,7.595,49300,0.0,1.0
2010-02-18,15.04,15.31,14.85,15.27,7.635,125900,0.0,1.0
2010-02-17,15.1,15.32,14.79,15.01,7.505,140800,0.0,1.0
2010-02-16,15.15,15.15,14.95,15.0,7.5,75600,0.0,1.0
2010-02-12,14.92,15.11,14.5,15.09,7.545,219900,0.0,1.0
2010-02-11,15.07,15.19,14.95,15.09,7.545,122400,0.0,1.0
2010-02-10,15.24,15.24,14.88,15.07,7.535,97000,0.0,1.0
2010-02-09,15.01,15.29,14.84,15.26,7.63,174500,0.0,1.0
2010-02-08,14.95,15.21,14.82,14.87,7.435,102900,0.0,1.0
2010-02-05,15.75,15.75,14.9,14.97,7.485,794700,0.0,1.0
2010-02-04,16.7,16.7,16.05,16.07,8.035,89600,0.0,1.0
2010-02-03,16.66,16.78,16.3,16.72,8.36,85200,0.0,1.0
2010-02-02,15.99,16.98,15.85,16.78,8.39,239600,0.0,1.0
2010-02-01,16.65,16.9065,16.5,16.77,8.385,233900,0.0,1.0
2010-01-29,16.65,16.8399,16.43,16.68,8.34,188200,0.0,1.0
2010-01-28,16.57,16.89,16.37,16.64,8.32,199900,0.0,1.0
2010-01-27,16.14,16.69,16.0,16.67,8.335,292000,0.0,1.0
2010-01-26,15.6,16.68,15.51,16.25,8.125,278100,0.0,1.0
2010-01-25,15.93,16.01,15.66,15.7,7.85,92400,0.0,1.0
2010-01-22,15.9,16.24,15.72,15.88,7.94,192200,0.0,1.0
2010-01-21,16.29,16.3,15.77,15.97,7.985,120800,0.0,1.0
2010-01-20,15.91,16.38,15.68,16.31,8.155,304200,0.0,1.0
2010-01-19,15.58,16.05,15.48,16.01,8.005,177600,0.0,1.0
2010-01-15,15.83,15.97,15.4,15.56,7.78,116100,0.0,1.0
2010-01-14,15.8,16.0,15.69,15.76,7.88,196500,0.0,1.0
2010-01-13,15.87,15.98,15.56,15.86,7.93,122700,0.0,1.0
2010-01-12,15.91,16.15,15.589,15.89,7.945,93800,0.0,1.0
2010-01-11,15.62,16.01,15.62,15.98,7.99,147900,0.0,1.0
2010-01-08,15.86,16.0,15.47,15.62,7.81,210100,0.0,1.0
2010-01-07,15.73,16.13,15.53,16.0,8.0,153500,0.0,1.0
2010-01-06,15.6,15.93,15.37,15.8,7.9,181900,0.0,1.0
2010-01-05,16.0,16.2,15.38,15.56,7.78,219000,0.0,1.0
2010-01-04,15.84,16.04,15.59,16.02,8.01,139100,0.0,1.0
2009-12-31,15.92,16.2,15.52,15.62,7.81,191600,0.0,1.0
2009-12-30,15.63,15.92,15.34,15.91,7.955,144900,0.0,1.0
2009-12-29,15.28,15.84,15.25,15.58,7.79,171300,0.0,1.0
2009-12-28,15.4,15.41,15.16,15.3,7.65,128500,0.0,1.0
2009-12-24,15.24,15.44,15.05,15.3,7.65,86200,0.0,1.0
2009-12-23,15.1,15.26,14.9406,15.23,7.615,221000,0.0,1.0
2009-12-22,15.15,15.25,14.91,15.05,7.525,381500,0.0,1.0
2009-12-21,15.44,15.86,15.15,15.27,7.635,244300,0.0,1.0
2009-12-18,15.46,15.53,15.12,15.43,7.715,187400,0.0,1.0
2009-12-17,15.62,15.78,15.32,15.32,7.66,92200,0.0,1.0
2009-12-16,15.75,15.78,15.4,15.62,7.81,218400,0.0,1.0
2009-12-15,15.28,15.74,15.12,15.72,7.86,469600,0.0,1.0
2009-12-14,15.2,15.5,14.91,15.35,7.675,373600,0.0,1.0
2009-12-11,15.07,15.29,15.0,15.1,7.55,551400,0.0,1.0
2009-12-10,14.92,15.16,14.92,15.07,7.535,1106500,0.0,1.0
2009-12-09,15.56,15.65,14.76,14.89,7.445,3394500,0.0,1.0
2009-12-08,15.78,15.96,15.35,15.49,7.745,232300,0.0,1.0
2009-12-07,16.51,16.58,15.82,16.0,8.0,110700,0.0,1.0
2009-12-04,16.26,16.72,16.03,16.59,8.295,150300,0.0,1.0
2009-12-03,16.2,16.39,16.0,16.07,8.035,93700,0.0,1.0
2009-12-02,17.21,17.21,16.19,16.29,8.145,101600,0.0,1.0
2009-12-01,17.12,17.438,16.81,17.07,8.535,82000,0.0,1.0
2009-11-30,17.03,17.21,16.84,16.95,8.475,363900,0.0,1.0
2009-11-27,17.14,17.25,16.49,17.11,8.555,85400,0.0,1.0
2009-11-25,17.16,17.39,17.1376,17.24,8.62,34600,0.0,1.0
2009-11-24,17.5,17.5,17.21,17.3,8.65,37200,0.0,1.0
2009-11-23,16.86,17.57,16.61,17.47,8.735,77500,0.0,1.0
2009-11-20,16.9,17.0,16.5,16.68,8.34,144000,0.0,1.0
2009-11-19,17.39,17.97,17.0201,17.78,8.89,218700,0.0,1.0
2009-11-18,16.9,17.7,16.82,17.39,8.695,152300,0.0,1.0
2009-11-17,16.49,17.15,16.245,16.89,8.445,250500,0.0,1.0
2009-11-16,15.18,16.69,15.18,16.24,8.12,429300,0.0,1.0
2009-11-13,16.32,16.5,14.96,15.01,7.505,654400,0.0,1.0
2009-11-12,15.15,15.5,14.82,15.4,7.7,317700,0.0,1.0
2009-11-11,15.5,15.52,15.2,15.21,7.605,229700,0.0,1.0
2009-11-10,15.47,15.62,15.35,15.4,7.7,61500,0.0,1.0
2009-11-09,15.57,15.82,15.4,15.47,7.735,44400,0.0,1.0
2009-11-06,15.62,15.71,15.38,15.66,7.83,28900,0.0,1.0
2009-11-05,15.56,15.82,15.5,15.59,7.795,51100,0.0,1.0
2009-11-04,15.82,15.97,15.57,15.62,7.81,79700,0.0,1.0
2009-11-03,15.7,15.9099,15.66,15.81,7.905,29400,0.0,1.0
2009-11-02,15.83,15.92,15.67,15.77,7.885,26900,0.0,1.0
2009-10-30,16.08,16.24,15.75,15.8,7.9,140300,0.0,1.0
2009-10-29,16.06,16.11,15.79,15.95,7.975,43100,0.0,1.0
2009-10-28,16.05,16.14,15.9,15.94,7.97,57200,0.0,1.0
2009-10-27,16.52,16.62,15.98,16.0,8.0,68900,0.0,1.0
2009-10-26,16.64,17.205,16.2,16.38,8.19,152600,0.0,1.0
2009-10-23,16.34,16.38,16.02,16.03,8.015,75800,0.0,1.0
2009-10-22,16.04,16.2,15.952,16.15,8.075,54100,0.0,1.0
2009-10-21,16.09,16.23,16.0,16.02,8.01,25500,0.0,1.0
2009-10-20,16.09,16.09,15.98,16.01,8.005,72400,0.0,1.0
2009-10-19,16.16,16.46,16.05,16.09,8.045,39300,0.0,1.0
2009-10-16,16.17,16.35,16.0,16.05,8.025,54200,0.0,1.0
2009-10-15,16.47,16.47,16.0701,16.3,8.15,65500,0.0,1.0
2009-10-14,17.0,17.01,16.4801,16.54,8.27,41100,0.0,1.0
2009-10-13,16.7,17.0,16.13,16.86,8.43,254400,0.0,1.0
2009-10-12,16.3,16.79,16.099,16.66,8.33,218100,0.0,1.0
2009-10-09,16.03,16.31,15.98,16.3,8.15,95700,0.0,1.0
2009-10-08,16.2,16.3246,15.79,15.99,7.995,90700,0.0,1.0
2009-10-07,15.73,16.35,15.73,16.03,8.015,91100,0.0,1.0
2009-10-06,15.22,15.43,15.04,15.43,7.715,77500,0.0,1.0
2009-10-05,15.02,15.3033,14.97,15.04,7.52,82300,0.0,1.0
2009-10-02,15.1,15.35,15.0,15.0,7.5,133500,0.0,1.0
2009-10-01,15.02,15.37,15.02,15.15,7.575,64800,0.0,1.0
2009-09-30,15.3,15.52,14.87,15.15,7.575,1006700,0.0,1.0
2009-09-29,15.03,15.59,14.96,15.22,7.61,396700,0.0,1.0
2009-09-28,15.54,15.54,14.53,15.03,7.515,229100,0.0,1.0
2009-09-25,16.0,16.08,15.22,15.34,7.67,176000,0.0,1.0
2009-09-24,15.94,16.16,15.82,15.9,7.95,35100,0.0,1.0
2009-09-23,16.05,16.25,15.87,15.98,7.99,33700,0.0,1.0
2009-09-22,16.5,16.5,16.0,16.06,8.03,48300,0.0,1.0
2009-09-21,16.43,16.46,16.19,16.35,8.175,62900,0.0,1.0
2009-09-18,16.53,16.53,16.25,16.45,8.225,226700,0.0,1.0
2009-09-17,15.86,16.59,15.84,16.54,8.27,204900,0.0,1.0
2009-09-16,15.93,16.16,15.76,16.0,8.0,64800,0.0,1.0
2009-09-15,15.97,16.12,15.75,15.98,7.99,43900,0.0,1.0
2009-09-14,15.8,16.13,15.75,16.05,8.025,33100,0.0,1.0
2009-09-11,15.9361,15.95,15.72,15.88,7.94,28700,0.0,1.0
